he and alexander hamilton 106
he was exceedingly taciturn 64
he was exceedingly tolerant 41
he was exceedingly troubled 336
he was excusably ignorant 54
he was executive chairman 51
he was executive director 1509
he was executive producer 284
he was expressly debarred 48
he was expressly designed 59
he was expressly directed 109
he was expressly enjoined 78
he was expressly excluded 152
he was expressly exempted 61
he was expressly informed 113
he was expressly required 111
he was extremely accurate 98
he was extremely addicted 283
he was extremely affected 93
he was extremely agitated 1216
he was extremely agreeable 131
he was extremely ambitious 431
he was extremely arrogant 59
he was extremely attached 463
he was extremely backward 69
he was extremely beautiful 42
he was extremely careless 102
he was extremely cheerful 75
he was extremely confused 125
he was extremely conscious 381
he was extremely courteous 369
he was extremely critical 745
he was extremely dangerous 132
he was extremely dejected 47
he was extremely delicate 112
he was extremely desirous 1245
he was extremely diligent 160
he was extremely discreet 97
he was extremely doubtful 238
he was extremely eloquent 62
he was extremely emaciated 155
he was extremely emotional 48
he was extremely fatigued 136
he was extremely friendly 291
he was extremely generous 674
he was extremely grateful 724
he was extremely handsome 784
he was extremely harassed 71
he was extremely hesitant 62
he was extremely ignorant 179
he was extremely incensed 146
he was extremely indigent 51
he was extremely indolent 50
he was extremely intimate 292
he was extremely mistaken 58
he was extremely moderate 181
he was extremely obnoxious 105
he was extremely offended 183
he was extremely patriotic 66
he was extremely positive 69
he was extremely powerful 100
he was extremely prolific 114
he was extremely provoked 51
he was extremely punctual 41
he was extremely relieved 233
he was extremely religious 79
he was extremely reserved 262
he was extremely restless 267
he was extremely reticent 368
he was extremely sensible 259
he was extremely skillful 65
he was extremely slovenly 50
he was extremely startled 104
he was extremely stubborn 70
he was extremely talented 373
he was extremely tenacious 148
he was extremely tolerant 177
he was extremely troubled 482
he was extremely unlikely 109
he was extremely valuable 92
he was extremely vigorous 72
he was extremely withdrawn 52
he was faithfully attached 77
he was faithfully attended 43
he was faithfully followed 87
he was familiarly referred 47
he was favorably compared 55
he was favorably disposed 1411
he was favorably inclined 876
he was favorably mentioned 41
he was favorably received 731
he was favorably regarded 64
he was favorably situated 91
he was fervently attached 127
he was fervently religious 46
he was forbidden entrance 59
he was fulbright lecturer 128
he was gainfully employed 436
he was gallantly repulsed 67
he was generally absorbed 40
he was generally accepted 462
he was generally accurate 50
he was generally actuated 45
he was generally admitted 131
he was generally approved 43
he was generally assigned 59
he was generally assisted 61
he was generally attacked 48
he was generally attended 143
he was generally believed 1164
he was generally censured 43
he was generally cheerful 231
he was generally conceded 196
he was generally confined 134
he was generally credited 356
he was generally critical 96
he was generally declared 46
he was generally depicted 45
he was generally despised 131
he was generally detested 51
he was generally discreet 45
he was generally disliked 406
he was generally disposed 82
he was generally employed 198
he was generally esteemed 707
he was generally expected 205
he was generally followed 77
he was generally foremost 112
he was generally friendly 99
he was generally ignorant 51
he was generally inactive 58
he was generally inclined 127
he was generally involved 54
he was generally listened 44
he was generally mistaken 51
he was generally observed 66
he was generally occupied 127
he was generally prepared 155
he was generally provided 46
he was generally received 184
he was generally reckoned 105
he was generally referred 482
he was generally regarded 8537
he was generally relieved 45
he was generally reported 104
he was generally required 64
he was generally reserved 105
he was generally reticent 71
he was generally selected 131
he was generally supposed 832
he was generally taciturn 53
he was generally tolerant 43
he was generally welcomed 103
he was genuinely affected 66
he was genuinely appalled 67
he was genuinely attached 334
he was genuinely confused 212
he was genuinely desirous 48
he was genuinely friendly 76
he was genuinely grateful 205
he was genuinely ignorant 48
he was genuinely inspired 52
he was genuinely offended 45
he was genuinely original 54
he was genuinely outraged 102
he was genuinely prepared 102
he was genuinely relieved 208
he was genuinely religious 158
he was genuinely startled 78
he was genuinely troubled 123
he was gloriously recalled 126
he was graciously received 2271
he was graciously welcomed 63
he was gradually abandoning 65
he was gradually advanced 146
he was gradually deprived 165
he was gradually developing 150
he was gradually enslaved 169
he was gradually enveloping 40
he was gradually initiated 55
he was gradually overcome 46
he was gradually pictured 43
he was gradually promoted 320
he was gradually qualifying 56
he was gradually recovering 260
he was gradually relieved 83
he was gradually replaced 64
he was gradually restored 128
he was gradually stripped 60
he was gradually withdrawing 76
he was graduated bachelor 1113
he was graduated therefrom 341
he was henceforth entitled 45
he was henceforth regarded 73
he was honorably interred 76
he was honorably mentioned 76
he was honorably mustered 310
he was honorably received 496
he was hurriedly recalled 73
he was hurriedly summoned 140
he was illegally arrested 187
he was illegally deprived 86
he was illegally detained 403
he was immensely ambitious 41
he was immensely generous 43
he was immensely grateful 241
he was immensely powerful 65
he was immensely prolific 50
he was immensely relieved 1143
he was immensely talented 89
he was increasingly absorbed 98
he was increasingly conscious 272
he was increasingly critical 126
he was increasingly disposed 52
he was increasingly doubtful 45
he was increasingly hampered 42
he was increasingly inclined 171
he was increasingly involved 252
he was increasingly isolated 390
he was increasingly obsessed 83
he was increasingly occupied 111
he was increasingly prepared 57
he was increasingly regarded 119
he was increasingly repelled 40
he was increasingly restless 51
he was increasingly troubled 444
he was incurably addicted 52
he was incurably romantic 51
he was inhumanly murdered 94
he was inhumanly tortured 80
he was installed minister 73
he was instantly absolved 76
he was instantly absorbed 47
he was instantly admitted 286
he was instantly arrested 347
he was instantly assailed 138
he was instantly attacked 204
he was instantly awakened 44
he was instantly conscious 85
he was instantly contrite 63
he was instantly conveyed 58
he was instantly declared 133
he was instantly deprived 62
he was instantly executed 42
he was instantly expelled 123
he was instantly followed 143
he was instantly murdered 81
he was instantly punished 93
he was instantly recalled 60
he was instantly relieved 245
he was instantly reminded 132
he was instantly repelled 48
he was instantly restored 72
he was instantly seconded 138
he was instantly selected 45
he was instantly silenced 159
he was instantly stripped 139
he was instantly summoned 90
he was instantly threatened 77
he was intensely absorbed 229
he was intensely agitated 95
he was intensely ambitious 222
he was intensely american 215
he was intensely conscious 364
he was intensely critical 75
he was intensely desirous 76
he was intensely disliked 166
he was intensely emotional 59
he was intensely grateful 90
he was intensely involved 303
he was intensely occupied 381
he was intensely patriotic 277
he was intensely relieved 183
he was intensely religious 218
he was intensely reserved 45
he was intensely wretched 95
he was invariably cheerful 86
he was invariably courteous 303
he was invariably followed 41
he was invariably friendly 59
he was invariably generous 74
he was invariably punctual 174
he was invariably received 70
he was invariably referred 130
he was invariably selected 82
he was judicially murdered 78
he was liberally assisted 81
he was liberally educated 181
he was liberally rewarded 337
he was liberally supplied 304
he was literally besieged 88
he was literally regarded 95
he was maddeningly tiresome 74
he was materially assisted 534
he was materially indebted 75
he was medically examined 133
he was miserably conscious 153
he was miserably deceived 125
he was miserably mistaken 58
he was motivated entirely 54
he was musically inclined 153
he was naturally addicted 129
he was naturally ambitious 108
he was naturally attached 102
he was naturally cheerful 92
he was naturally choleric 65
he was naturally confused 40
he was naturally desirous 398
he was naturally directed 99
he was naturally disposed 927
he was naturally eloquent 101
he was naturally entitled 89
he was naturally equipped 45
he was naturally expected 188
he was naturally friendly 50
he was naturally generous 148
he was naturally ignorant 85
he was naturally impelled 45
he was naturally incensed 161
he was naturally inclined 3855
he was naturally indolent 325
he was naturally prepared 98
he was naturally received 52
he was naturally regarded 250
he was naturally religious 52
he was naturally reserved 215
he was naturally reticent 189
he was naturally selected 80
he was naturally sensible 55
he was naturally somewhat 274
he was naturally supposed 73
he was naturally taciturn 42
he was nominally attached 58
he was nominated cardinal 117
he was nominated chairman 105
he was nominated chaplain 68
he was nominated dictator 92
he was nominated director 189
he was nominated governor 395
he was nominated minister 366
he was obscurely conscious 44
he was obstinate whenever 59
he was officially accepted 129
he was officially admitted 87
he was officially assigned 143
he was officially attached 159
he was officially censured 241
he was officially credited 179
he was officially declared 517
he was officially diagnosed 49
he was officially employed 158
he was officially enrolled 105
he was officially entitled 103
he was officially expelled 94
he was officially inducted 48
he was officially informed 2022
he was officially invested 47
he was officially notified 385
he was officially ordained 47
he was officially pardoned 44
he was officially promoted 77
he was officially received 454
he was officially referred 60
he was officially regarded 86
he was officially relieved 60
he was officially replaced 66
he was officially reported 121
he was officially required 46
he was officially supposed 122
he was officially welcomed 228
he was outwardly composed 99
he was painfully affected 155
he was painfully agitated 45
he was painfully conscious 1370
he was painfully religious 59
he was painfully reminded 207
he was painfully sensible 98
he was patiently explaining 43
he was peculiarly affected 50
he was peculiarly attached 146
he was peculiarly conscious 81
he was peculiarly desirous 234
he was peculiarly disposed 59
he was peculiarly entitled 43
he was peculiarly equipped 121
he was peculiarly indebted 42
he was peculiarly obnoxious 266
he was peculiarly unfitted 152
he was perfectly accurate 66
he was perfectly adjusted 42
he was perfectly agreeable 289
he was perfectly amenable 47
he was perfectly balanced 41
he was perfectly careless 50
he was perfectly cheerful 119
he was perfectly coherent 73
he was perfectly composed 302
he was perfectly conscious 1477
he was perfectly courteous 180
he was perfectly disposed 75
he was perfectly eligible 53
he was perfectly entitled 835
he was perfectly equipped 155
he was perfectly explicit 44
he was perfectly friendly 147
he was perfectly hardened 46
he was perfectly harmless 607
he was perfectly helpless 199
he was perfectly ignorant 623
he was perfectly impartial 48
he was perfectly informed 554
he was perfectly innocent 1150
he was perfectly obedient 88
he was perfectly prepared 3030
he was perfectly reckless 47
he was perfectly relieved 71
he was perfectly resigned 386
he was perfectly resolved 90
he was perfectly restored 405
he was perfectly righteous 55
he was perfectly sensible 952
he was perfectly situated 64
he was perfectly splendid 46
he was perfectly straight 88
he was perfectly tolerant 73
he was perfectly tranquil 114
he was perfectly virtuous 51
he was permanent chairman 67
he was perpetual dictator 67
he was personnel director 50
he was persuaded otherwise 175
he was pleasantly conscious 78
he was pleasantly occupied 41
he was pleasantly received 103
he was pointedly excluded 43
he was popularly believed 285
he was popularly credited 80
he was popularly referred 119
he was popularly regarded 488
he was popularly supposed 703
he was presently admitted 95
he was presently arrested 58
he was presently attacked 94
he was presently awakened 53
he was presently besieged 95
he was presently confined 46
he was presently employed 90
he was presently followed 246
he was presently informed 68
he was presently involved 80
he was presently recalled 68
he was presently reckoned 61
he was presently relieved 166
he was presently required 50
he was presently rewarded 51
he was presently summoned 62
he was president emeritus 44
he was previously arrested 76
he was previously director 46
he was previously employed 253
he was previously entitled 87
he was previously ignorant 273
he was previously informed 96
he was previously involved 100
he was previously prepared 46
he was previously resolved 46
he was previously threatened 48
he was primarily addressing 74
he was primarily indebted 57
he was primarily involved 179
he was primarily occupied 187
he was principal director 49
he was privately baptized 49
he was privately conveyed 40
he was privately critical 72
he was privately educated 276
he was privately employed 48
he was privately executed 52
he was privately expressing 49
he was privately informed 708
he was privately interred 312
he was privately intriguing 56
he was privately murdered 53
he was privately notified 56
he was privately ordained 70
he was privately received 52
he was privately relieved 93
he was privately strangled 44
he was professor emeritus 590
he was pronouncing sentence 67
he was propelled backward 40
he was prosecuting attorney 1446
he was provincial governor 81
he was publicity director 82
he was questioned concerning 462
he was questioned directly 71
he was questioned respecting 109
he was reasonably diligent 56
he was reasonably discreet 45
he was reasonably entitled 75
he was reasonably expected 44
he was reelected annually 103
he was reelected chairman 59
he was reelected governor 345
he was regularly admitted 187
he was regularly assigned 73
he was regularly attached 57
he was regularly employed 638
he was regularly enrolled 58
he was regularly exchanged 91
he was regularly expected 107
he was regularly inducted 48
he was regularly informed 59
he was regularly initiated 47
he was regularly involved 92
he was regularly licensed 115
he was regularly ordained 255
he was regularly promoted 62
he was regularly received 56
he was regularly referred 82
he was regularly relieved 45
he was regularly required 44
he was regularly returned 50
he was regularly summoned 84
he was regularly supplied 97
he was repeatedly arrested 282
he was repeatedly assailed 50
he was repeatedly attacked 290
he was repeatedly desirous 93
he was repeatedly employed 142
he was repeatedly entreated 110
he was repeatedly examined 112
he was repeatedly expelled 46
he was repeatedly harassed 48
he was repeatedly informed 56
he was repeatedly insulted 41
he was repeatedly involved 63
he was repeatedly overcome 54
he was repeatedly promoted 51
he was repeatedly punished 49
he was repeatedly rebuffed 84
he was repeatedly referred 48
he was repeatedly rejected 77
he was repeatedly reminded 83
he was repeatedly returned 64
he was repeatedly scourged 69
he was repeatedly summoned 100
he was repeatedly threatened 101
he was repeatedly tortured 111
he was routinely referred 50
he was ruthlessly ambitious 43
he was similarly affected 149
he was similarly employed 314
he was similarly occupied 146
he was similarly situated 59
he was sincerely attached 4387
he was sincerely desirous 1722
he was sincerely disposed 152
he was sincerely grateful 303
he was sincerely lamented 62
he was sincerely penitent 73
he was sincerely religious 342
he was skeptical concerning 41
he was sometimes admitted 139
he was sometimes arrested 50
he was sometimes assailed 148
he was sometimes assisted 103
he was sometimes attacked 208
he was sometimes betrayed 211
he was sometimes careless 245
he was sometimes compared 169
he was sometimes confused 129
he was sometimes conscious 93
he was sometimes credited 49
he was sometimes critical 134
he was sometimes deceived 160
he was sometimes delirious 45
he was sometimes depicted 93
he was sometimes disposed 203
he was sometimes employed 259
he was sometimes inclined 602
he was sometimes involved 174
he was sometimes mistaken 475
he was sometimes observed 82
he was sometimes overcome 199
he was sometimes prepared 207
he was sometimes received 86
he was sometimes referred 812
he was sometimes regarded 193
he was sometimes reminded 64
he was sometimes reproved 162
he was sometimes required 267
he was sometimes startled 49
he was sometimes strangely 44
he was sometimes supposed 52
he was sometimes troubled 284
he was spiritual director 87
he was startlingly handsome 56
he was studiously moderate 41
he was summarily arrested 176
he was summarily banished 71
he was summarily deprived 41
he was summarily executed 415
he was summarily expelled 265
he was summarily recalled 85
he was summarily rejected 49
he was summarily relieved 115
he was supported entirely 69
he was suppressing laughter 41
he was supremely conscious 116
he was supremely courteous 45
he was supremely equipped 41
he was supremely grateful 50
he was supremely humorous 49
he was supremely ignorant 75
he was technical director 232
he was telegraph operator 59
he was temporary chairman 201
he was thenceforth observed 169
he was thenceforth regarded 68
he was thenceforth resolved 69
he was thoroughly absorbed 64
he was thoroughly american 170
he was thoroughly attached 41
he was thoroughly awakened 85
he was thoroughly confused 454
he was thoroughly conscious 219
he was thoroughly deceived 43
he was thoroughly detested 52
he was thoroughly disliked 179
he was thoroughly drenched 162
he was thoroughly educated 174
he was thoroughly engrossed 75
he was thoroughly equipped 191
he was thoroughly examined 120
he was thoroughly generous 49
he was thoroughly grounded 453
he was thoroughly ignorant 110
he was thoroughly immersed 136
he was thoroughly incensed 41
he was thoroughly informed 782
he was thoroughly initiated 41
he was thoroughly involved 106
he was thoroughly mistaken 85
he was thoroughly original 78
he was thoroughly patriotic 50
he was thoroughly prepared 1182
he was thoroughly restored 73
he was thoroughly schooled 114
he was thoroughly sensible 126
he was thoroughly startled 72
he was thoroughly tiresome 66
he was thoroughly unnerved 46
he was tolerably composed 55
he was transacting business 325
he was typically american 87
he was undeniably brilliant 51
he was undeniably handsome 229
he was unfailingly cheerful 89
he was unfailingly courteous 394
he was unfailingly generous 146
he was unhappily conscious 43
he was unhappily excluded 46
he was unhappily involved 67
he was uniformly actuated 66
he was uniformly cheerful 119
he was uniformly courteous 224
he was uniformly generous 40
he was unusually agitated 97
he was unusually animated 85
he was unusually cheerful 347
he was unusually delicate 42
he was unusually friendly 53
he was unusually generous 58
he was unusually graceful 41
he was unusually handsome 137
he was unusually reserved 50
he was unusually restless 105
he was unusually reticent 97
he was unusually taciturn 90
he was unusually talented 114
he was unusually tolerant 93
he was unvaryingly occupied 48
he was unwittingly involved 42
he was virtually bankrupt 267
he was virtually besieged 41
he was virtually confined 88
he was virtually deprived 69
he was virtually dethroned 44
he was virtually dictator 158
he was virtually excluded 54
he was virtually expelled 44
he was virtually finished 42
he was virtually helpless 154
he was virtually ignorant 41
he was virtually isolated 167
he was wonderful diligent 115
he was wrongfully arrested 58
he was wrongfully deprived 98
he was wrongfully excluded 50
he was wrongfully expelled 54
he who carefully abstains 103
he who embezzles property 77
he who performed miracles 54
he who sincerely believes 56
