babe full of innocence 66
been also an important 123
been also an occasional 67
been also the principal 42
been among my favorites 99
been among the advocates 103
been among the ancestors 124
been among the arguments 42
been among the assassins 51
been among the attackers 53
been among the bitterest 242
been among the bloodiest 82
been among the brightest 405
been among the cherokees 72
been among the christians 84
been among the colonists 45
been among the comanches 89
been among the commonest 115
been among the companions 88
been among the conditions 61
been among the countries 199
been among the defenders 125
been among the delegates 52
been among the deserters 56
been among the disciples 162
been among the documents 117
been among the favorites 47
been among the finalists 82
been among the followers 169
been among the fortunate 184
been among the fugitives 47
been among the immortals 54
been among the important 378
been among the initiators 88
been among the leadership 40
been among the listeners 81
been among the mainstays 54
been among the methodists 90
been among the mightiest 42
been among the mountains 289
been among the multitude 117
been among the murderers 51
been among the mutineers 55
been among the obstacles 102
been among the opponents 172
been among the oppressed 70
been among the outstanding 173
been among the passengers 219
been among the political 89
been among the president 94
been among the primitive 57
been among the principal 3426
been among the priorities 54
been among the prisoners 272
been among the prominent 306
been among the promoters 84
been among the qualities 77
been among the reformers 42
been among the strictest 46
been among the sufferers 86
been among the survivors 147
been among the suspected 54
been among the weaknesses 44
been among the wickedest 60
been among the witnesses 109
been back at intervals 49
been back in california 148
been back in cambridge 63
been back in edinburgh 53
been back in hollywood 47
been back in jerusalem 60
been back in september 53
been back to california 67
been bent on perfection 47
been bled to exhaustion 40
been born an eighteenth 59
been born an englishman 1860
been born at amsterdam 89
been born at different 90
been born at frankfort 108
been born at greenwich 44
been born at precisely 44
been born at rotterdam 53
been born in adversity 49
been born in affluence 90
been born in alexandria 249
been born in allegheny 49
been born in amsterdam 193
been born in argentina 228
been born in auschwitz 50
been born in baltimore 392
been born in bangladesh 52
been born in barcelona 77
been born in california 1676
been born in cambridge 157
been born in captivity 834
been born in cleveland 241
been born in countries 170
been born in different 607
been born in edinburgh 415
been born in frankfurt 119
been born in gibraltar 192
been born in guatemala 70
been born in hiroshima 40
been born in hollywood 43
been born in hospitals 76
been born in ignorance 54
been born in jefferson 83
been born in jerusalem 640
been born in lancaster 111
been born in liverpool 708
been born in manhattan 114
been born in mauritius 90
been born in melbourne 131
been born in milwaukee 94
been born in minnesota 156
been born in nashville 75
been born in neighboring 48
been born in newcastle 95
been born in nicaragua 41
been born in obscurity 85
been born in palestine 979
been born in portsmouth 138
been born in princeton 42
been born in revolution 101
been born in rochester 68
been born in rotterdam 171
been born in salisbury 59
been born in september 489
been born in servitude 99
been born in sheffield 57
been born in springfield 85
been born in stockholm 122
been born in stuttgart 45
been born in tennessee 374
been born in vancouver 102
been born in venezuela 119
been born in waterford 45
been born in wisconsin 209
been born in yorkshire 480
been born in yugoslavia 87
been born of different 146
been born of ignorance 42
been born of missionary 49
been born of necessity 324
been born of revolution 46
been born on christmas 1069
been born on different 154
been born on halloween 45
been born on horseback 121
been born on september 542
been born or conceived 167
been born to affluence 304
been born to different 124
been born to privilege 185
been born to surrogate 48
been born to unmarried 106
been bred at cambridge 76
been bred at edinburgh 257
been bred by artificial 65
been bred in affluence 163
been bred in captivity 3054
been bred in different 51
been bred in ignorance 103
been bred to husbandry 96
been busy in circulating 45
been busy in strengthening 127
been cast in different 214
been cast in opposition 54
been cast in prejudice 47
been clear to everybody 205
been clear to historians 71
been coming in regularly 197
been coming on gradually 227
been coming to california 121
been coming to portsmouth 138
been coming to recognize 93
been dating my boyfriend 54
been dealt an injustice 70
been deep in discussion 89
been deep in meditation 47
been dining at frobisher 41
been done an injustice 666
been done as carefully 76
been done as described 135
been done as thoroughly 96
been done at alexandria 61
been done at cambridge 109
been done at different 434
been done at intervals 84
been done at jerusalem 69
been done at liverpool 69
been done at princeton 53
been done by academics 75
been done by agreement 86
been done by alexander 103
been done by americans 328
been done by arguments 66
been done by aristotle 98
been done by artificial 76
been done by artillery 54
been done by behavioral 40
been done by biologists 55
been done by botanists 46
been done by calculating 150
been done by centuries 64
been done by christians 160
been done by commercial 99
been done by communist 81
been done by companies 83
been done by competent 175
been done by considering 157
been done by countless 74
been done by craftsmen 50
been done by defendant 47
been done by determining 94
been done by different 621
been done by educators 69
been done by eliminating 45
been done by employees 106
been done by employers 82
been done by encouraging 43
been done by englishmen 693
been done by everybody 92
been done by executive 133
been done by feminists 99
been done by frederick 68
been done by frenchmen 58
been done by geologists 97
been done by historians 448
been done by identifying 63
been done by industrial 91
been done by introducing 262
been done by machinery 207
been done by ministers 54
been done by missionary 117
been done by multiplying 68
been done by municipal 46
been done by observers 41
been done by organized 66
been done by ourselves 201
been done by outsiders 94
been done by parliament 339
been done by physicians 144
been done by plaintiff 47
been done by policemen 44
been done by political 285
been done by practical 47
been done by president 158
been done by pretended 71
been done by primitive 44
been done by producers 43
been done by professor 1242
been done by reference 112
been done by regulation 47
been done by societies 45
been done by telephone 133
been done by themselves 496
been done by unskilled 77
been done by untrained 49
been done by voluntary 238
been done by volunteer 78
been done by wordsworth 221
been done in agreement 40
been done in antiquity 81
been done in argentina 69
been done in artificial 63
been done in association 138
been done in astronomy 62
been done in baltimore 59
been done in bangladesh 51
been done in calculating 61
been done in california 559
been done in cambridge 90
been done in centuries 63
been done in chemistry 115
been done in childhood 100
been done in classical 57
been done in classifying 90
been done in cleveland 93
been done in commercial 67
been done in committee 57
been done in compliance 290
been done in connection 3398
been done in considering 51
been done in controlling 93
been done in correlating 96
been done in countless 73
been done in countries 195
been done in deference 155
been done in determining 502
been done in developed 214
been done in different 826
been done in discovering 42
been done in disregard 46
been done in duplicate 106
been done in economics 59
been done in edinburgh 100
been done in eliminating 48
been done in elucidating 43
been done in formulating 77
been done in greenland 42
been done in guatemala 52
been done in heavenward 50
been done in hollywood 58
been done in hospitals 89
been done in identifying 231
been done in ignorance 347
been done in industrial 121
been done in instances 41
been done in introducing 49
been done in jerusalem 143
been done in libraries 45
been done in linguistics 43
been done in liverpool 67
been done in mechanics 47
been done in minnesota 82
been done in obedience 308
been done in opposition 326
been done in palestine 368
been done in parliament 382
been done in physiology 67
been done in political 109
been done in practical 80
been done in precisely 84
been done in principle 46
been done in proportion 76
been done in pursuance 1256
been done in reference 531
been done in retaliation 80
been done in sculpture 67
been done in secondary 50
been done in september 94
been done in situations 80
been done in societies 47
been done in temperate 69
been done in tennessee 80
been done in translating 66
been done in venezuela 50
been done in wisconsin 174
been done in yugoslavia 70
been done is certainly 46
been done is concerned 40
been done is difficult 43
been done is extremely 44
been done is indicated 44
been done is perfectly 45
been done of necessity 61
been done on algorithms 48
been done on archibald 53
been done on artificial 70
been done on attitudes 107
been done on australian 60
been done on automatic 88
been done on behavioral 43
been done on biological 81
been done on calculating 40
been done on classifying 49
been done on cognitive 57
been done on commercial 58
been done on commission 53
been done on community 47
been done on compounds 44
been done on computers 51
been done on correlating 41
been done on creativity 44
been done on determining 263
been done on different 335
been done on effective 55
been done on elucidating 48
been done on horseback 72
been done on identifying 258
been done on industrial 70
been done on integrating 53
been done on leadership 67
been done on motivation 45
been done on nineteenth 45
been done on perception 45
been done on political 113
been done on population 45
been done on principle 62
been done on production 40
been done on quantifying 59
been done on secondary 41
been done on structure 44
been done on television 193
been done on theoretical 55
been done or attempted 866
been done or commenced 119
been done or committed 351
been done or furnished 115
been done or neglected 69
been done or performed 204
been done or permitted 67
been done or published 79
been done or suggested 131
been done so admirably 60
been done so carefully 114
been done so naturally 41
been done so regularly 46
been done so skilfully 55
been done so thoroughly 404
been done the defendant 82
been done the plaintiff 72
been done the political 40
been done to advantage 131
been done to ameliorate 533
been done to apprehend 63
been done to ascertain 1085
been done to calculate 106
been done to celebrate 45
been done to conciliate 178
been done to construct 181
been done to correlate 401
been done to cultivate 109
been done to determine 9766
been done to discredit 116
been done to dismantle 46
been done to dissipate 69
been done to distinguish 256
been done to diversify 47
been done to elaborate 106
been done to eliminate 946
been done to elucidate 1400
been done to embarrass 54
been done to embellish 42
been done to emphasize 223
been done to encourage 1462
been done to enlighten 165
been done to eradicate 265
been done to establish 3780
been done to evangelize 43
been done to explicate 77
been done to forestall 163
been done to formalize 54
been done to formulate 155
been done to guarantee 118
been done to harmonize 43
been done to highlight 136
been done to implement 2264
been done to influence 154
been done to integrate 538
been done to intensify 48
been done to interfere 179
been done to interpret 122
been done to intervene 52
been done to introduce 493
been done to jerusalem 66
been done to liquidate 47
been done to modernize 356
been done to ourselves 88
been done to perfection 583
been done to prejudice 208
been done to professor 47
been done to propitiate 62
been done to publicize 56
been done to recognize 97
been done to reconcile 194
been done to reinforce 84
been done to reorganize 61
been done to represent 106
been done to reproduce 47
been done to safeguard 388
been done to stabilize 99
been done to stimulate 448
been done to streamline 61
been done to synthesize 65
been done to themselves 259
been done to transform 187
been done to translate 254
been done to undermine 75
been done to unpopular 41
been done to ventilate 44
been done to vindicate 272
been down in greenwich 111
been down the centuries 95
been down to portsmouth 132
been during my childhood 67
been during the afternoon 188
been during the babylonian 43
been during the centuries 164
been during the christmas 60
been during the depression 678
been during the eighteenth 229
been during the existence 105
been during the formative 42
been during the fourteenth 76
been during the intervening 215
been during the interview 67
been during the napoleonic 217
been during the nineteenth 359
been during the occupation 193
been during the revolution 401
been eager to accompany 74
been eager to advertise 42
been eager to celebrate 49
been eager to cooperate 172
been eager to emphasize 83
been eager to encourage 153
been eager to establish 343
been eager to extricate 97
been eager to influence 40
been eager to intervene 45
been eager to introduce 160
been eager to proscribe 482
been eager to publicize 44
been eager to recognize 78
been eager to sacrifice 103
been eager to surrender 40
been eager to undertake 125
been early in september 67
been eaten by cannibals 307
been eaten by predators 128
been eaten by scavengers 46
been eaten or destroyed 58
been ends in themselves 133
been even an accessory 48
been even an occasional 41
been even the semblance 96
been even the slightest 663
been ever so carefully 48
been facing the challenges 45
been felt by countless 53
been felt by everybody 40
been felt by ourselves 91
been felt by thoughtful 43
been felt in california 83
been felt in connection 116
been felt in determining 42
been felt in different 129
been felt in reference 50
been felt in scattered 67
been felt in virtually 55
been felt or expressed 65
been felt so intensely 45
been felt to represent 63
been fond of adventure 42
been fond of attributing 91
been fond of charlotte 57
been fond of introducing 47
been free of conflicts 49
been free of corruption 93
been free of criticism 237
been free of medication 50
been free of political 243
been free of prejudice 73
been free to criticize 100
been free to cultivate 53
been free to determine 191
been free to disregard 73
been free to establish 247
been free to fluctuate 79
been free to formulate 55
been free to interpret 110
been free to intervene 51
been free to introduce 44
been free to terminate 43
been free to undertake 58
been from my childhood 328
been from the butterfly 45
been from the community 42
been from the foundation 371
been from the influence 53
been from the loopholes 42
been from the mountains 60
been from the political 64
been from the primitive 42
been from the principle 42
been from the viewpoint 203
been frying in purgatory 53
been full as arbitrary 68
been full of admiration 340
been full of adventure 416
been full of anecdotes 50
been full of anxieties 70
been full of apologies 50
been full of arrogance 45
been full of challenges 120
been full of compassion 49
been full of conflicts 67
been full of contrasts 48
been full of disasters 55
been full of discussion 45
been full of enjoyment 104
been full of forebodings 79
been full of gratitude 185
been full of happiness 293
been full of hardships 136
been full of ignorance 40
been full of important 104
been full of incidents 117
been full of instances 68
been full of interesting 188
been full of irritation 53
been full of melbourne 40
been full of mysteries 53
been full of objections 346
been full of obstacles 72
been full of occupation 57
been full of paradoxes 68
been full of passengers 56
been full of pleasantry 59
been full of political 157
been full of struggles 83
been full of suggestion 44
been full of surprises 1242
been full of unpleasant 50
been full of wonderful 84
been full to overflowing 1580
been giving an exhibition 72
been giving the impression 219
been giving the necessary 41
been glad to accompany 81
been glad to cooperate 139
been glad to encourage 269
been glad to entertain 98
been glad to establish 87
been glad to intervene 40
been glad to introduce 146
been glad to recognize 150
been glad to recommend 47
been glad to sacrifice 74
been glad to surrender 111
been glad to undertake 157
been good at arithmetic 162
been good at remembering 149
been good in proportion 41
been good in themselves 50
been good or excellent 69
been good to excellent 169
been great in proportion 220
been half as effective 135
been half as interesting 53
been half so effective 125
been half so important 59
been half so interesting 109
been hard on everybody 68
been hard to ascertain 83
been hard to construct 57
been hard to determine 626
been hard to distinguish 696
been hard to duplicate 78
been hard to eliminate 42
been hard to eradicate 73
been hard to establish 485
been hard to implement 156
been hard to interpret 175
been hard to recognize 270
been hard to reconcile 448
been hard to replicate 45
been hard to reproduce 44
been hard to translate 42
been having an adventure 65
been having an afternoon 80
been having an especially 48
been having an exceedingly 40
been having an extremely 66
been having an increasingly 87
been having an interesting 253
been having an interview 63
been having an unusually 61
been heading in directions 54
been heard at different 55
been heard at distances 51
been heard at intervals 233
been heard at montevideo 42
been heard by englishmen 66
been heard by everybody 48
been heard in california 43
been heard in connection 220
been heard in different 82
been heard in edinburgh 43
been heard in jerusalem 40
been heard in opposition 110
been heard in parliament 299
been heard of afterward 158
been heard of elsewhere 85
been heard of livingstone 44
been heard of previously 101
been heard of throughout 155
been heard on television 43
been heard to advantage 53
been heard to attribute 41
been heard to criticize 73
been heard to pronounce 193
been heard to recommend 42
been hearing of political 58
been heavy in proportion 45
been held as community 46
been held as essentials 49
been held as important 45
been held as political 70
been held as prisoners 818
been held as scheduled 110
been held at baltimore 59
been held at cambridge 66
been held at different 626
been held at edinburgh 181
been held at frankfort 42
been held at greenwich 59
been held at intervals 342
been held at irregular 197
been held at springfield 43
been held by alexander 72
been held by americans 91
been held by aristotle 87
been held by christians 264
been held by competent 117
been held by democrats 133
been held by different 658
been held by englishmen 180
been held by excellent 86
been held by frederick 45
been held by gentlemen 90
been held by historians 94
been held by investors 46
been held by physicians 44
been held by political 113
been held by president 76
been held by professor 125
been held by prominent 71
been held by reputable 41
been held by statesmen 65
been held in admiration 54
been held in amsterdam 77
been held in argentina 62
been held in baltimore 154
been held in barcelona 45
been held in california 683
been held in cambridge 71
been held in captivity 1150
been held in charlotte 80
been held in cleveland 74
been held in commission 93
been held in committee 40
been held in compliance 40
been held in conditions 52
been held in connection 639
been held in countries 52
been held in different 1120
been held in disrepute 425
been held in edinburgh 225
been held in estimation 141
been held in everlasting 40
been held in execration 68
been held in executive 48
been held in existence 44
been held in ignorance 78
been held in jerusalem 87
been held in liverpool 59
been held in melbourne 128
been held in minnesota 116
been held in nashville 62
been held in opposition 62
been held in perpetual 59
been held in plurality 46
been held in political 41
been held in possession 72
been held in pursuance 185
been held in reference 124
been held in restraint 329
been held in reverence 603
been held in september 398
been held in servitude 394
been held in sheffield 40
been held in springfield 43
been held in stockholm 158
been held in subjection 721
been held in substance 60
been held in succession 248
been held in suspended 123
been held in suspension 388
been held in temporary 82
been held in tennessee 127
been held in trafalgar 69
been held in universal 80
been held in vassalage 296
been held in veneration 604
been held in wisconsin 171
been held in yugoslavia 58
been held on different 69
been held on saturdays 46
been held on september 170
been held on wednesday 101
been held or intimated 73
been held or scheduled 41
been held or suggested 57
been held to ascertain 52
been held to celebrate 223
been held to determine 839
been held to discharge 150
been held to distinguish 91
been held to eliminate 43
been held to encompass 335
been held to encourage 78
been held to establish 517
been held to frustrate 57
been held to guarantee 74
been held to influence 63
been held to interfere 111
been held to introduce 41
been held to represent 783
been held to supersede 172
been held to symbolize 100
been held to terminate 154
been held up somewhere 292
been here as elsewhere 51
been here at christmas 107
been here in california 60
been here on wednesday 62
been here or elsewhere 158
been here to celebrate 64
been hiding in different 47
been high in proportion 78
been high on marijuana 41
been home at christmas 87
been home to countless 49
been hoping to encounter 76
been hoping to establish 108
been hurt in accidents 57
been hurt in childhood 44
been hurt or humiliated 87
been hurt or mistreated 56
been hurt or neglected 43
been idly or uselessly 46
been into the controlling 226
been into the mountains 101
been jews in palestine 111
been just as attentive 55
been just as beneficial 50
been just as carefully 155
been just as committed 49
been just as competent 52
been just as concerned 574
been just as confident 68
been just as convinced 100
been just as delighted 124
been just as desperate 49
been just as devastating 246
been just as different 64
been just as difficult 596
been just as effective 1669
been just as effectual 55
been just as efficient 147
been just as extensive 41
been just as favorable 47
been just as fortunate 42
been just as fruitless 48
been just as horrified 56
been just as impatient 112
been just as important 2039
been just as impressed 132
been just as indignant 45
been just as insistent 108
been just as interesting 167
been just as miserable 108
been just as necessary 143
been just as outspoken 59
been just as overjoyed 85
been just as passionate 44
been just as pertinent 49
been just as plausible 62
been just as powerless 48
been just as prevalent 110
been just as prominent 70
been just as reasonable 302
been just as reluctant 158
been just as satisfied 306
been just as sensitive 45
been just as skeptical 57
been just as surprised 943
been just as suspicious 73
been just as thoroughly 99
been just as uncertain 40
been just as unpleasant 43
been just as widespread 47
been just as wonderful 81
been just in proportion 79
been just the slightest 98
been keen to emphasize 155
been keen to encourage 257
been keen to establish 260
been keen to highlight 67
been keen to introduce 71
been kept as carefully 49
been kept as heirlooms 54
been kept as prisoners 180
been kept as souvenirs 54
been kept at different 94
been kept by themselves 51
been kept in abasement 60
been kept in artificial 65
been kept in captivity 2405
been kept in commission 76
been kept in conditions 46
been kept in connection 52
been kept in continual 588
been kept in different 109
been kept in distilled 51
been kept in duplicate 96
been kept in excellent 421
been kept in existence 392
been kept in ignorance 7199
been kept in obedience 43
been kept in obscurity 121
been kept in overnight 47
been kept in permanent 44
been kept in perpetual 214
been kept in production 99
been kept in reasonable 74
been kept in reasonably 45
been kept in restraint 105
been kept in servitude 97
been kept in subjection 879
been kept in submission 52
been kept in suspended 58
been kept in suspension 68
been kept in tolerable 294
been kept in wholesome 42
been kept or preserved 40
been kept so carefully 173
been kept to themselves 53
been kept up regularly 93
been kept up throughout 286
been kind of depressed 141
been kind of difficult 60
been kind of interesting 83
been kind to everybody 44
been lack of agreement 186
been lack of effective 63
been lack of foresight 75
been lack of knowledge 142
been lack of political 43
been lack of resources 69
been laid at different 66
been laid at intervals 40
been laid by different 59
been laid by historians 41
been laid by president 46
been laid by professor 59
been laid in childhood 68
been laid in connection 76
been laid in different 95
been laid in hydraulic 61
been laid on especially 41
been laid on industrial 42
been laid on yesterday 113
been laid the foundation 220
been laid to establish 59
been laid to intercept 52
been lame or hunchback 94
been late in discovering 55
been late in recognizing 95
been late to recognize 67
been laws of succession 60
been laying the foundation 636
been leading an exemplary 54
been leading the discussion 53
been leading the opposition 107
been leading the procession 40
been leaving in ignorance 51
been leaving the profession 41
been left an exceedingly 91
been left as commander 45
been left as exercises 46
been left as monuments 54
been left at alexandria 54
been left at different 77
been left by alexander 127
been left by denudation 46
been left by ourselves 48
been left by themselves 113
been left in affluence 52
been left in california 104
been left in connection 51
been left in destitute 68
been left in different 71
been left in disrepair 72
been left in edinburgh 55
been left in existence 105
been left in garrisons 53
been left in hospitals 62
been left in ignorance 1840
been left in jerusalem 96
been left in obscurity 403
been left in occupation 113
been left in palestine 79
been left in possession 1928
been left in precisely 42
been left in suspension 49
been left in temporary 122
been left on overnight 122
been left to cultivate 75
been left to decompose 108
been left to determine 203
been left to different 45
been left to discharge 163
been left to encounter 41
been left to entertain 110
been left to establish 99
been left to evaporate 85
been left to executive 130
been left to extricate 55
been left to formulate 51
been left to haphazard 90
been left to historians 133
been left to inference 270
been left to interpret 77
been left to negotiation 41
been left to ourselves 814
been left to parliament 99
been left to political 88
been left to posterity 1158
been left to prosecute 46
been left to represent 70
been left to speculate 92
been left to supervise 44
been left to themselves 6312
been left to voluntary 176
been less in proportion 93
been lied to repeatedly 59
been like an architect 61
been like the procession 54
been like the proverbial 180
been like to encounter 42
been living an exemplary 40
been living at different 43
been living by themselves 63
been living in abundance 63
been living in affluence 70
been living in alexandria 66
been living in amsterdam 165
been living in argentina 146
been living in baltimore 156
been living in barcelona 74
been living in california 945
been living in cambridge 133
been living in captivity 153
been living in cleveland 52
been living in conditions 149
been living in continual 47
been living in different 359
been living in edinburgh 90
been living in frankfurt 47
been living in furnished 60
been living in greenwich 57
been living in hollywood 159
been living in ignorance 145
been living in jerusalem 378
been living in makeshift 46
been living in manhattan 155
been living in melbourne 58
been living in minnesota 57
been living in miserable 54
been living in nashville 53
been living in nicaragua 86
been living in obscurity 154
been living in palestine 759
been living in permanent 45
been living in perpetual 84
been living in political 40
been living in scattered 52
been living in springfield 40
been living in stockholm 55
been living in temporary 118
been living in tennessee 55
been living in vancouver 185
been living in venezuela 51
been living in voluntary 46
been living in widowhood 48
been living in wisconsin 47
been living on different 66
been living on spiritual 65
been loath to interfere 117
been loath to intervene 52
been loath to recognize 255
been loath to surrender 111
been loath to undertake 60
been loss of substance 154
been lost by absorption 207
been lost by champlain 74
been lost by denudation 43
been lost by desuetude 64
been lost by excessive 42
been lost by extraction 50
been lost by investors 101
been lost by shipwreck 397
been lost in accidents 184
been lost in admiration 779
been lost in amazement 182
been lost in antiquity 728
been lost in automatic 47
been lost in california 85
been lost in childhood 68
been lost in connection 77
been lost in different 46
been lost in discussion 45
been lost in fruitless 96
been lost in industrial 43
been lost in meditation 69
been lost in obscurity 410
been lost in political 55
been lost in reflection 45
been lost on historians 101
been lost on observers 55
been lost on political 62
been lost or abandoned 910
been lost or alienated 72
been lost or condemned 50
been lost or converted 67
been lost or corrupted 652
been lost or deposited 43
been lost or destroyed 19904
been lost or discarded 515
been lost or dispersed 177
been lost or displaced 70
been lost or distorted 335
been lost or endangered 60
been lost or forfeited 111
been lost or forgotten 1798
been lost or kidnapped 51
been lost or misplaced 949
been lost or mutilated 324
been lost or neglected 272
been lost or perverted 63
been lost or purposely 45
been lost or repressed 70
been lost or scattered 206
been lost or submerged 93
been lost or suspended 66
been lost to accidents 42
been lost to antiquity 264
been lost to automation 128
been lost to commercial 43
been lost to communism 122
been lost to extinction 99
been lost to historians 89
been lost to industrial 50
been lost to knowledge 62
been lost to posterity 4827
been lost to production 51
been lost to television 45
been lost to themselves 115
been lots of different 51
been lots of discussion 57
been loud in proclaiming 60
been made an accusation 76
been made an additional 113
been made an appendage 40
been made an assistant 744
been made an attribute 49
been made an effective 125
been made an episcopal 175
been made an exclusive 54
been made an executive 117
been made an important 447
been made an inspector 65
been made an objective 43
been made an obligation 52
been made as aforesaid 2331
been made as carefully 52
been made as described 406
been made as difficult 146
been made as effective 40
been made as efficient 97
been made as extensive 63
been made as important 40
been made as indicated 182
been made as interesting 47
been made as necessary 49
been made as objective 89
been made as practical 64
been made as requested 48
been made as scheduled 68
been made as specified 62
been made as suggested 70
been made at alexandria 126
been made at altitudes 43
been made at cambridge 144
been made at classifying 81
been made at decoration 53
been made at determining 81
been made at different 4631
been made at edinburgh 113
been made at frankfort 87
been made at greenwich 76
been made at haphazard 51
been made at hurricane 102
been made at identifying 105
been made at integrating 45
been made at intervals 758
been made at introducing 59
been made at irregular 88
been made at jamestown 49
been made at jerusalem 56
been made at lancaster 141
been made at liverpool 139
been made at penetrating 131
been made at portsmouth 46
been made at pressures 55
been made at princeton 42
been made at reproducing 41
been made at wavelengths 61
been made at worcester 169
been made by academics 115
been made by adherents 50
been made by advertising 103
been made by advocates 164
been made by agreement 358
been made by alexander 423
been made by amendment 45
been made by americans 407
been made by anonymous 95
been made by appellant 104
been made by archibald 41
been made by argentina 69
been made by aristides 74
been made by aristotle 328
been made by artificial 115
been made by artillery 46
been made by augustine 47
been made by australian 204
been made by authorized 40
been made by becquerel 51
been made by bernstein 50
been made by biological 46
been made by biologists 127
been made by bonaparte 43
been made by botanists 69
been made by brigadier 125
been made by calculating 153
been made by california 119
been made by carefully 116
been made by carpenter 45
been made by christians 259
been made by churchill 70
been made by clarendon 49
been made by classical 75
been made by classifying 51
been made by clergymen 54
been made by clinicians 139
been made by cognitive 41
been made by colleagues 79
been made by commercial 195
been made by commodore 98
been made by communist 152
been made by community 48
been made by companies 313
been made by competent 857
been made by composers 75
been made by concerned 50
been made by consensus 130
been made by considering 355
been made by consumers 63
been made by corporate 71
been made by correlating 55
been made by countless 183
been made by countries 143
been made by craftsmen 172
been made by customers 88
been made by davenport 45
been made by defendant 354
been made by delegates 49
been made by democrats 41
been made by descartes 84
been made by designers 43
been made by determining 269
been made by developed 168
been made by different 4355
been made by dinosaurs 71
been made by directors 97
been made by edinburgh 46
been made by educators 153
been made by elephants 52
been made by eliminating 67
been made by emigrants 69
been made by employees 171
been made by employers 300
been made by englishmen 813
been made by enthusiasts 61
been made by evaporating 67
been made by executive 149
been made by explorers 84
been made by feminists 158
been made by ferdinand 62
been made by fishermen 45
been made by followers 51
been made by footsteps 56
been made by frederick 176
been made by frenchmen 127
been made by gentlemen 243
been made by geologists 202
been made by governors 42
been made by helmholtz 85
been made by henderson 52
been made by hephaestus 44
been made by historians 816
been made by honorable 87
been made by identifying 68
been made by important 51
been made by industrial 170
been made by inoculating 72
been made by insurance 80
been made by integrating 42
been made by intestine 184
been made by introducing 494
been made by inventors 85
been made by investors 72
been made by jefferson 89
been made by landlords 101
been made by librarians 76
been made by machinery 513
been made by merchants 129
been made by michelson 50
been made by ministers 365
been made by moralists 44
been made by multiplying 92
been made by municipal 81
been made by mussolini 50
been made by novelists 40
been made by numerical 43
been made by observers 261
been made by operators 44
been made by opponents 138
been made by ordinance 249
been made by organized 185
been made by ourselves 271
been made by outsiders 156
been made by outstanding 59
been made by parliament 1444
been made by partisans 53
been made by patterson 43
been made by permission 106
been made by personnel 94
been made by petitioner 130
been made by phoenicians 43
been made by physicians 382
been made by plaintiff 297
been made by political 509
been made by practical 149
been made by president 1781
been made by priestley 100
been made by primitive 89
been made by prisoners 159
been made by processes 67
been made by producers 108
been made by professor 4697
been made by prometheus 40
been made by prominent 305
been made by provincial 42
been made by pythagoras 48
been made by qualified 258
been made by railroads 44
been made by reasonable 56
been made by recognizing 63
been made by reference 293
been made by reformers 48
been made by relatives 49
been made by reputable 80
been made by residents 111
been made by reviewers 49
been made by richelieu 229
been made by robertson 81
been made by roosevelt 118
been made by rutherford 220
been made by schneider 42
been made by sculptors 43
been made by secretary 172
been made by september 83
been made by socialists 66
been made by societies 42
been made by specialist 55
been made by spokesmen 41
been made by squatters 96
been made by statesmen 127
been made by statutory 63
been made by subtracting 46
been made by technical 42
been made by telegraph 267
been made by telephone 330
been made by themselves 366
been made by theoretical 66
been made by thoughtful 63
been made by transvaal 127
been made by travelers 60
been made by venezuela 65
been made by virtually 104
been made by voluntary 195
been made by wilkinson 47
been made by williamson 89
been made by witnesses 48
been made in abundance 114
been made in acoustics 48
been made in advertising 178
been made in agreement 130
been made in alexandria 135
been made in ameliorating 77
been made in amsterdam 92
been made in antiquity 154
been made in apparatus 44
been made in appreciating 43
been made in approaching 61
been made in argentina 148
been made in arithmetic 163
been made in artificial 218
been made in artillery 60
been made in association 140
been made in astronomy 345
been made in attributing 77
been made in australian 67
been made in automated 189
been made in automatic 126
been made in automation 63
been made in baltimore 182
been made in bangladesh 71
been made in behavioral 44
been made in bilateral 91
been made in biological 138
been made in calculating 628
been made in california 1977
been made in cambridge 92
been made in captivity 46
been made in centuries 59
been made in chemistry 282
been made in childhood 73
been made in civilized 58
been made in classical 61
been made in classifying 285
been made in cleveland 117
been made in cognitive 69
been made in coleridge 56
been made in commercial 234
been made in committee 368
been made in communist 53
been made in community 103
been made in companies 41
been made in compliance 733
been made in computers 51
been made in conditions 142
been made in connection 9426
been made in considering 220
been made in contracts 44
been made in controlling 2360
been made in corporate 79
been made in correlating 233
been made in countless 46
been made in countries 455
been made in criticism 91
been made in cultivating 90
been made in deciphering 413
been made in deference 422
been made in determining 2103
been made in developed 136
been made in diagnostic 146
been made in different 3643
been made in diminishing 138
been made in discharge 111
been made in discovering 465
been made in discussion 78
been made in dismantling 106
been made in disregard 70
been made in districts 45
been made in documenting 151
been made in duplicate 216
been made in economics 86
been made in edinburgh 100
been made in elaborating 86
been made in eliminating 848
been made in elucidating 1567
been made in empirical 105
been made in encouraging 306
been made in equipment 239
been made in eradicating 183
been made in evaluation 41
been made in extremely 44
been made in fabricating 68
been made in factories 193
been made in footnotes 185
been made in forecasting 207
been made in formulating 511
been made in functional 42
been made in geological 54
been made in greenland 71
been made in guatemala 92
been made in harmonizing 124
been made in hollywood 311
been made in hospitals 73
been made in husbandry 113
been made in hypocrisy 40
been made in identifying 3832
been made in ignorance 635
been made in important 95
been made in industrial 553
been made in instances 68
been made in instituting 50
