keen eye and loving heart 78
know that you must feel 244
know that you must find 90
know that you must give 137
know that you must hate 43
know that you must have 1294
know that you must keep 76
know that you must know 107
know that you must leave 109
know that you must live 45
know that you must look 61
know that you must love 75
know that you must make 154
know that you must obey 46
know that you must take 227
know that you must think 112
know that you must work 44
know that you need help 441
know that you need more 329
know that you need only 202
know that you need some 143
know that you need their 109
know that you need time 125
know that you need your 72
know that you only have 221
know that you only need 65
know that you only want 107
know that you risk your 40
know that you speak from 41
know that you take their 72
know that you take your 89
know that you think well 73
know that you think what 41
know that you think your 59
know that you want more 156
know that you want their 55
know that you want what 42
know that you want your 213
know that you were able 163
know that you were also 96
know that you were angry 71
know that you were away 45
know that you were back 110
know that you were born 524
know that you were come 59
know that you were coming 1114
know that you were even 85
know that you were ever 209
know that you were fond 53
know that you were gone 62
know that you were good 69
know that you were hanging 50
know that you were having 147
know that you were here 1349
know that you were home 54
know that you were hurt 103
know that you were just 155
know that you were leaving 53
know that you were like 108
know that you were living 129
know that you were made 65
know that you were making 73
know that you were mine 122
know that you were more 129
know that you were okay 134
know that you were once 217
know that you were only 342
know that you were part 105
know that you were ready 59
know that you were safe 266
know that you were seeing 57
know that you were sent 105
know that you were sick 61
know that you were such 281
know that you were taking 87
know that you were there 1475
know that you were told 51
know that you were trying 135
know that you were very 492
know that you were well 416
know that you were wrong 229
know that you will also 141
know that you will break 52
know that you will call 111
know that you will care 151
know that you will come 931
know that you will even 42
know that you will ever 175
know that you will face 70
know that you will fail 82
know that you will feel 457
know that you will find 1154
know that you will gain 44
know that you will give 676
know that you will grow 63
know that you will hate 57
know that you will have 3372
know that you will help 460
know that you will hold 104
know that you will join 196
know that you will keep 726
know that you will kill 78
know that you will know 105
know that you will learn 61
know that you will leave 126
know that you will like 393
know that you will live 214
know that you will look 159
know that you will lose 217
know that you will love 301
know that you will make 867
know that you will meet 194
know that you will miss 174
know that you will most 45
know that you will need 904
know that you will obey 75
know that you will only 217
know that you will pass 50
know that you will play 58
know that you will pray 94
know that you will reach 43
know that you will save 229
know that you will send 69
know that you will show 77
know that you will soon 451
know that you will speak 80
know that you will stay 263
know that you will stop 44
know that you will take 724
know that you will tell 277
know that you will thank 45
know that you will think 398
know that you will treat 80
know that you will turn 46
know that you will very 59
know that you will wait 85
know that you will want 521
know that you will wish 104
know that you will work 116
know that you work hard 140
know them all very well 377
know them and know their 74
know them and their ways 137
know them and their work 146
know them both very well 160
know then how very much 109
know then that there were 188
know then that these were 88
know they are free from 49
know they are living there 120
know they are much more 121
know they are safe from 111
know they are taking part 74
know they are there when 63
know they are very good 62
know they are very much 74
know they are very well 501
know they can come back 88
know they can fall back 51
know they can have nothing 84
know they can have their 46
know they can hold back 61
know they can hold their 43
know they can learn from 67
know they can make more 113
know they can rely upon 54
know they can take their 40
know they did their best 68
know they had been seen 53
know they had been there 388
know they had come from 42
know they had ever been 78
know they may have been 215
know they may have some 58
know things and must hint 101
know things that have been 42
know this and even find 49
know this and have been 47
know this and much more 99
know this area very well 165
know this for some time 78
know this guy from adam 144
know this guy very well 40
know this has been done 121
know this has been hard 356
know this has been said 71
know this has been true 44
know this has been very 109
know this man from adam 122
know this man very well 246
know this may have been 65
know this may seem like 138
know this not only from 475
know this one very well 48
know this was your room 41
know too that there were 55
know was that there were 394
know was that these were 44
know who and what kind 69
know who and what sort 540
know who and what their 54
know who and what these 116
know who are their best 44
know who are their true 51
know who can have told 50
know who got hurt when 56
know who had been there 303
know who had done such 94
know who had done what 66
know who has been here 57
know who has been there 41
know who has done what 111
know who has ever been 55
know who has ever seen 92
know who has just been 49
know who has seen more 89
know who has seen their 52
know who may have been 92
know who that young lady 66
know who they came from 138
know who they come from 42
know who they have been 41
know who they were dealing 347
know who they were from 164
know who they were when 78
know who this good lady 54
know who this young lady 88
know who was living there 53
know who was saying what 47
know who was taking care 58
know who you have been 113
know who you look like 800
know who you were dealing 130
know who you were till 51
know who you were when 469
know who you will meet 120
know why she came back 92
know why she came here 90
know why she felt like 106
know why she felt such 134
know why she left home 44
know why she said what 56
know why she went away 102
know why she went there 56
know why they came here 120
know why they come here 67
know why they have been 609
know why they have come 236
know why they have done 109
know why they have gone 68
know why they have such 57
know why they have these 53
know why they made such 93
know why they make such 112
know why they were asking 44
know why they were born 44
know why they were coming 80
know why they were crying 58
know why they were having 45
know why they were here 234
know why they were leaving 65
know why they were living 40
know why they were made 73
know why they were making 78
know why they were sent 119
know why they were taking 110
know why they were there 2456
know why they were trying 43
know why things were done 62
know why this young lady 42
know why you came back 301
know why you came down 106
know why you came here 888
know why you come here 242
know why you feel like 76
know why you have been 962
know why you have come 1832
know why you have done 143
know why you have gone 81
know why you have kept 59
know why you have left 116
know why you have made 84
know why you have sent 72
know why you have such 190
know why you keep asking 65
know why you keep coming 55
know why you keep saying 138
know why you left your 60
know why you lost your 41
know why you made such 97
know why you make such 140
know why you risk your 61
know why you said what 59
know why you stay here 93
know why you take such 49
know why you talk like 79
know why you think your 67
know why you went away 67
know why you went into 43
know why you went there 117
know why you were asking 45
know why you were born 106
know why you were coming 59
know why you were crying 52
know why you were here 143
know why you were late 105
know why you were sent 167
know why you were there 551
know with all your heart 175
know with how much truth 180
know yet how many days 47
know you all have been 78
know you all know what 54
know you all very well 104
know you and know what 58
know you and know your 61
know you and what your 75
know you and your kind 244
know you and your love 40
know you and your ways 87
know you and your wife 214
know you and your work 324
know you are come home 176
know you are coming back 98
know you are coming home 65
know you are down there 57
know you are free from 56
know you are just like 96
know you are just trying 79
know you are making good 40
know you are making your 84
know you are much more 111
know you are only joking 380
know you are only trying 117
know you are safe from 48
know you are safe here 40
know you are taking care 45
know you are there when 95
know you are trying hard 45
know you are trying your 41
know you are very angry 73
know you are very busy 1052
know you are very fond 190
know you are very good 239
know you are very kind 267
know you are very much 444
know you are very young 119
know you both very well 97
know you can come back 156
know you can come here 66
know you can come home 74
know you can come over 40
know you can have heard 50
know you can have none 50
know you can have some 43
know you can have your 54
know you can hold your 93
know you can keep your 118
know you can learn from 79
know you can make good 58
know you can make more 91
know you can make your 112
know you can rely upon 61
know you can stay here 211
know you can take care 1310
know you did nothing wrong 41
know you did your best 982
know you had been there 75
know you had come back 247
know you had come home 99
know you had ever been 74
know you had ever seen 65
know you had lost your 80
know you had your heart 172
know you may have been 80
know you may have some 53
know you now very well 47
know you ten years back 99
know you too damn well 83
know you two have been 147
know you two were such 52
know you two will have 71
know you was coming till 53
