sables can not abide that 46
spending all his money for 41
spending all that money and 221
spending all that money for 280
spending all this money and 190
spending all this money for 108
spending and being spent for 970
spending and tax rates are 41
spending day and night with 44
spending for all goods and 122
spending for new plant and 444
spending his own money and 157
spending his own money for 100
spends all his money and 106
spends all his money for 53
spends his own money and 50
sphere and our whole aim 44
sphere men and women can 123
spices than that which you 50
spider does not sally out 221
spider was not quite dead 72
spinning and she could not 87
spirit and you shall not 51
spirit are but names for 192
spirit did not allow him 83
spirit did not merit any 52
spirit had not flesh and 68
spirit has but begun its 60
spirit has not flesh and 799
spirit hath led hither men 49
spirit hath not flesh and 5675
spirit than that which had 81
spirit than that which has 52
spirit than that which was 86
spirit that had moved him 53
spirit that she could not 119
spirit that they could not 92
spirit that was anything but 52
spirit that was within him 190
spirit that you could not 41
spirit they are waiting and 45
spirit was dead within him 68
spirit was not quite dead 40
spirit was too strong for 210
spirit who had given them 67
spirit with that which was 51
spoken for two hours and 51
spoken she was quite out 50
spoken that thou canst not 51
spoken with her since that 48
spoken with him about his 52
spoken with him about this 70
spoken with him since that 61
spoken with his mother and 43
spoken with one voice and 65
spoken with two negro men 40
sponged with hot water and 42
sporting all this while with 80
sports car and drove off 57
spouse does not agree with 44
spouse who was under age 317
spreading its own light and 50
spreading out for miles and 43
spreading out her hands and 51
spreading out his hands and 229
spreading out his hands with 53
spreads out his hands and 66
spruce and ash trees that 159
spruce and fir trees and 60
spruce and fir trees are 45
spruce and fir trees that 113
square deal for every man 262
square deal for every one 62
square meal that night for 73
square one and start all 74
squaws and all where they 41
stabbing her with again and 131
stable fly and house fly 62
stable for his horse and 86
stable than they really are 86
stages and each stage has 88
stages does not imply that 53
stages that any stand can 216
stains and its rents she 74
stairs and was craning her 117
staked out his claim and 71
stalks rub and click and 48
stalks with his hands and 52
stance does not imply that 45
standing far too close for 50
standing for things which are 99
standing for two hours and 52
standing near them could not 48
standing out all round his 48
standing with head bowed and 46
standing with her father and 61
standing with her mother and 123
standing with his father and 68
standing with his mother and 87
standing with his right arm 213
standing with his right leg 97
stands and has stood for 189
stands both for reason and 231
stands for that which has 98
stands out far above all 90
stands with head erect and 45
stands with her right arm 42
stands with his right arm 205
stands with his right leg 211
starting gun was fired and 45
starting tear for which that 50
starting with her father and 85
starting with low doses and 127
starve and die rather than 43
starve you are letting god 76
starving all this while you 67
starving men and women and 88
starving men and women who 65
starving men and women with 60
stated that all people are 63
stated that any woman who 66
stated that both sides had 82
stated that her child had 50
stated that her father and 69
stated that her father had 330
stated that her father was 284
stated that her mother and 61
stated that her mother did 40
stated that her mother had 268
stated that her mother was 247
stated that her reason for 54
stated that his action was 106
stated that his father and 143
stated that his father had 751
stated that his father was 738
stated that his group had 90
stated that his house was 92
stated that his method was 44
stated that his mother and 43
stated that his mother had 228
stated that his mother was 336
stated that his paper was 40
stated that his party had 115
stated that his party was 134
stated that his people had 63
stated that his pulse was 51
stated that his reason for 468
stated that his uncle had 50
stated that his views had 46
stated that his vision was 41
stated that his visit was 45
stated that its action was 58
stated that its holding was 88
stated that lee gives his 56
stated that men could not 49
stated that not fewer than 47
stated that one could not 299
stated that one reason for 354
stated that one reason why 139
stated that she could not 1763
stated that she could see 82
stated that she hoped that 106
stated that she lived with 63
stated that she loved her 82
stated that she never had 108
stated that she really did 47
stated that she still had 40
stated that she would act 105
stated that she would get 50
stated that she would not 2875
stated that she would try 48
stated that they could get 66
stated that they could not 8613
stated that they could read 59
stated that they could see 247
stated that they could use 47
stated that they either had 42
stated that they feared that 109
stated that they found that 107
stated that they found this 52
stated that they hoped that 177
stated that they might not 61
stated that they never had 134
stated that they never saw 68
stated that they shall not 41
stated that they still had 81
stated that they voted for 81
stated that they would ask 61
stated that they would bring 57
stated that they would buy 74
stated that they would get 63
stated that they would not 11116
stated that they would pay 153
stated that they would see 48
stated that they would try 139
stated that they would use 379
stated that this action had 56
stated that this action was 250
stated that this broad all 42
stated that this change was 65
stated that this child was 50
stated that this could not 201
stated that this delay was 40
stated that this finding was 46
stated that this group was 58
stated that this house was 49
stated that this issue was 48
stated that this meeting was 65
stated that this method has 52
stated that this method was 108
stated that this money was 90
stated that this offer was 45
stated that this order was 61
stated that this place was 47
stated that this point was 49
stated that this power was 48
stated that this right was 41
stated that this story was 49
stated that this study was 47
stated that this would not 325
stated that you could not 213
stated that you would not 85
states and each state has 58
states are now faced with 47
states are too small and 70
states are too small for 48
states did not agree with 104
states did not allow for 53
states did not carry out 40
states does not imply that 204
states that all people are 351
states that are small and 46
states that are willing and 57
states that had grown out 50
states that had sided with 92
states that had voted for 253
states that her father had 90
states that her father was 306
states that her mother was 229
states that his father and 68
states that his father had 334
states that his father has 111
states that his father was 1094
states that his mother was 267
states that his reason for 252
states that now exist but 44
states that one reason for 320
states that one reason why 58
states that she could not 300
states that she feels she 43
states that she feels that 121
states that she knows that 42
states that she would not 224
states that they could not 596
states that they shall not 284
states that they would not 438
states that this action was 46
states that this change was 47
states that this house was 46
states that this method has 135
states that this method was 94
states that this piece was 41
states that this place was 42
states that this plant was 43
states that two ratios are 591
states that you shall not 45
station inn and drove for 64
station not far beneath that 60
station with his father and 55
status did not allow him 48
status did not allow them 58
status does not allow them 80
status does not imply that 155
status for both males and 43
status that they could not 138
status was both right and 142
status with his peers and 121
stayed and had lunch with 102
stayed but two months with 325
stayed for one night and 45
stayed for six months and 133
stayed for six months with 48
stayed for six weeks and 54
stayed for two hours and 127
stayed for two months and 162
stayed for two months with 66
stayed for two weeks and 200
stayed for two weeks with 152
stayed not for brake and 70
stayed not long after his 40
stayed one day longer with 58
stayed out all night and 632
stayed out all night for 44
stayed out all night long 308
stayed out all night with 472
stayed out six hours and 53
stayed that way until his 44
stayed that way until she 140
stayed that way until they 121
stayed with her father and 210
stayed with her father for 115
stayed with her longer than 110
stayed with her mother and 347
stayed with her mother for 220
stayed with her night and 88
stayed with her uncle and 51
stayed with her until her 281
stayed with her until his 50
stayed with her until she 1382
stayed with her until they 185
stayed with her while she 383
stayed with him about two 101
stayed with him after his 43
stayed with him after that 53
stayed with him longer than 107
stayed with him night and 115
stayed with him rather than 44
stayed with him since his 49
stayed with him until her 74
stayed with him until his 728
stayed with him until she 101
stayed with him until ten 198
stayed with him until they 158
stayed with him until two 87
stayed with him while they 44
stayed with his father all 71
stayed with his father and 267
stayed with his father for 149
stayed with his mother and 431
stayed with his mother for 192
stayed with his mother who 44
stayed with his people all 61
stayed with his people and 40
stayed with his uncle and 76
stayed with his uncle for 62
stayed with them longer than 63
stayed with them until all 57
stayed with them until her 53
stayed with them until his 76
stayed with them until she 112
stayed with them until they 655
stayed with them while they 96
stayed with you until you 57
steamer that was bound for 58
steering with his fleet for 78
steers was all right this 41
sticking out her lower lip 274
sticking out her tongue and 529
sticking out his chest and 183
sticking out his lower lip 250
sticking out his tongue and 916
sticking out its tongue and 55
sticks and peat clods and 54
sticks out her lower lip 133
sticks out her tongue and 478
sticks out his chest and 62
sticks out his lower lip 204
sticks out his tongue and 758
sticks out its tongue and 60
stirring but for which any 71
stocks day and night for 129
stocks for two hours for 68
stocks that are selling for 50
stolen and hid under his 78
stones and earth which had 43
stones and red tiles was 69
stones and things which they 52
stones are too large for 51
stones cry that shame and 40
stones out and selling them 61
stones with his hands and 51
stopping him and turning him 43
stopping his low humming song 41
stopping now and again for 333
stored them for later use 46
stores are all spread out 106
stores that are owned and 45
stores that lie about him 79
stores that they could not 87
stores them for later use 119
stormy that they could not 46
strafing them and bombs with 74
strain does not change with 42
strain she was under and 40
strange and who knows how 51
strange ease with which this 44
strange men and women and 60
strange men and women who 127
strange men run about one 126
strange that any human being 40
strange that her mother had 63
strange that his mother had 145
strange that one could not 56
strange that our youths and 79
strange that she could not 398
strange that she would not 118
strange that they could not 303
strange that they would not 87
strange that you could not 68
strange that you would not 49
strange things that alice saw 126
strange way she could not 52
street and that could not 65
street and you could not 52
street and you would not 53
street but that which led 125
street rang with cries and 54
street she was looking for 75
street that she might ask 55
street that was lined with 241
street that was paved with 76
street was not paved and 46
street was now lined with 41
street with her mother and 59
street with her throat cut 138
street with its shops and 56
street you are looking for 61
strength and air power this 206
strength and his skill with 41
strength and wit which they 50
strength but that which lay 63
strength did not allow him 54
strength did that which had 50
strength does not change with 42
strength god had given him 47
strength god has given him 50
strength god has given you 137
strength that she could not 209
strength that they could not 128
strength that they would not 57
strength then but labor and 107
strength was far below that 44
strength with each passing day 373
strength with each passing year 83
stress and heat shock that 63
stress does not change with 83
stress for both mother and 52
stress she was under and 47
stress that they could not 41
stress that they would not 49
stress this and shape that 52
stress you are under and 51
strewn with dead leaves and 66
strews all his steps with 56
strict that they could not 66
strict that they would not 106
strife than any which can 54
strike was two weeks old 42
strike with any house that 148
strike you dead where you 64
striking his own image and 50
striking out new lines for 100
striking than that which has 91
striking that they could not 170
striking they may easily cut 60
strips off his clothing and 41
strips off his shirt and 213
stroke with his horny beak 87
stroking her and kissing her 41
stroking his cat after eating 54
struck her that maybe she 42
struck him and broke his 111
struck him and drove him 46
struck him now rather was 40
struck him that maybe this 42
struck him two blows with 55
struck off for raising them 58
struck off his right arm 87
struck off with grace and 51
struck out with hands and 48
struck with her beauty and 506
struck with her beauty for 90
struck with her beauty that 194
struck with her grace and 53
struck with his beauty and 95
struck with his beauty that 75
struck with his looks and 50
struck with his noble air 144
struck with his noble and 50
struck with his sword and 76
struck with his sword that 44
struck with its beauty and 271
struck with its beauty that 75
struck with its growth and 146
struck with its noble and 79
struck with its noted peak 52
struck with that queer air 45
studios all hung round with 47
studying day and night and 58
studying day and night for 45
studying for her exams and 47
studying with his father and 83
stupid man who built his 96
stupid than they really are 211
stupid that she could not 160
stupid that they could not 258
stupid that they would not 54
stupid that you could not 44
sturdy men and women who 176
styles that you create are 41
subduing all our words and 66
submit his own plans and 48
submit that this notion has 76
submit that this would not 66
subtle that they could not 82
sucked out his blood and 42
sudden death cut short his 107
sudden death had nearly put 42
sudden death may occur with 44
sudden she has given them 152
sudden that she could not 44
sudden that they could not 51
suffer all things rather than 242
suffer and die rather than 186
suffer and die yearly for 48
suffer for doing right than 64
suffer for our folly and 44
suffer one day after she 40
suffer this mad knave now 78
suffix does not begin with 117
suited and for which they 49
suited for weak women and 42
summer and with tammy for 45
summer she had spent with 58
summer that she could not 50
summer with her father and 88
summer with her mother and 112
summer with his father and 99
summer with his mother and 114
summon fog and storm and 113
sunset all earth shall hear 238
supper did not agree with 44
supper for her father and 50
supper that was spread for 74
supper with her father and 46
supper with her mother and 58
supper with his father and 67
supper with his mother and 77
supper with his noble men 49
supply all his needs and 67
supply all our needs and 60
supply all our needs for 66
supply all our wants and 63
supply does not create its 125
supply for all goods and 49
supply her own needs and 116
supply her with money and 51
supply her with money for 52
supply him with books and 55
supply him with facts and 42
supply him with funds and 55
supply him with funds for 206
supply him with goods and 60
supply him with money and 390
supply him with money for 381
supply him with money was 159
supply him with ships and 92
supply him with water and 63
supply his own needs and 113
supply his own table with 51
supply his own wants and 115
supply its own needs and 285
supply its own needs but 56
supply its own needs for 149
supply its own people with 58
supply its own wants and 97
supply its own wants for 90
supply men and money for 299
supply men and women with 85
supply our own needs and 81
supply our own wants and 60
supply them any longer with 47
supply them with anything they 205
supply them with books and 70
supply them with clothing and 182
supply them with fresh air 43
supply them with fresh meat 79
supply them with funds for 84
supply them with goods and 242
supply them with grain and 49
supply them with money and 410
supply them with money for 147
supply them with tools and 82
supply them with water and 256
supply them with water for 85
supply you with anything you 207
supply you with money now 89
supply you with names and 79
surely can not claim that 143
surely can not doubt that 162
surely did not agree with 40
surely does not imply that 622
surely does not infer that 46
surely does not merit that 81
surely does not prove that 418
surely for this reason that 606
surely not her fault that 97
surely you are aware that 365
surety that they would not 198
surety was not liable for 266
surgeon did not hurry his 70
surgeon was not liable for 60
surgeon who had saved his 52
surgeon who had taken his 63
survey did not allow for 47
survey did not cover all 52
survey did not reveal any 178
survey does not allow for 56
survey does not cover all 92
survey does not imply that 141
survey does not reveal any 40
survey for this study was 209
survey this odd scene for 105
sweater she had given him 45
swelling out his chest and 101
symbol does not stand for 93
symbol for each sound and 60
syntax does not allow for 40
syntax that you would use 51
system and has asked you 42
system and has shown that 41
system and its links with 137
system and its parts are 92
system and its rules and 55
system and its social and 177
system and its users are 57
system and one which has 69
system and one which was 52
system and that which has 50
system and that which was 99
system and they could not 76
system and they would not 44
system and thus could not 57
system and who knows how 51
system can not alter its 56
system can not carry out 66
system can not change its 114
system can not exist and 41
system can not fight off 73
system can not solve all 45
system did not agree with 73
system did not allow any 62
system did not allow for 694
system did not allow him 79
system did not allow them 146
system did not begin with 109
system did not cause any 53
system did not change its 44
system did not change with 40
system did not exist and 123
system did not exist for 44
system did not offer any 58
system did not reveal any 61
system does not agree with 159
system does not allow any 189
system does not allow for 1621
system does not allow him 75
system does not allow one 101
system does not allow that 88
system does not allow them 231
system does not allow this 131
system does not allow you 294
system does not begin with 60
system does not carry out 53
system does not cater for 80
system does not cause any 44
system does not change and 102
system does not change its 163
system does not change with 348
system does not cover all 139
system does not create any 80
system does not exist and 172
system does not exist for 230
system does not exist yet 46
system does not imply any 83
system does not imply that 1128
system does not offer any 185
system does not prove that 172
system does not solve all 72
system does not start with 48
system for any given set 49
system for both civil and 51
system for both local and 61
system for his wants and 57
system for this court now 40
system had put flesh and 52
system has one input and 47
system than that which had 122
system than that which has 73
system than that which now 63
system than that which was 56
system that can carry out 71
system that can change its 47
system that can serve all 71
system that can store and 87
system that had begun with 47
system that had given him 51
system that had given them 123
system that had grown out 58
system that has given him 48
system that has given them 83
system that has grown out 104
system that his father had 47
system that they could not 234
system that they still are 43
system that they would not 81
system that this world that 153
system that was built for 84
system that you could not 42
system that you would not 61
system they are working with 229
system was not working and 221
system was not working for 73
system was not working out 42
system was one reason for 52
system was one which had 51
system was one which his 43
system was one which was 59
system was that every man 46
system was that which had 41
system was that which was 50
system was too rigid and 101
system was too strong for 88
system with its rules and 47
system with one input and 160
system you are working with 261
