sang and others played at 40
sun was setting before we 60
sun was setting behind it 105
sun was setting behind me 107
sun was setting behind the 4117
sun was setting behind us 198
sun was setting beyond the 401
sun was setting through the 107
sun was shining across the 97
sun was shining behind the 61
sun was shining bright as 63
sun was shining bright in 94
sun was shining bright on 84
sun was shining inside the 89
sun was shining through it 47
sun was shining through my 106
sun was shining through the 3275
sun was shining warmly in 47
sun was shining warmly on 67
sun was sinking behind the 3382
sun was sinking behind us 41
sun was sinking beyond the 182
sun was sinking slowly in 90
sun was sinking through the 41
sun was sinking toward the 582
sun was sliding behind the 88
sun was sliding toward the 62
sun was still behind the 237
sun was still bright in 106
sun was still bright on 95
sun was still hidden by 63
sun was strong enough to 203
