sad men who looked with 165
she did not remain long 1028
she did not remain with 177
she did not remark that 104
she did not remind him 348
she did not remind them 51
she did not remove her 700
she did not remove his 97
she did not remove them 62
she did not remove with 41
she did not repent and 62
she did not repent her 42
she did not report any 150
she did not report for 85
she did not report her 111
she did not report him 56
she did not report this 102
she did not resent being 59
she did not resent her 149
she did not resent him 74
she did not resent his 302
she did not resent that 93
she did not resent them 53
she did not resent this 135
she did not reside with 164
she did not resign her 62
she did not resist and 118
she did not resist but 113
she did not resist her 43
she did not resist him 585
she did not resist his 290
she did not resist them 78
she did not resist this 58
she did not resume her 235
she did not retain her 79
she did not return and 179
she did not return any 100
she did not return for 737
she did not return her 91
she did not return his 1818
she did not return our 43
she did not return that 379
she did not return them 108
she did not return this 49
she did not return with 347
she did not settle for 72
she did not simply say 40
she did not stifle her 40
she did not strike her 57
she did not strike him 394
she did not strike out 49
she did not strive for 53
she did not submit that 87
she did not suffer and 71
she did not suffer any 377
she did not suffer for 159
she did not suffer her 154
she did not suffer him 42
she did not suffer long 147
she did not suffer them 105
she did not suffer this 76
she did not suffer too 81
she did not supply him 107
she did not tamper with 42
she did not threaten him 78
she did not travel far 52
she did not travel with 126
she did not violate any 71
she did not wander far 44
she did not wander off 67
she did not wonder her 41
she did not wonder long 94
she did not wonder that 814
she did not wonder why 94
she did say something that 99
she did see something that 108
she did she should not 85
she did this simple and 46
she did this without any 51
she does not accept any 87
she does not accept are 97
she does not accept her 139
she does not accept him 112
she does not accept his 224
she does not accept that 386
she does not accept them 118
she does not accept this 140
she does not accept you 64
she does not accuse him 51
she does not allege that 47
she does not already own 42
she does not always act 63
she does not always get 227
she does not always mean 183
she does not always say 66
she does not always see 254
she does not always use 132
she does not always wear 121
she does not answer and 59
she does not answer her 259
she does not answer him 139
she does not answer his 86
she does not answer them 65
she does not answer you 84
she does not assert her 42
she does not assert that 93
she does not assume her 54
she does not assume that 478
she does not become his 91
she does not become one 118
she does not become too 156
she does not betray her 108
she does not betray him 56
she does not charge for 47
she does not choose her 107
she does not commit any 72
she does not comply with 602
she does not conceal her 181
she does not define her 44
she does not demand that 204
she does not desert her 64
she does not desire him 83
she does not desire that 53
she does not employ her 74
she does not expect any 162
she does not expect her 232
she does not expect him 254
she does not expect one 53
she does not expect that 336
she does not expect them 146
she does not expect this 53
she does not expect too 57
she does not expect you 281
she does not extend her 144
she does not extend this 76
she does not finish her 168
she does not flaunt her 70
she does not follow her 170
she does not follow him 129
she does not follow his 64
she does not follow them 103
she does not follow this 86
she does not forget her 339
she does not forget him 49
she does not forget that 466
she does not forget them 62
she does not forget you 103
she does not impose her 95
she does not insist that 438
she does not intend any 46
she does not intend her 53
she does not intend that 157
she does not invite him 84
she does not invite you 48
she does not listen and 70
she does not manage her 40
she does not meddle with 71
she does not mention any 171
she does not mention her 321
she does not mention him 146
she does not mention his 88
she does not mention how 44
she does not mention that 732
she does not mention them 203
she does not mention this 214
she does not notice any 53
she does not notice her 93
she does not notice him 158
she does not notice his 72
she does not notice how 80
she does not notice that 1298
she does not notice them 66
she does not notice you 63
she does not parade her 41
she does not permit her 124
she does not permit him 75
she does not pursue her 62
she does not pursue this 112
she does not realize her 203
she does not realize how 683
she does not realize she 423
she does not realize that 4622
she does not realize they 42
she does not realize this 125
she does not recall any 100
she does not recall her 48
she does not recall that 42
she does not reckon with 48
she does not record her 55
she does not refuse you 68
she does not regain her 60
she does not regard her 147
she does not regard him 40
she does not regard them 121
she does not regard this 71
she does not regret her 254
she does not reject her 82
she does not reject him 66
she does not relate her 49
she does not relate this 48
she does not remain long 57
she does not remain with 65
she does not remind him 40
she does not remove her 81
she does not report any 50
she does not resent her 89
she does not resist him 56
she does not return for 85
she does not return his 397
she does not secure one 92
she does not strike out 48
she does not strive for 75
she does not suffer any 84
she does not suffer for 76
she does not threaten him 46
she does not violate her 42
she does not wander off 103
she doth not deface nor 42
she eats and drinks and 96
she eats one before her 83
she fed and clothed them 41
she get that through her 43
she goes all astray and 56
she got her clothes off 44
she got her degree and 46
she got near enough for 40
she got out before she 64
she got out pencil and 40
she got that addled she 74
she had any advice for 162
she had any affair with 66
she had any choice but 87
she had any desire for 97
she had any doubts that 108
she had any feelings for 134
she had any friend who 100
she had any motive for 45
she had any orders for 61
she had any regard for 236
she had any talent for 70
she had both dreaded and 69
she had but little ease 69
she had but waited and 48
she had cut pieces out 88
she had for doubting him 49
she had got through her 187
she had got through with 173
she had had before and 61
she had had before her 254
she had had before she 207
she had had dinner with 191
she had had earlier that 94
she had had enough and 830
she had had enough for 179
she had had enough she 97
she had had formed out 50
she had had hardly any 42
she had had supper with 72
she had her affair with 46
she had her answer and 40
she had her choice she 47
she had her clothes off 141
she had her coffee and 88
she had her degree and 42
she had her doubts that 162
she had her family and 98
she had her litter set 68
she had her little boy 90
she had her little son 54
she had her reasons and 83
she had her reasons for 640
she had her reward for 58
she had her reward with 40
she had her rights and 54
she had her rights she 147
she had her second son 87
she had her sights set 291
she had her stroke and 40
she had him before her 49
she had him killed and 50
she had led before her 54
she had led before she 120
she had long looked with 64
she had long passed her 49
she had long prayed for 41
she had long sought for 90
she had long thought dead 70
she had long thought that 41
she had long waited for 70
she had long wished for 330
she had long worked for 42
she had long yearned for 61
she had lung cancer and 76
she had met abroad had 43
she had met another man 356
she had met before and 59
she had met earlier that 295
she had met someone and 61
she had met someone new 44
she had met someone she 111
she had met someone who 253
she had met through her 366
she had not agreed with 148
she had not already had 205
she had not already met 119
she had not already read 119
she had not always had 116
she had not angered him 59
she had not argued with 153
she had not backed out 54
she had not become his 54
she had not become one 52
she had not before had 93
she had not before this 44
she had not begged him 88
she had not bitten off 101
she had not blamed him 61
she had not bought any 169
she had not bought her 81
she had not bought him 77
she had not bought one 111
she had not bought that 59
she had not bought them 110
she had not breathed for 83
she had not broken any 215
she had not broken her 551
she had not broken his 45
she had not broken off 78
she had not broken out 41
she had not broken with 88
she had not called and 72
she had not called for 189
she had not called her 339
she had not called him 1514
she had not called his 90
she had not called out 413
she had not called them 112
she had not called yet 42
she had not caught any 148
she had not caught her 90
she had not caught him 268
she had not caught his 186
she had not caught that 40
she had not caused any 64
she had not caused her 43
she had not caused him 57
she had not changed all 63
she had not changed and 65
she had not changed for 96
she had not changed her 2594
she had not changed one 72
she had not changed out 106
she had not changed that 180
she had not changed too 43
she had not chosen and 41
she had not chosen for 56
she had not chosen her 134
she had not chosen him 125
she had not chosen one 73
she had not chosen that 434
she had not chosen this 120
she had not cleaned her 56
she had not closed her 630
she had not closed them 44
she had not combed her 214
she had not cooked for 61
she had not danced for 97
she had not danced with 78
she had not denied her 45
she had not denied him 62
she had not denied that 98
she had not dreamed him 41
she had not dreamed she 87
she had not dreamed that 934
she had not driven him 110
she had not enough for 92
she had not failed her 41
she had not failed him 132
she had not fallen and 53
she had not fallen for 217
she had not fallen ill 64
she had not fallen off 304
she had not fallen out 123
she had not filled out 44
she had not fooled her 50
she had not fooled him 359
she had not forced her 69
she had not forced him 125
she had not formed any 66
she had not fought for 91
she had not fought him 113
she had not gained any 173
she had not gained her 108
she had not gotten all 74
she had not gotten any 451
she had not gotten far 105
she had not gotten her 480
she had not gotten him 119
she had not gotten his 97
she had not gotten off 168
she had not gotten one 69
she had not gotten out 378
she had not gotten rid 91
she had not gotten that 282
she had not gotten them 62
she had not gotten this 45
she had not greased her 50
she had not heeded him 51
she had not heeded his 100
she had not helped her 96
she had not helped him 249
she had not helped them 43
she had not hidden her 144
she had not joined her 64
she had not joined him 111
she had not joined them 81
she had not judged him 52
she had not jumped out 114
she had not kicked him 73
she had not killed her 214
she had not killed him 675
she had not kissed him 354
she had not lacked for 43
she had not learned any 76
she had not learned her 197
she had not learned how 384
she had not learned that 654
she had not learned them 40
she had not learned this 66
she had not learned was 50
she had not learned yet 157
she had not lifted her 223
she had not listed with 44
she had not locked her 125
she had not looked for 547
she had not looked him 40
she had not looked out 142
she had not looked that 50
she had not looked too 69
she had not minded being 80
she had not minded her 42
she had not minded his 104
she had not minded that 258
she had not misled him 47
she had not missed any 231
she had not missed her 246
she had not missed him 340
she had not missed his 123
she had not missed one 88
she had not missed out 55
she had not missed that 129
she had not missed them 93
she had not needed any 141
she had not needed her 81
she had not needed him 168
she had not needed his 89
she had not needed them 58
she had not obeyed her 88
she had not obeyed him 66
she had not obeyed his 111
she had not opened for 87
she had not opened her 881
she had not opened them 50
she had not opened yet 44
she had not packed any 57
she had not packed her 99
she had not parted with 160
she had not passed her 97
she had not passed out 357
she had not passed that 42
she had not passed them 52
she had not phoned him 78
she had not picked him 41
she had not picked out 109
she had not placed her 66
she had not played for 125
she had not played her 202
she had not played with 159
she had not pleased him 140
she had not prayed for 135
she had not proved her 110
she had not proved that 124
she had not pulled her 105
she had not pulled him 40
she had not pulled out 83
she had not pushed her 91
she had not pushed him 253
she had not raised any 54
she had not raised her 342
she had not raised him 51
she had not reached for 92
she had not reached her 297
she had not reached him 84
she had not reached out 234
she had not reached that 487
she had not ridden for 50
she had not ruined her 48
she had not rushed out 197
she had not scared him 62
she had not seemed that 44
she had not seemed too 75
she had not sensed his 83
she had not sensed that 99
she had not shaken his 41
she had not shaken off 66
she had not shared her 247
she had not shared his 112
she had not shared that 153
she had not shared them 43
she had not shared this 87
she had not shared with 624
she had not shaved her 110
she had not signed any 55
she had not signed her 49
she had not smiled for 59
she had not smoked for 66
she had not sorted out 49
she had not sought and 42
she had not sought for 40
she had not sought her 65
she had not sought him 105
she had not sought his 54
she had not sought out 223
she had not sought thee 45
she had not spared him 85
she had not spoken and 103
she had not spoken for 458
she had not spoken her 101
she had not spoken his 64
she had not spoken one 87
she had not spoken out 234
she had not spoken them 73
she had not spoken too 44
she had not spoken with 421
she had not spoken yet 326
she had not stayed for 47
she had not stayed long 271
she had not stayed out 41
she had not stayed with 205
she had not stolen his 45
she had not strength for 158
she had not struck her 58
she had not struck him 89
she had not talked for 42
she had not talked with 278
she had not tasted any 71
she had not tasted for 74
she had not tasted meat 40
she had not taught her 73
she had not taught him 152
she had not thanked her 42
she had not thanked him 277
she had not thought all 46
she had not thought any 78
she had not thought fit 390
she had not thought for 130
she had not thought her 177
she had not thought him 491
she had not thought his 57
she had not thought how 64
she had not thought out 281
she had not thought she 1072
she had not thought that 2921
she had not thought they 152
she had not thought things 59
she had not thought this 198
she had not thought too 89
she had not thought was 55
she had not traced out 48
she had not treated him 294
she had not turned and 85
she had not turned her 350
she had not turned him 245
she had not turned off 117
she had not turned out 389
she had not voiced her 126
she had not waited but 43
she had not waited for 1030
she had not waited long 175
she had not waited too 87
she had not walked far 59
she had not walked for 97
she had not walked out 299
she had not wanted and 64
she had not wanted any 318
she had not wanted for 84
she had not wanted her 466
she had not wanted him 2109
she had not wanted his 82
she had not wanted one 146
she had not wanted that 397
she had not wanted them 275
she had not wanted this 209
she had not wanted you 74
she had not warned her 64
she had not warned him 265
she had not washed for 71
she had not washed her 455
she had not washed them 40
she had not wasted any 108
she had not wasted her 260
she had not wished for 125
she had not wished her 185
she had not wished him 233
she had not worked for 493
she had not worked out 614
she had not worked with 181
she had now become its 50
she had now before her 44
she had now changed her 93
she had now reached her 64
she had now reached that 47
she had now turned her 58
she had one brother and 79
she had one little boy 40
she had put around her 50
she had put before him 93
she had put behind her 344
she had read almost all 60
she had read before she 48
she had read through and 60
she had read widely and 67
she had red cheeks and 55
she had run inside but 116
she had run through all 78
she had run through her 124
she had run through long 71
she had sat before him 43
she had sat beside her 108
she had sat beside him 292
she had set before her 267
she had set before him 226
she had set before them 61
she had sung without being 65
she had that something was 67
she had then passed out 237
she had then reached her 90
she had thus spoken she 90
she had two reasons for 86
she had with another man 65
she has any feelings for 52
she has any regard for 115
she has any talent for 40
she has few equals and 73
she has for visiting her 47
she has got another one 41
she has had enough and 220
she has had enough for 53
she has had hardly any 74
she has her family and 43
she has her reasons for 182
she has her remedy for 51
she has her sights set 100
she has long wished for 52
she has met another man 112
she has met through her 51
she has not already got 74
she has not already had 75
she has not always had 93
she has not bought any 41
she has not broken any 94
she has not broken her 109
she has not called him 67
she has not called yet 84
she has not called you 111
she has not changed her 887
she has not changed one 70
she has not changed that 87
she has not closed her 55
she has not denied her 56
she has not gained any 66
she has not gotten any 98
she has not gotten her 65
she has not justly and 45
she has not learned her 51
she has not learned how 215
she has not learned that 238
she has not learned yet 80
she has not looked this 57
she has not missed any 73
she has not missed one 45
she has not opened her 156
she has not parted with 52
she has not played for 56
she has not played with 84
she has not raised her 92
she has not reached her 92
she has not reached that 132
she has not seized and 54
she has not shared with 85
she has not spoken for 78
she has not spoken one 109
she has not spoken with 63
she has not spoken yet 41
she has not talked with 49
she has not thought fit 96
she has not thought that 48
she has not turned her 44
she has not turned out 106
she has not waited for 42
she has not wanted for 64
she has not washed her 71
she has not wasted her 49
she has not worked for 196
she has not worked out 69
she has not worked with 59
she has now changed her 71
she has one better than 59
she has put behind her 45
she has set before her 64
she has won awards for 51
she hid all england with 91
she hid her feelings and 83
she hid them behind her 45
she lay and waited for 50
she led him inside and 48
she let her temper get 42
she let him caress her 73
she let him escort her 98
she let him follow her 70
she let him fondle her 47
she lit her candle and 112
she may not intend that 40
she may not notice that 42
she may not realize how 69
she may not realize she 56
she may not realize that 583
she may not return for 54
she met and talked with 290
she met and worked with 172
she met her tragic death 41
she met him stroke for 78
she met his glance and 82
she met his glance she 56
she met his glance with 171
she met his passion with 85
she met his thrusts with 58
she met was earnest and 53
she nor her brother had 77
she nor her family had 149
she nor her friend had 137
she nor her sister had 95
she nor her sister was 50
she now saw before her 188
she one day called her 73
she put her coffee cup 141
she put him through his 61
she put that thought out 53
she put them behind her 191
she ran and called her 47
she ran and helped them 47
she ran and picked him 41
she ran she forgot him 56
she ran them through her 80
she read her letter and 68
she sang and danced and 75
she sang and danced for 66
she sang and danced her 44
she sang and danced with 82
she sang and played for 85
she sang and played with 53
she sang her little song 42
she sat and kissed her 41
she sat and looked out 267
she sat and played with 52
she sat and pulled her 48
she sat and sipped her 65
she sat and smiled and 58
she sat and stared out 202
she sat and talked with 186
she sat and thought and 73
she sat and waited and 57
she sat and waited for 489
she sat and waited with 97
she saw all around her 498
she saw and talked with 145
she saw her bloody and 43
she saw her brother and 201
she saw her brother lying 50
she saw her brother she 72
she saw her chance and 102
she saw her eldest son 74
she saw her friend was 43
she saw her little boy 122
she saw her little son 56
she saw her sister and 127
she saw her sister she 42
she saw him before her 264
she saw him before she 40
she saw him behind his 46
she saw him beside her 63
she saw him clearly for 86
she saw him clench his 45
she saw him depart with 52
she saw him removing his 76
she saw him return with 75
she saw him standing near 182
she saw him standing with 154
she saw him studying her 72
she saw him through her 63
she saw him trotting with 54
she saw him watching her 710
she saw him without his 71
she saw how bright and 46
she saw how deeply her 43
she saw how pleased they 71
she saw that michael was 55
she saw that nobody was 47
she saw that someone had 326
she saw that someone was 144
she saw that something had 256
she saw that something was 440
she saw them before her 88
she saw them watching her 42
she saw was pretty and 44
she saw with anguish that 45
she saw with dismay that 511
she saw with horror that 550
she saw with regret that 99
she saw with relief that 796
she saw with wonder and 55
she set her coffee cup 122
she set her course for 65
she set out plates and 45
she that has broken her 104
she too had changed her 60
she too was filled with 68
she use this golden cap 79
she was all around him 44
she was all decked out 161
she was all packed and 59
she was all smiles and 639
she was all talked out 103
she was all through her 58
she was all through with 88
she was and always had 248
she was and before she 69
she was and placed her 56
she was and waited for 89
she was and whence she 296
she was and whether she 203
she was and whither she 52
she was any better off 41
she was any better than 136
she was being abused and 63
she was being blamed for 186
she was being cheated out 105
she was being denied her 57
she was being driven out 121
she was being fitted for 128
she was being fitted out 276
she was being fobbed off 41
she was being forced out 58
she was being honest and 40
she was being honest with 415
she was being judged and 52
she was being kicked out 60
she was being lifted and 74
she was being lifted off 109
she was being lifted out 102
she was being loaded with 43
she was being played for 45
she was being played with 68
she was being pulled out 120
she was being pushed out 258
she was being readied for 46
she was being ripped off 87
she was being stupid and 69
she was being tested and 48
she was being tested for 40
she was being treated and 110
she was being treated for 961
she was being treated with 450
she was being turned out 134
she was being unfair and 75
she was big enough for 157
she was both afraid and 43
she was both amazed and 45
she was both amused and 133
she was both clever and 70
she was both curious and 45
she was both female and 52
she was both pleased and 249
she was both pretty and 75
she was both scared and 44
she was both shrewd and 47
she was both wedded and 78
she was dead before her 59
she was dead before she 313
she was dead before they 76
she was dead before you 83
she was dead serious and 44
she was doing battle with 73
she was doing before she 246
she was doing better and 66
she was doing better than 311
she was doing something and 45
she was doing something for 594
she was doing something new 48
she was doing something not 69
she was doing something she 537
she was doing something that 952
she was doing something with 225
she was doing struck her 48
she was dying before his 52
she was eating dinner with 41
she was far behind her 71
she was far better off 400
she was far better than 144
she was far beyond her 51
she was far beyond his 45
she was far beyond that 42
she was far braver than 44
she was far enough off 46
she was far enough out 134
she was far fairer than 60
she was far younger than 90
she was for marrying rob 56
she was going abroad for 111
she was going around with 220
she was going before she 118
she was going faster than 69
she was going shopping and 89
she was going shopping for 69
she was going shopping with 105
she was going through all 234
she was going through and 519
she was going through for 41
she was going through had 42
she was going through her 869
she was going through his 86
she was going through now 254
she was going through one 146
she was going through that 335
she was going through them 70
she was going through this 277
she was going through was 314
she was going through with 484
she was going without her 46
she was her friend and 44
she was her sister and 45
she was his choice for 52
she was his chosen one 46
she was his cousin and 80
she was his cousin sue 50
she was his fiancee and 55
she was his friend and 242
she was his number one 53
she was his sister and 425
she was his teacher and 43
she was long before she 59
she was lying across her 45
she was lying across his 196
she was lying beside her 46
she was lying beside him 304
she was lying through her 380
she was near enough for 305
she was near enough she 68
she was nor suffer her 48
she was not accusing him 58
she was not afraid and 383
she was not afraid any 227
she was not afraid but 79
she was not afraid for 263
she was not afraid now 136
she was not afraid she 69
she was not afraid that 356
she was not afraid with 72
she was not agreeing with 46
she was not allowing her 62
she was not allowing him 49
she was not already dead 285
she was not already doing 73
she was not already too 57
she was not always doing 72
she was not always easy 104
she was not always going 72
she was not always that 169
she was not always this 78
she was not amused and 53
she was not anxious for 175
she was not anxious that 59
she was not applying for 40
she was not around and 137
she was not around any 47
she was not around for 99
she was not around that 93
she was not asleep and 89
she was not asleep but 87
she was not asleep she 60
she was not asleep yet 82
she was not awaiting him 42
she was not behind him 132
she was not beside him 271
she was not better off 103
she was not better than 120
she was not buried with 67
she was not called for 50
she was not carrying any 212
she was not carrying her 158
she was not carrying his 85
she was not carrying out 59
she was not chosen for 133
she was not darker than 46
she was not drinking and 50
she was not drinking she 47
she was not engaged with 61
she was not english but 45
she was not enjoying her 128
she was not enjoying this 139
she was not enough for 204
she was not fighting for 84
she was not fighting him 197
she was not fighting with 60
she was not filled with 170
she was not fitted for 284
she was not fitted with 57
she was not flirting with 126
she was not fooled for 119
she was not formed for 42
she was not furious with 53
she was not gifted with 164
she was not guilty and 78
she was not handling her 41
she was not handling this 62
she was not honest with 110
she was not insane and 61
she was not inviting him 54
she was not jewish and 112
she was not joined with 179
she was not laughing and 81
she was not laughing any 79
she was not laughing now 135
she was not laughing she 51
she was not loaded and 73
she was not marrying him 91
she was not merely being 49
she was not merely his 58
she was not needed and 52
she was not needed any 63
she was not needed for 103
she was not number one 50
she was not offering any 43
she was not pissed off 81
she was not pleased and 80
she was not pleased that 458
she was not pleased with 1886
she was not pretty and 229
she was not pretty but 127
she was not pretty now 40
she was not quitting any 48
she was not scared and 51
she was not searching for 153
she was not served with 97
she was not shopping for 44
she was not simply being 53
she was not simply going 50
she was not sleeping and 78
she was not sleeping she 58
she was not sleeping with 426
she was not sleepy and 58
she was not slurring her 55
she was not someone who 338
she was not someone you 70
she was not spending her 157
she was not starving this 43
she was not stopping him 58
she was not stupid and 118
she was not suited for 339
she was not taller than 51
she was not thirsty too 68
she was not through with 419
she was not through yet 150
she was not touching him 160
she was not treated with 220
she was not turned out 111
she was not unlike her 111
she was not visiting her 51
she was not wanted and 208
she was not wanted any 46
she was not wanted for 56
she was not watching and 47
she was not watching for 66
she was not watching her 124
she was not watching him 294
she was not wholly bad 49
she was not without fear 76
she was not without her 762
she was not without that 76
she was now afraid that 49
she was now become both 52
she was now fighting for 47
she was now filled with 101
she was now pretty old 61
she was now seized with 45
she was now treated with 54
she was old before her 91
she was old beyond her 47
she was old enough and 534
she was old enough for 756
she was old enough her 45
she was old enough not 98
she was old enough now 228
she was old enough she 535
she was old enough that 123
she was one person who 81
she was out shopping and 76
she was out shopping for 79
she was out shopping with 98
she was put through her 44
she was run ashore and 124
she was that choice and 55
she was then already far 50
she was then loaded with 50
she was then residing with 42
she was thus beyond her 80
she was thus changed and 68
she was thus engaged she 80
she was too afraid and 42
she was too afraid she 40
she was too afraid that 106
she was too anxious and 131
she was too bright for 51
she was too charming for 44
she was too clever and 85
she was too clever for 424
she was too clever not 123
she was too feeble for 53
she was too filled with 139
she was too gentle and 101
she was too honest and 140
she was too honest for 110
she was too honest not 137
she was too honest with 68
she was too humble and 44
she was too little and 82
she was too little for 51
she was too mature for 52
she was too modest and 94
she was too nimble for 63
she was too pleased with 62
she was too polite and 48
she was too pretty and 102
she was too pretty for 124
she was too sacred for 43
she was too scared and 61
she was too serious for 43
she was too shrewd for 52
she was too shrewd not 70
she was too simple and 183
she was too skinny and 76
she was too strict and 62
she was too strict with 61
she was too stupid and 54
she was too tender and 51
she was wet through and 110
she was with another guy 69
she was with another man 903
she was with edmund for 111
she was with someone she 109
she was with someone who 143
she was with sorrow and 40
she wear her plumed and 124
she who had always had 50
she who had called him 43
she who had called out 110
she who had caused him 62
she who had caused his 79
she who had driven him 114
she who had forced her 53
she who had helped him 95
she who had killed her 42
she who had killed him 92
she who had nursed him 94
she who had pushed him 61
she who had shared with 85
she who had taught him 211
she who had warned him 41
she who has wasted his 51
she who hath toiled for 50
she who lay beside him 182
she who sat beside him 51
shoe for his better ease 40
sin and death around him 47
sin and death through his 308
sin and death through this 45
singing and then silent with 47
sin they that bridle kings 50
sip and then reached for 57
sit all day beside you 98
sit for long periods and 421
sit for long periods with 108
sit for long spells with 67
sit with his family and 57
sky that was filled with 92
sky was all ablaze with 66
sky was all aflame with 63
sky was not without its 54
sky was now filled with 134
sky with its clouds and 98
son and his eldest son 368
son and his family and 229
son and his family are 206
son and his family for 125
son and his family had 156
son and his family who 81
son and his friend and 55
son and his friend are 65
son and his friend had 78
son and she called his 106
son and they called him 75
son and two slaves with 85
son and who firmly set 45
son did not follow his 69
son did not notice her 48
son does not answer for 97
son does not suffer for 45
son does not wander far 46
son for her cradle ere 169
son for his reward for 47
song had sung itself out 113
song she had chosen was 74
song she had taught him 69
son had not turned out 48
son that has killed his 73
son that hath killed his 46
son was being treated for 50
son was far greater than 60
son was going through his 50
son who had killed his 73
son who had turned out 44
son who had worked his 51
son who has killed his 309
son who has wasted his 56
son who was studying for 48
sow and her litter are 93
sow that was washed but 57
spy who had worked for 83
sum and one addend are 69
sum did not exceed six 72
sum does not exceed one 193
sum than one million six 48
sum that may become due 68
sum that was greater than 42
sum them and realize that 44
sum was far greater than 49
sun and had another long 43
sun and its family are 41
sun and was whiter than 63
sun for long periods and 44
sun had long passed its 64
sun had not caught him 70
sun had not reached its 70
sun had now broken out 58
sun had now fallen low 125
sun had now reached its 43
sun had set before our 43
sun had set before they 128
sun had set behind them 47
sun has not cooked them 41
sun has not reached its 84
sun that did behind them 69
sun that had already set 45
sun that had poured his 57
sun that had warmed his 48
sun that has already set 51
sun that has broken out 55
sun was far larger than 44
sun was hot behind him 70
sun was not fitted for 68
sun was out bright and 67
sun was too bright and 140
sun was too bright for 136
