sac to hang lower than 95
six to ten months and 68
six to ten months for 50
six to ten months old 125
six to ten people and 41
six to ten people who 110
six to ten times and 72
six to ten times for 45
six to ten times its 214
six to ten times per 136
six to ten times that 412
six to ten times with 62
six to ten weeks and 111
six to ten weeks for 170
six to ten weeks old 124
sky in his round hat 41
sky it was every way 43
sky of both trees and 58
sling on his right arm 191
sob in her throat and 129
sob in her throat she 43
sob in her voice and 110
sob in his throat and 198
sob in his voice and 70
sob in his voice that 44
son as has broke his 54
son as his father had 52
son at that season that 92
son by his father and 52
song in all hearts hath 85
song in his throat now 47
song in its first low 78
song in our hearts and 102
song is sung under his 71
song of any woman that 67
song of death which all 80
son he had hoped for 88
son he had longed for 97
son he had never had 381
son he had never met 54
son in this sense may 51
son is not liable for 58
son is not worse than 46
son is now working with 44
son of god could not 55
son of god rather than 44
son of god would not 48
son of her father and 63
son of his father and 1314
son of his father but 112
son of his father did 41
son of his father for 67
son of his father that 43
son of his father was 76
son of his father who 219
son of his filthy old 73
son of his hopes and 67
son of his loins and 50
son of his mother and 540
son of his mother was 48
son of his mother who 95
son of his people and 94
son of his pride and 41
son of his uncle and 86
son of his would not 46
son of man shall sit 146
son of nun until that 70
son of our henry vii 44
son of sir george and 54
son of sir henry and 94
son of sir henry lee 69
son of sir james and 53
son of sir thomas and 212
son of sir thomas may 67
son of six months old 68
son of that father who 41
son of that first son 52
son of that herod who 55
son of that jolly old 51
son of that louis who 41
son of that worthy man 67
son of this woman and 73
son on his first day 58
son on his knees and 59
son on his wedding day 163
son to her breast and 76
son to his bosom and 109
son to his father and 416
son to his father was 43
son to his first day 46
son to his mother and 235
son to set daily and 47
spy in his walks with 44
spy on her while she 118
spy on his mother and 45
spy on our force and 48
sting of her words and 42
sting of this count was 48
suing to his enemy with 80
sum as that which was 70
sum as they shall see 71
sum as this every year 46
sum be set aside for 69
sum he had asked for 161
sum he had given for 75
sum he had given her 49
sum he had saved had 42
sum he was setting you 45
sum in his hands for 60
sum in war risks and 48
sum is due shall pay 145
sum is set apart for 66
sum is set aside each 126
sum is set aside for 180
sum is too large for 68
sum is too small for 54
sum of all coins and 123
sum of all costs and 74
sum of all costs that 210
sum of all fixed and 101
sum of all gains and 77
sum of all goods and 546
sum of all terms that 47
sum of all wages and 73
sum of any class and 57
sum of both fixed and 53
sum of death taxes and 87
sum of her earnings for 71
sum of his earnings for 199
sum of his parts and 53
sum of his teaching was 42
sum of its angles and 66
sum of its first two 42
sum of its fixed and 78
sum of its money and 77
sum of its parts and 3264
sum of its parts are 108
sum of its parts but 554
sum of its parts can 61
sum of its parts does 49
sum of its parts for 51
sum of its parts has 90
sum of its parts nor 41
sum of its parts than 69
sum of its parts that 244
sum of its parts was 116
sum of its parts with 64
sum of one guinea and 45
sum of one guinea each 76
sum of one guinea for 111
sum of one guinea per 64
sum of one penny and 43
sum of one penny each 44
sum of one penny for 132
sum of one penny per 217
sum of one pound and 182
sum of one pound for 261
sum of one pound one 111
sum of one pound per 145
sum of one pound six 136
sum of one pound ten 186
sum of one riser and 59
sum of six cents for 56
sum of six pence for 54
sum of six pence per 58
sum of ten cents each 96
sum of ten cents for 378
sum of ten cents per 403
sum of that level and 87
sum of this force and 56
sum of this value and 88
sum of two angles and 86
sum of two cents for 49
sum of two cents per 69
sum of two cubes and 64
sum of two cubes can 90
sum of two equal and 65
sum of two pence per 41
sum of two terms and 105
sum of two terms one 51
sum of two terms that 155
sum of two terms with 81
sum up and round off 121
sun at all times and 43
sun at its zenith and 67
sun at one focus and 61
sun at our backs and 100
sun do not shine and 76
sung at all feasts and 106
sung by any rather than 50
sung by his father and 42
sun in its daily and 48
sun in its daily path 65
sun in its orbit and 54
sun in our faces and 40
sun is new every day 354
sun is not shining and 161
sun is now getting low 193
sun is now quite low 47
sun is too strong for 155
sun of his glory set 54
sun of his glory was 61
sun of that short day 40
sun of this world does 72
sun on any given day 86
sun on its breast and 49
sun on our backs and 92
sun on our faces and 60
sup at his house with 40
swing of his right arm 209
swing of his right leg 63
