sac and duct are formed 51
she set forth her reasons 41
she set sail for england 220
she set sail for europe 64
she set sail for france 70
she set sail for london 69
she then heard him scraping 52
she too went and played 46
she was aching and throbbing 43
she was aiding and abetting 208
she was also going through 128
she was also his friend 87
she was also his sister 89
she was angry and afraid 56
she was angry and bitter 58
she was angry and wanted 75
she was angry with someone 49
she was asking for advice 40
she was asking for something 247
she was asking him something 83
she was asking his advice 41
she was back with another 104
she was biting her bottom 242
she was blue with fright 55
she was born and nursed 47
she was born and passed 66
she was born and raised 6018
she was born for better 70
she was busy doing something 97
she was busy with another 75
she was busy with school 44
she was busy with something 161
she was buying her ticket 60
she was calm and placid 52
she was calm and serene 62
she was cold and clammy 48
she was cold and wanted 78
she was crying and laughing 195
she was crying and screaming 140
she was dealing with someone 161
she was dealing with something 122
she was done she looked 88
she was done she turned 66
she was done with school 86
she was even old enough 79
she was fair and bright 52
she was fair and gentle 43
she was five and twenty 95
she was four and twenty 59
she was free and without 70
she was free for dinner 166
she was from her family 40
she was from her former 67
she was from her native 40
she was from her sister 45
she was from new england 164
she was from new jersey 85
she was from new orleans 95
she was from that moment 154
she was girt and linked 49
she was giving her orders 44
she was giving him something 106
she was glad her sister 49
she was glad that someone 59
she was gone and rushed 61
she was good and gentle 76
she was good and honest 65
she was good and lovely 66
she was good for another 92
she was good for something 164
she was half dead already 76
she was half lying across 42
she was half way across 124
she was half way through 203
she was hanging out clothes 75
she was having for dinner 49
she was having her affair 42
she was having her menses 59
she was having her monthly 166
she was having her revenge 62
she was having her second 76
she was having with another 64
she was hiding her feelings 97
she was hoping for another 45
she was hoping for something 99
she was hurt and needed 93
she was into her second 43
she was just being honest 71
she was just being modest 41
she was just being overly 79
she was just being polite 526
she was just being stupid 44
she was just going through 1022
she was just now realizing 63
she was just old enough 144
she was just one person 43
she was just too afraid 71
she was just too damned 72
she was just too scared 152
she was kind and gentle 601
she was kind and severe 46
she was late for dinner 159
she was late for school 268
she was late for something 62
she was late for supper 63
she was leading him around 85
she was leading his friend 58
she was leaning too heavily 40
she was leaving for another 50
she was leaving for england 111
she was leaving for europe 93
she was leaving for london 83
she was leaving for school 96
she was leaving her family 63
she was leaving her office 88
she was leaving him behind 238
she was leaving his office 78
she was leaving she turned 68
she was left far behind 204
she was left with little 257
she was left with severe 41
she was less than nobody 64
she was less than pleased 366
she was less than twelve 43
she was less than twenty 120
she was like her brother 60
she was like her sister 145
she was like one courting 50
she was like that before 43
she was living with another 452
she was living with someone 230
she was losing her battle 68
she was losing her figure 62
she was losing her memory 134
she was losing her sanity 134
she was losing her senses 108
she was losing her strength 84
she was losing her temper 252
she was made for better 98
she was made for something 93
she was making any headway 45
she was making for dinner 110
she was making her escape 252
she was making her rounds 81
she was making her toilet 58
she was making him suffer 77
she was meant for better 91
she was meant for something 165
she was meek and humble 97
she was more than anxious 154
she was more than clever 48
she was more than curious 62
she was more than eighty 217
she was more than likely 762
she was more than merely 182
she was more than middle 103
she was more than mortal 240
she was more than ninety 82
she was more than pleased 664
she was more than pretty 448
she was more than repaid 80
she was more than simply 90
she was more than twelve 42
she was more than twenty 356
she was moving her family 54
she was moving too slowly 49
she was much too afraid 44
she was much too clever 108
she was much too polite 74
she was much too pretty 214
she was much too shrewd 55
she was much too simple 46
she was nearing her twenty 184
she was next day burned 52
she was none too pleased 376
she was only being polite 220
she was only going through 321
she was only his sister 210
she was only now realizing 45
she was only one person 129
she was only too anxious 226
she was only too likely 55
she was only too pleased 664
she was open and honest 63
she was over her initial 59
she was pale and looked 126
she was pale and seemed 59
she was pale and silent 53
she was part and parcel 667
she was past being soothed 40
she was poor and needed 55
she was poor and wanted 56
she was prim and proper 67
she was reading and looked 114
she was reading and smiled 95
she was reading and stared 48
she was ready and anxious 90
she was ready for almost 40
she was ready for another 595
she was ready for battle 295
she was ready for church 54
she was ready for combat 59
she was ready for dinner 77
she was ready for flight 44
she was ready for further 101
she was ready for school 159
she was ready for something 256
she was ready she looked 54
she was ready with advice 40
she was ready with another 108
she was rich and famous 180
she was riding was struck 88
she was safe and secure 374
she was saying and nobody 45
she was saying her rosary 45
she was saying she wanted 95
she was seeing him through 91
she was shot and killed 336
she was sick and needed 242
she was sick and stayed 44
she was sick and unable 103
she was sick and wanted 132
she was sick with cancer 55
she was sick with fright 106
she was sick with terror 50
she was slim and pretty 46
she was slow and clumsy 43
she was soft and gentle 63
she was soft and yielding 50
she was sold and broken 59
she was sure her brother 126
she was sure her cheeks 64
she was sure her cousin 45
she was sure her family 50
she was sure her friend 62
she was sure her opinion 181
she was sure her sister 205
she was sure she already 64
she was sure she caught 54
she was sure she looked 144
she was sure she needed 63
she was sure she should 1309
she was sure she wanted 591
she was sure she wished 46
she was sure that madame 47
she was sure that neither 122
she was sure that nobody 65
she was sure that someone 133
she was sure that something 300
she was sure that sooner 42
she was sure they should 126
she was sure they wanted 80
she was taking her clothes 73
she was taking her revenge 104
she was taking her shower 51
she was taking her siesta 62
she was taking his advice 58
she was taking his measure 56
she was tall and angular 91
she was tall and blonde 45
she was tall and finely 117
she was tall and looked 50
she was tall and pretty 44
she was tall and skinny 75
she was tall and slight 144
she was there long enough 60
she was there she became 43
she was there she thought 45
she was there with another 51
she was three and twenty 57
she was told and looked 53
she was told and waited 45
she was told she needed 150
she was told she should 196
she was told that another 54
she was told that joshua 141
she was told that nobody 75
she was told that someone 68
she was told that unless 84
she was ugly and stupid 68
she was very far indeed 84
she was very ill indeed 341
she was very ill treated 44
she was very long indeed 74
she was very mad indeed 64
she was very old indeed 51
she was wearing and pulled 55
she was wearing her little 43
she was wearing her oldest 67
she was wearing her sunday 58
she was what she called 78
she was what she seemed 179
she was what they called 124
she was what was called 79
she was when she became 119
she was when she called 112
she was when she defied 73
she was when she learned 91
she was when she looked 79
she was when she opened 63
she was when she played 60
she was when she smiled 100
she was when she thought 77
she was when she turned 64
she was when she walked 97
she was when she wanted 44
she was worth her weight 403
she was young and afraid 52
she was young and ardent 59
she was young and charming 92
she was young and comely 247
she was young and female 176
she was young and lively 62
she was young and lovely 270
she was young and needed 48
she was young and pretty 3858
she was young and stupid 54
she was young and tender 185
she was young and wanted 53
she was young she wanted 49
she who bears her master 65
she who made all nations 82
she with more than tragic 45
she with tears hath washed 62
shoe nor hose was bought 48
shoe that fits one person 129
sin and pain and sorrow 364
sin for those that follow 110
sin that threw its shadow 94
sit and draw his arched 487
sit and look and listen 84
sit and look out across 82
sit and look out through 69
sit and make bad verses 136
sit and speak and listen 42
sit and talk and listen 230
sit and talk for awhile 145
sit and talk with someone 117
sit and think things through 63
sit and wait and listen 142
sit and wait and wonder 76
sit and wait for another 219
sit and wait for further 113
sit and wait for orders 81
sit and wait for someone 734
sit and wait for something 698
sit for days and nights 69
sit out there and listen 49
six and less than twelve 46
six and only six unique 60
six but less than twelve 41
six long days and nights 285
six nor less than twelve 51
six nor more than twelve 1154
six nor more than twenty 158
six per cent and twenty 52
sky for those who greatly 78
sky was blue and almost 43
sky was blue and bright 183
sky was blue and serene 97
sky was calm and lovely 49
sky was clear and almost 56
sky was clear and bright 843
sky was clear and filled 127
sky was clear and frosty 131
sky was clear and serene 825
sky was clear and starry 612
sky was clear and without 60
sky was dark and cloudy 364
sky was dark and filled 43
sky was dark and gloomy 189
sky was dark and lowering 675
sky was dark and stormy 129
sky was dark with clouds 392
sky was gold and purple 42
sky was gray and cloudy 165
sky was gray and gloomy 45
sky was gray and lowering 74
sky was gray with clouds 71
sky was heavy with clouds 492
sky was heavy with tumbling 84
sky was high and bright 41
sky was pure and serene 50
sky was soft and bright 86
sky was thick with clouds 217
son and heir don carlos 44
son and heir was killed 85
son and heir was william 62
son and upon his brother 45
son can grow big enough 69
song its high and mystic 49
song may rise with joyous 64
song that made her famous 42
song that made him famous 91
son had made his choice 41
son has died goes visiting 57
son was born and raised 85
son was shot and killed 211
son was upon his return 43
son who will not listen 48
son with salt and pepper 41
son with what had passed 48
sot who lets his family 43
spy they will not suffer 253
sue for peace and accept 144
sue for peace and pardon 262
sum not less than double 259
sum not less than eighty 52
sum not less than twenty 1049
sum not more than twenty 109
sum than what was thought 57
sum was more than enough 57
sum was paid with little 51
sun and from our system 53
sun and moon and clouds 51
sun and moon and eleven 415
sun and moon and hollow 287
sun and moon and planet 51
sun and moon and rivers 54
sun and moon and seasons 52
sun and moon and starry 51
sun and moon are always 112
sun and moon are bright 145
sun and moon are brother 72
sun and moon are called 120
sun and moon are caused 96
sun and moon are clearly 40
sun and moon are created 53
sun and moon are nearest 53
sun and moon are placed 130
sun and moon are sparks 77
sun and moon are thought 86
sun and moon are treated 46
sun and moon are united 65
sun and moon with regard 42
sun and rain had caused 122
sun and wind and storms 49
sun and wind had changed 160
sun and wind had tanned 55
sun and wind had warped 58
sun being very low already 166
sun for peace and gaiety 72
sun had come out bright 80
sun had just set behind 316
sun had lost its strength 75
sun had sunk low behind 40
sun had sunk low enough 56
sun has come near enough 50
sun has just set behind 100
sun hung clear and blinding 79
sun nor moon was bright 41
sun was clear and bright 61
sun was high and bright 424
sun was high they rested 54
sun was very low already 68
sun was warm and bright 584
sun was warm and golden 58
swing far from her moorings 45
