sack with but one opening 44
show that they are anything 116
show that they are awake 47
show that they are aware 1320
show that they are based 525
show that they are below 53
show that they are bound 105
show that they are built 111
show that they are close 113
show that they are easily 97
show that they are either 514
show that they are empty 168
show that they are equal 826
show that they are false 530
show that they are first 102
show that they are found 59
show that they are fully 366
show that they are gaining 117
show that they are getting 252
show that they are given 104
show that they are growing 152
show that they are happy 194
show that they are human 136
show that they are keeping 56
show that they are learning 122
show that they are looking 420
show that they are loyal 153
show that they are meeting 66
show that they are nearly 271
show that they are never 60
show that they are often 652
show that they are older 145
show that they are parts 237
show that they are people 95
show that they are proud 104
show that they are quite 978
show that they are rather 300
show that they are really 1729
show that they are right 656
show that they are seeking 148
show that they are sorry 145
show that they are still 1750
show that they are strong 208
show that they are taken 63
show that they are thinking 337
show that they are tough 153
show that they are truly 440
show that they are under 291
show that they are upset 47
show that they are valid 289
show that they are willing 1176
show that they are within 162
show that they are working 373
show that they are worthy 719
show that they can apply 208
show that they can never 174
show that they can stand 126
show that they can still 142
show that they can write 48
show that they had acted 315
show that they had anything 46
show that they had begun 101
show that they had either 43
show that they had found 218
show that they had given 261
show that they had lived 143
show that they had never 314
show that they had power 79
show that they had really 161
show that they had spent 114
show that they had taken 590
show that they had tried 40
show that they had voted 63
show that they too could 142
show that things are getting 95
show that this age group 43
show that this can occur 66
show that this does occur 121
show that this law holds 125
show that this new method 43
show that this was quite 111
show that this was really 240
show that this was still 52
show that this was where 49
show that with this method 100
show that you are alive 218
show that you are aware 1342
show that you are brave 52
show that you are getting 101
show that you are happy 233
show that you are human 112
show that you are looking 101
show that you are never 101
show that you are proud 73
show that you are quite 101
show that you are really 731
show that you are right 338
show that you are sorry 183
show that you are still 586
show that you are thinking 294
show that you are truly 162
show that you are upset 100
show that you are willing 958
show that you are working 221
show that you are worthy 703
show that you can apply 99
show that you can create 96
show that you can never 260
show that you can still 126
show that you can trust 89
show that you can write 258
show them how and where 201
show them how they could 672
show them how they might 729
show them how they ought 116
show them how they would 60
show them how things ought 51
show them our red plush 61
show them that she could 138
show them that they could 814
show them that they exult 44
show them that they might 44
show them that they ought 48
show them that they really 68
show them that they would 171
show them that you could 51
show them that you really 227
show them that you trust 49
show them that you value 114
show them this bit paper 64
show them who you really 41
show they are not taken 49
show was off and running 50
show with singing and dancing 48
show you can not judge 60
show you can not trust 84
show you his fear naked 40
show you how and where 300
show you how that works 216
show you how they would 103
show you how this might 53
show you how this works 2254
show you how you could 289
show you how you might 465
show you how you ought 91
show you how you would 123
show you men and women 58
show you one who needs 86
show you our cat dinah 153
show you that that issue 47
show you that you could 170
show you that you might 48
show you that you never 94
show you that you ought 176
show you that you really 50
show you that you would 113
show you things that would 65
show you things you never 116
show you who you really 90
show you why you ought 48
show you with this weapon 47
shut and all was quiet 70
shut and not say anything 51
shut and she was alone 101
shut and they two alone 54
shut off for any reason 71
shut one eye and gazed 64
shut our ears and hearts 46
shut out air and light 83
shut out earth and heaven 115
shut out sun and stars 47
shut with all her might 61
shut with all his might 49
sick and can not stand 45
sick and did not appear 41
sick and that she would 74
sick and weak and tired 42
sick man can not stand 81
sick man saw who stood 52
sick man this was heaven 58
sick old men and women 53
sick with fear and worry 103
sick with her own hands 145
sick with his own hands 124
side and any two angles 128
side and for that reason 51
side and for this reason 43
side and his hat under 114
side and put her hands 196
side and put his hands 222
side and rear lot lines 167
side and that she would 40
side and that they could 42
side and that they would 231
side and with his right 40
side has won two games 121
side that one him would 65
side with all his force 40
side with all his might 206
side with her head resting 97
side with him who loved 111
side with his head resting 151
side with his head thrown 91
side with his own people 105
side with law and order 42
side with men and women 372
side with one arm under 41
sift things and bring people 66
sigh that any one could 58
sigh that now and again 48
sigh with mud for couch 64
sign and seal but never 42
sign for men and women 54
sign for pen and paper 57
sign that all was right 52
sign that all was still 49
sign that god had given 60
sign that god has given 65
sign that god was about 105
sign that god was still 96
sign that men and women 89
sign that she had found 42
sign that she had given 82
sign that she had taken 68
sign that she has given 50
sign that she was about 523
sign that she was alive 149
sign that she was awake 158
sign that she was aware 953
sign that she was feeling 173
sign that she was getting 439
sign that she was growing 52
sign that she was happy 167
sign that she was moved 58
sign that she was right 115
sign that she was still 446
sign that she was thinking 303
sign that she was upset 83
sign that she was willing 203
sign that they are about 174
sign that they are alive 105
sign that they are aware 144
sign that they are getting 124
sign that they are growing 58
sign that they are still 124
sign that they are thinking 76
sign that they are under 52
sign that they are willing 183
sign that they had drunk 133
sign that they had found 61
sign that they had taken 46
sign that things are changing 105
sign that things are getting 163
sign that you are about 251
sign that you are alive 128
sign that you are feeling 47
sign that you are getting 363
sign that you are growing 145
sign that you are looking 56
sign that you are really 93
sign that you are still 227
sign that you are truly 54
sign that you are willing 141
sign that you are working 137
sign with his head which 63
sign with his own blood 49
sign you are not quite 44
sill and his head resting 43
sine qua non for action 43
sine qua non for creating 157
sine qua non for entry 342
sine qua non for every 388
sine qua non for gaining 61
sine qua non for getting 123
sine qua non for grant 85
sine qua non for growth 74
sine qua non for holding 164
sine qua non for human 353
sine qua non for later 84
sine qua non for learning 66
sine qua non for proving 93
sine qua non for racial 53
sine qua non for reaching 55
sine qua non for rural 45
sine qua non for social 410
sine qua non for which 95
sine qua non for winning 93
sine qua non for women 45
sine qua non for world 107
sine qua non for writing 110
sine qua non that every 55
sine qua non that makes 97
single bud with its fruit 83
single day than they would 68
single gun was not fired 46
single man has not nearly 206
single man who had never 42
single one that may avail 87
single one with its flock 43
single out any one cause 177
single out any one group 235
single out any one point 61
singling out any one group 45
singling out this one cause 53
sink and ran hot water 233
sink and run hot water 40
sins that she can cover 79
sins with his own blood 211
site and use our dealer 112
site for his new house 85
site for his own house 41
site for its new plant 53
site has its own local 73
site has its own rules 41
site has its own search 62
site that does not offer 54
site that you can click 63
site that you can visit 87
site you can read about 109
sits one who has grown 43
sits with her head bowed 70
sits with his head bowed 125
sits with his head resting 43
sits with its head drawn 74
sixth day that they shall 50
sixth man was her uncle 49
sixth man who had slept 59
size and for this reason 73
size and not too large 61
size but does not change 98
size for each age group 62
size for men and women 52
size that they are easily 41
size that they can easily 51
size that was too small 57
size that you can easily 47
size was far too small 66
skin and for this reason 64
skin was dry and burning 172
skin was dry and flaky 54
skin was dry and harsh 93
skin was dry and rough 136
skin was dry and scaly 224
skin was hot and moist 71
skin was hot and smooth 53
skin was red and rough 84
slap his leg and laugh 109
slay both man and woman 1045
slay both men and women 61
slay him and sir george 85
slay him that was vexed 47
slay him with his sword 59
slay them all for winking 45
slay with his own hands 59
slew him with his sword 134
slew with his own hands 305
slid off her bar stool 75
slid off his bar stool 160
slip and did not place 71
slip out and tie knots 62
sloth may set off after 46
slow and does not occur 59
slow and for this reason 43
slow and may not occur 51
slow that you can catch 44
slung out with his strong 49
snow and ice and nearly 42
snow and ice and rocks 45
snow and ice and storm 54
snow and ice and water 89
snow and ice are found 44
snow and ice are melting 135
snow and ice are piled 52
snow and ice are white 55
snow and ice for nearly 50
snow and ice for water 53
snow and ice that would 60
snow and ice with which 57
snow being then all thawed 81
snow had not yet begun 72
snow that was now falling 52
snow was red with blood 138
snow with his own hands 73
snug but not too tight 732
sobs she got out words 45
sods that had not begun 42
sofa and let her sleep 112
sofa and not ask where 58
sofa with her head resting 46
soft and low and sweet 70
soft and weak and smooth 126
soft and weak than water 122
soft that they are easily 62
soft that they can easily 87
soil and air and light 175
soil and air and water 135
soil and for that reason 45
soil and for this reason 106
soil being dry and sandy 92
soil for air and water 40
soil that does not drain 93
soil that has not grown 65
soil that they may create 56
soil was dry and dusty 42
soil was dry and sandy 89
soil was thin and rocky 73
soil was thin and sandy 57
soil was thin and stony 99
soil with his own hands 441
soil with our own hands 61
sold all that was within 54
sold for its par value 53
sold for its real value 53
sold for six and eight 323
sold his box for sixty 89
sold off all his stock 99
sold oil and gas leases 58
sold out all his stock 76
sold out and has since 44
sold out for six months 58
sold out for two weeks 80
sold out his own people 73
sold them for ten cents 123
sold them for ten times 61
sold them for two cents 44
sold them for two pound 102
some and bad for others 147
some and death for others 49
some and easy for others 66
some and not for others 1487
some and not with others 344
some are all for dancing 40
some are dead and others 46
some are doing with women 44
some are long and others 72
some are real and others 47
some are weak and others 44
some ash and elm trees 41
some beau who has spent 43
some being who has power 117
some but not all atrial 60
some but not all cases 2228
some but not all cells 189
some but not all firms 69
some but not all forms 249
some but not all human 138
some but not all items 80
some but not all kinds 98
some but not all others 45
some but not all pairs 56
some but not all parts 203
some but not all people 273
some but not all roots 61
some but not all sites 43
some but not all state 125
some but not all tasks 47
some but not all tests 48
some but not all types 377
some but not all women 139
some but not for others 966
some but not with others 107
some can not get paper 65
some can read and write 44
some day his son would 96
some day men and women 103
some day she too would 77
some day you may begin 56
some fear that she might 70
some fear that she would 47
some fear that they might 147
some fear that they would 120
some fear that you might 42
some few for thee still 48
some few men and women 91
some few who had saved 98
some fun with her first 43
some gay men and women 93
some had long ago moved 91
some hot rum and water 86
some idea how our worthy 119
some idea that she might 55
some idea that they might 66
some idea that they would 60
some ink that has stood 51
some lad with his knife 53
some lay men and women 48
some man she had never 134
some man who had never 109
some may but they never 105
some may say that luther 42
some may say that since 61
some meat for our evening 54
some men and all women 73
some men and not others 218
some men are not happy 48
some men are not white 62
some men but not others 67
some men can not abide 42
some men can not stand 79
some men can not study 163
some men sang and others 43
some men than for others 101
some men than with others 200
some men that they appear 51
some men who are still 49
some men who are stout 147
some men who are willing 66
some men who can never 84
some men who had never 52
some men who had taken 51
some new act for robbing 86
some new and old world 50
some new day may breed 90
some new day they would 251
some new head and breast 51
some oil and gas leases 109
some oil and gas wells 60
some old and new views 78
some old men and women 592
some old one had never 220
some one did not offer 65
some one does not write 42
some one law doth cause 41
some one myth for every 151
some one she had known 181
some one she had never 78
some one that has lived 48
some one that she could 65
some one that she would 46
some one who can enter 40
some one who can guide 48
some one who can never 73
some one who can really 45
some one who can write 169
some one who had asked 61
some one who had begun 71
some one who had drunk 103
some one who had either 250
some one who had found 51
some one who had given 97
some one who had known 320
some one who had lived 180
some one who had loved 46
some one who had money 55
some one who had never 516
some one who had spent 68
some one who had taken 176
some one who had tried 55
some one who has found 96
some one who has given 129
some one who has known 45
some one who has lived 150
some one who has money 124
some one who has never 519
some one who has power 65
some one who has really 55
some one who has taken 106
some one who has tried 65
some one who was either 56
some one who was looking 51
some one who was passing 136
some one who was really 122
some one who was running 61
some one who was seeking 67
some one who was sitting 45
some one who was talking 42
some one who was waiting 121
some one who was willing 256
some one you can trust 161
some say that they would 107
some say you are father 44
some that are but babes 41
some that are not found 61
some that are not quite 104
some that are not really 48
some that can not abide 61
some that did not exist 89
some that did not kneel 67
some things and not about 122
some things and not others 2740
some things are and others 78
some things are not easily 43
some things are not funny 43
some things are not quite 61
some things but not about 96
some things but not others 994
some things did not change 411
some things for his mother 50
some things off her chest 117
some things off his chest 179
some things one can never 46
some things she had never 57
some things than for others 313
some things that are alive 40
some things that are easier 49
some things that are false 60
some things that are known 323
some things that are never 65
some things that are often 123
some things that are quite 130
some things that are really 228
some things that are right 353
some things that are still 352
some things that are taken 64
some things that are truly 43
some things that are worse 103
some things that are worthy 81
some things that can cause 40
some things that can never 214
some things that had never 70
some things that had taken 43
some things that one would 52
some things that she could 113
some things that she would 59
some things that they could 105
some things that they might 136
some things that they ought 94
some things that they would 154
some things that you could 368
some things that you enjoy 42
some things that you might 461
some things that you never 101
some things that you ought 98
some things that you really 118
some things that you would 547
some things with few hands 51
some things you can change 97
some things you can check 55
some things you can count 69
some things you can never 154
some tie with our mother 41
some way not yet fully 165
some way not yet known 105
some way that has never 62
some way that she could 420
some way that she might 46
some way that they could 231
some way that they would 59
some way that was never 80
some way that you could 256
some way that you would 42
some way they are bound 51
some way was not found 64
some who are not aware 84
some who are not quite 216
some who are not really 131
some who are not willing 72
some who are not wives 57
some who are now alive 57
some who are now strong 63
some who can not stand 62
some who did not agree 145
some who did not appear 59
some who did not belong 169
some who did not fully 60
some who did not share 229
some who did not smile 41
some who for one reason 74
some who had not known 66
some who had not taken 45
some who may not agree 42
some with all one takes 43
some with his own hands 76
some with joy and others 59
songs and tin pan alley 44
songs for tin pan alley 64
sons and all his people 159
sons and set our whole 91
sons did all things which 58
sons that she had borne 45
sons with his own hands 63
soon and that she would 92
soon and that they would 133
soon and then she would 56
soon and then they would 42
soon can you get under 46
soon cut his own throat 40
soon for joy and glory 53
soon get our wings spread 52
soon got her off again 49
soon how you are getting 49
soon put that all right 110
soon put you all right 103
soon ran out our guide 125
soon saw that her skill 96
soon saw that she could 119
soon saw that she would 64
soon saw that that would 64
soon saw that they could 253
soon saw that they would 223
soon saw that this could 59
soon saw that this would 185
soon see that they could 65
soon that she was feeling 47
sore and his own grief 114
sore they are and steep 41
sort all that out later 160
sort all this out later 118
sort are they who creep 95
sort bid let her alone 47
sort not with this place 42
sort than that now thrown 79
sort that does not carry 50
sort who are all right 62
sort with both our gifts 67
soul all things that belong 43
soul and all his might 193
soul and all our might 99
soul and does not allow 65
soul are you now passing 188
soul can not but yield 61
soul for all its pride 202
soul her wings doth spread 71
soul that does not change 46
soul that god has given 113
soul that has not first 42
soul that has not found 79
soul that she had never 92
soul that was its earthly 123
soul with all its power 92
soul with her one failing 51
soul with its own naked 56
soup with her own hands 50
south and east for about 44
sown with his own hands 41
sown with men and women 90
span for men and women 65
span with his two hands 129
spas for men and women 41
speak and act for others 129
speak and act that people 51
speak and act with equal 142
speak and read and write 1244
speak and you who judge 86
speak but can not write 59
speak for all our people 64
speak for fear her voice 50
speak for fear she would 108
speak for him and never 60
speak for his own people 48
speak for man and turns 90
speak for them and raise 50
speak out for him after 40
speak out with one voice 87
speak with but one voice 64
speak with each and every 40
speak with ease six indian 75
speak with her own voice 219
speak with him that comes 201
speak with him that morning 109
speak with him that night 101
speak with him this evening 66
speak with his own voice 1158
speak with its own tongue 41
speak with its own voice 949
speak with our own minds 42
speak with our own voice 96
speak with you this evening 93
speak with you this morning 130
spear and bow and arrow 588
spear with all his force 307
spear with all his might 463
spit out all his venom 59
spot for his own grave 40
spot with his own hands 60
spring day does not tempt 51
spring with one end fixed 46
spun with her own hands 121
spur but our own cause 221
stab him with her knife 49
stab him with his knife 44
stab him with his sword 70
star for each new state 157
star had not yet risen 139
star has its own orbit 63
stay all day and night 74
stay and put things right 119
stay and see that brave 48
stay and that they would 159
stay that way all night 144
stay that way for about 100
stay that way for hours 172
stay that way for months 55
stay that way for quite 128
stay that way for weeks 59
stay was all too brief 47
stay was all too short 244
stay with her all night 380
stay with her and martha 64
stay with her and never 45
stay with her and share 94
stay with her and watch 133
stay with her any longer 573
stay with her for about 128
stay with her for months 41
stay with her for weeks 52
stay with her long after 128
stay with her own mother 143
stay with her own people 119
stay with her she would 52
stay with her ten weeks 85
stay with her that night 827
stay with her who waits 126
stay with him all night 1190
stay with him and fight 51
stay with him and nurse 54
stay with him and serve 94
stay with him and share 185
stay with him and study 41
stay with him and watch 153
stay with him and would 53
stay with him any longer 858
stay with him for about 195
stay with him for hours 121
stay with him for months 53
stay with him for weeks 57
stay with him long after 83
stay with him one night 89
stay with him six months 44
stay with him that evening 63
stay with him that night 455
stay with his own people 276
stay with men who abuse 129
stay with our own people 44
stay with thee and never 69
stay with them all night 521
stay with them and begin 54
stay with them and serve 49
stay with them and share 285
stay with them any longer 348
stay with them for about 124
stay with them for months 53
stay with them for seven 195
stay with them for weeks 97
stay with them long after 182
stay with them that night 229
stay with them was short 42
stay with this man covey 56
stay with you all night 332
stay with you and fight 93
stay with you and serve 107
stay with you and watch 114
stay with you any longer 1226
stay with you for about 41
stay with you for hours 74
stay with you long after 1015
stay with you one night 193
stay with you that night 48
stay with you this evening 157
stay with you this morning 53
stay with you this night 158
steam and air are blown 72
steam bath for two hours 225
steam for heat and power 64
steam heat and hot water 168
step and one that would 41
step his son had taken 98
step than that with which 85
step that man has taken 48
step that she had taken 139
step that she was about 48
step that they had taken 83
step that was being taken 130
step that was not taken 57
step was not yet taken 42
step with his own party 55
stop and did not really 97
stop and put his hands 431
stop and that they would 44
stop doing that and start 50
stop her but she would 56
stop her she had sprung 49
stop him and ask about 42
stop our ears and stone 49
stop them and she began 80
stop them but they would 47
stop this day and night 42
string and his bow drawn 67
string that does not begin 47
string that does not match 149
string that was too tight 43
string that you are looking 46
string with all his might 85
string with one end fixed 84
stung with all his might 44
such aid for that child 92
such and for that reason 52
such are her own words 50
such are his own words 200
such awe did they stand 120
such but that they might 49
such did not yet exist 210
such does not yet exist 87
such ease that one would 45
such ease that she never 41
such ease that you might 104
such fear that they would 48
such joy that she could 53
such men are not easily 87
such men are not found 71
such men are not often 40
such men are not really 53
such men are not under 174
such men can not enter 67
such men did not exist 53
such oil and gas field 56
such that all its parts 74
such that and for every 205
such that and for which 61
such that any and every 58
such that any man gives 92
such that any ray passing 99
such that any two nodes 46
such that both may stand 84
such that does not exist 67
such that each and every 290
such that each new group 52
such that for all hence 49
such that for all holds 99
such that for all nodes 201
such that for all pairs 163
such that for all proof 431
such that for all since 62
such that for all theorem 48
such that for all times 64
such that for all where 239
such that for any event 50
such that for any fixed 144
such that for any given 549
such that for any input 134
such that for any point 296
such that for any proof 43
such that for any state 209
such that for any value 157
such that for any where 54
such that for any world 81
such that for each fixed 117
such that for each group 48
such that for each input 103
such that for each point 302
such that for each state 109
such that for each value 202
such that for each where 47
such that for this value 43
such that its use would 46
such that men and women 411
such that one can easily 184
such that one can infer 41
such that one can never 188
such that one can write 73
such that one man could 42
such that one may easily 44
such that she can never 78
such that she had never 59
such that she was never 47
such that she was willing 54
such that then for every 55
such that they are aware 55
such that they are bound 134
such that they are close 120
such that they are easily 350
such that they are either 477
such that they are equal 151
such that they are found 62
such that they are fully 165
such that they are given 76
such that they are known 54
such that they are liable 48
such that they are nearly 70
such that they are never 196
such that they are often 308
such that they are quite 173
such that they are still 265
such that they are taken 58
such that they are valid 43
such that they are willing 295
such that they are within 77
such that they bring about 47
such that they can appear 43
such that they can begin 43
such that they can carry 103
such that they can cause 45
such that they can change 59
such that they can count 69
such that they can dress 44
such that they can easily 377
such that they can either 109
such that they can enter 84
such that they can exert 44
such that they can exist 67
such that they can never 628
such that they can often 85
such that they can serve 109
such that they can stand 52
such that they can still 81
such that they had never 73
such that they had rather 103
such that they lie within 52
such that they may easily 71
such that you are willing 68
such that you can easily 111
such that you can never 77
such they are both taken 46
such things are not easily 119
such things are not found 85
such things are not given 50
such things are not known 57
such things are not often 40
such things are not really 77
such things are not right 65
such things are not within 40
such things but had never 52
such things can not exist 88
such things can not occur 59
such things did not bother 70
such things did not exist 636
such things did not occur 238
such things did not really 59
such things did not worry 43
such things had long since 67
such things she and marie 43
such things that they shall 49
such things that they would 52
such things was that which 81
such was not and could 41
such was not his notion 53
such was now for spain 81
such was now his title 80
such was then his title 72
such way that each change 49
such way that one might 52
such way that they could 110
such way that they would 52
suck that one dry first 59
suit and tie and looking 41
suit and tie and white 70
suit for him and would 104
suit that did not quite 160
suit that was too large 62
suit that was too short 56
suit that was too small 333
suit that was too tight 388
suit that was two sizes 47
sums are now being spent 113
sums than they can easily 109
sums that are being spent 66
sunk and that due warning 302
sunk sit sat sat sleep 357
sunk with all his pines 333
suns had set and risen 52
sure all was not right 41
sure bet that they would 46
sure but all that would 68
sure but death and taxes 171
sure but that she might 50
sure but that she would 54
sure but that they might 44
sure but that you would 81
sure but you are right 75
sure did not say anything 41
sure did not see anything 121
sure for her that shall 45
sure his art may spare 47
sure how far she could 137
sure how far she would 43
sure how far they could 191
sure how far they might 68
sure how long she could 445
sure how long she slept 61
sure how long she stood 166
sure how long she would 233
sure how long that would 136
sure how long they could 86
sure how long they stood 115
sure how long they would 263
sure how long this would 79
sure how one goes about 67
sure how she was feeling 44
sure how this one would 44
sure mom and dad would 71
sure now that she could 121
sure now that she would 234
sure now that they could 44
sure now that they would 161
sure one does not often 104
sure she can not amuse 41
sure she did not catch 64
sure she did not change 55
sure she did not either 91
sure she did not enjoy 44
sure she did not really 159
sure she did not sleep 64
sure she did not spend 47
sure she did not start 44
sure she did not touch 120
sure she does her darning 42
sure she does not catch 56
sure she does not really 63
sure she got her share 45
sure she had not given 69
sure she had not moved 55
sure she had not really 54
sure she had not slept 87
sure she had not taken 105
sure she has not taken 58
sure she was all right 9526
sure she was not about 119
sure she was not alone 197
sure she was not aware 100
sure she was not dreaming 854
sure she was not getting 125
sure she was not happy 59
sure she was not looking 141
sure she was not missing 99
sure she was not really 120
sure she was not right 74
sure she was not still 121
sure she was not talking 72
sure she was not telling 58
sure she was not thinking 84
sure she was with child 47
sure than day and night 637
sure that all our people 43
sure that all this would 79
sure that all was quiet 170
sure that all was right 1414
sure that all was still 53
sure that any idea which 50
sure that any man could 55
sure that any one would 51
sure that does not apply 49
sure that each and every 827
sure that each one knows 53
sure that each one would 43
sure that god had given 62
sure that god had saved 57
sure that god has given 112
sure that god was calling 55
sure that god was speaking 45
sure that god who began 138
sure that had she lived 43
sure that her son would 112
sure that his death would 65
sure that his head would 57
sure that his men would 75
sure that his old skill 65
sure that his own method 44
sure that his poem comes 57
sure that his son could 54
sure that his son would 240
sure that law and order 116
sure that men and women 267
sure that now she would 42
sure that one has found 69
sure that our own house 45
sure that she had acted 55
sure that she had found 324
sure that she had given 101
sure that she had known 57
sure that she had loved 41
sure that she had never 747
sure that she had really 121
sure that she had taken 184
sure that she has found 72
sure that she has given 40
sure that she has never 199
sure that she now looks 41
sure that she too would 49
sure that she was about 210
sure that she was alive 114
sure that she was alone 708
sure that she was awake 405
sure that she was aware 185
sure that she was breathing 75
sure that she was either 132
sure that she was fully 82
sure that she was getting 136
sure that she was given 65
sure that she was happy 142
sure that she was keeping 64
sure that she was looking 127
sure that she was loved 118
sure that she was never 211
sure that she was quite 277
sure that she was really 477
sure that she was right 1429
sure that she was sitting 85
sure that she was speaking 57
sure that she was still 738
sure that she was strong 53
sure that she was taken 70
sure that she was talking 43
sure that she was telling 114
sure that she was thinking 92
sure that she was waiting 53
sure that she was worthy 96
sure that that day never 59
sure that that was where 94
sure that they all belong 42
sure that they all ended 61
sure that they are about 71
sure that they are alive 58
sure that they are alone 73
sure that they are aware 581
sure that they are based 103
sure that they are close 88
sure that they are easily 49
sure that they are either 198
sure that they are empty 41
sure that they are equal 113
sure that they are facts 102
sure that they are false 57
sure that they are fresh 109
sure that they are fully 406
sure that they are getting 669
sure that they are given 269
sure that they are happy 154
sure that they are healthy 186
sure that they are helping 44
sure that they are holding 49
sure that they are keeping 87
sure that they are large 116
sure that they are learning 103
sure that they are level 163
sure that they are looking 99
sure that they are loved 57
sure that they are meeting 90
sure that they are never 203
sure that they are often 51
sure that they are people 54
sure that they are playing 44
sure that they are quite 408
sure that they are really 747
sure that they are right 2228
sure that they are running 66
sure that they are saved 81
sure that they are seated 66
sure that they are sharp 47
sure that they are small 154
sure that they are smooth 58
sure that they are sound 281
sure that they are speaking 44
sure that they are still 1527
sure that they are strong 102
sure that they are taken 133
sure that they are talking 151
sure that they are telling 91
sure that they are thinking 49
sure that they are tight 257
sure that they are truly 206
sure that they are valid 213
sure that they are willing 154
sure that they are within 226
sure that they are working 540
sure that they are worthy 95
sure that they can carry 50
sure that they can count 58
sure that they can easily 41
sure that they can never 130
sure that they can trust 111
sure that they had acted 46
sure that they had every 51
sure that they had found 374
sure that they had given 44
sure that they had never 142
sure that they had really 143
sure that they had smelt 48
sure that they had taken 105
sure that they too would 59
sure that things are running 48
sure that things are working 91
sure that this man could 42
sure that this man would 99
sure that this one would 81
sure that this was quite 41
sure that this was really 259
sure that this was right 222
sure that this was still 43
sure that this was where 155
sure that was all right 44
sure that you and others 63
sure that you are about 56
sure that you are alive 61
sure that you are alone 78
sure that you are awake 47
sure that you are aware 2039
sure that you are breathing 178
sure that you are close 117
sure that you are creating 89
sure that you are cutting 60
sure that you are drawing 51
sure that you are either 123
sure that you are feeling 82
sure that you are finding 57
sure that you are fully 606
sure that you are getting 2051
sure that you are given 136
sure that you are happy 367
sure that you are headed 49
sure that you are healthy 66
sure that you are helping 286
sure that you are holding 150
sure that you are keeping 200
sure that you are learning 55
sure that you are looking 493
sure that you are loved 60
sure that you are meeting 135
sure that you are never 228
sure that you are placing 49
sure that you are playing 58
sure that you are putting 85
sure that you are quite 385
sure that you are quoting 40
sure that you are reaching 55
sure that you are really 716
sure that you are right 4626
sure that you are running 199
sure that you are saved 100
sure that you are seated 83
sure that you are sending 66
sure that you are serving 54
sure that you are setting 46
sure that you are sitting 220
sure that you are speaking 154
sure that you are staying 63
sure that you are still 500
sure that you are strong 139
sure that you are talking 187
sure that you are telling 115
sure that you are testing 80
sure that you are thinking 158
sure that you are tired 85
sure that you are treating 40
sure that you are truly 120
sure that you are under 91
sure that you are viewing 118
sure that you are walking 41
sure that you are where 49
sure that you are willing 377
sure that you are within 126
sure that you are working 658
sure that you are worthy 59
sure that you are writing 144
sure that you ask about 67
sure that you both agree 95
sure that you can apply 55
sure that you can carry 114
sure that you can change 50
sure that you can count 101
sure that you can cover 44
sure that you can create 73
sure that you can easily 282
sure that you can guess 61
sure that you can never 88
sure that you can prove 95
sure that you can really 88
sure that you can repeat 46
sure that you can spell 306
sure that you can stand 123
sure that you can state 71
sure that you can still 206
sure that you can trace 54
sure that you can trust 235
sure that you can write 201
sure that you did quite 49
sure that you get every 69
sure that you had found 45
sure that you pay close 64
sure that you set aside 160
sure that you too would 49
sure they are all right 829
sure they are all working 87
sure they are not causing 44
sure they are not flesh 54
sure they are not getting 166
sure they are not loose 168
sure they are not missing 98
sure they are not right 106
sure they are not still 110
sure they are too strong 119
sure they did not belong 64
sure they did not carry 41
sure they did not catch 43
sure they did not change 85
sure they did not cross 46
sure they did not exist 61
sure they did not quite 102
sure they did not really 58
sure they did not start 60
sure they did not stray 125
sure they did not touch 185
sure they did not value 44
sure they had not taken 43
sure things are all right 193
sure this does not apply 43
sure this does not occur 71
sure was that she could 57
sure was that she would 47
sure who she was talking 105
sure who you are talking 46
sure why she had asked 47
sure why she was telling 93
sure you are all aware 433
sure you are all right 2612
sure you are doing right 179
sure you are not about 46
sure you are not alone 163
sure you are not aware 157
sure you are not breaking 100
sure you are not causing 49
sure you are not cheating 40
sure you are not creating 88
sure you are not dreaming 78
sure you are not falling 53
sure you are not feeling 74
sure you are not fooling 41
sure you are not getting 333
sure you are not happy 51
sure you are not holding 155
sure you are not hungry 75
sure you are not letting 66
sure you are not looking 106
sure you are not missing 238
sure you are not playing 45
sure you are not pulling 56
sure you are not putting 95
sure you are not quite 155
sure you are not really 84
sure you are not right 268
sure you are not running 159
sure you are not sending 53
sure you are not setting 47
sure you are not sorry 63
sure you are not speaking 41
sure you are not still 95
sure you are not strong 72
sure you are not taken 42
sure you are not talking 66
sure you are not telling 48
sure you are not thinking 71
sure you are not tired 71
sure you are not under 89
sure you are not wasting 137
sure you are not working 105
sure you are not writing 44
sure you are too noble 112
sure you can not blame 80
sure you can not doubt 74
sure you can not either 150
sure you can not guess 129
sure you can not really 54
sure you can not spare 86
sure you can not stand 75
sure you can see where 158
sure you did not catch 97
sure you did not change 47
sure you did not drink 54
sure you did not drive 61
sure you did not either 55
sure you did not really 85
sure you did not shoot 48
sure you did not sleep 58
sure you did not spend 55
sure you did not start 51
sure you did not touch 87
sure you did not write 172
sure you get them right 227
sure you get this right 136
sure you got that right 80
sure you was all right 113
swam with all her might 41
swam with all his might 1103
swan with its head under 95
sway both earth and heaven 141
swear that she had never 133
swear that they had given 128
swear that they had never 593
swear that they had spent 55
swear that was his rainy 309
sweat and dig and delve 95
swim with all his might 336
swim with his head above 70
swim with his head under 51
swinging one leg and sucking 46
swinging with all his might 261
swung with all her might 265
swung with all his might 1425
