sac and the nasal duct 232
see you in about five 83
see you in about four 61
see you in about half 282
see you in about three 252
see you the first time 381
see you the first week 43
see you the happy wife 40
set all the others moving 53
set all the world upon 43
set and the books were 354
set and the evening star 108
set and the fowls went 89
set and the hills were 66
set and the stars came 206
set and the stars come 122
set and the stars were 291
set can be split into 73
set for the court hearing 92
set for the final hearing 111
set for the final push 41
set for the first four 41
set for the first great 190
set for the first half 155
set for the first hearing 125
set for the first part 123
set for the first three 151
set for the first time 3932
set for the first trial 112
set for the first week 1032
set for the fourth plan 164
set for the human race 137
set for the indian ocean 135
set for the period from 137
set him at large from 50
set him on either hand 50
set him to putting these 55
set him to thinking along 40
set him to thinking more 44
set him to watch over 148
set him up again upon 74
set him up might pull 148
set man of about five 121
set not thy sweet heart 171
set off an alarm bell 209
set off an alarm when 264
set off by black hair 46
set off by train from 107
set off in indian file 52
set off in pouring rain 44
set off on either side 135
set off the alarm when 131
set off the booby trap 41
set off the first wave 48
set off the thirty years 50
set off to drive back 56
set off to scare away 42
set off to track down 195
set off to visit some 95
set off to visit their 56
set one on either side 138
set out an action plan 104
set out at about four 107
set out at about nine 67
set out at first from 50
set out at night from 111
set out by night from 57
set out by train from 328
set out by water from 132
set out in annex viii 195
set out in boats from 42
set out in canoes from 91
set out in chart form 66
set out in haste from 42
set out in pouring rain 58
set out in table form 197
set out in table viii 315
set out in table xiii 181
set out in table xvii 88
set out in table xxiv 89
set out in table xxvi 44
set out in writing what 67
set out of running such 51
set out on either side 151
set out the basic ideas 71
set out the basis upon 101
set out the facts from 46
set out the facts upon 90
set out the first fair 44
set out the first week 52
set out the terms upon 82
set out the white cake 140
set out the whole case 44
set out the words used 48
set out to apply their 47
set out to avenge their 145
set out to begin their 79
set out to build more 40
set out to build such 101
set out to build their 375
set out to build upon 59
set out to build what 110
set out to carry back 97
set out to carry their 72
set out to carry your 59
set out to catch fish 121
set out to change their 228
set out to change these 52
set out to change those 56
set out to change what 54
set out to change your 48
set out to close down 43
set out to create just 42
set out to create more 113
set out to create some 51
set out to create such 213
set out to create their 275
set out to create these 56
set out to create three 100
set out to create what 239
set out to create your 72
set out to cross over 158
set out to drive back 74
set out to drive from 127
set out to enjoy life 58
set out to enter upon 43
set out to fight their 51
set out to found their 55
set out to gather data 137
set out to gather more 94
set out to gather wood 40
set out to labor upon 41
set out to march along 45
set out to march from 99
set out to march upon 58
set out to offer their 67
set out to prove just 137
set out to prove nothing 41
set out to prove once 49
set out to prove their 690
set out to prove there 47
set out to prove these 52
set out to prove what 184
set out to prove your 42
set out to raise some 53
set out to raise their 50
set out to shape their 44
set out to solve some 68
set out to solve their 63
set out to solve these 91
set out to spend some 40
set out to spread their 72
set out to study only 40
set out to study their 74
set out to study these 81
set out to study what 122
set out to sweep away 62
set out to track down 679
set out to visit other 70
set out to visit some 215
set out to visit their 150
set out to visit these 64
set out to visit those 64
set out to wrest from 43
set out to write down 224
set out to write poems 52
set out to write some 61
set out to write such 88
set out to write their 116
set out to write these 80
set out to write what 379
set out to write your 54
set thee in short time 56
set them in order there 72
set them on either side 97
set them to dancing when 102
set they in order upon 69
set things in order there 153
sex all the world over 250
sex and of every rank 165
sex and the human body 226
sex for no reason other 60
sex for the first time 9534
sex has an equal task 53
sex with an adult male 57
she and he might have 55
she and he would have 148
she and my father came 120
she and my father died 40
she and my father ever 52
she and my father have 208
she and my father left 98
she and my father made 102
she and my father must 56
she and my father took 96
she and my father used 75
she and my father went 256
she and my father were 2250
she and my father will 45
she and my mother have 62
she and my mother used 41
she and my mother went 53
she and my mother were 641
she and my uncle were 117
she and the child died 102
she and the child have 161
she and the child must 44
she and the child went 53
she and the child were 1253
she and the child will 187
she and the count were 47
she and the dress were 49
she and the father have 53
she and the father were 150
she and the girls have 63
she and the girls left 42
she and the girls went 81
she and the girls were 579
she and the girls will 57
she and the grand duke 80
she and the horse were 185
she and the house were 52
she and the judge were 123
she and the major were 138
she and the mother were 78
she and the nurse were 71
she and the others came 57
she and the others felt 53
she and the others have 127
she and the others left 69
she and the others made 55
she and the others took 42
she and the others went 126
she and the others were 1239
she and the others will 63
she and the queen were 167
she and the staff were 41
she and the tutor have 52
she and the twins were 128
she and the woman were 50
she and the world were 231
she being the first lady 42
she bit the words back 144
she can be drawn into 44
she can be easily seen 58
she can be freed from 92
she can be happy only 69
she can be quite sure 67
she can be saved from 76
she can be saved only 80
she can be taken away 53
she can be taken care 147
she can be taken home 45
she can be witty only 94
she can do anything else 159
she can do right here 91
she can do right well 129
she can no longer call 138
she can no longer care 162
she can no longer cope 186
she can no longer deny 153
she can no longer even 177
she can no longer face 56
she can no longer feed 64
she can no longer feel 468
she can no longer find 252
she can no longer give 337
she can no longer have 905
she can no longer help 181
she can no longer hide 433
she can no longer hold 756
she can no longer hope 381
she can no longer keep 653
she can no longer leave 41
she can no longer live 1290
she can no longer look 251
she can no longer love 256
she can no longer make 294
she can no longer meet 94
she can no longer move 266
she can no longer play 370
she can no longer reach 83
she can no longer rely 149
she can no longer speak 226
she can no longer stay 204
she can no longer take 282
she can no longer talk 46
she can no longer tell 114
she can no longer think 114
she can no longer turn 111
she can no longer walk 360
she can no longer work 774
she can to change your 70
she did an about face 125
she did at paris five 108
she did he would have 48
she did in later years 51
she did it again when 87
she did it every time 75
she did it would have 59
she did it would only 53
she did so often when 62
she did the chief part 43
she did the first time 1773
she did the whole time 44
she for the first time 2614
she get the money from 98
she going to cross over 117
she going to stand there 50
she got an offer from 115
she got no money from 46
she got so upset when 41
she got the knock from 59
she got the money from 229
she got the phone call 602
she got the story from 58
she got the upper hand 159
she got to junior high 58
she got to spend time 42
she got up after three 41
she had an awful time 89
she had an easier time 156
she had an extra pair 55
she had an extra room 57
she had an offer from 124
she had an order from 132
she had an uncle living 62
she had at first been 1046
she had at first felt 345
she had at first heard 56
she had at first made 152
she had at first only 96
she had at first said 45
she had at first seen 56
she had at times been 133
she had at times felt 44
she had he would have 102
she had in talking over 57
she had in times past 44
she had it would have 182
she had no claim upon 285
she had no doubt been 395
she had no doubt from 57
she had no doubt heard 108
she had no doubt lost 51
she had no doubt made 42
she had no doubt seen 48
she had no doubt there 80
she had no doubt what 310
she had no equal among 73
she had no father upon 71
she had no feeling left 103
she had no fight left 78
she had no front teeth 50
she had no human means 77
she had no longer been 194
she had no longer even 85
she had no longer need 118
she had no longer root 47
she had no longer time 41
she had no money left 910
she had no notion even 65
she had no notion what 660
she had no option other 90
she had no place among 44
she had no place else 430
she had no place here 65
she had no place there 167
she had no plans from 57
she had no power left 55
she had no power over 624
she had no pride left 133
she had no pubic hair 67
she had no reason ever 89
she had no reply ready 43
she had no right among 228
she had no right even 167
she had no right here 44
she had no right there 175
she had no rival among 43
she had no small talk 99
she had no social life 429
she had no spare time 58
she had no voice left 311
she had no warmth left 51
she had no where else 96
she had on board only 133
she had on board some 127
she had on board three 67
she had on board were 72
she had or could have 82
she had or might have 114
she had so grown into 64
she had so nearly been 164
she had so nearly done 42
she had so nearly lost 101
she had so often been 915
she had so often come 44
she had so often done 1591
she had so often during 89
she had so often felt 305
she had so often gone 133
she had so often heard 1431
she had so often held 49
she had so often lain 46
she had so often made 164
she had so often said 289
she had so often seen 1168
she had so often told 229
she had so often used 129
she had so often wept 71
she had so often when 63
she had the exact same 71
she had the feeling there 237
she had the final word 111
she had the first time 3998
she had the front door 70
she had the money from 40
she had the money there 79
she had the right kind 119
she had the right look 49
she had the right name 44
she had the right sort 51
she had the story from 97
she had the title role 47
she had the upper hand 3511
she had the worst case 59
she had to admit there 1305
she had to admit were 59
she had to admit what 43
she had to admit when 65
she had to begin work 86
she had to blink away 250
she had to blink back 645
she had to blink hard 264
she had to brush away 58
she had to carry away 42
she had to catch hold 89
she had to change from 67
she had to change into 99
she had to choke back 507
she had to choke down 96
she had to claim from 91
she had to climb back 64
she had to climb down 131
she had to climb into 82
she had to climb over 691
she had to close down 65
she had to crawl along 49
she had to crawl into 62
she had to crawl over 190
she had to cross over 51
she had to dress like 62
she had to drive back 110
she had to drive down 48
she had to drive home 121
she had to drive into 51
she had to drive over 52
she had to enter into 114
she had to exert some 97
she had to fight back 1555
she had to fight down 661
she had to fight hard 676
she had to fight like 86
she had to fight tooth 40
she had to force back 97
she had to force down 117
she had to guess what 76
she had to hurry away 131
she had to hurry back 248
she had to hurry from 50
she had to hurry home 259
she had to kneel down 196
she had to laugh when 105
she had to marry some 42
she had to offer some 57
she had to offer were 75
she had to plunge into 64
she had to smile back 144
she had to smile when 75
she had to spare from 80
she had to spend away 40
she had to spend five 63
she had to spend half 64
she had to spend many 92
she had to spend more 216
she had to spend most 270
she had to spend much 375
she had to spend part 48
she had to spend some 247
she had to spend three 100
she had to spend time 259
she had to stand back 150
she had to stand firm 121
she had to stand here 53
she had to stand over 44
she had to stand there 271
she had to stand upon 42
she had to start back 65
she had to start from 216
she had to start making 99
she had to start over 662
she had to start taking 89
she had to start work 189
she had to steer clear 56
she had to stoop down 49
she had to track down 68
she had to watch over 275
she had to watch what 66
she had to write down 307
she has an easier time 93
she has at times been 86
she has no claim upon 208
she has no doubt been 63
she has no equal among 105
she has no front teeth 44
she has no longer been 44
she has no money left 100
she has no money lend 41
she has no place else 105
she has no place there 94
she has no power over 463
she has no right even 49
she has no right over 57
she has no social life 64
she has or could have 44
she has or would like 77
she has so often been 392
she has so often done 240
she has so often heard 47
she has so often laid 288
she has so often said 46
she has so often seen 59
she has the final word 113
she has the first rank 80
she has the right kind 84
she has the right side 87
she has the upper hand 889
she has to dress like 48
she has to enter into 60
she has to guess what 42
she has to spend more 161
she has to spend most 64
she has to spend time 135
she has to start from 50
she has to start over 103
she has to watch over 92
she has to while away 193
she hung on every word 231
she hung the phone back 44
she led the group into 41
she let it slide down 40
she let the dress fall 47
she let the paper fall 134
she let the sheet fall 45
she let the towel drop 82
she let the towel fall 103
she let the words pass 52
she let the world know 59
she man or woman only 45
she may at first have 62
she may at times have 128
she may be drawn into 70
she may be freed from 144
she may be given some 65
she may be moved from 75
she may be passing fair 42
she may be quite sure 88
she may be saved from 151
she may be taken away 53
she may be taken back 65
she may be taken from 76
she may be taken into 92
she may be thrown into 112
she may be truly said 210
she may do under their 85
she may no longer feel 64
she may no longer have 204
she may no longer need 54
she met at every turn 72
she met my father when 40
she met the appeal none 53
she met the nurse coming 41
she nor my father ever 81
she put the broom away 41
she put the brush down 296
she put the child down 405
she put the child into 176
she put the dress back 44
she put the first into 87
she put the flags into 43
she put the glass back 103
she put the glass down 1126
she put the horse into 48
she put the knife down 138
she put the light back 45
she put the money away 66
she put the money back 60
she put the money down 107
she put the money into 182
she put the paper away 44
she put the paper back 87
she put the paper down 547
she put the paper into 53
she put the phone away 70
she put the phone back 465
she put the phone down 5249
she put the photo back 49
she put the plate down 277
she put the spoon down 133
she put the toads into 54
she put the truck into 40
she ran the water into 44
she read the brief note 57
she read the first line 154
she read the first page 75
she read the front page 74
she read the short note 63
she read the words over 49
she sang the title role 340
she sat so still when 129
she sat the whole time 48
she sat up writing during 42
she saw at first hand 103
she saw king david leaping 114
she saw me sitting there 302
she saw on every hand 46
she saw on every side 89
she saw the awful face 47
she saw the blank look 41
she saw the blood oozing 60
she saw the blood upon 63
she saw the evening star 49
she saw the faint glow 61
she saw the first rays 95
she saw the first sign 66
she saw the front door 297
she saw the funny side 191
she saw the light fade 102
she saw the light from 138
she saw the people leaving 56
she saw the sight there 44
she saw the smiling face 249
she saw the smoke from 51
she saw the smoke rise 125
she saw the smoke rising 56
she saw the truck coming 43
she saw the white face 63
she saw the white mist 90
she saw the whole truth 79
she saw the world from 63
she set no value upon 89
she set the brush down 55
she set the child down 165
she set the glass back 127
she set the glass down 1235
she set the paper down 41
she set the phone back 74
she set the phone down 382
she set the plate down 277
she was an adult when 43
she was an alien from 64
she was an exile from 98
she was an indian girl 81
she was an irish girl 105
she was an older lady 64
she was an opera singer 194
she was an utter fool 80
she was at first more 43
she was at first much 120
she was at first only 45
she was at first very 454
she was at loose ends 628
she was at times more 97
she was at times much 43
she was at times very 72
she was by every body 43
she was by never seeing 69
she was en route from 185
she was he would have 43
she was if anything more 60
she was in acute pain 63
she was in after life 54
she was in danger from 412
she was in danger when 66
she was in doubt what 149
she was in every other 174
she was in exile from 40
she was in failing health 179
she was in frail health 63
she was in human form 51
she was in junior high 2427
she was in large part 54
she was in later years 96
she was in paris during 54
she was in paris when 53
she was in plain view 79
she was in shock from 66
she was in shock when 56
she was in springing away 51
she was in water deep 42
she was in would else 93
she was my first love 269
she was my whole life 60
she was no doubt glad 55
she was no doubt well 41
she was no longer able 7457
she was no longer acting 259
she was no longer among 268
she was no longer angry 717
she was no longer calm 192
she was no longer cold 416
she was no longer crying 411
she was no longer dating 45
she was no longer dealing 156
she was no longer even 778
she was no longer facing 85
she was no longer fond 48
she was no longer free 383
she was no longer giving 55
she was no longer good 104
she was no longer having 131
she was no longer held 123
she was no longer here 265
she was no longer just 871
she was no longer leaning 42
she was no longer like 115
she was no longer living 1849
she was no longer lord 53
she was no longer lost 64
she was no longer making 113
she was no longer mine 119
she was no longer miss 101
she was no longer moving 130
she was no longer much 86
she was no longer pale 105
she was no longer part 688
she was no longer paying 276
she was no longer poor 141
she was no longer pure 68
she was no longer reading 128
she was no longer ready 41
she was no longer rich 45
she was no longer safe 239
she was no longer seeing 229
she was no longer seen 156
she was no longer self 126
she was no longer sick 51
she was no longer such 78
she was no longer sure 2178
she was no longer taking 209
she was no longer their 148
she was no longer there 7366
she was no longer tied 105
she was no longer trying 182
she was no longer used 99
she was no longer very 255
she was no longer wearing 555
she was no longer weary 42
she was no longer well 162
she was no longer what 202
she was no longer worth 63
she was no longer young 2710
she was of mixed race 66
she was of noble birth 572
she was of rather less 57
she was of royal birth 135
she was of sound mind 936
she was of still more 68
she was on board ship 74
she was on cloud nine 359
she was on every side 67
she was on guard duty 42
she was on night duty 555
she was or whose wife 41
she was so badly hurt 43
she was so beaten down 125
she was so easily seen 48
she was so happy over 63
she was so happy there 88
she was so happy when 178
she was so often told 44
she was so proud when 48
she was so sorry when 76
she was so tired from 280
she was so tired when 75
she was so upset over 260
she was so upset when 204
she was the chief wife 41
she was the cleaning lady 59
she was the first among 161
she was the first asian 46
she was the first baby 90
she was the first boat 104
she was the first born 227
she was the first city 49
she was the first ever 139
she was the first full 67
she was the first girl 1036
she was the first great 209
she was the first iron 126
she was the first lady 1098
she was the first love 58
she was the first ship 462
she was the first singer 77
she was the first single 93
she was the first steam 64
she was the first time 1189
she was the first true 40
she was the first whom 46
she was the first wife 387
she was the first young 97
she was the guiding star 78
she was the happy wife 65
she was the hired girl 43
she was the hired help 47
she was the legal heir 59
she was the legal wife 117
she was the right girl 246
she was the right kind 106
she was the right size 73
she was the right sort 185
she was the right type 40
she was the right wife 113
she was the whole time 43
she was the woman from 124
she was the woman whom 172
she was the worst kind 81
she was the worst used 42
she was to appear upon 48
she was to begin life 62
she was to begin work 156
she was to breaking down 120
she was to carry away 139
she was to carry back 43
she was to carry home 40
she was to drink your 45
she was to enjoy even 47
she was to enjoy only 74
she was to enter into 177
she was to enter upon 129
she was to marry john 51
she was to marry lord 55
she was to marry some 46
she was to marry were 45
she was to sleep there 84
she was to spend more 62
she was to spend most 122
she was to spend much 75
she was to spend some 77
she was to spend three 42
she was to stand there 46
she was to start work 186
she was to write down 188
she was to write many 43
she won an award from 98
she won the first game 43
she won the nobel peace 294
shoe and the white foam 41
shoe for the first time 148
shoe for the right foot 97
shoe goes on which foot 178
shy for the first time 159
sin and the devil have 40
sin and the world have 47
sin can be taken away 112
sin for the first time 948
singing all the while some 72
singing and the birds making 44
singing and the white moon 64
singing for the first time 1549
singing out of sheer pity 56
sings for the first time 157
sin has no power over 81
sin may be taken away 40
sin than he would ever 71
sin that he might have 234
sin was the first step 43
sit for the first time 1122
sit near the front door 50
sit one on either side 130
sit out of doors till 48
sit with the girls during 71
six and in failing health 91
six for the first time 69
six men on either side 77
six out of eight were 76
six out of eight years 49
six out of seven days 310
six out of seven seats 71
six out of seven were 124
six out of seven years 125
ski for the first time 304
sky and in every faith 49
sky and it looks like 47
sky and the birds were 67
sky and the empty ocean 134
sky and the evening star 49
sky and the falling rain 40
sky and the light from 49
sky and the lower half 47
sky and the lower part 102
sky and the river were 65
sky and the stars have 48
sky and the stars were 269
sky and the trees were 91
sky and the water come 47
sky and the water meet 52
sky and the water were 164
sky and the white snow 52
sky and the whole ocean 40
sky for the first sign 61
sky for the first time 2225
sky that the brain grew 40
sky was an azure blue 84
sky was no longer blue 339
sky was no longer clear 49
sky with an erect mane 47
sky with an orange glow 53
sky with the magic wand 44
sky with the smoke from 53
sling for the first time 91
sod for the first time 140
son and he shall give 87
son and my father were 40
son and the cruel wars 48
son and the father were 54
son and the heirs male 365
son and the mother were 111
son for the first time 6381
song and the dance have 46
song and the dance went 41
song and the dance were 218
song and the laugh grew 228
song and the laugh rose 40
song and the white sail 600
song and the words were 50
song for the first time 3328
song for the james bond 46
song that my mother used 43
son may be saved from 66
son that he burst into 69
son that he could take 42
son that he might have 62
son that he would give 70
son that he would have 206
son was in junior high 70
son was no longer living 149
son was no longer there 63
son was the first lord 40
son was the legal heir 44
son who is eight years 46
son who is still living 56
sow and do aught else 47
sow with the whole sack 41
spy out the whole land 63
sue for the money paid 40
sue for the whole debt 53
sum can be found from 41
sum can be split into 46
sum for the civil list 71
sum for the first time 49
sum for the sinking fund 46
sum may be taken from 90
sum may be taken into 251
sum than he could have 115
sum than he would have 151
sum than it would cost 51
sum that he could hope 93
sum that he might rule 79
sum that he would have 172
sum that it would cost 45
sum that it would have 48
sum that the stamp will 46
sun and the blind fire 41
sun and the evening star 246
sun and the falling rain 56
sun and the glare from 56
sun and the light from 90
sun and the morning star 260
sun and the panting breath 75
sun and the passing star 54
sun and the polar star 49
sun and the pouring rain 54
sun and the setting moon 82
sun and the shining moon 40
sun and the signs were 294
sun and the stars also 44
sun and the stars from 93
sun and the stars have 121
sun and the stars move 63
sun and the stars seem 65
sun and the stars were 432
sun and the stars will 93
sun and the water were 43
sun and the white road 40
sun and we shall soon 53
sun can be found from 47
sun for the first time 3501
sun for the given hour 48
sung all the world over 87
sung for the first time 6995
sun may be shining into 41
sun set he would take 40
sun that is shining upon 43
sun was an orange ball 119
sun was no longer beating 40
sun was no longer high 70
sun was so nearly gone 40
sun was the noble task 101
sun with no shade over 56
sup with the devil must 95
swing for the first time 189
