sack of rome took place 57
seen to have been rather 86
seen to have been right 195
seen to have been taken 198
seen to have been working 74
seen to have come about 164
seen to have deep roots 44
seen to have five masts 66
seen to have some merit 58
seen to have some value 45
seen to have their growth 92
seen to have their place 65
seen to have their roots 196
seen to move from place 45
seen to rise high above 98
seen to take their place 77
seen to turn their backs 54
seen to vary from about 87
sees the four holy truths 70
sell at just what rates 68
sell at their face value 121
sell in some time period 72
sell it three years later 51
sell or give away anything 80
sell or lease their lands 110
sell or lease their water 101
sell or rent their farms 99
sell or rent their homes 121
sell the land upon which 81
sell the said free negro 53
send an angel from heaven 227
send an army into italy 253
send an army into spain 253
send it down your throat 62
send it mail from nodes 46
send me away till after 154
send me down from court 84
send me some more money 116
send me some time since 46
send my four free books 52
send so much corn every 68
send the bill down again 49
send the book forth worse 143
send the canoe back which 52
send the game into extra 232
send the rich away empty 90
send to know what willing 66
send to rome some works 94
send us over their trash 64
sent an angel from heaven 234
sent an army into boeotia 41
sent an army into egypt 70
sent an army into italy 360
sent an army into spain 353
sent at least nine times 82
sent at once into italy 62
sent by some other route 56
sent in from other parts 110
sent it down from paris 47
sent me some more books 85
sent me some time since 134
sent me some very sweet 74
sent me word last night 87
sent the game into extra 121
sent the jews into exile 67
sent the north west winds 41
sent the rich away empty 1346
sent the ship back laden 96
sent to cape town where 43
sent to korea from japan 56
sent to plead their cause 64
sent to risk their lives 57
sent to some other place 219
sent to take their place 319
sent to take your place 58
sent to their last known 209
sent to their last legal 46
sent to vera cruz under 41
sent to work making stone 55
sent to your cell phone 111
sent to your last known 48
sent us also into exile 50
sets in some time after 59
sets in their living rooms 78
sets in very soon after 130
sets of data from which 136
sets of data were found 58
sets of data were taken 284
sets of eggs were taken 171
sets of means upon older 81
sets the plot into motion 106
sets the same look which 391
sets to work only after 40
sets us down very nearly 109
sets us free from dungeon 63
sets us free from every 45
shed at least some light 657
shed in these wild times 57
shed in your land which 42
shed to save your lives 53
ship in full sail passing 50
ship in full sail which 43
ship is cast away under 43
ship to save their lives 45
shop at least four times 42
shop or health food store 41
shop or some other place 84
shot at from three sides 157
shot at least four times 101
shot at least three times 161
shot at like wild beasts 163
shot or sent into exile 44
shot the bolt into place 71
shot to have been fired 183
show an even more rapid 54
show at least some signs 225
show at radio city music 834
show in their true lengths 172
show in their true light 174
show in their true shape 54
show in very great force 48
show is held here every 42
show me your door again 91
show me your face again 99
show my face here again 114
show my face there again 197
show on what good sense 56
show the areas from which 89
show the cold damp stealing 87
show the date upon which 72
show the range over which 79
show the same good sense 114
show the same high level 157
show the same line items 50
show the same rank order 153
show the three main types 50
show the very spot where 69
show to have been borne 51
show up many years later 44
shut it from their sight 137
shut my eyes last night 40
shut my eyes many times 52
shut my eyes very tight 42
shut the barn door after 83
shut to your eyes again 44
shut up like wild beasts 101
shut up there ever since 46
sick by laying their hands 143
sick to care much about 44
sick to even think about 141
side as coming from cunning 297
side by side even though 173
side by side even today 44
side by side even within 327
side by side ever since 209
side by side have lured 53
side by side just above 125
side by side just below 172
side by side last night 101
side by side like books 41
side by side like twins 41
side by side many times 40
side by side once again 192
side by side there would 104
side by side very close 54
side in length there shall 89
side in their last earthly 187
side is much less steep 52
side of crow park after 81
side of life from which 95
side of peach tree creek 46
side of some fair river 63
side of such axis lines 145
side of their work which 70
side of town from where 211
side of your body until 76
side of your body while 53
side of your hand which 62
side of your hand would 47
side of your left wrist 83
side to come into action 73
side to find some place 52
side to keep from falling 107
side to keep from getting 43
side to side four times 101
side to side just above 197
side to side three times 152
side to side when prone 54
side to side when walking 188
sign of coming down either 41
sign of having heard anything 232
sign of life from within 145
sign of life there either 97
sign of very great value 40
sign of when your shade 45
sign up over your faces 94
silt or clay loam soils 46
sink at last into sleep 44
sink in deep mire where 294
sink to keep from falling 176
sink to their just level 43
sink to wash their hands 140
sink to wash your hands 119
sins in their true light 76
sins of their past lives 304
sins of those boys might 80
sire the wine will chide 127
site at least once every 131
site at least three times 97
site on your hard drive 143
site to learn more about 2994
site to meet their needs 47
site to your hard drive 165
sits on your hard drive 45
sixth of their face value 50
sixth of their waking hours 46
size of their home ranges 185
size of their land holding 144
size of their work force 427
size of your disk cache 49
size of your hard drive 352
size to meet your needs 41
size to suit your needs 162
skin is made into leather 247
skin is shed four times 43
skin of some other brute 242
skin to suck your blood 70
slab of cast plow steel 42
slab of rock upon which 40
slam the door shut again 118
slid it back into place 211
slid the bolt into place 191
slid the door shut again 72
slid the lock into place 76
slip it back into place 44
slip of hard sand above 43
slip of very fine paper 40
slip the caps into place 64
slow in coming into action 107
slow in paying their bills 223
slow to come into action 43
slow to open their doors 43
slow to take their place 105
slow to tell their lords 72
snap it back into place 85
snow or very cold water 56
soak in cold salt water 51
soap is made from olive 76
soap to wash their hands 83
soap to wash your hands 70
sofa to keep from falling 45
soil at their vast roots 74
soil or rock over which 44
soil or rock upon which 66
soil to hold more water 84
sold at cost there would 70
sold at full face value 45
sold at half their value 63
sold at least three times 45
sold at their book value 72
sold at their cost price 48
sold at their face value 221
sold at their full value 156
sold at their true value 93
sold at very cheap rates 57
sold at very high rates 100
sold in health food shops 141
sold it five years later 179
sold it four years later 128
sold it nine years later 40
sold it some time after 44
sold it some years later 51
sold it three years later 441
sold my soul like faust 63
sold the land upon which 55
sold the soil from beneath 60
sold us into their hands 97
sole of your feet shall 101
sole of your foot shall 891
sole of your foot treads 194
some by taking from others 46
some do feel such scorn 41
some in their early teens 81
some in their late teens 57
some is left till morning 44
some it will take longer 45
some of their best blood 80
some of their best grazing 93
some of their best hunting 235
some of their best known 125
some of their best lands 126
some of their best lines 79
some of their best minds 70
some of their best moves 47
some of their best music 74
some of their best pages 45
some of their best people 280
some of their best poetry 59
some of their best ships 101
some of their best shots 53
some of their best thinking 46
some of their best times 85
some of their best units 45
some of their best works 946
some of their best writing 237
some of their body parts 144
some of their cost savings 40
some of their early works 69
some of their evil deeds 46
some of their fears about 197
some of their felt needs 40
some of their food needs 119
some of their food value 43
some of their good people 69
some of their great father 60
some of their great towns 43
some of their hair round 53
some of their hard earned 140
some of their home games 55
some of their ideas about 675
some of their ideas might 50
some of their land would 42
some of their life cycle 46
some of their lost lands 66
some of their lost power 225
some of their main lines 52
some of their many forms 41
some of their more basic 44
some of their more glaring 84
some of their more senior 51
some of their most basic 1233
some of their most loyal 92
some of their most noted 191
some of their most senior 49
some of their most telling 227
some of their most vital 177
some of their most vivid 100
some of their most vocal 52
some of their other needs 116
some of their other works 79
some of their third world 46
some of their time helping 42
some of their time teaching 55
some of their time working 186
some of their work force 54
some of their work would 84
some of their young people 464
some of their young women 163
some of these areas could 94
some of these areas might 68
some of these areas where 126
some of these areas which 60
some of these areas would 115
some of these boys would 80
some of these cell lines 166
some of these cell types 95
some of these cost savings 73
some of these data bases 107
some of these data could 40
some of these data might 53
some of these data types 66
some of these early cases 62
some of these early forms 64
some of these early people 42
some of these early works 210
some of these good people 393
some of these good towns 45
some of these great lords 62
some of these great people 80
some of these great truths 41
some of these great works 53
some of these guys could 42
some of these guys would 112
some of these hard cases 52
some of these have found 149
some of these have given 78
some of these have grown 76
some of these have never 82
some of these have risen 42
some of these have shown 119
some of these have since 573
some of these have taken 56
some of these ideas about 406
some of these ideas appear 56
some of these ideas could 131
some of these ideas found 52
some of these ideas later 70
some of these ideas might 211
some of these ideas which 97
some of these ideas within 50
some of these ideas would 114
some of these kids would 70
some of these last cases 45
some of these laws apply 44
some of these life forms 40
some of these more basic 50
some of these more fully 46
some of these most basic 47
some of these other books 69
some of these other cases 100
some of these other forms 165
some of these other girls 64
some of these other goals 48
some of these other items 70
some of these other kinds 81
some of these other people 510
some of these other social 58
some of these other terms 48
some of these other types 206
some of these other women 99
some of these other works 41
some of these over others 57
some of these poems first 3896
some of these poems would 47
some of these poor girls 55
some of these poor people 757
some of these poor souls 158
some of these poor women 147
some of these same birds 41
some of these same cases 56
some of these same firms 46
some of these same items 44
some of these same kinds 82
some of these same people 1072
some of these same terms 43
some of these same texts 40
some of these same themes 180
some of these same types 65
some of these same women 235
some of these same words 88
some of these sick people 44
some of these there seems 43
some of these third world 48
some of these took place 44
some of these very basic 68
some of these very bills 80
some of these very cases 56
some of these very large 106
some of these very people 271
some of these very small 105
some of these very women 47
some of these ways might 57
some of these well known 53
some of these were about 49
some of these were added 57
some of these were again 51
some of these were based 78
some of these were bound 60
some of these were built 122
some of these were either 42
some of these were first 51
some of these were found 434
some of these were given 227
some of these were known 131
some of these were large 118
some of these were later 905
some of these were never 116
some of these were quite 334
some of these were rather 159
some of these were really 179
some of these were shown 77
some of these were small 106
some of these were still 401
some of these were taken 326
some of these were thrown 80
some of these were under 128
some of these were women 87
some of these west indian 63
some of these wild clans 50
some of these wild people 134
some of these will appear 136
some of these will never 51
some of these will prove 131
some of these will serve 51
some of these word parts 48
some of these young chaps 46
some of these young folks 42
some of these young girls 161
some of these young people 2167
some of these young trees 42
some of these young women 655
some of those acts which 79
some of those areas where 129
some of those areas which 71
some of those arts which 126
some of those best known 97
some of those from which 94
some of those good people 109
some of those great burning 81
some of those great green 41
some of those great truths 88
some of those guys would 79
some of those hard greek 121
some of those ideas about 44
some of those ideas which 237
some of those into whose 103
some of those just cited 60
some of those kids would 46
some of those laws which 138
some of those means which 94
some of those most often 71
some of those other girls 52
some of those other people 179
some of those other women 87
some of those poems which 72
some of those poor people 105
some of those poor souls 80
some of those poor women 105
some of those puny heroes 48
some of those same people 389
some of those same women 44
some of those sons often 56
some of those upon which 67
some of those very people 341
some of those ways which 48
some of those young girls 51
some of those young people 282
some of those young women 56
some of very great merit 44
some of what took place 90
some of whom also appear 48
some of whom also lived 44
some of whom also owned 53
some of whom also wrote 58
some of whom died later 91
some of whom even appear 52
some of whom have asked 40
some of whom have begun 89
some of whom have borne 67
some of whom have built 60
some of whom have drawn 46
some of whom have earned 65
some of whom have ended 72
some of whom have found 170
some of whom have given 335
some of whom have grown 119
some of whom have known 103
some of whom have large 77
some of whom have lived 396
some of whom have moved 138
some of whom have never 966
some of whom have quite 40
some of whom have risen 214
some of whom have shown 132
some of whom have since 2861
some of whom have spent 273
some of whom have taken 433
some of whom have tried 97
some of whom seem nearer 99
some of whom were about 125
some of whom were alive 57
some of whom were armed 2193
some of whom were asked 61
some of whom were aware 46
some of whom were badly 133
some of whom were based 52
some of whom were beaten 119
some of whom were black 271
some of whom were blind 105
some of whom were bound 118
some of whom were burnt 107
some of whom were calling 60
some of whom were civil 41
some of whom were close 264
some of whom were dancing 47
some of whom were drawn 282
some of whom were drunk 100
some of whom were dutch 112
some of whom were either 247
some of whom were first 120
some of whom were found 307
some of whom were fully 55
some of whom were getting 76
some of whom were girls 65
some of whom were given 470
some of whom were grown 75
some of whom were hanged 124
some of whom were happy 57
some of whom were hired 115
some of whom were holding 89
some of whom were irish 78
some of whom were known 1126
some of whom were large 49
some of whom were later 1982
some of whom were learning 52
some of whom were local 118
some of whom were looking 136
some of whom were loyal 71
some of whom were monks 42
some of whom were moved 112
some of whom were naked 72
some of whom were named 135
some of whom were nearly 357
some of whom were never 232
some of whom were newly 41
some of whom were noted 72
some of whom were often 110
some of whom were older 348
some of whom were passing 74
some of whom were people 155
some of whom were playing 138
some of whom were quite 1961
some of whom were rather 246
some of whom were really 225
some of whom were reared 65
some of whom were roman 88
some of whom were running 49
some of whom were saved 47
some of whom were seated 146
some of whom were seeking 68
some of whom were selling 59
some of whom were senior 64
some of whom were serving 147
some of whom were sitting 138
some of whom were slain 159
some of whom were small 57
some of whom were smoking 53
some of whom were still 4503
some of whom were strong 47
some of whom were taken 573
some of whom were talking 44
some of whom were thrown 56
some of whom were tried 97
some of whom were truly 69
some of whom were twice 41
some of whom were under 813
some of whom were waiting 75
some of whom were walking 60
some of whom were wealthy 250
some of whom were weeping 72
some of whom were white 198
some of whom were willing 302
some of whom were within 108
some of whom were wives 41
some of whom were women 1011
some of whom were working 334
some of whom were worse 43
some of whom were writing 45
some of whom will later 50
some of whom will never 115
some of whom wore black 54
some of your best books 54
some of your best people 168
some of your best writing 127
some of your body parts 42
some of your fears about 96
some of your good cooking 107
some of your good people 43
some of your hard earned 101
some of your ideas about 542
some of your late father 61
some of your less smart 93
some of your most basic 90
some of your most loyal 62
some of your most vivid 73
some of your other books 70
some of your other goals 51
some of your other works 63
some of your poor people 48
some of your time today 41
some of your warm blood 51
some of your young people 153
some or even many cases 58
some or even many merit 93
some or even many people 44
some to have been added 41
some to have been built 394
some to have been first 239
some to have been found 42
some to have been given 132
some to have been named 118
some to have been taken 105
some to rule over others 67
songs of many other birds 83
songs on your hard drive 78
songs or reading those books 46
songs to your hard drive 66
sons in their early teens 52
sons in their late teens 93
sons of india were found 45
sons of saul were hanged 71
sons of saul were slain 82
sons of those whom sulla 45
sons of very great people 43
sons to join these people 207
sons to kill their mother 69
sons to shed their blood 64
sons to take their place 77
sons to their alma mater 58
sons to wash their hands 44
soon as early dawn shone 164
soon as four days after 44
soon as peace took place 42
soon as some other shall 53
soon as such laws shall 44
soon as their feet touch 160
soon as their fire began 53
soon as their guns could 64
soon as their heads touch 61
soon as their rich cargo 200
soon as their talk ceased 91
soon as there were people 56
soon as there were roads 48
soon as there were signs 163
soon as there will exist 70
soon as these good people 64
soon as these were ended 45
soon as three days after 75
soon as word went round 45
soon as your feet touch 216
soon be back home again 56
soon be back there again 95
soon be coming home again 45
soon be five years since 62
soon be four years since 55
soon be three years since 158
soon be wringing their hands 375
soon on such good terms 43
soon on their feet again 81
soon on very good terms 94
soon the road grew white 69
soon the same fate might 159
soon to come into force 73
soon to come into power 85
soon to even think about 44
soon to have some ships 101
soon to have their first 52
soon to join their ranks 41
soon to know more about 48
soon to learn more about 67
soon to leave moor house 65
soon to lose their lives 49
soon to pack your trunk 52
soon to take their place 178
sort of base from which 84
sort of beings very badly 129
sort of diary upon which 52
sort of dream from which 44
sort of fall from grace 46
sort of fell into place 271
sort of food from which 58
sort of food upon which 45
sort of fork will drive 45
sort of gift from heaven 53
sort of good luck charm 145
sort of half arms which 52
sort of home life which 54
sort of huge mole under 68
sort of life from which 83
sort of life much longer 40
sort of life these people 57
sort of mona lisa smile 122
sort of north star which 126
sort of pale blue satin 64
sort of play upon words 76
sort of work from which 46
sort of work upon which 49
sort or kind were either 94
sort to other young people 46
sort to these wild hunting 66
sort we have been looking 43
sort we have been talking 59
soul as having three parts 49
soul as nothing else could 59
soul he else made first 236
soul is also sore vexed 531
soul is cast down within 1106
soul is free from guilt 60
soul is pure from every 62
south of judea till after 41
south of peach tree creek 105
sowing of wild oats might 179
sowing the seed from which 90
sowing the wind from which 43
sown in early spring where 110
sown the seed from which 241
span of five years since 53
span of life during which 68
span of only three months 51
span of time during which 1835
span of time from about 54
span of time over which 971
span of years during which 514
span of years over which 167
speak at great length about 200
speak at least three times 50
speak at some length about 363
speak at such length about 63
speak at their next meeting 53
speak at your next event 155
speak at your next meeting 69
speak in such high terms 107
speak in very high terms 258
speak it from your souls 40
speak of having lost fifty 80
speak of lily till after 62
speak of some other house 42
speak of their having beaten 55
speak of those arts which 126
speak of those only which 60
speak of what these pages 40
speak of what took place 106
speak or even think about 116
speak so much from under 190
speak the last word about 46
speak the truth even though 117
speak the truth when truths 44
speak to from these words 72
speak to your aunt about 56
speak to your boss about 90
speak to your heart about 90
speak to your wife about 74
spear or some other weapon 41
spit or wipe their mouths 281
spot as nothing else could 79
spot by hearing these words 62
spot in their city where 74
spot in those days could 63
spot in your home where 67
spot of land upon which 86
spot on your hard drive 156
spring it will take people 42
spring of clear cold water 495
spring of clear cool water 48
spring of cold clear water 74
spring of cool clear water 41
spring of good cold water 50
spring of life from which 48
spring of pure cold water 447
spring of very clear water 81
spring of very cold water 203
spring of very fine water 89
spring of very good water 152
spring of very pure water 72
spring the same mouth sucks 251
spring the trap into which 98
spring to arms over night 86
spring to life once again 62
spring to mind when thinking 166
spring to their feet again 45
spring up from their first 73
spring up like turf under 73
spun at very high speed 40
stab to make your search 95
star in many dark hours 265
star of dora high above 41
star of their youth still 88
star to make their dreams 63
stay at home even though 107
stay at home from meeting 101
stay at home more often 231
stay at home much longer 57
stay at least three months 105
stay at their home while 116
stay by your side until 106
stay in here much longer 306
stay in some other house 101
stay in some other place 46
stay in such good shape 136
stay in such great shape 86
stay in their home towns 131
stay in their home until 85
stay in their home while 108
stay in their jobs longer 213
stay in their room until 44
stay in their seats until 243
stay in their spring visit 147
stay in there much longer 127
stay in town over night 233
stay in your home while 40
stay in your room until 1052
stay in your room while 101
stay in your seats until 158
stay of just three months 66
stay of only three months 42
stay of only three weeks 89
stay of over three months 110
stay of some three months 43
stay of some three weeks 120
stay of your four walls 42
stay on here much longer 45
stay the same even though 168
stay up here much longer 184
stay up late last night 128
stay up there much longer 54
steal an hour from study 179
steal it from those whose 115
steal the eggs from under 40
steal the fire from heaven 167
steam or full sail gleams 139
stem as well from labor 57
step by step ever since 43
step by step from lower 217
step by step from people 43
step by step from small 47
step by step from where 139
step by step into crime 54
step in their life cycle 68
step on their part would 62
step on your part would 66
step or mark time while 99
step to have been taken 130
step to keep from falling 175
step we have just taken 77
stir of birth when morning 45
stir the rice even though 49
stir up their pure minds 249
stir up your pure minds 901
stop it from taking place 61
stop me from saying anything 94
stop me from trying again 61
stop my body from shaking 70
stop my feet from thumping 55
stop my hand from shaking 57
stop my legs from shaking 61
stop my mind from thinking 57
stop my mind from working 43
stop my tears from flowing 43
stop or look back until 43
stop or slow down until 95
stop the ball from rolling 69
stop the door from closing 106
stop the firm from meeting 56
stop the hair from falling 78
stop the mind from thinking 117
stop the rain from falling 326
stop the ship from sailing 52
stop the tears from falling 332
stop the tears from flowing 814
stop the tears from forming 73
stop the tears from pouring 46
stop the tears from rolling 126
stop the tears from running 165
stop the tears from welling 283
stop the wind from blowing 829
stop to look into every 92
stop to pick your words 48
stop to take your pulse 40
stop to think much about 212
stop to think what might 239
stop to think what would 556
string of blue beads round 91
string of gold beads about 144
string of gold beads round 78
string of gold beads which 64
stung by fury into action 43
such an arms race would 42
such an early date would 148
such an early heating epoch 58
such an evil once makes 46
such an union must ensue 81
such as biting your nails 52
such as body mass index 421
such as camp fire girls 49
such as come from thence 40
such as come well known 55
such as crying when hungry 41
such as deep knee bends 85
such as earning more money 51
such as gave great hopes 52
such as giant cell tumor 211
such as good will hunting 42
such as hard disk space 42
such as hate only could 46
such as have been above 355
such as have been built 165
such as have been cited 249
such as have been drawn 92
such as have been either 65
such as have been fined 113
such as have been first 50
such as have been fixed 46
such as have been found 2417
such as have been fully 81
such as have been given 706
such as have been known 230
such as have been lucky 270
such as have been named 194
such as have been newly 40
such as have been noted 396
such as have been often 335
such as have been reared 47
such as have been seven 54
such as have been shown 370
such as have been since 175
such as have been taken 376
such as have been tried 180
such as have been under 155
such as have been urged 54
such as have come under 202
such as have come within 82
such as have eaten thereof 105
such as have ever since 50
such as have great views 82
such as have more warmth 107
such as have some title 62
such as have their angles 65
such as have their method 45
such as have their place 42
such as health care costs 347
such as health care where 43
such as home health aides 303
such as john paul jones 169
such as leaping over trees 43
such as less time spent 41
such as like unto david 43
such as lord hugh cecil 58
such as lydia maria child 334
such as making more money 64
such as mine eyes never 52
such as most seem yours 125
such as moving from place 60
such as must ever thrill 43
such as must have amply 40
such as must have given 49
such as must have grown 47
such as must have taken 67
such as must take place 151
such as nine inch nails 140
such as none other could 100
such as nothing else could 408
such as poor body image 46
such as pope john xxiii 95
such as radio city music 75
such as radio talk shows 45
such as silk from china 68
such as taking deep breaths 70
such as their full names 40
such as there have never 114
such as these cast doubt 147
such as these come under 42
such as these fall within 101
such as these have added 40
such as these have begun 57
such as these have found 68
such as these have given 209
such as these have grown 47
such as these have never 157
such as these have often 301
such as these have shown 141
such as these have taken 64
such as these help people 44
such as these take place 164
such as these there could 42
such as these took place 87
such as these were asked 100
such as these were based 55
such as these were bound 162
such as these were built 82
such as these were echoed 52
such as these were first 149
such as these were found 123
such as these were given 143
such as these were known 75
such as these were never 141
such as these were often 398
such as these were quite 109
such as these were still 142
such as these were taken 141
such as these will allow 109
such as these will arise 42
such as these will cause 69
such as these will easily 52
such as these will never 118
such as these will occur 53
such as these will often 86
such as these will prove 73
such as these will serve 52
such as those ages could 43
such as those among which 101
such as those coming under 44
such as those from china 80
such as those from human 40
such as those from japan 90
such as those from latin 89
such as those from power 126
such as those from rural 44
such as those from small 49
such as those from which 911
such as those held under 50
such as those here given 43
such as those here under 52
such as those into which 239
such as those just cited 1063
such as those just given 287
such as those just named 267
such as those just noted 770
such as those just posed 61
such as those just shown 46
such as those made about 47
such as those made above 352
such as those made under 143
such as those most often 50
such as those over which 125
such as those seen above 70
such as those seen after 86
such as those sold under 90
such as those taking place 528
such as those upon which 388
such as those used above 322
such as those used today 56
such as those used under 83
such as those used within 61
such as those were which 43
such as very high blood 45
such as very high speed 47
such as were also found 54
such as were born after 54
such as were left alive 90
such as were made after 92
such as were made either 42
such as were made under 42
such as were more amply 78
such as were most worthy 64
such as were taking place 65
such as were those which 100
such as were used later 40
such as were used under 56
such as were very handy 269
such as were well known 163
such as were worn round 84
such as west nile fever 47
such as west nile virus 531
such as west side story 404
such as what other people 40
such as what took place 94
such as when your child 118
such as will also serve 48
such as will best serve 107
such as will make gyves 44
such as will seem beneath 58
such as will take place 50
such as your cell phone 56
such as your hard drive 168
such be your least offer 83
such thing ever took place 99
suck the very life blood 54
sued in their home state 40
suit of dark blue serge 171
suit of living rags which 79
suit of navy blue serge 110
sunk at once into utter 60
sunk in deep mire where 58
sunk in very deep water 56
sunk my very soul within 571
sure as hell knew where 43
sure as hell know where 80
sure as hell will never 46
sure he knew more about 136
sure he knew nothing about 112
sure he must have given 58
sure he must have known 185
sure he will look after 61
sure he will vote right 62
sure it fits your needs 65
sure it gets done right 178
sure it must have given 46
sure it must have taken 40
sure it will take place 44
sure it will well repay 48
sure my heart wept blood 82
sure of hearing nothing which 46
sure of what took place 42
sure of what your mummy 109
sure the book will prove 54
sure the duke will never 59
sure the lord will bless 47
sure the poets must often 52
sure the young girl would 45
sure the young lady would 135
sure to bend your knees 132
sure to break down under 75
sure to come back again 374
sure to come down again 54
sure to come into doubt 131
sure to draw down worse 65
sure to fall into error 100
sure to find next morning 43
sure to find some fault 60
sure to find some place 74
sure to find some reason 57
sure to find these books 56
sure to fold down where 51
sure to give your child 337
sure to have done never 54
sure to have great value 47
sure to have heard about 56
sure to have some money 53
sure to have their boats 44
sure to have their share 46
sure to have your blood 147
sure to have your child 92
sure to help your child 49
sure to keep your child 48
sure to keep your elbow 54
sure to keep your fingers 210
sure to keep your hands 347
sure to keep your heels 53
sure to keep your knees 156
sure to keep your lower 76
sure to keep your right 104
sure to keep your spine 128
sure to keep your upper 284
sure to know more about 57
sure to know what makes 53
sure to learn more about 55
sure to leave some extra 40
sure to leave some space 106
sure to like other sorts 82
sure to lock your doors 58
sure to lose their lives 50
sure to lose your money 69
sure to make some change 135
sure to make some noise 61
sure to reach their place 90
sure to rise from every 59
sure to risk nothing which 41
sure to save your files 46
sure to sign your order 86
sure to take along extra 47
sure to take good notes 89
sure to tell your child 185
sure to tell your father 87
sure to tell your mother 171
sure to test your pages 48
sure to throw much light 76
sure to wash their hands 61
sure to wash your hands 1807
sure to wipe from front 53
sure we will meet again 221
sway in these wild realms 60
swear the lady will vouch 50
swear the tale went round 40
swear to hold your tongue 67
sweat of their brow shall 68
sweat of their great agony 214
sweat of your brow shall 461
sweat of your brow until 101
sweat of your face shall 237
sweat on your brow shall 106
swim by moving their tails 224
swim in very cold water 103
swinging the arms when walking 106
swung the door open again 60
swung the door open wider 122
