sad eyes and had smiling 52
she will let her reason 50
she will not any longer 118
she will not buy anything 56
she will not die alone 70
she will not die until 57
she will not get anything 164
she will not get bored 60
she will not get tired 116
she will not get upset 55
she will not hear about 42
she will not hear anything 136
she will not lay claim 63
she will not let anything 103
she will not say anything 1206
she will not say where 99
she will not see again 50
she will not see anything 136
she will not sit still 113
she will not try again 75
she will one day marry 76
she will put all pride 143
she will see her father 42
she will see her lover 69
she will see her mother 72
she will see him again 291
she will see them again 42
she will see you again 66
she will sit for hours 89
she will use that power 43
she woke she was alone 40
she wore day and night 189
she wore did not spoil 42
she wore for her first 116
she wore for her wedding 57
she wore her long black 96
she wore her new dress 52
she wore that red stuff 53
sin save you and raise 297
sip from her own glass 232
sip from his own glass 400
sit back and let others 775
sit back and let people 144
sit back and not worry 42
sit back and read about 132
sit back now and watch 43
sit down and cry about 327
sit down and get drunk 49
sit down and hear about 41
sit down and read about 192
sit down and read aloud 44
sit down and read books 86
sit down and read every 60
sit down and read while 172
sit down and see where 95
sit down and she would 143
sit down and sit still 86
sit down and then asked 56
sit down and then stand 44
sit down and they would 73
sit down and try again 52
sit down and you shall 171
sit down and you write 49
sit down for all night 214
sit down for six hours 128
sit down for six months 48
sit down for two hours 139
sit down for two weeks 45
sit down now and write 211
sit down with each child 54
sit down with her mother 82
sit down with him again 45
sit down with his father 94
sit down with his hands 56
sit down with his mother 105
sit down with our backs 79
sit down with them again 48
sit down with you again 41
sit down with you while 56
sit here all day until 47
sit here all day waiting 109
sit here and cry about 41
sit here and get drunk 67
sit here and not cheer 90
sit here day and night 67
sit here for two hours 90
sit here with our hands 49
sit here with you until 98
sit like that all night 47
sit like that for hours 223
sit like this all night 55
sit like this for hours 94
sit there all day looking 130
sit there all day waiting 114
sit there and let people 40
sit there and she would 44
sit there and you could 43
sit there day and night 49
sit there for two hours 644
sit there for two weeks 41
sit there with his hands 94
sit well with him either 116
sit well with his father 117
sit when you can stand 89
six boys and six girls 3150
six boys and two girls 2239
six cows and two bulls 813
six days and six hours 98
six days and six weeks 49
six days and ten hours 61
six days did not exist 88
six feet long and about 1501
six feet long and eight 721
six feet long and forty 187
six feet long and nearly 95
six feet long and seven 150
six feet long and sixty 56
six feet long and thirty 480
six feet long and weigh 138
six fire and air signs 77
six heavy and six light 109
six heavy and two light 46
six legs and two pairs 59
six other men and women 127
six poor men and women 150
six said that they would 48
six years ago and never 71
six years ago and since 50
six years ago and still 53
six years ago and which 53
six years ago his first 77
six years ago was still 46
six years ago you could 51
six years and had never 234
six years and not quite 44
six years and six months 1654
six years and six weeks 44
six years and ten months 716
six years and then moved 99
six years and two months 900
six years and was still 90
six years but had never 49
six years for his first 46
six years old and about 90
six years old and above 122
six years old and began 41
six years old and could 197
six years old and lived 101
six years old and lives 93
six years old and never 69
six years old and older 103
six years old and playing 66
six years old and quite 52
six years old and still 579
six years old and under 220
six years old and working 54
six years old and would 96
six years old but still 72
six years old her father 118
six years old her mother 162
six years old his father 1115
six years old his mother 269
six years old she could 45
six years old that night 45
six years old this grass 72
six years old was learning 119
six years she had lived 148
six years she had never 58
six years she had spent 77
six years they had lived 81
six years they had never 69
six years was too short 44
six years you may prune 105
six young and lean fowls 80
six young men and women 590
son john and his heirs 127
son knew that his father 59
son living with his father 90
son living with his mother 84
son over his own house 670
son said that his father 191
son says that his father 89
son told him all about 46
son went with his father 46
son went with his mother 62
son whom god had given 60
son whom god has given 46
son whom she had borne 242
son whom she had given 68
son whom she had loved 46
son whom she had never 88
son whom she has borne 53
son whom they had named 54
sting from death and winning 53
sum from his own funds 112
sum from his own purse 44
sum into his own hands 48
sum less than that which 114
sum more than ten times 49
sum paid for his board 53
sun break out and shine 117
sun came and that awful 210
sun came out and beamed 44
sun came out and began 76
sun came out and dried 873
sun came out and shone 637
sun came out this morning 72
sun rise and set every 102
sun rising and sun setting 105
sun rose and set again 52
sun rose and set every 118
sun rose red and fiery 120
sun till they are quite 41
