sac around the heart and 50
she should be here for 50
she should be here now 75
she should be here with 86
she should be holy and 654
she should be home with 142
she should be kept for 143
she should be kept out 276
she should be kind and 44
she should be late for 107
she should be left out 300
she should be left with 103
she should be less than 48
she should be like god 41
she should be like that 41
she should be like this 70
she should be living with 55
she should be making her 43
she should be more and 41
she should be more than 152
she should be only too 100
she should be paid for 269
she should be ready for 449
she should be ready with 65
she should be seen and 115
she should be seen with 45
she should be sent for 293
she should be sent out 163
she should be sure that 724
she should be taking her 52
she should be there and 53
she should be there for 86
she should be there now 48
she should be there with 126
she should be told how 45
she should be told that 1322
she should be used thus 74
she should be well and 106
she should be well fed 134
she should be when she 60
she should be wise and 46
she should be young and 85
she should do just that 105
she should do more for 71
she should do more than 141
she should do next and 48
she should do nothing but 45
she should do such things 51
she should do these things 46
she should do what she 527
she should do what was 53
she should do when her 46
she should do when she 462
she should go ahead and 543
she should go ahead with 176
she should go along with 164
she should go away and 113
she should go away for 150
she should go away with 102
she should go back and 478
she should go back for 49
she should go back with 101
she should go down and 167
she should go down with 66
she should go forth and 60
she should go home and 577
she should go home for 89
she should go home now 62
she should go home with 201
she should go into her 43
she should go look for 41
she should go over and 131
she should go there and 49
she should go when she 66
she should in some way 166
she should so time her 89
she shoved it into her 174
she showed me into her 40
she showed me what she 190
she showed no more than 56
she showed no sign that 87
she showed up late for 52
she showed us into her 42
she sighed to think how 106
she sighed to think that 259
she sipped the wine and 55
she smiled as best she 44
she smiled at what she 75
she smiled to show she 43
she smiled to think how 152
she smiled to think that 343
she smiled up into his 403
she sobbed so much that 55
she sought in vain for 409
she sought to draw him 90
she sought to find her 55
she sought to find out 152
she sought to give her 112
she sought to give them 46
she sought to have her 63
she sought to help him 67
she sought to hide her 157
she sought to keep her 119
she sought to keep him 43
she sought to make her 280
she sought to make him 59
she sought to reach out 56
she sought to show that 45
she sought to throw her 62
she spends the next few 61
she stands to lose her 65
she stared at what she 59
she stared at what was 60
she stared up into his 939
she starts to fall for 42
she starts to feel she 77
she starts to feel that 42
she starts to lose her 46
she starts to play with 44
she starts to take off 40
she starts to talk and 43
she starts to tell him 57
she starts to tell you 49
she stayed at home all 143
she stayed at home and 1043
she stayed at home for 152
she stayed at home she 92
she stayed at home with 498
she stayed in when she 41
she stoked the fire and 70
she strive to make him 57
she strove no more for 149
she strove to hide her 241
she strove to hold him 53
she strove to keep her 282
she strove to make her 127
she strove to make him 152
she strove to rise and 58
she strove to tell him 95
she struck at last she 54
she struck the wall with 40
she sucked it into her 66
she swayed the rein with 56
she sweeps it away with 40
she talked at length with 98
she talked it over with 673
she talked me into going 131
she talked of many things 50
she talked of most and 57
she talked of nothing but 805
she talked of other things 106
she talked of these things 62
she talked of what she 55
she talked so fast and 61
she talked so fast that 41
she talked so much and 63
she talked so much that 70
she talked the more she 63
she talked to told her 42
she taught me many things 115
she taught me more than 80
she taught me what she 48
she tended the sick and 63
she tended to keep her 68
she tended to lose her 40
she tended to think that 89
she thanked me over and 119
she thanked the girl for 55
she thanked the gods for 63
she thanked the lord for 272
she thanked the lord that 253
she thought at last that 59
she thought at once that 133
she thought he gave her 46
she thought he knew her 62
she thought he meant her 74
she thought he meant that 137
she thought he must hear 131
she thought it best for 309
she thought it best not 780
she thought it best that 639
she thought it gave her 105
she thought it gave his 56
she thought it good for 60
she thought it great fun 41
she thought it hard that 46
she thought it made her 464
she thought it made him 93
she thought it meant that 185
she thought it more than 113
she thought it much too 52
she thought it over and 260
she thought it over for 82
she thought it over she 104
she thought it time for 96
she thought it very odd 54
she thought it wise not 98
she thought it worth her 228
she thought me cold and 79
she thought of asking her 52
she thought of asking him 168
she thought of drying them 50
she thought of giving her 87
she thought of home and 46
she thought of jack and 58
she thought of just how 44
she thought of leaving her 133
she thought of leaving him 121
she thought of many things 258
she thought of nothing but 1788
she thought of only one 55
she thought of other things 222
she thought of seeing him 95
she thought of such things 81
she thought of taking her 96
she thought of their lying 51
she thought of their new 49
she thought of these things 640
she thought of those long 244
she thought of those she 51
she thought of those two 86
she thought of those who 151
she thought of what had 432
she thought of what her 488
she thought of what his 42
she thought of what lay 88
she thought of what she 1536
she thought of what that 168
she thought of what they 175
she thought of what this 53
she thought of what was 253
she thought of when she 351
she thought on these things 80
she thought or what she 90
she thought the baby was 205
she thought the best way 308
she thought the book was 78
she thought the door was 63
she thought the fact that 114
she thought the game was 47
she thought the girl had 107
she thought the girl was 251
she thought the lady had 42
she thought the lady was 41
she thought the more she 160
she thought the name was 78
she thought the only way 112
she thought the room was 169
she thought the same things 51
she thought the same way 55
she thought the show was 42
she thought the time had 357
she thought the time was 279
she thought the word was 53
she thought the work was 44
she thought the young man 248
she thought to look for 44
she thought to make him 67
she thought to save her 61
she thought to tell him 57
she thought we were all 387
she thought we were being 59
she thought we were both 73
she thought we were doing 68
she thought we were going 438
she thought we were not 239
she thought we were too 70
she through the last two 86
she thrusts us into this 75
she tidied the room and 44
she tossed it back and 50
she tossed it back with 64
she tossed it from her 63
she tossed it over her 129
she treated me like her 138
she tucked it into her 505
she tucked it into his 49
she tucked me into bed 180
she tucked us into bed 60
she tugged it over her 63
she turned at last and 87
she turned at once and 123
she turned at once with 54
she turned it back and 54
she turned it down and 106
she turned it from one 104
she turned it over and 973
she turned it over her 79
she turned it over she 62
she turned it over with 102
she turned it upon him 77
she turned it upon you 44
she turned me down for 58
she turned me over and 44
she turned so pale that 126
she turned the knob and 1368
she turned the lock and 134
she turned the other way 376
she turned the page and 372
she turned the page with 40
she turned the radio off 254
she turned the wrong way 123
she turned to adam and 49
she turned to bill and 47
she turned to bury her 59
she turned to face her 1650
she turned to face him 11521
she turned to face his 56
she turned to face them 476
she turned to find her 277
she turned to find him 507
she turned to find his 77
she turned to find that 220
she turned to food for 50
she turned to gaze out 231
she turned to give her 76
she turned to give him 308
she turned to hand him 51
she turned to help him 53
she turned to hide her 52
she turned to jack and 90
she turned to john and 125
she turned to join her 40
she turned to kate and 99
she turned to kiss him 128
she turned to leave and 163
she turned to leave but 50
she turned to leave her 76
she turned to leave him 320
she turned to leave his 64
she turned to leave she 225
she turned to leave that 42
she turned to leave them 61
she turned to leave with 47
she turned to look and 53
she turned to look for 610
she turned to look him 69
she turned to look out 1670
she turned to look she 53
she turned to make her 408
she turned to mark and 48
she turned to mary and 96
she turned to meet her 182
she turned to meet him 235
she turned to meet his 351
she turned to open her 50
she turned to paul and 105
she turned to reach for 161
she turned to show him 47
she turned to speak with 111
she turned to take her 165
she turned to take one 72
she turned to talk with 45
she turned to tell him 136
she turned to thank her 59
she turned to thank him 291
she turned to those who 58
she turned to wait for 103
she turned to walk out 454
she turned to wave her 53
she turned to what she 75
she turned to when she 85
she untied the knot and 42
she untied the string and 131
she valued it more than 77
she waited at home for 57
she waited in dread for 41
she waited in hope that 71
she waited in line for 121
she waited in vain for 660
she waited to find out 246
she waited to make her 49
she waited to tell him 45
she walked on till she 77
she walked so fast that 64
she walked the deck with 67
she walked the last few 126
she walked the mile and 45
she walked the other way 60
she walked the room with 41
she walked to lend him 41
she walked to meet him 87
she wanted at least one 99
she wanted in life and 152
she wanted in life was 211
she wanted in some way 43
she wanted in wealth she 40
she wanted it more than 325
she wanted it over and 46
she wanted it over with 62
she wanted no more than 169
she wanted no other man 64
she wanted or what she 188
she wanted so much for 262
she wanted the best for 441
she wanted the same for 96
she wanted the same things 108
she wanted the soul out 46
she wanted to back out 322
she wanted to bathe and 44
she wanted to bite her 167
she wanted to bite him 78
she wanted to bite off 41
she wanted to blot out 125
she wanted to break her 72
she wanted to break off 251
she wanted to break out 129
she wanted to break them 100
she wanted to break with 52
she wanted to bury her 211
she wanted to bury him 42
she wanted to call and 43
she wanted to call for 61
she wanted to call her 355
she wanted to call him 503
she wanted to call off 69
she wanted to call out 368
she wanted to call them 120
she wanted to care for 214
she wanted to chat with 48
she wanted to clap her 58
she wanted to clear her 176
she wanted to come and 713
she wanted to come but 67
she wanted to come for 104
she wanted to come out 938
she wanted to come see 80
she wanted to come too 155
she wanted to come with 910
she wanted to cook for 107
she wanted to cool off 47
she wanted to date him 68
she wanted to deny him 41
she wanted to deny that 116
she wanted to drag him 79
she wanted to draw her 83
she wanted to draw him 153
she wanted to draw out 54
she wanted to drop her 55
she wanted to drop off 43
she wanted to drop out 280
she wanted to face him 73
she wanted to feed him 70
she wanted to feel all 42
she wanted to feel and 44
she wanted to feel for 45
she wanted to feel her 180
she wanted to feel him 383
she wanted to feel his 853
she wanted to feel she 67
she wanted to feel that 1110
she wanted to feel them 62
she wanted to feel was 54
she wanted to fill her 94
she wanted to find her 549
she wanted to find him 369
she wanted to find out 8749
she wanted to find them 78
she wanted to find was 46
she wanted to free her 62
she wanted to fuck him 122
she wanted to give all 62
she wanted to give and 45
she wanted to give her 1589
she wanted to give him 2989
she wanted to give that 168
she wanted to give them 647
she wanted to give this 109
she wanted to give you 217
she wanted to grab her 60
she wanted to grab him 169
she wanted to grab his 75
she wanted to grow old 66
she wanted to hate him 239
she wanted to have all 130
she wanted to have and 63
she wanted to have any 117
she wanted to have for 103
she wanted to have fun 370
she wanted to have her 1632
she wanted to have him 574
she wanted to have his 291
she wanted to have one 399
she wanted to have sex 1031
she wanted to have that 289
she wanted to have them 250
she wanted to have things 94
she wanted to have this 192
she wanted to have with 215
she wanted to have you 67
she wanted to help and 110
she wanted to help but 53
she wanted to help her 906
she wanted to help him 1606
she wanted to help out 412
she wanted to help them 313
she wanted to help this 50
she wanted to help with 160
she wanted to help you 115
she wanted to hide her 396
she wanted to hide them 51
she wanted to hire him 52
she wanted to hold and 42
she wanted to hold her 344
she wanted to hold him 725
she wanted to hold his 99
she wanted to hold out 58
she wanted to hold them 61
she wanted to hurt her 84
she wanted to hurt him 707
she wanted to hurt you 76
she wanted to join her 254
she wanted to join him 427
she wanted to join them 427
she wanted to jump his 41
she wanted to jump off 156
she wanted to jump out 388
she wanted to keep all 115
she wanted to keep and 147
she wanted to keep for 135
she wanted to keep going 127
she wanted to keep her 3190
she wanted to keep him 1527
she wanted to keep his 89
she wanted to keep out 191
she wanted to keep that 390
she wanted to keep them 473
she wanted to keep things 173
she wanted to keep this 315
she wanted to keep you 90
she wanted to kick him 234
she wanted to kick his 40
she wanted to kill her 400
she wanted to kill him 1146
she wanted to kill them 144
she wanted to kill this 42
she wanted to kill you 108
she wanted to kiss and 78
she wanted to kiss her 136
she wanted to kiss him 1440
she wanted to kiss his 132
she wanted to kiss them 61
she wanted to know all 2575
she wanted to know and 601
she wanted to know any 60
she wanted to know but 118
she wanted to know did 56
she wanted to know for 205
she wanted to know her 227
she wanted to know him 437
she wanted to know his 217
she wanted to know how 3197
she wanted to know its 59
she wanted to know now 210
she wanted to know she 131
she wanted to know that 1136
she wanted to know them 98
she wanted to know things 41
she wanted to know this 130
she wanted to know too 51
she wanted to know was 1674
she wanted to know who 1296
she wanted to know why 2835
she wanted to know with 61
she wanted to lash out 285
she wanted to learn all 121
she wanted to learn and 123
she wanted to learn how 720
she wanted to learn now 56
she wanted to leave all 48
she wanted to leave and 295
she wanted to leave but 81
she wanted to leave for 150
she wanted to leave her 950
she wanted to leave him 831
she wanted to leave his 42
she wanted to leave new 41
she wanted to leave now 57
she wanted to leave that 190
she wanted to leave them 167
she wanted to leave this 175
she wanted to leave with 170
she wanted to leave you 94
she wanted to lift her 80
she wanted to like him 63
she wanted to live and 558
she wanted to live for 178
she wanted to live her 498
she wanted to live long 79
she wanted to live near 105
she wanted to live out 204
she wanted to live she 44
she wanted to live with 1521
she wanted to look and 99
she wanted to look for 307
she wanted to look her 1035
she wanted to look out 252
she wanted to look that 45
she wanted to lose her 119
she wanted to love and 126
she wanted to love her 158
she wanted to love him 467
she wanted to make all 79
she wanted to make and 114
she wanted to make any 95
she wanted to make for 302
she wanted to make her 1693
she wanted to make him 1482
she wanted to make his 92
she wanted to make one 341
she wanted to make out 241
she wanted to make that 387
she wanted to make them 245
she wanted to make things 224
she wanted to make this 304
she wanted to make use 145
she wanted to make war 42
she wanted to make was 72
she wanted to make with 47
she wanted to make you 174
she wanted to meet and 128
she wanted to meet for 51
she wanted to meet her 362
she wanted to meet him 843
she wanted to meet his 104
she wanted to meet them 151
she wanted to meet this 120
she wanted to meet with 479
she wanted to meet you 319
she wanted to more than 54
she wanted to move and 64
she wanted to move her 137
she wanted to move out 703
she wanted to move with 43
she wanted to name her 136
she wanted to name him 90
she wanted to open her 308
she wanted to part with 64
she wanted to pass her 50
she wanted to pass out 99
she wanted to pick him 45
she wanted to pick out 48
she wanted to play and 105
she wanted to play for 75
she wanted to play her 111
she wanted to play that 94
she wanted to play this 70
she wanted to play with 989
she wanted to plead with 67
she wanted to pour out 217
she wanted to pray and 43
she wanted to pray for 123
she wanted to pray with 43
she wanted to pull her 125
she wanted to pull him 206
she wanted to pull his 54
she wanted to pull out 100
she wanted to push her 62
she wanted to push him 246
she wanted to quit and 61
she wanted to quit her 104
she wanted to reach for 112
she wanted to reach her 102
she wanted to reach him 78
she wanted to reach out 2986
she wanted to rest and 85
she wanted to rest for 53
she wanted to rest her 96
she wanted to ride her 51
she wanted to ride him 64
she wanted to ride out 43
she wanted to ride with 183
she wanted to rise and 42
she wanted to risk her 44
she wanted to ruin her 58
she wanted to rush out 173
she wanted to save for 47
she wanted to save her 601
she wanted to save him 221
she wanted to save his 42
she wanted to save them 67
she wanted to save you 47
she wanted to sell her 334
she wanted to sell him 48
she wanted to sell them 97
she wanted to send for 168
she wanted to send her 304
she wanted to send him 224
she wanted to send them 94
she wanted to send you 81
she wanted to shop for 50
she wanted to show her 1034
she wanted to show him 1504
she wanted to show how 149
she wanted to show off 1243
she wanted to show she 122
she wanted to show that 1128
she wanted to show them 403
she wanted to show you 111
she wanted to shut her 80
she wanted to shut out 184
she wanted to sink her 65
she wanted to skip and 46
she wanted to slap her 90
she wanted to slap him 412
she wanted to slap his 127
she wanted to slip out 111
she wanted to slug him 63
she wanted to sort out 68
she wanted to speak and 66
she wanted to speak but 147
she wanted to speak out 56
she wanted to speak with 973
she wanted to spit out 56
she wanted to stay and 676
she wanted to stay but 41
she wanted to stay for 181
she wanted to stay near 136
she wanted to stay out 481
she wanted to stay put 48
she wanted to stay that 91
she wanted to stay with 2452
she wanted to step out 60
she wanted to stop and 425
she wanted to stop being 43
she wanted to stop for 142
she wanted to stop her 133
she wanted to stop him 269
she wanted to stop them 63
she wanted to stop this 43
she wanted to swim with 48
she wanted to take all 113
she wanted to take and 86
she wanted to take her 1497
she wanted to take him 1145
she wanted to take his 320
she wanted to take off 314
she wanted to take one 126
she wanted to take out 267
she wanted to take that 304
she wanted to take them 458
she wanted to take things 119
she wanted to take this 195
she wanted to take with 677
she wanted to take you 100
she wanted to talk and 258
she wanted to talk but 101
she wanted to talk things 50
she wanted to talk with 1717
she wanted to teach and 99
she wanted to teach her 210
she wanted to teach him 169
she wanted to teach them 93
she wanted to tease him 158
she wanted to tell all 85
she wanted to tell her 1920
she wanted to tell him 8606
she wanted to tell them 997
she wanted to tell this 141
she wanted to tell you 574
she wanted to test her 156
she wanted to test him 45
she wanted to test his 76
she wanted to thank her 73
she wanted to thank him 510
she wanted to thank them 71
she wanted to thank you 67
she wanted to think and 60
she wanted to think out 55
she wanted to think she 76
she wanted to think that 390
she wanted to think things 52
she wanted to throw her 543
she wanted to throw him 100
she wanted to throw off 145
she wanted to throw out 58
she wanted to throw them 96
she wanted to throw things 40
she wanted to trap him 162
she wanted to treat him 63
she wanted to turn and 565
she wanted to turn her 272
she wanted to turn him 78
she wanted to urge him 43
she wanted to vent her 64
she wanted to vote for 55
she wanted to wait and 131
she wanted to wait for 418
she wanted to wake him 60
she wanted to walk and 50
she wanted to walk out 328
she wanted to walk with 117
she wanted to warn her 88
she wanted to warn him 149
she wanted to warn them 59
she wanted to wash her 236
she wanted to weep and 56
she wanted to weep for 143
she wanted to weep with 150
she wanted to when she 80
she wanted to wipe out 110
she wanted to wipe that 92
she wanted to work and 187
she wanted to work for 801
she wanted to work off 65
she wanted to work out 338
she wanted to work things 59
she wanted to work with 1424
she wanted to wrap her 205
she wanted to yell and 57
she wanted to yell out 92
she washed it down with 180
she washed my face and 55
she washed my feet with 50
she washed my mouth out 125
she washed the cups and 45
she washes the cups and 72
she wasted no time and 56
she wasted no time with 43
she weighs the pros and 51
she winced in pain and 46
she wished he were dead 132
she wished he were not 218
she wished he were with 65
she wished it were her 40
she wished it were not 267
she wished it were she 41
she wished me luck and 45
she wished me well and 41
she wished so much she 53
she wished so much that 209
she wished the best for 70
she wished to break her 40
she wished to break off 176
she wished to break with 43
she wished to call him 50
she wished to care for 83
she wished to come and 89
she wished to find her 85
she wished to find out 189
she wished to gain her 67
she wished to give her 311
she wished to give him 463
she wished to give them 140
she wished to have any 43
she wished to have for 64
she wished to have her 635
she wished to have him 322
she wished to have his 149
she wished to have one 113
she wished to have them 163
she wished to have with 67
she wished to help and 47
she wished to help her 80
she wished to help him 124
she wished to help one 81
she wished to help them 49
she wished to hide her 156
she wished to hold her 119
she wished to hold him 40
she wished to join her 94
she wished to join him 110
she wished to join them 62
she wished to keep her 639
she wished to keep him 327
she wished to keep them 107
she wished to kill her 70
she wished to kill him 96
she wished to know all 98
she wished to know and 66
she wished to know him 41
she wished to know his 58
she wished to know how 212
she wished to know who 58
she wished to know why 167
she wished to leave her 189
she wished to leave him 183
she wished to leave with 82
she wished to like him 47
she wished to live and 142
she wished to live for 56
she wished to live her 48
she wished to live with 476
she wished to look her 86
she wished to love him 48
she wished to make any 57
she wished to make for 64
she wished to make her 622
she wished to make him 411
she wished to make his 50
she wished to make that 43
she wished to make this 110
she wished to make use 95
she wished to meet her 46
she wished to meet him 126
she wished to meet them 52
she wished to open her 43
she wished to part with 61
she wished to pass for 48
she wished to play with 54
she wished to push her 43
she wished to rise and 53
she wished to save her 198
she wished to save him 63
she wished to sell her 64
she wished to sell them 45
she wished to send for 40
she wished to send her 95
she wished to send him 55
she wished to send them 53
she wished to show her 305
she wished to show him 283
she wished to show how 71
she wished to show off 45
she wished to show that 322
she wished to speak and 56
she wished to speak with 1013
she wished to stay with 477
she wished to take her 201
she wished to take him 158
she wished to take his 66
she wished to take out 170
she wished to take them 62
she wished to take with 292
she wished to talk with 314
she wished to tease him 41
she wished to tell her 137
she wished to tell him 375
she wished to tell you 62
she wished to thank him 60
she wished to warn him 71
she wished to work for 52
she wished to work with 61
she wishes the baby and 88
she wishes to break off 42
she wishes to come and 49
she wishes to find out 67
she wishes to give her 92
she wishes to give him 82
she wishes to give you 59
she wishes to have her 190
she wishes to have him 52
she wishes to have you 43
she wishes to help them 58
she wishes to join him 40
she wishes to keep her 313
she wishes to keep him 81
she wishes to keep you 53
she wishes to know how 89
she wishes to leave her 92
she wishes to leave him 63
she wishes to live and 81
she wishes to live with 137
she wishes to make any 101
she wishes to make her 213
she wishes to make him 41
she wishes to make use 54
she wishes to meet with 42
she wishes to save her 61
she wishes to send her 40
she wishes to show her 71
she wishes to show that 93
she wishes to speak with 223
she wishes to stay with 118
she wishes to take her 113
she wishes to talk with 50
she wishes to tell her 41
she wishes to tell you 63
she wishes to thank her 51
she wishes to work with 51
she worked at home and 68
she worked it into her 43
she worked so hard and 215
she worked so hard for 237
she worked so hard she 40
she worked so hard that 173
she worked to keep her 133
she worked to make her 59
she writes it down and 55
she writes of what she 50
she writes to tell him 105
she writes to thank him 42
she yanked it away and 46
she yanked it open and 58
she yearned to feel his 69
she yearned to have him 84
she yearned to join him 44
she yearned to reach out 55
she yearned to tell him 54
shy amongst so many men 54
sin before he said his 44
singing always the same song 41
singing around the piano and 141
sit across the room and 152
sit around at home all 84
sit around at home and 99
sit around on your ass 52
sit around so much doing 132
sit around the fire and 1185
sit around the fire for 52
sit around the fire with 208
sit around the hearth and 45
sit around the piano and 45
sit around the pool and 120
sit around the radio and 70
sit around the room and 48
sit before the fire and 548
sit before the fire with 136
sit before the lord and 43
sit behind my desk and 73
sit behind the desk and 152
sit behind the lady and 88
sit beside the fire and 335
sit beside the fire with 55
sit beside the road and 57
sit through an hour and 59
six before we drew near 106
six bodies of five each 166
six cities of more than 162
six groups of five each 88
six groups of four each 58
six inches by four and 100
six inches by three and 148
six inches in depth and 337
six inches in length and 2841
six inches in length are 98
six inches in length may 67
six inches in length was 83
six inches in length with 134
six inches in size and 103
six inches in width and 533
six inches of dyke that 44
six inches of rain had 42
six inches of rain per 49
six inches of sand and 46
six inches of snow and 198
six inches of snow had 221
six inches of snow lay 65
six inches of snow that 167
six inches of snow then 74
six inches of soft mud 97
six inches of soil and 109
six inches or more and 72
six inches or more long 181
six inches or more with 55
six inches to more than 120
six leagues in length and 177
six loaves of bread and 114
six million of these for 43
six million to less than 65
six million to more than 48
six nurses to tend his 43
six ounces of bread and 429
six ounces of bread for 53
six ounces of bread per 40
six ounces of gold and 43
six ounces of gold for 42
six ounces of gold per 53
six ounces of rice and 47
six pieces of bread and 60
six pounds in gold and 43
six pounds of bread and 68
six pounds of bread for 57
six pounds of coal per 58
six pounds of gold and 41
six pounds of rice per 44
six pounds of seed per 91
six quarts of milk per 61
six slices of bread and 117
sky became so dark that 40
sky looked so pure and 49
sky seemed to fill with 40
sky seemed to open and 70
sky seemed to reel with 68
sky should be clear and 45
sky through the open top 106
sling should be worn for 73
son across the face with 45
son before he left for 81
son behind the wall thin 41
song divine of high and 317
song itself is also sung 159
song should be next sung 51
son joined the army and 49
son looked up from his 62
son opened the door and 92
son seemed to think that 40
son should at least not 44
son should be able and 49
son should be like him 60
son should be sent out 40
son teaches us more than 50
son wanted to know why 44
son wanted to speak with 132
sum greater or less than 59
sum should be laid out 98
sum should be less than 42
sum should be paid for 274
sum should be paid out 249
sum should be used for 84
sun appears to rise and 299
sun appears to rise out 40
sun begins to lose its 55
sun begins to rise and 82
sun begins to sink and 76
sun burned on hill and 46
sun filled the room with 147
sung indeed in wild and 61
sun glinting on their wings 67
sung through the length and 49
sun itself is dark and 82
sun itself is only one 58
sun lifted the mist that 44
sun melted the snow and 89
sun seemed to come out 198
sun seemed to have got 40
sun seemed to have set 173
sun seemed to rise and 71
sun seemed to rise that 153
sun shines in vain for 47
sun shines on only one 118
sun stands in some one 64
sun warmed my back and 49
sun warmed my face and 42
swing around the moon and 44
swing around the other way 90
swing around to face him 105
swing through the ball and 108
swing through the south and 124
