sadly and saying how sorry 46
spend our time and pains 123
spend our time with people 64
spend that time and money 47
spent both time and money 307
spent for food and clothing 217
spent for food for eight 56
spent for meals and lodging 200
spent for room and board 159
spent her last few months 53
spent her time and money 125
spent her time with books 91
spent his last few hours 97
spent his last few months 182
spent his last few weeks 97
spent his last six months 45
spent his last two months 52
spent his life and where 45
spent his life with people 49
spent his time and money 1306
spent his time going about 77
spent his time with books 46
spent his youth and where 80
spent its time and money 56
spent one hour and forty 46
spent our time and money 51
spent two years and eight 65
spent with their long fasting 74
spent with toil and hunger 162
spent with toil and sated 46
sperm and eggs are mixed 63
spice and salt that season 253
split nor bent nor broke 717
split off from this unity 45
split them into two camps 85
split them into two parts 67
spoke and made them slimy 491
spoke and there was light 43
spoke for over two hours 377
spoke was cold and cruel 88
spoke was meant for reason 46
spoke with love and pride 74
spoke with more than usual 146
spoke with only one voice 63
spoke with said they would 44
spoke with warm and equal 42
sponge with soap and water 56
sponging with soap and water 93
spoon and fork and knife 43
sport for boys and girls 82
sport for boys and women 46
sport for those who could 47
spray and dust with flour 112
spray each other with water 41
spread all over asia minor 59
spread all over his chest 133
spread all over this region 95
spread her legs and began 61
spread her legs and knelt 45
spread her legs and leaned 46
spread her legs and moved 67
spread her legs and thrust 125
spread her legs far apart 44
spread his arms and began 71
spread his legs and leaned 68
spread his legs far apart 65
spread his sail and seize 112
spread its arms and grasp 43
spread out along both sides 116
spread out from her waist 60
spread out from that point 65
spread out from this point 65
spread out into all parts 43
spread out left and right 138
spread out over all parts 45
spread out over all space 138
spread out over his chest 99
spread out over his knees 98
spread out over its inner 41
spread out over six months 74
spread out over too large 127
spread out over two months 42
spread out over two pages 93
spread out over two weeks 155
spread out their wings above 215
spread out upon her knees 40
spread out upon his breast 51
spread out upon his knees 155
spread with fire and sword 94
spread with food and drink 219
spread with their own hands 79
springs all from her father 401
springs has been long under 61
springs not from his worse 56
springs that were far apart 41
spurs had made two holes 67
squab you find her spread 49
staff are able and willing 41
staff are more than willing 51
staff did what they could 148
staff who work with people 123
stage and have his bones 69
stage and took her place 66
stage and took his place 174
stage both boys and girls 83
stage for more than fifty 50
stage for more than forty 99
stage for more than thirty 64
stage for those who would 42
stage may last for months 146
stage may last for weeks 71
stage with only one actor 56
stage with show and noise 42
stage with tears and cleave 355
stake and took his place 40
stake for those who would 41
stake out their own claim 47
stamp and foam and curse 129
stamp her feet and scream 40
stamp her foot and burst 41
stamp his feet and shout 46
stamp his foot and shake 159
stamp his foot yet again 48
stamp his name and image 52
stand and bark all night 341
stand and blow his notes 40
stand and feed and nurse 71
stand and feed his flock 443
stand and tell his story 44
stand and told his story 201
stand and wait and watch 45
stand for just one unreal 41
stand for left and right 160
stand for more than about 48
stand for more than thirty 99
stand for only one sound 189
stand for peace and order 44
stand for those things which 198
stand for true and false 103
stand for truth and right 324
stand for what they really 113
stand for what was right 435
stand his rage and force 82
stand out among all others 92
stand out among his peers 325
stand out bold and black 73
stand out clear and sharp 438
stand out clear and strong 56
stand out clear and vivid 46
stand out during this period 317
stand out from all others 1045
stand out from and above 111
stand out from his group 41
stand out from his peers 101
stand out from this brief 227
stand out from this period 140
stand out from this study 40
stand out from this table 145
stand out here all night 309
stand out here and argue 48
stand out here any longer 43
stand out more than anything 48
stand out more than others 1201
stand out more than usual 50
stand out over and above 140
stand out there all night 144
stand out there and watch 52
stand this life any longer 234
stand this pain any longer 90
stand with those who stand 44
stand with those who would 118
stare and turn and bound 43
stare her youth and beauty 130
stark and grim and black 54
stars and call them seven 56
stars and gave them names 52
stars and suns and moons 98
stars are very far apart 70
stars are wide and alive 85
stars both great and small 167
stars bring back her dawning 55
stars for help with money 93
stars that have long since 84
start all over and build 49
start and stop and start 232
start for rome that night 43
start with nothing and build 56
start with very low doses 72
state and pomp with which 64
state and their own state 89
state and those who would 73
state are free and equal 205
state can make its power 64
state far from any phase 130
state for health and social 69
state for india and burma 131
state for jews and arabs 50
state for more than fifty 163
state for more than forty 134
state for more than seven 57
state for more than sixty 47
state for more than thirty 225
state has been and still 63
state has been too small 58
state has used its power 42
state his name and place 262
state how much they would 170
state may last for hours 57
state may last for months 58
state not less than fifty 43
state that during this period 228
state that nothing but blood 72
state that there are about 253
state that there are cases 44
state that there are seven 55
state that there are still 160
state that there has never 324
state that there was never 128
state was more than willing 47
stating his love for marie 158
stating how much any train 42
stating how much they would 42
stating that there are races 42
stating that there had never 56
stating that there was still 99
staying for only one night 62
staying out here all night 69
staying out there all night 53
staying out till all hours 154
stays out till all hours 64
stealing her from her people 197
stealing them away and keeping 87
steel and fire and stone 139
steel and iron and steel 116
steel and pulp and paper 90
steel and steam and smoke 93
steel see iron and steel 165
steep and dark and fetid 44
steer for days and weeks 41
stems are hard and woody 50
stems are soft and green 60
steps and into her house 67
steps and into his house 56
steps and took her place 55
steps and took his place 92
steps are also being taken 431
steps lead from one level 45
steps that were being taken 784
steps that will bring about 119
stern and blew with force 70
stick his neck out again 137
stick out from both sides 57
stick out more than usual 42
stiff and hard and proud 49
stiff and heavy and empty 222
stiff and sore this morning 70
stiff with gold and pearls 44
still ali drew his sword 42
still and calm this wheel 42
still and cold and white 58
still and keen and cruel 53
still and lets this human 65
still and mute for hours 118
still and wrung his hands 66
still art paying that rigid 126
still but held his vision 42
still but moving his hands 41
still did wake and sleep 462
still did what she could 52
still did what they could 44
still doing what they could 46
still earn more than women 126
still far from being either 116
still far from being ended 80
still far from being equal 122
still far from being exact 43
still far from being fully 3263
still far from being known 95
still far from being really 68
still far from being strong 61
still far from being truly 72
still far from being under 44
still far from being worthy 62
still far from its close 42
still far from its final 143
still far from that point 124
still far from that stage 59
still far from that state 136
still far from this point 48
still for more than thirty 52
still for some two hours 62
still had more than fifty 56
still had more than thirty 63
still had more than twice 152
still hath been both grave 127
still his lord and whore 146
still hung back with lingering 74
still lay along our track 53
still not lost its power 55
still not making any sense 64
still not more than about 43
still not ready for action 46
still not ready for prime 41
still not sure she could 51
still out there and still 60
still sat down and wrote 53
still sat upon his throne 42
still see nothing but rough 73
still she felt she could 46
still she kept her place 44
still that other one which 48
still they were not happy 45
still they were not quite 85
still they were not willing 76
still too early for anything 54
still too early for final 41
still too early for lunch 83
still too early for people 41
still too heavy with sleep 122
still too young for anything 51
still weak from her ordeal 124
still weak from his ordeal 68
still weak from his wound 146
still weak from this fever 75
still wet from his morning 80
still with hair jet black 43
still with joan and serving 66
still you have any doubt 62
still you have not found 71
stock and cook for about 156
stock but their own limbs 82
stock for cash and makes 61
stock for cash and notes 197
stock going upon that trade 907
stock with their own money 43
stole her from her father 67
stole him from his mother 56
stole our raft and shook 78
stoma with soap and water 79
stone all over this broad 163
stone and dark red brick 42
stone and gold are alike 63
stone and iron and glass 41
stone and there thou shalt 251
stone and tree and shrub 44
stone and wood and every 98
stone and wood and glass 203
stone and wood and metal 261
stone and wood and steel 52
stone goes over and under 65
stone had been set rolling 120
stone that wind and weather 40
stone was left all alone 356
stone was left with wider 69
stone was well and truly 50
stone with sand and water 63
stood and blew his cigar 80
stood and drew his sword 64
stood and held her chair 61
stood and held her hands 58
stood and held his hands 54
stood and took her hands 97
stood and took her plate 45
stood and took two steps 60
stood for more than fifty 95
stood for more than forty 85
stood for more than seven 62
stood for more than sixty 83
stood for more than thirty 192
stood for over two hours 59
stood for peace and every 70
stood for peace and order 79
stood for those things which 65
stood for what was right 433
stood near drew his sword 61
stood out among all others 135
stood out among her peers 51
stood out among his peers 144
stood out clear and black 60
stood out clear and sharp 346
stood out clear and strong 60
stood out clear and white 59
stood out during this period 72
stood out from all others 227
stood out from his peers 87
stood out more than anything 79
stood out more than others 107
stood out more than usual 40
stood too well with every 50
stops and puts his hands 42
stops for coal and water 99
stops for fuel and water 69
stops for wood and water 73
stops his grog nor hurts 55
stops one hole and makes 47
stops you from doing anything 51
store for those who abuse 119
store for those who could 41
store for those who shall 46
store for those who would 122
store his mind with facts 220
store his mind with strong 85
storing his mind with facts 53
storm and calm for weeks 42
storm had done its worst 88
storm has left its trace 87
storm that tears its leaves 77
storm was raging and blowing 44
storm was tearing and rending 136
story and their own lives 64
story for boys and girls 550
story goes also that within 83
story had been put about 83
story has been read aloud 75
story has been too often 159
story she told him about 45
story she told was about 51
story that made him proud 73
story using their own words 47
story was told that while 45
story was told with really 97
story you will read about 149
stout and good may prove 59
stove and held his hands 52
stove for heating and cooking 514
stove was used for cooking 219
straw and bread and water 41
straw and dust and paper 40
straw and send them rolling 59
straw was used for bedding 54
stray far from her apron 41
stray tear from her cheek 203
stream off from both poles 41
stream ran deep and strong 142
stream was clear and strong 43
stream was clear and swift 96
stream was deep and rapid 66
stream was deep and swift 86
stream was even then winding 54
stream was full and rapid 62
stream was pied with spots 56
strong and able for anything 78
strong and grow and thrive 65
strong and hard and rough 106
strong and loud and light 99
strong and ready for action 54
strong and ready for anything 122
strong and rich and proud 54
strong and well and happy 174
strong did what they could 48
strong east wind all night 386
strong east wind was blowing 276
strong for even his sense 42
strong man like his father 159
strong with bars and bolts 81
strung all over with large 62
strung out along both sides 143
strung out over two miles 42
strut and talk and laugh 44
stuck all over with nails 49
stuck all over with shining 68
stuck all over with white 56
stuck his hand out again 46
stuck out from his sides 40
stuck out here all night 44
study and time and motion 92
study and trial and error 62
study and very near minding 147
study area during this period 58
study for boys and girls 309
study for more than forty 89
study for more than thirty 45
study for their own sakes 202
study for those who would 123
study has shed new light 50
study his life and works 261
study men more than women 57
study them from this point 71
study with five new cases 41
stuff and their own fruit 50
stuff them down his throat 75
style than mary can equal 44
style that sets him apart 65
style that sets them apart 107
style was clear and strong 83
style with huge and black 80
style you want and click 56
sucking her thumb and looking 42
sucking her thumb and staring 63
sucking his thumb and holding 81
sucking his thumb and looking 44
sucking his thumb and staring 54
sucks its prey and leaves 41
sugar and bake for about 43
sugar and iron and steel 56
sugar and salt are added 65
sugar and yeast are added 72
suite had been set aside 47
suits and ties and white 60
suits and ties and women 91
suits him best and which 47
sunny air into our faces 109
sunny ray there and dreams 45
swamp fox from his cover 80
swans and made them carry 48
swearing for their own lives 96
swearing they were all fools 45
swearing with more than usual 116
swears she will not marry 75
sweating and crying and shaking 117
sweep and dust and scrub 45
sweep her into his world 60
sweep them from our sight 88
sweet and clean and healthy 42
sweet and clear and happy 68
sweet and clear and strong 58
sweet and fair she seems 728
sweet and holy for anything 50
sweet and pure and quiet 45
sweet and soft and healthy 42
sweet dew upon his tongue 62
sweet for their own sakes 103
sweet than those who breathe 52
sweet with thyme and basil 47
swell and fall and change 114
swell with love and pride 45
swell with lust and pride 41
swept her into his strong 43
swept him from his throne 67
swept him from our sight 65
swept him upon them round 51
swept with fire and steel 75
swept with fire and sword 546
swift but time may prove 69
swoop and dart and wheel 42
sword and fire that right 44
sword and rape and every 40
sword and take his place 58
sword hung from his waist 65
sword put into his hands 71
swore that there had never 53
swore that those who dared 70
sworn and will not change 640
