sack that thou hast drunk 137
spot not far from where 306
spot she had been seeking 96
spot that had been under 77
spot that man ever slept 45
spot with his eyes fixed 102
spring and get some water 73
spring for all their petty 80
spring has not been taken 128
spring than any other season 51
spring that had been wound 82
spring that has been wound 51
spring with her bees humming 57
star and sun rose close 52
star has yet been found 70
star that had just risen 41
stay and all their logic 143
stay and put down roots 52
stay and see what would 137
stay but two days longer 55
stay for one more drink 85
stay for one more night 157
stay for two more weeks 142
stay put and keep quiet 96
stay put and wait until 89
stay that way even after 47
stay that way much longer 48
stay with her last night 108
stay with her much longer 58
stay with him even after 41
stay with him even though 74
stay with him last night 44
stay with him much longer 137
stay with him over night 190
stay with him till morning 54
stay with his wife until 75
stay with his wife while 74
stay with them over night 71
stay with you even after 44
stay with you here until 40
stay with you last night 507
stay with you much longer 233
stay with you over night 47
stay with you till after 70
stay with you your whole 84
stead they may keep chary 46
steam bath for four hours 73
steam bath for three hours 92
steam had long been known 47
steam that has been heated 47
stem this and other evils 84
step can not take place 58
step can you take today 70
step did not come until 131
step did not take place 62
step does not take place 191
step had not been taken 860
step had now been taken 242
step had thus been taken 275
step had yet been taken 377
step has not been taken 863
step has now been taken 373
step has thus been taken 201
step has yet been taken 485
step out and take risks 309
step out for some fresh 63
step out with your right 205
step she had just taken 370
step that had been missing 47
step that had been taken 1221
step that has been taken 2158
step that they have taken 99
step that you have taken 335
step that you take leaves 73
step they had just taken 44
step they then took would 51
step you can take right 119
step you can take today 150
stew and not moon about 217
stew that had been boiling 264
stinging air and moving cloud 67
stings you for your pains 851
stir with his host until 49
stop all this talk about 261
stop and get some sleep 138
stop and get some water 106
stop and get your bearings 62
stop and say good morning 41
stop for any other reason 103
stop her had been given 70
stop not far from where 158
stop this end coming about 45
string and bow hair stick 127
string with both ends fixed 70
stun you with their pother 52
such aid has been given 77
such are all those which 190
such can not come under 43
such can not take place 65
such did not even exist 50
such did not take place 120
such does not come within 98
such does not fall within 139
such does not take place 279
such doing with their looking 61
such ease and such grace 114
such has not been found 132
such has not been given 53
such has yet been found 65
such idea and will carry 69
such law was ever given 40
such men and such deeds 78
such men and such times 75
such men and such women 219
such men and their wives 60
such men and their works 95
such men are more often 156
such men had been taken 65
such men had ever lived 40
such men may find mercy 44
such oath has been taken 91
such sum and such lower 48
such that any hour might 51
such that any line drawn 69
such that for some fixed 65
such that for some value 115
such that not only could 62
such that not only would 80
such that she will never 52
such that then there exist 117
such that they came within 61
such that they fall within 91
such that they have either 47
such that they have never 136
such that they have often 87
such that they were bound 100
such that they were easily 61
such that they were never 104
such that they were often 90
such that they were quite 59
such that they were willing 162
such that they will allow 72
such that they will appeal 67
such that they will carry 49
such that they will cause 43
such that they will never 352
such that they will stand 44
such that they will stick 76
such that they will yield 72
such that this test would 76
such that two years later 62
such that you will never 99
such things all their lives 63
such things and many others 56
such things and such people 45
such things are done every 65
such things are more easily 61
such things are taking place 95
such things can take place 390
such things did take place 53
such things for other people 49
such things had been known 287
such things than most people 48
such things that made people 170
such use and from which 149
such war has been waged 45
such was his full title 42
such was now their style 106
such way that pain shall 52
such you can keep above 43
such you can meet every 45
suck out all your blood 44
sued for any part which 41
sues you for your shirt 42
suit did not fall within 46
suit had not been filed 80
suit has not been filed 120
suit that had been filed 163
suit that had been given 41
suit that had been thrown 63
suit that has been filed 53
sums not far from equal 60
sums that had been given 83
sums that had been spent 231
sums that had been voted 53
sunk not far from shore 53
sunk with all their crews 47
sure but they were nearly 45
sure did not care about 40
sure did not have anything 276
sure did not know about 257
sure did not know anything 216
sure did not know where 112
sure did not look anything 41
sure did not look happy 96
sure did not make sense 93
sure did not want anything 166
sure for how much longer 49
sure for that last onset 68
sure had not been wanting 90
sure how one went about 62
sure how she felt about 5464
sure how that came about 43
sure how they feel about 380
sure how they felt about 321
sure how this came about 91
sure how you feel about 475
sure how you felt about 218
sure now that there would 64
sure she had been right 100
sure she had done right 63
sure she had great cause 92
sure she had heard right 313
sure she saw their faces 50
sure she was even aware 44
sure she was hearing right 44
sure she was making sense 49
sure she was seeing right 45
sure she was well taken 42
sure that all gears slide 95
sure that all moving parts 50
sure that all these people 103
sure that all those people 60
sure that all those whose 40
sure that all will agree 94
sure that all young people 46
sure that all your facts 66
sure that all your files 42
sure that all your users 59
sure that few lips would 51
sure that for some reason 72
sure that god will bless 97
sure that god will grant 70
sure that god will never 88
sure that her aunt would 54
sure that her face would 60
sure that her heart would 40
sure that her legs would 58
sure that her life would 70
sure that his body would 42
sure that his health would 51
sure that his heart would 42
sure that his ideas would 44
sure that his life would 178
sure that his name would 166
sure that his plan would 90
sure that his sons would 53
sure that his wife would 266
sure that his will would 48
sure that his work would 113
sure that its full scope 40
sure that man will never 53
sure that not only would 105
sure that our lord would 53
sure that our young people 66
sure that she knew about 48
sure that she knew either 41
sure that she knew where 102
sure that she will agree 40
sure that she will enjoy 63
sure that she will never 393
sure that they fall within 53
sure that they have found 228
sure that they have fully 42
sure that they have given 66
sure that they have never 166
sure that they have quite 55
sure that they have really 88
sure that they have taken 151
sure that they knew about 64
sure that they knew where 88
sure that they know about 145
sure that they know where 147
sure that they know which 68
sure that they make sense 369
sure that they stay within 53
sure that they were about 180
sure that they were after 45
sure that they were alive 45
sure that they were alone 1625
sure that they were aware 156
sure that they were blind 61
sure that they were close 84
sure that they were either 142
sure that they were empty 55
sure that they were fully 121
sure that they were getting 224
sure that they were given 112
sure that they were happy 87
sure that they were headed 56
sure that they were human 64
sure that they were keeping 60
sure that they were looking 124
sure that they were never 270
sure that they were pores 73
sure that they were quite 118
sure that they were really 475
sure that they were resting 79
sure that they were right 1277
sure that they were roads 55
sure that they were selling 47
sure that they were still 629
sure that they were strong 51
sure that they were taken 71
sure that they were talking 166
sure that they were telling 52
sure that they were thinking 62
sure that they were truly 63
sure that they were under 40
sure that they were white 47
sure that they were within 44
sure that they were working 131
sure that they will agree 77
sure that they will appear 48
sure that they will carry 45
sure that they will enjoy 48
sure that they will fight 68
sure that they will never 757
sure that they will prove 104
sure that they will serve 57
sure that they will stand 88
sure that they will still 80
sure that things were quiet 42
sure that things were running 41
sure that this book would 142
sure that this plan would 74
sure that this took place 41
sure that this will never 75
sure that this will prove 59
sure that you have added 109
sure that you have ample 119
sure that you have asked 98
sure that you have begun 81
sure that you have built 53
sure that you have drawn 49
sure that you have either 158
sure that you have every 116
sure that you have extra 85
sure that you have first 249
sure that you have fixed 45
sure that you have found 604
sure that you have fully 175
sure that you have given 447
sure that you have known 42
sure that you have money 81
sure that you have never 687
sure that you have noted 47
sure that you have often 41
sure that you have people 67
sure that you have really 213
sure that you have saved 436
sure that you have strong 46
sure that you have taken 439
sure that you have tried 85
sure that you have typed 106
sure that you keep track 142
sure that you know about 393
sure that you know where 746
sure that you know which 656
sure that you look after 75
sure that you must agree 48
sure that you stay within 103
sure that you talk about 75
sure that you think about 201
sure that you were aware 42
sure that you were getting 59
sure that you were happy 111
sure that you were loved 58
sure that you were never 54
sure that you were really 84
sure that you were right 434
sure that you were still 293
sure that you will admit 208
sure that you will agree 2372
sure that you will allow 86
sure that you will carry 61
sure that you will enjoy 613
sure that you will grant 47
sure that you will never 1401
sure that you will prove 61
sure that you will really 54
sure that you will serve 80
sure that you will share 90
sure that you will still 96
sure that you will write 56
sure they are clear about 83
sure they get their money 126
sure they get their share 163
sure they get what seems 46
sure they got their money 125
sure they got their share 91
sure they had been playing 85
sure they had been talking 56
sure they who were never 43
sure things are done right 348
sure things get done right 47
sure you all know about 59
sure you and your child 165
sure you and your father 60
sure you and your mother 69
sure you and your people 59
sure you and your staff 127
sure you are also aware 52
sure you are clear about 898
sure you are very happy 69
sure you are very proud 56
sure you are very right 55
sure you are very sorry 82
sure you are very tired 55
sure you are well aware 592
sure you are wrong about 51
sure you beat other people 101
sure you can talk about 51
sure you can tell which 50
sure you get some sleep 53
sure you get your daily 46
sure you get your money 339
sure you get your share 219
sure you got your money 53
sure you had gone crazy 64
sure you had good reason 58
swear that she will never 115
swear that they have known 131
swear that they have never 200
swear that they will never 373
swear that they will twice 93
swear that you have never 252
swear that you have saved 157
swear that you will never 921
swear that you will truly 100
swear they are worth looking 131
swung with his left again 40
