fable out of sir roger 78
found that he was learning 56
found that he was liable 44
found that he was looking 948
found that he was minus 52
found that he was missing 211
found that he was moved 47
found that he was naked 50
found that he was nearly 118
found that he was never 170
found that he was often 182
found that he was panting 52
found that he was passing 77
found that he was playing 103
found that he was putting 55
found that he was quick 86
found that he was quite 2441
found that he was rather 130
found that he was really 693
found that he was resting 65
found that he was right 2458
found that he was running 235
found that he was saved 40
found that he was seated 78
found that he was seeking 45
found that he was selling 135
found that he was sending 76
found that he was shaking 285
found that he was sharing 41
found that he was short 158
found that he was sinking 53
found that he was sitting 378
found that he was smiling 283
found that he was sobbing 58
found that he was speaking 202
found that he was staring 345
found that he was staying 63
found that he was stiff 69
found that he was still 5586
found that he was stone 83
found that he was stuck 97
found that he was sweating 197
found that he was taken 100
found that he was talking 364
found that he was teaching 43
found that he was telling 154
found that he was thinking 268
found that he was tired 98
found that he was treading 61
found that he was turning 61
found that he was under 243
found that he was unfit 46
found that he was waiting 72
found that he was walking 250
found that he was wasting 71
found that he was weeping 71
found that he was willing 251
found that he was within 135
found that he was working 258
found that he was writing 83
found that he who would 46
found that if one takes 40
found that if she could 55
found that if she moved 48
found that if they could 537
found that if they tried 50
found that if they would 43
found that if you really 44
found that if you start 54
found that in all cases 2456
found that in all parts 83
found that in all types 68
found that in any event 107
found that in any given 227
found that in both cases 767
found that in both sexes 74
found that in each group 108
found that in his first 47
found that in his haste 40
found that in his study 87
found that in its first 52
found that in new haven 64
found that in one group 98
found that in one large 51
found that in one place 100
found that in one region 42
found that in six cases 48
found that in six months 48
found that in that period 65
found that in this first 44
found that in this group 133
found that in this method 48
found that in this period 105
found that in this region 271
found that in this state 65
found that in this world 44
found that in two cases 160
found that in two months 54
found that in two thirds 53
found that it had acted 44
found that it had again 57
found that it had begun 161
found that it had ceased 199
found that it had crept 91
found that it had given 102
found that it had grown 201
found that it had moved 210
found that it had never 209
found that it had power 206
found that it had quite 43
found that it had really 66
found that it had risen 149
found that it had spread 57
found that it had still 41
found that it had taken 338
found that it has given 47
found that it has taken 101
found that it met every 43
found that it was about 725
found that it was above 81
found that it was after 130
found that it was again 128
found that it was badly 58
found that it was based 230
found that it was blood 108
found that it was blowing 69
found that it was bound 79
found that it was broad 125
found that it was built 257
found that it was close 131
found that it was costing 132
found that it was dated 93
found that it was drawn 41
found that it was easier 2535
found that it was easily 96
found that it was either 172
found that it was empty 657
found that it was equal 128
found that it was error 106
found that it was faced 48
found that it was false 70
found that it was first 113
found that it was fixed 41
found that it was fully 73
found that it was getting 286
found that it was given 70
found that it was green 55
found that it was growing 123
found that it was issuing 54
found that it was known 89
found that it was large 57
found that it was later 46
found that it was light 41
found that it was lined 57
found that it was lower 49
found that it was missing 222
found that it was morning 261
found that it was nearly 1487
found that it was never 204
found that it was night 101
found that it was often 652
found that it was owned 68
found that it was passing 49
found that it was quite 4214
found that it was raining 206
found that it was rather 370
found that it was really 942
found that it was right 182
found that it was running 92
found that it was safer 170
found that it was seven 113
found that it was short 57
found that it was snowing 107
found that it was spread 65
found that it was still 3798
found that it was strong 61
found that it was stuck 155
found that it was sweet 121
found that it was taken 96
found that it was thirty 42
found that it was truly 91
found that it was twice 40
found that it was under 105
found that it was usual 134
found that it was valid 47
found that it was vital 49
found that it was wiser 111
found that it was within 206
found that it was women 54
found that it was working 95
found that it was worse 57
found that my own thinking 45
found that no cry could 48
found that no mean might 47
found that no one cared 72
found that no one could 516
found that no one method 70
found that no one really 71
found that no one would 605
found that no two women 40
found that on any given 100
found that on both sides 72
found that on this basis 68
found that on this point 51
found that the age group 73
found that the air force 203
found that the air which 140
found that the air within 57
found that the air would 120
found that the area under 238
found that the area which 53
found that the bad weather 46
found that the boy could 109
found that the car could 64
found that the car would 59
found that the day after 46
found that the death rates 104
found that the dim cloak 43
found that the dog could 40
found that the dog would 90
found that the earth could 48
found that the earth might 45
found that the end point 68
found that the gas given 56
found that the gas which 59
found that the heat which 63
found that the hot water 118
found that the ice would 52
found that the idea which 44
found that the job would 65
found that the law could 87
found that the law which 79
found that the law would 64
found that the long hours 70
found that the long period 56
found that the low level 76
found that the low state 71
found that the man could 63
found that the man whose 98
found that the mean blood 71
found that the mean daily 291
found that the mean error 111
found that the mean growth 50
found that the mean level 170
found that the mean score 291
found that the mean serum 83
found that the mean total 142
found that the mean value 531
found that the men could 99
found that the men whose 93
found that the men would 94
found that the new agent 102
found that the new haven 46
found that the new house 96
found that the new method 125
found that the new order 56
found that the new world 185
found that the oil which 46
found that the old chief 173
found that the old house 64
found that the old people 82
found that the old walls 41
found that the old woman 284
found that the one which 171
found that the one woman 52
found that the peak value 92
found that the rat could 43
found that the real cause 164
found that the real owner 82
found that the real power 51
found that the real reason 224
found that the real value 91
found that the real wages 62
found that the real world 63
found that the red blood 426
found that the red cells 246
found that the red color 74
found that the red cross 82
found that the red light 110
found that the sex ratios 58
found that the sum total 561
found that the sum waiting 52
found that the sum which 53
found that the sun could 40
found that the sun gives 84
found that the tax court 120
found that the things which 98
found that the tip habit 43
found that the top layer 59
found that the two balls 49
found that the two cases 61
found that the two could 47
found that the two drugs 71
found that the two first 144
found that the two forms 257
found that the two gases 56
found that the two girls 42
found that the two kinds 141
found that the two lines 88
found that the two lower 51
found that the two major 212
found that the two modes 41
found that the two parts 61
found that the two sexes 72
found that the two sides 163
found that the two terms 44
found that the two tests 58
found that the two tubes 41
found that the two types 389
found that the two women 89
found that the two words 51
found that the way people 94
found that to his wants 123
found that we had about 110
found that we had drawn 71
found that we had given 62
found that we had quite 74
found that we had really 49
found that we had spent 69
found that we had still 134
found that we had taken 214
found them at all times 89
found them in all cases 43
found them in all parts 78
found them in all sorts 44
found them in and about 94
found them in his house 89
found them in this state 57
found them on his first 59
found them to his taste 65
found things in bad shape 44
found things in this state 50
found things to say about 47
found this in his study 45
found this or that piece 60
found this or that proof 46
found who do not belong 54
found who he was looking 148
found with the low power 81
found you in this morning 52
found you in this place 77
fourth day he was taken 52
fourth day is set apart 44
fourth day of her visit 70
fourth day of his fasting 125
fourth day of his hunger 58
fourth day of his march 138
fourth day of his visit 161
fourth day of our march 137
fourth day the sun shone 63
fourth son of his father 91
fourth son of sir george 100
fourth son of sir henry 63
fourth son of sir james 130
fourth son of sir thomas 163
fourth son of this royal 79
fourth year he was taken 46
fourth year in this place 363
fourth year of her reign 472
fourth year of his exile 142
fourth year of his first 48
fourth year of his reign 7924
fourth year of its growth 65
fourth year of our reign 1454
fourth year of our search 115
fourth year of that reign 123
fourth year of this reign 191
frame out of his chair 106
frame that is too rigid 46
frank use of his store 53
fraud may be set aside 165
freed one of her hands 183
freed one of his hands 206
freed out of that danger 50
freeing one of her hands 43
fresh air as has found 54
fresh air as they could 54
fresh air at all times 552
fresh air in its place 67
fresh air of our moral 75
fresh air of that noble 97
fresh air to all parts 86
fresh all the year round 296
fresh and in this sense 56
fresh earth in new leaves 204
fresh meat as they could 45
fresh one in its place 199
fresh that it was still 131
fresh things of all kinds 43
fresh things to say about 78
front and at both sides 143
front and on all sides 384
front and on both sides 2552
front and on each flank 360
front and on his flank 308
front and on his right 435
front and on its right 141
front and on one flank 110
front and on our right 288
front and on two sides 153
front and the rear axles 58
front and the rear doors 46
front and the rear parts 47
front and the rear sides 53
front and the rear walls 50
front and the top views 72
front and the two sides 579
front and the war front 95
front and to both sides 137
front and to his right 241
front and to our right 198
front death in its worst 43
front doth sing and stops 119
front row of each cabin 132
front row of his class 62
front seat of her father 63
front seat of her truck 109
front seat of his buick 44
front seat of his chevy 46
front seat of his father 134
front seat of his mother 40
front seat of his truck 969
front seat so she could 103
front with me and ellie 102
front with the red cross 69
froze two of her fingers 54
fruit all the year round 1806
fruit was on its trees 86
fully and at all times 134
fumes put me out often 42
funding for the air force 98
funding for the head start 128
funds are at all times 46
funds are in his hands 47
funds are of two kinds 236
funds are of two types 63
funds can be set aside 71
funds for the air force 87
funds for the red cross 1717
funds for the year ended 229
funds may be set aside 124
funds now in his hands 40
funds that do not belong 43
funny things to say about 122
funny way of going about 138
fuses with the two polar 816
