fan in cubic feet per 92
for the loved ones they 114
for the loved ones who 378
for the loved ones you 53
for the lover whom she 89
for the lower back and 262
for the lower body and 171
for the lower deck and 45
for the lower half and 105
for the lower left and 67
for the lower legs and 67
for the lower limb and 113
for the lower limb are 107
for the lower paid and 102
for the lower part and 255
for the lower part are 42
for the lower part was 60
for the lower rate and 61
for the lower tail and 47
for the lower teeth and 54
for the lucky fact that 94
for the lucky ones who 224
for the lunch break and 58
for the lunch hour and 109
for the maids will lie 92
for the mailing list and 68
for the major axis and 71
for the major part and 42
for the major part are 67
for the major role that 120
for the major role they 42
for the march next day 99
for the march were being 41
for the meeting came and 53
for the meeting drew near 259
for the meeting next day 55
for the meeting room and 48
for the meeting were not 69
for the method used and 63
for the method used for 62
for the milch cows and 67
for the minor fact that 117
for the missing data and 71
for the missing data are 49
for the missing girl and 42
for the money from his 73
for the money here than 59
for the money laid out 323
for the money lent and 46
for the money lent them 43
for the money more than 48
for the money owed him 152
for the money owed them 56
for the money paid and 85
for the money paid for 335
for the money paid him 112
for the money paid out 528
for the money paid them 55
for the money there was 299
for the money when you 152
for the monks were not 53
for the monks when they 64
for the months ahead and 77
for the months from may 86
for the months july and 43
for the months when they 55
for the moral evil that 53
for the moral good and 52
for the moral gulf that 58
for the moral health and 101
for the moral life and 244
for the moral life has 44
for the moral life that 54
for the moral truth and 61
for the moral well being 58
for the moral worth and 40
for the morning post and 423
for the morning star and 68
for the morning when she 53
for the morning when they 52
for the mother during her 240
for the mother during this 42
for the mother from her 40
for the mother there was 45
for the mother when she 245
for the mother whom she 67
for the music hall and 57
for the nation during this 44
for the nation more than 51
for the nation there has 43
for the nation were not 47
for the nation when they 57
for the needy aged and 149
for the needy aged who 50
for the needy among them 42
for the negro race and 187
for the negro race than 176
for the negro vote and 46
for the newly born and 72
for the newly rich and 84
for the night along with 90
for the night from his 60
for the night from its 185
for the night into our 51
for the night less than 41
for the night there are 48
for the night there was 262
for the night were not 132
for the night when all 43
for the night when his 81
for the night when one 109
for the night when she 298
for the night when they 490
for the night when you 93
for the night will not 40
for the night wind was 51
for the noble lord who 134
for the noble part you 68
for the noble work that 200
for the noble work they 91
for the noble work you 99
for the notes were not 58
for the novel ends with 63
for the nurse caring for 270
for the nurse when she 54
for the nursing care and 57
for the nursing care that 55
for the nursing care they 42
for the nursing home and 162
for the older boys and 909
for the older boys who 116
for the older gods had 55
for the older kids and 56
for the older ones and 175
for the older ones are 46
for the older ones who 142
for the older view that 169
for the opening drew near 64
for the order more than 62
for the order sent our 114
for the others there are 77
for the others there was 226
for the others were all 81
for the others were not 123
for the others were thus 65
for the others were too 46
for the others when she 57
for the others when they 253
for the others will not 42
for the outer door and 57
for the outer door was 55
for the outer edge and 49
for the outer loop and 80
for the outer skin and 43
for the outer wall and 51
for the outer wall was 40
for the paper mill and 63
for the paper work and 74
for the parts dealing with 54
for the party list and 43
for the party rank and 108
for the party were not 44
for the party when they 62
for the passing into law 50
for the people coming out 49
for the people during his 62
for the people during this 42
for the people felt that 335
for the people from all 100
for the people from his 57
for the people from sun 51
for the people from that 44
for the people have all 40
for the people have not 178
for the people heard say 108
for the people here and 88
for the people here are 398
for the people here who 49
for the people knew that 261
for the people know that 275
for the people living and 110
for the people living near 269
for the people living with 58
for the people made him 49
for the people means that 40
for the people more than 123
for the people must not 69
for the people other than 70
for the people there and 139
for the people there are 234
for the people there had 128
for the people there was 111
for the people think that 134
for the people those things 55
for the people upon this 44
for the people were all 753
for the people were being 56
for the people were far 87
for the people were not 656
for the people were now 178
for the people were then 78
for the people were too 225
for the people what they 680
for the people when they 633
for the people when you 47
for the people whom god 126
for the people whom she 133
for the people whom they 822
for the people whom you 224
for the people will not 913
for the people will run 59
for the period ahead and 50
for the period dealt with 186
for the period during and 138
for the period ending may 832
for the period ending with 1177
for the period from age 64
for the period from and 138
for the period from day 112
for the period from his 94
for the period from its 124
for the period from may 2611
for the period from mid 458
for the period from now 72
for the period from one 111
for the period from that 74
for the period have not 89
for the period less any 43
for the period show that 306
for the period were not 83
for the period when both 49
for the period when his 100
for the period when its 57
for the period when she 275
for the period when they 625
for the period when this 81
for the period when you 76
for the period will not 63
for the phone book and 239
for the phone call and 216
for the phone call she 51
for the phone call that 881
for the phone when she 49
for the plain fact that 392
for the plain fact was 82
for the plain truth was 42
for the plane fare and 51
for the plant crop and 57
for the plant site and 54
for the plant will not 42
for the poetic heart that 49
for the point also both 45
for the power loss due 58
for the power user who 47
for the press during his 97
for the press from his 110
for the press more than 80
for the press there are 49
for the press till ten 92
for the price paid and 79
for the price paid for 764
for the price rise and 86
for the price rise was 42
for the price will not 49
for the prime data area 84
for the print media and 170
for the proving what was 59
for the pulling down and 73
for the pulse rate and 43
for the pulse width and 49
for the punch line and 44
for the queen during her 59
for the queen mary and 116
for the queen when she 235
for the queen will not 58
for the quiet life and 92
for the quiet rule and 128
for the rainy days and 55
for the rainy days that 44
for the rapid pace and 41
for the rapid rise and 228
for the rather less wet 42
for the raven when its 48
for the reader more than 43
for the reader must not 106
for the reader need not 78
for the reader will not 157
for the reader will say 141
for the reader will see 57
for the really good things 54
for the really great things 45
for the really poor and 47
for the reason also that 454
for the reason just now 297
for the reason only that 1620
for the reason there are 44
for the reason there was 107
for the rebel army and 49
for the rebel army was 60
for the region show that 45
for the region very near 42
for the region were not 47
for the renal vein and 45
for the right angle and 45
for the right bank and 74
for the right foot and 217
for the right gift for 42
for the right girl and 41
for the right half are 71
for the right hand and 1589
for the right hand are 129
for the right hand being 42
for the right hand than 75
for the right hand that 119
for the right hand was 238
for the right hand with 73
for the right heart and 45
for the right hour for 66
for the right jobs and 133
for the right kind and 41
for the right mood and 49
for the right name for 51
for the right side and 586
for the right side are 55
for the right side was 80
for the right size and 67
for the right spot and 62
for the right spot for 54
for the right thumb and 49
for the right time and 1292
for the right time for 316
for the right tone and 44
for the right when you 144
for the right wind and 44
for the right word and 1014
for the right word but 91
for the right word for 190
for the right word that 161
for the right word was 64
for the right word with 43
for the right young man 157
for the risks were too 45
for the river bank and 81
for the river there was 45
for the roads were bad 108
for the roads were not 145
for the roads were too 42
for the roast beef and 68
for the roman army and 190
for the roman army was 78
for the roman curia and 43
for the roman maid who 59
for the roman name and 64
for the rough life and 47
for the rough work and 69
for the round shot and 46
for the round trip and 393
for the round trip are 62
for the round trip being 46
for the round trip can 41
for the round trip for 62
for the round trip was 303
for the round trip with 58
for the royal army and 110
for the royal army was 59
for the royal hunt cup 76
for the royal navy and 1880
for the royal navy are 74
for the royal navy but 97
for the royal navy for 99
for the royal navy had 138
for the royal navy than 49
for the royal navy that 210
for the royal navy was 505
for the royal navy with 49
for the royal pair and 48
for the rural areas and 828
for the rural areas are 205
for the rural areas for 58
for the rural areas has 48
for the rural areas than 51
for the rural areas that 122
for the rural areas was 241
for the rural life and 49
for the rural poor and 1060
for the rural poor are 151
for the rural poor but 69
for the rural poor can 50
for the rural poor has 83
for the rural poor than 65
for the rural poor that 49
for the rural poor was 123
for the rural poor who 176
for the sandy soil and 58
for the santa cruz and 47
for the saxon hind had 87
for the scaling down and 52
for the scots were not 41
for the season will not 48
for the sending home our 53
for the senior prom and 45
for the serial port and 43
for the serial port are 46
for the setting forth and 138
for the seven days and 67
for the seven days that 199
for the seven years and 47
for the seven years are 77
for the seven years for 43
for the seven years she 63
for the seven years that 644
for the seven years then 75
for the seven years they 45
for the seven years war 311
for the seven years was 136
for the shaking hand and 55
for the sheer fact that 246
for the sheer size and 90
for the shift from one 226
for the ships were not 62
for the ships were now 44
for the ships when they 95
for the shock wave and 44
for the short form and 43
for the short haul than 136
for the short plan year 266
for the short ride out 41
for the short roll for 48
for the short term and 1425
for the short term are 117
for the short term but 331
for the short term can 54
for the short term may 54
for the short term than 46
for the short term that 119
for the short term they 41
for the short term was 102
for the short term with 116
for the short time his 123
for the short time she 792
for the short time that 5390
for the short time they 1115
for the short time you 424
for the sight gave her 45
for the sinking fund and 306
for the sinking fund are 83
for the sinking fund for 193
for the sinking fund may 79
for the sinking fund was 165
for the sitting room and 147
for the sixty years that 131
for the slave when she 72
for the slide show and 74
for the slide show was 71
for the slimy scum that 42
for the sloop like men 48
for the slowing down and 60
for the small arms and 57
for the small boat that 103
for the small boys and 68
for the small boys who 66
for the small data set 92
for the small fact that 209
for the small farm and 92
for the small firm and 77
for the small firm that 41
for the small fish and 87
for the small fish that 53
for the small ones and 169
for the small part that 55
for the small room was 45
for the small size and 364
for the small sums they 49
for the small talk that 94
for the small time that 129
for the small town and 173
for the smoke coming out 90
for the social body and 41
for the social body was 48
for the social good and 255
for the social good but 47
for the social good that 115
for the social ills that 318
for the social ills they 41
for the social life and 348
for the social life that 288
for the social life they 42
for the social well being 117
for the social work and 55
for the solar wind and 58
for the solid line and 59
for the sound card and 48
for the space left for 46
for the space used for 47
for the spare tire and 94
for the spark plug and 53
for the staff when they 50
for the stage during his 49
for the stage during this 45
for the stage from his 60
for the stage were not 49
for the stage when they 42
for the stage will not 50
for the stark fact that 40
for the start time and 46
for the state bank and 86
for the state during each 60
for the state gave his 96
for the state more than 73
for the state other than 43
for the state said that 40
for the state there was 40
for the state were not 76
for the state when they 59
for the state will not 100
for the steady rise and 102
for the steel mill and 49
for the stick just now 48
for the stock laid out 195
for the stock plus any 41
for the stone wall and 44
for the stone work was 42
for the story ends with 79
for the story line and 63
for the story main idea 62
for the story runs that 47
for the story went that 56
for the strong acid and 41
for the strong arms that 126
for the strong hand and 64
for the strong hand that 44
for the strong love she 93
for the study grew out 47
for the study said they 40
for the study were all 200
for the study were not 183
for the study were that 52
for the study when they 44
for the sugar beet and 44
for the sugar bowl and 143
for the sugar cane and 68
for the sugar mill and 55
for the super bowl and 123
for the swiss were not 48
for the table name and 73
for the table when they 61
for the tasks ahead and 43
for the tasks facing them 43
for the taxes paid and 42
for the tents were all 40
for the terms good and 157
for the terms were not 44
for the terms were then 40
for the testing data set 184
for the thirty years that 502
for the thirty years war 259
for the throne among his 82
for the throne room and 43
for the tidal wave that 106
for the tiles there was 45
for the times were not 170
for the times were too 69
for the times when all 40
for the times when her 53
for the times when his 85
for the times when one 136
for the times when our 49
for the times when she 464
for the times when they 798
for the times when things 53
for the times when you 1080
for the times will not 45
for the title page and 376
for the title page was 62
for the title role and 91
for the title role was 79
for the today show and 52
for the total body and 75
for the total cost and 112
for the total cost for 83
for the total cost per 142
for the total data set 524
for the total land area 87
for the total length and 56
for the total male and 50
for the total mass and 104
for the total test and 231
for the total test are 49
for the total test was 100
for the total time and 44
for the total time for 47
for the total time that 124
for the towns when they 69
for the trade union act 53
for the trade union and 265
for the trade wind and 42
for the trading post and 48
for the train fare and 115
for the train next day 61
for the train trip and 46
for the trees when they 52
for the truly good man 59
for the truly good men 63
for the truly great man 61
for the truly poor and 45
for the truly wise man 51
for the trust fund and 46
for the trust fund for 53
for the turks were not 52
for the turks when they 69
for the twins when they 45
for the undying fame you 98
for the upper arms and 63
for the upper back and 85
for the upper body and 347
for the upper deck and 87
for the upper face and 48
for the upper half and 151
for the upper hand and 77
for the upper hand with 45
for the upper left and 77
for the upper limb and 204
for the upper limb are 50
for the upper nile was 51
for the upper part and 242
for the upper part had 48
for the upper part was 48
for the upper teeth and 100
for the urban areas and 394
for the urban areas are 108
for the urban areas was 102
for the urban poor and 1241
for the urban poor are 185
for the urban poor but 61
for the urban poor can 113
for the urban poor has 79
for the urban poor than 65
for the urban poor that 57
for the urban poor was 136
for the urban poor who 200
for the usual time and 63
for the usual time for 42
for the usual view that 56
for the utter ruin and 42
for the valve stem and 47
for the views from its 74
for the vital fact that 70
for the vital part they 46
for the vital role that 132
for the vital role they 93
for the wages paid for 44
for the wages till new 71
for the waiting room and 81
for the waiting time for 76
for the walls have ears 100
for the walls were all 40
for the walls were hung 57
for the walls were not 112
for the walls were too 42
for the waste land and 61
for the water from this 61
for the water here was 40
for the water pump and 117
for the water tank and 50
for the water there was 50
for the water used for 196
for the water will not 135
for the waves break with 45
for the weaker side and 43
for the weather next day 105
for the wedding cake and 63
for the wedding came and 41
for the wedding drew near 241
for the wedding feast and 230
for the wedding feast was 58
for the wedding gown and 46
for the wedding next day 41
for the wedding were being 104
for the wedding were going 109
for the which there may 47
for the which there was 51
for the while there was 47
for the white boys and 77
for the white doll and 131
for the white face and 42
for the white folk and 44
for the white hair and 128
for the white lady had 57
for the white male and 46
for the white pass and 107
for the white race and 355
for the white race than 55
for the white race was 69
for the white south and 54
for the white wine and 65
for the whole army and 149
for the whole army for 92
for the whole army had 68
for the whole army has 47
for the whole army that 61
for the whole army was 317
for the whole atom are 72
for the whole band and 44
for the whole body and 658
for the whole body are 53
for the whole body can 71
for the whole body that 159
for the whole body was 73
for the whole body with 78
for the whole book and 177
for the whole book was 52
for the whole camp and 81
for the whole camp was 82
for the whole city and 473
for the whole city area 53
for the whole city are 59
for the whole city for 69
for the whole city had 66
for the whole city that 42
for the whole city was 434
for the whole coming year 108
for the whole crew and 111
for the whole data set 1901
for the whole debt and 105
for the whole debt due 57
for the whole euro area 53
for the whole farm and 70
for the whole firm and 44
for the whole five year 40
for the whole foot was 95
for the whole form and 81
for the whole game and 87
for the whole game one 42
for the whole half year 58
for the whole helm and 47
for the whole hour and 151
for the whole hour that 85
for the whole isle was 43
for the whole land and 161
for the whole land was 108
for the whole land with 41
for the whole last year 42
for the whole late and 45
for the whole length and 175
for the whole length with 176
for the whole life and 299
for the whole line and 61
for the whole line was 73
for the whole male sex 72
for the whole mess and 56
for the whole milk and 42
for the whole month and 196
for the whole month was 113
for the whole need not 72
for the whole next day 87
for the whole next year 96
for the whole past year 289
for the whole play and 47
for the whole race and 84
for the whole range and 106
for the whole realm and 108
for the whole rock was 54
for the whole room was 124
for the whole ship and 101
for the whole show and 64
for the whole site and 65
for the whole soul and 51
for the whole south and 75
for the whole south was 48
for the whole term and 47
for the whole term for 141
for the whole test and 100
for the whole test was 90
for the whole text and 57
for the whole theory and 65
for the whole theory was 246
for the whole third act 47
for the whole three and 45
for the whole time and 247
for the whole time for 130
for the whole time she 217
for the whole time that 2530
for the whole time they 386
for the whole time was 86
for the whole time with 65
for the whole time you 284
for the whole tone and 45
for the whole town and 273
for the whole town for 40
for the whole town was 396
for the whole trip and 159
for the whole trip was 68
for the whole truth and 210
for the whole truth may 53
for the whole union and 49
for the whole union are 44
for the whole union was 73
for the whole unit and 67
for the whole vast area 41
for the whole week and 385
for the whole week for 53
for the whole week that 118
for the whole week was 56
for the whole week with 98
for the whole work and 252
for the whole work was 210
for the widow during her 53
for the winning side and 75
for the woeful city let 51
for the woman during her 60
for the woman when she 221
for the woman whom she 155
for the woman whom they 104
for the woman whom you 45
for the woman will not 58
for the women among them 59
for the women folk and 40
for the women here are 73
for the women there are 67
for the women there was 66
for the women were all 84
for the women were not 187
for the women were too 52
for the women when they 186
for the women whom she 54
for the women whom they 152
for the women will not 41
for the woods when they 45
for the words come all 58
for the words good and 48
for the words used are 52
for the words were not 139
for the working poor and 769
for the working poor are 103
for the working poor has 47
for the working poor that 52
for the working poor was 84
for the working poor who 128
for the working poor with 45
for the world bank and 2984
for the world bank are 66
for the world bank for 113
for the world bank has 77
for the world bank that 104
for the world bank was 98
for the world give her 44
for the world give you 63
for the world have any 224
for the world have had 832
for the world have her 151
for the world have him 212
for the world have his 51
for the world have let 157
for the world have not 51
for the world have put 48
for the world have them 73
for the world have you 372
for the world just yet 67
for the world make any 45
for the world meet her 73
for the world more than 108
for the world other than 67
for the world peace and 70
for the world take any 50
for the world there are 81
for the world view and 57
for the world view that 107
for the world when all 50
for the world when that 86
for the world when they 149
for the world when this 147
for the world wide web 23842
for the world will and 40
for the world will not 436
for the world youth day 44
for the worse during his 65
for the worse during this 51
for the worse from that 108
for the worse when her 58
for the worse when his 94
for the worse when she 159
for the worse when they 146
for the worse when you 48
for the worst case and 163
for the worst case that 45
for the worst case with 83
for the worst when she 57
for the worst when they 48
for the worst when you 46
for the worthy poor and 65
for the wrongs done and 41
for the wrongs done her 71
for the wrongs done him 208
for the wrongs done them 300
for the wyoming game and 95
for thy glory burn with 54
for thy people whom thou 48
for to drive along his 46
for to drive away with 110
for to dwell upon all 101
for us anything more than 70
for us apart from our 42
for us human beings and 91
for we again find him 44
for we could have had 101
for we could only see 90
for we found their dead 48
for we human beings are 70
for we might have had 97
for we might stay with 51
for we never find them 47
for we never have any 51
for we never have had 82
for we never heard any 65
for we never heard that 83
for we never know how 88
for we never meant but 44
for we often find that 534
for we often find them 84
for we often meet with 102
for we really knew not 66
for we shall feel that 119
for we shall find him 129
for we shall find our 110
for we shall find that 2830
for we shall find them 107
for we shall have all 63
for we shall have let 41
for we shall have our 85
for we shall know that 323
for we shall meet them 46
for we shall meet with 149
for we shall miss you 48
for we shall need all 114
for we shall need them 66
for we shall show that 121
for we shall soon see 212
for we shall want him 40
for we shall want them 73
for we still have not 61
for we which live are 44
for we would have all 48
for we would have had 196
for we would have you 51
for we would know that 258
for ye shall slay with 40
fro by every wind and 81
fro by every wind that 98
fun he could have with 87
fun he might have had 60
fun he would have had 82
fun he would have with 98
fun of anything else you 45
fun of creating your own 44
fun to build your own 48
fun to create your own 121
fun to spend time with 585
fun to watch when they 59
fun to watch your dog 57
fun we could have had 89
fun we could have with 71
fun we would have had 62
fur in rather less than 53
fur of green algae and 47
fur the smooth side out 41
