far as all civil and 103
for the boy could not 94
for the boy rather than 42
for the boy would not 88
for the bus which was 66
for the can again and 40
for the car phone and 83
for the car right now 41
for the car which had 59
for the car which was 159
for the cat under all 43
for the cod liver oil 66
for the cup which she 47
for the day after all 51
for the day after and 40
for the day after her 147
for the day after his 329
for the day after new 40
for the day after our 133
for the day after she 72
for the day after that 645
for the day after they 63
for the day after this 59
for the day after you 118
for the day began with 55
for the day could not 81
for the day ended with 67
for the day fixed for 172
for the day rather than 247
for the day shift and 312
for the day shift was 45
for the day which had 93
for the day which has 72
for the day which they 46
for the day which was 644
for the day while she 90
for the day while they 88
for the day while you 50
for the day would not 66
for the dead child and 108
for the dead could not 129
for the dead father and 44
for the dead ought not 42
for the dead rather than 211
for the dead which are 118
for the dead which had 48
for the dead which they 54
for the dead which was 99
for the dead woman and 118
for the dead woman had 48
for the dead woman who 73
for the dead would not 72
for the deaf child and 99
for the deaf child does 67
for the deaf where she 45
for the deaf where they 48
for the dear child that 381
for the dear child who 45
for the dear mother and 55
for the death camps and 58
for the death which had 46
for the death which she 51
for the death which they 60
for the death which was 76
for the dim light that 219
for the dog which had 42
for the dry goods and 63
for the dry season and 322
for the dry season are 41
for the dry season had 59
for the dry season was 96
for the due order and 84
for the dying child and 158
for the dying light that 41
for the dying woman and 55
for the earl placing his 40
for the earl which had 82
for the earth could not 51
for the earth mother and 52
for the earth which was 49
for the earth would not 46
for the east coast and 697
for the east coast was 48
for the east coast with 52
for the east indian and 74
for the easy chair and 56
for the easy money and 41
for the end rather than 80
for the end users and 108
for the end users who 54
for the end which she 112
for the end which they 289
for the end which was 69
for the eye could not 93
for the eye rather than 475
for the far field and 51
for the fear thereof men 64
for the fear which had 83
for the fear which they 49
for the few books that 49
for the few cases that 286
for the few facts that 47
for the few firms that 89
for the few girls who 41
for the few goats and 69
for the few hours each 53
for the few hours she 123
for the few hours that 1486
for the few hours they 234
for the few hours with 54
for the few hours you 77
for the few items that 67
for the few items they 41
for the few lines you 45
for the few months she 61
for the few months that 1196
for the few months they 134
for the few others who 45
for the few pence that 40
for the few people that 122
for the few people who 1211
for the few people with 56
for the few rather than 610
for the few seeds that 42
for the few steps that 42
for the few times she 111
for the few times that 274
for the few times they 60
for the few times you 61
for the few waifs that 44
for the few weeks she 75
for the few weeks that 900
for the few weeks they 95
for the few which are 92
for the few which had 40
for the few white men 79
for the few women and 65
for the few women who 449
for the few words she 60
for the few words that 266
for the few words you 107
for the fur trade and 761
for the fur trade but 74
for the fur trade had 150
for the fur trade than 43
for the fur trade was 219
for the fur trade with 244
for the gap which her 44
for the gas inlet and 48
for the gas light and 99
for the gas phase and 432
for the gas phase are 138
for the gas phase can 66
for the gas which was 44
for the god cared for 59
for the gun under his 121
for the gun which was 62
for the head nurse and 184
for the head rather than 76
for the head table and 45
for the head which was 89
for the heat given off 149
for the heat given out 87
for the hip joint and 55
for the hiv virus and 172
for the hiv virus that 129
for the hot cakes are 53
for the hot fluid and 54
for the hot season and 67
for the hot season was 40
for the hot springs and 80
for the hot springs that 108
for the hot water and 301
for the hot weather and 174
for the hot weather was 68
for the idea which had 84
for the idea which has 93
for the idea which led 43
for the idea which they 41
for the ill child and 73
for the ill usage they 120
for the ions which are 41
for the ivy league and 60
for the jet engine and 43
for the jew first and 512
for the jew opening his 46
for the job after all 142
for the job corps and 118
for the job could not 93
for the job offer and 55
for the job rather than 473
for the job right now 47
for the job search and 83
for the job which had 42
for the job which has 43
for the job which they 121
for the job which was 91
for the job which you 77
for the job would not 68
for the joy which she 41
for the joy which was 195
for the joy which you 57
for the key roles they 40
for the key terms and 116
for the key which was 80
for the key words and 315
for the key words that 217
for the key words you 53
for the lad could not 89
for the law could not 185
for the law holds that 101
for the law makes him 183
for the law rather than 172
for the law shall not 229
for the law which had 93
for the law which has 139
for the law which they 135
for the law which was 181
for the law wills not 47
for the law would not 316
for the lay reader and 215
for the lay reader that 62
for the lay reader who 148
for the lead would not 51
for the lie rather than 46
for the log files and 55
for the long delay and 139
for the long delay that 238
for the long delay was 276
for the long drawn out 80
for the long drive out 92
for the long grass and 95
for the long hours and 462
for the long hours she 308
for the long hours that 404
for the long hours they 399
for the long hours you 86
for the long labor day 70
for the long lines and 52
for the long march and 41
for the long march that 44
for the long night that 224
for the long period and 66
for the long period that 302
for the long sides and 45
for the long sleep that 211
for the long walks and 42
for the low group and 65
for the low group was 80
for the low level and 111
for the low notes and 57
for the low price was 45
for the low speed and 73
for the low views they 44
for the low wages and 223
for the low wages that 292
for the low wages they 98
for the low yield per 51
for the man after all 40
for the man could not 163
for the man holding her 45
for the man lives not 55
for the man rather than 654
for the man whose death 127
for the man whose ears 54
for the man whose head 60
for the man whose job 64
for the man would not 139
for the meal which had 48
for the meal which they 44
for the meal which was 126
for the mean field and 57
for the mean score for 54
for the mean value and 297
for the mean value for 94
for the meat which was 68
for the men about him 59
for the men after they 51
for the men could not 228
for the men rather than 144
for the men under him 363
for the men under his 754
for the men under them 82
for the men until they 46
for the men where they 63
for the men while they 168
for the men working for 43
for the men would not 156
for the near field and 40
for the new album and 55
for the new bonds and 40
for the new bonds was 50
for the new books and 52
for the new brand and 44
for the new bride and 152
for the new child and 80
for the new china and 47
for the new class and 75
for the new comer was 50
for the new crops and 40
for the new dialog box 60
for the new elite and 49
for the new engine and 53
for the new engine was 47
for the new facts and 59
for the new facts that 94
for the new field and 134
for the new field was 58
for the new folks that 93
for the new force was 68
for the new forms and 84
for the new forms that 53
for the new goods and 87
for the new group and 133
for the new group was 81
for the new growth and 45
for the new haven and 118
for the new heaven and 479
for the new hotel and 60
for the new house and 462
for the new house are 49
for the new house had 89
for the new house that 242
for the new house they 84
for the new house was 319
for the new house with 43
for the new human being 228
for the new issue and 55
for the new kingdom was 73
for the new lands and 78
for the new layer and 42
for the new leader and 206
for the new learning and 284
for the new learning that 73
for the new learning was 90
for the new light and 69
for the new light that 180
for the new light they 89
for the new method and 128
for the new method are 57
for the new method was 66
for the new model and 121
for the new model are 61
for the new model was 84
for the new model year 392
for the new mother and 456
for the new mother who 66
for the new music and 52
for the new music that 52
for the new music was 50
for the new nation and 365
for the new nation had 48
for the new nation that 432
for the new nation was 359
for the new needs and 62
for the new opera and 52
for the new opera was 41
for the new order and 378
for the new order had 76
for the new order that 452
for the new order was 188
for the new owner and 82
for the new paper and 42
for the new paper was 90
for the new party and 232
for the new party had 73
for the new party that 118
for the new party was 356
for the new people and 70
for the new people was 48
for the new people who 121
for the new plant and 297
for the new plant are 61
for the new plant that 118
for the new plant was 258
for the new power and 40
for the new power that 44
for the new queen and 40
for the new queen was 149
for the new rather than 49
for the new reign and 41
for the new reign was 41
for the new right and 108
for the new roads and 56
for the new roles and 96
for the new roles that 112
for the new roles they 61
for the new route was 64
for the new ruler and 56
for the new ruler was 60
for the new rules and 61
for the new season and 212
for the new season was 86
for the new ships and 40
for the new social and 257
for the new state and 601
for the new state had 85
for the new state now 64
for the new state that 232
for the new state was 605
for the new state with 50
for the new stock and 93
for the new stock was 63
for the new stone age 61
for the new store and 43
for the new store was 68
for the new style and 153
for the new style that 135
for the new style was 98
for the new table and 107
for the new tasks and 106
for the new tasks that 233
for the new theater and 50
for the new theater was 45
for the new thinking and 44
for the new title and 46
for the new towns and 251
for the new towns was 51
for the new units and 45
for the new value and 81
for the new vision and 67
for the new woman who 41
for the new words and 70
for the new works was 54
for the new world all 54
for the new world and 1522
for the new world but 74
for the new world for 55
for the new world had 97
for the new world has 45
for the new world that 1062
for the new world they 76
for the new world was 590
for the new world with 644
for the new world you 47
for the not putting off 78
for the oak table was 41
for the odd reason that 502
for the ohio river and 146
for the oil lamps and 42
for the oil which can 47
for the oil which they 208
for the oil which was 102
for the old adage that 426
for the old blind man 49
for the old bonds and 59
for the old books and 41
for the old chief and 88
for the old count was 70
for the old folks and 227
for the old folks who 83
for the old forms and 47
for the old greek and 87
for the old guard and 127
for the old heaven and 109
for the old horse and 47
for the old horse had 47
for the old house and 211
for the old house had 80
for the old house was 106
for the old ideals and 43
for the old kingdom and 55
for the old mother and 53
for the old notion that 211
for the old order and 390
for the old order had 67
for the old order has 281
for the old order that 126
for the old order was 112
for the old pagan way 45
for the old people and 574
for the old people are 81
for the old people had 40
for the old people who 406
for the old place and 62
for the old place was 120
for the old rather than 86
for the old reason that 298
for the old stock and 56
for the old stone age 84
for the old story that 103
for the old times and 68
for the old truck and 46
for the old woman and 812
for the old woman but 42
for the old woman had 381
for the old woman has 56
for the old woman she 44
for the old woman that 300
for the old woman was 601
for the old woman who 858
for the old woman with 193
for the old women and 225
for the old women who 175
for the old world and 515
for the old world are 79
for the old world that 116
for the old world with 42
for the one after that 615
for the one cause has 64
for the one cause that 42
for the one child who 67
for the one class and 126
for the one could not 175
for the one crime that 133
for the one deity that 50
for the one event that 113
for the one group and 100
for the one human being 44
for the one issue that 41
for the one night and 53
for the one party and 133
for the one party that 85
for the one place that 51
for the one point that 216
for the one rather than 92
for the one reason and 65
for the one reason that 1506
for the one right way 77
for the one sheep that 185
for the one where they 44
for the one which had 505
for the one which has 384
for the one which she 104
for the one which they 99
for the one which was 513
for the one which you 118
for the one woman and 54
for the one woman who 358
for the one would not 56
for the par value and 83
for the pay period and 112
for the pay period that 195
for the pay phone and 104
for the pay which they 44
for the pay which was 45
for the peak period and 65
for the pet trade and 186
for the pet trade has 86
for the plea above put 41
for the poem breaks off 47
for the poet could not 95
for the poet rather than 65
for the real green too 54
for the real human being 49
for the real makes him 41
for the real mother and 77
for the real needs and 114
for the real people who 81
for the real power was 88
for the real rather than 57
for the real reason for 359
for the real reason that 273
for the real reason why 186
for the real study and 41
for the real world and 559
for the real world are 49
for the real world but 59
for the real world than 75
for the real world that 204
for the real world they 50
for the real world with 47
for the rear wheel and 47
for the red cells and 65
for the red color and 41
for the red cross and 3536
for the red cross but 64
for the red cross for 149
for the red cross had 90
for the red cross has 45
for the red cross that 112
for the red cross war 54
for the red cross was 240
for the red cross with 94
for the red light and 174
for the red light that 41
for the red river and 128
for the red river area 50
for the red white and 122
for the sad reason that 424
for the san diego and 93
for the san diego area 202
for the san diego gas 58
for the san diego sun 56
for the san diego zoo 286
for the seat which his 41
for the sex holds its 48
for the sin which had 91
for the sin which has 78
for the sin which she 62
for the sin which they 159
for the sin which was 52
for the six birds that 47
for the six months and 137
for the six months are 51
for the six months she 127
for the six months that 1602
for the six months then 133
for the six months they 95
for the six months was 203
for the six months you 44
for the six people who 43
for the six weeks she 65
for the six weeks that 388
for the six weeks they 49
for the son could not 54
for the son never had 71
for the sum found due 53
for the sum which had 62
for the sum which his 60
for the sum which she 40
for the sum which they 106
for the sum which was 107
for the sum which you 56
for the sun could not 63
for the sun dance and 81
for the sun dance was 57
for the sun grows low 40
for the sun shall not 66
for the sun shone out 42
for the sun which was 65
for the sun would not 51
for the tax payer and 51
for the tax which they 91
for the tax which was 45
for the team leader and 179
for the team rather than 104
for the team which had 54
for the ten hours act 82
for the ten months that 137
for the ten weeks that 42
for the then ensuing year 820
for the then large sum 76
for the things about him 46
for the things about them 43
for the things asked for 66
for the things money can 86
for the things named are 259
for the things which are 7416
for the things which can 170
for the things which god 163
for the things which had 213
for the things which lie 81
for the things which may 53
for the things which men 64
for the things which she 116
for the things which they 1172
for the things which you 247
for the tin mines and 106
for the tin which was 42
for the top chord and 57
for the top flange and 49
for the top floor and 140
for the top layer and 161
for the top level and 50
for the top plate and 70
for the top quark was 47
for the top sheet and 46
for the top shelf and 42
for the tow truck and 51
for the two angels who 59
for the two bands are 70
for the two books and 45
for the two books are 83
for the two books that 109
for the two books you 71
for the two cases and 405
for the two cases are 2108
for the two cases being 49
for the two cases can 126
for the two cases for 97
for the two cases may 81
for the two cases that 230
for the two cases was 64
for the two cases with 203
for the two cells are 54
for the two could not 153
for the two crops are 59
for the two dates are 68
for the two drugs are 77
for the two equal and 47
for the two facts that 202
for the two firms and 87
for the two firms are 271
for the two firms for 67
for the two first and 59
for the two flows are 56
for the two forms and 48
for the two forms are 236
for the two gases and 40
for the two gases are 126
for the two genes are 40
for the two girls and 290
for the two girls had 134
for the two girls who 177
for the two goods and 97
for the two goods are 293
for the two hands and 54
for the two hands are 66
for the two hours and 182
for the two hours she 69
for the two hours that 620
for the two hours they 73
for the two items and 57
for the two items are 72
for the two items that 50
for the two kinds are 58
for the two large and 61
for the two lines and 88
for the two lines are 147
for the two lists are 51
for the two loops are 47
for the two missing men 92
for the two modes and 75
for the two modes are 185
for the two months and 136
for the two months are 61
for the two months out 102
for the two months she 75
for the two months that 822
for the two months they 69
for the two months was 110
for the two months you 50
for the two names are 108
for the two older age 707
for the two older men 87
for the two others are 48
for the two others had 130
for the two others who 52
for the two parts are 193
for the two parts now 81
for the two people she 60
for the two people who 439
for the two plans are 91
for the two races and 123
for the two races are 210
for the two races was 62
for the two rooms and 54
for the two rules are 51
for the two sexes and 652
for the two sexes are 1029
for the two sexes being 47
for the two sexes can 78
for the two sexes for 128
for the two sexes has 55
for the two sexes may 104
for the two sexes that 122
for the two sexes was 168
for the two sexes with 43
for the two ships that 42
for the two ships was 59
for the two sides and 237
for the two sides are 291
for the two sides but 50
for the two sides had 75
for the two sites and 71
for the two sites are 237
for the two sites was 43
for the two stars are 56
for the two steps are 73
for the two tasks are 111
for the two tasks that 40
for the two terms are 357
for the two terms that 46
for the two tests and 66
for the two tests are 410
for the two tests that 42
for the two tests was 40
for the two tests with 49
for the two trials are 49
for the two tubes are 49
for the two types and 56
for the two types are 390
for the two types may 45
for the two units are 103
for the two views are 53
for the two waves are 87
for the two weeks and 146
for the two weeks she 210
for the two weeks that 942
for the two weeks they 138
for the two weeks was 62
for the two weeks you 75
for the two which are 53
for the two white men 232
for the two women and 422
for the two women are 49
for the two women had 92
for the two women was 46
for the two women who 417
for the two women with 47
for the two words are 377
for the two words that 204
for the two works are 59
for the two zones are 43
for the use rather than 47
for the use thereof and 374
for the use which has 128
for the use which may 83
for the use which they 247
for the use which was 66
for the use which you 97
for the war broke out 93
for the war could not 148
for the war period and 254
for the war period are 102
for the war period was 104
for the war rather than 88
for the war rests with 55
for the war which had 360
for the war which has 74
for the war which now 66
for the war which she 85
for the war which they 505
for the war which was 913
for the war would not 120
for the way people act 147
for the way people are 199
for the way people use 56
for the way women are 68
for the way words are 71
for the weak acids and 44
for the weak rather than 105
for the web pages that 48
for the web pages you 106
for the web sites that 60
for the web sites you 49
for the wet season and 197
for the wet season was 50
for the year after all 69
for the year after her 43
for the year after his 117
for the year after sir 40
for the year after tax 97
for the year after that 635
for the year after they 42
for the year began with 45
for the year could not 112
for the year earnings per 83
for the year ended and 50
for the year ended may 2087
for the year ended that 368
for the year ended with 130
for the year ensuing and 313
for the year ensuing for 70
for the year rather than 259
for the year shall not 59
for the year shows that 354
for the year under each 143
for the year under this 362
for the year which are 57
for the year which had 103
for the year which has 210
for the year which was 212
for the year would not 174
for the year would then 83
for the zeal which had 41
for the zeal which has 115
for the zeal which they 193
for the zeal which you 69
for to few youths can 46
for to her music was 72
for to that point our 45
for to thee belong all 50
for to them alone can 45
for to this people you 90
for us all night long 43
for us and could not 97
for us and defeat for 50
for us and every one 89
for us and force our 49
for us and waltz him 152
for us and which are 93
for us and worse for 63
for us and would not 119
for us but could not 62
for us but which are 47
for us day after day 203
for us his first ode 79
for us not later than 77
for us our heirs and 2816
for us that night and 50
for us that would not 46
for us they could not 45
for us they would not 161
for us this evening that 81
for us this morning and 135
for us who could not 47
for us who loved him 59
for us with sighs too 937
for us year after year 118
for us you would not 79
for we all agree that 242
for we all agree with 46
for we all could hear 55
for we all loved her 54
for we all loved him 235
for we are after all 64
for we are aware that 573
for we are bound for 145
for we are every day 53
for we are faced with 305
for we are getting near 44
for we are grown old 142
for we are human and 58
for we are hungry and 47
for we are learning that 153
for we are looking for 97
for we are plain men 66
for we are quite out 46
for we are speaking now 52
for we are still far 169
for we are still going 49
for we are still not 49
for we are still too 83
for we are waiting for 75
for we are working with 48
for we can easily see 96
for we can every one 59
for we can never get 127
for we can never say 44
for we can never see 40
for we can prove that 205
for we can still ask 49
for we can still see 82
for we had beaten his 46
for we had feared that 115
for we had found that 268
for we had given him 141
for we had given them 55
for we had hoped that 137
for we had known each 96
for we had nearly run 65
for we had never had 68
for we had never met 86
for we had rather met 160
for we had still near 294
for we had sworn that 65
for we had taken him 54
for we had taken them 60
for we had taken two 56
for we may still ask 48
for we may truly say 162
for we may untie one 66
for we now found that 63
for we saw above that 43
for we see every day 250
for ye ken mercy was 75
fox is his large and 58
fro as they shook him 83
fro in his breast his 102
fro in his chair and 72
fro on his heels and 57
fry in hot olive oil 206
fun he had every day 41
fun he was getting out 40
fun if you could not 48
fun to read about and 49
fun to read about than 66
fur as she could see 77
fur by his thumbs and 43
fur is not finer than 53
fur on her belly and 69
fur on his chest and 75
fur on his upper lip 52
