near each other move from 44
now one step away from 74
now our eyes have been 64
now put down your name 59
now ran down nine elms 122
now see must have been 85
now see very well what 73
now see what else there 69
now see what have been 53
now see will have been 48
now set free from their 43
now she felt even more 180
now she felt more like 101
now she knew there were 47
now she must have been 206
now she must wait till 73
now she will come home 50
now than even five years 43
now than ever there have 47
now than ever there were 44
now than there ever have 65
now than there ever were 186
now than there have been 127
now than there have ever 99
now than there were during 41
now than there were five 73
now than there were when 335
now that ever were laid 99
now that five years have 61
now that many years have 73
now that must have been 66
now that some years have 43
now that their eyes were 74
now that their fears were 54
now that there have been 242
now that there must have 196
now that there were four 160
now that there were many 226
now that there were more 320
now that there were none 44
now that there were only 618
now that there were other 171
now that there were some 114
now that there were such 40
now that there were three 221
now that there were very 75
now that these have been 197
now that three years have 60
now that will make your 42
now that your eyes have 42
now they have been able 131
now they have been made 116
now they have been sent 43
now they have been told 40
now they have been used 88
now they have been very 57
now they have come back 292
now they have come down 44
now they have come here 75
now they have come into 59
now they have gone away 50
now they have gone back 107
now they have gone over 42
now they have lost their 281
now they have made their 55
now they have only been 140
now they have seen these 90
now they must also have 42
now they must have been 237
now they were also told 52
now they were away from 46
now they were coming back 446
now they were coming down 91
now they were coming from 59
now they were coming home 63
now they were coming into 103
now they were even more 274
now they were free from 48
now they were having their 76
now they were heading back 41
now they were laid bare 63
now they were leaning back 95
now they were losing their 48
now they were making their 87
now they were more like 107
now they were moving into 56
now they were much more 227
now they were nothing more 107
now they were once more 271
now they were taking their 59
now they were very cold 82
now they were very much 122
now they were well into 50
now they will have their 52
now this fine young lord 44
now this good time there 52
now this must have been 42
now thou hast seen these 65
now you call your play 59
now you come back here 56
now you come over like 55
now you have been able 116
now you have been good 47
now you have been kind 183
now you have been made 44
now you have been reading 41
now you have been told 80
now you have been very 40
now you have come back 1127
now you have come here 184
now you have come home 186
now you have come into 120
now you have done your 117
now you have even more 45
now you have gone away 53
now you have gone over 48
now you have heard from 102
now you have heard what 118
now you have left your 69
now you have lost your 257
now you have made your 111
now you have only been 77
now you have only your 61
now you have said your 66
now you have seen what 171
now you have your wish 56
now you know just what 49
now you know very well 57
now you know what else 123
now you know what kind 128
now you know what your 126
now you look just like 92
now you look more like 269
now you must come along 46
now you must come back 45
now you must have been 168
now you must have heard 93
now you must have seen 63
now you must have some 101
now you must have your 150
now you must keep your 75
now you must know what 107
now you must make your 69
now you must stay here 40
now you must take care 181
now you must take some 45
now you must take your 72
now you must tell lady 80
now you must turn back 115
now you need your rest 43
now you only know what 41
now you turn your back 55
now you will also have 68
now you will come back 71
now you will find only 100
now you will have been 81
now you will have heard 152
now you will have more 171
now you will have seen 112
now you will have some 94
now you will have your 102
now you will just have 50
now you will know what 117
now you will look back 78
now you will stay here 46
now you wish your turn 65
nun with some great lady 46
