gaiety disappeared from 45
greatly influenced early 643
greatly influenced even 104
greatly influenced from 198
greatly influenced ideas 44
greatly influenced john 170
greatly influenced karl 77
greatly influenced late 105
greatly influenced life 204
greatly influenced many 913
greatly influenced marx 129
greatly influenced mill 43
greatly influenced most 264
greatly influenced much 259
greatly influenced other 702
greatly influenced over 63
greatly influenced post 49
greatly influenced some 218
greatly influenced such 642
greatly influenced their 2102
greatly influenced these 254
greatly influenced those 332
greatly influenced what 541
greatly influenced when 91
greatly influenced young 229
greatly influenced your 150
greatly influences many 93
greatly influences other 59
greatly influences soil 76
greatly influences such 44
greatly influences their 977
greatly influences these 90
greatly influences those 43
greatly influences what 872
greatly influences your 220
greatly intensifying their 48
greatly interested also 137
greatly interested during 61
greatly interested even 41
greatly interested from 72
greatly interested just 43
greatly interested many 74
greatly interested over 51
greatly interested some 44
greatly interested their 69
greatly interested those 81
greatly interested when 442
greatly multiplied among 42
greatly multiplied during 254
greatly multiplied from 109
greatly multiplied their 156
greatly multiplied there 83
greatly multiplied when 271
greatly obstructed their 177
greatly outnumbering ours 49
greatly outnumbering their 122
greatly outnumbering those 125
greatly outnumbering what 100
greatly outweighed their 148
greatly outweighed those 108
greatly overstated their 64
greatly overworked word 71
greatly preferable from 40
greatly prejudiced their 48
greatly prostrated from 56
greatly reinforced during 132
greatly reinforced from 80
greatly reinforced their 143
greatly reinforced these 41
greatly reinforced when 291
greatly restricted diet 165
greatly restricted during 259
greatly restricted even 42
greatly restricted from 150
greatly restricted range 86
greatly restricted their 808
greatly restricted what 104
greatly restricted when 162
greatly reverenced among 44
greatly simplified case 44
greatly simplified data 56
greatly simplified during 91
greatly simplified food 50
greatly simplified form 2133
greatly simplified from 381
greatly simplified here 216
greatly simplified into 48
greatly simplified life 96
greatly simplified many 141
greatly simplified means 89
greatly simplified once 99
greatly simplified over 355
greatly simplified some 40
greatly simplified their 307
greatly simplified these 76
greatly simplified view 183
greatly simplified were 71
greatly simplified what 161
greatly simplified when 2066
greatly simplifies data 148
greatly simplifies life 91
greatly simplifies many 315
greatly simplifies some 74
greatly simplifies such 72
greatly simplifies their 357
greatly simplifies these 87
greatly simplifies what 105
greatly simplifies your 225
greatly stimulated also 50
greatly stimulated among 56
greatly stimulated during 460
greatly stimulated from 50
greatly stimulated many 50
greatly stimulated mining 42
greatly stimulated other 64
greatly stimulated such 45
greatly stimulated their 373
greatly stimulated these 74
greatly stimulated when 321
greatly stimulated work 77
greatly stimulates their 87
greatly strengthened among 48
greatly strengthened anti 94
greatly strengthened during 976
greatly strengthened from 293
greatly strengthened over 93
greatly strengthened their 2453
greatly strengthened there 117
greatly strengthened these 227
greatly strengthened those 177
greatly strengthened union 40
greatly strengthened were 41
greatly strengthened when 2255
greatly suppressed when 73
greatly undermined their 121
greatly undermined when 50
greatly understate their 49
greedy corporation from 55
greedy foreigners rich 67
grimly determined face 42
grimly determined look 54
grimly determined upon 63
grinding implements from 75
grinding implements were 336
grinding techniques have 92
grinding techniques were 116
ground absolutely flat 42
ground bituminous coal 187
ground calibration data 131
ground collectors have 65
ground commanders were 477
ground completely bare 109
ground completely from 362
ground connections from 169
ground connections have 59
ground connections must 345
ground connections were 48
ground connections will 94
ground consequent upon 44
ground controller will 121
ground deformation data 264
ground deformation during 134
ground demarcation will 47
ground disappeared from 355
ground discipline into 89
ground electrodes were 135
ground everywhere else 170
ground facilities have 96
ground facilities must 41
ground facilities such 172
ground facilities were 408
ground facilities will 172
ground granulated slag 151
ground heretofore left 171
ground immediately ahead 207
ground immediately back 116
ground immediately facing 47
ground immediately into 166
ground immediately next 43
ground immediately north 1360
ground immediately over 458
ground immediately prior 55
ground immediately south 1418
ground immediately upon 291
ground immediately west 1010
ground instruction from 153
ground moderately fine 112
ground observation data 128
ground observation post 244
ground reflections from 44
ground remarkably well 137
ground represents those 134
ground resistance will 99
ground rhinoceros horn 268
ground separately from 72
ground speechless from 49
ground structures such 48
ground structures were 218
ground subsidence from 42
ground subsidence over 116
ground turnaround time 130
ground unconscious from 40
grouping activities into 452
grouping characters into 59
grouping components into 64
grouping households into 57
grouping information from 75
grouping information into 513
grouping occupations into 82
grouping principles such 44
grouping procedures have 110
grouping procedures used 100
grouping procedures were 114
grouping statements into 49
grouping techniques have 87
groups accomplish more 45
groups accomplish their 263
groups activities into 65
groups aggregated into 47
groups apparently have 243
groups apparently made 51
groups apparently were 153
groups approached their 76
groups articulate their 644
groups articulating their 63
groups assimilate into 126
groups attributed their 61
groups calculated from 166
groups celebrated their 74
groups classified into 91
groups considered here 1072
groups considered less 42
groups considered more 106
groups considered most 284
groups considered such 41
groups considered their 154
groups considered these 45
groups considered were 151
groups constantly seek 48
groups constitute less 91
groups constitute more 181
groups constitute only 680
groups constitute over 47
groups constitute some 51
groups constitute such 55
groups constitute their 88
groups constitute what 136
groups contribute more 207
groups contribute most 125
groups contribute their 121
groups contributing most 117
groups controlled from 41
groups controlled more 133
groups controlled most 107
groups controlled over 86
groups controlled their 79
groups coordinate their 328
groups coordinating their 48
groups correlated well 47
groups correspond very 47
groups correspond well 43
groups definitely have 41
groups degenerate into 48
groups designated from 52
groups determined from 93
groups determined their 53
groups disappeared during 51
groups disappeared from 113
groups disappeared when 100
groups discourage bringing 54
groups discovered their 42
groups distribute their 63
groups emphasized their 84
groups encouraged their 77
groups essentially lack 50
groups establishing their 51
groups eventually came 175
groups eventually gave 42
groups eventually were 47
groups eventually will 66
groups everywhere have 157
groups everywhere were 80
groups experience great 45
groups experience high 60
groups experience less 68
groups experience more 598
groups experience some 154
groups experience their 99
groups experience these 70
groups experience when 71
groups experiencing high 73
groups flourished during 75
groups formalized their 40
groups formulated their 71
groups frequently came 42
groups frequently come 89
groups frequently fail 42
groups frequently feel 62
groups frequently find 140
groups frequently form 156
groups frequently have 683
groups frequently lack 55
groups frequently live 91
groups frequently made 54
groups frequently make 110
groups frequently meet 60
groups frequently need 69
groups frequently seek 93
groups frequently show 61
groups frequently take 95
groups frequently took 41
groups frequently used 206
groups frequently were 78
groups frequently work 88
groups identified during 69
groups identified from 134
groups identified here 147
groups identified more 117
groups identified their 141
groups identified three 51
groups identified were 233
groups immediately prior 63
groups immediately took 42
groups immediately upon 46
groups immigrated from 44
groups inevitably have 66
groups inevitably leads 71
groups inevitably will 62
groups infiltrating from 52
groups influenced their 86
groups influences their 50
groups information into 47
groups integrated into 245
groups interacted more 90
groups interested only 92
groups introduced during 111
groups introduced into 820
groups introduced onto 160
groups maintained some 66
groups maintained their 1342
groups manifested their 66
groups occupations into 78
groups originally came 89
groups originally from 142
groups originally were 73
groups originated from 403
groups originates from 42
groups paralleled those 42
groups penetrated into 82
groups perpetuate their 50
groups presumably have 75
groups proclaimed their 70
groups prohibited from 49
groups rationalize their 58
groups recognized their 92
groups registered their 52
groups reinforced their 49
groups reiterated their 42
groups relatively free 43
groups relatively high 70
groups relatively more 296
groups remembered more 45
groups reportedly have 40
groups reportedly were 48
groups representing five 47
groups representing four 165
groups representing health 139
groups representing high 86
groups representing less 46
groups representing many 215
groups representing more 488
groups representing most 117
groups representing only 189
groups representing other 398
groups representing over 185
groups representing poor 66
groups representing some 304
groups representing such 176
groups representing their 314
groups representing these 364
groups representing those 334
groups representing three 339
groups representing very 49
groups represents only 145
groups restricted their 83
groups segregated from 91
groups segregated into 42
groups separately from 108
groups solidified their 45
groups splintered into 40
groups strengthened their 100
groups subdivided into 177
groups sufficient time 52
groups supplement their 61
groups translated into 79
groups translates into 62
groups understand their 260
groups understand what 132
groups understood their 61
grouse populations have 100
grouse populations were 120
grouse represents only 171
groves contrasted well 104
groves immediately lost 97
grubbing subtleties from 68
grudging acceptance among 186
grudging acceptance from 922
grudging assistance from 106
grudging compliment from 95
grudging concessions from 183
grudging concessions made 111
grudging concessions were 60
grudging cooperation from 196
grudging recognition from 590
guarding yourselves from 64
guards disappeared into 72
guards discharged their 86
guards discovered what 58
guards immediately came 41
guards immediately took 57
guards maintained their 66
guards shouldered their 47
guards strengthened their 74
guards supervised more 54
guessing accurately what 50
guests celebrated their 41
guests disappeared into 48
guests immediately feel 42
guests overflowed into 66
guests sufficient time 81
guided automobile tour 172
guided commentary from 46
guided discussions among 43
guided historical tour 59
guided individual reading 124
guided interviews were 57
guided procedures have 47
guided procedures such 43
guided shakespeare into 72
guided techniques have 50
guilds maintained their 110
guilty conscience among 54
guilty conscience came 44
guilty conscience clean 63
guilty conscience even 70
guilty conscience ever 60
guilty conscience from 632
guilty conscience gave 81
guilty conscience have 59
guilty conscience here 91
guilty conscience into 80
guilty conscience kept 69
guilty conscience like 63
guilty conscience made 647
guilty conscience making 70
guilty conscience more 89
guilty conscience must 130
guilty conscience only 127
guilty conscience over 1684
guilty conscience peace 339
guilty conscience rose 57
guilty conscience there 54
guilty conscience told 159
guilty conscience union 98
guilty conscience unto 63
guilty conscience were 257
guilty conscience when 477
guilty conscience will 490
guilty defendants will 90
guilty imagination gave 241
guilty individual will 50
gurgling cheerfully into 64
gushed prodigally from 46
