gable looking westward 111
glass cases intended 84
glass ceiling barriers 228
glass ceiling fixtures 46
glass ceiling metaphor 109
glass ceiling persists 100
glass ceiling preventing 145
glass ceiling prevents 83
glass cells containing 322
glass china cabinets 40
glass cooking utensils 486
glass could discover 55
glass could possibly 91
glass could withstand 76
glass cover adjusted 40
glass cover prevents 99
glass cover protects 67
glass doors containing 113
glass doors directly 143
glass doors displaying 40
glass doors opposite 402
glass doors provided 57
glass doors separate 199
glass doors separating 289
glass epoxy laminate 187
glass every movement 52
glass fades somewhat 59
glass fiber industry 93
glass fiber insulating 222
glass fiber laminate 547
glass fiber materials 462
glass fiber membrane 130
glass fiber processing 304
glass fiber produced 45
glass fiber products 518
glass fiber surfaces 342
glass flask containing 1063
glass flask equipped 146
glass flask provided 113
glass float weighted 98
glass forming elements 51
glass forming machines 50
glass forming materials 194
glass forming tendency 539
glass frame containing 44
glass front entrance 44
glass globe containing 1221
glass globe contains 73
glass house designed 95
glass laser facility 134
glass lemon squeezer 138
glass light fixtures 824
glass makes possible 71
glass melting furnaces 2961
glass often contains 79
glass outer envelope 60
glass panel separating 298
glass pearls containing 97
glass phials containing 95
glass plate assembly 128
glass plate attached 164
glass plate cemented 90
glass plate containing 511
glass plate directly 136
glass plate fastened 81
glass plate immersed 267
glass plate inclined 298
glass plate inserted 325
glass plate negative 3989
glass plate opposite 56
glass plate parallel 186
glass plate prepared 106
glass plate produces 44
glass plate provided 189
glass plate provides 40
glass plate reflects 44
glass plate revolves 45
glass plate sandwich 376
glass plate separating 40
glass plate situated 93
glass plate slightly 92
glass plate suitably 55
glass plate supporting 211
glass plate underneath 52
glass prism produces 111
glass shade protects 41
glass shall actually 41
glass sides containing 72
glass slide containing 402
glass slide immersed 103
glass slide prepared 81
glass slide surfaces 48
glass still clutched 73
glass still embedded 58
glass still littered 41
glass still remained 139
glass still trembled 49
glass syringe attached 203
glass syringe containing 390
glass syringe equipped 134
glass tanks containing 227
glass tubes attached 287
glass tubes cemented 43
glass tubes confined 40
glass tubes containing 5060
glass tubes employed 129
glass tubes immersed 95
glass tubes inserted 406
glass tubes provided 272
glass under ordinary 55
glass under pressure 323
glass vases containing 129
glass walls reflecting 58
glass walls separating 162
glass water pitchers 41
glass water tumblers 40
glass which absorbed 59
glass which assisted 59
glass which attracts 40
glass which collects 69
glass which consists 59
glass which contains 1055
glass which corrects 216
glass which diffuses 53
glass which distorts 116
glass which enclosed 80
glass which encloses 58
glass which enlarges 71
glass which excludes 43
glass which exhibits 49
glass which followed 55
glass which formerly 76
glass which happened 43
glass which includes 49
glass which littered 68
glass which occupied 56
glass which presents 48
glass which prevents 114
glass which produces 124
glass which projects 46
glass which protects 143
glass which provided 51
glass which provides 83
glass which receives 81
glass which reflects 447
glass which refracts 59
glass which remained 96
glass which requires 78
glass which resulted 50
glass which shatters 53
glass which transmit 58
glass whose contents 55
glass whose surfaces 222
glass whose thickness 364
glass would dissolve 82
glass would otherwise 42
glass would probably 175
glass would therefore 59
glaze which contains 82
glaze which prevents 47
gleaming black cadillac 63
gleaming black mercedes 224
gleaming brass fixtures 165
gleaming metal surfaces 91
gleaming white cadillac 76
gleaming white concrete 267
gleaming white corridor 44
gleaming white garments 55
gleaming white mercedes 96
gleaming white minarets 77
gleaming white monument 40
gleaming white surfaces 83
gleaming white uniforms 98
gleaming white woodwork 56
glide plane combines 42
glide plane parallel 1022
glide plane symmetry 162
glide slope receiver 179
gliding round silently 63
gliding stream beautiful 109
globe light fixtures 60
globe where american 157
globe which columbus 77
globe which contains 207
globe which presents 63
globe which produced 92
globe which revolved 40
globe which revolves 91
globe which sustains 66
globe would continue 54
globe would probably 98
gloom never attained 53
gloom which attended 236
gloom which darkened 221
gloom which distorts 62
gloom which envelops 127
gloom which followed 362
gloom which involved 115
gloom which obscured 40
gloom which obscures 47
gloom which overcast 55
gloom which overhangs 191
gloom which pervaded 605
gloom which pervades 432
gloom which precedes 46
gloom which prevails 85
gloom which prevents 87
gloom which shrouded 301
gloom which suddenly 49
gloom which threatened 85
gloom would bewilder 48
glory might illumine 48
glory shall commence 43
glory still remained 75
glory still survives 58
glory under auspices 40
glory under pericles 75
glory which animated 59
glory which attached 130
glory which attaches 198
glory which attended 325
glory which columbus 43
glory which consists 134
glory which departed 52
glory which emanated 87
glory which emanates 82
glory which followed 293
glory which humanity 56
glory which inspired 80
glory which inspires 61
glory which magellan 101
glory which otherwise 90
glory which pertains 44
glory which pervades 40
glory which proceeds 68
glory which redounds 56
glory which surround 61
glory which virtuous 135
glory would probably 46
gloss which explains 75
glove boxes containing 101
glowing coals remained 66
glowing gases produced 42
glowing green numerals 110
glowing paper lanterns 319
glowing press accounts 112
glowing press coverage 177
glowing terms concerning 54
glowing white colossal 45
glowing words inspired 125
glows still brighter 42
glued under pressure 446
gnats which infested 57
gnats while swallowing 162
gnawing words provoked 49
goals above personal 99
goals could possibly 49
goals could probably 51
goals focus attention 58
goals gives direction 43
goals helps students 45
goals might actually 40
goals might conflict 96
goals often conflict 1048
goals often involves 78
goals often requires 164
goals still relevant 44
goals where possible 56
goals which children 41
goals which coincide 40
goals which conflict 172
goals which directly 43
goals which education 71
goals which everyone 64
goals which included 255
goals which indicate 45
goals which inspired 70
goals which involved 44
goals which managers 43
goals which motivate 256
goals which otherwise 65
goals which planners 48
goals which prompted 53
goals which required 111
goals which resulted 45
goals which students 89
goals which underlie 123
goals while attempting 46
goals while continuing 78
goals while developing 75
goals while fulfilling 61
goals while maximizing 47
goals while minimizing 349
goals while preserving 119
goals while preventing 40
goals while protecting 77
goals while respecting 128
goals while satisfying 135
goals while supporting 66
goals within specific 289
goals would continue 45
goals would indicate 45
goals would probably 222
goals would therefore 49
goats could scarcely 42
goats which provided 50
goats which supplied 43
godly grief produces 172
godly people resolved 52
gonad which produces 57
gonna cause problems 54
gonna shoot somebody 249
goods above mentioned 401
goods above referred 61
goods after december 123
goods after delivery 442
goods after issuance 260
goods after november 60
goods after processing 80
goods after purchase 54
goods after rejection 76
goods after shipment 132
goods after transfer 47
goods alone amounted 110
goods alone increased 45
goods below standard 40
goods cause personal 53
goods could actually 58
goods could continue 96
goods could possibly 124
goods could probably 42
goods could scarcely 109
goods could therefore 115
goods dairy products 61
goods either directly 269
goods either imported 128
goods either produced 154
goods falls relative 81
goods first acquired 115
goods found concealed 82
goods found derelict 184
goods jobbing business 98
goods makes possible 140
goods might actually 54
goods might continue 40
goods might possibly 82
goods might therefore 55
goods motor vehicles 328
goods never actually 60
goods never received 122
goods newly produced 58
goods often involves 60
goods often requires 97
goods price increases 150
goods price inflation 892
goods really destined 50
goods rises relative 162
goods shall commence 62
goods shall continue 184
goods shall thereupon 85
goods still continue 57
goods still produced 53
goods still remained 210
goods still retained 54
goods store downtown 70
goods store operated 63
goods store operator 43
goods train collided 46
goods train derailed 286
goods train receipts 49
goods train services 93
goods under american 88
goods under articles 47
goods under contract 705
goods under distress 67
goods under execution 176
goods under pressure 66
goods under separate 42
goods under socialism 113
goods under treatment 73
goods under warranty 83
goods until delivery 109
goods where exclusion 74
goods where possible 81
goods which actually 287
goods which american 105
goods which amounted 123
goods which attaches 205
goods which australia 61
goods which business 54
goods which competed 397
goods which comprise 133
goods which contains 44
goods which continue 100
goods which depended 52
goods which developing 54
goods which directly 359
goods which everyone 103
goods which exceeded 47
goods which followed 118
goods which formerly 389
goods which generate 144
goods which happened 54
goods which humanity 51
goods which included 423
goods which includes 200
goods which increased 137
goods which increases 73
goods which indicate 59
goods which industry 175
goods which involved 56
goods which involves 88
goods which maintain 46
goods which minister 126
goods which neutrals 56
goods which normally 162
goods which occurred 118
goods which otherwise 609
goods which prevents 49
goods which probably 54
goods which produced 90
goods which properly 58
goods which provided 118
goods which provides 97
goods which reflects 57
goods which remained 355
goods which replaced 58
goods which required 338
goods which requires 102
goods which resulted 222
goods which returned 41
goods which threatened 74
goods while continuing 63
goods while minimizing 46
goods while permitting 43
goods while protecting 48
goods whose benefits 439
goods whose constant 51
goods whose delivery 83
goods whose domestic 183
goods whose identity 87
goods whose marginal 145
goods whose movement 43
goods whose presence 92
goods whose proceeds 45
goods whose provision 95
goods whose purchase 564
goods whose quantity 130
goods whose relative 416
goods whose services 85
goods whose supplies 50
goods whose ultimate 73
goods would actually 134
goods would continue 449
goods would diminish 62
goods would disappear 126
goods would exercise 189
goods would generate 62
goods would indicate 93
goods would normally 204
goods would obviously 78
goods would otherwise 256
goods would probably 588
goods would purchase 53
goods would scarcely 42
goods would therefore 265
goose bumps prickled 231
goose bumps skittering 109
goose bumps sprouted 40
goose bumps suddenly 47
goose bumps whenever 189
goose feather mattress 44
goose shaft suddenly 119
goose which followed 42
gorge walls seriously 153
gorge which presents 42
gotta prove yourself 53
gotta serve somebody 172
gotta sleep sometime 118
gotta start sometime 98
gotta trust somebody 113
gotta watch yourself 113
gourd which contains 40
gouty uncle received 57
grace alone produces 50
grace could possibly 60
grace could scarcely 44
grace makes possible 251
grace might possibly 40
grace never descends 40
grace never destroys 46
grace period afforded 80
grace period extended 79
grace period followed 89
grace period provided 669
grace period provides 44
grace period provision 708
grace period required 45
grace period thereafter 58
grace under pressure 39372
grace which actually 90
grace which animates 61
grace which attracts 106
grace which capacity 54
grace which consists 113
grace which converts 113
grace which delights 40
grace which delivers 119
grace which descends 81
grace which destroys 45
grace which disposes 40
grace which elevates 92
grace which emanates 50
grace which empowers 45
grace which ennobles 102
grace which excludes 101
grace which followed 379
grace which forgives 163
grace which imparted 45
grace which inclines 109
grace which inspired 112
grace which inspires 93
grace which operates 99
grace which perfects 157
grace which pervaded 161
grace which pervades 118
grace which preceded 64
grace which precedes 131
grace which prepares 116
grace which prevents 86
grace which proceeds 102
grace which produced 40
grace which produces 361
grace which promises 45
grace which provided 67
grace which provides 92
grace which purifies 81
grace which reminded 73
grace which rendered 61
grace which requires 44
grace which restored 42
grace which restores 66
grace which resulted 44
grace which supplies 112
grace which supports 52
grace which surround 92
grace which sustains 117
grace would consider 40
grace would continue 65
grace would probably 55
grade above mentioned 49
grade below standard 71
grade black children 281
grade black students 279
grade civil servants 2079
grade class composed 166
grade class consisting 62
grade class containing 42
grade class included 59
grade class involved 45
grade class prepared 48
grade class received 72
grade class recently 60
grade dairy products 125
grade eight education 409
grade eight students 702
grade essay questions 95
grade fever develops 43
grade fever followed 42
grade first mortgage 160
grade fluid silicone 358
grade girls reported 322
grade human prostate 62
grade indian children 64
grade indian students 249
grade learning disabled 908
grade level academic 130
grade level achieved 494
grade level advances 100
grade level assigned 180
grade level attained 512
grade level children 746
grade level clusters 60
grade level compared 319
grade level consists 213
grade level contains 45
grade level divisions 60
grade level education 115
grade level expected 106
grade level included 129
grade level includes 184
grade level increased 1402
grade level increases 3127
grade level involved 240
grade level materials 430
grade level obtained 51
grade level passages 160
grade level probably 44
grade level promotion 49
grade level provided 43
grade level provides 73
grade level received 162
grade level relative 44
grade level reported 69
grade level required 320
grade level requires 69
grade level retention 63
grade level selected 72
grade level standard 277
grade level students 1026
grade level textbook 64
grade matte containing 121
grade motor gasoline 60
grade negro children 324
grade negro students 200
grade paper products 63
grade point averages 55380
grade seven education 105
grade seven students 406
grade staff officers 217
grade steel products 404
grade urban children 119
grade urban students 50
grade viral infection 140
grade where children 51
grade where possible 81
grade where students 43
grade which contains 313
grade which includes 176
grade which reflects 41
grade which requires 93
grade white children 122
grade white students 160
grade world geography 129
grade would continue 51
grade would indicate 189
grade would probably 425
grade writing workshop 205
grading essay questions 120
graft after resection 154
grain after harvesting 95
grain after treatment 53
grain cereal products 1380
grain cleaning machines 55
grain crops combined 95
grain crops declined 54
grain crops increased 388
grain crops occupied 350
grain crops produced 377
grain crops required 42
grain cubic capacity 140
grain doses combined 109
grain drill equipped 59
grain falls straight 54
grain flour contains 55
grain flour products 129
grain growing district 77
grain growth decreases 56
grain growth exponent 1250
grain growth increases 548
grain growth inhibiting 124
grain growth kinetics 1718
grain growth observed 294
grain growth occurred 1381
grain growth proceeds 816
grain growth produced 92
grain growth velocity 111
grain milling industry 663
grain price increases 530
grain price policies 82
grain price supports 664
grain ration consisting 98
grain ration consists 61
grain ration containing 158
grain running lengthwise 677
grain running parallel 463
grain running straight 120
grain shape analysis 336
grain sized materials 107
grain sizes compared 46
grain sizes involved 98
grain sizes observed 278
grain sizes obtained 336
grain sizes produced 223
grain sizes reported 40
grain still contains 41
grain still remained 64
grain trade acquired 71
grain trade declined 52
grain trade increased 45
grain trade monopoly 118
grain trade patterns 53
grain trade policies 82
grain trade provided 43
grain trade remained 54
grain trading business 53
grain under ordinary 40
grain where possible 92
grain which amounted 54
grain which consists 73
grain which contains 336
grain which formerly 43
grain which otherwise 59
grain which produced 59
grain which produces 108
grain which remained 86
grain which requires 57
grain would continue 69
grain would normally 40
grain would probably 191
grain would therefore 50
grain yield amounted 44
grain yield averaged 167
grain yield compared 406
grain yield decreased 366
grain yield followed 102
grain yield formation 118
grain yield increased 1018
grain yield increases 1224
grain yield obtained 393
grain yield occurred 125
grain yield potential 1824
grain yield produced 50
grain yield reduction 541
grain yield relative 54
grain yield response 1255
grams total nitrogen 296
grams under standard 60
grams which contains 55
grand altar brilliant 59
grand civic festival 73
grand civic reception 55
grand civil officers 62
grand court occasions 83
grand dress rehearsal 144
grand evening reception 72
grand fight speedily 50
grand final struggle 51
grand flank movement 182
grand fleet returned 56
grand front entrance 230
grand gothic cathedral 97
grand human barbecue 55
grand hunting excursion 50
grand juror required 76
grand lodge declared 127
grand lodge officers 277
grand moral purposes 81
grand moral tribunal 57
grand music festival 45
grand naval promotion 87
grand naval strategy 71
grand opening ceremony 797
grand opening promotion 107
grand opening reception 65
grand opening tomorrow 79
grand opera composed 63
grand opera entitled 43
grand opera libretto 158
grand opera produced 53
grand opera tradition 205
grand rooms glittering 53
grand scale occurred 69
grand scale required 147
grand scale requires 82
grand snowy mountain 42
grand social engineering 83
grand social functions 72
grand social movement 43
grand social occasions 161
grand stand opposite 57
grand state ceremony 46
grand state occasions 121
grand stone stairway 57
grand style consists 67
grand table extended 84
grand tasks assigned 76
grand though somewhat 56
grand though terrible 100
grand total amounted 96
grand total exceeded 42
grand total expended 62
grand total includes 101
grand total obtained 91
grand total produced 42
grand total received 44
grand total reported 47
grand trunk railroad 71
grand trunk railways 49
grand turning movement 95
grand urban projects 46
grand wedding ceremony 119
grand wedding reception 71
grand worthy patriarch 73
grant above mentioned 277
grant above referred 144
grant after sentence 57
grant award document 127
grant black suffrage 140
grant broad authority 239
grant civil equality 105
grant civil servants 40
grant either directly 327
grant equal suffrage 314
grant equal treatment 636
grant every facility 637
grant every possible 237
grant every security 153
grant final approval 779
grant first mentioned 63
grant fresh advances 52
grant funding agencies 136
grant funding provided 129
grant funds directly 201
grant funds provided 395
grant funds received 423
grant legal authority 105
grant legal equality 131
grant legal immunity 156
grant legal remedies 47
grant loans directly 195
grant local autonomy 237
grant merit increases 504
grant money directly 56
grant money provided 154
grant money received 262
grant negro suffrage 346
grant price increases 234
grant roman catholics 121
grant search warrants 308
grant shall continue 249
grant shall hereafter 47
grant shall thereafter 148
grant shall thereupon 140
grant social equality 249
grant social security 99
grant state colleges 104
grant total exemption 203
grant total immunity 107
grant trading licenses 43
grant treaty benefits 61
grant under articles 107
grant under contract 167
grant which amounted 41
grant which assisted 440
grant which contains 46
grant which embraced 44
grant which extended 46
grant which financed 210
grant which included 288
grant which includes 62
grant which provided 533
grant which provides 120
grant which remained 42
grant which required 46
grant which resulted 50
grant which supports 46
grant woman suffrage 1210
grant women complete 48
grant women equality 431
grant women suffrage 1508
grant would continue 112
grant would otherwise 88
grant would probably 329
grant would therefore 56
grape growing business 43
grape growing industry 281
grape growing requires 41
grape jelly sandwich 285
grape juice containing 224
grape juice contains 388
grape juice ferments 357
grape juice improves 115
grape juice industry 380
grape juice inhibits 75
grape juice produced 126
grape sugar solutions 86
grape which produces 152
graph based algorithm 192
graph based approach 332
graph below compares 186
graph below displays 71
graph below presents 126
graph drawing algorithm 502
graph drawing problems 250
graph drawing software 66
graph linear equations 725
graph linear functions 175
graph lines indicate 58
graph looks somewhat 44
graph might indicate 47
graph opens downward 397
graph paper attached 241
graph paper containing 61
graph paper designed 96
graph paper provided 1090
graph paper provides 115
graph paper supplied 159
graph search algorithm 1618
graph showing progress 52
graph showing rainfall 40
graph showing relative 205
graph showing variations 146
graph shows relative 109
graph shows variations 49
graph still contains 85
graph which compares 150
graph which connects 64
graph which consists 256
graph which contains 617
graph which displays 116
graph which includes 166
graph which presents 76
graph which provides 85
graph which recorded 45
graph which reflects 71
graph whose abscissa 93
graph whose vertical 176
graph would continue 52
graph would indicate 250
graph would probably 132
graph would resemble 72
grasp anything whatever 54
grasp basic concepts 174
grasp class struggle 792
grasp could preserve 189
grasp every possible 235
grasp every situation 53
grasp small branches 90
grass about eighteen 84
grass above mentioned 131
grass could actually 45
grass could possibly 42
grass could scarcely 71
grass cover consists 58
grass cover increased 54
grass cover increases 43
grass cover provides 94
grass cutting machines 141
grass ended abruptly 51
grass every saturday 72
grass growing alongside 282
grass growing anywhere 119
grass growing underneath 277
grass grows greenest 57
grass grows sparsely 48
grass leaves movement 46
grass playing surfaces 92
grass roots activism 2022
grass roots activist 206
grass roots activity 1041
grass roots advocacy 221
grass roots american 172
grass roots approach 3264
grass roots campaign 1700
grass roots citizens 180
grass roots coalition 64
grass roots concerns 126
grass roots consumer 220
grass roots contacts 194
grass roots cultural 123
grass roots economic 150
grass roots education 204
grass roots elements 122
grass roots enthusiasm 196
grass roots entwined 47
grass roots feminist 62
grass roots interest 393
grass roots movement 6284
grass roots networks 92
grass roots operation 145
grass roots organizing 1708
grass roots oriented 108
grass roots politics 1168
grass roots practice 44
grass roots pressure 1785
grass roots problems 133
grass roots programs 314
grass roots projects 872
grass roots protests 92
grass roots rebellion 149
grass roots religious 130
grass roots response 420
grass roots strategy 134
grass roots struggle 95
grass still remained 68
grass still trampled 53
grass stood beautiful 188
grass suits reptiles 50
grass verge alongside 89
grass verge opposite 100
grass where children 60
grass which abounded 47
grass which afforded 104
grass which attracts 57
grass which bordered 385
grass which carpeted 136
grass which concealed 95
grass which contains 60
grass which extended 44
grass which methought 45
grass which produces 140
grass which provided 60
grass which provides 145
grass which remained 140
grass which requires 51
grass which sprouted 50
grass which supports 77
grass which whistles 60
grass would probably 101
grass would scarcely 41
grate still flutters 85
grating noise produced 44
grating sound followed 96
grating sound produced 454
grating which admitted 41
grating which consists 125
grating which prevents 42
grating which produces 120
grating which strained 503
grave civil disorder 47
grave could scarcely 44
grave danger incurred 55
grave danger inherent 225
grave danger involved 232
grave danger threatened 299
grave doubt concerning 160
grave flora scarcely 52
grave goods comprise 54
grave goods consisting 134
grave goods included 988
grave goods indicate 155
grave goods indicating 55
grave goods interred 127
grave goods suggests 159
grave housing shortage 237
grave human problems 73
grave legal problems 65
grave legal questions 81
grave looks demanded 57
grave looks directed 219
grave moral disorder 309
grave moral objection 59
grave moral offenses 95
grave moral problems 242
grave moral questions 211
grave moral scruples 41
grave prime minister 40
grave risks inherent 64
grave risks involved 497
grave shall vanquish 64
grave sneer overcast 40
grave social conflict 58
grave social disorder 167
grave social distress 42
grave social problems 2608
grave social questions 127
grave social security 347
grave social services 69
grave social situation 47
grave social troubles 76
grave social upheavals 64
grave still imparted 252
grave throat symptoms 53
grave toxic symptoms 73
grave voice answered 102
grave where daffodil 73
grave which contains 243
grave which probably 51
grave which received 95
grave which receives 48
grave widow directed 62
grave world economic 53
grave world problems 63
grave world situation 119
grave would convince 45
grave would probably 54
grazing lands adjacent 65
grazing lands occupied 44
grazing lands remained 41
grazing lands stretching 43
grazing would continue 42
grease under pressure 247
greasy black trousers 173
greasy indian conjurer 102
greasy leather breeches 311
greats louis armstrong 48
greed which prompted 103
greed would overcome 46
green after exposure 109
green after treatment 43
green algal ancestor 200
green algal colonies 49
green algal cultures 62
green algal nitrogen 118
green apple shrivels 99
green baggy trousers 46
green baize curtains 358
green baize tabletop 92
green basic sulphate 162
green belts separating 40
green beryl crystals 63
green birch branches 107
green boxes indicate 66
green cedar branches 62
green cleaning products 147
green color channels 53
green color develops 594
green color imparted 201
green color indicating 57
green color observed 87
green color obtained 115
green color persists 58
green color produced 333
green color resembling 51
green color suggests 71
green color underneath 45
green crops increases 132
green dress uniforms 91
green feather fastened 90
green field bordered 63
green field opposite 50
green field projects 147
green field situation 54
green field stretching 60
green field uniforms 68
green fluid containing 43
green fluid secreted 74
green fruit contains 99
green fruit resembling 47
green gauze curtains 66
green gingham curtains 44
green gingham umbrella 53
green glace cherries 100
green gland consists 58
green glass containing 98
green glass decanter 71
green glass necklace 52
green glass pendants 106
green glass tumblers 159
green goods business 76
green goose anderson 66
green grass anywhere 75
green grass bordered 89
green grass carpeted 75
green grass sparkled 40
green grass sprouted 287
green grass stretching 94
green grass underneath 248
green herbs underneath 188
green hills descending 110
green hills encircling 44
green hills opposite 167
green hills stretching 168
green house condition 55
green house emissions 97
green hydra symbiosis 265
green jungle fatigues 320
green jungle uniforms 42
green khaki uniforms 60
green lawns bordered 87
green lawns stretching 214
green layer underneath 43
green leather armchair 816
green leather notebook 134
green leather recliner 51
green leather slippers 131
green leaves attached 223
green leaves blotched 108
green leaves bordered 58
green leaves clambering 50
green leaves composed 75
green leaves containing 89
green leaves contrast 312
green leaves fluttering 290
green leaves glistening 72
green leaves hesitate 49
green leaves indicate 67
green leaves outlined 102
green leaves overlaid 59
green leaves produced 105
green leaves produces 49
green leaves provided 74
green leaves quivered 42
green leaves remained 61
green leaves resemble 158
green leaves resembling 203
green leaves shimmering 60
green leaves slightly 49
green leaves somewhat 94
green leaves speckled 73
green leaves splashed 250
green leaves sprouted 118
green leaves suddenly 58
green leaves surround 66
green leaves trembled 109
green leaves unfolded 43
green leaves whispering 81
green light absorbed 64
green light compared 42
green light exposure 59
green light filtered 311
green light flickering 121
green light followed 65
green light increases 47
green light indicating 214
green light obtained 66
green light produced 168
green light produces 272
green light reflecting 51
green light remained 54
green light required 63
green light shimmering 41
green light signaled 119
green light strained 70
green light suddenly 133
green light switched 44
green light vanished 52
green light whenever 48
green linen curtains 42
green linen trousers 50
green lines indicate 203
green meadow stretching 57
green metal cabinets 118
green mossy orchards 45
green nylon backpack 46
green olive branches 104
green olive orchards 105
green paper curtains 84
green paper entitled 103
green paper proposed 55
green paper streamers 173
green paper wrappers 811
green parts included 84
green parts separate 75
green party politics 48
green plaid trousers 65
green plain stretching 102
green plant contains 73
green plant materials 263
green plant pigments 64
green plant produces 58
green plant requires 47
green plush breeches 45
green plush curtains 137
green power programs 85
green pricing programs 157
green rolling pastures 72
green salad followed 51
green satin bedspread 142
green satin breeches 75
green satin coverlet 143
green satin curtains 103
green satin doublets 103
green satin slippers 446
green satin tapestry 52
green satin trousers 83
green seeds produced 58
green serge curtains 434
green shale containing 84
green shirt buttoned 40
green slope opposite 124
green sloping pastures 46
green smoke billowed 62
green smoke squirted 97
green snake slithered 135
green space adjacent 45
green spire declares 44
green stick compound 132
green stick fracture 1078
green still outdoors 48
green still remained 44
green stone resembling 105
green stood whispering 152
green stuff fluttering 48
green sugar crystals 82
green sward stretching 50
green trees stretching 43
green tweed overcoat 56
green under sunlight 52
green upper surfaces 476
green vinyl armchair 107
green vinyl recliner 88
green waste composting 62
green water reflecting 50
green water reflects 42
green water sparkled 51
green water stretching 63
green water underneath 41
green where children 50
green where moderate 44
green which suggests 46
green woods unharmed 109
green would indicate 44
green would probably 153
greet every customer 257
greet people politely 122
greet people properly 257
greet prime minister 63
greet queen elizabeth 91
grief newly increased 58
grief shall silently 40
grief under atrocious 79
grief which attended 40
grief which commands 44
grief which consumed 75
grief which consumes 55
grief which followed 492
grief which overcame 41
grief which pervaded 93
grief which pervades 64
grief which produces 77
grief which provokes 41
grief which threatened 68
grief would overcome 63
grill until slightly 47
grist mills operated 119
groan under delicate 70
groin wound infection 125
groom would probably 57
groping hands extended 82
gross alpha activity 607
gross alpha particle 167
gross asset formation 124
gross brain pathology 342
gross cross sectional 182
gross earnings amounted 234
gross earnings annually 55
gross earnings averaged 56
gross earnings declined 50
gross earnings directly 59
gross earnings exceeded 94
gross earnings increased 394
gross earnings obtained 73
gross earnings received 168
gross error concerning 69
gross error detection 1340
gross error redolent 175
gross fixed domestic 986
gross fluid overload 87
gross focal cerebral 54
gross lifting capacity 59
gross money receipts 60
gross moral darkness 72
gross motor activity 8737
gross motor behaviors 274
gross motor deficits 205
gross motor exercise 80
gross motor functioning 1024
gross motor functions 517
gross motor imitation 102
gross motor movement 1252
gross motor patterns 219
gross motor physical 47
gross motor problems 344
gross motor response 92
gross power required 48
gross power revenues 45
gross price received 150
gross rents received 181
gross sales amounted 280
gross sales annually 119
gross sales exceeded 147
gross sales increased 212
gross sales proceeds 1015
gross sales receipts 558
gross sales referred 45
gross sales reported 85
gross sales revenues 365
gross sales turnover 128
gross social benefits 265
gross social inequity 109
gross social pathology 63
gross social security 203
gross state domestic 337
gross state products 128
gross total resection 17974
gross total situation 150
gross total surgical 218
gross trading receipts 71
gross tumor resection 227
gross value produced 313
gross value received 46
gross wages increased 56
gross working expenses 159
gross yearly receipts 59
group about personal 44
group about possible 79
group about problems 48
group about specific 59
group about yourself 43
group above mentioned 253
group above personal 61
group above referred 161
group action designed 219
group action directed 143
group action possible 106
group action required 55
group action requires 231
group after completing 98
group after exposure 72
group after transfer 56
group after treatment 317
group again consists 45
group alone accounts 63
group alone contains 48
group alone controls 40
group asked questions 170
group based approach 68
group based entirely 41
group began collecting 58
group began conducting 42
group began developing 145
group began discussing 234
group began organizing 75
group began performing 113
group began publishing 273
group below contains 68
group blood pressure 152
group brief therapies 95
group calls attention 96
group could actually 277
group could approach 51
group could assemble 84
group could challenge 89
group could complete 111
group could comprise 90
group could conceive 50
group could consider 231
group could continue 416
group could describe 58
group could discover 42
group could dominate 350
group could evaluate 51
group could exercise 231
group could generate 121
group could identify 342
group could indicate 86
group could interact 80
group could maintain 341
group could mobilize 72
group could negotiate 57
group could obviously 42
group could organize 167
group could otherwise 48
group could overcome 54
group could possibly 938
group could practice 73
group could preserve 51
group could probably 378
group could progress 49
group could properly 74
group could purchase 95
group could remember 119
group could scarcely 210
group could therefore 259
group could tolerate 101
group could withstand 48
group delay increases 177
group delay response 496
group delay variations 186
group draws attention 94
group dummy variables 506
group either directly 99
group either receives 60
group either remained 68
group ethnic identity 358
group every saturday 63
group exert pressure 43
group farming projects 325
group feeding programs 143
group feeling develops 41
group feels excluded 46
group feels threatened 372
group first convened 55
group first examined 48
group first mentioned 231
group first observed 85
group first produces 78
group first proposed 59
group first received 165
group first recorded 59
group first reported 380
group focal conflict 4194
group forms hydrogen 123
group found evidence 183
group found increased 54
group fully informed 122
group gives evidence 123
group gives feedback 192
group goals provides 97
group headed straight 120
group helps children 115
group helps maintain 40
group helps patients 65
group helps students 74
group homes operated 115
group housing projects 213
group housing situation 47
group human relations 137
group human resource 55
group known variously 211
group later expanded 93
group later included 61
group later recalled 69
group later received 60
group later reported 323
group later returned 60
group latin american 200
group leader actively 178
group leader actually 52
group leader assigned 108
group leader attempts 432
group leader behaviors 61
group leader believes 81
group leader collects 81
group leader conducts 46
group leader develops 61
group leader explains 387
group leader followed 40
group leader functions 224
group leader positions 137
group leader prepares 49
group leader presents 176
group leader provides 408
group leader received 98
group leader receives 83
group leader remarked 108
group leader reported 271
group leader requires 124
group leader responds 58
group leader selected 42
group leader suggests 186
group learning activity 731
group learning approach 222
group learning contexts 118
group learning outcomes 45
group learning projects 167
group learning provides 119
group learning requires 105
group learning situation 1211
group leaves invariant 115
group legal practice 142
group legal services 10396
group lending approach 250
group lending programs 352
group level analysis 456
group level involves 90
group level outcomes 139
group level requires 85
group level variables 688
group libel doctrine 63
group libel statutes 131
