tail hairs streamed white 54
took place between abram 71
took place between adams 44
took place between april 1233
took place between arabs 41
took place between armed 58
took place between arthur 50
took place between athens 52
took place between baron 46
took place between black 120
took place between blake 43
took place between brown 44
took place between caesar 58
took place between china 207
took place between close 46
took place between count 150
took place between david 137
took place between easter 79
took place between egypt 86
took place between eight 341
took place between essex 84
took place between esther 66
took place between father 832
took place between firms 60
took place between frank 49
took place between george 225
took place between greek 126
took place between henry 563
took place between horus 44
took place between human 70
took place between indian 211
took place between israel 195
took place between italy 80
took place between jacob 58
took place between james 170
took place between japan 164
took place between jesus 357
took place between judge 79
took place between large 69
took place between lenin 41
took place between lloyd 63
took place between local 141
took place between louis 371
took place between luther 124
took place between major 222
took place between march 1122
took place between marie 95
took place between moses 53
took place between mother 221
took place between paris 113
took place between people 473
took place between peter 80
took place between prime 74
took place between queen 72
took place between rabbi 41
took place between rival 576
took place between roman 45
took place between russia 214
took place between santa 42
took place between senior 75
took place between seven 313
took place between ships 57
took place between small 228
took place between spain 83
took place between steve 46
took place between swift 63
took place between thirty 67
took place between thomas 105
took place between units 50
took place between white 140
took place between women 87
took place between world 55
took place betwixt raoul 58
took place chiefly after 65
took place chiefly under 50
took place chiefly within 62
took place exactly where 44
took place fifteen months 51
took place following world 170
took place largely after 213
took place largely under 222
took place largely within 672
took place outside paris 59
took place outside working 44
took place quickly after 41
took place rapidly after 114
took place several hours 223
took place several miles 106
took place several months 1091
took place several times 1339
took place several weeks 580
took place shortly after 23538
took place sixteen months 41
took place thirteen months 42
took place thursday night 48
took place towards evening 87
took place tuesday evening 45
took place tuesday morning 43
took shape shortly after 85
torn fresh spinach leaves 110
tort action against state 148
town about fifteen miles 2639
town about seventy miles 735
town about sixteen miles 500
town about thirteen miles 102
town clock strikes eight 85
treat lower urinary tract 67
tree about fifteen yards 57
tree growing towards heaven 73
tree still greenly alive 157
tree trunk against which 133
tree which planted grows 46
tree which towered above 128
tree which usually grows 45
tree within fifteen miles 88
trial court awarded janet 105
trial court decision denying 202
trial court decision holding 119
trial court decision which 165
trial court entered final 140
trial court granted motion 77
trial lasting several months 74
trial lasting several weeks 50
trip lasting several months 47
trip lasting several weeks 58
trip takes several hours 46
trip would require about 55
true birds hitherto known 55
true blood glucose level 66
true since ancient times 65
true witch element about 50
true world solution today 50
truth about ancient times 131
truth about certain sense 81
truth about everything which 61
truth about himself which 134
truth about matters which 92
tube which carries blood 48
tube which carries urine 252
tube which conveys urine 123
tube which extends above 95
tube which extends nearly 61
turn again towards theism 70
turn human liberty shows 55
turn reason against reason 47
turn right following signs 77
turn round several times 118
turn which affairs might 221
turn which affairs would 44
turn which judicial trials 72
twin poles between which 91
twin study vantage point 366
type cation exchange resin 128
type gross leukemia virus 162
type leaned against cigar 50
