tea plantations owned by 58
the delinquent group is 256
the delinquent group of 59
the delinquent group the 58
the delinquent group to 74
the delinquent liable to 110
the delinquent might be 175
the delinquent ought to 45
the delinquent party is 87
the delinquent party to 285
the delinquent seeks to 41
the delinquent seems to 51
the delinquent shall be 355
the delinquent state is 110
the delinquent state or 47
the delinquent state to 241
the delinquent taxes in 75
the delinquent taxes of 192
the delinquent taxes on 87
the delinquent tends to 69
the delinquent until he 43
the delinquent wards of 57
the delinquent within the 50
the delinquent would be 238
the deliveries could be 77
the deliveries shall be 73
the deliveries under the 121
the deliveries would be 133
the demagogues would be 57
the demarcation lines in 219
the demarcation lines of 697
the demarcation lines to 83
the demarcation point at 64
the demarcation point in 52
the demarcation point is 115
the demarcation point of 118
the demarcation point to 60
the demarcation would be 41
the democratic action of 109
the democratic appeal of 216
the democratic appeal to 186
the democratic ardor of 44
the democratic arena of 45
the democratic athens of 65
the democratic audit of 104
the democratic bases of 253
the democratic basis of 2754
the democratic basis on 84
the democratic board of 77
the democratic cause as 156
the democratic cause by 244
the democratic cause in 980
the democratic cause is 148
the democratic cause of 259
the democratic cause to 53
the democratic chain of 108
the democratic chair of 131
the democratic change in 127
the democratic change of 101
the democratic claim of 72
the democratic claim to 128
the democratic class of 62
the democratic clubs in 436
the democratic clubs of 254
the democratic credo of 61
the democratic creed in 97
the democratic creed is 220
the democratic creed of 268
the democratic creed to 75
the democratic defeat at 42
the democratic defeat in 348
the democratic defeat of 111
the democratic dogma in 81
the democratic dogma is 60
the democratic dogma of 205
the democratic dreams of 114
the democratic drift of 71
the democratic ethics of 43
the democratic feeling in 137
the democratic feeling of 421
the democratic fiber of 48
the democratic field in 48
the democratic field of 50
the democratic field to 45
the democratic force in 86
the democratic force of 138
the democratic forms of 1374
the democratic forum in 116
the democratic forum of 225
the democratic frame of 250
the democratic front as 103
the democratic front in 374
the democratic front is 67
the democratic front of 459
the democratic front to 193
the democratic gains in 351
the democratic gains of 645
the democratic goals of 551
the democratic group as 98
the democratic group in 80
the democratic group is 76
the democratic group of 106
the democratic group the 83
the democratic growth of 168
the democratic habit of 136
the democratic hopes of 278
the democratic house by 69
the democratic house in 175
the democratic house of 1750
the democratic house to 181
the democratic ideals as 90
the democratic ideals by 46
the democratic ideals he 80
the democratic ideals in 189
the democratic ideals it 90
the democratic ideals of 6824
the democratic ideals on 126
the democratic ideals so 41
the democratic ideals the 42
the democratic ideals to 192
the democratic ideals we 108
the democratic image of 271
the democratic label as 95
the democratic label in 68
the democratic lands of 54
the democratic leader as 102
the democratic leader at 48
the democratic leader in 1630
the democratic leader is 251
the democratic leader of 2018
the democratic leader on 157
the democratic leader to 115
the democratic league as 138
the democratic league in 224
the democratic league is 48
the democratic league of 1639
the democratic league to 116
the democratic leanings of 296
the democratic level of 129
the democratic lines of 96
the democratic logic of 216
the democratic mayor of 883
the democratic meeting at 133
the democratic meeting in 86
the democratic method as 313
the democratic method by 51
the democratic method in 315
the democratic method is 1044
the democratic method of 3297
the democratic method or 49
the democratic method to 168
the democratic model as 109
the democratic model in 118
the democratic model is 163
the democratic model of 721
the democratic model to 96
the democratic mores of 63
the democratic nation is 68
the democratic nation of 96
the democratic needs of 265
the democratic norms in 41
the democratic norms of 554
the democratic notion of 808
the democratic opening in 216
the democratic opening of 210
the democratic order as 525
the democratic order by 106
the democratic order in 637
the democratic order is 242
the democratic order of 729
the democratic order or 87
the democratic order to 98
the democratic organ at 153
the democratic organ in 129
the democratic organ of 243
the democratic paper at 49
the democratic paper in 102
the democratic paper of 102
the democratic parts of 443
the democratic party an 827
the democratic party as 33206
the democratic party at 6960
the democratic party be 753
the democratic party by 10239
the democratic party do 410
the democratic party en 52
the democratic party go 91
the democratic party he 1153
the democratic party if 1154
the democratic party in 86620
the democratic party is 19332
the democratic party it 450
the democratic party no 731
the democratic party of 37862
the democratic party on 5980
the democratic party or 3990
the democratic party so 1384
the democratic party the 4168
the democratic party to 27993
the democratic party up 206
the democratic party we 301
the democratic people in 59
the democratic people of 626
the democratic period in 179
the democratic period of 238
the democratic period the 49
the democratic phase of 275
the democratic plank on 113
the democratic point of 2386
the democratic power in 192
the democratic power is 71
the democratic power of 792
the democratic power to 87
the democratic press as 481
the democratic press he 47
the democratic press in 540
the democratic press of 1243
the democratic press to 227
the democratic ranks as 185
the democratic ranks at 44
the democratic ranks by 104
the democratic ranks in 427
the democratic ranks of 202
the democratic ranks the 57
the democratic ranks to 119
the democratic reply to 57
the democratic right of 3087
the democratic right to 2454
the democratic roots of 206
the democratic route to 121
the democratic rules of 1998
the democratic running of 96
the democratic sense is 67
the democratic sense of 598
the democratic setting of 89
the democratic setup of 68
the democratic share of 832
the democratic sharing of 133
the democratic showing in 55
the democratic slate in 99
the democratic slate of 116
the democratic space in 135
the democratic space of 97
the democratic space to 77
the democratic split in 83
the democratic spread of 71
the democratic staff of 261
the democratic stage in 41
the democratic stage is 49
the democratic stage of 418
the democratic stand on 125
the democratic state as 1656
the democratic state at 47
the democratic state by 132
the democratic state if 45
the democratic state in 940
the democratic state is 2354
the democratic state it 57
the democratic state of 1782
the democratic state or 138
the democratic state the 208
the democratic state to 949
the democratic stream of 60
the democratic style in 51
the democratic style is 166
the democratic style of 931
the democratic surge of 112
the democratic sweep in 196
the democratic sweep of 395
the democratic tasks of 271
the democratic teaching of 79
the democratic tenet of 78
the democratic tenor of 89
the democratic terms of 41
the democratic thesis of 47
the democratic thinking of 69
the democratic thrust of 343
the democratic title of 85
the democratic total of 48
the democratic trend in 430
the democratic trend is 52
the democratic trend of 448
the democratic tweed ring 121
the democratic unions in 53
the democratic unity of 319
the democratic urges of 197
the democratic value of 1032
the democratic views of 462
the democratic vision is 76
the democratic vision of 612
the democratic voice of 407
the democratic votes in 298
the democratic votes of 93
the democratic votes to 65
the democratic weapon of 44
the democratic whims of 52
the democratic women in 94
the democratic women of 215
the democratic working of 195
the democratic world as 394
the democratic world at 73
the democratic world by 86
the democratic world in 346
the democratic world is 444
the democratic world of 383
the democratic world the 77
the democratic world to 397
the demolished house of 54
the demolished parts of 52
the demolished ruins of 77
the demolished walls of 140
the demoralizing defeat of 58
the demoralizing force of 48
the demoralizing habit of 76
the demoralizing power of 155
the demoralizing sense of 49
the demoralizing state of 56
the demystifying power of 63
the denotative force of 79
the denotative level of 317
the denotative meanings of 499
the denotative power of 437
the denotative scope of 68
the denotative sense of 119
the denotative value of 121
the denouement could be 69
the denouement gives us 72
the denouement seems to 66
the denouement which he 68
the denouement which is 79
the denouement would be 222
the denunciation shall be 639
the denunciation which he 86
the denunciation which it 60
the denunciation which the 102
the denunciation would be 83
the department about it 120
the department about the 909
the department above the 49
the department acted as 204
the department after he 63
the department after the 977
the department alone to 58
the department appear to 61
the department asked me 99
the department asked the 247
the department aware of 64
the department based on 324
the department began an 40
the department began in 195
the department began the 178
the department began to 2047
the department begin to 63
the department below the 93
the department ceased to 163
the department chair as 178
the department chair at 170
the department chair in 222
the department chair is 199
the department chair of 232
the department chair or 491
the department chair to 347
the department chief is 91
the department chief of 156
the department chief or 57
the department chief to 71
the department chose to 282
the department could be 1611
the department could do 639
the department could no 197
the department deems it 123
the department either of 64
the department either to 46
the department ended up 44
the department faced the 65
the department fails to 398
the department feels it 62
the department field in 90
the department field is 56
the department field to 82
the department finds it 139
the department finds the 76
the department found it 392
the department found the 137
the department gives the 102
the department headed by 467
the department holding the 55
the department hoped to 237
the department hopes to 402
the department issuing it 49
the department issuing the 178
the department known as 575
the department lacks the 44
the department level as 72
the department level by 48
the department level in 157
the department level is 209
the department level of 135
the department level or 95
the department level the 41
the department level to 143
the department liable to 88
the department makes an 49
the department makes it 103
the department makes no 60
the department makes the 208
the department meeting on 42
the department might be 1199
the department moved to 435
the department names in 48
the department needing the 73
the department needs to 817
the department ought to 799
the department plans to 519
the department plays in 58
the department power to 170
the department running by 55
the department running the 47
the department seeks to 600
the department seems to 677
the department shall at 47
the department shall be 4865
the department showing the 184
the department shown in 49
the department since he 84
the department since it 139
the department since the 980
the department staff in 120
the department staff to 98
the department store ad 54
the department store an 48
the department store as 2564
the department store at 502
the department store au 54
the department store by 249
the department store he 233
the department store if 41
the department store in 2844
the department store is 2553
the department store it 115
the department store king 49
the department store la 85
the department store of 1383
the department store on 686
the department store or 1007
the department store so 132
the department store the 292
the department store to 1857
the department store we 73
the department table in 73
the department table is 109
the department table to 129
the department takes the 269
the department tends to 154
the department thinks it 145
the department tried to 658
the department tries to 308
the department under an 40
the department under my 226
the department under the 3293
the department until he 249
the department until it 174
the department until the 965
the department views the 45
the department voted to 71
the department wants to 651
the department where he 1035
the department where it 668
the department where the 3670
the department where we 59
the department which he 1310
the department which in 62
the department which is 2052
the department which it 249
the department which the 361
the department which we 111
the department while he 106
the department while in 85
the department while the 240
the department willing to 54
the department within an 46
the department within the 1405
the department working in 47
the department working on 84
the department works in 54
the department works to 101
the department would be 6738
the department would do 311
the department would go 175
the department would in 106
the department would no 212
the department wrote to 260
the dependable order of 50
the dependable yield of 45
the dependance which the 49
the dependence based on 40
the dependence could be 78
the dependence found in 57
the dependence given by 137
the dependence given in 87
the dependence graph in 64
the dependence graph is 158
the dependence graph of 302
the dependence needs of 67
the dependence seems to 96
the dependence shown by 45
the dependence shown in 342
the dependence which he 141
the dependence which is 228
the dependence which it 105
the dependence which the 407
the dependence which we 106
the dependence within the 43
the dependence would be 159
the dependency could be 75
the dependency graph in 98
the dependency graph is 262
the dependency graph of 578
the dependency graph to 81
the dependency level of 130
the dependency model in 47
the dependency model is 122
the dependency model of 150
the dependency model to 52
the dependency needs of 1862
the dependency period of 109
the dependency phase of 51
the dependency point of 41
the dependency ratios in 83
the dependency ratios of 127
the dependency stage of 46
the dependency thesis is 59
the dependency which is 144
the dependency which the 42
the dependency would be 118
the dependents would be 67
the depilatory action of 66
the deplorable apathy of 40
the deplorable cause of 45
the deplorable change in 47
the deplorable decay of 321
the deplorable defeat of 43
the deplorable error of 170
the deplorable event in 137
the deplorable event of 115
the deplorable evils of 89
the deplorable facts of 51
the deplorable folly of 85
the deplorable growth of 48
the deplorable habit of 813
the deplorable idiocy of 66
the deplorable issue of 142
the deplorable level of 162
the deplorable reign of 81
the deplorable scene of 51
the deplorable sight of 62
the deplorable state in 1111
the deplorable state it 56
the deplorable state of 22963
the deplorable state the 88
the deplorable state to 1075
the deplorable story of 82
the deplorable taste of 129
the deplorable treaty of 54
the deplorable waste of 270
the deployment costs of 47
the deployment could be 84
the deployment phase is 46
the deployment phase of 226
the deployment plans of 55
the deployment would be 153
the depolarizing action of 1403
the depolarizing agent is 46
the depolarizing field is 77
the depolarizing phase of 684
the deportation hearings of 43
the deportation order as 135
the deportation order be 48
the deportation order by 44
the deportation order in 277
the deportation order is 346
the deportation order of 189
the deportation order on 173
the deportation order or 50
the deportation order to 159
the deportation train on 42
the deportation until the 50
the deportation would be 119
the deportment which we 46
the depositary after the 65
the depositary banks to 50
the depositary shall be 246
the depositary under the 48
the depositions about the 40
the depositions could be 74
the depositions given by 206
the depositions given in 186
the depositions might be 45
the depositions ought to 44
the depositions shall be 658
the depositions taken at 913
the depositions taken by 836
the depositions taken in 880
the depositions taken on 511
the depositions which he 134
the depositions which the 60
the depositions would be 125
the depositors began to 51
the depositors might be 46
the depositors shall be 61
the depositors under the 58
the depositors would be 293
the depository banks in 50
the depository banks to 83
the depository shall be 58
the depository where the 108
the depreciated basis of 92
the depreciated bills of 149
the depreciated bonds of 56
the depreciated costs of 52
the depreciated engine he 43
the depreciated money in 49
the depreciated money of 72
the depreciated notes of 298
the depreciated paper in 77
the depreciated paper is 44
the depreciated paper of 403
the depreciated price of 77
the depreciated state of 640
the depreciated stock of 83
the depreciated value as 83
the depreciated value at 254
the depreciated value by 77
the depreciated value in 71
the depreciated value is 206
the depreciated value of 6220
the depreciated value on 56
the depreciated value or 46
the depreciated value to 164
the depreciation after the 45
the depreciation based on 187
the depreciation basis is 90
the depreciation basis of 133
the depreciation costs of 282
the depreciation could be 81
the depreciation entry is 57
the depreciation funds of 139
the depreciation method in 63
the depreciation method is 289
the depreciation method of 198
the depreciation method or 92
the depreciation method the 46
the depreciation method to 221
the depreciation might be 82
the depreciation ought to 56
the depreciation period is 336
the depreciation period of 318
the depreciation period to 54
the depreciation rates in 80
the depreciation rates of 273
the depreciation rates on 95
the depreciation rates to 53
the depreciation rules in 104
the depreciation rules of 132
the depreciation rules to 45
the depreciation shall be 71
the depreciation shown in 55
the depreciation taken by 192
the depreciation taken in 162
the depreciation taken is 55
the depreciation taken on 510
the depreciation taken or 51
the depreciation taken to 67
the depreciation under the 119
the depreciation value of 214
the depreciation which he 82
the depreciation which is 293
the depreciation which it 120
the depreciation which the 303
the depreciation would be 909
the depressant action is 115
the depressant action of 2961
the depressant action on 233
the depressant apply to 41
the depressions below it 66
the depressions below the 67
the depressions could be 53
the depressions forming the 49
the depressions found in 43
the depressions known as 40
the depressions marking the 59
the depressions under the 59
the depressions where the 235
the depressions within the 79
the depressions would be 40
the depressive action of 375
the depressive action on 42
the depressive cycle of 44
the depressive feeling of 52
the depressive forms of 110
the depressive phase in 92
the depressive phase is 193
the depressive phase of 2192
the depressive phase the 113
the depressive sense of 50
the depressive stage of 222
the depressive state as 123
the depressive state in 93
the depressive state is 164
the depressive state of 250
the depressive state on 155
the depressive state the 49
the deprivation could be 77
the deprivation faced by 51
the deprivation level of 83
the deprivation state of 74
the deprivation which he 90
the deprivation which is 51
the deprivation which it 45
the deprivation which the 160
the deprivation would be 118
the derangement which it 67
the derangement which the 104
the derivations based on 61
the derivations given by 89
the derivations given in 318
the derivations shown in 44
the derivations which we 52
the derivations would be 47
the derivative action as 148
the derivative action in 144
the derivative action is 631
the derivative action of 175
the derivative action on 85
the derivative action to 120
the derivative based on 52
the derivative could be 105
the derivative curve in 69
the derivative curve is 199
the derivative curve of 178
the derivative equal to 4297
the derivative force of 69
the derivative forms of 341
the derivative given by 96
the derivative given in 64
the derivative gives the 90
the derivative idioms of 80
the derivative meanings of 120
the derivative method is 54
the derivative might be 46
the derivative modes of 96
the derivative notion of 157
the derivative power of 122
the derivative right of 100
the derivative right to 133
the derivative sense in 64
the derivative sense of 528
the derivative shown in 48
the derivative tends to 59
the derivative terms in 270
the derivative terms of 92
the derivative title of 81
the derivative truths of 85
the derivative under the 53
the derivative value of 121
the derivative where the 56
the derivative which is 170
the derivative words in 46
the derivative works of 48
the derivative world of 48
the derivative would be 220
the derogatory image of 168
the derogatory label of 252
the derogatory sense in 139
the derogatory sense of 1242
the derogatory title of 180
the derogatory views of 63
the descendant nodes of 86
the description about the 386
the description about to 109
the description above as 93
the description above in 111
the description above is 487
the description above it 189
the description above of 558
the description above the 86
the description above to 48
the description above we 104
the description after the 87
the description agree in 41
the description appear to 65
the description apply to 131
the description based on 465
the description below is 271
the description below it 67
the description below of 312
the description below the 120
the description beneath the 40
the description ceases to 46
the description comes to 83
the description could be 763
the description drawn by 50
the description easier to 101
the description either of 122
the description fails to 322
the description false in 87
the description field as 106
the description field in 266
the description field is 217
the description field of 432
the description field on 66
the description field to 326
the description found in 2458
the description found on 49
the description given as 207
the description given at 370
the description given by 38080
the description given he 44
the description given in 30216
the description given is 712
the description given it 522
the description given me 1154
the description given of 20709
the description given on 1011
the description given so 167
the description given the 235
the description given to 3248
the description given us 953
the description gives an 51
the description gives no 52
the description gives the 148
the description gives us 53
the description hither to 61
the description known as 643
the description later in 114
the description leaves no 140
the description level of 54
the description makes it 288
the description makes no 58
the description makes the 101
the description meets the 45
the description method of 51
the description might be 746
the description named in 55
the description nearer to 91
the description needs to 164
the description occur in 92
the description ought to 183
the description passing the 72
the description refer to 105
the description running in 89
the description seems to 1083
the description shall be 500
the description shown in 435
the description shown on 69
the description shows the 108
the description since the 42
the description space is 60
the description speaks of 40
the description suits me 58
the description suits the 69
the description takes on 192
the description takes the 70
the description tells us 120
the description tends to 139
the description thereof in 1081
the description turns on 42
the description turns to 61
the description under the 338
the description until the 54
the description where it 46
the description where the 121
the description which an 127
the description which he 3677
the description which in 67
the description which is 2122
the description which it 458
the description which mr 46
the description which my 159
the description which the 3200
the description which we 2347
the description within the 262
the description would be 2267
the descriptor field of 55
the descriptor table is 69
the descriptor table to 49
the desecrated altar of 89
the desecrated grave of 52
the desecrated tombs of 50
the desiccated bones of 44
the desiccated forms of 84
the desiccated leaves of 47
the desiccated state of 48
the desiccator until the 71
the desiderata which the 49
the designated agent if 69
the designated agent is 108
the designated agent of 764
the designated agent or 54
the designated agent to 88
the designated author of 42
the designated chief of 57
the designated class of 193
the designated court in 48
the designated enemy of 40
the designated field is 56
the designated field of 113
the designated goals of 44
the designated goods or 408
the designated group is 65
the designated group of 178
the designated heirs of 61
the designated items in 87
the designated leader in 96
the designated leader is 162
the designated leader of 772
the designated leader or 170
the designated leader to 201
the designated level of 470
the designated lines of 66
the designated method of 56
the designated order of 429
the designated owner of 129
the designated parts in 116
the designated parts of 153
the designated payee or 51
the designated period is 73
the designated period of 1788
the designated period the 82
the designated place at 177
the designated place by 81
the designated place in 272
the designated place is 66
the designated place of 973
the designated place on 337
the designated place or 50
the designated place the 53
the designated place to 175
the designated point at 87
the designated point by 71
the designated point in 260
the designated point is 56
the designated point of 623
the designated point on 211
the designated point or 50
the designated point to 91
the designated ports of 186
the designated price is 91
the designated price or 78
the designated region of 61
the designated roles of 72
the designated route of 86
the designated route to 70
the designated scope of 55
the designated space of 64
the designated space on 131
the designated state in 81
the designated state or 164
the designated title of 114
the designated topic of 50
the designated types of 394
the designated units to 45
the designated value of 208
the designation borne by 56
the designation could be 113
the designation either of 79
the designation given by 552
the designation given in 233
the designation given it 162
the designation given the 225
the designation given to 3062
the designation might be 83
the designation seems to 124
the designation shall be 352
the designation under the 248
the designation which he 216
the designation which is 185
the designation which it 163
the designation which the 250
the designation which we 68
the designation would be 364
the desperadoes spoke up 56
the desperation shown by 97
the desperation which is 44
the desperation which the 96
the despicable action of 49
the despicable craft of 44
the despicable crime of 79
the despicable deeds of 51
the despicable habit of 95
the despicable minion to 106
the despicable state of 263
the despicable tools of 42
the despondent apathy in 40
the despondent droop of 63
the despondent state of 61
the despondent words of 41
the destination after the 108
the destination aimed at 52
the destination array is 104
the destination based on 148
the destination block is 47
the destination could be 245
the destination drive is 78
the destination drive or 273
the destination field in 90
the destination field is 192
the destination field of 390
the destination given by 47
the destination given in 48
the destination given to 80
the destination image is 191
the destination image to 63
the destination might be 284
the destination named by 60
the destination named in 1170
the destination needs to 90
the destination nodes in 134
the destination nodes of 112
the destination phone is 52
the destination point as 64
the destination point by 47
the destination point in 138
the destination point is 298
the destination point of 441
the destination point on 67
the destination point or 62
the destination point to 64
the destination queue is 69
the destination region is 86
the destination sends an 47
the destination shall be 122
the destination shown on 246
the destination state is 163
the destination state of 217
the destination state or 63
the destination state to 44
the destination table in 82
the destination table is 106
the destination under the 45
the destination until the 121
the destination value in 44
the destination value is 60
the destination value of 96
the destination where he 52
the destination where it 112
the destination where the 495
the destination where we 44
the destination which he 152
the destination which is 188
the destination which the 266
the destination while the 80
the destination within the 249
the destination would be 490
the destitution which is 52
the destitution which the 43
the destroyers began to 131
the destroyers could be 123
the destroyers might be 65
the destroyers moved in 55
the destroyers would be 307
the destruction about to 121
the destruction after the 140
the destruction alike of 140
the destruction begun by 364
the destruction could be 256
the destruction either of 334
the destruction first of 124
the destruction layer at 61
the destruction layer in 68
the destruction layer of 341
the destruction level at 105
the destruction level of 384
the destruction might be 227
the destruction phase of 81
the destruction rates of 59
the destruction seems to 155
the destruction shall be 68
the destruction spread to 66
the destruction thereof by 329
the destruction thereof is 93
the destruction thereof or 46
the destruction under the 64
the destruction until the 65
the destruction which at 65
the destruction which he 1334
the destruction which in 106
the destruction which is 817
the destruction which it 770
the destruction which so 129
the destruction which the 1871
the destruction which we 185
the destruction within the 182
the destruction would be 862
the detachable parts of 86
the detachment after the 44
the detachment began to 150
the detachment could be 100
the detachment force is 63
the detachment headed by 59
the detachment holding the 81
the detachment might be 84
the detachment moved in 140
the detachment moved on 144
the detachment moved to 83
the detachment phase of 48
the detachment point of 65
the detachment shall be 42
the detachment slain or 115
the detachment sword in 65
the detachment under my 379
the detachment under the 1130
the detachment until the 105
the detachment which he 425
the detachment which is 412
the detachment which it 46
the detachment which the 193
the detachment which we 74
the detachment would be 442
the detectable change in 46
the detectable level in 45
the detectable level of 131
the detectable limit of 333
the detectives about the 202
the detectives asked if 64
the detectives asked me 53
the detectives asked the 79
the detectives began to 206
the detectives could do 59
the detectives drove to 43
the detectives found in 41
the detectives found the 102
the detectives hired by 67
the detectives might be 47
the detectives tried to 160
the detectives working on 255
the detectives working the 235
the detectives would be 271
the deteriorating action of 313
the deteriorating image of 199
the deteriorating level of 98
the deteriorating power of 45
the deteriorating state of 3072
the deteriorating terms of 1464
the deteriorating trend in 211
the deteriorating trend of 95
the deteriorating value of 140
the determined action by 107
the determined action of 1211
the determined action we 45
the determined backing of 100
the determined cause of 52
the determined curve of 70
the determined drive of 122
the determined drive to 64
the determined edges of 69
the determined enemy of 2096
the determined faces of 271
the determined feeling of 50
the determined fight he 51
the determined fight of 84
the determined force of 63
the determined forms of 81
the determined front of 143
the determined glint in 254
the determined grasp of 41
the determined group of 78
the determined habit of 58
the determined hands of 55
the determined leader of 120
the determined level of 213
the determined light in 78
the determined lines of 76
the determined looks of 43
the determined looks on 54
the determined march of 67
the determined needs of 89
the determined onset of 53
the determined order of 130
the determined people of 44
the determined period of 121
the determined pluck of 79
the determined point of 54
the determined power of 60
the determined sense of 149
the determined shape of 60
the determined sound of 59
the determined stand he 89
the determined stand of 745
the determined state in 122
the determined state is 86
the determined state of 220
the determined thrust of 181
the determined valor of 179
the determined value is 103
the determined value of 1154
the determined voice of 127
the determined words of 55
the determined world as 88
the determined world of 71
the determines which it 72
the deterrence model is 99
the deterrence model of 79
the deterrence power of 43
the deterrence value of 763
the detestable abuse of 50
the detestable belly of 60
the detestable claim to 42
the detestable crime of 723
the detestable fathom is 45
the detestable fraud of 116
the detestable habit of 488
the detestable lives of 108
the detestable method of 51
the detestable mimic of 78
the detestable pride of 57
the detestable rites of 45
the detestable state of 125
the detestable taste of 64
the detestable times of 86
the detestable trade in 71
the detestable trade of 42
the detestable vices of 89
the detestable views of 44
the detestation which he 151
the detestation which it 107
the detestation which the 182
the devaluation could be 109
the devaluation would be 195
the devastated field of 49
the devastated hills of 50
the devastated homes of 43
the devastated lands of 196
the devastated lives of 47
the devastated parts of 188
the devastated region in 41
the devastated region of 140
the devastated ruins of 128
the devastated state of 307
the devastated towns of 89
the devastated world of 47
the devastation about to 60
the devastation after the 102
the devastation begun by 59
the devastation could be 117
the devastation which he 193
the devastation which is 116
the devastation which it 331
the devastation which the 713
the devastation which we 118
the devastation within the 53
the devastation would be 302
the developers about the 85
the developers began to 86
the developers chose to 70
the developers could be 54
the developers hoped to 43
the developers might be 67
the developers moved in 116
the developers tried to 76
the developers working on 275
the developers would be 215
the diacritical marking of 55
the diacritical marks in 330
the diacritical marks is 46
the diacritical marks of 294
the diacritical marks on 63
the diacritical marks to 95
the dialectical action of 67
the dialectical basis of 173
the dialectical change of 72
the dialectical clash of 144
the dialectical dance of 48
the dialectical drama of 80
the dialectical force of 174
the dialectical forms of 126
the dialectical fusion of 79
the dialectical germs of 46
the dialectical growth of 105
the dialectical habit of 69
the dialectical image as 396
the dialectical image in 128
the dialectical image is 247
the dialectical image of 180
the dialectical image to 56
the dialectical level of 78
the dialectical logic of 988
the dialectical march of 121
the dialectical method as 1299
the dialectical method at 43
the dialectical method by 140
the dialectical method he 130
the dialectical method in 1031
the dialectical method is 1436
the dialectical method of 3305
the dialectical method on 41
the dialectical method the 100
the dialectical method to 940
the dialectical method we 47
the dialectical model is 81
the dialectical model of 547
the dialectical modes of 60
the dialectical motion of 346
the dialectical notion of 343
the dialectical order of 89
the dialectical phase of 63
the dialectical point of 550
the dialectical poles of 148
the dialectical power of 168
the dialectical power to 44
the dialectical proof of 44
the dialectical reason of 58
the dialectical rhythm of 130
the dialectical sense of 317
the dialectical skill of 377
the dialectical skill to 57
the dialectical study of 125
the dialectical style of 129
the dialectical teaching of 46
the dialectical terms of 123
the dialectical thinking of 189
the dialectical thrust of 72
the dialectical unity of 2628
the dialectical value of 52
the dialectical vision of 131
the dialectical works of 57
the dialectical world of 49
the diametrical plane of 64
the dictatorial action of 44
the dictatorial hands of 43
the dictatorial leader of 182
the dictatorial method of 55
the dictatorial period of 43
the dictatorial power he 58
the dictatorial power in 119
the dictatorial power of 1302
the dictatorial power to 85
the dictatorial reign of 128
the dictatorial ruler of 105
the dictatorial style of 260
the dictatorial voice of 53
the dictatorial whims of 49
the dielectric above the 76
the dielectric coating is 52
the dielectric coating of 55
the dielectric could be 69
the dielectric field is 151
the dielectric field of 146
the dielectric filling the 197
the dielectric fills the 56
the dielectric fluid in 50
the dielectric fluid is 112
the dielectric layer by 42
the dielectric layer in 141
the dielectric layer is 528
the dielectric layer of 168
the dielectric layer on 66
the dielectric layer to 65
the dielectric lines of 71
the dielectric method of 41
the dielectric region is 47
the dielectric under the 122
the dielectric value of 66
the dielectric where the 72
the dielectric which is 231
the dielectric while the 68
the dielectric within the 114
the dielectric would be 130
the difference about it 51
the difference about the 517
the difference above is 54
the difference above or 53
the difference above the 83
the difference added to 297
the difference after he 45
the difference after the 359
the difference again is 106
the difference appear as 45
the difference appear at 46
the difference appear to 114
the difference arising by 48
the difference arising in 85
the difference arising on 66
the difference arose by 55
the difference arose in 52
the difference based on 477
the difference began in 55
the difference began to 147
the difference below the 121
the difference ceases to 107
the difference comes in 1151
the difference comes to 248
the difference could be 6068
the difference could no 47
the difference curve in 74
the difference curve is 177
the difference curve of 96
the difference drawn by 40
the difference drawn in 41
the difference drops to 99
the difference either by 81
the difference either in 161
the difference either of 46
the difference either to 45
the difference engine in 152
the difference engine is 58
the difference engine to 182
the difference equal to 256
the difference exist in 68
the difference fails to 122
the difference falls to 85
the difference forms of 49
the difference found at 42
the difference found by 416
the difference found in 3243
the difference found is 372
the difference found on 49
the difference found to 239
the difference given by 198
the difference given in 137
the difference gives an 63
the difference gives the 1665
the difference gives us 87
the difference grows to 49
the difference helps to 53
the difference image in 49
the difference image is 297
the difference image of 109
the difference image to 52
the difference jumps to 56
the difference later in 87
the difference later on 156
the difference maker in 56
the difference makes it 287
the difference makes no 177
the difference makes the 113
the difference makes us 74
the difference marks the 49
the difference method in 63
the difference method is 249
the difference method of 121
the difference method to 114
the difference might be 5132
the difference model is 59
the difference needs to 257
the difference noted by 157
the difference noted in 829
the difference noted is 98
the difference often is 104
the difference ought to 461
the difference posed by 55
the difference really is 360
the difference really so 62
the difference resting in 48
the difference rests in 142
the difference rests on 181
the difference rises to 171
the difference score as 41
the difference score in 160
the difference score is 537
the difference score of 121
the difference score to 76
the difference seeming to 60
the difference seems of 58
the difference seems so 100
the difference seems to 4240
the difference shall be 3677
the difference showing the 77
the difference shown by 444
the difference shown in 812
the difference shown is 103
the difference shown on 75
the difference shows in 64
the difference shows the 494
the difference shows up 660
the difference since he 51
the difference since it 74
the difference since the 301
the difference table is 46
the difference table of 72
the difference taken as 108
the difference taken by 65
the difference taken to 42
the difference takes the 57
the difference tells us 59
the difference tending to 71
the difference tends to 902
the difference terms in 83
the difference though we 58
the difference times the 90
the difference today is 378
the difference tones of 129
the difference turning on 42
the difference turns on 130
the difference tween the 105
the difference twixt the 63
the difference under the 430
the difference until he 189
the difference until it 199
the difference until the 346
the difference until we 66
the difference value is 131
the difference value of 122
the difference where he 55
the difference where it 91
the difference where the 289
the difference where we 56
the difference which an 91
the difference which at 111
the difference which he 1021
the difference which in 449
the difference which is 3688
the difference which it 765
the difference which the 2543
the difference which we 1435
the difference while the 73
