tap the floor impatiently 77
that it seems inescapable 62
that it seems inexpedient 80
that it seems inseparable 131
that it seems instinctive 54
that it seems intuitively 119
that it seems necessarily 48
that it seems paradoxical 128
that it seems permissible 225
that it seems practically 163
that it seems questionable 214
that it seems significant 100
that it seems superfluous 1240
that it seems unavoidable 132
that it seems undesirable 132
that it seems unfortunate 152
that it seems unimportant 44
that it seems unnecessary 3678
that it seems unreasonable 565
that it seems unwarranted 56
that it seems wonderfully 130
that it shall acknowledge 69
that it shall communicate 100
that it shall contemplate 42
that it shall continually 43
that it shall investigate 51
that it shall necessarily 46
that it shall nevertheless 49
that it shows significant 54
that it still constituted 48
that it still constitutes 141
that it still represented 164
that it stops hemorrhages 43
that it takes individuals 42
that it takes persistence 42
that it takes practically 88
that it takes significant 61
that it tends continually 49
that it thinks exclusively 137
that it treats individuals 52
that it truly represented 187
that it views individuals 41
that it works differently 128
that it works effectively 289
that it works efficiently 219
that it works exclusively 51
that it works harmoniously 40
that it would accommodate 750
that it would acknowledge 116
that it would approximate 409
that it would collaborate 69
that it would comfortably 43
that it would commemorate 44
that it would communicate 222
that it would conceivably 46
that it would concentrate 756
that it would consolidate 269
that it would contaminate 134
that it would contemplate 78
that it would continually 164
that it would corroborate 43
that it would countenance 147
that it would crystallize 87
that it would demonstrate 687
that it would destabilize 170
that it would discontinue 855
that it would disorganize 56
that it would drastically 156
that it would effectively 920
that it would effectually 350
that it would enfranchise 78
that it would immeasurably 41
that it would immortalize 62
that it would incorporate 382
that it would incriminate 200
that it would investigate 719
that it would irreparably 65
that it would irrevocably 43
that it would manufacture 158
that it would necessarily 4030
that it would necessitate 1393
that it would nevertheless 753
that it would occasionally 230
that it would overbalance 47
that it would participate 1071
that it would periodically 102
that it would permanently 451
that it would perpetually 53
that it would practically 627
that it would precipitate 789
that it would professedly 76
that it would reciprocate 54
that it would reestablish 94
that it would reintroduce 74
that it would restructure 78
that it would resuscitate 48
that it would reverberate 47
that it would subcontract 70
that it would subordinate 102
that it would temporarily 228
that it would theoretically 96
that it would unavoidably 271
that it would undoubtedly 1825
that it would unreasonably 84
that it would voluntarily 312
that my close relationship 122
that my father constructed 60
that my father disapproved 159
that my father entertained 45
that my father established 42
that my father experienced 163
that my father transferred 66
that my first appointment 139
that my first conversation 43
that my first experiences 108
that my first experiments 60
that my first introduction 416
that my first professional 118
that my first recollection 198
that my major contribution 49
that my mother disapproved 106
that my mother experienced 117
that my small contribution 223
that my whole personality 103
that no armed intervention 78
that no blood relationship 50
that no class distinctions 60
that no close relationship 165
that no doubt contributed 674
that no doubt contributes 119
that no exact relationship 58
that no extra compensation 71
that no funds appropriated 144
that no greek philosopher 42
that no group differences 62
that no human achievement 65
that no human constitution 55
that no human institutions 90
that no human intervention 351
that no human legislature 47
that no human organization 95
that no human personality 49
that no human relationship 204
that no human understanding 141
that no labor organization 465
that no large differences 85
that no lasting improvement 120
that no legal governments 122
that no legal impediments 92
that no legal practitioner 163
that no legal relationship 115
that no legal restrictions 326
that no linear relationship 555
that no local organization 48
that no longer communicate 41
that no longer constitutes 119
that no longer corresponds 892
that no longer distinguished 41
that no longer distinguishes 127
that no longer effectively 47
that no longer necessarily 86
that no longer represented 649
that no longer understands 109
that no lower temperature 57
that no major breakthroughs 44
that no major development 70
that no major differences 668
that no major improvement 59
that no money appropriated 135
that no moral distinctions 86
that no pagan philosopher 45
that no papal dispensation 60
that no people overcharged 341
that no racial differences 102
that no racial distinctions 40
that no really fundamental 56
that no really intelligent 50
that no really significant 121
that no royal proclamation 41
that no sharp distinctions 96
that no social arrangements 121
that no social distinctions 63
that no social improvement 47
that no social organization 153
that no social relationship 65
that no state constitution 47
that no state legislature 258
that no strong relationship 65
that no swiss merchandise 59
that no trust relationship 52
that no undue preferences 54
that no valid comparisons 48
that no viable alternative 548
that no white settlements 45
that no world organization 109
that of acute hemorrhagic 47
that of acute inflammation 556
that of acute peritonitis 69
that of acute respiratory 52
that of acute tonsillitis 50
that of agent provocateur 126
that of armed intervention 119
that of atrial fibrillation 355
that of blood capillaries 233
that of blood relationship 554
that of boiling quicksilver 107
that of canal commissioner 115
that of chief commissioner 196
that of child development 260
that of civil commissioner 94
that of class distinctions 47
that of class exploitation 44
that of close confinement 42
that of copying manuscripts 123
that of court governments 186
that of creating institutions 93
that of daily contemplating 45
that of david copperfield 312
that of either constituent 732
that of equal citizenship 109
that of equal distribution 170
that of equal opportunity 714
that of equal partnership 52
that of equal temperament 326
that of essex contributed 64
that of every conspicuous 140
that of every established 57
that of every intelligent 187
that of every philosopher 137
that of fatty degeneration 370
that of fatty infiltration 44
that of felix frankfurter 64
that of felix mendelssohn 105
that of final adjudication 1342
that of finding subsistence 117
that of first commissioner 57
that of greek civilization 45
that of greek metaphysics 46
that of healthy individuals 890
that of helping individuals 302
that of human civilization 232
that of human development 285
that of human immortality 49
that of human individuals 119
that of human institutions 131
that of human personality 470
that of human relationship 57
that of human reproduction 118
that of human understanding 68
that of joint adventurers 123
that of large corporations 522
that of large enterprises 568
that of large importations 85
that of latin christendom 149
that of latin christianity 61
that of light microscopes 131
that of linear differential 41
that of linear perspective 132
that of linear polyethylene 143
that of local communities 313
that of local competitors 88
that of local governments 966
that of local institutions 50
that of lower temperature 342
that of lower vertebrates 554
that of major competitors 393
that of moral development 161
that of moral emancipation 93
that of moral regeneration 50
that of moses mendelssohn 236
that of naval construction 58
that of older adolescents 47
that of older individuals 381
that of older institutions 50
that of others accelerated 74
that of party organization 104
that of poetic achievement 251
that of polar coordinates 98
that of price fluctuations 46
that of racial differences 101
that of right ventricular 351
that of roman citizenship 62
that of rural communities 312
that of rural development 348
that of saint christopher 136
that of screw dislocations 49
that of sending ambassadors 144
that of serum cholesterol 101
that of sheer accumulation 98
that of small communities 79
that of small enterprises 169
that of small freeholders 118
that of small independent 62
that of small lymphocytes 126
that of small proprietors 58
that of social anthropology 390
that of social construction 49
that of social development 367
that of social disapproval 45
that of social facilitation 41
that of social improvement 51
that of social institutions 257
that of social interactions 49
that of social intercourse 642
that of social organization 768
that of social regeneration 109
that of social reproduction 135
that of staff development 120
that of state enterprises 432
that of state governments 458
that of state institutions 189
that of state intervention 151
that of state legislators 107
that of state sovereignty 804
that of still photography 42
that of swami vivekananda 508
that of texas instruments 65
that of thinking differently 89
that of thomas chippendale 56
that of total annihilation 110
that of total cholesterol 117
that of total expenditure 149
that of total manufacturing 274
that of urban communities 120
that of urban development 70
that of water conservation 109
that of water temperature 110
that of which speculative 72
that of white adolescents 62
that of whole communities 108
that of winning philanthropy 41
that of words undoubtedly 124
that of world citizenship 43
that on every anniversary 134
that on every conceivable 42
that on every opportunity 405
that on every performance 47
that on reaching headquarters 42
that on which christianity 109
that or exact commitments 100
that sea level fluctuations 55
that so often accompanied 1564
that so often accompanies 7743
that so often complicates 132
that so often constitutes 59
that so often distinguishes 344
that so often encountered 46
that so often masquerades 130
that the above adjustments 58
that the above alternative 46
that the above appointment 43
that the above approximate 206
that the above arrangements 209
that the above calculations 915
that the above certificate 222
that the above coefficients 63
that the above combinations 83
that the above comparisons 167
that the above computations 103
that the above constitutes 171
that the above constraints 160
that the above construction 482
that the above controversy 261
that the above conversation 132
that the above correlations 114
that the above declarations 65
that the above descriptions 339
that the above determinant 52
that the above development 208
that the above differences 429
that the above differential 223
that the above disclosures 59
that the above discrepancy 90
that the above distinctions 208
that the above distribution 328
that the above equilibrium 121
that the above equivalence 67
that the above expenditure 64
that the above experiments 438
that the above explanations 293
that the above formulations 119
that the above fundamental 72
that the above hypothetical 46
that the above illustration 260
that the above individuals 60
that the above institutions 41
that the above instructions 317
that the above mathematical 75
that the above measurements 176
that the above modification 118
that the above notification 46
that the above observations 1164
that the above optimization 59
that the above organization 54
that the above particulars 905
that the above percentages 269
that the above performance 64
that the above prescription 93
that the above presentation 196
that the above probability 140
that the above proclamation 49
that the above propositions 352
that the above qualitative 47
that the above relationship 611
that the above represented 54
that the above requirement 286
that the above restrictions 274
that the above speculations 59
that the above statistical 73
that the above stipulations 77
that the above substitution 42
that the above suppositions 46
that the above temperature 115
that the above terminology 60
that the above transactions 88
that the above understanding 71
that the action constituted 245
that the action constitutes 83
that the action necessarily 46
that the action recommended 176
that the action represented 409
that the actor experiences 135
that the actor necessarily 56
that the actor understands 74
that the acute inflammation 156
that the acute sensitivity 41
that the added complication 76
that the added convenience 60
that the added electrolyte 104
that the added expenditure 44
that the added flexibility 113
that the added requirement 41
that the adult experiences 50
that the adult personality 320
that the adult understands 56
that the agent experiences 123
that the agent necessarily 64
that the agent provocateur 164
that the agent represented 144
that the agent responsible 832
that the agent understands 141
that the alien registration 137
that the alter personality 81
that the amazing development 48
that the arabs constituted 100
that the arabs contributed 43
that the arabs established 49
that the armed insurrection 107
that the armed intervention 335
that the aryan civilization 82
that the aryan settlements 84
that the atrial contribution 46
that the atrial fibrillation 64
that the author anticipated 117
that the author anticipates 91
that the author constructed 74
that the author contradicts 67
that the author contributed 57
that the author disapproves 93
that the author distinguished 48
that the author distinguishes 139
that the author encountered 118
that the author entertained 97
that the author establishes 125
that the author exaggerated 52
that the author exaggerates 78
that the author experienced 211
that the author experiences 172
that the author illustrates 50
that the author interpreted 50
that the author interviewed 96
that the author manipulates 40
that the author necessarily 84
that the author occasionally 105
that the author presupposes 99
that the author recommended 67
that the author responsible 89
that the author substitutes 75
that the author understands 535
that the author undoubtedly 51
that the award constituted 42
that the award represented 50
that the awful catastrophe 57
that the aztec civilization 154
that the bands corresponding 74
that the banking institutions 350
that the banking organization 55
that the basal conglomerate 115
that the basal requirement 50
that the basal temperature 78
that the basel missionaries 75
that the basic abnormality 244
that the basic arrangements 50
that the basic commitments 45
that the basic competitive 41
that the basic constituent 148
that the basic constitution 105
that the basic construction 211
that the basic contribution 143
that the basic democracies 302
that the basic demographic 73
that the basic descriptive 45
that the basic determinant 161
that the basic development 153
that the basic differences 788
that the basic differential 232
that the basic disciplines 92
that the basic discoveries 43
that the basic distinctions 94
that the basic distribution 199
that the basic disturbance 227
that the basic equilibrium 46
that the basic evolutionary 118
that the basic experiences 60
that the basic explanatory 76
that the basic fundamental 133
that the basic grammatical 174
that the basic institutions 652
that the basic instruments 108
that the basic interactions 53
that the basic interpreter 67
that the basic manufacturing 46
that the basic mathematical 178
that the basic measurements 62
that the basic motivational 54
that the basic necessities 454
that the basic neoclassical 77
that the basic observations 87
that the basic ontological 123
that the basic organization 664
that the basic orientations 49
that the basic particulars 48
that the basic pathological 83
that the basic performance 90
that the basic personality 677
that the basic perspective 44
that the basic philosophic 63
that the basic precondition 74
that the basic probability 56
that the basic professional 109
that the basic propositions 329
that the basic qualitative 49
that the basic relationship 949
that the basic reproduction 97
that the basic requirement 1101
that the basic statistical 101
that the basic subsistence 52
that the basic terminology 56
that the basic understanding 230
that the bengal legislative 47
that the bengal renaissance 57
that the bible constituted 86
that the bible constitutes 151
that the bible contradicts 208
that the bible established 118
that the bible establishes 43
that the bible interpreted 47
that the bible presupposes 41
that the bible represented 85
that the bible translators 46
that the bible understands 53
that the binding constraints 93
that the binding equilibrium 49
that the binding interactions 53
that the binding specificity 92
that the biotin requirement 46
that the birds represented 41
that the black communities 330
that the black contribution 43
that the black inhabitants 118
that the black legislators 54
that the black nationalists 78
that the black perspective 67
that the black pigmentation 59
that the black precipitate 164
that the black professional 143
that the black republicans 297
that the black respondents 57
that the block development 334
that the blond scandinavian 245
that the blood accumulates 650
that the blood capillaries 222
that the blood cholesterol 795
that the blood continually 44
that the blood lymphocytes 62
that the blood relationship 209
that the blood temperature 70
that the blood transfusions 57
that the board established 104
that the board investigate 118
that the board recommended 155
that the board represented 40
that the board unanimously 125
that the board understands 92
that the boiling temperature 559
that the bonds constituted 52
that the bonds represented 64
that the bones represented 120
that the books recommended 65
that the books represented 52
that the borneo territories 142
that the brain abnormality 43
that the brain capillaries 51
that the brain compensates 73
that the brain continually 41
that the brain contributes 56
that the brain development 80
that the brain differences 53
that the brain experiences 97
that the brain hemispheres 62
that the brain organization 62
that the brain temperature 50
that the brain understands 40
that the brass instruments 86
that the breach proximately 91
that the brief conversation 68
that the brief descriptions 137
that the brief interruption 42
that the brief intervention 56
that the brief introduction 57
that the brief presentation 71
that the brine temperature 55
that the broad construction 106
that the broad development 86
that the broad differences 84
that the broad distinctions 55
that the broad distribution 179
that the broad implications 60
that the broad occupational 42
that the broad perspective 59
that the broad proscription 44
that the broad understanding 42
that the built environment 1884
that the burns constitution 50
that the buyer necessarily 135
that the buyer understands 249
that the cable capacitance 47
that the canal proprietors 58
that the cases demonstrate 50
that the cases illustrated 45
that the cases represented 77
that the caste distinctions 55
that the casting temperature 60
that the cation distribution 78
that the cause necessarily 48
that the ceded territories 103
that the ceiling temperature 90
that the cells proliferate 52
that the cells responsible 429
that the chain conformation 146
that the chair conformation 65
that the change constituted 68
that the change constitutes 51
that the change experienced 44
that the change represented 183
that the changing demographic 196
that the changing distribution 152
that the changing environment 240
that the changing institutions 97
that the changing relationship 189
that the check represented 79
that the chest measurements 55
that the chief alternative 40
that the chief commissioner 2213
that the chief competitors 67
that the chief consequence 123
that the chief conspirator 160
that the chief constituent 387
that the chief contribution 713
that the chief controversy 78
that the chief delinquents 80
that the chief desideratum 105
that the chief determinant 250
that the chief development 133
that the chief differences 625
that the chief discoveries 46
that the chief distinctions 76
that the chief disturbance 54
that the chief expenditure 86
that the chief impediments 62
that the chief improvement 96
that the chief inhabitants 109
that the chief instigators 106
that the chief instruments 134
that the chief magistrates 371
that the chief preoccupation 208
that the chief protagonist 160
that the chief psychiatrist 51
that the chief requirement 314
that the chief resemblance 42
that the chief satisfaction 78
that the chief secretaries 47
that the child anticipates 62
that the child assimilates 153
that the child comprehends 454
that the child constructed 43
that the child continually 70
that the child contributes 67
that the child demonstrate 69
that the child desperately 46
that the child development 188
that the child distinguishes 175
that the child establishes 177
that the child experienced 464
that the child experiences 5710
that the child generalizes 72
that the child interpreted 40
that the child intuitively 49
that the child manipulates 45
that the child necessarily 154
that the child occasionally 42
that the child participate 77
that the child pornography 224
that the child psychiatrist 457
that the child represented 122
that the child temporarily 49
that the child understands 4972
that the child voluntarily 90
that the civic institutions 48
that the civil commissioner 125
that the civil constitution 628
that the civil departments 55
that the civil disobedient 364
that the civil distractions 142
that the civil expenditure 43
that the civil governments 160
that the civil institutions 269
that the civil jurisdiction 301
that the civil libertarians 58
that the civil magistrates 584
that the civil organization 62
that the civil registration 60
that the claim constitutes 125
that the claim construction 82
that the class antagonisms 1166
that the class constructor 52
that the class differences 455
that the class differential 100
that the class distinctions 296
that the class distribution 199
that the class frequencies 119
that the class organization 81
that the class relationship 52
that the class represented 272
that the class understands 434
that the clerk responsible 70
that the close coincidence 44
that the close confinement 294
that the close coordination 66
that the close friendships 41
that the close intercourse 54
that the close involvement 150
that the close organization 59
that the close parallelism 59
that the close partnership 49
that the close relationship 3126
that the close resemblance 553
that the coach understands 41
that the color combinations 94
that the color development 77
that the color differences 197
that the color distribution 93
that the color sensitivity 92
that the color temperature 369
that the comic playwrights 47
that the cooking temperature 61
that the cooling temperature 41
that the corps headquarters 47
that the court aristocracy 43
that the court articulated 72
that the court astrologers 49
that the court disapproves 40
that the court disregarded 114
that the court distinguished 171
that the court effectively 43
that the court entertained 116
that the court established 252
that the court establishes 145
that the court incorrectly 63
that the court interpreted 279
that the court interpreter 123
that the court invalidated 387
that the court invalidates 136
that the court investigate 45
that the court necessarily 142
that the court nevertheless 104
that the court represented 57
that the court unanimously 147
that the court understands 182
that the cover illustration 81
that the creed established 42
that the creole proprietors 56
that the crime perpetrated 91
that the cross coefficients 44
that the cross correlations 52
that the cross represented 81
that the crude institutions 104
that the cruel persecutions 61
that the cruel punishments 42
that the cuban constitution 102
that the cuban expropriation 50
that the cuban insurrection 141
that the cuban underground 44
that the curie temperature 672
that the curve constructed 54
that the curve corresponding 308
that the curve corresponds 64
that the curve represented 123
that the daily differences 64
that the daily distribution 53
that the daily expenditure 134
that the daily experiences 84
that the daily fluctuations 191
that the daily intercourse 65
that the daily maintenance 123
that the daily necessities 80
that the daily performance 74
that the daily requirement 387
that the daily temperature 540
that the daily transactions 41
that the damping coefficients 173
that the danger apprehended 902
that the danger represented 76
that the decay probability 133
that the deity constructed 50
that the deity represented 107
that the delay experienced 120
that the delay necessarily 45
that the delhi development 322
that the denial constituted 73
that the devil transformed 40
that the dionne quintuplets 121
that the donor understands 103
that the doses recommended 42
that the draft constitution 2380
that the draft proclamation 40
that the draft represented 69
that the drawing represented 140
that the drill instructors 87
that the dutch ambassadors 80
that the dutch colonialists 43
that the dutch contribution 68
that the dutch discoverers 91
that the dutch established 214
that the dutch inhabitants 110
that the dutch proprietors 50
that the dutch settlements 110
that the dutch surrendered 59
that the dutch underground 46
that the earnings accumulated 75
that the earnings differences 56
that the earnings differential 460
that the earnings distribution 158
that the edges corresponding 51
that the eighth commandment 457
that the eight independent 45
that the elder rockefeller 92
that the elite institutions 46
that the empty intercourse 51
that the enemy anticipated 69
that the enemy concentrate 56
that the enemy encountered 45
that the enemy governments 44
that the enemy obstinately 110
that the enemy outnumbered 328
that the enemy surrendered 103
that the enemy telegraphed 50
that the engine compartment 113
that the engine performance 68
that the engine temperature 124
that the ensuing controversy 73
that the ensuing conversation 127
that the ensuing development 55
that the equal distribution 402
that the equal opportunity 645
that the equal partnership 55
that the equal probability 49
that the equal temperament 78
that the error contributed 94
that the error distribution 525
that the error performance 220
that the error probability 973
that the ethnic backgrounds 51
that the ethnic communities 212
that the ethnic differences 302
that the ethnic distribution 106
that the evening performance 60
that the evening temperature 74
that the event constituted 42
that the event constitutes 47
that the event corresponding 47
that the event corresponds 48
that the event represented 283
that the evils anticipated 41
that the evils apprehended 138
that the evils experienced 118
that the evils inseparable 101
that the exact coincidence 73
that the exact compensation 53
that the exact construction 58
that the exact contribution 59
that the exact counterpart 42
that the exact delimitation 43
that the exact differential 44
that the exact distribution 383
that the exact equivalence 76
that the exact localization 56
that the exact mathematical 61
that the exact measurements 47
that the exact performance 59
that the exact probability 264
that the exact relationship 673
that the exact reproduction 122
that the exact temperature 424
that the extra chromosomes 82
that the extra compensation 104
that the extra complication 108
that the extra contribution 66
that the extra expenditure 418
that the extra flexibility 89
that the extra performance 45
that the extra satisfaction 71
that the extra sensitivity 40
that the facial musculature 197
that the facts ascertained 144
that the facts constituted 164
that the facts demonstrate 196
that the facts established 550
that the facts represented 584
that the faint illumination 65
that the false connotations 71
that the false insinuations 47
that the farming communities 158
that the fatal catastrophe 71
that the fatal consequence 103
that the father contributed 72
that the father contributes 421
that the father experiences 40
that the father represented 40
that the father understands 50
that the fatty degeneration 286
that the fatty infiltration 75
that the feared consequence 71
that the feeding arrangements 42
that the feeling entertained 131
that the feeling experienced 54
that the fenian organization 59
that the fermi distribution 160
that the fetal environment 80
that the fetal respiratory 150
that the fetus experiences 139
that the field corresponding 44
that the field distribution 813
that the field encompasses 57
that the field enhancement 89
that the field experienced 67
that the field experiences 53
that the field experiments 50
that the field fluctuations 64
that the field independent 71
that the field intensities 134
that the field measurements 116
that the field observations 119
that the field organization 105
that the field represented 84
that the filial relationship 79
that the final abandonment 154
that the final achievement 355
that the final adjudication 61
that the final adjustments 84
that the final alternative 91
that the final appointment 52
that the final appropriation 42
that the final arrangements 501
that the final capitulation 66
that the final catastrophe 532
that the final certificate 256
that the final condemnation 70
that the final confirmation 100
that the final consequence 157
that the final constitution 297
that the final construction 186
that the final consummation 517
that the final contribution 68
that the final coordinates 42
that the final delimitation 1024
that the final deliverable 152
that the final deliverance 83
that the final determinant 90
that the final development 343
that the final differences 44
that the final dispensation 47
that the final distribution 850
that the final emancipation 98
that the final equilibrium 1626
that the final examinations 159
that the final expenditure 52
that the final fulfillment 118
that the final installation 67
that the final installment 314
that the final instructions 78
that the final introduction 42
that the final mathematical 43
that the final organization 145
that the final performance 274
that the final precipitate 99
that the final preparations 200
that the final presentation 176
that the final probability 140
that the final proclamation 71
that the final purification 47
that the final ratification 141
that the final relationship 55
that the final requirement 43
that the final resurrection 119
that the final settlements 75
that the final temperature 4572
that the final understanding 79
that the finer distinctions 75
that the firms interviewed 45
that the firms represented 46
that the first abnormality 53
that the first achievement 65
that the first acquisitions 81
that the first adjudication 48
that the first adventurers 319
that the first affirmative 285
that the first alternative 6358
that the first ambassadors 60
that the first anniversary 327
that the first applications 345
that the first appointment 537
that the first apprehension 42
that the first appropriation 294
that the first appropriator 173
that the first approximate 101
that the first arrangements 67
that the first articulation 57
that the first assessments 43
that the first astronomers 72
that the first automobiles 76
that the first battlefield 71
that the first bombardment 44
that the first calculations 50
that the first certificate 129
that the first civilization 239
that the first colonization 98
that the first combinations 54
that the first commandment 2949
that the first commercially 273
that the first commissioner 421
that the first communities 93
that the first compartment 127
that the first competitive 47
that the first compositions 105
that the first confederate 206
that the first confirmation 46
that the first congressional 120
that the first consequence 582
that the first consignment 394
that the first conspicuous 77
that the first constituent 236
that the first constitutes 75
that the first constitution 522
that the first construction 631
that the first consultation 90
that the first continental 598
that the first contribution 357
that the first controversy 90
that the first conversation 374
that the first cooperative 201
that the first coordination 128
that the first corresponds 158
that the first crystalline 98
that the first cultivators 88
that the first declaratory 65
that the first derivatives 892
that the first descriptions 90
that the first desideratum 170
that the first detachments 64
that the first determinant 70
that the first development 778
that the first differences 573
that the first differential 426
that the first discernible 56
that the first discoverers 392
that the first discoveries 230
that the first dispensation 49
that the first distillation 41
that the first distinctions 47
that the first distinctive 125
that the first distribution 356
that the first disturbance 151
that the first documentary 181
that the first enforcement 54
that the first englishwoman 53
that the first enlargement 124
that the first equilibrium 167
that the first equivalence 91
that the first established 286
that the first evolutionary 74
that the first examinations 61
that the first expenditure 58
that the first experiences 242
that the first experiments 1294
that the first explanatory 81
that the first exploratory 74
that the first formulations 56
that the first franciscans 80
that the first fundamental 497
that the first governments 124
that the first grammatical 49
that the first hostilities 92
that the first hypothetical 40
that the first identifiable 102
that the first illustrated 87
that the first illustration 163
that the first improvement 222
that the first independent 943
that the first individuals 231
that the first inhabitants 3743
that the first inscriptions 62
that the first instability 60
that the first installation 118
that the first installment 917
that the first instinctive 95
that the first institutions 125
that the first instructions 153
that the first instruments 169
that the first insurrection 66
that the first intelligent 59
that the first intercourse 264
that the first intermediate 292
that the first interruption 42
that the first intersection 73
that the first intervention 156
that the first interviewer 67
that the first introduction 991
that the first legislative 573
that the first legislators 105
that the first legislature 395
that the first lieutenants 117
that the first locomotives 54
that the first longitudinal 61
that the first magistrates 63
that the first manufacture 66
that the first manufacturing 92
that the first mathematical 90
that the first mathematician 60
that the first measurements 189
that the first menstruation 497
that the first merchandise 74
that the first missionaries 1292
that the first modification 363
that the first monasteries 81
that the first necessarily 74
that the first notification 77
that the first observations 380
that the first observatory 40
that the first occurrences 95
that the first opportunity 1096
that the first organization 442
that the first participant 117
that the first pathological 53
that the first perceptible 54
that the first performance 6074
that the first persecutions 47
that the first personality 141
that the first perspective 93
that the first philosopher 191
that the first philosophic 44
that the first photographs 158
that the first possibility 906
that the first practicable 66
that the first precipitate 220
that the first precondition 123
that the first prehistoric 61
that the first preliminary 256
that the first preoccupation 89
that the first preparations 56
that the first preparatory 114
that the first presbyterian 929
that the first prescription 124
that the first presentation 447
that the first presidential 184
that the first probability 118
that the first proclamation 208
that the first professional 1389
that the first promulgation 56
that the first pronunciation 53
that the first propagators 276
that the first propositions 99
that the first proprietors 84
that the first prospective 41
that the first prospectors 40
that the first protestants 119
that the first publications 147
that the first recollection 59
that the first registration 103
that the first relationship 320
that the first renaissance 48
that the first replacement 87
that the first represented 68
that the first requirement 4268
that the first restatement 57
that the first restrictions 74
that the first resurrection 839
that the first rudimentary 101
that the first salesperson 79
that the first scandinavian 91
that the first scholarship 74
that the first schoolhouse 78
that the first secretaries 80
that the first sedimentary 46
that the first segmentation 104
that the first settlements 996
that the first significant 1963
that the first statistical 58
that the first subordinate 40
that the first subscription 202
that the first substantive 181
that the first substitution 54
that the first telegraphic 62
that the first temperature 163
that the first translations 292
that the first translators 109
that the first transmission 151
that the first unambiguous 59
that the first underground 69
that the first understanding 177
that the first underwriter 57
that the first unequivocal 101
that the first vertebrates 195
that the fishing communities 67
that the fixed manufacturing 181
that the flame temperature 951
that the flash temperature 44
that the flood constituted 57
that the floor construction 67
that the fluid acceleration 48
that the fluid accumulates 124
that the fluid accumulation 65
that the fluid environment 45
that the fluid experiences 56
that the fluid temperature 322
that the focal organization 203
that the focus constituent 171
that the force coefficients 141
that the force continually 40
that the force corresponding 116
that the force distribution 111
that the force encountered 46
that the force experienced 245
that the force represented 121
that the force responsible 249
that the force transmitted 324
that the forms represented 73
that the fourth alternative 289
that the fourth commandment 4846
that the fourth installment 65
that the fourth performance 46
that the fourth possibility 98
that the fourth proportional 510
that the fourth requirement 81
that the fraud perpetrated 52
that the funding arrangements 77
that the funding organization 60
that the funding restrictions 161
that the funds accumulated 180
that the funds appropriated 708
that the funds contributed 228
that the funds distributed 56
that the funds represented 155
that the funds transferred 209
that the fungus responsible 41
that the fusion temperature 141
that the gamma distribution 520
that the genes responsible 1058
that the georgia constitution 106
that the georgia legislature 1454
that the ghent pacification 105
that the gibbs distribution 71
that the girls experienced 50
that the given constraints 51
that the given differential 103
that the given distribution 117
that the given probability 44
that the given resemblance 41
that the given temperature 154
that the glass temperature 154
that the glove compartment 167
that the glowing descriptions 96
that the gluon distribution 89
that the goals articulated 42
that the goals established 227
that the goods distributed 62
that the goods represented 137
that the goods transferred 58
that the goods transported 82
that the grade distribution 128
that the grain distribution 55
that the grain procurement 48
that the grain temperature 60
that the grand chamberlain 211
that the grand consummation 57
that the grand continental 73
that the grand contrivance 43
that the grand desideratum 74
that the grand fundamental 79
that the grant constituted 50
that the graph corresponding 48
that the greek achievement 84
that the greek astronomers 132
that the greek civilization 185
that the greek colonization 54
that the greek communities 129
that the greek constitution 90
that the greek construction 69
that the greek contribution 64
that the greek inhabitants 166
that the greek inscriptions 69
that the greek insurrection 93
that the greek legislators 40
that the greek manuscripts 187
that the greek mathematician 105
that the greek mercenaries 144
that the greek mythological 55
that the greek philosopher 2296
that the greek playwrights 87
that the greek prepositions 137
that the greek settlements 78
that the greek translations 50
that the greek translators 521
that the greek understanding 72
that the green chlorophyll 106
that the green fluorescent 57
that the gross differences 94
that the gross expenditure 114
that the gross reproduction 446
that the group constituted 73
that the group constitutes 149
that the group differences 590
that the group encountered 67
that the group environment 101
that the group established 76
that the group establishes 196
that the group experienced 128
that the group experiences 244
that the group facilitator 323
that the group intervention 49
that the group momentarily 44
that the group performance 72
that the group recommended 40
that the group represented 497
that the group responsible 277
that the group unanimously 57
that the group understands 354
that the growing accumulation 89
that the growing communities 40
that the growing controversy 42
that the growing convergence 49
that the growing development 47
that the growing differences 47
that the growing discrepancy 51
that the growing involvement 142
that the growing manufacture 43
that the growing organization 45
that the growing personality 56
that the growing polarization 58
that the growing polypeptide 156
that the growing preoccupation 60
that the growing relationship 42
that the growing understanding 159
that the growth acceleration 49
that the growth contribution 62
that the growth differential 162
that the growth disturbance 53
that the growth environment 47
that the growth experienced 60
that the growth performance 367
that the growth temperature 226
that the gulag archipelago 174
that the hague conferences 156
that the happy catastrophe 42
that the happy consummation 40
that the happy relationship 63
that the happy temperament 157
that the harsh environment 115
that the harsh punishments 80
that the hasty introduction 44
that the healthy development 338
that the healthy performance 49
that the healthy personality 220
that the hearer understands 278
that the hearst organization 60
that the heated controversy 82
that the heathen inhabitants 45
that the hedging relationship 229
that the helping professional 246
that the helping relationship 324
that the hindu astronomers 75
that the hindu civilization 143
that the hindu inhabitants 44
that the hindu nationalists 150
that the holding environment 63
that the hopes entertained 362
that the horse represented 91
that the horse understands 115
that the hotel proprietors 63
that the hotel receptionist 40
that the house agriculture 56
that the house disapproved 47
