tabs and paragraph marks 150
there are diagnostic tests 85
there are different angles 94
there are different bases 169
there are different basic 115
there are different binding 44
there are different blood 86
there are different books 57
there are different brain 44
there are different cases 177
there are different cells 69
there are different class 86
there are different codes 169
there are different color 108
there are different costs 269
there are different dates 65
there are different depths 82
there are different drugs 65
there are different ethnic 190
there are different facts 74
there are different faiths 68
there are different first 77
there are different foods 49
there are different forms 5753
there are different games 50
there are different genes 102
there are different gifts 267
there are different goals 223
there are different goods 84
there are different growth 101
there are different human 461
there are different ideals 45
there are different items 61
there are different kinds 30988
there are different lands 46
there are different learning 394
there are different legal 273
there are different lengths 122
there are different lines 230
there are different lists 69
there are different local 183
there are different makes 54
there are different meanings 604
there are different minds 163
there are different mixes 48
there are different modes 1858
there are different moral 268
there are different names 691
there are different needs 302
there are different nerve 56
there are different norms 238
there are different notes 46
there are different pairs 117
there are different parts 569
there are different people 822
there are different plans 63
there are different pools 46
there are different power 106
there are different price 194
there are different races 760
there are different racial 84
there are different ranges 82
there are different ranks 305
there are different rates 1028
there are different ratios 78
there are different readings 221
there are different realms 77
there are different risks 102
there are different roads 259
there are different roles 385
there are different rooms 44
there are different rules 1736
there are different sects 195
there are different sense 47
there are different sides 145
there are different signs 108
there are different sites 94
there are different sized 60
there are different sizes 526
there are different social 1307
there are different soils 76
there are different sorts 2825
there are different souls 61
there are different steps 124
there are different tasks 163
there are different terms 390
there are different tests 115
there are different texts 59
there are different themes 49
there are different tiers 64
there are different times 280
there are different tones 75
there are different tools 108
there are different truths 180
there are different types 24331
there are different units 129
there are different users 60
there are different value 228
there are different verbs 48
there are different views 4443
there are different water 92
there are different women 43
there are different words 592
there are different works 122
there are different zones 75
there are difficult cases 178
there are difficult people 54
there are difficult times 283
there are difficult trade 108
there are directions given 73
there are directions which 59
there are dishonest people 151
there are disorders which 183
there are disparate views 48
there are disquieting signs 239
there are districts where 1208
there are districts which 288
there are divergent views 1421
there are doctrines which 240
there are documents about 52
there are documents proving 49
there are documents showing 64
there are documents which 471
there are documents within 59
there are dominants which 112
there are doubtless cases 173
there are doubtless large 48
there are doubtless others 920
there are doubtless people 70
there are doubtless still 319
there are doubtless times 66
there are drawbacks which 103
there are duplicate names 62
there are duplicate souls 73
there are economies which 52
there are effective drugs 60
there are effective legal 65
there are elaborate plans 56
there are elaborate rules 265
there are electrons which 80
there are elemental urges 68
there are emergency exits 54
there are empirical facts 101
there are employees whose 49
there are encouraging signs 3403
there are especially close 53
there are especially large 90
there are especially strong 121
there are estimates which 49
there are evergreen trees 52
there are evidences showing 57
there are evidences which 275
there are evidently still 56
there are exceedingly small 48
there are exceedingly strong 62
there are excellent books 591
there are excellent fishing 61
there are excellent people 114
there are excellent roads 160
there are excellent rules 178
there are excellent shops 70
there are excellent sites 93
there are excellent small 46
there are excellent texts 115
there are excellent trout 41
there are excellent views 1136
there are excellent water 48
there are excellent women 58
there are excellent works 135
there are exceptions based 85
there are exceptions under 132
there are exceptions where 1246
there are exceptions which 1155
there are exceptions within 130
there are excessive rains 45
there are exemptions under 103
there are exercises which 114
there are expansive views 76
there are explosive gases 50
there are exquisite views 68
there are extensive banks 51
there are extensive caves 41
there are extensive coral 57
there are extensive cross 153
there are extensive flats 89
there are extensive grazing 104
there are extensive lakes 43
there are extensive level 58
there are extensive links 57
there are extensive lists 69
there are extensive mines 101
there are extensive notes 114
there are extensive plans 49
there are extensive ranges 113
there are extensive ruins 419
there are extensive rules 72
there are extensive sandy 68
there are extensive social 43
there are extensive tidal 52
there are extensive views 540
there are extensive woods 115
there are extensive works 69
there are extensive zones 53
there are extremely close 79
there are extremely large 408
there are extremely small 106
there are extremely strong 263
there are factories where 134
there are factories which 187
there are faculties which 41
there are fantastic views 195
there are festivals which 42
there are flourishing towns 59
there are formations which 43
there are fortified towns 75
there are fractional parts 49
there are fragments which 206
there are frequency bands 54
there are functional units 44
there are generally about 630
there are generally eight 112
there are generally fewer 1716
there are generally found 329
there are generally known 47
there are generally large 258
there are generally lower 53
there are generally others 113
there are generally people 65
there are generally quite 79
there are generally seven 129
there are generally signs 130
there are generally small 154
there are generally speaking 98
there are generally strong 125
there are generally twice 81
there are generally vices 46
there are glorified views 47
there are gradations within 123
there are gradually added 54
there are handsomer women 73
there are harnessed minds 97
there are histories which 75
there are honorable people 57
there are hospitals where 122
there are hypotheses about 86
there are hypotheses which 112
there are identical twins 117
there are ideologies which 49
there are illnesses which 103
there are important basic 127
there are important cases 683
there are important class 134
there are important clues 162
there are important costs 154
there are important cross 394
there are important ethnic 128
there are important extra 41
there are important facts 317
there are important flaws 83
there are important forms 102
there are important gains 200
there are important goals 41
there are important group 95
there are important hints 41
there are important human 309
there are important inter 309
there are important items 103
there are important kinds 71
there are important learning 55
there are important legal 728
there are important lines 59
there are important links 866
there are important local 288
there are important meanings 41
there are important mines 69
there are important missing 47
there are important moral 292
there are important needs 95
there are important parts 185
there are important people 197
there are important power 41
there are important racial 130
there are important realms 40
there are important risks 74
there are important roles 235
there are important rules 129
there are important scale 46
there are important short 111
there are important signs 200
there are important sites 62
there are important social 1038
there are important state 99
there are important steps 233
there are important tasks 128
there are important themes 67
there are important though 82
there are important trade 556
there are important truths 191
there are important types 89
there are important value 90
there are important works 198
there are incidents where 92
there are incidents which 281
there are incipient signs 90
there are increasingly fewer 560
there are increasingly large 151
there are increasingly strong 160
there are indelible marks 48
there are industrial unions 49
there are installed under 70
there are instances given 84
there are instances known 141
there are instances showing 67
there are instances under 74
there are instances where 21254
there are instances which 668
there are instances within 53
there are instincts which 147
there are intangible costs 79
there are interesting books 54
there are interesting cases 219
there are interesting clues 48
there are interesting cross 40
there are interesting facts 93
there are interesting hints 90
there are interesting links 88
there are interesting notes 54
there are interesting pages 44
there are interesting people 93
there are interesting ruins 71
there are interesting signs 91
there are interesting views 63
there are interesting works 55
there are interests which 433
there are internees speaking 57
there are intervals where 71
there are intervals which 65
there are intervening steps 48
there are intervening words 89
there are intrinsic goods 74
there are intuitions which 76
there are invariable rules 50
there are invariably found 70
there are inventions which 48
there are invisible lines 67
there are irregular forms 42
there are irregular verbs 57
there are judgments about 47
there are judgments which 322
there are junctures where 56
there are liberties which 47
there are libraries where 62
there are libraries which 92
there are limestone caves 52
there are literally miles 71
there are loopholes which 77
there are magazines about 52
there are magazines which 74
there are malignant cells 73
there are mandatory rules 52
there are marvelous views 89
there are medicinal springs 61
there are medicines which 179
there are membranes which 68
there are memorable lines 44
there are metaphors which 98
there are molecular facts 77
there are molecules which 86
there are molecules whose 55
there are monuments which 66
there are morphemes which 49
there are mountains nearby 86
there are mountains where 111
there are mountains which 349
there are mountains whose 56
there are movements afoot 257
there are movements which 359
there are movements within 112
there are mysteries about 140
there are mysteries still 62
there are mysteries which 492
there are naturally fewer 207
there are naturally large 41
there are necessary steps 50
there are necessary truths 650
there are neuralgic pains 109
there are noticeable signs 79
there are noticeably fewer 243
there are objections which 304
there are objective facts 409
there are objective forms 59
there are objective goods 46
there are objective moral 750
there are objective norms 53
there are objective rules 55
there are objective signs 189
there are objective social 53
there are objective tests 127
there are objective truths 262
there are obstacles which 438
there are occasional bands 44
there are occasional breaks 121
there are occasional brief 243
there are occasional buses 45
there are occasional calls 40
there are occasional cases 1379
there are occasional cross 47
there are occasional dicta 44
there are occasional echoes 147
there are occasional false 51
there are occasional finds 48
there are occasional gleams 47
there are occasional hints 506
there are occasional items 51
there are occasional large 166
there are occasional lines 110
there are occasional local 69
there are occasional minor 115
there are occasional notes 121
there are occasional rains 107
there are occasional sharp 55
there are occasional short 256
there are occasional signs 439
there are occasional slips 79
there are occasional small 277
there are occasional spots 50
there are occasional springs 49
there are occasional times 137
there are occasional views 54
there are operations which 255
there are operators which 41
there are oppressed people 52
there are organisms which 466
there are organisms whose 54
there are organized bands 52
there are organized tours 69
there are organized units 41
there are outstanding bonds 61
there are outstanding cases 47
there are outstanding debts 132
there are outstanding loans 58
there are outstanding views 93
there are outstanding works 49
there are overtones which 45
there are panoramic views 644
there are parallels which 103
there are parasites which 48
there are parasitic forms 40
there are parasitic mites 102
there are particles which 238
there are particles whose 50
there are penalties which 53
there are perfectly healthy 48
there are perfectly legal 40
there are perfectly sound 195
there are perfectly valid 277
there are periodical winds 62
there are permanent water 97
there are pertinent cases 80
there are perverted modes 83
there are phenomena which 1299
there are plentiful signs 127
there are political costs 146
there are political gains 40
there are political risks 117
there are political units 61
there are portraits which 78
there are practical rules 51
there are practical steps 314
there are practical tests 46
there are practices which 295
there are precisely seven 100
there are preferred sites 80
there are presented below 95
there are presently about 315
there are presently eight 47
there are presently seven 42
there are preserved today 40
there are pressures which 202
there are pressures within 147
there are pressures working 43
there are primitive people 86
there are privately owned 297
there are proceedings pending 85
there are processes waiting 129
there are processes where 73
there are processes which 809
there are processes within 65
there are proposals under 98
there are proposals which 82
there are provinces where 95
there are provisions about 87
there are provisions under 219
there are provisions which 929
there are provisions within 124
there are published lists 46
there are published price 58
there are qualified people 193
there are qualified women 44
there are qualities about 105
there are qualities which 761
there are reasonable hopes 144
there are reasonable people 62
there are reasonable steps 66
there are reasonably large 128
there are reasonably strong 56
there are receptors which 114
there are recurrent bouts 54
there are recurrent themes 284
there are reference books 180
there are reference works 100
there are regularly found 41
there are republics which 62
there are resources which 253
there are resources within 262
there are responses which 87
there are rheumatic pains 62
there are scattered about 321
there are scattered cases 81
there are scattered cells 57
there are scattered hairs 67
there are scattered hints 113
there are scattered signs 74
there are scattered small 182
there are scattered spots 45
there are scattered trees 225
there are scattered white 86
there are secondary gains 108
there are secondary truths 57
there are sensations which 263
there are sensitive people 50
there are sensitive spots 46
there are sentences about 40
there are sentences where 122
there are sentences which 1028
there are sentences whose 153
there are sequences where 61
there are sequences which 207
there are sequences whose 43
there are seventeen kinds 72
there are seventeen large 53
there are seventeen people 48
there are seventeen steps 212
there are seventeen which 45
there are sheltered spots 52
there are situations about 40
there are situations under 145
there are situations where 19550
there are situations which 1539
there are situations within 46
there are societies where 615
there are societies which 760
there are societies whose 217
there are sometimes added 56
there are sometimes cases 358
there are sometimes eight 75
there are sometimes faint 51
there are sometimes fewer 50
there are sometimes found 748
there are sometimes hints 119
there are sometimes large 250
there are sometimes local 49
there are sometimes major 63
there are sometimes minor 57
there are sometimes others 70
there are sometimes people 112
there are sometimes quite 135
there are sometimes rather 64
there are sometimes sharp 67
there are sometimes short 47
there are sometimes signs 216
there are sometimes small 369
there are sometimes still 40
there are sometimes strong 152
there are sometimes thirty 42
there are sometimes valid 55
there are sometimes weeks 44
there are sometimes whole 72
there are sometimes words 56
there are somewhere about 242
there are specialist firms 75
there are specimens still 235
there are specimens which 268
there are spillover costs 213
there are spiritual cases 56
there are spiritual gifts 61
there are spiritual marks 67
there are spiritual needs 96
there are spiritual truths 101
there are stainless steel 65
there are standards which 300
there are stationary waves 55
there are statutory rules 144
there are stretches where 222
there are subgroups which 53
there are subgroups whose 51
there are subgroups within 210
there are submerged rocks 44
there are successes which 70
there are suspicions about 144
there are suspicious signs 53
there are syntactic rules 81
there are talismans which 49
there are tantalizing clues 80
there are tantalizing hints 272
there are technical rules 75
there are technical terms 179
there are technical words 59
there are telegraph lines 40
there are telegraph poles 111
there are telegraph wires 55
there are telephone calls 180
there are telephone lines 77
there are telephone poles 47
there are telephone readings 70
there are telephone wires 64
there are television shows 44
there are tentative plans 179
there are tentative signs 103
there are theoretical risks 55
there are thoughtful people 80
there are thresholds below 49
there are torrential rains 110
there are traditions about 152
there are traditions which 404
there are traditions within 53
there are tragedies which 53
there are transition forms 297
there are transition zones 117
there are transport costs 416
there are treatments which 99
there are typically about 151
there are typically eight 53
there are typically fewer 547
there are typically large 108
there are typically seven 52
there are undeniable facts 81
there are undeniable signs 74
there are undoubted cases 202
there are undoubted facts 46
there are undoubted signs 112
there are universal basic 57
there are universal facial 105
there are universal forms 92
there are universal human 963
there are universal moral 493
there are universal needs 57
there are universal norms 122
there are universal rules 224
there are universal themes 68
there are universal truths 429
there are unlimited funds 61
there are unmarried girls 96
there are unmarried women 76
there are unpleasant dreams 48
there are unpleasant people 47
there are unplumbed depths 51
there are unusually large 531
there are unusually strong 69
there are unwritten rules 350
there are varieties which 622
there are varieties within 81
there are vibrations which 83
there are victories which 71
there are virtually never 209
there are volunteer corps 45
there are weaknesses which 83
there are weaknesses within 62
there are widespread calls 56
there are witnesses whose 105
there are wonderful books 48
there are wonderful people 137
there are wonderful views 637
there are workshops where 57
there are worrisome signs 78
there being different forms 85
there being different kinds 430
there being different sorts 120
there being different types 122
there being generally about 116
there but doubtless under 54
there for centuries after 112
there for centuries until 48
there for generation after 82
there for safekeeping until 48
there for seventeen months 86
there for seventeen weeks 54
there for themselves alone 91
there for undivided reign 76
there had certainly never 41
there had developed strong 47
there had developed within 154
there had gradually grown 286
there had gradually risen 53
there has certainly never 223
there has developed since 144
there has developed within 326
there has gradually grown 333
there has indelibly fixed 47
there has naturally sprung 41
there his customary glass 47
there his knowledge ended 123
there his permanent abode 46
there its influence spread 86
there may gradually arise 44
there may sometimes appear 56
there may sometimes arise 81
there may sometimes exist 86
there may sometimes occur 81
there not instances where 43
there not medicinal springs 48
there one afternoon after 97
there our knowledge stops 129
there our precedent would 112
there put themselves under 67
there she ministers daily 89
there they continued until 135
there they gradually spread 115
there they implanted brave 58
there this afternoon after 45
there two centuries later 209
there two different kinds 160
there two different types 65
there was additional cause 75
there was additional money 43
there was additional reason 151
there was agreement about 783
there was agreement within 179
there was altogether quite 80
there was ambiguity about 288
there was artificial light 69
there was available space 273
there was available water 106
there was avoidable delay 46
there was boundless waste 148
there was certainly ample 136
there was certainly cause 90
there was certainly danger 46
there was certainly every 108
there was certainly never 552
there was certainly reason 351
there was certainly scope 51
there was certainly still 103
there was certainly strong 71
there was certainty about 96
there was cigarette smoke 45
there was classical music 225
there was complaint about 160
there was concerted action 276
there was consensus about 354
there was consensus within 146
there was contained within 54
there was contention about 96
there was continual change 70
there was continual danger 149
there was continual feasting 43
there was continual passing 41
there was continued growth 211
there was corruption within 47
there was criticism about 121
there was developed under 58
there was developed within 54
there was discussion about 2093
there was discussion within 101
there was dissension about 88
there was dissension within 518
there was diversity within 89
there was doubtless mingled 47
there was ephemeral fever 42
there was especially strong 43
there was everybody talking 69
there was evidently danger 47
there was evidently quite 50
there was evidently still 282
there was excellent cover 76
there was excellent fishing 121
there was excellent grass 98
there was excellent grazing 52
there was excellent hunting 242
there was excellent music 131
there was excellent reason 419
there was excellent sport 93
there was excellent stuff 60
there was excellent water 177
there was excessive noise 50
there was existence alone 122
there was explosive growth 99
there was extensive cross 100
there was extensive growth 61
there was extensive inter 50
there was extensive local 62
there was extensive looting 40
there was extensive press 60
there was extensive state 43
there was extensive trade 255
there was extremely rapid 60
there was extremely small 107
there was extremely strong 57
there was generally about 65
there was generally eight 55
there was generally found 66
there was generally speaking 68
there was generally strong 87
there was gradually added 115
there was gradually arising 49
there was gradually built 265
there was gradually growing 140
there was happiness still 49
there was hesitancy about 67
there was hesitation about 289
there was ignorance about 75
there was inclement weather 41
there was indecision about 57
there was industrial action 58
there was intensive study 53
there was knowledge about 56
there was literally never 91
there was litigation about 61
there was momentary danger 84
there was momentary panic 49
there was navigable water 153
there was objective proof 85
there was opposition within 288
there was organized crime 62
there was organized under 94
there was permanent water 129
there was perpetual danger 79
there was pessimism about 82
there was plentiful water 154
there was political change 54
there was political chaos 128
there was political danger 55
there was political power 53
there was political unity 100
there was population growth 100
there was presently added 55
there was previously reason 54
there was publicity about 61
there was published under 139
there was reasonable basis 72
there was reasonable cause 3631
there was reasonable doubt 1214
there was shattered glass 83
there was someplace where 71
there was sometimes added 101
there was sometimes danger 51
there was sometimes doubt 111
there was sometimes reason 44
there was somewhere about 203
there was somewhere where 59
there was somewhere within 40
there was stillness again 113
there was sustained growth 93
there was testimony about 94
there was testimony tending 271
there was testimony which 111
there was tolerable grass 67
there was unanimity about 215
there was unanimity within 80
there was undoubted danger 45
there was undoubted proof 61
there was uneasiness about 297
there was universal adult 53
there was universal grief 74
there was universal panic 43
there was unlimited scope 83
there was virtually never 105
there was virtually total 56
there was wholesale looting 41
there was widespread abuse 116
there was widespread alarm 327
there was widespread apathy 111
there was widespread civil 111
there was widespread doubt 318
there was widespread feeling 679
there was widespread fraud 119
there was widespread grief 41
there was widespread hunger 192
there was widespread local 67
there was widespread looting 268
there was widespread panic 278
there was widespread press 49
there was widespread racial 45
there was widespread shock 59
there was widespread social 175
there was widespread trade 66
there was widespread unease 132
there was wonderful music 41
there with prismatic tints 46
there with venerable smile 54
these and analogous cases 190
these and analogous facts 82
these and countless others 518
these and determine which 64
these and virtually every 47
these are accidents which 95
these are addressed below 197
these are addressed later 45
these are admirable goals 51
these are alternate angles 74
these are altogether wanting 40
these are arguments about 78
these are arguments which 302
these are artifices which 55
these are artificial signs 52
these are assertions which 94
these are attitudes which 72
these are available either 106
these are available today 77
these are available under 91
these are available within 113
these are barbarous times 47
these are blemishes which 48
these are carefully noted 129
these are certainly false 64
these are certainly valid 63
these are certainly worthy 46
these are collected under 47
these are companies which 83
these are component parts 123
these are compounds which 54
these are comprised under 65
these are conditions under 162
these are conditions where 48
these are conditions which 983
these are conducted under 65
these are conflicting goals 75
these are contained within 491
these are continued until 114
these are countries where 213
these are countries which 172
these are countries whose 61
these are currently under 525
these are described above 123
these are described below 8845
these are described first 111
these are described fully 66
these are described later 729
these are described under 367
these are desirable goals 137
these are desperate times 260
these are developed within 47
these are different again 67
these are different cases 41
these are different forms 351
these are different kinds 578
these are different modes 92
these are different names 304
these are different people 112
these are different sorts 61
these are different terms 57
these are different times 442
these are different types 336
these are different views 44
these are different words 82
these are difficult cases 51
these are difficult tasks 163
these are difficult times 999
these are discussed above 135
these are discussed after 43
these are discussed below 14079
these are discussed first 250
these are discussed fully 138
these are discussed later 2427
these are discussed under 616
these are discussed within 58
these are doctrines about 42
these are doctrines which 143
these are documents which 60
these are encouraging signs 142
these are especially large 47
these are especially prone 50
these are especially strong 48
these are especially worthy 50
these are estimates based 144
these are evidently evils 93
these are exceedingly large 53
these are exceedingly small 74
these are excellent books 46
these are excellent tools 57
these are exceptions rather 512
these are exceptions which 299
these are exercises which 52
these are expensive items 80
these are explained above 87
these are explained below 634
these are explained later 136
these are exposures which 43
these are expressed within 84
these are extremely crude 59
these are extremely large 100
these are extremely rough 45
these are extremely short 54
these are extremely small 342
these are extremely strong 42
these are extremely wanting 43
these are faculties which 57
these are familiarly known 80
these are forgotten later 40
these are generally about 96
these are generally added 103
these are generally based 207
these are generally birds 42
these are generally built 68
these are generally cases 75
these are generally easier 64
these are generally either 190
these are generally found 568
these are generally given 134
these are generally grown 44
these are generally known 623
these are generally lacking 47
these are generally large 96
these are generally lower 77
these are generally minor 83
these are generally mixed 48
these are generally people 60
these are generally plain 185
these are generally quite 259
these are generally rather 121
these are generally short 160
these are generally small 449
these are generally sparing 190
these are generally taken 154
these are generally under 41
these are generally within 44
these are household names 43
these are household words 46
these are hypotheses which 49
these are identical twins 40
these are important clues 81
these are important facts 173
these are important goals 165
these are important items 130
these are important parts 271
these are important people 83
these are important signs 42
these are important since 60
these are important sites 51
these are important social 95
these are important steps 324
these are important tasks 73
these are important themes 56
these are important tools 99
these are important words 108
these are incidents which 129
these are indicated below 586
these are indicated where 42
these are ingredients which 59
these are instances where 317
these are instances which 105
these are interesting facts 60
these are interesting times 117
these are interests which 164
these are invariably found 70
these are judgments about 67
these are judgments which 75
these are metaphors which 42
these are movements which 66
these are mysteries which 404
these are necessary evils 136
these are necessary parts 146
these are necessary steps 155
these are necessary truths 60
these are objections which 146
these are objective facts 41
these are obstacles which 57
these are occasional moods 45
these are operations which 94
these are organized under 61
these are ornaments which 62
these are patterned after 77
these are perfectly black 62
these are perfectly valid 137
these are performed under 46
these are performed within 53
these are phenomena which 423
these are phenomena whose 53
these are political rather 70
these are popularly known 149
these are population growth 55
these are practices which 142
these are presented below 1186
these are presented first 45
these are presented later 80
these are presented under 98
these are presented within 51
these are presently under 45
these are primarily based 63
these are primarily social 62
these are privately owned 941
these are proceedings which 46
these are processes which 323
these are protected under 41
these are qualities which 2553
these are reasonably close 113
these are recurrent themes 60
these are regularly found 45
these are resources which 61
these are scattered about 435
these are sensations which 100
these are sentences which 63
these are situations where 401
these are situations which 150
these are societies which 54
these are sometimes added 420
these are sometimes cited 43
these are sometimes found 663
these are sometimes given 153
these are sometimes known 303
these are sometimes quite 120
these are sometimes rather 56
these are sometimes taken 62
these are sometimes wanting 81
these are standards which 58
these are stressful times 43
these are suggested below 183
these are swallowed whole 47
these are tabulated below 412
these are technical terms 282
these are temperate known 129
these are temporary evils 159
these are themselves often 44
these are thoroughly dried 41
these are thoroughly mixed 155
these are traditions which 54
these are turbulent times 67
these are typically based 58
these are typically found 106
these are typically short 44
these are typically small 106
these are uncertain times 102
these are undeniable facts 126
these are undoubted truths 43
these are universal human 181
these are unsettled times 64
these are unusually large 50
these are virtually never 62
these are wonderful people 43
these are wonderful times 41
these are worthwhile goals 112
these being conditions which 53
these being phenomena which 117
these few excellent rules 105
these few instances which 45
these few occasional words 44
these few prefatory words 196
these had invariably fixed 51
these had previously given 40
these his entrusted gifts 147
these long prefatory talks 81
these low frequency modes 73
these may represent either 58
these may sometimes appear 63
these may sometimes exist 50
these may sometimes occur 45
these men especially share 64
these men themselves never 44
these men themselves would 40
these new conditions could 43
these new conditions might 62
these new conditions which 141
these new conditions would 248
these new countries could 43
these new countries where 50
these new countries would 81
these new doctrines which 86
these new employees would 63
these new hampshire hills 55
these new hampshire towns 85
these new hampshire would 43
these new industrial giants 43
these new industrial towns 66
these new ingredients would 47
these new political forms 47
these new political units 118
these new proposals would 77
these new provisions would 78
these new residents would 46
these new standards would 85
these new testament books 153
these new testament texts 353
these new testament times 61
these new varieties would 44
these old humanized soils 68
these old testament books 184
these old testament heroes 83
these old testament people 45
these old testament texts 631
these old testament types 54
these old testament women 42
these old testament words 48
these six conditions exist 70
these six daughters shall 83
these six different kinds 62
these six different types 55
these six outstanding books 64
these six principal cases 42
these things aforesaid shall 50
these things certainly would 56
these things confirmed james 117
these two absorption bands 50
these two additional items 40
these two additional steps 56
these two additional terms 61
these two additional types 86
these two admirable women 41
these two admirable works 72
these two arguments would 79
these two arithmetic words 43
these two assertions shall 83
these two associated parts 47
these two attitudes could 49
these two attitudes which 62
these two attitudes would 49
these two barbarous words 112
these two character types 113
these two classical forms 42
these two classical works 43
these two communist giants 120
these two community types 46
these two companies alone 86
these two companies could 141
these two companies might 46
these two companies stood 63
these two companies under 68
these two companies which 90
these two companies would 280
these two companions alone 40
these two component parts 668
these two compounds could 98
these two compounds which 47
these two compounds would 133
these two condensed gases 49
these two conditions alone 126
these two conditions appear 80
these two conditions apply 102
these two conditions could 344
these two conditions exist 373
these two conditions gives 77
these two conditions holds 90
these two conditions imply 157
these two conditions might 167
these two conditions occur 186
these two conditions often 133
these two conditions seems 48
these two conditions shall 47
these two conditions share 86
these two conditions under 58
these two conditions which 259
these two conditions would 551
these two conflicting goals 187
these two conflicting ideals 44
these two conflicting lines 80
these two conflicting needs 206
these two conflicting roles 55
these two conflicting sides 47
these two conflicting views 769
these two contrasting cases 94
these two contrasting forms 165
these two contrasting modes 104
these two contrasting types 325
these two contrasting views 849
these two corporate giants 44
these two countries about 62
these two countries after 147
these two countries alone 1038
these two countries apart 49
these two countries appear 92
these two countries began 154
these two countries could 736
these two countries found 42
these two countries makes 61
these two countries might 312
these two countries never 45
these two countries offer 81
these two countries seems 92
these two countries shall 190
these two countries share 282
these two countries shows 178
these two countries since 253
these two countries stand 59
these two countries still 126
these two countries stood 46
these two countries today 117
these two countries trade 46
these two countries under 125
these two countries until 112
these two countries where 103
these two countries which 626
these two countries whose 73
these two countries within 63
these two countries would 1576
these two courageous women 56
these two different angles 48
these two different bases 71
these two different cases 328
these two different codes 50
these two different forms 1284
these two different goals 70
these two different growth 40
these two different kinds 3855
these two different legal 47
these two different lines 163
these two different meanings 474
these two different modes 869
these two different names 150
these two different needs 51
these two different parts 279
these two different people 112
these two different races 51
these two different rates 265
these two different readings 76
these two different realms 108
these two different roles 208
these two different sides 104
these two different sites 80
these two different social 126
these two different sorts 409
these two different tasks 96
these two different terms 138
these two different times 137
these two different types 5111
these two different units 47
these two different views 728
these two different women 45
these two different words 128
these two different world 173
these two dimensions could 76
these two dimensions gives 81
these two dimensions might 57
these two dimensions which 80
these two dimensions within 54
these two dimensions would 120
these two directions which 62
these two directions would 150
these two discourse types 51
these two disorders share 51
these two disparate types 44
these two disparate views 89
these two districts alone 187
these two districts could 47
these two districts which 45
these two districts would 59
these two divergent lines 146
these two divergent types 60
these two divergent views 370
these two doctrines exist 41
these two documents shows 40
these two documents which 115
these two documents would 96
these two estimates agree 45
these two estimates would 79
these two excellent books 112
these two excellent rules 71
these two excellent women 43
these two excellent works 60
these two exceptions apply 217
these two exquisite people 40
these two faculties stand 69
these two faculties which 81
these two frequency bands 161
these two frequency ranges 146
these two functional forms 62
these two functional types 45
these two gentlemen could 111
these two gentlemen found 61
these two gentlemen might 69
these two gentlemen under 46
these two gentlemen would 249
these two goddesses shall 47
these two household types 72
these two hypotheses about 65
these two hypotheses could 61
these two hypotheses might 46
these two hypotheses seems 40
these two hypotheses would 129
these two ideologies could 45
these two imaginary lines 133
these two important books 128
these two important cases 137
these two important crops 57
these two important dates 56
these two important facts 358
these two important forms 63
these two important goals 109
these two important human 51
these two important items 165
these two important lines 54
these two important parts 220
these two important people 91
these two important posts 96
these two important roads 42
these two important roles 54
these two important rules 71
these two important social 89
these two important steps 119
these two important tasks 101
these two important terms 119
these two important texts 55
these two important themes 47
these two important tools 49
these two important towns 100
these two important truths 72
these two important types 221
these two important women 67
these two important words 142
these two important works 282
these two incidents could 43
these two incidents might 43
these two incidents would 63
these two industrial giants 81
these two instances alone 155
these two instances could 47
these two instances which 54
these two instances would 68
these two instincts every 66
these two interesting cases 41
these two interests clash 74
these two interests could 114
these two interests might 60
these two interests which 56
these two interests would 43
these two knowledge bases 168
these two molecules could 43
these two molecules would 48
these two movements appear 40
these two movements began 45
these two movements could 46
these two movements which 147
these two movements would 113
these two narrative forms 112
these two narrative modes 82
these two operations could 89
these two operations which 52
these two operations would 138
these two opposites which 52
these two opposites would 45
these two particles would 43
these two phenomena appear 85
these two phenomena could 115
these two phenomena might 113
these two phenomena occur 150
these two phenomena which 123
these two phenomena would 134
these two political camps 43
these two political forms 72
these two political giants 53
these two political units 77
these two principal forms 152
these two principal kinds 54
these two principal lines 43
these two principal modes 50
these two principal parts 98
these two principal types 234
these two principal works 42
these two processes alone 147
these two processes appear 116
these two processes could 258
these two processes exist 53
these two processes gives 69
these two processes makes 52
these two processes might 173
these two processes occur 515
these two processes often 74
these two processes seems 42
these two processes share 88
these two processes under 45
these two processes which 253
these two processes within 61
these two processes would 473
these two prophetic books 60
these two proposals would 147
these two provinces alone 254
these two provinces could 55
these two provinces under 47
these two provinces which 115
these two provinces would 255
these two provisions would 113
these two quadratic forms 48
these two qualities alone 130
these two qualities appear 50
these two qualities could 71
these two qualities which 277
these two qualities would 115
these two reference lines 52
these two reference works 46
these two regiments would 54
these two regression lines 181
these two relaxation times 77
these two responses would 46
these two robberies which 88
these two sensitive minds 48
these two sentences aloud 66
these two sentences appear 40
these two sentences could 99
these two sentences might 99
these two sentences which 97
these two sentences would 267
these two sequences would 43
these two situations could 82
these two situations might 51
these two situations occur 64
these two situations where 51
these two situations which 65
these two situations would 283
these two societies which 58
these two societies would 83
these two spiritual giants 62
these two standards would 40
these two technical terms 109
these two theoretical camps 46
these two theoretical poles 80
these two theoretical views 51
these two traditions could 62
these two traditions share 44
these two traditions which 94
these two traditions within 45
these two traditions would 49
these two treatments would 46
these two varieties which 58
these two vegetation types 128
