tack without saying something 64
their spirit were opened 74
their staffs have become 55
their staffs into snakes 57
their staple food supply 95
their starry home cherub 63
their status only through 50
their stored food supply 61
their stores were almost 57
their stores were already 101
their stores were closed 67
their strength much beyond 170
their strength must depend 74
their strength when united 97
their strength will enable 50
their strength will permit 253
their styles have become 46
their sunday best clothes 173
their supply from rivers 66
their swords have opened 80
their swords like romans 76
their swords more firmly 40
their swords were always 58
their swords were broken 164
their swords were clashing 42
their swords were rarely 64
their swords were sheathed 159
their swords will pierce 41
their tables were coarse 160
their tables were loaded 70
their tables were served 145
their tastes have become 58
their tastes have changed 129
their tastes were simple 84
their teacher were killed 48
their teachings have become 41
their teachings were always 79
their teachings were widely 44
their tender buds expand 203
their tender early foliage 80
their tenets were indeed 93
their tenure more secure 145
their theories have become 54
their theories into effect 51
their throats making amends 83
their throats slit before 41
their throats were choked 46
their throats were filled 106
their throats were hoarse 255
their titles from english 130
their titles from places 73
their titles were changed 89
their titles were secure 40
their tongues fast enough 254
their tongues have become 44
their tongues like swords 192
their tongues more loosed 48
their tongues were forked 71
their tongues were loosed 312
their tongues were pulled 52
their tongues were silent 98
their tongues were turned 91
their tracks from baroda 59
their tracks were common 52
their tragic love affair 64
their trains into sunday 335
their trains over rivers 57
their trains were parked 44
their travel well before 45
their troops from africa 55
their troops from alsace 106
their troops from austria 174
their troops from before 40
their troops from berlin 105
their troops from boston 56
their troops from canada 83
their troops from europe 171
their troops from france 134
their troops from greece 205
their troops from hungary 253
their troops from mexico 133
their troops from poland 386
their troops from siberia 79
their troops from sicily 89
their troops have fought 42
their troops into battle 1294
their troops into poland 45
their troops into winter 180
their troops were already 245
their troops were ashore 43
their troops were better 164
their troops were driven 67
their troops were engaged 115
their troops were fighting 101
their troops were filled 52
their troops were forced 66
their troops were killed 128
their troops were massed 45
their troops were placed 50
their troops were routed 64
their trunks were already 59
their trunks were packed 84
their united tread reaches 41
their values have already 43
their values have become 85
their values have changed 155
their values were formed 41
their values were higher 43
their values will depend 133
their values will remain 61
their vanity from without 45
their vanity only engaged 52
their various hiding places 612
their various life stages 226
their various other duties 56
their various ways before 53
their various ways through 60
their veiled gleam became 44
their visions into reality 222
their visits were always 171
their voices came clearly 66
their voices came through 386
their voices come through 65
their voices coming clearly 46
their voices coming through 68
their voices echo through 57
their voices even higher 43
their voices even louder 40
their voices fell silent 92
their voices from beyond 53
their voices grew hoarse 144
their voices grew louder 1054
their voices grow louder 91
their voices have become 121
their voices have broken 57
their voices have changed 45
their voices heard across 42
their voices heard around 40
their voices heard before 59
their voices heard beyond 57
their voices heard through 1119
their voices heard without 132
their voices loud enough 127
their voices more clearly 76
their voices more loudly 52
their voices rising higher 94
their voices rose higher 54
their voices talk behind 74
their voices went unheard 119
their voices went wavering 74
their voices were almost 204
their voices were already 88
their voices were always 112
their voices were barely 81
their voices were becoming 68
their voices were calmer 56
their voices were choked 95
their voices were clearly 70
their voices were filled 87
their voices were hardly 87
their voices were hoarse 369
their voices were hushed 351
their voices were joined 90
their voices were lifted 132
their voices were little 84
their voices were louder 98
their voices were raised 768
their voices were rarely 86
their voices were seldom 95
their voices were shrill 127
their voices were silent 139
their voices were softer 51
their voices were unheard 121
their voices were united 182
their voices will become 45
their voices will strike 64
their voyage from england 215
their voyage from europe 131
their voyage from france 43
their wagons were loaded 64
their wanton ways rushed 88
their warnings more alarming 40
their warnings were heeded 41
their warsaw pact allies 513
their wastes into rivers 60
their wastes into streams 44
their waters into hudson 52
their waters into inland 46
their weapons more firmly 52
their weapons upon entering 41
their weapons were better 116
their weapons were broken 162
their weapons were hidden 50
their weapons were loaded 69
their weapons were mostly 41
their weapons were seized 64
their weapons were stored 64
their weapons were swords 50
their weekly food shopping 90
their weight from malice 54
their weight more evenly 46
their whelps were caught 44
their winter coat darker 90
their winter food supply 1112
their winter hiding places 354
their wisdom here failed 44
their wishes into effect 547
their wishes into reality 43
their wishes were thereby 64
their wounds were buried 58
their wounds were mortal 78
their wounds were slight 48
their wounds were treated 130
their wounds were washed 54
their wrists tied behind 298
their writings have always 55
their writings have become 67
their writings have little 46
their writings have passed 40
their writings were highly 55
their writings were widely 44
their yellow eyes without 73
theory became more widely 68
theory behind these methods 123
theory offers very little 42
theory places great stress 45
theory should have become 47
theory should have something 75
theory should have taught 44
theory touching their jewish 40
theory worked well enough 225
there already were enough 111
there always been something 66
there always these vistas 60
there always will remain 317
there amidst these rustic 59
there anyone else around 590
there anyone else inside 96
there appears from behind 50
there appears good ground 103
there appears like spirit 66
there appears some chance 61
there appears some degree 47
there appears some ground 45
there appears some little 45
there appears some parity 78
there appears some slight 45
there appears very little 397
there apples were stored 117
there arises some profit 109
there behind those bushes 125
there behind your screen 222
there changes into another 48
there cohere those states 65
there darted what seemed 139
there eighty years before 98
there eleven years before 314
there enough time before 40
there ensued such violent 69
there exists also amongst 66
there exists also another 272
there exists nothing beyond 174
there exists nothing except 92
there exists nothing simple 60
there exists some actual 42
there exists some agency 48
there exists some amount 135
there exists some causal 108
there exists some common 156
there exists some debate 50
there exists some degree 478
there exists some direct 61
there exists some entity 76
there exists some finite 315
there exists some hidden 99
there exists some initial 53
there exists some latent 48
there exists some measure 85
there exists some number 230
there exists some object 104
there exists some person 48
there exists some scalar 46
there exists some secret 93
there exists some slight 56
there exists some source 42
there exists some special 224
there exists some strange 251
there exists some subset 69
there exists some unique 58
there exists some vector 175
there exists there exists 85
there exists very little 898
there flowed many brooks 62
there gallop from temple 128
there hardly ever before 43
there jumped five little 74
there occurs some mention 45
there offering unto christ 123
there passed very little 93
there poured forth little 53
there remain even greater 50
there remain good reasons 341
there remain many doubts 88
there remain many fields 41
there remain many issues 302
there remain many points 294
there remain many reasons 109
there remain many serious 120
there remain many traces 149
there remain only traces 43
there remain only twenty 43
there remain other issues 40
there remain some doubts 270
there remain some issues 53
there remain some points 171
there remain some puzzling 45
there remain some serious 281
there remain some traces 178
there remain upon record 76
there repair such losses 43
there result those changes 119
there sailed from boston 40
there sailed from england 98
there sailed into boston 66
there savage dogs rushed 138
there seemed good ground 175
there seemed good reasons 94
there seemed less chance 119
there seemed more chance 52
there seemed nothing before 113
there seemed nothing better 512
there seemed nothing further 308
there seemed nothing special 60
there seemed nothing strange 218
there seemed some chance 539
there seemed some ground 125
there seemed some little 66
there seemed some slight 54
there seemed some strange 54
there seemed very little 1479
there should come another 104
there should ever happen 362
there should have already 59
there should have arisen 2282
there should have fallen 51
there should have seemed 399
there should only remain 96
there something else behind 344
there something else bothering 162
there something more behind 91
there something more serious 51
there standing upon actual 46
there stands your friend 41
there stated into farther 47
there stayed over sunday 49
there through high school 317
there twelve years before 426
there twelve years earlier 133
there twenty years before 1260
there twenty years earlier 529
there voices were raised 133
there waited glad bustle 61
there without leaving tracks 51
there without much regard 47
there without seeing anyone 47
these abuses have arisen 98
these abuses have become 40
these actions have already 81
these actions have arisen 44
these actions have become 118
these actions have caused 58
these actions have helped 71
these actions have little 45
these actions must become 45
these actions were always 45
these actions were clearly 80
these actions were fought 49
these actions were merely 58
these actions were simply 53
these actions were viewed 59
these actions will affect 146
these actions will become 63
these actions will depend 69
these actions will reduce 92
these actions will result 175
these actors have become 53
these agents also affect 49
these agents have already 173
these agents have become 141
these agents have failed 40
these agents have little 168
these agents have proved 121
these agents have proven 84
these agents have special 49
these agents will become 67
these agents will depend 54
these agents will likely 99
these agents will result 57
these alloys have already 41
these authors also mention 41
these authors also report 279
these authors also showed 200
these authors have already 86
these authors have argued 268
these authors have become 73
these authors have called 65
these authors have chosen 121
these authors have created 57
these authors have failed 174
these authors have little 44
these authors have sought 60
these authors have stated 91
these authors have tended 44
these authors have treated 49
these authors have worked 68
these authors were clearly 44
these authors were forced 45
these authors were mainly 50
these authors were unable 421
these bakers were adhering 43
these basins were filled 95
these basins were formed 91
these became more common 95
these became more marked 56
these became more serious 59
these become more active 44
these become more common 59
these become more marked 143
these become more obvious 52
these become more severe 55
these become more widely 83
these blanks were filled 92
these blocks were placed 78
these boards were created 43
these boards were nailed 44
these bodies from becoming 45
these bodies from farther 44
these bodies have already 249
these bodies have always 57
these bodies have become 184
these bodies have little 52
these bodies have powers 43
these bodies must always 53
these bodies pass through 73
these bodies were already 45
these bodies were always 49
these bodies were buried 139
these bodies were called 109
these bodies were chosen 48
these bodies were created 207
these bodies were formed 262
these bodies were neither 57
these bodies were placed 63
these bodies were purely 48
these bodies were unable 50
these bodies were united 41
these bodies will become 66
these bodies will remain 51
these brutes have killed 45
these burials were placed 46
these cargoes were stored 129
these cattle were driven 104
these causes have already 123
these causes have always 43
these causes have tended 41
these causes must induce 91
these causes will result 65
these chairs were filled 56
these changes also affect 174
these changes came slowly 79
these changes come changes 55
these changes from becoming 40
these changes have already 957
these changes have always 115
these changes have arisen 105
these changes have become 398
these changes have caused 288
these changes have clearly 40
these changes have created 578
these changes have direct 68
these changes have failed 66
these changes have forced 74
these changes have greatly 121
these changes have helped 284
these changes have indeed 62
these changes have little 512
these changes have opened 119
these changes have placed 97
these changes have played 70
these changes have proved 112
these changes have proven 50
these changes have raised 95
these changes have rarely 54
these changes have reached 75
these changes have served 108
these changes have simply 41
these changes have tended 315
these changes have turned 41
these changes have varied 105
these changes have worked 94
these changes into effect 306
these changes made little 64
these changes more clearly 93
these changes most likely 106
these changes must affect 65
these changes must depend 41
these changes only affect 58
these changes seem likely 86
these changes take effect 503
these changes there appears 49
these changes there occurs 40
these changes took effect 98
these changes vary greatly 57
these changes were absent 55
these changes were agreed 47
these changes were almost 110
these changes were already 758
these changes were always 191
these changes were becoming 42
these changes were called 52
these changes were caused 542
these changes were changes 68
these changes were clearly 186
these changes were driven 124
these changes were fairly 81
these changes were forced 119
these changes were further 52
these changes were greater 109
these changes were greatly 52
these changes were hardly 92
these changes were highly 234
these changes were indeed 77
these changes were likely 251
these changes were linked 188
these changes were mainly 180
these changes were marked 129
these changes were merely 230
these changes were mostly 120
these changes were needed 104
these changes were neither 215
these changes were obvious 46
these changes were partly 117
these changes were passed 78
these changes were purely 80
these changes were rooted 45
these changes were simply 125
these changes were slight 144
these changes were striking 91
these changes were subtle 57
these changes were sudden 52
these changes were thought 255
these changes were uneven 56
these changes were viewed 115
these changes were widely 56
these changes were worked 41
these changes will affect 2180
these changes will almost 61
these changes will always 62
these changes will assist 42
these changes will become 377
these changes will depend 497
these changes will effect 49
these changes will enable 119
these changes will ensure 45
these changes will follow 70
these changes will further 159
these changes will greatly 117
these changes will happen 157
these changes will impact 274
these changes will likely 344
these changes will permit 52
these changes will reduce 220
these changes will remain 77
these changes will result 661
these charming young ladies 175
these checks were cashed 43
these chests were filled 46
these cigars were smoked 65
these cities have already 71
these cities have become 268
these cities were almost 40
these cities were already 239
these cities were always 56
these cities were called 99
these cities were chosen 61
these cities were fenced 170
these cities were forced 41
these cities were highly 41
these cities were mainly 41
these cities were peopled 75
these cities were placed 56
these cities will become 51
these cities will remain 76
these claims have already 72
these claims have become 69
these claims have failed 52
these claims have little 70
these claims have proved 49
these claims have proven 40
these claims were barred 88
these claims were denied 75
these claims were likely 109
these claims were tested 40
these claims will become 55
these clerks were laughing 54
these cliffs here remind 43
these colors have become 40
these colors were chosen 44
these courts have agreed 198
these courts have always 40
these courts have become 68
these courts have special 51
these courts there stands 76
these courts were always 58
these courts were called 141
these courts were created 107
these cracks were caused 44
these crests huge masses 44
these crimes have become 118
these crises were caused 65
these crowns have fallen 78
these crucial early stages 46
these curves pass through 142
these curves will depend 56
these dances have become 44
these dangers from abroad 49
these dangers have already 41
these dangers have become 41
these decaying food pieces 99
these deeply held values 78
these delays were caused 79
these derive their ethical 70
these derive their origin 43
these differ from person 49
these differ very greatly 43
these differ very little 99
these dishes were served 52
these divine beings verity 54
these dorsal root fibers 73
these doubts were changed 66
these doubts were cleared 49
these doubts were raised 69
these doubts were shared 93
these doubts were solved 62
these drafts were issued 64
these drawings were copied 43
these duties from existing 143
these duties have already 52
these duties have become 59
these duties must always 42
these duties were levied 234
these duties were raised 57
these duties were shared 47
these earlier days reached 52
these earnest ones should 45
these edicts were issued 78
these endearing young charms 58
these engines threw stones 52
these engines were fitted 83
these engines were placed 55
these english have gotten 51
these english having gotten 121
these errors have already 44
these errors have always 82
these errors have arisen 81
these errors have become 64
these errors were caused 78
these errors will become 47
these errors will cancel 41
these errors will depend 50
these errors will result 59
these essays have already 108
these events from memory 41
these events have already 633
these events have always 83
these events have become 300
these events have caused 149
these events have changed 95
these events have created 113
these events have forced 76
these events have greatly 40
these events have helped 56
these events have little 83
these events have passed 101
these events have proved 50
these events have raised 64
these events have served 62
these events have shaped 41
these events having reached 42
these events more clearly 65
these events must happen 105
these events only through 64
these events soon reached 71
these events were almost 76
these events were already 234
these events were always 83
these events were beyond 58
these events were called 67
these events were caused 157
these events were clearly 90
these events were hardly 48
these events were highly 98
these events were indeed 69
these events were likely 134
these events were linked 140
these events were mainly 44
these events were marked 48
these events were merely 120
these events were played 64
these events were simply 83
these events were staged 60
these events were thought 99
these events were treated 49
these events were viewed 143
these events were widely 99
these events will affect 140
these events will always 59
these events will become 115
these events will depend 72
these events will happen 356
these events will remain 46
these events will result 90
these farces were played 54
these faults were active 75
these feelings have become 134
these feelings have changed 48
these feelings have little 44
these feelings have passed 60
these feelings more openly 47
these feelings must remain 49
these feelings soon passed 47
these feelings were almost 46
these feelings were always 62
these feelings were greatly 53
these feelings were linked 51
these feelings were mutual 43
these feelings were normal 83
these feelings were shared 310
these feelings were united 43
these feelings will affect 51
these feelings will become 76
these fibers pass through 380
these fields have already 125
these fields have always 65
these fields have become 173
these fields have tended 42
these fields were already 49
these fields will become 105
these fields will depend 69
these fields will remain 45
these findings have already 139
these findings have direct 49
these findings have failed 60
these findings have helped 51
these findings have little 77
these findings have raised 54
these findings lend further 72
these findings most likely 42
these findings must remain 64
these findings need further 99
these findings were further 100
these findings were highly 42
these findings were thought 65
these findings will become 91
these findings will remain 41
these fishes were caught 52
these forays were avenged 100
these forces have already 176
these forces have always 55
these forces have become 151
these forces have caused 57
these forces have changed 53
these forces have created 126
these forces have helped 75
these forces have played 78
these forces have served 41
these forces have shaped 88
these forces have worked 98
these forces more clearly 42
these forces must always 46
these forces pass through 177
these forces were already 149
these forces were always 51
these forces were called 94
these forces were clearly 46
these forces were engaged 48
these forces were gathering 48
these forces were joined 87
these forces were needed 45
these forces were placed 74
these forces were raised 40
these forces were unable 40
these forces were united 219
these forces will affect 115
these forces will always 104
these forces will become 99
these forces will depend 136
these forces will permit 53
these forces will remain 61
these forces will result 72
these forces work through 41
these frames were placed 42
these golden years modern 61
these grants were called 86
these grants were issued 75
these graves were marked 42
these graves were opened 90
these groups also became 49
these groups also differ 77
these groups also showed 53
these groups also suffer 47
these groups also tended 72
these groups have access 104
these groups have almost 47
these groups have already 360
these groups have always 202
these groups have arisen 52
these groups have become 1101
these groups have changed 154
these groups have chosen 72
these groups have common 89
these groups have created 157
these groups have engaged 52
these groups have failed 111
these groups have fallen 49
these groups have forged 41
these groups have formed 215
these groups have fought 42
these groups have gained 114
these groups have greater 72
these groups have helped 160
these groups have higher 240
these groups have joined 88
these groups have learned 56
these groups have little 897
these groups have played 206
these groups have proved 47
these groups have proven 54
these groups have raised 52
these groups have reached 59
these groups have served 64
these groups have shared 56
these groups have something 62
these groups have sought 186
these groups have special 74
these groups have tended 263
these groups have turned 105
these groups have varied 46
these groups have worked 155
these groups into larger 134
these groups soon became 52
these groups there exists 62
these groups there should 61
these groups vary greatly 69
these groups vary widely 147
these groups were active 223
these groups were almost 131
these groups were already 680
these groups were always 120
these groups were becoming 89
these groups were better 112
these groups were broken 69
these groups were called 379
these groups were chosen 101
these groups were clearly 135
these groups were created 105
these groups were deemed 42
these groups were deeply 40
these groups were denied 46
these groups were driven 40
these groups were engaged 142
these groups were fairly 58
these groups were fighting 58
these groups were forced 162
these groups were formed 670
these groups were further 490
these groups were hardly 49
these groups were heavily 74
these groups were highly 199
these groups were indeed 60
these groups were joined 197
these groups were killed 46
these groups were likely 204
these groups were linked 133
these groups were little 124
these groups were mainly 108
these groups were merely 41
these groups were merged 79
these groups were mostly 132
these groups were neither 52
these groups were placed 119
these groups were pooled 52
these groups were pushed 40
these groups were rarely 52
these groups were simply 102
these groups were tested 109
these groups were thought 98
these groups were treated 128
these groups were unable 192
these groups were united 216
these groups were viewed 71
these groups were widely 47
these groups were without 59
these groups will always 56
these groups will become 231
these groups will depend 138
these groups will differ 119
these groups will follow 50
these groups will likely 111
these groups will remain 123
these groups will result 47
these guests were ladies 116
these habits have become 160
these habits were formed 60
these habits will become 56
these hoards were buried 62
these horses were already 56
these horses were called 77
these houses form courts 41
these houses have already 57
these houses have become 71
these houses have fallen 45
these houses were almost 64
these houses were always 78
these houses were better 50
these houses were bought 50
these houses were burned 71
these houses were called 119
these houses were closed 65
these houses were filled 59
these houses were larger 51
these houses were opened 50
these houses were placed 41
these houses were pulled 70
these houses were raised 51
these houses were rented 75
these images have become 224
these images have changed 43
these images have little 53
these images pass before 67
these images were already 42
these images were always 90
these images were carved 56
these images were created 214
these images were formed 72
these images were merely 44
these images were placed 104
these images were simply 61
these images will become 70
these images will remain 41
these indians have always 62
these indians were already 128
these indians were always 53
these indians were called 105
these indians were driven 43
these indians were engaged 52
these indians were forced 81
these indians were killed 73
these inputs into output 75
these issues also affect 56
these issues came before 70
these issues even before 46
these issues even further 94
these issues from another 58
these issues from becoming 47
these issues from various 87
these issues have already 877
these issues have always 102
these issues have arisen 299
these issues have become 1058
these issues have caused 65
these issues have changed 144
these issues have created 50
these issues have direct 56
these issues have gained 75
these issues have hardly 43
these issues have little 89
these issues have played 129
these issues have proved 40
these issues have proven 43
these issues have raised 62
these issues have reached 61
these issues have tended 114
these issues into public 64
these issues lies beyond 75
these issues more clearly 263
these issues more deeply 186
these issues more openly 64
these issues must become 52
these issues must remain 56
these issues need further 171
these issues very clearly 43
these issues well before 47
these issues were already 185
these issues were always 82
these issues were argued 41
these issues were beyond 62
these issues were clearly 107
these issues were common 51
these issues were crucial 47
these issues were fought 80
these issues were framed 60
these issues were further 139
these issues were hardly 62
these issues were highly 88
these issues were indeed 54
these issues were joined 50
these issues were likely 99
these issues were linked 84
these issues were openly 42
these issues were placed 71
these issues were played 72
these issues were raised 1060
these issues were rarely 65
these issues were seldom 40
these issues were simply 49
these issues were solved 54
these issues were treated 130
these issues were viewed 77
these issues were widely 51
these issues were worked 78
these issues when deciding 40
these issues when planning 92
these issues will affect 314
these issues will almost 43
these issues will always 44
these issues will assist 57
these issues will become 578
these issues will depend 232
these issues will emerge 104
these issues will enable 119
these issues will ensure 48
these issues will follow 60
these issues will greatly 42
these issues will impact 73
these issues will likely 383
these issues will remain 283
these issues will result 140
these issues will surely 40
these judges were called 46
these kingdoms there should 123
these kingdoms were united 122
these labels have become 77
these ladies were always 57
these ladies will excuse 63
these ladies will oblige 108
these lapses from strict 45
these latter days assist 58
these latter days become 106
these latter days reached 43
these latter days should 117
these latter days spoken 152
these latter days through 64
these latter have already 94
these latter have always 79
these latter have become 199
these latter have further 83
these latter have passed 41
these latter have proved 50
these latter three groups 138
these latter were almost 45
these latter were already 131
these latter were always 122
these latter were called 151
these latter were clothed 125
these latter were formed 145
these latter were indeed 107
these latter were looked 97
these latter were mostly 60
these latter were placed 75
these layers upon layers 83
these layers were formed 154
these leaders have always 50
these leaders have become 89
these leaders have failed 47
these leaders have sought 84
these leaders were active 45
these leaders were called 77
these leaders were chosen 66
these leaders were forced 65
these leaders were unable 75
these lesions have become 58
these lesions were caused 69
these lesions were thought 66
these lesions were treated 46
these lesions will become 52
these levels were higher 75
these levels were reached 46
these levels will become 44
these levels will depend 59
these levels will result 40
these levies even before 68
these limits have already 87
these limits have proved 40
these limits there appears 41
these limits were already 49
these limits were raised 87
these limits were reached 188
these limits will affect 42
these limits will depend 94
these limits will recede 44
these limits will result 75
these listings also feature 53
these little city states 58
these little gray houses 71
these little ones before 53
these little ones perish 118
these little ones should 4765
these little ones suffer 45
these little oval bodies 47
these little winged allies 40
these losses pass through 62
these losses were caused 135
these losses were offset 164
these losses were partly 51
these losses will depend 57
these lovely young ladies 138
these masses fell slowly 61
these masses have become 51
these masses spring towers 70
these masses were formed 75
these matter very little 142
these maxims were openly 54
these medals were struck 78
these meetings have always 64
these meetings have become 97
these meetings have helped 57
these meetings have proved 50
these meetings soon became 49
these meetings there should 43
these meetings were almost 63
these meetings were always 189
these meetings were called 254
these meetings were highly 48
these meetings were mainly 53
these meetings were marked 42
these meetings were merely 44
these meetings were mostly 77
these meetings were purely 43
these meetings were useful 50
these meetings were without 87
these meetings will depend 45
these mental health issues 88
these metals have always 46
these metals have become 47
these metals only served 47
these methods have already 621
these methods have always 40
these methods have become 623
these methods have changed 55
these methods have failed 359
these methods have gained 96
these methods have greatly 47
these methods have helped 113
these methods have little 160
these methods have obvious 60
these methods have played 53
these methods have proved 795
these methods have proven 349
these methods have rarely 46
these methods have reached 64
these methods have serious 167
these methods have tended 51
these methods have worked 143
these methods into effect 45
these methods rely heavily 63
these methods vary greatly 56
these methods vary widely 48
these methods were already 176
these methods were chosen 80
these methods were further 45
these methods were highly 43
these methods were simple 163
these methods were tested 90
these methods were unable 43
these methods were useful 82
these methods were widely 79
these methods will affect 54
these methods will almost 42
these methods will always 85
these methods will become 332
these methods will depend 288
these methods will enable 151
these methods will ensure 65
these methods will greatly 46
these methods will likely 59
these methods will permit 81
these methods will reduce 87
these methods will remain 48
these methods will remove 48
these methods will result 240
these methods will return 49
these middle ages notions 43
these militia were called 70
these models also assume 44
these models from active 51
these models have already 325
these models have become 253
these models have failed 106
these models have helped 45
these models have little 92
these models have proved 156
these models have proven 106
these models have rarely 46
these models have served 43
these models have tended 75
these models rely heavily 58
these models were almost 46
these models were created 77
these models were fitted 42
these models were tested 121
these models will become 97
these models will depend 63
these models will likely 40
these mothers were unable 50
these motions ever passes 52
these motions were denied 150
these mounds were buried 48
these mounds were formed 86
these mounds were raised 48
these nations from before 1125
these nations have agreed 70
these nations have already 126
these nations have always 107
these nations have become 237
these nations have little 65
these nations have passed 51
these nations their rights 58
these nations were already 96
these nations were called 56
these nations were created 60
these nations were engaged 56
these nations were forced 60
these nations were marked 59
these nations were thought 84
these nations were unable 55
these nations will become 81
these nations will remain 53
these nerves also supply 42
these nerves have already 40
these nerves pass through 279
these noises were joined 51
these notions have already 52
these notions have arisen 50
these notions have become 138
these notions were already 94
these novels have already 43
these offers were turned 54
these openings were closed 117
these openings were filled 59
these oppose were simple 60
these options have already 61
these options have become 65
these options will affect 42
these options will become 67
these options will depend 121
these options will result 47
these orbits their motions 105
these orders been issued 86
these orders have become 53
these orders into effect 316
these orders were almost 53
these orders were called 51
these orders were changed 124
these orders were filled 95
these orders were issued 1142
these orders were obeyed 827
these orders were passed 105
these orders were placed 221
these orders were signed 53
these organs have already 72
these organs have become 189
these organs having become 51
these organs were created 43
these owners their excess 52
these papers have already 268
these papers have become 73
these papers have served 123
these papers were edited 49
these papers were handed 52
these papers were issued 99
these papers were merely 48
these papers were placed 154
these papers were signed 93
these papers were widely 40
these papers were without 47
these passes were issued 46
these peoples have always 47
these peoples have become 82
these peoples left behind 40
these peoples were already 63
these peoples were forced 60
these peoples were united 42
these periods have already 61
these periods have passed 43
these periods were marked 137
these periods will depend 52
these pieces have already 53
these pieces have become 96
these pieces have little 51
these pieces into strips 44
these pieces were broken 51
these pieces were called 89
these pieces were coined 63
these pieces were created 52
these pieces were issued 63
these pieces were masked 55
these pieces were merely 43
these pieces were placed 63
these pieces were played 74
these pieces were struck 102
these pieces will depend 43
these places have already 97
these places have always 53
these places have become 325
these places have changed 63
these places only through 55
these places were allies 103
these places were already 360
these places were always 106
these places were better 46
these places were called 229
these places were chosen 118
these places were closed 70
these places were created 42
these places were filled 330
these places were hardly 42
these places were little 61
these places were merely 42
these places were mostly 49
these places were reached 40
these places were simply 51
these places were thought 64
these places will always 41
these places will become 66
these places will remain 53
these planes pass through 87
these plants have already 135
these plants have become 231
these plants have little 80
these plants have reached 53
these plants pass through 44
these plants were almost 43
these plants were already 67
these plants were called 55
these plants were closed 60
these plants were placed 103
these plants were raised 62
these plants were thought 66
these plants were treated 43
these plants were widely 41
these plants will become 66
these plants will flower 178
these plants will remain 60
these plates were issued 53
these plates were placed 65
these points have already 1559
these points have become 83
these points have tended 70
these points more clearly 398
these points most clearly 49
these points must depend 44
these points must remain 63
these points need further 79
these points pass through 124
these points seem obvious 61
these points some further 51
these points there appears 46
these points there exists 88
these points there should 79
these points very clearly 152
these points very little 50
these points were agreed 120
these points were already 215
these points were always 45
these points were argued 55
these points were called 57
these points were chosen 54
these points were cleared 53
these points were clearly 132
these points were joined 53
these points were raised 332
these points were reached 75
these points were treated 43
these points were various 40
these points were waived 50
these points when deciding 49
these points will affect 69
these points will always 73
these points will become 357
these points will depend 85
these points will emerge 66
these points will enable 171
these points will locate 44
these points will occupy 54
these points will remain 147
these points will result 122
these powers have already 78
these powers have always 130
these powers have become 89
these powers have fallen 83
these powers into effect 314
these powers into something 63
these powers were already 89
these powers were always 84
these powers were further 155
these powers were greatly 69
these powers were handed 51
these powers were joined 51
these powers were placed 57
these powers were rarely 60
these powers were seldom 43
these powers were united 103
these powers were vested 156
these powers will afford 56
these powers will become 53
these powers will sooner 50
these pretty young ladies 54
these prices have fallen 55
these prices were higher 63
these prices were raised 86
these prices will depend 61
these prices will remain 56
these proofs come fairly 44
these proved very useful 59
these public health issues 62
these public health nurses 55
these public open spaces 45
these pupils were taught 42
these pushes were seldom 51
these reached their climax 56
these reasons have already 161
these reasons have become 69
these reasons have caused 44
these reasons have little 90
these reasons most authors 44
these reasons other clocking 58
these reasons other methods 41
these reasons some authors 81
these reasons there appears 56
these reasons there exists 90
these reasons there should 90
these reasons very little 45
these reasons were stated 49
these reasons will become 78
these reasons will shines 73
these reasons will strike 54
these regions have already 142
these regions have always 136
these regions have become 281
these regions have little 161
these regions were almost 70
these regions were already 91
these regions were always 43
these regions were called 91
these regions were filled 42
these regions were forced 58
these regions were highly 97
these regions will become 127
these regions will depend 89
these regions will remain 61
these relics were placed 51
these result from changes 46
these result from direct 40
these rights from erosion 154
these rights have already 98
these rights have always 98
these rights have become 211
these rights into effect 45
these rights into reality 41
these rights must remain 48
these rights were already 258
these rights were always 47
these rights were called 45
these rights were clearly 51
these rights were created 65
these rights were denied 243
these rights were further 43
these rights were placed 48
these rights were vested 92
these rights will depend 64
these rights will remain 52
these rivers break through 47
these rivers flow through 280
these rivers pass through 139
these rivers were divers 159
these routes pass through 89
these routes were closed 58
these rulers fall mainly 78
these rulers will always 52
these scenes have always 47
these scenes have passed 104
these scenes were always 64
these scenes were enacting 86
these scenes were filmed 60
these scenes were played 62
these scores were cleared 56
these scores were summed 62
these settings will affect 57
these sevens also figuring 57
these shares were bought 79
these shares were issued 227
these sheets pass through 81
these shells were formed 72
these shores even before 48
these shores from abroad 87
these shores from england 77
these shores from europe 104
these should fall asleep 190
these should have become 302
these should have failed 54
these should have little 85
these should have passed 47
these should have pleaded 81
these should keep silent 83
these should pass through 149
these simple beings thought 55
these skills have already 59
these skills have become 150
these skills were learned 146
these skills were needed 62
these skills were passed 65
these skills were taught 211
these skills were useful 41
these skills will become 155
these skills will depend 63
these skills will enable 187
these skills will result 53
these slaves from africa 63
these slaves were forced 48
these slaves were mostly 47
these slaves were treated 78
these sounds have become 41
these sounds were always 52
these sounds were hushed 48
these spaces have become 51
these spaces were filled 134
these stages have passed 64
these stages were passed 48
these stages will depend 62
these stages will result 40
these stamps were issued 115
these states have agreed 59
these states have already 320
these states have always 119
these states have become 283
these states have chosen 94
these states have created 61
these states have failed 52
these states have little 89
these states have passed 91
these states have placed 44
these states have signed 45
these states have sought 63
these states into another 65
these states tend inland 78
