tactical unit should be 54
transfer their shares or 42
transfer their shares to 2151
transfer their sittings to 93
transfer their skills to 1862
transfer their stocks to 53
transfer their strength to 40
transfer their titles to 68
transfer their training to 69
transfer their troops to 80
transfer their weight to 224
transfer there should be 40
transfer these actions to 53
transfer these assets to 375
transfer these duties to 126
transfer these feelings to 420
transfer these findings to 113
transfer these forces to 156
transfer these images to 65
transfer these methods to 105
transfer these points to 236
transfer these powers to 293
transfer these rights to 704
transfer these shares to 159
transfer these skills to 1735
transfer these totals to 59
transfer these troops to 54
transfer these values to 272
transfer these weapons to 82
transfer those assets to 141
transfer those feelings to 174
transfer those powers to 76
transfer those rights to 222
transfer those shares to 86
transfer those skills to 903
transfer those values to 46
transfer time should be 147
transfer unto shares of 338
transfer were likely to 148
transfer will affect the 281
transfer will always be 139
transfer will depend on 943
transfer will ensure the 464
transfer will reduce the 85
transfer will result in 909
transfer your assets to 304
transfer your design to 152
transfer your images to 101
transfer your kindle to 49
transfer your photos to 66
transfer your rights to 51
transfer your scores to 68
transfer your shares to 55
transfer your skills to 154
transfer your weight on 106
transfer your weight to 1714
transmit data across the 713
transmit data around the 45
transmit data through the 521
transmit fair copies of 89
transmit from person to 98
transmit high levels of 52
transmit ideas through the 92
transmit lyme disease to 62
transmit more energy to 40
transmit said report to 44
transmit such copies to 68
transmit such notice to 116
transmit such papers by 77
transmit such record to 85
transmit such report to 261
transmit their accent to 66
transmit their defect to 49
transmit their disease to 65
transmit their energy to 253
transmit their feelings to 87
transmit their findings to 131
transmit their images to 101
transmit their letter to 40
transmit their memory to 96
transmit their office to 48
transmit their orders to 147
transmit their powers to 93
transmit their renown to 128
transmit their rights to 73
transmit their skills to 99
transmit their status to 59
transmit their titles to 46
transmit their traits to 82
transmit their values to 231
transmit their wishes to 53
transmit these changes to 101
transmit these feelings to 109
transmit these findings to 355
transmit these forces to 65
transmit these orders to 109
transmit these papers to 143
transmit these proofs to 42
transmit these skills to 46
transmit these traits to 57
transmit these values to 518
transmit those values to 67
transmit time offset as 129
transmit very little of 40
transmit very little uv 59
transmit your letter to 144
transmit your orders to 50
trapdoor giving access to 43
trappers from beyond the 45
trappers were forced to 128
traveled along through the 58
traveled back across the 275
traveled back through the 305
traveled back toward the 129
traveled clear across the 147
traveled down through the 602
traveled down toward the 125
traveled fast around the 52
traveled fast enough to 66
traveled fast through the 132
traveled four leagues to 135
traveled from across the 125
traveled from africa to 373
traveled from alaska to 65
traveled from albany to 85
traveled from antioch to 59
traveled from around the 196
traveled from berlin to 216
traveled from boston to 732
traveled from campus to 97
traveled from canada to 444
traveled from castle to 147
traveled from center to 44
traveled from church to 263
traveled from colony to 55
traveled from county to 265
traveled from dallas to 55
traveled from denver to 123
traveled from dublin to 45
traveled from england to 621
traveled from estate to 45
traveled from europe to 364
traveled from france to 280
traveled from geneva to 40
traveled from greece to 75
traveled from hamlet to 40
traveled from hawaii to 63
traveled from indiana to 62
traveled from island to 304
traveled from kansas to 63
traveled from london to 1477
traveled from madrid to 62
traveled from market to 92
traveled from mexico to 153
traveled from mission to 53
traveled from moscow to 214
traveled from munich to 108
traveled from naples to 42
traveled from norway to 46
traveled from oregon to 55
traveled from oxford to 49
traveled from panama to 43
traveled from parish to 92
traveled from person to 106
traveled from planet to 43
traveled from poland to 77
traveled from prague to 63
traveled from pueblo to 40
traveled from quebec to 87
traveled from school to 233
traveled from seattle to 97
traveled from siberia to 54
traveled from source to 86
traveled from station to 126
traveled from sweden to 50
traveled from temple to 66
traveled from twenty to 53
traveled from venice to 122
traveled from vienna to 196
traveled from warsaw to 70
traveled from zurich to 43
traveled half across the 102
traveled half around the 129
traveled more slowly in 100
traveled more widely in 113
traveled much amongst the 87
traveled much beyond the 91
traveled much through the 97
traveled north across the 106
traveled north through the 242
traveled north toward the 83
traveled once around the 68
traveled over almost the 83
traveled over europe in 50
traveled road through the 40
traveled south across the 99
traveled south through the 208
traveled south toward the 94
traveled three blocks or 73
traveled very little in 77
traveled very slowly in 67
traveled well beyond the 118
traveled west across the 210
traveled west through the 136
traveled west toward the 103
traveler from across the 52
traveler from boston to 51
traverse back across the 55
traverse great spaces of 214
traverse some matter of 65
traverse some portion of 45
traverse these regions in 42
traverse vast tracts of 67
traversing great tracts of 100
traversing vast tracts of 50
traversing what seemed the 90
treasures from around the 483
treasures from before me 77
treasures have passed to 108
treasures left behind by 110
treasures more freely on 109
treasures upon europe in 43
treasures were buried in 278
treasures were hidden by 40
treasures were hidden in 229
treasures were housed in 68
treasures were likely to 45
treasures were locked up 53
treasures were opened to 51
treasures were packed up 48
treasures were placed in 153
treasures were seized by 91
treasures were stored in 203
treatises have failed in 70
treatment also allows the 58
treatment also appears to 188
treatment also causes the 46
treatment also changes the 44
treatment also failed to 90
treatment also occurs in 49
treatment also seemed to 58
treatment also serves as 63
treatment also serves to 157
treatment also should be 192
treatment also tended to 46
treatment areas should be 208
treatment best suited to 810
treatment care should be 183
treatment during periods of 209
treatment early enough to 100
treatment even before the 157
treatment from france as 120
treatment from master to 109
treatment goal should be 209
treatment have become so 46
treatment have become the 93
treatment have changed the 51
treatment have failed or 82
treatment have failed to 470
treatment have helped to 41
treatment have little or 47
treatment have proved to 79
treatment have tended to 95
treatment having failed to 95
treatment here should be 75
treatment just before the 121
treatment less likely to 57
treatment lies beyond the 79
treatment means should be 183
treatment more likely to 143
treatment more suited to 50
treatment most likely to 1781
treatment most suited to 87
treatment must always be 1089
treatment must depend on 1145
treatment must follow the 149
treatment must reduce the 43
treatment must relate to 64
treatment must result in 178
treatment need hardly be 59
treatment only served to 195
treatment only serves to 115
treatment only should be 79
treatment over another in 57
treatment over another is 57
treatment over periods of 51
treatment plan before the 55
treatment plan should be 2667
treatment room should be 677
treatment site should be 192
treatment soon enough to 80
treatment there appears to 44
treatment there should be 571
treatment time needed to 96
treatment time should be 600
treatment unit should be 155
treatment used should be 64
treatment well beyond the 52
treatment went beyond the 43
treatment were caused by 42
treatment were judged to 57
treatment were likely to 106
treatment were placed in 287
treatment were placed on 62
treatment were thought to 57
treatment were unable to 75
treatment will affect the 366
treatment will afford the 57
treatment will always be 477
treatment will amount to 70
treatment will arrest the 88
treatment will assist in 79
treatment will assist the 40
treatment will become the 48
treatment will depend in 137
treatment will depend on 8871
treatment will depend to 96
treatment will differ in 57
treatment will enable the 216
treatment will enable us 71
treatment will ensure the 296
treatment will follow the 268
treatment will hardly be 51
treatment will hasten the 61
treatment will lessen the 105
treatment will likely be 221
treatment will modify the 71
treatment will permit the 65
treatment will prolong the 67
treatment will rarely be 93
treatment will reduce the 911
treatment will remain the 82
treatment will remedy the 40
treatment will remove it 51
treatment will remove the 230
treatment will render it 51
treatment will render the 115
treatment will result if 48
treatment will result in 4622
treatment will seldom be 42
treatment years instead of 60
trembled from trucks to 45
trembled into emotion at 49
trenches deep enough to 261
trenches ever closer to 67
trenches just before the 133
trenches just beyond the 85
trenches were cleared of 42
trenches were filled in 296
trenches were filled up 102
trenches were manned by 85
trenches were opened at 528
trenches were opened by 153
trenches were opened in 505
trenches were opened on 2788
trenches were opened the 165
trenches were opened to 104
trenches were opened up 43
trenches were placed in 197
trespass have little or 60
triangular areas formed by 73
triangular bone called the 81
triangular bone formed by 119
triangular love affair of 49
tribunal acts without or 41
tribunal bore traces of 46
tribunal from whence he 131
tribunal having regard to 198
tribunal must decide the 75
tribunal there should be 51
tribunal will always be 70
tribunal will decide in 43
tribunal will decide on 41
tribunal will decide the 83
tributes from around the 92
trickled away through the 67
trickled back through the 53
trickled down inside the 47
trickled down through the 2282
trickled down toward the 56
trickled over gravel as 58
trickles away through the 41
trickles down through it 41
trickles down through the 2400
triggers your desire to 54
trinkets from around the 51
triumphs into scenes of 82
triumphs over chance in 56
triumphs over nature in 125
triumphs were gained by 108
triumphs were gained in 72
troopers rode through the 152
troopers took charge of 49
troopers were called in 100
troopers were called to 43
troopers were engaged in 54
troopers were forced to 195
troopers were killed in 105
troopers were killed or 74
troopers were placed in 56
troopers were unable to 124
trophies from around the 44
trophies were placed in 49
tropical areas around the 270
tropical areas should be 65
tropical belt around the 61
tropical bird called the 96
tropical fish swimming in 313
tropical fish through the 43
tropical high forest in 54
tropical rain forest as 966
tropical rain forest at 388
tropical rain forest by 151
tropical rain forest in 4683
tropical rain forest is 3110
tropical rain forest of 2824
tropical rain forest on 1549
tropical rain forest or 699
tropical rain forest the 240
tropical rain forest to 1131
tropical rain forest up 40
tropical tree native to 131
tropical west africa in 51
tropical west africa is 98
tropical west africa to 64
troubled areas around the 86
troubled days before the 80
troubled eyes rested on 59
troubled eyes seemed to 114
troubled last decade of 41
troubled life mostly at 71
troubled many readers of 104
troubled very little by 128
troubled years before the 222
troubles have arisen in 102
troubles have ensued by 145
troubles having fallen in 42
troubles lies heavily on 41
troubles most likely to 48
troubles were behind me 54
troubles were behind us 70
troubles were beyond the 49
troubles were blamed on 62
troubles were caused by 1540
troubles were likely to 233
troubles were linked to 40
troubles were matter of 99
troubles were rooted in 136
troubles were spoken of 43
troubles were thought to 40
troubles will indeed be 49
trousers tied around the 68
trousers were creased at 46
trousers were frayed at 98
trousers were greatly in 82
trousers were pulled up 118
trousers were rolled to 70
trousers were rolled up 520
trousers were soaked in 91
trousers were soaked to 63
trousers were sticking to 54
trousers were tucked in 306
trousers were tucked up 55
trousers were turned up 269
trumpets were sounding in 55
trumpets were sounding the 110
trustees also agreed to 40
trustees from twelve to 129
trustees have agreed to 132
trustees have become the 54
trustees have charge of 93
trustees have failed to 190
trustees have sought to 46
trustees having charge of 100
trustees must always be 63
trustees must concur in 51
trustees took charge of 43
trustees were active in 50
trustees were anxious to 156
trustees were carrying on 43
trustees were chosen by 78
trustees were chosen to 59
trustees were engaged in 57
trustees were forced to 379
trustees were guilty of 92
trustees were likely to 51
trustees were planning to 58
trustees were pleased to 50
trustees were unable to 398
tumblers soon changed the 42
tuneless pipe beside the 157
turbines were fitted in 51
turnover during periods of 64
turnover rate appears to 49
turnover rate should be 381
turnover ratio should be 106
turnover will amount to 50
turnover will depend on 59
turnover will reduce the 48
turnover will result in 281
turnpike from boston to 61
turnpike road across the 142
turnpike road system in 122
turnpike road through the 244
turnpike toll raises the 145
twenties were marked by 136
twentieth were marked by 59
twilight came through the 170
twilight coming through the 42
twilight fell across the 210
twilight fell around us 120
twilight fell silent in 45
twilight fell through the 48
twilight from sunset to 119
twilight into flakes of 405
twilight just before the 46
twilight walk through the 45
twinkled down through the 48
twitched when placed in 61
typified most clearly by 89
tyrosine side chains in 156
