tap into foreign capital 54
that only capital letters 131
that only certain animals 245
that only certain aspects 1250
that only certain classes 1122
that only certain features 376
that only certain general 174
that only certain limited 158
that only certain material 104
that only certain members 431
that only certain objects 80
that only certain persons 1080
that only certain portions 636
that only certain records 142
that only certain sections 324
that only certain sectors 60
that only certain species 585
that only certain strains 400
that only certain tissues 44
that only closely related 76
that only drastic measures 663
that only elected members 102
that only existed because 45
that only extreme measures 222
that only extreme poverty 96
that only faculty members 101
that only fifteen hundred 427
that only fifteen members 81
that only fifteen minutes 475
that only fifteen percent 486
that only fifteen thousand 172
that only foreign capital 111
that only happens because 41
that only limited amounts 536
that only limited aspects 100
that only limited numbers 417
that only limited portions 44
that only limited research 102
that only limited results 46
that only limited success 229
that only mankind together 145
that only married couples 520
that only married persons 98
that only material objects 275
that only medical doctors 216
that only menaces himself 65
that only minimal amounts 409
that only natural persons 406
that only natural science 121
that only nominal damages 862
that only perfect systems 135
that only persons trained 99
that only private capital 86
that only radical measures 181
that only radical reforms 45
that only radical surgery 46
that only respect present 55
that only selfish motives 90
that only several hundred 200
that only sixteen hundred 158
that only sixteen percent 93
that only skilled workers 224
that only slavish natures 92
that only thirteen percent 151
that only trained experts 126
that only trained teachers 44
that only variable capital 125
that only western culture 112
that only written records 44
that open capital markets 200
that open warfare between 94
that other animals besides 394
that other animals possess 166
that other bacteria present 41
that other bereaved parents 89
that other cabinet members 49
that other charges against 41
that other closely related 161
that other control measures 106
that other dietary factors 243
that other factors account 248
that other factors affecting 740
that other factors besides 5850
that other factors carried 42
that other factors control 45
that other factors entered 232
that other factors explain 190
that other factors including 302
that other factors operate 222
that other factors outside 107
that other factors present 128
that other factors related 330
that other factors remaining 85
that other faculty members 522
that other foreign princes 150
that other genetic factors 378
that other married couples 108
that other medical schools 107
that other motives besides 233
that other objects besides 42
that other operating systems 376
that other persons besides 674
that other persons present 48
that other planets besides 45
that other portions totally 77
that other private schools 40
that other research workers 268
that other sensory systems 107
that other signaling pathways 120
that other species besides 42
that other studies sharpen 46
that other studies suggest 104
that other tissues besides 43
that other unknown factors 412
that other virtues consist 105
that other western european 217
that other writers besides 41
that over fifteen hundred 183
that over fifteen thousand 293
that over seventy percent 288
that over seventy thousand 229
that over several decades 431
that over several hundred 40
that paid fifteen dollars 42
that pale company recited 49
that pass between friends 94
that pass between himself 49
that peace between britain 45
that peace existed between 94
that pipe alleged against 84
that pisa reduced sardinia 66
that pitt brought forward 45
that poor diabetic control 156
that poor impulse control 136
that pope himself admired 90
that pure ancient masonry 103
that puts everything together 72
that rail transit systems 41
that rape victims deserve 48
that rare balance between 61
that reach increasing numbers 81
that react against foreign 44
that ready impulse towards 83
that rids himself forever 94
that rise several hundred 141
that rise several thousand 88
that risk factors include 111
that rose several hundred 101
that rose several stories 41
that runs exactly counter 114
that runs strongly counter 103
that said railway company 326
that same blessed milford 43
that same chaotic anarchy 49
that same culture imposes 44
that same foreign country 82
that same question several 92
that same spacious chamber 59
that seem closely related 282
that seem gorgeous wherein 297
that sees everything fifteen 41
that sell lottery tickets 43
that sets himself against 62
that sets overall revenue 86
that show advancing division 54
that show promise include 137
that show promising results 137
that show similar behavior 62
that show similar results 46
that sole remaining bulwark 40
that some accused persons 41
that some adverse effects 150
that some adverse reactions 51
that some african writers 57
that some ancient writers 179
that some animals exhibit 82
that some animals possess 255
that some animals produce 74
that some animals respond 55
that some aquatic animals 48
that some assyrian remains 50
that some bacteria produce 142
that some balance between 199
that some beginning teachers 45
that some benefit accrues 211
that some birthday present 97
that some british vessels 61
that some cabinet members 169
that some catholic priests 120
that some catholic schools 76
that some catholic writers 65
that some central control 83
that some central features 44
that some central nervous 62
that some certain persons 56
that some charter schools 109
that some chimney sweeper 59
that some chronic diseases 69
that some clients require 44
that some closely related 172
that some coercive measures 57
that some college teachers 81
that some complex systems 42
that some congress members 43
that some contact between 107
that some council members 211
that some courage implied 56
that some creative artists 40
that some creative writers 74
that some critics accused 53
that some critics believe 578
that some critics claimed 90
that some critics contend 40
that some critics suggest 64
that some decided measures 44
that some doctors believe 129
that some drastic measures 263
that some elderly persons 199
that some eminent furrier 62
that some eminent moderns 42
that some eminent persons 66
that some eminent writers 77
that some especial destiny 87
that some european country 40
that some european writers 49
that some experts believe 1091
that some experts predict 76
that some experts suggest 68
that some factors affecting 63
that some factory workers 93
that some faculty members 1735
that some fifteen hundred 359
that some fifteen minutes 116
that some fifteen thousand 424
that some finishing touches 43
that some foolish persons 71
that some foreign country 73
that some foreign critics 46
that some foreign exchange 49
that some foreign experts 63
that some foreign language 49
that some foreign material 42
that some foreign workers 46
that some gallant spirits 54
that some general account 59
that some general delusion 48
that some general features 93
that some general officer 40
that some general remarks 65
that some genetic diseases 64
that some genetic factors 220
that some genetic material 67
that some genetic variation 55
that some harmful effects 51
that some hitherto unknown 231
that some hostile project 43
that some hundred thousand 141
that some insects produce 45
that some insects undergo 73
that some letters written 53
that some lombard workmen 54
that some mahouts believe 64
that some married couples 226
that some married persons 84
that some material benefit 53
that some material objects 66
that some medical doctors 47
that some medical experts 40
that some medical schools 256
that some medical writers 48
that some migrant workers 49
that some minimal inquiry 84
that some minutes elapsed 157
that some miracle hostile 93
that some moments elapsed 142
that some natural language 157
that some natural objects 95
that some natural process 75
that some natures delight 81
that some neurons contain 54
that some neurons respond 135
that some newborn infants 69
that some operating systems 576
that some organic material 89
that some overlap between 110
that some parents believe 201
that some persons acquire 49
that some persons believe 443
that some persons derided 81
that some persons develop 115
that some persons doubted 105
that some persons exhibit 57
that some persons grumble 41
that some persons imagine 89
that some persons outside 244
that some persons perform 80
that some persons possess 273
that some persons present 237
that some persons pretend 121
that some persons receive 90
that some persons require 60
that some persons suppose 155
that some persons unknown 52
that some plastic surgeons 83
that some popular writers 41
that some precious memorial 87
that some previous account 84
that some previous research 45
that some previous sanction 57
that some previous studies 137
that some primary schools 193
that some primate species 58
that some private parties 65
that some private persons 136
that some private schools 193
that some process similar 40
that some relation between 193
that some relation existed 181
that some remedial measures 137
that some reports suggest 85
that some research studies 103
that some research workers 113
that some salient features 41
that some samples contain 42
that some schools provide 57
that some schools require 53
that some science teachers 49
that some seconds elapsed 62
that some seventy percent 76
that some seventy thousand 62
that some similar process 51
that some sixteen hundred 58
that some sixteen thousand 56
that some skilled workers 72
that some spanish writers 51
that some species contain 48
that some species exhibit 163
that some species migrate 52
that some species possess 182
that some species produce 213
that some species require 172
that some species respond 54
that some strains produce 172
that some stringent measures 65
that some stronger bulwark 47
that some student teachers 139
that some studies suggest 522
that some subject matters 55
that some superior officer 117
that some surface touched 72
that some systems require 65
that some tangible results 44
that some teachers believe 109
that some theorists believe 347
that some thirteen thousand 45
that some unknown factors 91
that some unknown fraction 40
that some unknown persons 130
that some unknown variable 94
that some vessels appeared 43
that some western european 138
that some western writers 79
that some withered partner 96
that some workers believe 186
that some workers receive 82
that some writers believe 178
that some writers contend 45
that some writers question 41
that some writers suggest 57
that south african affairs 149
that south african airways 127
that south african capital 149
that south african cricket 57
that south african exports 148
that south african farmers 112
that south african history 371
that south african society 826
that south african support 100
that south african workers 117
that south african writers 135
that span national borders 388
that span several columns 51
that span several decades 181
that spring preceding abraham 41
that such adverse effects 315
that such animals existed 122
that such animals possess 56
that such behavior becomes 122
that such behavior carries 120
that such behavior results 330
that such behavior violates 149
that such central control 40
that such charges against 207
that such choices reflect 46
that such closely related 70
that such coercive measures 150
that such complex systems 310
that such conduct amounts 212
that such conduct becomes 94
that such conduct violated 518
that such conduct violates 470
that such contact affects 97
that such contact between 150
that such control enables 47
that such control measures 46
that such control systems 133
that such courses provide 46
that such customs existed 48
that such display existed 95
that such drastic measures 894
that such efforts produce 85
that such efforts require 152
that such extreme behavior 42
that such extreme measures 886
that such factors account 94
that such factors include 93
that such factors operate 121
that such faculty members 105
that such failure existed 209
that such figures reflect 105
that such foreign capital 47
that such foreign country 219
that such foreign exchange 66
that such freedom entails 46
that such general remarks 86
that such harmful effects 111
that such immense numbers 109
that such judicial officer 89
that such language implies 198
that such letters existed 266
that such material objects 59
that such matters belonged 143
that such measures benefit 64
that such measures include 43
that such measures provide 97
that such mergers produce 51
that such minimal conduct 94
that such mundane matters 117
that such mythical stories 83
that such objects existed 40
that such perfect harmony 40
that such persons believe 42
that such persons deserve 51
that such persons exhibit 42
that such persons existed 366
that such persons perform 342
that such persons possess 156
that such persons present 112
that such persons receive 173
that such persons require 207
that such persons usually 292
that such poverty existed 44
that such primary schools 136
that such private matters 40
that such quality control 62
that such radical measures 134
that such radical reforms 122
that such reactions proceed 98
that such records existed 162
that such relation between 67
that such remaining portions 45
that such remedial measures 202
that such reports contain 46
that such research efforts 119
that such results reflect 99
that such schools existed 124
that such schools provide 133
that such statute governs 337
that such stringent measures 109
that such studies involve 106
that such studies provide 366
that such studies require 244
that such studies usually 40
that such success depends 97
that such support systems 96
that such systems contain 124
that such systems display 41
that such systems exhibit 172
that such systems operate 105
that such systems possess 99
that such systems provide 339
that such systems require 315
that such systems utilize 95
that such taxation violates 99
that such tickets satisfy 100
that such unhappy persons 81
that such violence against 120
that such wandering species 142
that such weighty matters 138
that such writers deserve 96
that such written consent 234
that take counsel together 60
that take several minutes 55
that take several seconds 62
that term usually implies 46
that test results provide 81
that test results reflect 98
that their absence results 88
that their abusive behavior 135
that their adopted country 221
that their adverse effects 248
that their aesthetic faculty 87
that their affairs prosper 117
that their alleged conduct 48
that their ancient country 43
that their ancient culture 99
that their ancient customs 142
that their ancient enemies 197
that their ancient history 104
that their ancient language 117
that their ancient religion 79
that their answers reflect 89
that their antlers appeared 78
that their assumed species 56
that their attacks against 116
that their average density 115
that their average diameter 106
that their average duration 147
that their average incomes 117
that their average kinetic 176
that their average product 95
that their behavior affects 235
that their behavior becomes 376
that their behavior depends 161
that their behavior differs 171
that their behavior follows 104
that their behavior results 90
that their behavior stemmed 43
that their behavior towards 92
that their behavior violates 97
that their beloved country 332
that their beloved general 142
that their beloved monarch 44
that their biggest concern 139
that their biggest mistake 122
that their biggest problem 1092
that their boldest hunters 58
that their bravest warriors 44
that their brethren dissent 54
that their brothers towards 135
that their burgers vectors 45
that their catholic brethren 119
that their central concern 265
that their central function 44
that their central nervous 227
that their central position 100
that their central problem 89
that their central purpose 171
that their certain several 56
that their charges against 319
that their choices reflect 138
that their clients receive 348
that their closest friends 641
that their coercive effects 53
that their college courses 101
that their college degrees 89
that their colonial empires 131
that their colonial masters 170
that their colored brethren 199
that their compass needles 40
that their concern merited 64
that their conduct appeared 42
that their conduct excites 59
that their conduct towards 962
that their conduct violated 479
that their conduct violates 69
that their control systems 51
that their country abounds 54
that their country affords 42
that their country belonged 149
that their country cousins 157
that their country enjoyed 41
that their country extends 120
that their country offered 41
that their creative ability 40
that their creative efforts 170
that their creative talents 89
that their crusade against 112
that their culture differs 40
that their current account 102
that their current behavior 213
that their current beliefs 109
that their current efforts 41
that their current marriage 105
that their current position 273
that their deceased friends 120
that their defense against 133
that their designs against 125
that their disgust against 69
that their effects require 41
that their efforts against 233
that their efforts brought 115
that their efforts produce 133
that their efforts towards 169
that their elderly parents 175
that their eminent badness 41
that their emission spectra 42
that their eternal destiny 268
that their eternal welfare 125
that their european masters 48
that their exalted position 57
that their exposed position 41
that their extreme poverty 301
that their faculty members 236
that their faithful service 343
that their favored position 116
that their fervent prayers 100
that their fifteen hundred 54
that their fluency covered 66
that their foreign affairs 47
that their foreign exchange 354
that their foreign language 149
that their foreign markets 44
that their freedom depends 147
that their function becomes 41
that their general ability 41
that their general adoption 229
that their general behavior 95
that their general conduct 332
that their general features 98
that their general formula 48
that their general manager 103
that their general ordered 104
that their general outlook 177
that their general pattern 51
that their general position 158
that their general purpose 200
that their general welfare 104
that their genetic material 294
that their greatest ambition 86
that their greatest concern 495
that their greatest efforts 124
that their greatest enemies 189
that their greatest pleasure 258
that their greatest problem 556
that their greatest service 126
that their greatest success 262
that their greatest trouble 40
that their greatest virtues 47
that their greatest weakness 212
that their guardian spirits 41
that their harmful effects 162
that their highest ambition 158
that their highest loyalty 93
that their highest priority 240
that their history affords 40
that their illegal behavior 97
that their illegal conduct 43
that their increasing numbers 377
that their inferior position 225
that their insular position 54
that their journey together 139
that their judicial systems 100
that their language ability 117
that their language becomes 60
that their language behavior 96
that their language belonged 48
that their language differs 223
that their language remains 53
that their largest spiders 44
that their liberal charity 83
that their limited budgets 84
that their limited numbers 89
that their loyalty belonged 92
that their marketing efforts 168
that their married friends 79
that their masters prevent 46
that their masters require 240
that their material culture 312
that their material position 109
that their material success 126
that their material welfare 190
that their medical adviser 88
that their medical records 350
that their members believe 52
that their members conform 49
that their members perform 127
that their members possess 151
that their members provide 172
that their members receive 254
that their members respect 41
that their members support 40
that their members usually 41
that their national culture 183
that their national destiny 79
that their national dignity 48
that their national economy 114
that their national history 147
that their national language 160
that their national welfare 48
that their natural ability 58
that their natural alliance 41
that their natural destiny 44
that their natural enemies 365
that their natural habitat 171
that their natural history 199
that their natural increase 215
that their natural parents 225
that their natural position 166
that their nervous systems 958
that their newborn infants 42
that their northern brethren 237
that their numbers decrease 182
that their numbers dropped 44
that their numbers increase 505
that their numbers rapidly 169
that their numbers steadily 47
that their official conduct 42
that their official position 294
that their official records 50
that their offspring receive 46
that their operating systems 41
that their opinions carried 41
that their opinions counted 53
that their opinions regarding 71
that their outline becomes 43
that their overall position 96
that their overall quality 129
that their overall success 103
that their parents allowed 134
that their parents approve 163
that their parents believe 333
that their parents belonged 118
that their parents brought 175
that their parents decided 135
that their parents enjoyed 259
that their parents entered 146
that their parents favored 43
that their parents provide 280
that their parents receive 87
that their parents refused 116
that their parents respect 121
that their parents support 184
that their parents usually 109
that their passions usually 61
that their peculiar position 220
that their perfect control 42
that their perusal affords 46
that their pioneering efforts 116
that their pitched battles 53
that their planned conduct 200
that their popular support 207
that their position becomes 233
that their position between 44
that their position compels 66
that their position demands 48
that their position depends 210
that their position enables 40
that their position entails 107
that their position implies 105
that their position remains 123
that their position towards 89
that their precise location 51
that their precise position 46
that their present behavior 315
that their present conduct 636
that their present decision 107
that their present efforts 70
that their present location 245
that their present marriage 98
that their present opinions 45
that their present position 1550
that their present religion 137
that their present suffering 184
that their previous conduct 62
that their previous decision 109
that their previous efforts 161
that their previous history 216
that their previous position 88
that their primary concern 3116
that their primary function 4258
that their primary language 119
that their primary loyalty 738
that their primary problem 203
that their primary purpose 3812
that their primary sources 105
that their private affairs 370
that their private conduct 148
that their private opinions 133
that their private schools 85
that their private thoughts 69
that their process ensures 58
that their product quality 85
that their product remains 602
that their profits deserve 109
that their progeny succeed 47
that their protein content 49
that their protest against 306
that their purpose towards 71
that their quality control 167
that their quality depends 122
that their quondam pursuer 46
that their records contain 40
that their religion demands 222
that their religion forbade 643
that their religion forbids 495
that their removal becomes 93
that their removal results 97
that their repeated efforts 48
that their research efforts 206
that their research program 89
that their research results 324
that their results confirm 246
that their results provide 478
that their results reflect 268
that their results strongly 58
that their results suggest 682
that their results support 1108
that their salient features 47
that their schools offered 42
that their schools provide 143
that their several affairs 65
that their several estates 42
that their several portions 46
that their solution depends 195
that their southern brethren 125
that their spectra contain 44
that their stories contain 42
that their stories reflect 42
that their subject matters 45
that their success depends 3270
that their success largely 88
that their superior ability 40
that their superior culture 43
that their superior numbers 342
that their superior officer 143
that their superior position 164
that their surface tensions 109
that their untamed spirits 257
that their utility depends 105
that their utility function 42
that their vengeful spirits 86
that their wartime service 117
that their welfare demands 42
that their welfare depends 595
that their worldly success 45
that their written language 198
that their written reports 41
that there existed besides 42
that there existed between 3609
that there existed certain 1160
that there existed genuine 42
that there existed grounds 59
that there existed natural 60
that there existed outside 136
that there existed persons 226
that there existed several 735
that there existed similar 49
that there obtains between 41
that these accused persons 45
that these adverse effects 592
that these adverse factors 43
that these adverse reactions 66
that these african animals 56
that these ancient animals 47
that these ancient buildings 68
that these ancient customs 104
that these ancient members 45
that these ancient records 74
that these ancient remains 114
that these ancient satraps 49
that these ancient stories 46
that these ancient worthies 64
that these ancient writers 245
that these animals belonged 90
that these animals consume 41
that these animals develop 194
that these animals display 54
that these animals evolved 63
that these animals exhibit 104
that these animals existed 109
that these animals possess 935
that these animals produce 87
that these animals provide 46
that these animals receive 50
that these animals require 114
that these animals respond 50
that these animals usually 65
that these attacks against 96
that these average figures 106
that these bacteria contain 53
that these bacteria possess 41
that these bacteria produce 103
that these blessed spirits 62
that these boasted efforts 66
that these capital inflows 67
that these centers provide 43
that these central masters 47
that these charges against 356
that these choices contain 52
that these choices reflect 71
that these classes overlap 51
that these classes provide 45
that these closely related 350
that these coercive measures 72
that these complex systems 226
that these complex tensions 69
that these control devices 54
that these control measures 199
that these control systems 78
that these courses provide 42
that these criteria include 70
that these criteria provide 106
that these critics believe 41
that these deluded persons 40
that these devices operate 70
that these devices produce 63
that these devices provide 144
that these devices require 55
that these dionysian emotions 43
that these diseases produce 44
that these distant objects 94
that these diverse factors 49
that these diverse sources 42
that these drastic measures 130
that these dreadful thoughts 41
that these dynamic effects 60
that these effects account 43
that these effects include 54
that these effects increase 66
that these effects involve 65
that these effects operate 134
that these effects persist 277
that these effects produce 51
that these effects reflect 152
that these effects usually 58
that these efforts proceed 64
that these efforts succeed 93
that these elected members 51
that these election results 50
that these elegant trifles 121
that these eminent persons 57
that these eminent writers 101
that these enzymes function 63
that these enzymes possess 40
that these extinct animals 46
that these extreme measures 126
that these extreme opinions 40
that these facially neutral 60
that these factors account 312
that these factors combine 177
that these factors existed 43
that these factors explain 231
that these factors function 45
that these factors include 212
that these factors increase 118
that these factors operate 352
that these factors produce 159
that these factors provide 322
that these factors reflect 77
that these factors require 45
that these factors strongly 100
that these factors together 128
that these factors usually 88
that these factory workers 52
that these faculty members 567
that these fanatic decrees 70
that these features belonged 42
that these features provide 127
that these features reflect 106
that these features suggest 48
that these features together 42
that these fifteen hundred 75
that these fifteen thousand 44
that these figures appeared 76
that these figures compare 66
that these figures concern 54
that these figures confirm 62
that these figures contain 91
that these figures exclude 496
that these figures express 75
that these figures grossly 44
that these figures include 2696
that these figures pertain 344
that these figures present 199
that these figures provide 156
that these figures reflect 814
that these figures related 50
that these figures require 46
that these figures suggest 244
that these figures support 45
that these foreign exchange 56
that these foreign workers 85
that these gallant britons 53
that these gallant fellows 59
that these gaudily dressed 72
that these general beliefs 43
that these general factors 71
that these general features 74
that these general menaces 50
that these general remarks 116
that these general results 136
that these genetic factors 143
that these godless rascals 56
that these harmful effects 108
that these hundred millions 54
that these hundred thousand 217
that these idyllic village 376
that these insects possess 55
that these intense emotions 77
that these islands belonged 116
that these islands contain 98
that these islands possess 93
that these islands produce 52
that these journal entries 94
that these letters belonged 59
that these letters contain 211
that these logical criteria 99
that these material objects 104
that these matters belonged 90
that these matters concern 48
that these matters deserve 45
that these matters involve 47
that these matters present 238
that these matters require 102
that these measures against 43
that these measures include 67
that these measures increase 42
that these measures involve 60
that these measures provide 173
that these measures reflect 385
that these measures require 150
that these measures together 40
that these measures violated 61
that these migrant workers 120
that these muscles respond 42
that these natural demands 43
that these natural dreamers 48
that these natural enemies 77
that these natural features 82
that these natural objects 90
that these natural reactions 90
that these natural sources 47
that these natural systems 49
that these neurons project 40
that these neurons receive 91
that these neurons respond 173
that these numbers express 105
that these numbers include 147
that these numbers increase 124
that these numbers provide 48
that these numbers reflect 263
that these numbers satisfy 69
that these objects belonged 122
that these objects contain 93
that these objects possess 91
that these objects provide 41
that these official figures 230
that these official reports 62
that these operating systems 98
that these organic remains 229
that these outcome measures 49
that these outside sources 42
that these painful reactions 74
that these painted figures 83
that these parties assumed 50
that these peculiar features 97
that these persons belonged 59
that these persons possess 103
that these persons receive 83
that these persons usually 58
that these popular beliefs 59
that these precious moments 55
that these precious objects 73
that these present letters 148
that these previous studies 90
that these primary schools 63
that these primary sources 44
that these private letters 60
that these private motives 83
that these private schools 199
that these quantum numbers 108
that these reactions involve 128
that these reactions proceed 513
that these reactions require 64
that these records contain 101
that these records provide 45
that these records reflect 44
that these reduced divines 50
that these regional groupings 50
that these remains belonged 197
that these remains consist 58
that these remarks concern 49
that these remarks reflect 57
that these remedial measures 51
that these repeated attacks 59
that these repeated crosses 44
that these reports contain 272
that these reports provide 72
that these reports reflect 71
that these research efforts 87
that these research results 199
that these research studies 163
that these results compare 53
that these results confirm 268
that these results conform 64
that these results contain 45
that these results include 69
that these results justify 57
that these results pertain 128
that these results present 110
that these results provide 968
that these results reflect 808
that these results require 85
that these results strongly 88
that these results suggest 1298
that these results support 1547
that these samples contain 137
that these schemes provide 46
that these schools existed 47
that these schools offered 43
that these schools provide 116
that these schools receive 40
that these sections contain 66
that these sections provide 41
that these several classes 105
that these several factors 91
that these several hundred 45
that these several objects 194
that these several persons 132
that these several systems 48
that these severed portions 57
that these signaling pathways 54
that these skilled workers 220
that these smaller matters 45
that these smaller vessels 52
that these sources contain 58
that these sources provide 152
that these species contain 58
that these species evolved 50
that these species exhibit 51
that these species possess 79
that these species require 130
that these stories contain 158
that these stories provide 105
that these stories reflect 167
that these stories usually 55
that these strains possess 45
that these student teachers 126
that these studies address 55
that these studies contain 64
that these studies examine 54
that these studies focused 177
that these studies include 79
that these studies involve 207
that these studies present 145
that these studies produce 47
that these studies provide 755
that these studies reflect 72
that these studies require 52
that these studies revealed 76
that these studies rightly 56
that these studies suggest 215
that these studies support 85
that these studies usually 121
that these studious moments 42
that these subject matters 51
that these success stories 99
that these support systems 84
that these surface features 117
that these symbols express 52
that these systems consist 41
that these systems contain 131
that these systems develop 46
that these systems exhibit 162
that these systems function 186
that these systems involve 67
that these systems operate 140
that these systems perform 69
that these systems possess 79
that these systems present 116
that these systems produce 120
that these systems promote 46
that these systems provide 688
that these systems require 314
that these systems support 72
that these systems usually 62
that these teachers believe 52
that these teachers receive 45
that these tensions between 72
that these tertiary species 90
that these tissues contain 134
that these unhappy persons 131
that these unhappy princes 68
that these unhappy victims 77
that these unlucky infants 56
that these unusual features 57
that these vessels belonged 41
that these vessels carried 126
that these vessels contain 55
that these vessels receive 43
that these viruses contain 53
that these volumes contain 347
that these welfare measures 56
that these western sunsets 54
that these witness against 99
that these workers receive 80
that these worldly trifles 46
that these writers applied 52
that these writers dispute 61
that these writers mistook 122
that these writers present 40
that these writers provide 47
that these written records 93
that think everything pitiable 60
that those ancient pyramid 140
that those ancient writers 77
that those blessed spirits 86
that those central beliefs 92
that those charges against 43
that those combats receive 44
that those elderly persons 61
that those eminent persons 91
that those faculty members 161
that those general objects 78
that those persons charged 46
that those persons granted 73
that those savages admired 87
that those schools support 57
that those spirits humbled 60
that those stanzas furnish 91
that those unhappy persons 80
that those unlucky minutes 87
that those victims welcome 60
that three british bishops 83
that three closely related 55
that three factors account 95
that three factors explain 67
that three general factors 72
that three hundred bishops 49
that three hundred british 44
that three hundred dollars 1264
that three hundred knights 93
that three hundred members 65
that three hundred millions 485
that three hundred persons 442
that three hundred priests 65
that three hundred tailors 301
that three hundred thousand 4539
that three hundred warriors 62
that three hundred zionists 53
that three motives induced 44
that three primary factors 82
that three quantum numbers 202
that three thousand british 181
that three thousand dollars 1286
that three thousand persons 764
that three thousand savages 56
that three thousand statues 42
that tied everything together 298
that ties everything together 1179
that ties existed between 53
that ties together several 77
that time abraham lincoln 68
that time applied himself 64
that time between germany 65
that time between himself 53
that time between religion 61
that time british columbia 47
that time british foreign 47
that time brought forward 169
that time brought together 123
that time certain persons 85
that time chinese society 105
that time counted between 48
that time devoted herself 49
that time devoted himself 403
that time divided between 344
that time elapsed between 75
that time elapses between 185
that time equally unknown 73
that time existed between 372
that time fifteen hundred 44
that time forward charles 41
that time forward devoted 59
that time forward discuss 144
that time forward everything 66
that time forward offered 89
that time forward steadily 44
that time forward stronger 57
that time gathered together 80
that time general jackson 90
that time general manager 186
that time grouped together 44
that time increasing numbers 62
that time largely unknown 48
that time medical science 64
that time natural science 64
that time reigned supreme 84
that time remains unknown 43
that time several hundred 369
that time several members 84
that time several persons 70
that time several studies 72
that time several thousand 187
that time several vessels 70
that time slavery existed 89
that time strongly opposed 102
that time threatening between 67
that time totally unknown 84
that time utterly unknown 80
that took fifteen minutes 283
that took several decades 126
that took several hundred 80
that took several minutes 441
that took several seconds 95
that took several thousand 42
that true courage regards 52
that true poetical quality 69
that true religion derived 40
that union members receive 70
that union workers receive 51
that upon hackney coaches 117
that upon occasion offered 81
that upon written request 466
that user conduct violates 56
that uses capital letters 59
that uses digital signaling 91
that uses digital signals 86
that uses graphic symbols 41
that uses natural language 241
that uses natural uranium 73
that vary between species 73
that vast expanse gathered 42
that very account perhaps 50
that very ancient british 43
that very careful control 43
that very careful records 138
that very closely matches 168
that very closely related 251
that very complex systems 115
that very distant country 93
that very distant objects 134
that very drastic measures 56
that very gallant officer 45
that very instant endowed 52
that very instant everything 42
that very instant exchanging 89
that very natural question 48
that very ominous twaddle 50
that very popular subject 58
that very quickly becomes 123
that very quickly expires 83
that very similar effects 101
that very similar results 690
that very similar species 47
that very similar stories 41
that very strongly suggest 98
that view strongly impress 41
that went against everything 608
that went largely ignored 126
that went nowhere because 81
that went strongly against 45
that went totally against 113
that were adopted against 51
that were adopted between 65
that were adopted towards 87
that were advancing against 71
that were advancing towards 132
that were aligned against 83
that were alleged against 180
that were amazingly similar 51
that were applied against 74
that were arranged according 56
that were arranged against 43
that were arrayed against 1281
that were blended together 50
that were broadly similar 195
that were brought against 6242
that were brought forward 2196
that were brought together 1324
that were bunched together 54
that were bundled together 60
that were carried captive 324
that were carried forward 431
that were central features 62
that were chained together 94
that were charged against 213
that were clamped together 41
that were clasped together 66
that were clipped together 62
that were closely aligned 144
that were closely guarded 120
that were closely matched 76
that were closely related 3791
that were closely similar 86
that were cobbled together 72
that were competing against 60
that were crosses between 51
that were crowded between 85
that were crowded together 259
that were current against 44
that were current regarding 67
that were debated between 50
that were decided against 60
that were decided between 48
that were delayed because 100
that were divided according 43
that were divided between 223
that were divided equally 44
that were dropped because 191
that were dropped loosely 41
that were eminent persons 61
that were enacted against 123
that were enacted between 98
that were entered against 59
that were equally capable 62
that were equally divided 57
that were equally familiar 52
that were equally foreign 78
that were equally orthodox 48
that were equally threatening 91
that were erected against 42
that were erected between 97
that were evident between 57
that were exactly similar 40
that were expanding rapidly 122
that were exposed briefly 47
that were faintly revealed 98
that were farthest removed 58
that were finally adopted 451
that were finally brought 56
that were finally decided 95
that were finally enacted 53
that were finally settled 112
that were founded between 170
that were gathered together 2841
that were grouped according 149
that were grouped together 508
that were halfway between 96
that were happening between 59
that were happening outside 268
that were hastily erected 46
that were heartily thankful 47
that were hitherto unknown 1166
that were huddled together 153
that were ignored because 57
that were imposed against 63
that were invoked against 49
that were jumbled together 44
that were largely defined 102
that were largely derived 49
that were largely devoted 51
that were largely foreign 45
that were largely ignored 1149
that were largely outside 271
that were largely similar 43
that were largely unknown 239
that were leveled against 608
that were linearly related 43
that were located between 173
that were located outside 521
that were mounted against 93
that were mustering against 49
that were occurring because 48
that were occurring between 90
that were occurring outside 105
that were offered against 51
that were omitted because 57
that were operating against 139
that were operating outside 90
that were opposed against 71
that were patched together 62
that were perhaps peculiar 58
that were plainly visible 170
that were plainly written 40
that were planned against 46
that were planted between 56
that were popular between 62
that were popular several 41
that were precious because 41
that were present between 81
that were present brought 43
that were present laughed 162
that were pressed against 234
that were pressed together 103
that were printed between 421
that were propped against 103
that were quickly adopted 88
that were rapidly expanding 97
that were rapidly increasing 123
