tabu search and genetic 240
their heels and shouted 69
their heels and started 61
their heels and watched 58
their heels for several 73
their heirs and against 82
their heirs and assigns 60298
their helms and shields 57
their herbs and flowers 45
their heroes and martyrs 161
their heroes and matrons 58
their heroes and patriots 68
their heroes and thinkers 41
their heroes and warriors 46
their hides and fleeces 51
their hills and forests 113
their hills and valleys 1145
their hobby and leisure 45
their holes and bunkers 47
their holes and burrows 207
their holes and corners 367
their holes and started 65
their holes with several 60
their homes and abandon 164
their homes and adopted 82
their homes and affairs 43
their homes and allowed 142
their homes and animals 44
their homes and arranged 46
their homes and arrived 63
their homes and attempt 43
their homes and attending 52
their homes and because 190
their homes and beggary 60
their homes and belongings 1022
their homes and brought 867
their homes and buildings 284
their homes and careers 130
their homes and carried 418
their homes and castles 60
their homes and chapels 52
their homes and civilian 59
their homes and collect 60
their homes and conduct 141
their homes and confine 43
their homes and country 3173
their homes and crossed 230
their homes and crowded 315
their homes and culture 91
their homes and customs 43
their homes and deliver 59
their homes and destroy 109
their homes and develop 69
their homes and devoted 41
their homes and discuss 63
their homes and dragged 138
their homes and dwellings 95
their homes and educate 45
their homes and effects 99
their homes and enjoyed 73
their homes and entered 127
their homes and escaped 57
their homes and estates 816
their homes and everything 734
their homes and exchange 46
their homes and explain 48
their homes and exposed 49
their homes and familiar 164
their homes and finally 57
their homes and flocked 80
their homes and founded 48
their homes and freedom 150
their homes and friends 1667
their homes and garages 59
their homes and gardens 1466
their homes and gathered 248
their homes and grounds 84
their homes and hurried 98
their homes and improve 58
their homes and incomes 43
their homes and invited 133
their homes and journey 65
their homes and kindred 721
their homes and liberty 180
their homes and marched 254
their homes and masters 52
their homes and migrate 702
their homes and migrating 58
their homes and mosques 57
their homes and obliged 54
their homes and observe 88
their homes and offered 408
their homes and offices 3319
their homes and ordered 120
their homes and outside 428
their homes and palaces 283
their homes and parents 601
their homes and peaceful 314
their homes and perform 93
their homes and perhaps 124
their homes and persons 302
their homes and planted 126
their homes and pleasant 42
their homes and prepare 116
their homes and present 47
their homes and prevent 63
their homes and previous 50
their homes and private 242
their homes and proceed 87
their homes and promising 46
their homes and protect 98
their homes and provide 349
their homes and providing 172
their homes and quietly 66
their homes and ranches 256
their homes and rebuild 93
their homes and receive 171
their homes and receiving 51
their homes and recover 51
their homes and reduced 284
their homes and refused 90
their homes and regular 70
their homes and religion 54
their homes and removed 118
their homes and restore 52
their homes and resumed 185
their homes and retired 123
their homes and returning 82
their homes and scatter 94
their homes and schools 1606
their homes and settled 577
their homes and several 49
their homes and shipped 213
their homes and shrines 66
their homes and society 113
their homes and sources 65
their homes and started 252
their homes and streets 314
their homes and studies 40
their homes and suffering 112
their homes and supplying 111
their homes and support 148
their homes and temples 904
their homes and threatening 93
their homes and trained 159
their homes and trekked 56
their homes and usually 78
their homes and venture 54
their homes and village 81
their homes and wandering 65
their homes and watched 113
their homes and withdrew 41
their homes and worldly 46
their homes are invaded 65
their homes are located 235
their homes are searched 60
their homes are usually 143
their homes for america 97
their homes for decades 52
their homes for dinners 64
their homes for distant 69
their homes for failure 64
their homes for foreign 53
their homes for parties 104
their homes for private 100
their homes for service 56
their homes for several 601
their homes for shelter 89
their homes for worship 91
their homes had managed 54
their homes may suspend 40
their homes not because 62
their homes they carried 56
their homes with candles 88
their homes with dignity 44
their homes with flowers 144
their homes with friends 59
their homes with natural 74
their homes with nowhere 47
their homes with objects 46
their homes with paintings 92
their homes with renewed 55
their homes with respect 56
their homes with roomers 44
their honey and deposit 64
their honor and courage 75
their honor and dignity 692
their honor and freedom 56
their honor and honesty 46
their honor and liberty 52
their honor and loyalty 105
their honor and manhood 85
their honor and national 63
their honor and respect 145
their honor was pledged 60
their hoods and dresses 82
their hoofs had churned 42
their hopes and ambition 128
their hopes and beliefs 391
their hopes and courage 122
their hopes and demands 83
their hopes and designs 319
their hopes and desires 3628
their hopes and despair 63
their hopes and efforts 414
their hopes and fancies 43
their hopes and motives 137
their hopes and passions 91
their hopes and prayers 1021
their hopes and schemes 138
their hopes and sorrows 296
their hopes and spirits 92
their hopes and terrors 45
their hopes and thoughts 174
their hopes and worries 252
their hopes are blasted 62
their hopes are crushed 40
their hopes are founded 73
their hopes are realized 91
their hopes being realized 54
their hopes for achieving 61
their hopes for america 76
their hopes for eternal 52
their hopes for freedom 825
their hopes for improving 50
their hopes for justice 87
their hopes for liberty 53
their hopes for mankind 44
their hopes for marriage 75
their hopes for material 45
their hopes for national 167
their hopes for peaceful 60
their hopes for radical 49
their hopes for success 432
their hopes for victory 260
their hopes with respect 41
their horns and antlers 54
their horns and bellowing 95
their horns and flashed 49
their horns and shouted 114
their horns are painted 117
their horse and buggies 52
their horse and carriage 235
their horse and chariots 62
their horse and harness 40
their horse did consist 60
their horse than comfort 75
their hoses and drained 45
their hosts and patrons 62
their hosts and vectors 72
their hosts are usually 44
their hosts for several 49
their hosts with firearms 127
their hotel was located 49
their hours are reduced 40
their house and belongings 245
their house and brought 69
their house and carried 41
their house and decided 61
their house and entered 47
their house and everything 171
their house and fortune 43
their house and gardens 131
their house and grounds 189
their house and invited 64
their house and knocked 61
their house and offered 41
their house and started 102
their house and stopped 48
their house and village 40
their house and watched 95
their house for several 234
their house had brought 40
their house had entered 58
their house had visited 88
their house was blessed 43
their house was damaged 73
their house was departing 51
their house was founded 43
their house was haunted 172
their house was located 158
their house was searched 122
their house was usually 40
their house was visited 68
their housing and general 58
their housing and support 111
their howls and shrieks 42
their human and capital 78
their human and material 3270
their human and national 169
their human and natural 1015
their hunch was correct 48
their hunger and despair 83
their hunger and fatigue 239
their hunger and poverty 209
their hunger and suffering 119
their hunger for freedom 99
their hunger for justice 59
their hunger was appeased 384
their hunting and exploring 68
their hunting and pastime 41
their hunts and marches 58
their hymns and prayers 939
their ideals and behavior 47
their ideals and beliefs 291
their ideals and customs 67
their ideals and desires 133
their idols and embrace 75
their idols and temples 202
their idols and worship 362
their idols she defiled 71
their image and attract 43
their image and increase 47
their indian and african 156
their indian and british 42
their indian and chinese 153
their indian and european 101
their indian and mexican 48
their indian and spanish 279
their inner and anterior 40
their inner and outward 85
their input and opinions 92
their input and produce 75
their input and support 967
their irish and catholic 76
their irons and therewith 52
their issue and offspring 478
their jails and asylums 195
their jails and prisons 115
their jambs and lintels 48
their jeers and insults 47
their joint and several 1991
their joint tax returns 85
their joint war against 95
their jokes and stories 174
their jovial and erudite 52
their juice for foreign 65
their junks and sampans 53
their keels and bottoms 46
their kicks and punches 101
their killing and devouring 195
their kilts and dresses 69
their kinds and amounts 518
their kinds and classes 47
their kinds and degrees 327
their kinds and increase 52
their kinds and numbers 78
their kinds and species 105
their kinds but present 52
their kingdom was annexed 85
their kingdom was divided 78
their kingdom was finally 40
their kingdom was founded 81
their knees and applied 42
their knees and bellies 113
their knees and beseech 44
their knees and blessed 1666
their knees and chanted 49
their knees and clapped 44
their knees and clasped 112
their knees and confess 159
their knees and covered 250
their knees and crawled 175
their knees and crossed 315
their knees and finally 51
their knees and gathered 81
their knees and implore 73
their knees and imploring 53
their knees and invoked 69
their knees and knocked 49
their knees and laughed 69
their knees and lowered 60
their knees and offered 251
their knees and perform 41
their knees and praised 76
their knees and pressed 84
their knees and recited 86
their knees and repeated 108
their knees and saluted 45
their knees and shouted 68
their knees and slapped 53
their knees and started 267
their knees and stretch 92
their knees and timbers 67
their knees and touched 177
their knees and uttered 52
their knees and watched 139
their knees and worship 886
their knees for several 46
their knees they confess 50
their knees with clasped 40
their knees with manuals 63
their known and unknown 172
their korean and chinese 186
their labor and capital 2932
their labor and efforts 63
their labor and expense 160
their labor and fatigue 74
their labor and ingenuity 112
their labor and leisure 48
their labor and liberty 59
their labor and loyalty 109
their labor and material 428
their labor and natural 61
their labor and produce 383
their labor and product 41
their labor and receive 70
their labor and service 140
their labor and suffering 44
their labor and support 182
their labor and talents 200
their labor and tribute 68
their labor and trouble 63
their labor are enabled 69
their labor but because 40
their labor can produce 58
their labor day weekend 53
their labor for support 136
their laces and velvets 64
their lakes and forests 163
their lakes and marshes 150
their lakes that slumber 177
their lamps and candles 266
their lamps and torches 151
their landing was opposed 61
their lands and abandon 76
their lands and ancient 48
their lands and animals 97
their lands and belongings 98
their lands and brought 83
their lands and buildings 394
their lands and carried 70
their lands and castles 933
their lands and collect 49
their lands and commons 93
their lands and control 94
their lands and convert 41
their lands and country 90
their lands and culture 208
their lands and customs 131
their lands and destroy 85
their lands and dwellings 167
their lands and effects 212
their lands and estates 3000
their lands and forests 265
their lands and freedom 402
their lands and gardens 60
their lands and granted 44
their lands and improve 57
their lands and incomes 63
their lands and increase 107
their lands and increasing 52
their lands and liberty 181
their lands and migrate 301
their lands and natural 336
their lands and offices 289
their lands and peasants 63
their lands and persons 115
their lands and position 75
their lands and produce 106
their lands and protect 71
their lands and provide 70
their lands and rebuild 54
their lands and receive 75
their lands and reduced 156
their lands and refused 73
their lands and religion 73
their lands and removed 144
their lands and settled 151
their lands and tenants 156
their lands and tenures 382
their lands and vassals 89
their lands are divided 49
their lands are located 86
their lands are usually 45
their lands for himself 56
their lands for several 52
their lands lying between 42
their lands was derived 94
their lands was exacted 86
their large and complex 189
their large and diverse 168
their large and expanding 47
their large and fertile 46
their large and increasing 139
their large and liberal 102
their large and rapidly 180
their larva and perfect 56
their larvae are aquatic 75
their larvae can develop 42
their lathes and benches 46
their latin and lombard 40
their lavas and ejected 64
their lawns and gardens 594
their lawns and pitches 47
their leader and adviser 106
their leader and brought 48
their leader and captain 285
their leader and champion 536
their leader and example 57
their leader and founder 162
their leader and general 170
their leader and marched 69
their leader and prophet 193
their leader and several 78
their leader and superior 62
their leader and support 45
their leader being general 49
their leader had brought 111
their leader had decided 78
their leader had ordered 55
their leader had retired 66
their leader was brought 45
their leader was elected 42
their leader was obliged 54
their leader was removed 45
their leader was unknown 84
their leader was wounded 288
their learning and ability 658
their learning and because 43
their learning and behavior 355
their learning and conduct 97
their learning and culture 283
their learning and decision 57
their learning and develop 145
their learning and devotion 71
their learning and general 59
their learning and improve 68
their learning and infused 347
their learning and ingenuity 231
their learning and language 111
their learning and manners 142
their learning and prepare 51
their learning and probity 42
their learning and problem 266
their learning and provide 77
their learning and religion 152
their learning and research 263
their learning and science 200
their learning and studies 128
their learning and success 47
their learning and support 43
their learning and talents 512
their learning and teachers 60
their learning and virtues 169
their learning are reputed 73
their learning our language 70
their learning too quickly 107
their leases had expired 88
their leaves and berries 93
their leaves and flowers 1819
their leaves and needles 218
their leaves and produce 43
their leaves and smaller 58
their leaves and twinkling 42
their leaves are arranged 63
their leaves are covered 133
their leaves are exposed 63
their leaves are reduced 68
their leaves are smaller 75
their leaves are usually 114
their leaves being dwarfed 49
their leaves for several 152
their legal and factual 114
their legal and illegal 267
their legal and judicial 212
their legal and material 82
their legal and medical 135
their legal and natural 140
their legal and settled 56
their lending and borrowing 582
their lending and deposit 447
their lending and investing 327
their lengths and weights 79
their lengths are measured 57
their level and combine 63
their level and function 41
their level and pattern 77
their level and quality 72
their licit and illicit 128
their light and ability 52
their light and creative 92
their light and elegant 77
their light and wandering 75
their likings and desires 70
their limbs and features 332
their limbs and members 280
their limbs and muscles 251
their limbs and produce 97
their limbs and restore 51
their limbs are covered 50
their limbs with agility 60
their limbs with fetters 45
their lines and marched 125
their lines and numbers 63
their lines and pursued 66
their lines and started 42
their lingering and hastening 80
their links with britain 210
their links with climate 62
their links with european 68
their links with foreign 197
their links with germany 61
their links with judaism 65
their links with national 71
their links with overseas 45
their links with schools 43
their links with society 94
their links with western 113
their lipid and protein 178
their lists and discuss 109
their lists and muttering 173
their liver and kidneys 131
their lives and abandon 56
their lives and ability 48
their lives and according 60
their lives and achieve 360
their lives and achieving 53
their lives and acquire 104
their lives and address 157
their lives and advance 111
their lives and affairs 293
their lives and affects 45
their lives and against 83
their lives and allowed 196
their lives and although 66
their lives and appeared 54
their lives and attempt 208
their lives and baggage 64
their lives and because 747
their lives and becomes 84
their lives and behavior 402
their lives and beliefs 491
their lives and believe 171
their lives and belongings 156
their lives and benefit 43
their lives and between 52
their lives and brought 392
their lives and capable 41
their lives and capital 50
their lives and careers 4923
their lives and carried 116
their lives and certain 40
their lives and choices 306
their lives and comfort 188
their lives and compare 44
their lives and conduct 2960
their lives and connect 44
their lives and control 270
their lives and country 137
their lives and creative 82
their lives and culture 800
their lives and current 49
their lives and customs 570
their lives and decided 136
their lives and defined 56
their lives and deserve 51
their lives and desires 194
their lives and destiny 298
their lives and destroy 129
their lives and develop 478
their lives and devoted 85
their lives and dignity 132
their lives and discuss 66
their lives and economy 60
their lives and effects 163
their lives and efforts 392
their lives and embrace 46
their lives and emotions 190
their lives and empower 48
their lives and enabled 76
their lives and enables 61
their lives and endured 122
their lives and enhance 133
their lives and enjoyed 61
their lives and entered 49
their lives and equally 50
their lives and escaped 67
their lives and estates 5974
their lives and everything 790
their lives and examine 54
their lives and example 129
their lives and exhibit 90
their lives and explain 79
their lives and explore 82
their lives and express 494
their lives and finally 179
their lives and fortune 291
their lives and freedom 1845
their lives and fulfill 108
their lives and function 135
their lives and futures 1035
their lives and general 61
their lives and granted 75
their lives and history 335
their lives and illness 42
their lives and imagine 51
their lives and improve 267
their lives and include 40
their lives and incomes 77
their lives and increase 471
their lives and increasing 65
their lives and language 81
their lives and legends 79
their lives and letters 202
their lives and liberty 2329
their lives and limited 41
their lives and loyalty 47
their lives and managed 58
their lives and manners 1467
their lives and marriage 154
their lives and material 48
their lives and millions 149
their lives and morally 81
their lives and motives 108
their lives and national 44
their lives and natural 41
their lives and natures 137
their lives and offered 122
their lives and offices 63
their lives and opinions 357
their lives and ordered 44
their lives and outlook 136
their lives and passions 98
their lives and perform 112
their lives and perhaps 488
their lives and persons 559
their lives and position 66
their lives and prayers 96
their lives and prepare 207
their lives and present 188
their lives and prevent 153
their lives and private 55
their lives and produce 69
their lives and promote 78
their lives and protect 186
their lives and provide 461
their lives and providing 149
their lives and psyches 99
their lives and realized 40
their lives and rebuild 84
their lives and receive 143
their lives and reflect 109
their lives and refused 59
their lives and related 89
their lives and religion 199
their lives and require 76
their lives and reshape 49
their lives and resolve 78
their lives and respect 46
their lives and respond 101
their lives and restore 96
their lives and satisfy 83
their lives and schools 48
their lives and service 381
their lives and several 228
their lives and society 1181
their lives and somehow 66
their lives and sorrows 40
their lives and spirits 150
their lives and started 82
their lives and stories 337
their lives and studies 244
their lives and subject 52
their lives and succeed 46
their lives and suffering 217
their lives and support 201
their lives and survive 41
their lives and sustain 51
their lives and talents 501
their lives and tempers 126
their lives and thoughts 1817
their lives and travels 127
their lives and treasure 145
their lives and trusted 52
their lives and usually 141
their lives and virtues 45
their lives and watched 47
their lives and welfare 897
their lives and witness 176
their lives and wondering 41
their lives and worldly 69
their lives and worship 224
their lives are altered 74
their lives are arranged 66
their lives are beginning 67
their lives are blessed 42
their lives are bounded 49
their lives are brought 96
their lives are capable 86
their lives are carried 44
their lives are chaotic 66
their lives are closely 142
their lives are complex 48
their lives are crowded 65
their lives are defined 185
their lives are devoted 426
their lives are divided 68
their lives are equally 103
their lives are exposed 128
their lives are focused 68
their lives are forever 178
their lives are forfeit 378
their lives are founded 42
their lives are fraught 76
their lives are happier 107
their lives are healthier 44
their lives are improving 74
their lives are insured 51
their lives are largely 221
their lives are limited 342
their lives are meaningful 300
their lives are measured 156
their lives are morally 58
their lives are ordered 155
their lives are perfect 59
their lives are precious 121
their lives are reduced 90
their lives are regular 42
their lives are related 130
their lives are revealed 73
their lives are shallow 59
their lives are shorter 104
their lives are similar 160
their lives are somehow 126
their lives are spoiled 47
their lives are steeped 51
their lives are strongly 70
their lives are studied 61
their lives are subject 366
their lives are totally 168
their lives are touched 165
their lives are unfolding 56
their lives are unhappy 62
their lives are useless 66
their lives are usually 284
their lives are utterly 50
their lives are wrapped 64
their lives are wrecked 60
their lives are written 85
their lives bear witness 158
their lives being granted 51
their lives but because 211
their lives can improve 57
their lives can provide 50
their lives far removed 47
their lives fit together 74
their lives for america 293
their lives for britain 81
their lives for certain 51
their lives for charles 72
their lives for country 110
their lives for decades 214
their lives for defending 48
their lives for freedom 4108
their lives for friends 55
their lives for germany 205
their lives for granted 335
their lives for ireland 297
their lives for justice 143
their lives for liberty 602
their lives for loyalty 44
their lives for mankind 68
their lives for national 180
their lives for perhaps 71
their lives for religion 147
their lives for science 60
their lives for service 113
their lives for several 257
their lives for similar 65
their lives for treasure 43
their lives for victory 148
their lives had arrived 49
their lives had brought 112
their lives had crossed 89
their lives had drifted 40
their lives had occasion 68
their lives had settled 72
their lives had somehow 60
their lives had started 64
their lives had touched 117
their lives not because 132
their lives out against 56
their lives than married 55
their lives than members 58
their lives than previous 40
their lives that brought 75
their lives that enabled 51
their lives that freedom 77
their lives that liberty 49
their lives that require 57
their lives they brought 222
their lives they shopped 72
their lives was altered 55
their lives was boredom 48
their lives was brought 57
their lives was checked 140
their lives was devoted 49
their lives was finally 40
their lives was limited 73
their lives was written 40
their lives with alcohol 108
their lives with animals 131
their lives with certain 43
their lives with courage 99
their lives with dignity 866
their lives with everything 46
their lives with friends 67
their lives with honesty 41
their lives with material 51
their lives with minimal 101
their lives with perfect 43
their lives with pleasure 86
their lives with purpose 134
their lives with renewed 44
their lives with respect 253
their lives with romance 42
their lives with variety 47
their livings and liberty 44
their loading and unloading 465
their loads and marched 42
their loads and refused 59
their loads and saddles 48
their loads and started 131
their loads are lighter 267
their loans and credits 88
their loans and refused 42
their loans are secured 70
their loans that bankers 97
their local and central 85
their local and federal 50
their local and foreign 187
their local and general 293
their local and limited 51
their local and national 1908
their local and overseas 56
their local and peculiar 119
their local and private 86
their local and regional 1704
their local area network 541
their local tax dollars 44
their longer and shorter 72
their longings and desires 282
their longings for freedom 102
their looks and behavior 161
their looks and carriage 50
their looks and dresses 44
their looks and features 167
their looks and figures 60
their looks and language 71
their looks and manners 303
their looks are amorous 48
their looks bear witness 81
their looks that settled 89
their looms and gardens 56
their loose and seemingly 49
their lords and commons 40
their lords and masters 8091
their lords and parents 132
their lords and patrons 72
their lords and priests 60
their lords and princes 63
their loved and honored 149
their loved and trusted 54
their loved one because 48
their loves and battles 55
their loves and hatreds 423
their loves and passions 83
their loves and revenges 48
their loves and sorrows 270
their lower fat content 169
their lower lip pierced 52
their lower tax bracket 49
their lower than average 123
their loyal and devoted 340
their loyal and dutiful 123
their loyal and faithful 119
their loyal and peaceable 115
their lucky and unlucky 276
their lunch and started 44
their lunch was brought 43
their lusts and corrupt 62
their lusts and desires 376
their lusts and passions 1647
their lusts they consort 228
their lusty and flowering 55
their magic and mystery 70
their magic and religion 92
their magic path attends 46
their major raw material 80
their maker had endowed 46
their malay and chinese 126
their males and females 257
their mamas and daddies 132
their march and arrived 92
their march for concord 45
their march for detroit 49
their march for germany 56
their march for lexington 67
their march for several 53
their march they arrived 60
their march was delayed 72
their march was exposed 71
their march was impeded 56
their march was resumed 45
their march with silence 84
their marks and numbers 348
their masks and dominoes 50
their masks and helmets 43
their masks and revealed 53
their mason and builder 43
their masts and cordage 40
their masts and funnels 149
their mates and friends 62
their mates and offspring 752
their mayor and council 41
their meanings and effects 168
their meanings and origins 206
their meanings are closely 70
their meanings are defined 78
their meanings are derived 53
their meanings are obscure 53
their meanings are related 158
their meanings are revealed 40
their meanings are similar 213
their meanings are socially 47
their meanings are subject 46
their meanings are usually 85
their medial and lateral 498
their meeting and marriage 153
their meeting for several 42
their meeting for worship 121
their meeting was arranged 41
their meeting was illegal 42
their meeting with evident 58
their meeting with general 191
their meeting with lincoln 43
their mercy and charity 54
their mercy and justice 42
their merit and ability 195
their merit and demerit 249
their merit and eminent 44
their merit and fitness 74
their merit and success 250
their merit and talents 51
their merit and utility 58
their merit but because 133
their merit was superior 105
their metal for pistols 43
their method and content 117
their method and purpose 45
their method and results 114
their method for obtaining 40
their method for procuring 49
their midst and brought 49
their midst and offered 55
their midst and pierced 391
their midst and started 50
their midst and stopped 40
their midst for several 60
their might and courage 40
their might and majesty 1445
their might and prowess 46
their mills are located 43
their minds all thoughts 252
their minds and abandon 40
their minds and acquire 103
their minds and adopted 43
their minds and allowed 98
their minds and attempt 122
their minds and because 111
their minds and behavior 119
their minds and believe 76
their minds and broaden 88
their minds and brought 138
their minds and comfort 105
their minds and compare 56
their minds and conduct 392
their minds and correct 116
their minds and corrupt 74
their minds and culture 47
their minds and decided 1552
their minds and desires 185
their minds and destroy 67
their minds and develop 177
their minds and directing 101
their minds and discuss 43
their minds and efforts 144
their minds and elevate 61
their minds and emotions 1120
their minds and endeavor 47
their minds and enlarge 40
their minds and enlarging 46
their minds and explore 44
their minds and express 291
their minds and finally 71
their minds and improve 105
their minds and improving 69
their minds and increase 135
their minds and increasing 68
their minds and intents 48
their minds and manners 1301
their minds and motives 74
their minds and muscles 255
their minds and natures 94
their minds and offered 164
their minds and opinions 205
their minds and ordered 47
their minds and outlook 58
their minds and passions 109
their minds and perhaps 121
their minds and persons 141
their minds and prepare 132
their minds and pretend 47
their minds and prevent 84
their minds and produce 74
their minds and provide 95
their minds and psyches 90
their minds and purifying 112
their minds and refused 302
their minds and restore 64
their minds and settled 49
their minds and spirits 1838
their minds and started 132
their minds and stirred 82
their minds and studies 259
their minds and support 241
their minds and talents 451
their minds and tempers 223
their minds and thoughts 842
their minds and widened 53
their minds and withdraw 110
their minds and withdrew 69
their minds and worship 47
their minds any thoughts 42
their minds are allowed 43
their minds are altered 43
their minds are attuned 75
their minds are blinded 157
their minds are brought 104
their minds are capable 369
their minds are clouded 168
their minds are divided 85
their minds are endowed 60
their minds are equally 162
their minds are expanding 41
their minds are focused 151
their minds are impeded 73
their minds are limited 42
their minds are plastic 80
their minds are renewed 44
their minds are starved 225
their minds are strongly 51
their minds are subject 51
their minds are totally 90
their minds are trained 106
their minds are usually 177
their minds are wandering 117
their minds are wrought 45
their minds being limited 57
their minds but because 47
their minds for several 58
their minds off everything 52
their minds set against 59
their minds that america 42
their minds that because 52
their minds that certain 102
their minds that perhaps 133
their minds that slavery 51
their minds they decided 41
their minds this unmanly 62
their minds too quickly 90
their minds was quelled 90
their minds with anxiety 74
their minds with boredom 46
their minds with catholic 50
their minds with certain 126
their minds with delight 104
their minds with despair 121
their minds with everything 61
their minds with foreign 46
their minds with freedom 118
their minds with general 63
their minds with heavenly 69
their minds with intense 81
their minds with jealousy 46
their minds with material 63
their minds with matters 70
their minds with obscure 53
their minds with pleasant 66
their minds with pleasure 81
their minds with respect 438
their minds with science 114
their minds with slavery 41
their minds with stories 46
their minds with thoughts 432
their minds with unusual 57
their minds with useless 106
their minds with variety 666
their mines and forests 63
their model and example 67
their model and pattern 71
their model can account 40
their model can explain 62
their modes and customs 197
their modes and manners 109
their money and baggage 79
their money and because 107
their money and belongings 255
their money and brought 50
their money and capital 126
their money and decided 40
their money and deposit 123
their money and effects 405
their money and efforts 217
their money and estates 455
their money and everything 80
their money and freedom 58
their money and hindering 43
their money and investing 68
their money and jewelry 512
their money and leisure 118
their money and managed 49
their money and material 111
their money and perhaps 79
their money and position 182
their money and precious 41
their money and provide 45
their money and receive 90
their money and refused 48
their money and retired 87
their money and started 82
their money and support 304
their money and talents 154
their money and threatening 104
their money and treasure 54
their money and usually 45
their money and watches 748
their money for college 42
their money for foreign 74
their money for several 84
their money for tickets 55
their money for whiskey 66
their money too quickly 40
their monks and bishops 54
their monks and martyrs 138
their monks and priests 144
their months and virtues 44
their moods and behavior 124
their moods and desires 57
their moods and emotions 359
their moods and fancies 41
their moods and reactions 70
their moods and tempers 55
their moods and thoughts 91
their moral and aesthetic 1021
their moral and esthetic 89
their moral and general 55
their moral and logical 43
their moral and material 7266
their moral and national 56
their moral and natural 75
their moral and rational 167
their mores and customs 124
their mores and manners 46
their morning meal together 59
their mother and because 46
their mother and brothers 271
their mother and brought 66
their mother and develop 76
their mother and friends 84
their mother and guardian 69
their mother and himself 76
their mother and perhaps 52
their mother and several 60
their mother and sisters 1700
their mother and started 49
their mother and visited 43
their mother and watched 41
their mother and youngest 46
their mother for comfort 82
their mother for several 280
their mother for support 105
their mother had advised 44
their mother had brought 321
their mother had carried 43
their mother had decided 72
their mother had enjoyed 42
their mother had erected 47
their mother had finally 46
their mother had married 130
their mother had ordered 56
their mother had planned 46
their mother had refused 40
their mother had started 92
their mother had stopped 51
their mother had written 133
their mother has brought 47
their mother was allowed 46
their mother was ashamed 47
their mother was brought 47
their mother was expecting 56
their mother was married 110
their mother was obliged 60
their mother was preparing 69
their mother was present 229
their mother was released 40
their mother was suffering 63
their motion and finally 66
their motion for summary 1322
their motion not uniform 50
their motion was carried 42
their motion was defeated 97
their motion with respect 318
their motor and sensory 396
their mouths all colored 61
their mouths and bellies 92
their mouths and bottles 42
their mouths and devours 138
their mouths and following 54
their mouths and giggled 173
their mouths and laughed 134
their mouths and pockets 54
their mouths and pointed 187
their mouths and pretend 51
their mouths and prevent 42
their mouths and renders 54
their mouths and saddles 63
their mouths and shouted 122
their mouths and started 87
their mouths and swallow 995
their mouths and uttered 74
their mouths are blocked 46
their mouths are covered 91
their mouths are stopped 340
their mouths are stuffed 148
their mouths are usually 47
their mouths being stopped 44
their mouths for several 46
their mouths they express 76
their mouths with napkins 99
their mouths with praises 62
their mules and donkeys 254
their music and banners 42
their music and because 104
their music and culture 168
their music and language 59
their music and musical 121
their music was drowned 95
their music was largely 40
their music was written 104
their names and address 1441
their names and adopted 64
their names and affixed 745
their names and amounts 120
their names and armorial 86
their names and careers 97
their names and certain 111
their names and claimed 49
their names and classes 103
their names and contact 694
their names and country 96
their names and courses 43
their names and current 59
their names and customs 97
their names and degrees 89
their names and details 249
their names and efforts 47
their names and emblems 107
their names and epithets 67
their names and estates 169
their names and everything 110
their names and explain 44
their names and express 41
their names and features 106
their names and figures 65
their names and general 88
their names and glorify 47
their names and heights 40
their names and history 229
their names and imitate 61
their names and initials 217
their names and language 179
their names and legends 61
their names and letters 40
their names and location 170
their names and natures 364
their names and numbers 1795
their names and offered 54
their names and offices 301
their names and official 242
their names and opinions 88
their names and ordered 55
their names and origins 353
their names and perhaps 160
their names and persons 306
their names and position 265
their names and present 143
their names and provide 40
their names and purpose 96
their names and quality 136
their names and receive 87
their names and records 308
their names and religion 112
their names and service 63
their names and slogans 52
their names and stations 126
their names and stories 292
their names and support 285
their names and symbols 325
their names and talents 95
their names and thoughts 54
their names and usually 41
their names and virtues 203
their names and weights 52
their names and written 52
their names are affixed 99
their names are applied 47
their names are arranged 130
their names are blotted 59
their names are branded 50
their names are brought 65
their names are carried 47
their names are checked 117
their names are closely 93
their names are coupled 96
their names are derived 510
their names are dropped 111
their names are engraved 667
their names are entered 742
their names are equally 51
their names are familiar 566
their names are forever 104
their names are general 53
their names are hateful 50
their names are honored 56
their names are invoked 71
their names are jointly 94
their names are largely 58
their names are nowhere 92
their names are obscure 47
their names are omitted 269
their names are painted 60
their names are perhaps 40
their names are plainly 44
their names are pricked 154
their names are printed 387
their names are recited 45
their names are related 62
their names are removed 165
their names are repeated 253
their names are revealed 73
their names are revered 93
their names are similar 262
their names are spelled 232
their names are unknown 1183
their names are usually 393
their names are uttered 73
their names are withheld 84
their names are written 2849
their names bear witness 50
their names being derived 100
their names being entered 136
their names being printed 48
their names being unknown 48
their names being written 354
their names for baptism 105
their names for election 79
their names for service 78
their names for several 44
their names had appeared 270
their names had perhaps 50
their names may suggest 51
their names put forward 63
their names with neglect 121
their names with respect 61
their natal and marital 237
their nation and country 287
their nation and culture 159
their nation and language 114
their nation and national 74
their nation and religion 336
their nation and society 56
their nation and worship 131
their nation was divided 43
their nation was founded 115
their nearly one hundred 81
their necks and bellies 79
their necks and between 42
their necks and bridles 56
their necks and brought 54
their necks and carried 144
their necks and departing 110
their necks and dragged 114
their necks and laughed 88
their necks and listening 105
their necks and scratch 41
