tag and bobtail element 42
that are broadly defined 102
that are broadly related 73
that are broadly similar 794
that are brought against 1478
that are brought forward 3080
that are brought together 3066
that are bunched together 146
that are bundled together 465
that are carried forward 834
that are central aspects 42
that are central features 164
that are central nervous 85
that are chained together 285
that are charged against 524
that are checked against 140
that are clamped together 233
that are clapped together 44
that are classed together 217
that are closely adapted 85
that are closely aligned 688
that are closely applied 88
that are closely apposed 122
that are closely arranged 47
that are closely attuned 64
that are closely coupled 227
that are closely grouped 105
that are closely guarded 155
that are closely located 70
that are closely matched 294
that are closely modeled 54
that are closely related 47470
that are closely similar 727
that are closely watched 126
that are closest together 682
that are clumped together 203
that are cobbled together 52
that are competing against 122
that are complex because 70
that are complex numbers 130
that are concave upwards 43
that are confusing because 171
that are correct according 102
that are coupled together 446
that are covered include 517
that are crammed together 42
that are crosses between 50
that are crowded together 480
that are declining because 41
that are defined according 224
that are defined between 87
that are defined largely 62
that are defined locally 83
that are defined outside 431
that are densely covered 165
that are derived largely 75
that are desired because 47
that are devoted largely 51
that are divided according 97
that are divided between 373
that are divided equally 44
that are doppler shifted 107
that are dropped because 47
that are equally adapted 138
that are equally capable 188
that are equally central 53
that are equally certain 41
that are equally complex 134
that are equally correct 102
that are equally demanding 54
that are equally deserving 181
that are equally distant 612
that are equally diverse 46
that are equally divided 87
that are equally familiar 162
that are equally harmful 69
that are equally meaningful 64
that are equally neutral 57
that are equally parents 107
that are equally pleasant 72
that are equally popular 48
that are equally present 181
that are equally radical 49
that are equally related 56
that are equally reliable 66
that are erected against 50
that are erected between 61
that are evident between 144
that are exactly correct 46
that are exactly similar 327
that are exerted between 48
that are expanding rapidly 231
that are facially neutral 443
that are falsely labeled 45
that are familiar because 121
that are familiar features 44
that are farthest removed 611
that are finally adopted 80
that are finally released 44
that are foreign private 77
that are furthest removed 668
that are gathered together 1258
that are general purpose 86
that are grossly immoral 42
that are grouped according 361
that are grouped closely 86
that are grouped together 5072
that are guarded against 51
that are halfway between 340
that are happening because 45
that are happening outside 284
that are happily married 47
that are harmful because 66
that are hastening towards 49
that are helpful include 312
that are hitherto unknown 48
that are hostile towards 51
that are huddled together 91
that are hybrids between 114
that are ignored because 78
that are illegal according 61
that are illegal because 155
that are increasing rapidly 86
that are induced following 62
that are insured against 182
that are invalid because 153
that are jointly managed 59
that are jumbled together 68
that are knitted together 49
that are knotted together 42
that are labeled according 106
that are largely covered 57
that are largely defined 109
that are largely derived 180
that are largely devoted 65
that are largely foreign 121
that are largely ignored 437
that are largely limited 265
that are largely matters 56
that are largely outside 992
that are largely peculiar 52
that are largely private 46
that are largely protein 43
that are largely related 104
that are largely removed 59
that are largely similar 156
that are largely subject 48
that are largely unknown 510
that are lattice matched 69
that are legally allowed 92
that are legally defined 370
that are legally obscene 146
that are leveled against 256
that are lightly touched 40
that are limited because 88
that are linearly ordered 64
that are linearly related 565
that are locally adapted 64
that are locally defined 97
that are locally meaningful 43
that are locally optimal 118
that are locally present 55
that are located anterior 95
that are located between 1339
that are located closest 66
that are located outside 3892
that are located several 50
that are located together 78
that are located upstream 100
that are loosely arranged 53
that are loosely coupled 445
that are loosely defined 84
that are loosely grouped 103
that are loosely related 375
that are machine readable 185
that are managed according 71
that are managed together 134
that are matched against 391
that are meaningful because 150
that are measured according 40
that are measured against 133
that are measured between 42
that are measured include 129
that are misleading because 108
that are morally correct 54
that are morally neutral 178
that are morally superior 51
that are mounted against 67
that are mounted between 67
that are mounted together 43
that are natural enemies 204
that are natural numbers 66
that are natural sources 56
that are neutral between 168
that are notable because 56
that are occurring because 94
that are occurring between 162
that are occurring outside 182
that are offered against 105
that are offered include 113
that are offered outside 113
that are operating against 79
that are operating outside 132
that are optimal according 98
that are ordered according 269
that are outside himself 50
that are overtly hostile 48
that are patched together 69
that are perfect squares 502
that are perhaps equally 79
that are perhaps related 86
that are plainly evident 42
that are plainly visible 325
that are planted between 51
that are plotted against 84
that are popular because 99
that are popular include 54
that are popular tourist 51
that are present answering 178
that are present because 205
that are present between 449
that are present following 111
that are present include 122
that are present locally 62
that are present outside 115
that are present together 247
that are present usually 65
that are pressed against 295
that are pressed between 40
that are pressed forward 76
that are pressed together 342
that are primary sources 135
that are producing results 62
that are quickly dwindling 72
that are racially diverse 44
that are racially neutral 69
that are radially arranged 64
that are rapidly advancing 70
that are rapidly declining 43
that are rapidly expanding 249
that are rapidly increasing 244
that are rapidly induced 90
that are rapidly released 79
that are rapidly removed 93
that are rapidly replacing 102
that are rational numbers 138
that are reactive against 104
that are rebelling against 44
that are receiving increasing 151
that are regular features 67
that are related according 95
that are related because 222
that are related closely 192
that are related persons 53
that are related somehow 45
that are related together 101
that are released following 112
that are released locally 51
that are reliably applied 78
that are repeated because 43
that are repeated exactly 80
that are repeated several 327
that are rightly classed 61
that are rigidly adhered 65
that are rigidly applied 42
that are rigidly defined 65
that are riveted together 104
that are roughly aligned 44
that are roughly equally 41
that are roughly similar 551
that are roughly squared 45
that are screwed together 212
that are secured against 58
that are seemingly related 58
that are seemingly similar 49
that are several decades 86
that are several degrees 58
that are several hundred 1328
that are several thousand 465
that are sharply defined 229
that are sharply divided 137
that are sharply focused 93
that are sharply opposed 75
that are sharply pointed 86
that are similar according 115
that are similar although 44
that are similar because 208
that are similar between 225
that are similar together 62
that are socially current 49
that are socially defined 555
that are socially derived 53
that are socially harmful 164
that are socially imposed 67
that are socially meaningful 118
that are socially mediated 70
that are socially optimal 137
that are somehow outside 45
that are somehow related 1935
that are somehow similar 83
that are sounded together 83
that are sparingly soluble 767
that are spelled exactly 88
that are spliced together 206
that are stacked against 183
that are stacked together 346
that are stapled together 64
that are steadily advancing 42
that are steadily increasing 197
that are strongly colored 112
that are strongly coupled 255
that are strongly desired 55
that are strongly implied 44
that are strongly opposed 187
that are strongly pursued 52
that are strongly related 1006
that are studied include 99
that are suffering because 51
that are superior because 46
that are surface mounted 57
that are suspect because 89
that are sutured together 52
that are tacitly assumed 87
that are tightly aligned 47
that are tightly coupled 575
that are tightly focused 67
that are tightly related 74
that are tightly wrapped 49
that are totally against 57
that are totally devoted 48
that are totally foreign 357
that are totally ignored 58
that are totally misleading 40
that are totally obscure 46
that are totally opposed 113
that are totally ordered 50
that are totally outside 428
that are totally removed 54
that are totally unknown 284
that are totally useless 134
that are trapped between 158
that are traveling together 44
that are twisted together 728
that are typical features 76
that are unknown because 109
that are unknown outside 124
that are unusual because 202
that are useless because 114
that are usually adduced 62
that are usually adopted 219
that are usually alleged 44
that are usually allowed 111
that are usually applied 790
that are usually arranged 202
that are usually assumed 442
that are usually avoided 116
that are usually between 110
that are usually blocked 42
that are usually brought 494
that are usually capable 64
that are usually carried 465
that are usually charged 109
that are usually claimed 78
that are usually classed 397
that are usually closely 91
that are usually colored 43
that are usually complex 43
that are usually correct 60
that are usually counted 66
that are usually covered 674
that are usually crowded 51
that are usually damaged 147
that are usually defined 299
that are usually derived 212
that are usually desired 45
that are usually devoted 59
that are usually divided 152
that are usually dormant 48
that are usually enjoyed 58
that are usually evident 106
that are usually exposed 84
that are usually focused 58
that are usually foreign 41
that are usually glossed 68
that are usually granted 97
that are usually grouped 277
that are usually handled 242
that are usually helpful 48
that are usually ignored 752
that are usually implied 55
that are usually imposed 169
that are usually invoked 146
that are usually labeled 212
that are usually limited 382
that are usually located 885
that are usually managed 90
that are usually measured 378
that are usually modeled 41
that are usually mounted 64
that are usually offered 402
that are usually omitted 269
that are usually opposed 58
that are usually ordered 42
that are usually outside 365
that are usually painful 46
that are usually painted 57
that are usually planned 40
that are usually planted 94
that are usually pleasant 41
that are usually pointed 68
that are usually present 4399
that are usually printed 87
that are usually related 477
that are usually released 66
that are usually removed 125
that are usually repeated 46
that are usually several 65
that are usually shorter 62
that are usually similar 70
that are usually smaller 189
that are usually soluble 51
that are usually started 55
that are usually sterile 61
that are usually strongly 48
that are usually studied 316
that are usually subject 106
that are usually unknown 76
that are usually visible 168
that are usually visited 45
that are usually written 605
that are uttered against 66
that are utterly foreign 206
that are utterly opposed 78
that are utterly unknown 109
that are utterly useless 184
that are vaguely defined 99
that are vaguely familiar 68
that are vaguely similar 52
that are variably present 47
that are visible because 65
that are visible between 91
that are visible outside 233
that are vitally related 56
that are weighed against 86
that are written according 86
that are written against 241
that are written between 55
that are written together 59
that art experts provide 53
that bad logical quality 103
that beat against windows 48
that being happily married 56
that both abraham lincoln 43
that both factors operate 106
that both factors support 40
that both faculty members 139
that both genetic factors 142
that both national parties 55
that both natural parents 48
that both natural science 63
that both operating systems 89
that both optical isomers 93
that both parents carried 46
that both parents consent 110
that both parents provide 91
that both parents usually 43
that both parties achieve 40
that both parties adopted 95
that both parties appealed 101
that both parties appeared 88
that both parties assumed 296
that both parties attempt 93
that both parties behaved 89
that both parties believe 442
that both parties belonged 55
that both parties benefit 897
that both parties claimed 245
that both parties consent 251
that both parties desired 102
that both parties develop 42
that both parties discuss 41
that both parties entered 88
that both parties observe 55
that both parties possess 86
that both parties present 50
that both parties profess 53
that both parties receive 425
that both parties respect 202
that both parties support 112
that both parties tacitly 41
that both parties usually 122
that both parties withdraw 43
that both reactions proceed 77
that both samples contain 96
that both species benefit 44
that both species possess 83
that both spouses consent 44
that both stories involve 96
that both systems contain 110
that both systems operate 65
that both systems produce 103
that both systems provide 45
that both systems require 58
that bring members together 42
that bring together diverse 126
that bring together experts 62
that bring together faculty 83
that bring together members 130
that bring together several 113
that but fifteen hundred 56
that can achieve results 105
that can achieve similar 61
that can achieve success 52
that can afflict mankind 209
that can afflict society 41
that can attract capital 48
that can attract foreign 69
that can attract private 71
that can believe himself 65
that can benefit mankind 121
that can benefit society 102
that can combine several 70
that can command general 48
that can command premium 45
that can command respect 185
that can compete against 148
that can compose himself 68
that can conduct current 101
that can contain letters 42
that can contain numbers 53
that can contain objects 61
that can contain several 237
that can contend against 41
that can content himself 41
that can control behavior 45
that can control current 59
that can convert between 135
that can convert poverty 53
that can deliver quality 91
that can deliver results 43
that can destroy bacteria 232
that can destroy certain 57
that can destroy everything 76
that can develop because 70
that can develop between 1827
that can develop following 91
that can develop quickly 51
that can develop rapidly 64
that can discern between 93
that can display millions 80
that can display several 49
that can distort results 48
that can embrace equally 238
that can enhance quality 62
that can enhance student 99
that can equally despise 55
that can execute several 42
that can explain behavior 40
that can explain certain 57
that can explain everything 501
that can ferment lactose 115
that can forward packets 135
that can function outside 42
that can improve decision 111
that can improve overall 86
that can improve patient 163
that can improve product 47
that can improve quality 366
that can improve service 99
that can include everything 135
that can include letters 43
that can include members 47
that can include several 134
that can increase anxiety 44
that can increase profits 91
that can increase student 51
that can inflict painful 110
that can involve several 103
that can operate against 105
that can operate between 124
that can operate outside 171
that can operate reliably 59
that can operate together 47
that can perform addition 52
that can perform certain 220
that can perform complex 242
that can perform logical 42
that can perform several 211
that can perform similar 76
that can persist despite 44
that can predict behavior 45
that can predict success 61
that can present antigen 42
that can prevail against 391
that can prevail between 53
that can prevent excited 44
that can prevent success 45
that can process several 79
that can produce adverse 117
that can produce anxiety 92
that can produce certain 55
that can produce chronic 99
that can produce complex 85
that can produce desired 49
that can produce effects 160
that can produce everything 56
that can produce fertile 83
that can produce harmful 60
that can produce intense 76
that can produce maximum 49
that can produce meaningful 67
that can produce misleading 102
that can produce offspring 63
that can produce organic 58
that can produce quality 134
that can produce reliable 66
that can produce reports 58
that can produce results 421
that can produce several 163
that can produce similar 337
that can produce superior 49
that can produce tangible 45
that can promote invasion 52
that can protect against 1051
that can provide answers 431
that can provide capital 47
that can provide certain 122
that can provide comfort 87
that can provide control 43
that can provide criteria 41
that can provide current 66
that can provide details 60
that can provide financing 81
that can provide general 86
that can provide helpful 172
that can provide insight 805
that can provide instant 186
that can provide lessons 40
that can provide limited 61
that can provide material 175
that can provide maximum 152
that can provide meaningful 230
that can provide medical 67
that can provide network 94
that can provide optimal 85
that can provide pleasure 58
that can provide precise 79
that can provide quality 341
that can provide reliable 345
that can provide results 86
that can provide service 146
that can provide several 55
that can provide shelter 101
that can provide similar 186
that can provide superior 65
that can provide support 1584
that can provide teachers 53
that can provoke anxiety 47
that can quickly convert 46
that can quickly destroy 90
that can quickly develop 79
that can quickly produce 104
that can quickly provide 81
that can quickly respond 147
that can rapidly degrade 45
that can rapidly increase 46
that can rapidly produce 71
that can rapidly provide 47
that can rapidly respond 94
that can receive digital 52
that can receive signals 150
that can reliably deliver 47
that can reliably predict 332
that can reliably produce 71
that can reliably provide 58
that can replace damaged 118
that can replace imports 51
that can respond quickly 737
that can respond rapidly 235
that can restore america 208
that can satisfy certain 41
that can subsist between 323
that can succeed against 219
that can support complex 51
that can support decision 177
that can support several 121
that can support student 44
that can support teachers 55
that can survive adverse 52
that can survive drought 92
that can survive extreme 59
that can survive outside 214
that can totally destroy 45
that can trigger anxiety 46
that can trigger relapse 139
that day devoted himself 57
that day fifteen thousand 43
that day finally arrived 175
that day finally arrives 96
that day forever glorious 70
that day forward everything 107
that day forward sheldon 47
that day general jackson 52
that day rapidly settled 51
that day several hundred 171
that day several members 41
that day several thousand 61
that death usually follows 109
that death usually results 160
that did develop between 57
that did everything together 116
that did magnify himself 1248
that did notable service 49
that did require careful 56
that dna carried genetic 43
that dna carries genetic 225
that don quixote himself 140
that due process applied 51
that due process applies 832
that due process compels 40
that due process demands 414
that due process forbids 160
that due process imposes 132
that each account balance 48
that each african country 156
that each annuity payment 155
that each chapter focuses 100
that each circuit element 89
that each citizen pursues 74
that each citizen receive 58
that each college student 44
that each country chooses 57
that each country decides 71
that each country develop 56
that each country devotes 44
that each country exports 353
that each country produce 41
that each country provide 48
that each country retains 160
that each culture defines 77
that each culture selects 62
that each decision variable 67
that each diagonal element 185
that each display violates 43
that each division manager 159
that each european country 208
that each exporting country 177
that each federal reserve 181
that each foreign country 150
that each general officer 40
that each general partner 171
that each language imposes 45
that each limited partner 477
that each marital partner 59
that each marriage partner 71
that each medical officer 58
that each medical student 52
that each national culture 86
that each national economy 106
that each national society 45
that each natural language 100
that each network element 44
that each nominal diameter 135
that each operating company 83
that each partner assumes 46
that each partner becomes 41
that each partner brought 123
that each patient receive 82
that each periodic payment 85
that each picture element 99
that each preceding species 68
that each premium payment 58
that each private soldier 59
that each process declare 40
that each process depends 85
that each product division 40
that each project manager 263
that each railway company 86
that each research project 248
that each society defines 64
that each soldier carried 153
that each soldier carries 45
that each spaniard covered 104
that each species behaves 42
that each species prefers 52
that each storage location 157
that each student becomes 151
that each student carries 43
that each student develop 67
that each student follows 87
that each student masters 41
that each student prepare 80
that each student receive 74
that each surface element 69
that each utility function 69
that each virtual machine 90
that each voucher student 64
that each workman becomes 81
that earn foreign exchange 242
that east african country 116
that east central european 149
that eating together fosters 63
that end congress endowed 47
that eye contact between 156
that far distant country 304
that far northern country 171
that far superior results 42
that few faculty members 237
that few feigned emotions 118
that few married couples 132
that few medical schools 133
that few persons outside 96
that few persons possess 171
that few private persons 90
that few research studies 137
that few teachers possess 120
that fit certain criteria 171
that fit closely together 352
that fit tightly against 61
that fit tightly together 291
that fit together tightly 148
that for certain aspects 94
that for certain because 305
that for certain choices 172
that for certain classes 1330
that for certain diseases 95
that for certain general 45
that for certain limited 57
that for certain logical 64
that for certain matters 82
that for certain members 60
that for certain objects 74
that for certain persons 123
that for certain portions 42
that for certain reactions 43
that for certain sections 81
that for certain sectors 87
that for certain species 261
that for certain systems 86
that for chaotic systems 41
that for closely related 47
that for combining letters 325
that for complex systems 245
that for distant objects 59
that for elderly persons 43
that for factory workers 62
that for faculty members 42
that for fifteen dollars 94
that for fifteen hundred 824
that for fifteen minutes 868
that for foreign affairs 409
that for foreign exchange 109
that for general average 42
that for general purpose 57
that for granted because 116
that for improving himself 57
that for increasing numbers 294
that for married couples 542
that for married persons 198
that for maximum benefit 141
that for maximum economy 197
that for maximum results 47
that for minimum deviation 177
that for minutes together 118
that for national defense 182
that for northern ireland 300
that for optimal results 80
that for optimum results 330
that for primary schools 60
that for reactions involving 180
that for reliable results 41
that for resisting invasion 50
that for science herself 104
that for several decades 5054
that for several hundred 2034
that for several minutes 4476
that for several moments 1484
that for several preceding 46
that for several seconds 1740
that for several sessions 40
that for several species 168
that for several summers 107
that for several sundays 84
that for several thousand 542
that for several weighty 54
that for several winters 44
that for sixteen hundred 106
that for skilled workers 240
that for thirteen hundred 147
that gas exchange between 69
that god accepts sinners 121
that god answers prayers 1214
that god becomes present 166
that god becomes visible 89
that god bestows blessings 84
that god blessed abraham 50
that god chooses between 69
that god chooses certain 60
that god demands justice 57
that god directs everything 105
that god directs history 40
that god entered history 106
that god existed because 84
that god himself appeared 42
that god himself becomes 199
that god himself brought 161
that god himself directs 509
that god himself entered 49
that god himself revealed 50
that god himself suffers 211
that god ordains everything 63
that god ordered abraham 121
that god permits suffering 135
that god remains faithful 351
that god revealed himself 7211
that god tempted abraham 230
that goes against everything 553
that goes totally against 70
that got everything started 88
that gun control measures 105
that had abraham lincoln 46
that had adopted similar 46
that had adopted western 40
that had adverse effects 286
that had appeared against 289
that had appeared between 1027
that had appeared briefly 184
that had appeared several 187
that had appeared shortly 163
that had arrived shortly 65
that had assumed control 322
that had baffled medical 40
that had blocked previous 43
that had briefly appeared 87
that had briefly existed 84
that had brought america 185
that had brought britain 241
that had brought charles 153
that had brought clayton 44
that had brought comfort 57
that had brought everything 125
that had brought forward 125
that had brought freedom 138
that had brought general 152
that had brought germany 211
that had brought himself 93
that had brought matters 168
that had brought millions 120
that had brought napoleon 78
that had brought success 869
that had brought suffering 47
that had brought together 1110
that had brought tragedy 94
that had brought trouble 60
that had brought victory 587
that had brushed against 335
that had carried everything 50
that had carried forward 90
that had charged federal 649
that had chiefly brought 42
that had colored beatrice 180
that had courted british 53
that had covered everything 235
that had crashed against 117
that had decided against 164
that had defeated germany 384
that had defeated napoleon 725
that had defeated previous 43
that had divided against 52
that had divided america 43
that had divided germany 107
that had dragged himself 43
that had drifted against 422
that had drifted rapidly 49
that had drifted together 61
that had dropped between 43
that had elapsed between 7307
that had elapsed previous 121
that had emerged because 41
that had emerged between 1943
that had emerged following 387
that had enabled britain 126
that had enjoyed success 89
that had entered service 179
that had erupted between 1357
that had erupted following 107
that had escaped capture 279
that had escaped control 42
that had escaped previous 228
that had escaped taxation 45
that had escaped wounded 89
that had evolved because 42
that had evolved between 1139
that had existed against 159
that had existed between 30104
that had existed briefly 44
that had existed hitherto 455
that had existed largely 47
that had existed outside 188
that had existed previous 266
that had falsely accused 115
that had familiar spirits 1527
that had figured largely 48
that had finally allowed 95
that had finally arrived 595
that had finally brought 1001
that had finally claimed 95
that had finally decided 279
that had finally defeated 60
that had finally emerged 149
that had finally enabled 97
that had finally erupted 83
that had finally managed 49
that had finally settled 142
that had finally started 115
that had finally stopped 203
that had flashed between 112
that had flocked together 128
that had forever altered 41
that had forever settled 98
that had gathered against 185
that had gathered between 98
that had gathered cheered 40
that had gathered outside 2349
that had gathered together 760
that had gripped america 50
that had hitherto appeared 2191
that had hitherto applied 96
that had hitherto baffled 420
that had hitherto belonged 564
that had hitherto blocked 160
that had hitherto brought 128
that had hitherto carried 131
that had hitherto covered 127
that had hitherto crushed 40
that had hitherto defined 173
that had hitherto divided 244
that had hitherto enabled 114
that had hitherto enjoyed 223
that had hitherto escaped 2180
that had hitherto existed 3487
that had hitherto haunted 112
that had hitherto impeded 180
that had hitherto largely 63
that had hitherto limited 129
that had hitherto managed 50
that had hitherto opposed 106
that had hitherto pursued 247
that had hitherto puzzled 156
that had hitherto reigned 393
that had hitherto thwarted 312
that had hovered between 160
that had huddled together 81
that had ignited between 193
that had induced congress 81
that had largely defined 45
that had largely escaped 339
that had largely ignored 147
that had limited success 163
that had managed somehow 50
that had marched against 288
that had official sanction 44
that had perhaps expired 82
that had plagued america 89
that had plagued britain 96
that had plagued british 42
that had plagued european 46
that had plagued farmers 92
that had plagued germany 144
that had plagued ireland 42
that had plagued mankind 281
that had plagued previous 429
that had planted himself 96
that had planted slavery 60
that had plotted against 388
that had popular support 110
that had pressed against 194
that had quickly gathered 153
that had regular contact 89
that had reigned between 197
that had reigned supreme 241
that had ripened against 111
that had secured control 49
that had settled between 769
that had several berries 81
that had several features 40
that had several hundred 144
that had severed america 80
that had sharply divided 101
that had similar effects 166
that had similar features 82
that had sizzled between 65
that had slipped between 141
that had smashed against 44
that had somehow appeared 147
that had somehow avoided 146
that had somehow brought 102
that had somehow drifted 79
that had somehow dropped 99
that had somehow entered 55
that had somehow escaped 2702
that had somehow gathered 56
that had somehow managed 1903
that had somehow slipped 548
that had somehow strayed 223
that had sparked between 409
that had spoiled everything 98
that had started between 419
that had started decades 51
that had started everything 284
that had started happening 40
that had started operating 45
that had started several 193
that had started shortly 155
that had stopped outside 158
that had strongly opposed 106
that had studied himself 107
that had studied history 223
that had totally escaped 103
that had trained together 64
that had usually appeared 48
that had visited pizarro 85
that had widened between 132
that had wrested control 62
that had wrested ireland 66
that had wrought himself 106
that has accrued between 46
that has adverse effects 242
that has appealed strongly 45
that has appeared against 86
that has appeared between 144
that has appeared hitherto 109
that has appeared several 58
that has aroused concern 65
that has assumed control 84
that has assumed increasing 136
that has baffled critics 64
that has blessed mankind 41
that has brought america 86
that has brought comfort 130
that has brought forward 142
that has brought mankind 135
that has brought millions 103
that has brought pleasure 63
that has brought several 40
that has brought success 177
that has brought suffering 61
that has brought together 1744
that has brought trouble 50
that has carried forward 231
that has certain effects 54
that has certain features 161
that has effects similar 113
that has elapsed between 3085
that has emerged because 136
that has emerged between 831
that has emerged following 90
that has emerged largely 81
that has emerged regarding 116
that has emerged strongly 68
that has enabled america 46
that has enabled germany 40
that has enabled mankind 62
that has endured because 91
that has endured despite 107
that has engulfed millions 87
that has enjoyed success 75
that has entered history 78
that has entered popular 51
that has erupted between 63
that has escaped control 50
that has escaped general 40
that has escaped oblivion 100
that has evolved because 172
that has evolved between 644
that has evolved rapidly 100
that has evolved several 42
that has existed against 66
that has existed between 4656
that has existed forever 94
that has existed hitherto 475
that has existed regarding 84
that has features similar 108
that has figured largely 106
that has finally arrived 78
that has finally brought 138
that has finally emerged 143
that has finally realized 42
that has finally severed 66
that has forever altered 75
that has gathered outside 41
that has gathered together 129
that has gripped america 43
that has harmful effects 106
that has hatched ducklings 56
that has haunted mankind 51
that has haunted western 241
that has highest priority 51
that has hitherto appeared 4147
that has hitherto baffled 324
that has hitherto crowned 137
that has hitherto escaped 1104
that has hitherto existed 1236
that has hitherto impeded 40
that has largely defined 66
that has largely escaped 266
that has largely focused 45
that has largely ignored 125
that has limited utility 44
that has maximum variance 53
that has minimal effects 45
that has minimum variance 199
that has overall control 55
that has plagued african 50
that has plagued america 73
that has plagued mankind 280
that has plagued previous 58
that has plagued research 86
that has plagued western 379
that has popular support 65
that has puzzled critics 64
that has puzzled mankind 57
that has rapidly evolved 40
that has reigned supreme 205
that has related records 57
that has rounded corners 91
that has settled himself 100
that has several aspects 48
that has several features 92
that has several hundred 145
that has several sections 53
that has several sources 51
that has several thousand 121
that has sharply divided 55
that has sharply reduced 198
that has similar effects 188
that has similar features 99
that has smaller variance 46
that has somehow escaped 252
that has somehow managed 316
that has somehow slipped 69
that has spanned decades 64
that has spanned several 86
that has spawned several 41
that has stepped outside 48
that has stopped payment 59
that has thrilled millions 47
that has touched millions 49
that has widened between 67
that has wounded herself 41
that has yielded results 82
that has yielded several 47
that hath brought himself 98
that hath hitherto appeared 59
that heat exchange between 200
that her abusive husband 150
that her adopted country 170
that her adopted parents 131
that her answering machine 132
that her anxiety attacks 156
that her beloved husband 1491
that her beloved matilda 41
that her beloved nephews 41
that her biggest concern 121
that her biggest mistake 97
that her biggest problem 536
that her birthday present 43
that her british majesty 96
that her carriage towards 54
that her catholic majesty 98
that her charges against 145
that her closest friends 316
that her conduct appeared 122
that her conduct towards 678
that her current behavior 45
that her current husband 256
that her current partner 104
that her current position 123
that her deceased husband 2328
that her devoted husband 67
that her devoted servant 58
that her drunken husband 118
that her elderly husband 223
that her erratic behavior 40
that her european friends 41
that her faithful commons 157
that her faithful servant 152
that her familiar letters 62
that her fervent prayers 85
that her forehead touched 118
that her fortieth birthday 46
that her friends advised 40
that her general conduct 106
that her gracious majesty 417
that her greatest ambition 212
that her greatest concern 157
that her greatest delight 45
that her greatest enemies 119
that her greatest pleasure 285
that her greatest problem 209
that her greatest success 40
that her greatest trouble 49
that her greatest weakness 51
that her haughty sisters 150
that her highest ambition 98
that her husband accused 127
that her husband admired 192
that her husband allowed 295
that her husband appeared 314
that her husband arrived 116
that her husband avoided 41
that her husband becomes 122
that her husband behaved 125
that her husband belonged 225
that her husband brought 629
that her husband carried 299
that her husband charles 126
that her husband claimed 166
that her husband decided 295
that her husband desired 407
that her husband desires 147
that her husband divorce 43
that her husband dropped 43
that her husband enjoyed 329
that her husband entered 129
that her husband expects 263
that her husband favored 87
that her husband finally 277
that her husband himself 282
that her husband ignored 86
that her husband insists 57
that her husband intends 176
that her husband laughed 89
that her husband managed 76
that her husband married 325
that her husband noticed 91
that her husband offered 72
that her husband opposed 56
that her husband ordered 100
that her husband planned 436
that her husband prefers 203
that her husband provide 101
that her husband refused 784
that her husband refuses 227
that her husband remains 50
that her husband richard 41
that her husband started 178
that her husband stopped 114
that her husband suffers 149
that her husband trusted 85
that her husband usually 110
that her husband visited 173
that her husband watched 56
that her husband willingly 192
that her impending marriage 94
that her imperial majesty 1949
that her insular position 114
that her intense anxiety 44
that her majesty arrived 97
that her majesty desired 366
that her majesty herself 195
that her majesty refused 45
that her married friends 127
that her medical adviser 156
that her medical history 78
that her medical records 85
that her musical talents 89
that her natural destiny 44
that her natural parents 94
that her nipples brushed 59
that her parents allowed 149
that her parents arranged 53
that her parents believe 55
that her parents belonged 42
that her parents brought 84
that her parents decided 359
that her parents enjoyed 85
that her parents favored 94
that her parents finally 201
that her parents married 109
that her parents opposed 97
that her parents refused 240
that her parents strongly 45
that her parents worried 131
that her peculiar position 40
that her picture gallery 58
that her position towards 93
that her present behavior 120
that her present conduct 113
that her present husband 557
that her present illness 130
that her present majesty 301
that her present position 672
that her present refusal 74
that her present suffering 44
that her present surmise 58
that her previous husband 222
that her previous marriage 203
that her previous position 49
that her primary concern 662
that her primary function 181
that her primary loyalty 82
that her primary problem 123
that her primary purpose 277
that her private affairs 122
that her private letters 45
that her private virtues 89
that her protest against 171
that her pyramid aspires 65
that her religion forbade 108
that her several classes 49
that her soldier husband 189
that her stomach muscles 125
that her success depends 127
that her suicide attempt 365
that her surviving husband 116
that her unhappy marriage 101
that her utility function 111
that his absenting himself 41
that his absorbing egotism 149
that his abusive behavior 166
that his account differs 86
that his adopted country 842
that his adopted parents 150
that his advance entered 92
that his aesthetic emotions 41
that his alleged conduct 147
that his analogy between 138
that his answering machine 212
that his arrival brought 53
that his article appeared 183
that his assumed dominion 57
that his athletic ability 110
that his athletic prowess 105
that his attacks against 162
that his behavior affects 103
that his behavior becomes 238
that his behavior pattern 42
that his behavior towards 169
that his beloved angelica 86
that his beloved country 441
that his biggest concern 179
that his biggest mistake 448
that his biggest problem 1165
that his birthday present 54
that his bizarre behavior 127
that his british friends 194
that his british majesty 157
that his buffalo brethren 79
that his cabinet members 165
that his capital account 159
that his carriage entered 73
that his catholic majesty 7591
that his cavalry advance 50
that his cavalry patrols 42
that his central concept 59
that his central concern 419
that his central message 41
that his central nervous 165
that his central position 182
that his central problem 127
that his central purpose 117
that his chances against 48
that his charges against 1321
that his chinese friends 141
that his chronic illness 43
that his closest adviser 40
that his closest friends 1204
that his college friends 192
that his college studies 44
that his company offered 121
that his company planned 156
that his conduct becomes 131
that his conduct carried 83
that his conduct excited 330
that his conduct hitherto 246
that his conduct merited 228
that his conduct towards 2568
that his conduct violated 538
that his conduct violates 156
that his country absorbs 957
that his country demands 103
that his country desired 117
that his country enjoyed 83
