take among european nations 56
there were several lights 100
there were several likely 46
there were several little 1241
there were several lively 87
there were several lodges 189
there were several london 64
there were several lovely 43
there were several makers 58
there were several manors 52
there were several marked 148
there were several market 137
there were several masons 41
there were several meetings 996
there were several methods 423
there were several middle 127
there were several million 1654
there were several models 246
there were several modern 48
there were several mothers 80
there were several motions 65
there were several mounds 108
there were several muslim 90
there were several narrow 256
there were several nations 194
there were several native 249
there were several negroes 79
there were several nights 99
there were several nuclei 62
there were several nurses 69
there were several obvious 195
there were several offers 97
there were several openings 165
there were several options 470
there were several orders 236
there were several ounces 47
there were several owners 151
there were several papers 375
there were several partial 60
there were several passes 63
there were several pauses 48
there were several peasant 70
there were several peoples 44
there were several periods 987
there were several phases 279
there were several photos 59
there were several pieces 880
there were several places 1633
there were several planes 71
there were several plants 158
there were several plates 49
there were several points 2081
there were several police 204
there were several policy 41
there were several polish 45
there were several pounds 51
there were several pressing 51
there were several pretty 309
there were several printing 93
there were several prints 41
there were several prizes 44
there were several public 859
there were several pupils 72
there were several reasons 7993
there were several recent 73
there were several regions 99
there were several rifles 42
there were several rivals 43
there were several rivers 179
there were several rounds 169
there were several routes 298
there were several rulers 81
there were several rumors 75
there were several russian 169
there were several sacred 71
there were several saints 62
there were several scenes 164
there were several school 142
there were several scores 122
there were several scotch 40
there were several seasons 159
there were several secret 316
there were several series 154
there were several serious 965
there were several severe 267
there were several shades 73
there were several sheets 164
there were several shifts 140
there were several shocks 92
there were several shooting 49
there were several shouts 44
there were several silver 115
there were several simple 71
there were several slaves 130
there were several slight 122
there were several soviet 53
there were several spaces 48
there were several special 768
there were several square 169
there were several stacks 67
there were several stages 519
there were several standing 229
there were several stands 52
there were several states 381
there were several stones 56
there were several stores 201
there were several storms 71
there were several stormy 55
there were several strange 154
there were several strata 61
there were several streams 176
there were several striking 145
there were several strips 46
there were several styles 112
there were several tables 409
there were several taller 75
there were several theaters 55
there were several theories 239
there were several tigers 49
there were several titles 42
there were several topics 73
there were several towers 42
there were several traces 43
there were several tracks 90
there were several tracts 45
there were several tragic 43
there were several trails 94
there were several training 57
there were several trains 97
there were several trends 125
there were several tribes 362
there were several trucks 77
there were several trunks 42
there were several turner 50
there were several unique 95
there were several urgent 67
there were several useful 62
there were several vacant 207
there were several values 42
there were several verbal 42
there were several violent 333
there were several visits 202
there were several voices 218
there were several wagons 58
there were several widely 58
there were several widows 62
there were several wooden 354
there were several worlds 115
there were several wounds 66
there were several younger 168
there were shadows around 148
there were shadows before 91
there were shadows behind 62
there were shelves filled 165
there were shorter periods 68
there were shorter visits 60
there were showers enough 43
there were similar bodies 54
there were similar changes 259
there were similar claims 46
there were similar doubts 59
there were similar events 85
there were similar feelings 50
there were similar findings 148
there were similar groups 199
there were similar issues 72
there were similar levels 81
there were similar losses 41
there were similar meetings 50
there were similar periods 40
there were similar scenes 345
there were similar trends 139
there were sixteen active 44
there were sixteen cities 63
there were sixteen guests 67
there were sixteen houses 67
there were sixteen million 299
there were sixteen pieces 41
there were sixteen public 55
there were sixteen pupils 43
there were sixteen states 328
there were sizable groups 88
there were sizable jewish 61
there were smaller bodies 42
there were smaller groups 324
there were smaller houses 94
there were spacious plains 91
there were spanish fleets 84
there were spanish troops 103
there were stories afloat 77
there were stories floating 56
there were stronger forces 90
there were stronger reasons 230
there were strongly marked 115
there were studded images 44
there were stumbling blocks 106
there were support groups 89
there were tangible proofs 46
there were thirteen changes 44
there were thirteen cities 88
there were thirteen english 233
there were thirteen houses 107
there were thirteen indians 46
there were thirteen million 208
there were thirteen states 665
there were thirteen tribes 91
there were threatening clouds 87
there were tornado warnings 47
there were traffic lights 365
there were trained nurses 46
there were twinkling lights 58
there were usually around 88
there were usually enough 592
there were usually guests 44
there were usually plenty 413
there were usually towers 41
there were usually twelve 49
there were usually twenty 100
there were vanishing traces 42
there were venetian blinds 70
there were visible changes 85
there were visible traces 105
there were weighty reasons 433
there were witches standing 106
there were written copies 48
there were written therein 53
there will finally emerge 51
there will finally remain 70
there will forever remain 78
there will however happen 83
there will perhaps always 112
there will perhaps detect 101
there will perhaps escape 82
there will usually follow 43
there will usually remain 89
there will usually result 42
there your husband stands 73
these also reviled christ 65
these areas require further 63
these areas require special 59
these arts remains hidden 41
these birth control methods 113
these case studies should 154
these case studies varies 1563
these cold northern waters 55
these cost factors across 40
these cost fifteen francs 110
these data provide direct 43
these data provide further 352
these data provide little 163
these data provide useful 64
these data require further 109
these early efforts failed 87
these early efforts proved 55
these early efforts toward 43
these early studies failed 71
these early studies relied 42
these early studies showed 120
these early workers opened 66
these ends congress created 75
these ever entered another 76
these evil chances befell 50
these evil passions rankling 41
these five capital causes 41
these five hundred ducats 43
these five hundred francs 119
these five hundred pounds 40
these five immense blocks 40
these five material forces 52
these five persons looked 62
these fond parents shrank 66
these four classes should 60
these four factors should 122
these four friends should 82
these four general methods 48
these four hundred million 128
these four thousand pounds 87
these good fellows turned 78
these great country houses 57
these great european powers 65
these great glasses glared 89
these great matters without 162
these great national events 50
these great natural forces 85
these great natural genius 88
these great reputed authors 93
these have appeared before 40
these have evolved through 62
these have focused mainly 41
these have largely failed 63
these have usually proved 41
these heavy charges before 61
these huge animals tumbling 43
these huge rounded masses 41
these ideas between meetings 104
these ideas floated through 46
these into account before 55
these into smaller groups 177
these into smaller pieces 67
these iron bridges called 65
these jobs require little 49
these jobs require special 47
these last minutes before 71
these last moments before 204
these less promising regions 45
these life history traits 220
these living thoughts reside 86
these many species become 166
these more complex feelings 44
these more complex issues 179
these more complex levels 63
these more complex methods 122
these more complex models 543
these more complex skills 63
these more complex theories 43
these more distant claims 63
these more distant places 50
these more distant points 52
these more distant regions 87
these more general causes 81
these more general changes 61
these more general issues 308
these more general methods 51
these more general models 152
these more general points 82
these more general reasons 44
these more general theories 72
these more general topics 84
these more general trends 59
these more gorgeous places 40
these more northern regions 93
these more precise methods 45
these more radical groups 64
these more refined methods 97
these more southern regions 61
these more specious changes 70
these most ancient fathers 58
these most certain authors 126
these much admired waters 45
these nine species breeds 52
these north african states 66
these other factors affect 89
these other factors become 61
these other factors before 66
these other factors changes 109
these other factors remain 42
these other factors should 165
these other factors whether 103
these other language groups 43
these other marital assets 41
these paid offices afford 46
these pious patriots talked 88
these poor bleached relics 46
these poor fellows formed 63
these poor fellows should 84
these poor fellows tumble 65
these poor fellows without 86
these poor pathetic relics 54
these poor stories glared 60
these risk factors affect 49
these risk factors should 477
these risk factors through 47
these ruling classes changed 55
these same decision makers 65
these same european nations 47
these same factors affect 127
these same factors should 73
these same general forces 78
these same infants through 72
these same persons decide 51
these same persons should 95
these same savages detest 46
these same species should 181
these same studies showed 53
these side effects become 97
these side effects should 740
these side effects varies 51
these some persons attain 45
these soon dropped astern 57
these south african tribes 43
these test results should 61
these three aspects should 107
these three central issues 54
these three classes differ 43
these three classes should 153
these three closely allied 50
these three colored lights 71
these three criteria should 68
these three diverse groups 67
these three european nations 53
these three european powers 53
these three factors affect 158
these three factors allows 59
these three factors became 41
these three factors become 51
these three factors remain 57
these three factors result 43
these three factors should 305
these three factors standing 55
these three factors varies 222
these three features should 40
these three general groups 102
these three general methods 106
these three general topics 54
these three heavenly bodies 57
these three hundred million 123
these three language groups 83
these three marched through 69
these three measures should 70
these three national groups 79
these three parenting styles 54
these three parties should 52
these three patient groups 46
these three persons should 64
these three primary colors 643
these three primary groups 45
these three princes should 126
these three product groups 41
these three research methods 52
these three sections should 59
these three several lights 173
these three sources should 53
these three southern states 221
these three species differ 69
these three species should 56
these three systems differ 52
these three thousand francs 104
these three trembling cities 139
these three unknown forces 54
these three vantage points 76
these three worthies embark 106
these vast popular meetings 47
these very boasted powers 42
these very complex issues 146
these very diverse groups 60
these very studies appears 84
these very weighty points 52
these very youthful lovers 40
these were adopted without 56
these were arranged around 49
these were brought before 245
these were carried through 155
these were closely allied 44
these were closely linked 209
these were familiar enough 95
these were familiar sights 46
these were finally closed 40
these were finally merged 47
these were founded before 57
these were grouped around 49
these were largely absent 41
these were largely offset 68
these were located mainly 62
these were matters beyond 53
these were matters relating 43
these were mediated through 48
these were objects fitted 83
these were painted before 40
these were present before 72
these were printed before 56
these were quickly dashed 48
these were quickly driven 58
these were quickly filled 54
these were quickly picked 50
these were rapidly becoming 61
these were rapidly filled 41
these were reduced almost 96
these were regular troops 84
these were removed before 95
these were settled without 68
these were several wooden 48
these were started before 56
these were useless without 47
these were usually called 95
these were usually placed 95
these were veteran troops 79
these were written before 365
these were written merely 42
these west african peoples 40
these west african states 83
these west african tribes 58
these will deserve better 51
these will largely depend 69
these will provide useful 47
these will quickly become 44
these will rapidly exhale 91
these will receive further 79
these will receive special 51
these will require further 83
these will require special 94
these years popular opinion 41
these young fellows should 51
thick dirt mounted toward 53
thick salt freshly ground 145
think five hundred pounds 64
think good thoughts whilst 62
think their dignity soiled 45
think their friends should 128
think their parents should 58
think their position through 42
think their present course 42
think their problem through 42
think these matters should 77
think these matters through 133
think these trifles something 129
think will commend itself 94
think your company should 106
think your husband better 74
think your husband killed 50
think your husband should 102
think your parents should 136
think your partner should 80
think your problem through 64
third most popular choice 85
third time brought before 74
those aged between twenty 169
those airy useless notions 90
those areas requiring further 75
those arms wrapped around 46
those best deserve empire 67
those born outside canada 77
those dark pathways behind 64
those dark ravines through 107
those days between france 41
those days hezekiah became 203
those days perhaps wholly 54
those early european peoples 47
those even stranger bodies 64
those five hundred little 48
those five hundred million 59
those five hundred pieces 56
those five hundred pounds 47
those five minutes seemed 70
those five persons seemed 41
those five thousand francs 63
those four classes should 44
those four thousand francs 52
those from central africa 43
those from central europe 297
those from charles island 80
those from customs duties 65
those from distant places 104
those from distant regions 50
those from foreign nations 42
those from natural causes 60
those from natural rubber 67
those from northern europe 597
those from northern states 49
those from outside europe 89
those from previous periods 48
those from smaller cities 79
those from southern africa 91
those from southern europe 590
those from southern france 51
those from southern states 96
those from western africa 63
those from western europe 751
those from western nations 47
those great general rights 58
those great judicial actions 63
those great material forces 65
those great natural forces 81
those great numbers before 184
those great secular changes 49
those great western plains 40
those last minutes before 239
those last moments before 427
those last seconds before 98
those leaving primary school 63
those legs wrapped around 379
those living outside london 70
those more closely linked 116
those more corrupt writings 41
those more distant regions 127
those more distant tribes 50
those more general causes 53
those more general maxims 118
those more opulent regions 84
those more southern regions 122
those most closely allied 604
those most closely engaged 64
those most closely linked 409
those most closely united 177
those most diverse feelings 67
those most extreme changes 42
those north country rebels 57
those other blessed fruits 87
those other european states 50
those other streets around 76
those poor fellows should 48
those poor fellows yonder 107
those pure mansions formed 54
those rare natural bowers 42
those rich alluvial plains 59
those same european powers 44
those same niggard blazes 100
those soft touches wafted 94
those south african whites 42
those three hateful courts 107
those three hundred fought 65
those three thousand francs 98
those ties between nations 53
those upon elastic bodies 96
those vast auroral copses 129
those vast northern regions 50
those vast unknown regions 50
those very ancient fables 87
those very closely allied 117
those very general feelings 47
those very minutes defaming 53
those very southern troops 76
those wars wherein england 42
those wearing contact lenses 63
those well ordered motions 64
those were matters already 43
those west european states 47
those whom captain morton 56
those whom congress deemed 59
those whom fortune favors 273
those whom johnson called 116
those whom lincoln called 145
those whom poverty should 86
those whom society labels 48
thread into several pieces 551
threat from foreign powers 122
threat from hostile indians 70
threat from outside forces 153
threat from western europe 55
three case studies showed 45
three crew members aboard 46
three dark figures passed 58
three days advance notice 196
three days between christ 45
three days elapsed before 1675
three days elapsed without 183
three days following injury 58
three days journey beyond 45
three days journey without 53
three days previous notice 146
three days previous thereto 57
three days remaining before 173
three days together before 107
three days together without 280
three days wandering around 45
three days written notice 161
three fast carrier groups 81
three feet between plants 50
three full minutes before 81
three good conduct badges 58
three gray linnets wrangle 53
three great arterial trunks 47
three great battles fought 83
three great capital cities 63
three great colonial powers 58
three great creative forces 75
three great european nations 133
three great european powers 751
three great european rivers 42
three great geologic epochs 62
three great imperial powers 47
three great natural regions 85
three great northern powers 70
three great outward pushes 93
three great western powers 148
three leading european nations 152
three leading european powers 67
three leading romance authors 54
three lions rampant argent 323
three loud measured knocks 53
three main factors affect 45
three main factors behind 114
three main factors should 48
three main foreign policy 44
three main language groups 266
three main national causes 95
three main national groups 75
three main natural regions 112
three main product groups 98
three main sections covering 64
three main stumbling blocks 50
three more adjoining crofts 46
three more besides myself 80
three more decades before 58
three more decimal places 75
three more general points 45
three more hundred weight 71
three more minutes before 157
three more numbers before 58
three more southern states 44
three more voyages across 58
three most ancient topics 87
three most opulent powers 45
three most perfect lyrics 44
three most popular brands 66
three most popular majors 61
three most popular methods 309
three most popular models 68
three most popular novels 63
three most popular operas 47
three most popular sports 92
three most popular styles 50
three most popular theories 60
three most popular topics 43
three most southern states 169
three next largest cities 82
three north african states 170
three other circuit courts 43
three other classes reciting 46
three other closely allied 65
three other european nations 47
three other european powers 69
three other factors should 49
three other figures beside 53
three other hostile chiefs 41
three other members chosen 77
three other northern states 52
three other occupying powers 74
three other research groups 52
three other saddled horses 46
three other southern states 217
three other warriors glided 71
three other western states 67
three such blessed ladies 88
three tons unladen weight 83
three very closely allied 53
three very closely linked 68
three very closely spaced 49
three very material points 280
three very natural groups 63
three very pleasant english 76
three very private places 66
three wars between england 58
three well defined groups 126
three well defined periods 73
three well defined phases 42
three well defined regions 109
three well defined stages 99
three were brought before 163
three were closely linked 67
three were following direct 40
three were quickly inside 109
three were written before 66
three west african states 55
three will develop cancer 41
three years between august 42
three years between france 43
three years elapsed before 2393
three years elapsed without 80
three years following initial 41
three years following release 53
three years however passed 56
three years marjory played 87
three years married without 67
three years remaining before 71
three years together before 101
three years together without 87
three years traveling around 93
three years traveling through 50
three young married ladies 63
threw away everything except 89
threw dark shadows across 62
threw deep shadows across 58
threw down several houses 100
threw five hundred pounds 77
threw into sharper relief 237
threw into stronger relief 260
threw such intense energy 42
threw their shadows across 291
threw their shadows athwart 92
threw their shadows before 137
threw their support behind 7987
throw away everything except 119
throw into question whether 61
throw into sharper relief 1490
throw into stronger relief 449
throw their lengthening shades 62
throw their shadows across 213
throw their shadows before 215
throw their support behind 3097
throw three bridges across 44
thyme salt freshly ground 202
tied just tightly enough 326
tied only tightly enough 59
tied very tightly around 155
till five minutes before 395
till some general pardon 53
till their brethren should 52
till their increasing masses 82
till their spirits return 55
till their strengths failed 55
till truth express itself 55
till very shortly before 142
till your majesty sought 44
time along several ridges 65
time amid flowering shrubs 42
time among certain groups 62
time asking certain favors 48
time been brought before 159
time been vitally united 95
time bill clinton became 40
time disk operating system 55
time during certain periods 47
time during certain seasons 41
time during medical school 48
time during regular office 61
time during vacation periods 67
time five minutes before 89
time form stronger object 47
time from ancient greece 40
time from infancy through 83
time from january through 121
time from natural causes 123
time from october through 48
time from official duties 47
time from regular duties 72
time gave western readers 98
time give written notice 113
time great britain became 86
time have appeared strange 120
time having elapsed before 84
time having elapsed without 215
time having expired without 40
time into certain periods 41
time into shorter periods 51
time iraq invaded kuwait 112
time just wandering around 232
time lags between changes 204
time made himself master 1037
time making himself master 42
time many splashing brooks 91
time moving onwards through 46
time must shortly arrive 44
time must usually elapse 73
time only elapsed before 207
time other friends joined 234
time reading science fiction 74
time span between initial 96
time such profits become 55
time there appeared another 125
time there appeared before 127
time there appeared little 85
time there existed another 63
time there gathered around 57
time these answers calmed 51
time these letters reached 48
time upon written notice 686
time were closely allied 113
time were general nelson 72
time when african leaders 43
time when america became 52
time when america itself 45
time when america needed 138
time when america seemed 62
time when america should 54
time when america thought 47
time when britain became 49
time when britain itself 80
time when britain needed 87
time when britain seemed 59
time when british forces 89
time when british opinion 46
time when british policy 118
time when british public 52
time when british troops 151
time when captain anthony 58
time when central europe 98
time when certain events 86
time when certain groups 55
time when charles darwin 61
time when charles issued 47
time when charles martel 107
time when chinese leaders 46
time when congress passed 68
time when congress should 64
time when defense spending 107
time when drastic changes 42
time when european nations 171
time when european powers 157
time when european states 95
time when european thought 161
time when everything around 175
time when everything changed 47
time when everything cracks 119
time when everything looked 72
time when everything seemed 1889
time when everything should 131
time when everything talked 67
time when federal budget 49
time when federal policy 46
time when flowering plants 42
time when foreign policy 207
time when foreign powers 80
time when foreign travel 53
time when fortune seemed 74
time when gautama buddha 41
time when general motors 108
time when germany needed 55
time when germany played 103
time when germany seemed 71
time when history begins 109
time when history itself 42
time when judicial review 40
time when mahatma gandhi 133
time when maurice should 41
time when national income 91
time when national leaders 41
time when national policy 80
time when national states 45
time when natural rights 51
time when northern europe 82
time when official policy 107
time when parents should 81
time when payment should 81
time when popular opinion 104
time when private sector 61
time when radical changes 90
time when religion seemed 49
time when richard wagner 57
time when science fiction 138
time when science itself 91
time when science seemed 72
time when senator joseph 86
time when several states 55
time when society itself 58
time when society needed 41
time when society seemed 49
time when success seemed 74
time when venereal disease 49
time when victory seemed 92
time when western europe 1132
time when western nations 86
time when woodrow wilson 80
time will equally afford 165
time will present itself 98
time will shortly arrive 173
time will shortly tumble 122
time will usually result 85
time young stephen filled 53
time your affairs should 41
time your majesty creates 41
time your majesty should 48
tiny arms wrapped around 44
tiny hand wrapped around 53
tiny hole drilled through 47
tiny south pacific island 161
told five minutes before 49
told from several points 97
told their excited hearers 58
told their stories before 95
told their stories simply 45
told their stories through 102
told their stories without 55
told these stories before 49
told those gathered around 154
told your worship before 46
tone some parisian gossip 46
tons were shipped abroad 80
tons were shipped through 49
took arms against edward 62
took arms against france 46
took away everything except 48
took even stronger ground 53
took five hundred francs 49
took five hundred pounds 90
took five minutes before 166
took five thousand francs 50
took four decades before 40
took giant strides toward 112
took great pleasure therein 45
took great strides toward 129
took into account actual 53
took into account another 52
took into account before 105
took into account changes 502
took into account earlier 47
took into account existing 106
took into account family 116
took into account future 58
took into account gender 42
took into account income 117
took into account issues 56
took into account mainly 45
took into account neither 469
took into account public 65
took into account recent 77
took into account something 60
took into account special 49
took into account various 336
took into account whether 265
took many decades before 244
took many minutes before 69
took nine hundred heavily 52
took only minutes before 74
took only moments before 90
took only seconds before 94
took over certain assets 44
took over foreign policy 48
took over general motors 111
took part against england 86
took part against france 101
took some careful planning 42
took some decades before 83
took some minutes before 276
took some moments before 149
took some seconds before 47
took their company public 128
took their hurried flight 90
took their natural course 443
took their position before 90
took their position behind 98
took their position firmly 44
took their present shapes 110
took their regards became 45
took their regular places 67
took their several places 87
took their several stands 63
took their stations abreast 51
took their stations around 163
took their stations before 93
took their stations behind 99
took their stations beside 40
took their stations inside 79
took their subject matter 180
took there fifteen pieces 40
took three decades before 75
took three hundred fishes 42
took three hundred francs 55
took three hundred pounds 47
took three minutes before 159
took three strides across 82
took three strides toward 48
took three thousand chosen 271
took three thousand pounds 226
took unto himself another 197
took upon himself almost 67
took upon himself another 53
took upon himself without 57
took very decided ground 223
took wine together across 47
tool life between grinds 54
tops your grandma pieced 241
torn into several pieces 230
torn into smaller pieces 377
town five minutes before 43
town were gathered around 85
toys will provide scores 50
trap their fellows rushed 47
treat their animals better 118
treat their subject matter 280
treat their workers better 282
treat their workers fairly 211
trial will commend itself 65
trip along unsteady planks 90
trip from council bluffs 44
trod many distant shores 64
true angle between planes 62
true bond between events 78
true food allergy occurs 49
true holy catholic church 47
true just because someone 171
true south african spirit 44
truth from diverse points 144
truth more vividly before 51
truth must present itself 57
truth were evident indeed 205
truth were realized through 187
truth will finally emerge 42
truth will present itself 60
tune their cracked violins 55
turn away quickly enough 58
turn into furnace ground 122
turn their college upside 95
turn their efforts toward 681
turn their pockets inside 757
turn their talents toward 79
turn their thoughts another 108
turn their thoughts inward 304
turn their thoughts toward 574
turn these stuffed shirts 42
turn were equally zealous 124
turn will increase demand 41
turn will largely depend 47
turn will promote further 45
turn will require changes 57
turn will require further 52
turn your pockets inside 413
turn your question around 50
turn your stomach inside 121
turn your thoughts another 55
turn your thoughts around 109
turn your thoughts inward 300
turn your thoughts toward 244
turn your thoughts wholly 42
turn your vehicle around 130
type will replace existing 45
