tab contains three options 40
that recently went public 166
that recently went through 111
that recovery from aphasia 223
that recovery from disease 197
that recovery from mental 91
that recovery from severe 54
that recovery from trauma 59
that recovery will follow 59
that reflects great credit 327
that reflects much credit 236
that reflects some aspect 97
that reflects some degree 42
that reflects their actual 92
that reflects their belief 45
that reflects their common 57
that reflects their feelings 53
that reflects their mutual 42
that reflects their shared 128
that reflects their status 64
that reflects their unique 65
that reflects their values 240
that reflects these changes 106
that reflects these values 113
that reflects those values 51
that reflects upon itself 179
that reflects very little 65
that reflects your family 49
that reflects your feelings 89
that reflects your opinion 131
that reflects your tastes 48
that reflects your unique 82
that reflects your values 234
that regiment were killed 50
that regulate body weight 253
that regulate food intake 1014
that regulate many bodily 58
that regulate their mutual 189
that regulate these events 148
that relations among nations 251
that relations among states 174
that relations have become 177
that relations were always 74
that relations were becoming 43
that relations were broken 60
that relations were cordial 43
that relative body weight 93
that relieves pain without 217
that religions have always 115
that religions have played 56
that religious faith should 353
that religious ideas should 160
that religious life should 207
that religious sect should 43
that religious truth claims 167
that religious truth should 351
that remained from before 41
that remained from earlier 107
that remained from former 43
that remained just beyond 46
that remained were almost 58
that remained were broken 122
that remained were closed 44
that remained were driven 45
that remained were earnest 60
that remained were filled 113
that remained were forced 282
that remained were killed 41
that remained were little 66
that remained were mostly 178
that remained were placed 47
that remained were sickly 57
that removals from office 96
that rendered life highly 48
that rendered their future 47
that required acts instead 61
that required deep thought 97
that required great effort 59
that required great strength 94
that required high levels 168
that required high school 123
that required less effort 80
that required less training 55
that required more effort 87
that required more energy 71
that required more strength 53
that required more thought 90
that required much effort 72
that required much energy 40
that required much greater 40
that required much strength 60
that required much thought 70
that required some degree 178
that required some effort 65
that required some special 91
that required some thought 240
that required such various 93
that required those little 48
that required very little 1083
that requires deep thought 151
that requires drug therapy 51
that requires even greater 126
that requires five colors 68
that requires four colors 53
that requires free oxygen 66
that requires great caution 71
that requires great effort 151
that requires great strength 125
that requires high levels 322
that requires less effort 173
that requires less energy 199
that requires less memory 83
that requires less training 44
that requires many skills 42
that requires more effort 243
that requires more energy 482
that requires more memory 137
that requires more serious 79
that requires more strength 48
that requires more thought 264
that requires more travel 42
that requires more wisdom 52
that requires much effort 147
that requires much energy 61
that requires much further 381
that requires much greater 54
that requires much thought 281
that requires much training 47
that requires only simple 148
that requires only slight 45
that requires some amount 54
that requires some caution 44
that requires some degree 372
that requires some effort 207
that requires some further 121
that requires some little 71
that requires some measure 57
that requires some planning 74
that requires some serious 59
that requires some special 196
that requires some thought 511
that requires some training 62
that requires such gentle 41
that requires these skills 55
that requires those skills 44
that requires very little 1447
that requires very special 58
that resemble fish scales 55
that resemble those already 81
that resemble those caused 109
that resounds even across 54
that respects their common 43
that responds more readily 51
that responds most readily 65
that response more likely 103
that response will become 46
that response will depend 53
that restates your opinion 57
that restrict free speech 44
that restrict their access 187
that restrict their output 69
that resulted from actions 105
that resulted from allowing 112
that resulted from another 123
that resulted from applying 353
that resulted from changes 622
that resulted from combat 42
that resulted from crossing 164
that resulted from damage 41
that resulted from direct 225
that resulted from drinking 191
that resulted from earlier 329
that resulted from faulty 67
that resulted from forced 85
that resulted from france 42
that resulted from french 104
that resulted from greater 110
that resulted from higher 262
that resulted from initial 118
that resulted from injury 87
that resulted from market 44
that resulted from public 87
that resulted from recent 42
that resulted from severe 88
that resulted from sexual 156
that resulted from stalin 54
that resulted from trauma 42
that resulted from various 261
that resulted were called 40
that returned into england 192
that revenues will exceed 57
that rewarded their labors 99
that romantic love should 362
that salvation came through 999
that salvation lies through 52
that scarcely ever before 50
that scholars from various 72
that scholars have agreed 49
that scholars have already 75
that scholars have always 209
that scholars have argued 249
that scholars have become 94
that scholars have called 138
that scholars have failed 192
that scholars have learned 69
that scholars have looked 62
that scholars have missed 41
that scholars have placed 68
that scholars have raised 75
that scholars have reached 50
that scholars have sought 145
that scholars have tended 634
that scholars have termed 46
that scholars have thought 79
that scholars have traced 106
that scholars have turned 58
that scotland yard should 195
that sensation from whence 330
that sentence ever broken 90
that sentence into effect 92
that sentries were placed 131
that sentries were posted 87
that separate these groups 157
that separate these regions 47
that servants were treated 47
that services have become 59
that services will become 56
that settlers have already 48
that shippers will become 43
that shivered their lances 46
that situation soon changed 64
that situation will become 52
that situation will remain 44
that socialism will emerge 57
that socialist theory reveals 43
that sociology must become 103
that softened into smiles 44
that soldiers have always 142
that soldiers have little 41
that soldiers were already 81
that soldiers were always 147
that soldiers were called 125
that soldiers were fighting 45
that soldiers were marching 51
that soldiers were needed 97
that soldiers were posted 54
that solutions will emerge 52
that somebody else already 117
that somebody else always 74
that somebody else killed 143
that somebody else should 2036
that somebody else thought 157
that somebody else wanted 351
that somebody from another 93
that somebody knew something 101
that somebody like myself 41
that somebody must profit 101
that somebody must supply 44
that somebody said something 260
that somebody says something 125
that somebody will accuse 42
that somebody will always 147
that somebody will notice 90
that spaniards fled before 149
that sparkled like diamond 40
that sparkled like jewels 299
that sparkled like silver 114
that specific life events 44
that specific name stands 84
that startled miss temple 93
that statutes were almost 69
that statutes were passed 103
that straight line beyond 42
that strangers were always 223
that strolled from street 74
that struggle left behind 161
that struggle will depend 44
that strutted forth boldly 40
that students from abroad 46
that students from higher 434
that students from larger 40
that students from middle 258
that students from poorer 152
that students from various 146
that students have access 2245
that students have already 1989
that students have always 140
that students have become 675
that students have better 101
that students have changed 79
that students have chosen 233
that students have created 134
that students have enough 530
that students have failed 67
that students have gained 165
that students have greater 97
that students have learned 3060
that students have little 521
that students have played 63
that students have plenty 88
that students have reached 101
that students have rights 80
that students have school 177
that students have shared 45
that students have something 239
that students have thought 44
that students have toward 143
that students have worked 79
that students know little 50
that students know something 90
that students learn better 1578
that students learn english 106
that students learn faster 163
that students learn skills 129
that students learn something 235
that students learn through 327
that students leave school 125
that students more readily 84
that students most likely 71
that students move through 276
that students move toward 49
that students must accept 107
that students must always 95
that students must answer 100
that students must attain 81
that students must attend 305
that students must become 341
that students must choose 141
that students must follow 303
that students must listen 99
that students must master 967
that students need access 44
that students need training 40
that students pass through 272
that students vary greatly 90
that students vary widely 120
that students were already 118
that students were always 56
that students were becoming 289
that students were better 342
that students were choosing 41
that students were engaged 370
that students were entering 42
that students were forced 309
that students were highly 190
that students were indeed 68
that students were likely 148
that students were placed 74
that students were planning 52
that students were rarely 83
that students were simply 78
that students were spending 107
that students were taught 592
that students were treated 50
that students were unable 250
that students will absorb 51
that students will accept 128
that students will access 42
that students will already 68
that students will always 203
that students will answer 49
that students will arrive 71
that students will assume 59
that students will attain 105
that students will attend 439
that students will become 2280
that students will behave 147
that students will better 147
that students will choose 200
that students will decide 95
that students will derive 86
that students will devote 53
that students will differ 46
that students will emerge 59
that students will follow 377
that students will forget 64
that students will likely 188
that students will listen 143
that students will master 181
that students will obtain 73
that students will profit 92
that students will pursue 86
that students will readily 101
that students will realize 110
that students will relate 40
that students will remain 275
that students will report 87
that students will retain 188
that students will return 77
that students will select 108
that students will simply 71
that students will threaten 40
that students work better 83
that students work harder 169
that students work through 250
that subjects have learned 58
that subjects must submit 40
that subjects show little 40
that subjects were better 304
that subjects were faster 322
that subjects were forced 133
that subjects were highly 43
that subjects were indeed 90
that subjects were likely 175
that subjects were simply 140
that subjects were slower 132
that subjects were tested 156
that subjects were unable 646
that subjects will become 42
that subjects will choose 50
that suddenly last summer 55
that suddenly shot through 46
that suffered from serious 43
that suffered from severe 233
that suffered heavy losses 86
that suffered most heavily 111
that suffered nothing useful 190
that suggests howe street 46
that suggests some degree 41
that supplied keen weapons 47
that supplied their feeble 42
that supplies from abroad 49
that supplies were needed 58
that supports high levels 46
that supports their belief 72
that supports their choice 40
that supports their claims 74
that supports their existing 153
that supports their initial 79
that supports these claims 194
that supports these findings 74
that supports those values 43
that supports your answer 754
that supports your belief 82
that supports your choice 87
that supports your claims 44
that supports your client 55
that supports your opinion 190
that supports your points 43
that supports your weight 58
that suppress bone marrow 244
that suppress food intake 44
that suppress their immune 73
that surround these events 54
that surround these issues 113
that surround your person 51
that survival will depend 40
that survived from earlier 151
that survived into modern 343
that survived were forced 169
that survived were mostly 51
that sustains life itself 45
that sweetens your bitter 56
that tektites were formed 100
that temporal lobe damage 96
that temporal lobe lesions 180
that theologians have always 66
that thereafter none should 52
that thereafter there should 506
that therefore none should 115
that therefore nothing should 45
that therefore such feelings 42
that therefore their nature 123
that therefore there exists 182
that therefore there should 1190
that therefore those maxims 80
that thereupon some advice 44
that thousands have already 90
that thousands were engaged 40
that thousands were killed 266
that thousands were starving 53
that thousands were unable 67
that threatened from without 86
that threatened their entire 44
that threatened their future 140
that threatened their rights 51
that threatened their safety 64
that threatened their status 79
that tomorrow will always 205
that tomorrow will become 46
that transfer only occurs 46
that transmit lyme disease 102
that treatment will reduce 59
that treatment will result 86
that trickled down through 255
that trickles down through 111
that tropical rain forest 274
that troubles have arisen 43
that unbidden tears rolled 158
that underlie such changes 42
that underlie their actions 159
that underlie these actions 45
that underlie these changes 457
that underlie these events 58
that underlie these feelings 123
that underlie these methods 88
that underlie these models 154
that underlie these skills 67
that underlie these theories 46
that underlie these various 123
that unlocked left drawer 91
that valuable time should 55
that valvular heart disease 108
that variations from normal 43
that ventures forth beyond 41
that vibrates when struck 143
that vigilant eyes should 97
that visitors from abroad 160
that visitors from another 83
that visitors from england 46
that visitors from europe 69
that visitors were always 69
that visitors will always 42
that volcanoes were active 65
that volcanoes were caused 50
that warrants were issued 463
that waverers were likely 77
that wellington must follow 40
that whatever else christ 40
that whatever good anyone 134
that whatever lies before 40
that whatever lies beyond 256
that whatever must happen 47
that whatever other causes 44
that whatever other changes 123
that whatever other faults 287
that whatever other nations 44
that whatever other reasons 84
that whatever other worlds 71
that whatever their actual 71
that whatever their bodies 53
that whatever their faults 246
that whatever their feelings 142
that whatever their merits 41
that whatever their nature 147
that whatever their number 173
that whatever their opinion 48
that whatever their origin 314
that whatever their secret 170
that whatever those rights 372
that whatever will happen 152
that whatever your answer 60
that whatever your feelings 103
that whatever your opinion 40
that whenever peace should 61
that whenever some office 49
that whenever there appears 171
that whenever there arises 106
that whenever there exists 388
that whenever there occurs 66
that whenever there should 354
that whenever those states 82
that wherever there appears 85
that wherever there exists 447
that wherever there should 194
that wherever these shrewd 45
that wherever these various 68
that whosoever will repair 57
that withdrawing your troops 42
that withdraws into itself 96
thee disclose what inward 154
them abruptly into another 51
them anywhere else except 54
them approach more slowly 43
them authority over unclean 792
them brandish great masses 76
them brandish their knives 135
them commence their attack 95
them complete high school 65
them concerning their brother 724
them concerning their duties 57
them concerning their future 49
them contract their chests 46
them contrive their escape 69
them describe past events 81
them describe their feelings 50
them directly from africa 81
them directly from nature 99
them disclose their hidden 44
them discover their hidden 81
them earnestly from choosing 40
them effected their escape 129
them entirely from memory 55
them executed from nature 48
them exercise their rights 83
them exercise their skills 139
them finished high school 149
them followed their master 80
them fourteen years before 190
them identify their feelings 82
them immunity from arrest 110
them immunity from attack 74
them immunity from police 44
them imported from abroad 83
them imported from england 109
them imported from europe 88
them imported from france 49
them imported into little 57
them invented what seemed 89
them lengthwise into halves 72
them lengthwise into slices 52
them lengthwise into strips 61
them oftenest will relish 57
them overcome their feelings 91
them overcome their initial 46
them performing their duties 51
them perished from famine 52
them positive role models 58
them possibly were better 47
them preventing their slipping 76
them produced many curious 119
them produced their jewels 59
them received their models 73
them received their training 150
them receives many curses 128
them reflecting great credit 46
them refraining from avowal 171
them refugees from europe 66
them refugees from hitler 52
them rendered into english 103
them renounce their errors 42
them requires nothing beyond 86
them resemble most lively 64
them returned home almost 48
them somewhat more clearly 111
them straight from school 67
them strangers from remote 74
them suddenly from behind 74
them suffered from malaria 40
them suffered from serious 41
them suffered from severe 89
them suffered heavy losses 66
them supports their result 73
them therefore must remain 67
them wherever their course 40
then abruptly fell silent 69
then advanced more slowly 53
then agitated your breasts 44
then apartheid south africa 98
then asserted their rights 167
then attacked from behind 63
then attended high school 131
then banished from england 94
then banished from france 68
then coalesce into larger 76
then combined into groups 47
then combined into larger 146
then combines such events 870
then compared their findings 73
then compared these findings 62
then compared these groups 55
then compared these values 56
then connecting these points 206
then consider more recent 41
then consider some special 45
then consider these points 43
then consider what changes 42
then consider what course 49
then consider what effect 62
then consider what further 63
then consider what should 59
then consider your actions 52
then continue their course 152
then continue their flight 54
then continue their voyage 40
then continuing their course 90
then crouched down behind 107
then crouched down beside 140
then decanted into another 75
then declared what further 95
then declined more slowly 82
then declines more slowly 159
then declines very slowly 59
then decreased more slowly 75
then decreased very slowly 60
then decreases more slowly 229
then decreases very slowly 122
then descends into another 41
then describe some recent 64
then describe these feelings 86
then desisted from further 46
then directed their course 381
then editorial page editor 50
then effected their escape 75
then estranged from thyself 253
then everyone else should 159
then everyone fell silent 62
then everyone will become 42
then excluded from further 101
then exercise their rights 42
then expected from england 47
then expelled from france 60
then extended much farther 83
then extended much further 43
then filtered down through 78
then filtered into another 43
then finished high school 85
then finished their dinner 196
then followed along behind 76
then followed their slaves 57
then followed those scenes 63
then followed your humble 75
then foretold very strange 181
then fourteen days notice 41
then governor pete wilson 129
then hastened down stairs 43
then hunkered down beside 81
then imported from england 72
then imported from france 54
then imported into another 57
then imported into england 74
then increased more slowly 151
then increased very slowly 61
then increases more slowly 308
then increases very slowly 94
then inducted into office 48
then injected into another 117
then injected into normal 76
then injected very slowly 61
then inquired from whence 58
then inquired what methods 54
then inserted into another 107
then launched into another 188
then launched their attack 82
then launches into another 60
then moderate your desire 124
then multiply your answer 81
then obtained from tables 44
then possible only through 49
then practice these skills 44
then prevailing high prices 49
then proceeds down through 42
then proceeds more slowly 172
then proceeds very slowly 89
then produced some battle 44
then produced very little 46
then promptly fell asleep 204
then proposed three cheers 78
then provided were likely 61
then received their lances 50
then received your letter 81
then remained nothing therein 50
then rendered into english 238
then reported their findings 103
then resigned from office 60
then resigned their places 40
then retained their foliage 82
then retraced their course 64
then retreated into england 94
then returned from england 427
then returned from europe 50
then returned from france 40
then returned from london 79
then returned from whence 41
then returned home before 47
then returned home through 112
then returned home without 193
then returned into england 67
then reversed their course 44
then shuffled into another 97
then smuggled into england 73
then somebody said something 49
then somewhat like fishes 53
then somewhat more slowly 75
then squatted down beside 185
then strolled back toward 40
then strolled down toward 50
then suddenly fall silent 48
then suddenly fell silent 210
then suddenly find myself 53
then suddenly from behind 81
then suddenly grew serious 49
then suddenly spun around 128
then suddenly swung around 107
then suddenly taking flight 43
then suddenly took fright 44
then suddenly turn around 103
then suffered from severe 50
then tendered their visits 54
then transfer their energy 99
then transfer these skills 42
then transfer those skills 52
then transfer your weight 72
then trickles down through 66
they abhorred their persian 75
they abstract from reality 51
they accepted their partial 45
they accepted their status 63
they accepted very kindly 49
they accustom their cattle 41
they achieved great actions 73
they achieved high levels 40
they achieved only partial 74
they achieved some degree 57
they achieved some measure 107
they achieved their desire 46
they achieved their initial 40
they achieved their object 270
they achieved their status 58
they achieved very little 230
they acquired also thereby 46
they acquired great riches 46
they acquired some degree 84
they acquired their empire 55
they acquired their shares 98
they acquired their skills 123
they acquired their special 42
they acquired these habits 47
they acquired these skills 57
they actually died without 52
they actually fall asleep 42
they actually feel better 109
they actually fell asleep 117
they actually have access 52
they actually have become 67
they actually have learned 56
they actually have little 519
they actually have something 156
they actually knew little 110
they actually know little 45
they actually know something 69
they actually lost ground 161
they actually meant something 52
they actually pass through 92
they actually seem gifted 56
they actually went through 152
they actually were before 47
they actually were without 54
they actually work better 52
they actually work harder 40
they advanced into battle 61
they advanced into england 63
they advanced into france 50
they advanced more slowly 55
they advanced their claims 65
they advanced very slowly 225
they affected their wishes 69
they affirmed their belief 217
they affirmed their desire 67
they afforded into athenian 68
they afforded very little 81
they afforded were merely 62
they agitated some design 117
they agonized over whether 49
they allocate their income 52
they anchored three leagues 68
they anointed their bodies 150
they anointed their victim 50
they answered their fathers 40
they answered well enough 40
they approach their common 81
they approach their limits 76
they approach their second 63
they approach their target 76
they approach these issues 76
they ascribed many mystic 74
they ascribed many powers 43
they ascribed their griefs 51
they asserted their belief 124
they asserted their claims 134
they asserted their rights 486
they asserted those rights 133
they assigned their reasons 87
they assisted their mothers 88
they attached great weight 46
they attached very little 94
they attacked fort sumter 127
they attacked from behind 43
they attacked pearl harbor 336
they attained their object 489
they attained there beyond 61
they attended high school 394
they attended these meetings 49
they attended union meetings 60
they attended very little 94
they balanced their bodies 49
they bartered their eastern 118
they believed best suited 57
they believed more firmly 99
they believed most firmly 45
they believed most likely 66
they believed their actions 99
they believed their divine 43
they believed their fathers 59
they believed their fellow 104
they believed their leaders 58
they believed their master 56
they believed their mothers 67
they believed their rights 144
they believed there should 110
they believed upon hearsay 56
they believed very firmly 71
they believed were already 83
they believed were better 72
they believed were caused 151
they believed were guilty 58
they believed were hidden 50
they believed were likely 121
they believed were needed 164
they believed were unjust 49
they bestowed some special 52
they betrayed their allies 97
they betrayed their secret 40
they bordered upon lunacy 204
they borrowed from abroad 120
they borrowed from comedy 64
they borrowed from england 90
they borrowed from europe 77
they borrowed from greece 44
they borrowed their models 50
they borrowed very little 85
they brandish their swords 68
they brandish their weapons 80
they censured their crimes 87
they centered their attack 54
they chastise their bodies 42
they chastise their slaves 49
they clutched their rifles 52
they coalesce into larger 94
they combined into larger 47
they combined their forces 321
they combined their strength 85
they commence their career 108
they commence their forced 47
they commence their return 259
they commence their series 118
they commonly make pretty 63
they commonly pass through 125
they commonly speak kindly 45
they compared their findings 68
they complain very little 58
they complete high school 1115
they complete their course 280
they complete their degree 267
they complete their formal 230
they complete their initial 55
they complete their mission 93
they complete their orbits 65
they complete their school 52
they complete their training 1160
they composed their verses 45
they concealed their feelings 175
they concealed their losses 95
they concealed their nudity 63
they conclude their report 48
they confided their little 74
they confined their avowed 73
they confined their preaching 51
they confront these issues 42
they conserve their energy 81
they consider best fitted 110
they consider best suited 466
they consider good enough 149
they consider good policy 44
they consider good reasons 52
they consider more pressing 40
they consider more useful 40
they consider most likely 209
they consider most suited 42
they consider most useful 88
they consider their actions 71
they consider their common 51
they consider their domain 40
they consider their equals 73
they consider their family 48
they consider their future 178
they consider their mission 46
they consider their options 118
they consider their proper 93
they consider their rights 611
they consider their special 99
they consider these causes 76
they consider these changes 52
they consider these issues 45
they consider when deciding 61
they consumed very little 314
they continue their affair 44
they continue their attack 42
they continue their course 510
they continue their flight 154
they continue their normal 73
they continue their policy 46
they continue their retreat 83
they continue their training 117
they continue their voyage 122
they continue their wonted 47
they contract more slowly 44
they converge very slowly 58
they conveyed their feelings 56
they covertly gave wampum 50
they crouched down behind 209
they declared their belief 327
they declared their desire 179
they declared their entire 85
they declared their intent 59
they declared their mortal 54
they declared their opinion 271
they declared their rights 85
they declared their sittings 44
they decorate their bodies 122
they decorate their houses 160
they decorate their little 68
they deepened these little 147
they defended their actions 86
they defended their rights 154
they defended their temple 49
they delegate their powers 83
they demanded their rights 224
they departed from before 96
they departed from custom 41
they departed from england 93
they departed from london 50
they departed from normal 40
they departed well pleased 124
they depended more heavily 47
they depended upon another 64
they depended very heavily 44
they deployed their forces 104
they describe their actions 57
they describe their family 58
they describe their feelings 186
they describe their findings 49
they deserted their allies 91
they deserted their former 80
they deserted their native 51
they deserved great credit 87
they deserved more praise 46
they deserved much better 189
they deserved nothing better 83
they deserved some credit 52
they deserved some reward 46
they desisted from farther 42
they desisted from further 432
they despised their creator 60
they detected some simple 40
they devoured their victim 158
they differed from earlier 270
they differed from english 125
they differed from existing 70
they differed from modern 166
they differed from normal 81
they differed from slaves 112
they differed more widely 49
they differed most widely 61
they differed over whether 149
they differed very little 590
they differed very widely 327
they directed their appeals 58
they directed their attack 197
they directed their course 3174
they directed their energy 69
they directed their flight 75
they directed their forces 81
they directed their future 46
they directed their horses 48
they directed their shafts 52
they directed their speech 48
they disagree over whether 265
they disappear from memory 46
they disappear from public 83
they disclose their hidden 81
they disclose their sexual 120
they discover none higher 88
they discover some recent 131
they discover their common 61
they discover their mutual 62
they discover your female 260
they dispense their kindly 84
they dissolve more readily 60
they dissolve more slowly 42
they dissolve very slowly 81
they diverted their course 45
they effected their escape 1331
they effected their object 178
they effected their retreat 482
they effected their return 61
they employed their indians 79
they employed their utmost 47
they employed these french 50
they enlarged their empire 46
they enlarged their hatred 64
they escalate into crises 48
they escalate into serious 47
they esteemed most highly 144
they esteemed their rights 104
they estimate true motions 144
they evaluate their options 51
they exceeded their powers 229
they exchanged their barren 60
they exchanged their cargoes 46
they exchanged their former 109
they exchanged their native 66
they exchanged their shares 59
they exchanged their streams 53
they executed their attack 58
they executed their design 128
they executed their duties 115
they executed their mission 89
they executed their orders 80
they exercise over public 41
they exercise some degree 63
they exercise some measure 71
they exercise such powers 40
they exercise their agency 53
they exercise their bodies 88
they exercise their choice 80
they exercise their duties 61
they exercise their office 245
they exercise their options 143
they exercise their powers 726
they exercise their rights 508
they exercise their skills 61
they exercise their talent 70
they exercise these powers 136
they exercise these rights 119
they exercise those powers 83
they exercise those rights 222
they exercise very little 276
they exhorted their fellow 54
they expanded into copious 67
they expanded their circle 70
they expanded their domain 40
they expanded their empire 152
they expanded their holdings 109
they expanded their output 50
they expected from abroad 44
they expected from becoming 75
they expected from england 108
they expected from europe 100
they expected from france 185
they expected nothing better 195
they expected their brother 64
they expected their future 118
they expected their leaders 43
they expected their messiah 85
they expected their readers 89
they expected their reward 66
they expected very little 66
they expected were merely 61
they expended great effort 40
they expended more effort 40
they expended much effort 45
they expended much energy 57
they expended their energy 83
they expended their strength 43
they exploded into flames 47
they explored their feelings 48
they extended much farther 110
they extended much further 46
they extended their domain 122
they extended their empire 264
they extended their holdings 79
they extended their labors 90
they extended their sphere 118
they extended their system 52
they extended well beyond 57
they fastened their aprons 172
they fastened their horses 143
they filtered down through 55
they finished high school 1108
they finished their chores 127
they finished their cigars 61
they finished their coffee 1755
they finished their course 305
they finished their dinner 530
they finished their drinks 727
they finished their labors 60
they finished their prayer 115
they finished their repast 149
they finished their report 50
they finished their salads 55
they finished their second 160
they finished their session 42
they finished their shifts 45
they finished their shopping 169
they finished their supper 362
they finished their training 361
they finished their voyage 88
they flourish their elbows 57
they followed along behind 180
they followed their chiefs 56
they followed their chosen 48
they followed their course 105
they followed their elders 70
they followed their fathers 109
they followed their feelings 75
they followed their flocks 82
they followed their former 45
they followed their friend 158
they followed their guides 57
they followed their leaders 288
they followed their master 297
they followed their mothers 57
they followed their normal 52
they followed their orders 101
they followed their tracks 66
they followed were crawling 52
they followed what seemed 42
they followed your advice 60
they formerly were called 40
they frighted their foster 79
they galloped away through 51
they galloped away toward 44
they galloped back through 65
they galloped their horses 192
they generate their energy 51
they generate very little 117
they graduate from school 1036
they graduate high school 292
they hardened their bodies 55
they hunkered down behind 129
they identify more readily 40
they imagined most likely 119
they imitated their elders 58
they imported from abroad 152
they imported from africa 77
they imported from england 263
they imported from europe 139
they imported from france 57
they imported into england 64
they imported into europe 54
they imported into france 46
they imported some pewter 83
they imported their system 60
they improved their holdings 40
they improved their methods 92
they improved their scores 61
they improved their skills 65
they improved their weapons 46
they included only thought 88
they increased their acreage 47
they increased their demand 47
they increased their effort 41
they increased their forces 58
they increased their holdings 236
they increased their income 76
they increased their intake 60
they increased their issues 48
they increased their market 57
they increased their number 170
they increased their output 199
they increased their prices 90
they increased their spending 50
they increased their strength 201
they increased their volume 45
they increased their weight 63
they increased very slowly 64
they incurred heavy losses 137
they indicate more clearly 76
they indicate most clearly 47
they indicate nothing beyond 43
they indicate some degree 40
they indicate their desire 115
they indicate very clearly 228
they indicate very little 65
they indicate what should 43
they indulged their passion 43
they indulged their sexual 44
they infected those troops 45
they informed their master 104
they informed their readers 139
they inquired what person 107
they insisted upon carrying 60
they insisted upon fighting 47
they inspired such terror 65
they inspired their troops 100
they inspired were seldom 123
they instruct their pupils 59
they interact only through 50
they interact very little 70
they invested very little 45
they irrigate their fields 59
they launched into another 42
they launched their attack 693
they launched their little 72
they launched their planes 48
they launched their second 85
they likewise make chains 102
they likewise more simple 40
they maintain high levels 94
they maintain some degree 123
they maintain their belief 53
they maintain their claims 60
they maintain their family 51
they maintain their former 84
they maintain their ground 488
they maintain their initial 48
they maintain their mutual 46
they maintain their normal 93
they maintain their opinion 76
they maintain their proper 59
they maintain their rights 46
they maintain their sanity 49
they maintain their skills 54
they maintain their status 149
they maintain their strength 107
they maintain their tribal 56
they maintain their weight 64
they manifest such powers 41
they manifest their feelings 40
they mattered very little 46
they migrated into europe 126
they migrated into greece 44
they mobilize their forces 43
they modified their opinion 40
they modified their policy 46
they modified their spirit 42
they modulate their voices 81
they mortgage their future 41
they multiply more slowly 41
they multiply their meetings 59
they mustered their common 49
they mustered their forces 418
they mustered their harems 42
they normally have access 49
they normally have little 138
they normally pass through 99
they numbered only twenty 108
they numbered some twenty 48
they observed their parole 48
they observed very little 56
they obtained from edward 46
they obtained from england 81
they obtained from france 40
they obtained from various 54
they obtained some relief 61
they obtained their copies 77
they obtained their degree 133
they obtained their desire 56
they obtained their drinking 44
they obtained their grants 45
they obtained their object 92
they obtained their pardon 58
they obtained their release 153
they obtained their reward 40
they obtained their rights 64
they obtained their supply 111
they obtained their training 60
they obtained very little 115
they obviously have little 86
they obviously have something 69
they obviously were unable 40
they occupied their places 73
they occupied these houses 46
they occupied very little 55
they occupied well suited 73
they occurred during periods 66
they occurred just before 44
they occurred very rarely 48
they operated upon states 44
they organize into groups 60
they organize their actions 47
they organize their family 45
they ornament their bodies 42
they overcame their initial 202
they overcome their initial 103
they overstep their bounds 118
they pastured their cattle 101
they pastured their flocks 206
they perceive more clearly 51
they perceive most clearly 40
they perceive their actions 73
they perceive their bodies 174
they perceive their family 67
they perceive their fathers 59
they perceive their future 168
they perceive their mothers 74
they perceive their status 68
they perceive these changes 46
they picketed their horses 102
they possessing much greater 43
they possibly have missed 43
they possibly have thought 47
they practice their skills 106
they practice these skills 76
they prepared their attack 46
they prepared their dinner 51
they prepared their fields 49
they prepared their report 60
they prepared their supper 75
they prepared their weapons 62
they preserve life itself 74
they preserve many curious 58
they preserve their native 81
they preserve their normal 46
they preserve their proper 106
they preserve their tribal 54
they preserve these bright 61
they preserve these pieces 102
they probably also served 66
they probably ever happen 104
they probably have already 130
they probably have another 67
they probably have become 61
they probably have better 112
they probably have enough 202
they probably have greater 77
they probably have learned 44
they probably have little 1377
they probably have something 176
they probably just wanted 83
they probably knew already 40
they probably knew better 186
they probably knew little 222
they probably knew something 41
they probably know already 46
they probably know better 127
they probably know little 95
they probably know someone 68
they probably know something 53
they probably made little 105
they probably need plenty 50
they probably pass through 99
they probably went through 72
they probably were already 155
they probably were before 96
they probably were better 40
they probably were formed 72
they probably will always 68
they probably will become 106
they probably will remain 127
they proclaim their belief 53
they proclaim their common 172
they produced only enough 135
they produced some effect 43
they produced their effect 245
they produced their report 64
they produced very little 300
they produced were highly 40
they progress from initial 42
they progress from simple 171
they progress more slowly 78
they progress very slowly 47
they promptly fell asleep 88
they proposed what doubts 155
they provided more lights 51
they provided much needed 240
they provided role models 52
they provided some measure 46
they provided some relief 44
they provided their readers 53
they provided very little 146
they recalled their absent 41
they recalled their troops 64
they received food rations 43
they received from abroad 289
they received from adults 62
they received from almost 102
they received from another 75
they received from berlin 87
they received from christ 442
they received from corinth 49
they received from divine 182
they received from dublin 201
they received from england 381
they received from english 119
they received from europe 142
they received from family 250
they received from fellow 91
they received from france 284
they received from german 59
they received from higher 47
they received from london 119
they received from madrid 55
they received from moscow 92
they received from nature 153
they received from public 209
they received from school 55
they received from someone 41
they received from various 257
they received from whites 77
they received from william 143
they received from without 77
they received full credit 43
they received good grades 66
they received good prices 53
they received high praise 101
they received high prices 60
they received just enough 47
they received land grants 131
they received many lights 43
they received many losses 61
they received many wounds 64
they received more training 45
they received much better 107
they received much damage 45
they received much higher 96
