able army officer who 40
also were carried off 50
also were carried out 531
also were certain that 194
also were charged with 504
also were competing for 55
also were covered with 541
also were crowded with 70
also were endowed with 128
also were familiar with 423
also were notable for 41
also were offered for 58
also were painted with 52
also were planned for 44
also were pointed out 99
also were popular with 118
also were preparing for 110
also were present and 87
also were present for 57
also were reports that 218
also were similar for 50
also were spotted with 41
also were stained with 52
also were studied for 45
also were unaware that 59
also were unhappy with 113
also were worried that 187
also were written for 88
also were written with 46
also west germany and 46
also what benefit they 50
also what happens with 171
also what himself hath 77
also what worship and 71
also when animals are 50
also when covered with 49
also when rebecca had 66
also wide support for 50
also will account for 162
also will believe that 42
also will combine with 54
also will confess him 50
also will confirm you 49
also will discuss how 94
also will examine how 60
also will explain how 74
also will explain why 66
also will forgive you 494
also will increase and 51
also will increase its 44
also will increase our 45
also will increase with 86
also will observe that 49
also will operate with 44
also will prevent you 51
also will protect you 40
also will provide for 227
also will provide that 51
also will provide you 243
also will qualify for 73
also will require new 40
also will require that 369
also will require you 49
also will requite you 107
also will suggest that 120
also wore glasses and 80
also work against any 52
also work against each 55
also work against her 51
also work against him 88
also work against his 53
also work against them 136
also work against you 351
also work because they 136
also work closely with 3353
also work jointly with 42
also work together and 93
also work together for 120
also work together with 381
also work wonders for 88
also work wonders with 57
also worth comparing with 52
also worth examining for 42
also worth exploring for 41
also worth mentioning are 45
also worth mentioning for 89
also worth mentioning that 18935
also worth observing how 89
also worth observing that 2782
also worth recalling how 53
also worth recalling that 3678
also worth recording that 910
also worth remarking that 2706
also worth reporting that 51
also worth restating that 89
also worth stressing that 2020
also wrong because they 94
also your concern for 42
also your friends and 48
also your thoughts and 42
also your writers and 61
alum baking powders are 253
amid foul rubbish for 44
amid great fanfare and 159
amid great rejoicing and 272
amid life eternal and 78
amid lush gardens and 40
amid much chatter and 53
amid much fanfare and 272
amid much rejoicing and 113
amid much suffering and 56
amid their poverty and 51
among aged persons who 60
among baby boomers and 137
among baby boomers who 48
among band members and 50
among beings endowed with 46
among city workers and 80
among clan members and 45
among club members and 95
among crew members and 116
among crop species and 80
among data sources and 47
among deep ravines and 52
among dock workers and 73
among drug abusers and 302
among drug abusers who 128
among drug addicts and 444
among drug addicts who 230
among early semites does 49
among farm animals and 194
among farm workers and 520
among farm workers was 92
among farm workers who 124
among film critics and 260
among fish species and 60
among five brothers and 54
among five hundred and 92
among five hundred men 178
among five thousand men 66
among flying bullets and 43
among four brothers and 53
among four hundred and 187
among four thousand men 101
among free persons one 159
among good friends and 146
among great britain and 60
among great numbers that 117
among great numbers who 61
among health workers and 157
among heavy smokers and 83
among heavy smokers than 132
among high schools and 182
among holy thoughts and 60
among host species and 53
among idol temples and 91
among kind friends and 51
among land animals and 43
among living animals and 58
among living species and 42
among lone parents and 68
among male athletes and 43
among male smokers and 49
among male workers and 141
among male workers than 44
among male workers was 58
among male workers who 40
among many african and 87
among many ancient and 82
among many animals and 73
among many artists and 86
among many artists who 71
among many bottles that 49
among many brethren and 77
among many british and 51
among many brothers and 247
among many chinese and 44
among many classes that 43
among many competing and 51
among many competing for 97
among many critics and 58
among many critics that 42
among many critics who 53
among many doctors and 46
among many european and 61
among many factors and 87
among many factors that 1500
among many faculty and 40
among many farmers and 54
among many farmers that 98
among many friends and 100
among many friends who 57
among many germans that 111
among many islands and 80
among many israelis that 89
among many medical men 106
among many members and 44
among many members that 96
among many muslims and 50
among many muslims that 152
among many national and 106
among many natives that 93
among many notable men 40
among many parents and 129
among many parents that 135
among many parties and 60
among many peasants and 46
among many persons and 119
among many persons that 285
among many persons who 259
among many persons with 71
among many priests and 40
among many sellers and 49
among many similar things 80
among many species and 102
among many species that 76
among many teachers and 276
among many teachers that 265
among many teachers who 42
among many workers and 103
among many workers that 217
among many workers who 83
among many workers with 59
among many writers and 140
among many writers that 52
among many writers who 121
among mere natural men 54
among mill workers and 46
among mine workers and 44
among more distant kin 56
among more hurried and 44
among most animals and 40
among most experts that 89
among nato members and 196
among north african and 54
among opec members and 142
among other animals and 198
among other animals than 45
among other animals that 94
among other artists and 122
among other artists who 81
among other blessings and 54
among other classes and 137
among other customs they 98
among other details that 173
among other devices for 87
among other dreadful things 42
among other effects that 52
among other eminent men 78
among other factors and 75
among other factors are 44
among other factors for 50
among other factors has 46
among other factors may 46
among other factors that 984
among other factors was 62
among other features that 118
among other foolish things 63
among other friends and 75
among other friends who 43
among other grounds for 177
among other grounds that 133
among other letters and 76
among other letters one 87
among other mammals and 67
among other matters and 54
among other matters for 169
among other matters had 50
among other matters how 49
among other matters that 1022
among other matters they 64
among other matters was 49
among other matters with 301
among other measures for 234
among other measures that 250
among other members and 128
among other members who 60
among other motives for 95
among other national and 132
among other notable men 64
among other notable things 121
among other objects and 219
among other objects but 45
among other objects for 88
among other objects that 220
among other objects with 51
among other offices that 187
among other parents and 47
among other parties and 80
among other persons and 94
among other persons who 158
among other persons with 41
among other pleasant things 174
among other precious things 203
among other results that 139
among other rewards and 61
among other rewards for 41
among other schemes for 96
among other similar things 171
among other sources for 56
among other sources that 41
among other species and 89
among other species that 103
among other studies that 95
among other teachers and 77
among other unknown things 133
among other workers and 111
among other workers who 89
among other wounded men 83
among other writers and 157
among other writers who 80
among pine forests and 44
among pine needles and 40
among poor farmers and 108
among poor farmers who 44
among poor peasants and 411
among poor peasants who 95
among rich peasants and 41
among risk factors and 91
among risk factors for 92
among single parents and 73
among single persons and 74
among some african and 71
among some animals and 42
among some artists and 48
among some bottles and 72
among some company who 146
among some critics and 71
among some critics that 268
among some doctors and 59
among some doctors that 99
among some european and 53
among some experts that 183
among some faculty and 50
among some farmers and 43
among some farmers that 40
among some friends and 58
among some friends who 43
among some gardens and 79
among some islands that 98
among some islands they 45
among some lutheran and 51
among some members and 75
among some members that 291
among some members who 52
among some muslims that 47
among some muslims who 46
among some parents and 117
among some parents that 208
among some peasants and 51
among some persons for 51
among some persons that 276
among some persons they 65
among some persons who 116
among some persons with 43
among some teachers and 153
among some teachers that 248
among some willows and 56
among some workers and 74
among some workers that 141
among some workers who 42
among some writers and 119
among some writers that 179
among some writers who 78
among south african and 50
among such critics was 56
among such diverse and 45
among such factors are 175
among such features are 49
among such friends and 46
among such holders and 95
among such matters are 41
among such measures are 48
among such objects are 57
among such persons and 190
among such persons are 57
among such persons that 266
among such persons who 91
among such persons with 77
among such sources are 41
among such studies are 131
among such thinkers was 42
among such workers was 52
among tall buildings and 94
among tall grasses and 166
among taxi drivers and 72
among their beliefs and 125
among their belongings that 147
among their bravest and 53
among their brethren and 166
among their brethren for 119
among their brethren who 126
among their brothers and 403
among their bundles and 60
among their charges and 52
among their clients and 333
among their clients are 53
among their clients who 42
among their country men 60
among their criteria for 71
among their critics and 51
among their demands was 73
among their earliest and 58
among their enemies and 254
among their enemies for 57
among their enemies that 164
among their faculty and 81
among their fellows and 538
among their fellows but 50
among their fellows for 412
among their fellows that 66
among their fellows they 41
among their fellows was 41
among their fellows who 91
among their fellows with 283
among their flowers and 69
among their forests and 140
among their friends and 6128
among their friends are 47
among their friends for 306
among their friends had 51
among their friends than 105
among their friends that 545
among their friends they 174
among their friends was 120
among their friends who 287
among their friends with 108
among their gardens and 87
among their greatest and 43
among their greatest men 40
among their kindred and 216
among their kindred who 41
among their kinsmen and 137
among their luggage and 52
among their masters and 88
among their members all 91
among their members and 3006
among their members are 319
among their members both 127
among their members but 125
among their members can 44
among their members for 367
among their members had 53
among their members may 57
among their members men 162
among their members not 98
among their members one 256
among their members than 265
among their members that 514
among their members was 178
among their members who 223
among their members with 128
among their motives for 67
among their numbers and 75
among their numbers are 145
among their numbers but 50
among their numbers men 65
among their numbers was 46
among their numbers who 45
among their offspring and 64
among their offspring than 53
among their parents and 462
among their patrons and 91
among their playthings yet 82
among their priests and 67
among their sisters and 66
among their targets was 55
among their teachers and 181
among their tenants and 305
among their thoughts and 46
among their vassals and 105
among their victims and 62
among their victims was 68
among their workers and 249
among their workers for 44
among these ancient and 40
among these animals and 108
among these animals are 98
among these animals for 52
among these animals than 41
among these animals that 133
among these animals was 89
among these artists and 67
among these artists are 50
among these artists was 94
among these aspects are 77
among these beliefs was 49
among these bishops that 167
among these brothers and 52
among these buildings are 85
among these buildings was 54
among these circles that 42
among these classes and 264
among these classes are 176
among these classes than 79
among these classes that 363
among these classes was 117
among these complex and 45
among these criteria are 151
among these critics and 59
among these critics are 83
among these critics that 42
among these critics was 255
among these crumbling red 126
among these debtors who 40
among these defects are 52
among these demands was 61
among these designs are 42
among these devices are 138
among these devices was 46
among these diseases are 203
among these diverse and 55
among these domains are 50
among these effects are 146
among these effects may 141
among these efforts are 130
among these efforts has 47
among these efforts was 235
among these eminent men 68
among these enemies was 66
among these enzymes are 61
among these experts that 49
among these factors and 650
among these factors are 1982
among these factors can 122
among these factors for 77
among these factors has 117
among these factors may 148
among these factors that 417
among these factors was 448
among these factors with 41
among these farmers has 138
among these features and 68
among these features are 346
among these features was 56
among these figures and 66
among these figures are 125
among these figures was 90
among these flushed and 96
among these frantic things 117
among these friends and 100
among these friends are 42
among these friends was 263
among these hunters one 45
among these islands and 324
among these islands are 120
among these islands but 98
among these islands for 114
among these islands that 113
among these islands was 61
among these lawyers that 62
among these letters are 64
among these letters was 69
among these marriage had 43
among these masters was 44
among these measures and 114
among these measures are 338
among these measures was 216
among these members are 58
among these millions you 107
among these motives was 198
among these natives and 64
among these natives that 44
among these numbers are 42
among these objects and 157
among these objects are 287
among these objects that 105
among these offerings are 41
among these paintings are 43
among these papists and 57
among these parents and 40
among these parties and 156
among these parties are 46
among these parties was 79
among these patriots was 41
among these peasants and 52
among these persons and 105
among these persons are 94
among these persons that 156
among these persons was 99
among these persons who 69
among these pioneers was 131
among these pleasant things 280
among these princes and 51
among these reactions are 59
among these records are 52
among these reforms was 103
among these reports are 79
among these results are 74
among these results was 45
among these savages and 73
among these savages are 43
among these savages than 43
among these schools and 69
among these schools are 96
among these schools was 45
among these sections are 44
among these sectors and 66
among these sectors are 50
among these sources and 84
among these sources are 309
among these sources was 58
among these species and 188
among these species are 255
among these species may 49
among these species that 141
among these species was 40
among these stimuli are 48
among these stories are 59
among these studies and 111
among these studies are 512
among these studies has 44
among these studies may 180
among these studies that 194
among these studies was 160
among these symbols are 42
among these systems and 155
among these systems are 290
among these systems can 43
among these systems may 41
among these teachers and 59
among these teachers that 100
among these teachers was 64
among these theorists was 71
among these thinkers and 51
among these thinkers are 45
among these thinkers was 66
among these vessels are 42
among these victims was 84
among these virtues are 58
among these workers and 209
among these workers are 84
among these workers for 60
among these workers has 45
among these workers than 41
among these workers that 291
among these workers was 277
among these workers who 45
among these writers and 161
among these writers are 221
among these writers that 230
among these writers was 258
among those agitating for 50
among those animals that 601
among those animals who 75
among those animals with 50
among those artists and 61
among those artists who 735
among those athletes who 56
among those attending and 51
among those attending this 53
among those attending was 60
among those believing that 125
among those bishops who 78
among those blessed with 79
among those brethren who 42
among those carried off 64
among those charged with 1621
among those chinese who 196
among those clamoring for 50
among those classes and 89
among those classes for 47
among those classes that 299
among those classes who 706
among those classes with 100
among those clients who 148
among those competing for 251
among those couples who 368
among those critics who 665
among those diseases that 127
among those divines who 62
among those doctors who 113
among those editors who 40
among those elderly who 129
among those elected for 102
among those eminent men 91
among those endowed with 184
among those experts who 104
among those exposed and 103
among those factors are 116
among those factors that 766
among those factors was 65
among those faculty who 64
among those familiar with 2871
among those farmers who 412
among those favored with 47
among those features that 163
among those females who 146
among those figures who 71
among those friends and 108
among those friends was 50
among those friends who 306
among those gathered for 98
among those general and 76
among those germans who 268
among those hardest hit 1652
among those hundred and 54
among those infants who 135
among those inmates who 58
among those insisting that 44
among those invited and 47
among those invited was 42
among those islands and 60
among those israelis who 68
among those italians who 81
among those knights and 99
among those lawyers who 94
among those linguists who 58
among those married for 53
among those masters who 55
among those matters that 120
among those measures that 47
among those members that 136
among those members who 992
among those millions who 81
among those mortals who 42
among those muslims who 163
among those natives who 284
among those objects and 49
among those objects that 247
among those offered for 87
among those outside its 45
among those parents who 385
among those parties and 46
among those parties that 202
among those parties who 93
among those patriots who 67
among those peasants who 324
among those persons and 94
among those persons for 74
among those persons not 43
among those persons that 107
among those persons who 4512
among those persons with 308
among those pioneers who 101
among those players who 86
among those pointed out 54
among those preparing for 138
among those present and 841
among those present are 154
among those present being 689
among those present but 99
among those present for 203
among those present had 151
among those present than 48
among those present that 870
among those present was 990
among those present who 470
among those present with 78
among those priests who 106
among those princes who 136
among those refined and 85
among those released was 40
among those remaining are 52
among those remaining was 97
among those reporting that 109
among those russians who 93
among those savages and 46
among those savages who 61
among those schools that 154
among those secrets that 141
among those sectors that 165
among those speakers who 60
among those species that 707
among those species with 68
among those spirits who 67
among those studies that 322
among those systems that 104
among those teachers who 437
among those tenants who 54
among those theorists who 178
among those thinkers who 327
among those traders who 52
among those unhappy with 49
among those victims who 54
among those viewers who 79
among those warriors who 50
among those workers and 48
among those workers who 987
among those workers with 101
among those worthies who 55
among those writers and 74
among those writers who 1612
among those written for 64
among three brothers and 54
among three hundred and 392
among three hundred men 59
among tree species and 84
among trial lawyers that 107
among union members and 456
among union members are 48
among union members for 47
among union members than 194
among union members that 121
among union members was 86
among union members who 98
among union members with 51
among wage workers and 58
among west european and 47
among whom abraham was 43
among whom cowards are 125
among whom erasmus and 79
among whom eunuchs are 71
among whom everything had 77
among whom fortune had 86
among whom germany was 58
among whom himself and 46
among whom letters are 47
among whom mahomet had 61
among whom marriage was 68
among whom maxwell had 55
among whom miranda and 47
among whom pierced ears 54
among whom prayers and 440
among whom prayers are 232
among whom priests and 45
among whom religion and 97
among whom respect for 53
among whom science has 202
among whom slavery had 81
among whom slavery was 112
among whom stephen and 89
among whom support for 57
among wife abusers and 96
among wild animals and 396
among wild animals are 77
among wild animals than 108
among wild animals that 116
among wild flowers and 129
among wild mammals and 60
among young animals and 44
among young artists and 111
among young college men 45
among young couples and 46
among young couples who 103
among young couples with 55
among young females and 53
among young females who 40
among young infants and 51
among young inquiring men 175
among young lesbians and 60
among young persons and 212
among young persons than 48
among young persons who 165
among young persons with 108
among young workers and 395
among young workers for 44
among young workers has 55
among young workers than 78
among young workers was 47
among young workers who 94
among young workers with 51
among young writers and 70
among your brethren and 65
among your brethren you 100
among your brothers and 262
among your clients and 44
among your diagrams and 45
among your enemies and 88
among your fellows and 42
among your flowers and 42
among your friends and 2544
among your friends are 48
among your friends for 118
among your friends that 339
among your friends who 518
among your friends with 54
among your friends you 118
among your natural and 53
among your natural kin 138
anger more quickly than 99
anger rose against him 41
anger will subside and 52
angle much smaller than 75
angle will increase with 83
angling more ancient than 51
angry just because she 42
angry just because you 51
angry more quickly than 52
angry only because she 47
angry very quickly and 42
angry word against his 40
angry word between them 77
ants have brought out 44
apes more closely than 50
apex during systole may 40
apse were covered with 63
arch grow forward and 41
arch were covered with 151
areal unit problem and 116
areas also account for 68
areas also suggest that 107
areas from contact with 68
areas from southern new 100
areas have emerged and 82
areas have existed for 47
areas have revealed that 167
areas into contact with 146
areas into smaller and 59
areas just because they 52
areas like britain and 47
areas like central asia 45
areas like chicago and 73
areas like detroit and 44
areas like finance and 86
areas like florida and 94
areas like gujarat and 41
areas like history and 54
areas like kashmir and 43
areas like marketing and 80
areas like religion and 51
areas like research and 105
areas like science and 192
areas like southeast asia 112
areas more quickly and 82
areas more quickly than 124
areas more rapidly than 205
areas more strongly than 40
areas much broader than 42
areas much smaller than 212
areas must contend with 41
areas must provide for 72
areas once covered with 145
areas only because they 54
areas their numbers are 44
areas well endowed with 91
areas well stocked with 43
areas were blacked out 40
areas were carried out 984
areas were charged with 46
areas were checked for 48
areas were covered and 55
areas were covered with 3419
areas were crowded and 58
areas were crowded with 88
areas were defined and 138
areas were defined for 152
areas were drained and 91
areas were flooded and 90
areas were flooded with 89
areas were hardest hit 157
areas were limited and 72
areas were located and 99
areas were located near 88
areas were measured and 124
areas were measured for 87
areas were measured using 204
areas were measured with 316
areas were offered for 47
areas were painted with 111
areas were planned and 72
areas were planned for 78
areas were planted with 393
areas were pointed out 102
areas were reduced and 96
areas were removed and 72
areas were rounded off 61
areas were sampled for 55
areas were searched for 53
areas were settled and 113
areas were settled with 43
areas were similar and 46
areas were smaller and 89
areas were smaller than 125
areas were sprayed with 125
areas were stocked with 45
areas were studied and 90
areas were usually not 50
areas were visited and 83
areas will account for 102
areas will increase and 66
areas will provide for 46
areas will provide you 44
areas will require new 45
areas will require that 54
arid zone research and 186
arming their weakness with 43
arms among forests and 51
arms came forward and 126
arms came together and 54
arms flat against her 46
arms flat against his 60
arms flung outward and 50
arms from america and 63
arms from belgium and 40
arms from britain and 214
arms from germany and 320
arms from germany for 46
arms from germany was 49
arms from outside and 49
arms from western and 40
arms gone forward for 79
arms hanging against her 46
arms hanging between his 100
arms hanging loosely and 81
arms hard against her 49
arms have crushed this 49
arms held stiffly out 108
arms high overhead and 58
arms into bulgaria and 66
arms into central asia 47
arms into ireland and 43
arms into ireland was 58
arms into sleeves and 57
arms just because you 45
arms like chicken wings 62
arms made between them 49
arms make contact with 65
arms move forward and 99
arms moving forward and 50
arms race because they 66
arms race between east 296
arms race between them 316
arms race between two 368
arms reach forward and 46
arms said against you 84
arms swinging forward and 57
arms those princes who 50
arms till monmouth was 105
arms upon unarmed and 57
arms very tightly and 47
arms were adorned with 449
arms were blessed and 55
arms were brought out 62
arms were bruised and 220
arms were carried off 125
arms were carried out 190
arms were chopped off 84
arms were circled with 42
arms were clasped with 42
arms were covered with 4297
arms were cramped and 40
arms were crossed and 641
arms were crowned with 784
arms were dragged out 41
arms were enfolding her 42
arms were flecked with 41
arms were grabbed and 71
arms were knotted with 66
arms were lowered and 45
arms were muscled and 72
arms were painted red 64
arms were painted with 99
arms were pinioned and 99
arms were pinioned with 40
arms were present and 43
arms were quivering with 47
arms were released and 60
arms were removed and 60
arms were rounded and 60
arms were scarred with 60
arms were scraped and 73
arms were shorter and 50
arms were shorter than 131
arms were slender and 134
arms were splayed out 66
arms were spotted with 47
arms were stacked and 227
arms were stained with 87
arms were streaked with 183
arms were striped with 40
arms were stronger than 163
arms were swollen and 130
arms were swollen with 42
arms were tattooed with 228
arms were trembling and 76
arms were trembling with 257
arms were twisted and 133
arms were useless and 41
arms will stretch out 49
army came against him 50
army came against them 86
army came forward and 79
army came forward with 94
army came together and 40
army coming against him 93
army coming against them 160
army drew quietly out 93
army from acquiring any 47
army from britain and 42
army from contact with 50
army from germany and 46
army from scratch and 44
army from virginia and 109
army grew stronger and 48
army high command and 588
army high command for 46
army high command had 317
army high command that 162
army high command was 326
army high command with 49
army into belgium and 77
army into contact with 77
army into germany and 152
army into ireland and 53
army into position for 89
army life because they 47
army made contact with 94
army more quickly than 68
army more rapidly than 77
army much smaller than 64
army much stronger than 107
army must receive pay 40
army over against them 47
army pass between them 57
army rose against him 61
army sent against him 1504
army sent against them 1281
army well trained and 67
army were against them 74
army were alarmed with 70
army were carried off 68
army were carried out 169
army were crowned with 44
army were defeated and 122
army were following him 44
army were impeded and 41
army were preparing for 76
army will provide for 75
arts only because they 42
arts were stained with 64
asking other members for 50
asking their consent and 62
asking their doctors for 69
asking their friends and 103
asking their friends for 75
asking their opinions and 185
asking their parents and 56
asking their parents for 342
asking their pastors for 55
asking their prayers and 63
asking their prayers for 186
asking their support and 67
asking their support for 206
asking what brought him 58
asking what exactly was 40
asking what plunder they 53
asking your friends and 205
asking your friends for 90
asking your husband for 91
asking your parents for 202
asking your partner for 141
asking your prayers for 55
asking your sanction both 77
asking your support not 96
asks their prayers for 55
asks what country they 61
asks what lessons can 40
asks your sympathy for 44
atom bomb project and 130
atom bomb project was 123
atom lies between two 139
atom more service than 47
atom must account for 44
atom will collide with 120
atom will combine with 410
atop tall buildings and 42
audio file formats and 171
audio file formats are 110
audio file formats that 46
audio tape recording and 67
aunt also visited them 151
aver their efforts had 45
avid bird watcher and 68
avid rock climber and 55
avow such opinions now 44
avow their opinions and 104
avow their opinions with 81
avow their sympathy with 141
away evil spirits and 4147
away evil spirits are 42
away evil spirits that 514
away evil spirits who 177
away evil spirits with 112
away evil thoughts and 73
away five hundred and 52
away five minutes ago 44
away four hundred and 75
away free samples and 60
away free tickets for 41
away from abraham and 44
away from academia and 98
away from academia for 46
away from accepting any 63
away from accepting that 52
away from achieving his 48
away from achieving its 55
away from achieving that 92
away from achieving this 87
away from admitting that 406
away from alchemy and 85
away from alcohol and 758
away from alcohol for 228
away from alliance with 161
away from america and 628
away from america for 533
away from america than 63
away from america that 101
away from america too 63
away from america with 98
away from anarchy and 80
away from ancient and 40
away from animals and 182
away from animals that 172
away from antwerp and 67
away from anxiety and 168
away from anybody and 52
away from anybody that 44
away from anybody who 275
away from asserting that 157
away from atlanta and 132
away from atlanta for 44
away from babylon and 54
away from baghdad and 93
away from balance and 57
away from bankers and 49
away from barbara and 83
away from beatrice and 48
away from because they 182
away from because you 54
away from bedrock and 61
away from beginning his 55
away from behavior and 60
away from behavior that 173
away from beholding our 85
away from belfast and 55
away from beliefs and 41
away from believing that 466
away from beloved things 56
away from between her 120
away from between his 157
away from between our 57
away from between them 510
away from bishops and 62
away from bondage and 62
away from boredom and 64
away from brandon and 49
away from bristol and 40
away from britain and 1157
away from britain for 150
away from british and 103
away from brothels and 49
away from brothers and 44
away from buffalo and 48
away from buildings and 931
away from buildings that 239
away from bullets and 44
away from cameras and 90
away from cameron and 55
away from capital and 282
away from careers that 89
away from central and 128
away from central asia 337
away from certain death 380
away from certain things 282
away from charity and 113
away from charles and 196
away from charley and 49
away from charlie and 229
away from chicago and 429
away from chicago for 172
away from chicago with 51
away from choices that 154
away from civilian use 46
away from clarity and 48
away from classes and 183
away from classes for 127
away from classes that 42
away from cliches and 98
away from clients and 100
away from clinics and 61
away from clinton and 60
away from cocaine and 46
away from college and 503
away from college for 310
away from college with 94
away from colombia and 110
away from colombo and 45
away from colonial and 42
away from columbia and 71
away from comfort and 148
away from command and 236
away from company and 68
away from competing for 42
away from competing with 135
away from complex and 50
away from concern for 453
away from concern with 1152
away from conduct and 42
away from congress and 621
away from congress its 41
away from contact and 105
away from contact with 5802
away from content and 189
away from control and 238
away from corners and 104
away from country and 197
away from courses that 129
away from creative and 42
away from crowded and 41
away from cruelty and 55
away from culture and 200
away from customs and 86
away from defense and 179
away from demanding that 138
away from demands for 199
away from denmark and 165
away from desires and 44
away from despair and 225
away from details and 94
away from detente and 49
away from detroit and 117
away from dialogue and 56
away from dialogue with 69
away from discord and 46
away from division and 45
away from doctors and 417
away from douglas and 43
away from dreadful things 50
away from drought nor 67
away from dwellings and 83
away from election day 104
away from elitism and 44
away from emotions and 77
away from enemies and 77
away from essence and 59
away from european and 119
away from everything and 2807
away from everything but 428
away from everything dear 43
away from everything for 550
away from everything she 823
away from everything that 8204
away from everything they 400
away from everything with 55
away from everything you 396
away from experts and 42
away from exports and 162
away from extreme heat 350
away from factors that 106
away from failure and 112
away from familiar and 85
away from familiar things 81
away from fantasy and 193
away from farmers and 142
away from farmers who 62
away from features that 102
away from federal and 51
away from females and 51
away from finishing her 54
away from finishing his 76
away from fixation and 45
away from florida and 101
away from flowers and 75
away from following god 257
away from following him 222
away from following our 104
away from following them 54
away from foolish and 54
away from foreign and 112
away from forests and 80
away from francis and 42
away from freedom and 384
away from friends and 3390
away from friends who 311
away from gabriel and 54
away from galilee and 100
away from gardens and 71
away from general and 74
away from general use 44
away from germany and 1255
away from germany for 285
away from germany that 41
away from germany was 53
away from germany with 66
away from grammar and 60
away from grandma and 110
away from grappling with 77
away from gravity and 98
away from hamburg and 40
away from hampton that 56
away from harmful things 43
away from harmony with 56
away from harriet and 71
away from harvard and 64
away from harvard for 46
away from heavenly things 51
away from herself all 40
away from herself and 1560
away from herself each 40
away from herself for 64
away from herself she 47
away from herself with 101
away from himself all 356
away from himself and 5313
away from himself but 87
away from himself for 310
away from himself his 64
away from himself than 51
away from himself that 358
away from himself was 44
away from himself with 281
away from history and 718
away from history but 43
away from holland and 109
away from houston and 72
away from hunters and 41
away from husband and 263
away from idealism and 206
away from ideology and 295
away from illness and 161
away from illusion and 97
away from imagining that 103
away from imports and 193
away from infants and 150
away from insects and 90
away from insisting that 120
away from intense heat 88
away from ireland and 330
away from ireland for 242
away from ireland with 82
away from jackson and 145
away from jamaica and 68
away from jehovah and 102
away from jehovah for 55
away from jessica and 83
away from johnson and 122
away from jonathan and 117
away from judaism and 460
away from jupiter and 154
away from jupiter than 73
away from justice and 173
away from justice for 44
away from karachi and 44
away from kennedy and 50
away from kindred and 154
away from kinship and 47
away from language and 275
away from language that 172
away from lawyers and 106
away from leipzig and 45
away from leisure and 99
away from leningrad and 81
away from letters and 60
away from lexington and 58
away from liberal and 61
away from liberty and 126
away from lincoln and 92
away from listening ears 151
away from literal and 43
away from madison and 43
away from madness and 51
away from magnets and 118
away from malaysia and 45
away from malcolm and 78
away from mankind and 134
away from marketing and 47
away from markets and 170
away from markets that 42
away from marriage and 493
away from marriage for 42
away from marriage with 91
away from married men 101
away from marshes and 46
away from marxism and 425
away from masters and 40
away from masters who 44
away from material and 74
away from material that 171
away from material things 392
away from matters that 176
away from measures that 140
away from medical aid 147
away from medical and 54
away from melissa and 48
away from memphis and 58
away from miranda and 53
away from mirrors and 43
away from montreal and 119
away from mundane things 43
away from mystery and 42
away from nairobi and 53
away from napoleon and 47
away from national and 211
away from national pay 46
away from natural and 68
away from natural gas 382
away from natural law 178
away from natural things 71
away from neglect and 49
away from northern and 71
away from numbers and 62
away from objects and 255
away from objects that 476
away from offices and 120
away from oneself and 535
away from origins and 48
away from outward things 96
away from parents and 1885
away from parents but 47
away from parents for 132
away from parents who 488
away from parties and 198
away from partner and 95
away from passive and 48
away from patient and 47
away from patrick and 82
away from peasants and 63
away from persons and 131
away from persons who 278
away from persons with 192
away from pharaoh and 45
away from phillip and 43
away from physics and 130
away from pleasure and 137
away from plymouth and 50
away from polaris and 46
away from potatoes and 52
away from poverty and 556
away from preparing for 83
away from present and 50
away from present day 50
away from priests and 47
away from primary and 149
away from prisons and 50
away from private and 106
away from private use 69
away from process and 58
away from profits and 95
away from project aid 74
away from protein and 67
away from protest and 75
away from providing for 67
away from quality and 45
away from radical and 53
away from rebecca and 87
away from receiving her 46
away from receiving his 85
away from regional and 78
away from religion all 95
away from religion and 1592
away from religion but 95
away from religion for 61
away from religion has 49
away from religion than 49
away from religion was 104
away from research and 499
away from research that 202
away from respect for 208
away from richard and 243
away from rodents and 43
away from romance and 154
away from routine and 316
away from royalty and 42
away from russell and 47
away from sadness and 59
away from saloons and 128
away from samantha and 47
away from scandal and 65
away from schooling and 44
away from schools and 721
away from schools for 70
away from schools that 170
away from schools with 57
away from science and 1163
away from science for 59
away from science than 44
away from secrecy and 56
away from sectors that 55
away from sectors with 60
away from service and 109
away from shadows and 43
away from shanghai and 108
away from shanghai for 51
away from shelter and 61
away from sherman and 51
away from shirley and 41
away from silence and 75
away from singapore and 93
away from singapore for 46
away from slavery and 451
away from slavery was 95
away from society and 1513
away from society but 61
away from society for 265
away from society that 108
away from society with 46
away from solomon and 43
away from sources and 73
away from southeast asia 581
away from spanish and 99
away from spouses and 53
away from stanley and 72
away from staples and 42
away from stephen and 137
away from sterile and 46
away from stimuli that 124
away from stories that 346
away from streets and 295
away from strikes and 74
away from studies and 114
away from studies that 258
away from success and 85
away from suffering and 232
away from support and 70
away from support for 1433
away from surgery and 51
away from symbols and 44
away from sympathy for 58
away from sympathy with 201
away from systems and 137
away from systems that 126
away from tampering with 53
away from tariffs and 106
away from taverns and 68
away from teachers and 293
away from teachers who 72
away from temples and 40
away from thompson and 44
away from thoughts and 142
away from thoughts that 250
away from tissues and 49
away from tobacco and 110
away from toronto and 56
away from toronto for 41
away from torture and 44
away from traffic and 599
away from tragedy and 96
