abalones and sea urchins 61
actively try to promote 96
actively try to recruit 88
actively use the language 65
actively with the affairs 48
actively with the british 265
actively with the european 40
actively with the general 45
actively with the germans 101
actively with the material 277
actively with the national 458
actively with the patient 294
actively with the problem 144
actively with the process 47
actively with the question 59
actively with the subject 137
activism and the academy 135
activist and the defense 60
activist and the founder 79
activist with the national 286
activity and an ability 81
activity and an absence 76
activity and an adverse 53
activity and an altered 58
activity and an attempt 65
activity and an equally 73
activity and an increase 2093
activity and an increasing 309
activity and an overall 70
activity and by increasing 106
activity and by providing 62
activity and in addition 150
activity and in certain 77
activity and in general 146
activity and in providing 80
activity and in relation 105
activity and in several 40
activity and is capable 199
activity and is carried 78
activity and is closely 84
activity and is defined 105
activity and is largely 63
activity and is located 61
activity and is measured 50
activity and is present 163
activity and is rapidly 52
activity and is related 92
activity and is similar 70
activity and is subject 103
activity and is usually 370
activity and it becomes 73
activity and no visible 42
activity and of certain 42
activity and of general 74
activity and of material 56
activity and of national 88
activity and the ability 1435
activity and the absence 492
activity and the addition 102
activity and the adoption 137
activity and the adverse 533
activity and the aesthetic 48
activity and the affairs 53
activity and the alleged 141
activity and the amounts 100
activity and the arrival 74
activity and the attempt 72
activity and the average 524
activity and the balance 503
activity and the beginning 922
activity and the behavior 430
activity and the british 48
activity and the broader 84
activity and the calcium 49
activity and the capital 62
activity and the central 163
activity and the climate 108
activity and the company 109
activity and the complex 179
activity and the concept 167
activity and the conduct 103
activity and the content 780
activity and the context 169
activity and the control 398
activity and the correct 46
activity and the country 119
activity and the creative 148
activity and the criteria 62
activity and the culture 49
activity and the current 183
activity and the decision 113
activity and the decline 149
activity and the decrease 243
activity and the demands 192
activity and the density 92
activity and the desired 175
activity and the division 103
activity and the duration 333
activity and the dynamic 91
activity and the earliest 125
activity and the economy 314
activity and the effects 709
activity and the efforts 106
activity and the element 42
activity and the emotions 40
activity and the essence 48
activity and the exchange 299
activity and the extreme 47
activity and the factors 185
activity and the failure 128
activity and the fewness 43
activity and the following 359
activity and the foreign 92
activity and the freedom 170
activity and the function 195
activity and the general 834
activity and the genetic 41
activity and the gradual 125
activity and the greatest 276
activity and the highest 288
activity and the history 101
activity and the impulse 55
activity and the increase 672
activity and the increasing 670
activity and the interior 85
activity and the language 90
activity and the largest 122
activity and the limited 96
activity and the location 291
activity and the marketing 85
activity and the marvels 40
activity and the material 2993
activity and the maximal 46
activity and the maximum 342
activity and the measured 97
activity and the measures 61
activity and the members 41
activity and the minimum 121
activity and the national 262
activity and the natural 1131
activity and the nervous 68
activity and the network 45
activity and the neutron 301
activity and the numbers 137
activity and the objects 171
activity and the optimum 42
activity and the organic 49
activity and the outcome 124
activity and the outlook 47
activity and the outside 54
activity and the overall 321
activity and the parties 59
activity and the passage 88
activity and the passive 75
activity and the patient 634
activity and the pattern 252
activity and the peculiar 57
activity and the percent 55
activity and the perfect 60
activity and the persons 51
activity and the pleasure 173
activity and the popular 264
activity and the position 202
activity and the precise 46
activity and the present 331
activity and the previous 79
activity and the primary 137
activity and the private 95
activity and the problem 173
activity and the process 497
activity and the product 852
activity and the profits 65
activity and the program 136
activity and the project 110
activity and the promise 49
activity and the protein 256
activity and the purpose 176
activity and the pursuit 227
activity and the quality 556
activity and the question 119
activity and the rational 41
activity and the reactions 52
activity and the recording 46
activity and the reduced 146
activity and the regional 40
activity and the regular 46
activity and the related 680
activity and the relation 295
activity and the remaining 274
activity and the removal 135
activity and the research 99
activity and the resulting 2094
activity and the results 663
activity and the rewards 70
activity and the service 69
activity and the smaller 53
activity and the society 40
activity and the sources 92
activity and the student 86
activity and the subject 340
activity and the success 228
activity and the support 112
activity and the surface 114
activity and the typical 54
activity and the variation 54
activity and the variety 153
activity and the virtual 59
activity and the welfare 49
activity and the workers 43
activity and to achieve 108
activity and to acquire 70
activity and to attempt 79
activity and to collect 58
activity and to compare 112
activity and to control 175
activity and to decrease 119
activity and to develop 355
activity and to discuss 77
activity and to display 45
activity and to enforce 48
activity and to enhance 155
activity and to examine 112
activity and to explain 69
activity and to explore 67
activity and to express 80
activity and to improve 221
activity and to include 54
activity and to increase 471
activity and to inhibit 97
activity and to initiate 47
activity and to monitor 112
activity and to observe 62
activity and to operate 53
activity and to perform 83
activity and to predict 78
activity and to prepare 100
activity and to present 156
activity and to prevent 542
activity and to produce 156
activity and to promote 297
activity and to protect 172
activity and to provide 829
activity and to reflect 85
activity and to respond 91
activity and to restore 49
activity and to suggest 87
activity and to support 119
activity and to utilize 47
activity are as follows 1024
activity are at present 107
activity are in general 234
activity are of primary 46
activity are so closely 69
activity are so complex 42
activity are the central 55
activity are the factors 50
activity are the following 735
activity are the natural 42
activity are the primary 180
activity are the results 59
activity are the subject 254
activity but an increase 52
activity but is usually 48
activity can be adapted 719
activity can be allowed 138
activity can be altered 529
activity can be applied 378
activity can be aroused 54
activity can be arranged 137
activity can be assayed 572
activity can be assumed 228
activity can be assured 42
activity can be avoided 264
activity can be blocked 444
activity can be broadly 111
activity can be brought 458
activity can be carried 2121
activity can be checked 131
activity can be classed 61
activity can be closely 63
activity can be counted 106
activity can be covered 49
activity can be crashed 105
activity can be deduced 138
activity can be defined 927
activity can be delayed 1614
activity can be derived 456
activity can be devised 42
activity can be divided 1271
activity can be enjoyed 110
activity can be equated 67
activity can be focused 63
activity can be gathered 74
activity can be grasped 70
activity can be grouped 141
activity can be handled 165
activity can be harmful 79
activity can be helpful 342
activity can be ignored 78
activity can be induced 1183
activity can be labeled 70
activity can be largely 112
activity can be likened 112
activity can be limited 177
activity can be located 177
activity can be lowered 49
activity can be managed 103
activity can be matched 57
activity can be measured 4409
activity can be mediated 78
activity can be misleading 116
activity can be modeled 126
activity can be noticed 75
activity can be offered 66
activity can be planned 205
activity can be plotted 57
activity can be present 259
activity can be pursued 221
activity can be quickly 73
activity can be rapidly 82
activity can be realized 128
activity can be reduced 1402
activity can be related 719
activity can be released 192
activity can be reliably 63
activity can be removed 367
activity can be repeated 728
activity can be resumed 829
activity can be revealed 79
activity can be revived 47
activity can be roughly 93
activity can be secured 74
activity can be shifted 83
activity can be started 1069
activity can be stopped 191
activity can be strongly 67
activity can be studied 714
activity can be subject 44
activity can be totally 75
activity can be tracked 112
activity can be written 133
activity due to central 65
activity due to chronic 682
activity due to delayed 67
activity due to fatigue 53
activity due to illness 420
activity due to reduced 137
activity far in advance 40
activity for an average 178
activity for or against 93
activity for the account 45
activity for the average 408
activity for the balance 66
activity for the beginning 177
activity for the benefit 2075
activity for the british 181
activity for the catholic 42
activity for the central 41
activity for the chinese 55
activity for the company 282
activity for the control 125
activity for the country 205
activity for the current 1013
activity for the desired 43
activity for the duration 470
activity for the economy 314
activity for the elderly 307
activity for the enzymes 48
activity for the european 125
activity for the federal 290
activity for the following 749
activity for the foreign 92
activity for the general 389
activity for the largest 86
activity for the members 107
activity for the national 510
activity for the overall 58
activity for the patient 915
activity for the pleasure 107
activity for the preceding 151
activity for the present 332
activity for the previous 262
activity for the primary 99
activity for the private 76
activity for the process 52
activity for the product 72
activity for the program 76
activity for the project 144
activity for the purpose 2765
activity for the quarter 101
activity for the remaining 230
activity for the removal 72
activity for the service 155
activity for the society 66
activity for the student 323
activity for the subject 120
activity for the success 72
activity for the support 73
activity for the taxable 984
activity for the village 112
activity for the weekend 60
activity for the welfare 351
activity for the workers 74
activity goes on outside 140
activity going on between 138
activity going on outside 527
activity had an average 59
activity had the greatest 65
activity had the highest 57
activity has an adverse 41
activity has an average 85
activity has an element 55
activity has no relation 67
activity has the ability 40
activity has the following 357
activity has the greatest 95
activity has the highest 69
activity has the quality 46
activity may be adapted 100
activity may be allowed 196
activity may be altered 440
activity may be applied 142
activity may be aroused 63
activity may be assayed 132
activity may be assumed 203
activity may be avoided 74
activity may be blocked 115
activity may be briefly 50
activity may be broadly 56
activity may be brought 234
activity may be carried 1242
activity may be checked 99
activity may be classed 48
activity may be closely 85
activity may be coupled 51
activity may be covered 44
activity may be deduced 55
activity may be defined 554
activity may be delayed 615
activity may be derived 161
activity may be divided 625
activity may be equally 76
activity may be evident 181
activity may be excited 86
activity may be exerted 100
activity may be focused 44
activity may be gathered 64
activity may be grouped 306
activity may be handled 65
activity may be harmful 86
activity may be helpful 408
activity may be illegal 64
activity may be imposed 78
activity may be increasing 53
activity may be induced 325
activity may be invalid 44
activity may be largely 178
activity may be likened 67
activity may be limited 675
activity may be located 135
activity may be lowered 57
activity may be measured 679
activity may be mediated 407
activity may be minimal 87
activity may be misleading 113
activity may be noticed 58
activity may be occurring 139
activity may be omitted 62
activity may be ordered 64
activity may be planned 88
activity may be present 2564
activity may be pursued 171
activity may be realized 51
activity may be reduced 1082
activity may be related 1830
activity may be released 68
activity may be removed 99
activity may be renewed 50
activity may be repeated 226
activity may be resumed 586
activity may be revealed 71
activity may be roughly 77
activity may be secured 70
activity may be similar 113
activity may be socially 54
activity may be started 188
activity may be stopped 65
activity may be strongly 48
activity may be studied 225
activity may be subject 271
activity may be visible 51
activity may be worried 44
activity may be written 86
activity near the beginning 42
activity near the surface 341
activity out of wedlock 85
activity per mg protein 365
activity than at present 250
activity than in previous 63
activity than in several 76
activity than is usually 123
activity than the average 558
activity than the control 309
activity than the general 94
activity than the natural 409
activity than the preceding 47
activity than the previous 99
activity than the smaller 51
activity that he enjoyed 96
activity that he himself 40
activity that he jointly 42
activity that is against 61
activity that is alleged 62
activity that is allowed 93
activity that is applied 83
activity that is aroused 73
activity that is assumed 59
activity that is brought 68
activity that is capable 208
activity that is carried 1149
activity that is central 292
activity that is charged 158
activity that is closely 288
activity that is complex 60
activity that is covered 69
activity that is creative 100
activity that is defined 144
activity that is derived 66
activity that is desired 75
activity that is devoted 87
activity that is enjoyed 100
activity that is equally 59
activity that is evident 78
activity that is familiar 86
activity that is focused 123
activity that is foreign 86
activity that is fraught 44
activity that is happening 84
activity that is harmful 92
activity that is helpful 62
activity that is illegal 243
activity that is implied 133
activity that is imposed 47
activity that is induced 131
activity that is largely 257
activity that is limited 341
activity that is located 91
activity that is meaningful 333
activity that is measured 169
activity that is mediated 123
activity that is morally 40
activity that is natural 87
activity that is occurring 426
activity that is offered 61
activity that is opposed 45
activity that is outside 421
activity that is peculiar 111
activity that is perhaps 66
activity that is planned 353
activity that is popular 110
activity that is present 824
activity that is producing 42
activity that is pursued 159
activity that is rapidly 68
activity that is realized 55
activity that is regular 53
activity that is related 637
activity that is released 56
activity that is removed 46
activity that is repeated 164
activity that is rewarding 49
activity that is similar 419
activity that is socially 309
activity that is somehow 117
activity that is strongly 84
activity that is subject 574
activity that is superior 63
activity that is totally 97
activity that is typical 150
activity that is unusual 43
activity that is usually 585
activity that is visible 86
activity that it becomes 92
activity that the average 312
activity that the british 52
activity that the company 149
activity that the country 65
activity that the federal 324
activity that the greatest 45
activity that the members 65
activity that the parents 48
activity that the patient 698
activity that the present 100
activity that the project 42
activity that the student 200
activity that the subject 152
activity that we observe 85
activity that we perform 50
activity using the following 502
activity using the material 199
activity was an attempt 199
activity was an example 42
activity was an increase 121
activity was as follows 259
activity was in addition 81
activity was in decline 49
activity was in general 129
activity was in process 42
activity was in support 46
activity was in violation 68
activity was my delight 53
activity was so closely 41
activity was so intense 167
activity was so limited 53
activity was the attempt 80
activity was the beginning 199
activity was the central 56
activity was the conduct 63
activity was the general 58
activity was the greatest 119
activity was the highest 253
activity was the increase 42
activity was the largest 45
activity was the national 90
activity was the natural 53
activity was the outcome 47
activity was the passage 43
activity was the primary 199
activity was the product 95
activity was the pursuit 45
activity was the subject 361
activity was to achieve 53
activity was to collect 68
activity was to conduct 58
activity was to consist 57
activity was to develop 181
activity was to improve 47
activity was to increase 149
activity was to prepare 78
activity was to prevent 47
activity was to produce 205
activity was to promote 80
activity was to provide 352
activity was to publish 43
activity was to satisfy 42
activity with an average 170
activity with an element 43
activity with an increase 395
activity with an increasing 114
activity with an optimum 53
activity with an overall 78
activity with no purpose 79
activity with the ability 99
activity with the accused 54
activity with the addition 212
activity with the arrival 81
activity with the beginning 105
activity with the company 54
activity with the concept 51
activity with the earliest 60
activity with the following 989
activity with the general 130
activity with the greatest 305
activity with the highest 576
activity with the increase 108
activity with the largest 167
activity with the material 71
activity with the maximum 116
activity with the minimum 352
activity with the national 204
activity with the natural 117
activity with the objects 47
activity with the outside 44
activity with the parents 42
activity with the partner 98
activity with the passage 86
activity with the patient 505
activity with the present 65
activity with the previous 51
activity with the primary 109
activity with the process 53
activity with the purpose 613
activity with the resulting 62
activity with the results 46
activity with the stranger 45
activity with the student 92
activity with the subject 205
activity with the support 73
activity with the surface 43
actually act to increase 53
actually and in perfect 88
actually and in relation 84
actually are at present 114
actually are in contact 42
actually are in control 44
actually are in relation 56
actually are the opinions 54
actually ask the question 146
actually beg the question 43
actually being in contact 149
actually being in control 65
actually buy the product 717
actually can be applied 128
actually can be carried 78
actually can be harmful 63
actually can be helpful 51
actually can be measured 90
actually can be realized 44
actually can be reduced 41
actually did it himself 64
actually did the research 65
actually did the reverse 91
actually does it himself 69
actually does or tenders 86
actually does so depends 86
actually does the computing 117
actually does the reverse 51
actually doing it because 46
actually doing it himself 57
actually doing the project 171
actually doing the research 355
actually end up increasing 78
actually end up producing 63
actually end up receiving 42
actually far in advance 63
actually fix the problem 106
actually for the benefit 230
actually for the purpose 532
actually get the benefit 71
actually get the message 55
actually get the results 57
actually goes on between 207
actually going on between 321
actually going on outside 119
actually going to achieve 107
actually going to america 56
actually going to attempt 90
actually going to believe 43
actually going to benefit 57
actually going to college 217
actually going to deliver 88
actually going to execute 41
actually going to improve 46
actually going to increase 44
actually going to operate 48
actually going to perform 119
actually going to produce 115
actually going to provide 50
actually going to publish 54
actually going to receive 81
actually going to succeed 57
actually going to survive 43
actually had an abortion 147
actually had an adverse 287
actually had an average 125
actually had an increase 114
actually had me believing 54
actually had no control 68
actually had no problem 53
actually had the ability 197
actually had the courage 516
actually had the desired 142
actually had the freedom 47
actually had the greatest 91
actually had the highest 224
actually had the largest 90
actually had the meanness 47
actually had the pleasure 112
actually had the reverse 230
actually had the support 95
actually had the triumph 82
actually had to abandon 85
actually had to contend 67
actually had to deliver 41
actually had to explain 75
actually had to perform 112
actually had to produce 58
actually had to provide 49
actually has an adverse 61
actually has no control 76
actually has no natural 148
actually has the ability 343
actually has the desired 45
actually has the following 58
actually has the function 50
actually has the greatest 95
actually has the highest 169
actually has the largest 55
actually has the problem 64
actually has the purpose 46
actually has the reverse 111
actually has to perform 81
actually has to slacken 151
actually hit the streets 40
actually lead to reduced 220
actually lead to results 48
actually led to believe 101
actually led to violence 43
actually may be harmful 116
actually may be present 48
actually may be reduced 52
actually may be several 46
actually mean an increase 41
actually mean to suggest 48
actually met the criteria 107
actually now at variance 118
actually one of several 358
actually out of balance 44
actually out of control 256
actually own or control 49
actually own the company 104
actually pay the balance 48
actually put in jeopardy 45
actually put in question 46
actually put in service 73
actually put it together 100
actually put the question 240
actually put up against 58
actually ran the company 102
actually ran the country 218
actually read an article 41
actually read or written 138
actually read the article 198
actually read the chapter 49
actually read the content 99
actually read the letters 78
actually read the material 185
actually read the message 128
actually read the passage 50
actually read the question 45
actually read the stories 60
actually run the company 203
actually run the country 221
actually run the program 307
actually run the schools 49
actually saw an increase 160
actually saw it happening 45
actually saw the accused 55
actually saw the creature 43
actually saw the emperor 101
actually saw the martians 169
actually saw the monster 40
actually saw the patient 132
actually saw the picture 70
actually saw the process 90
actually say to himself 41
actually see an example 40
actually see an increase 56
actually see it because 70
actually see it happening 197
actually see the animals 67
actually see the bullets 48
actually see the division 47
actually see the effects 122
actually see the horizon 40
actually see the muscles 42
actually see the numbers 56
actually see the objects 105
actually see the outline 87
actually see the patient 329
actually see the pattern 40
actually see the picture 122
actually see the problem 68
actually see the process 232
actually see the product 195
actually see the program 44
actually see the results 348
actually see the surface 51
actually set at defiance 82
actually set at liberty 52
actually set the example 46
actually set the pattern 72
actually tip the balance 46
actually try the product 57
actually try to achieve 68
actually try to destroy 42
actually try to enforce 45
actually try to explain 40
actually try to improve 41
actually try to prevent 84
actually try to produce 40
actually use it against 50
actually use the concept 130
actually use the following 47
actually use the language 816
actually use the library 121
actually use the machine 43
actually use the material 74
actually use the network 83
actually use the product 810
actually use the program 154
actually use the results 92
actually use the service 205
actually use the systems 45
actually use the vehicle 45
actually using the concept 42
actually using the language 242
actually using the machine 114
actually using the network 50
actually using the product 647
actually using the program 230
actually using the service 132
actually was an attempt 75
actually was an element 90
actually was an increase 54
actually was an operating 51
actually was in relation 40
actually was the beginning 113
actually was the greatest 43
actually was the product 44
actually was the subject 92
actually wet the surface 42
actually win an election 114
actually win the election 260
actually won an election 128
actually won the contest 83
actually won the election 976
actually won the popular 320
actually won the primary 41
actually won the support 41
actually won the victory 51
actuated both by present 45
actuated not by ambition 51
actuated with the spirits 65
actuated with the wildest 60
actuator and the control 50
adaptive fear of receiving 73
adaptive for the patient 106
adaptive for the society 94
adaptive for the species 452
addiction and the effects 87
addiction and the medical 162
addiction and the process 58
addiction and the related 97
addiction can be defined 78
addiction may be defined 71
addiction than the general 41
addiction was an illness 86
addiction was to courses 337
additions are as follows 285
additions are in italics 122
additions are the following 238
additions can be carried 55
additions can be reduced 61
additions for the present 47
additions for the purpose 197
additions may be charged 96
additions read as follows 128
additive for the purpose 54
additive with the effects 113
addressing all the lawyers 50
addressing and the broader 65
addressing her as follows 61
addressing her in spanish 52
addressing him as captain 41
addressing him as follows 295
addressing him in language 68
addressing him in letters 54
addressing him in spanish 158
addressing them as brothers 57
addressing them as follows 184
addressing them as rational 44
addressing them in language 80
addressing them in spanish 97
addressing them to himself 89
addressing you at present 149
adenoids and the tonsils 49
adenoids can be removed 56
adenoids may be removed 97
adequacy and the ability 58
adequacy and the quality 97
adequacy can be carried 46
adequacy can be checked 42
adequacy can be measured 48
adequacy for an account 70
adequacy for the purpose 184
adequate and the climate 41
adequate and the patient 630
adequate and the process 49
adequate and the quality 60
adequate and the results 87
adequate and to restore 56
adequate both in numbers 75
adequate both in quality 71
adequate for an account 54
adequate for an average 486
adequate for an expanding 56
adequate for an overall 43
adequate for my present 53
adequate for my purpose 200
adequate for the average 1818
adequate for the balance 49
adequate for the beginning 143
adequate for the capture 41
adequate for the central 40
adequate for the climate 75
adequate for the comfort 53
adequate for the company 239
adequate for the complex 351
adequate for the concept 54
adequate for the conduct 255
adequate for the control 556
adequate for the correct 70
adequate for the country 402
adequate for the current 1301
adequate for the decision 147
adequate for the defense 428
adequate for the demands 1048
adequate for the desired 802
adequate for the display 45
adequate for the duration 67
adequate for the dynamic 55
adequate for the economy 84
adequate for the elderly 74
adequate for the erection 49
adequate for the example 42
adequate for the exchange 46
adequate for the expanding 56
adequate for the financing 57
adequate for the following 466
adequate for the function 129
adequate for the general 453
adequate for the gravity 221
adequate for the greatest 44
adequate for the highest 116
adequate for the increasing 222
adequate for the invasion 53
adequate for the journey 82
adequate for the language 42
adequate for the largest 226
adequate for the library 46
adequate for the limited 369
adequate for the location 57
adequate for the material 138
adequate for the maximum 372
adequate for the medical 96
adequate for the minimum 152
adequate for the national 240
adequate for the natural 70
adequate for the numbers 113
adequate for the occasion 740
adequate for the operating 128
adequate for the overall 78
adequate for the passage 164
adequate for the patient 944
adequate for the payment 173
adequate for the perfect 43
adequate for the planned 307
adequate for the position 127
adequate for the precise 48
adequate for the present 7046
adequate for the primary 99
adequate for the private 55
adequate for the problem 676
adequate for the process 146
adequate for the product 154
adequate for the program 197
adequate for the project 214
adequate for the purpose 32422
adequate for the pursuit 69
adequate for the quality 56
adequate for the question 61
adequate for the rapidly 70
adequate for the rational 42
adequate for the recording 134
adequate for the reduced 50
adequate for the regular 55
adequate for the remaining 143
adequate for the removal 313
adequate for the research 174
adequate for the routine 224
adequate for the service 1085
adequate for the simpler 135
adequate for the smaller 184
adequate for the solution 848
adequate for the species 64
adequate for the storage 132
adequate for the student 174
adequate for the subject 398
adequate for the support 1076
adequate for the traffic 863
adequate for the typical 128
adequate for the variety 43
adequate for the voltage 60
adequate for the welfare 58
adequate for the workers 41
adequate idea of certain 230
adequate idea of himself 94
adequate job in preparing 42
adequate job of assessing 75
adequate job of capturing 51
adequate job of conveying 47
adequate job of educating 124
adequate job of informing 50
adequate job of preparing 195
adequate job of providing 184
adequate job of reporting 58
adequate job of research 42
adequate job of selecting 52
adequate set of criteria 191
adequate set of features 50
adequate set of records 105
adequate set of symbols 48
adequate than at present 44
adequate than the average 50
adequate than the preceding 48
adequate than the present 167
adequate than the previous 60
adequate use of language 190
adequate use of natural 60
adequate way of answering 55
adequate way of assessing 66
adequate way of providing 44
adequate way to account 68
adequate way to address 54
adequate way to compare 54
adequate way to control 49
adequate way to explain 109
adequate way to express 326
adequate way to proceed 40
adequate way to protect 57
adherent and the surface 114
adhesive and the surface 214
adhesive can be applied 431
adhesive can be removed 349
adhesive for the purpose 123
adhesive may be applied 670
adhesive may be removed 101
adhesive that is applied 138
adjacent for the purpose 59
adjacent seas or islands 88
adjudged for the benefit 77
adjudged him to forfeit 120
adjudged that in default 128
adjudged that the present 46
adjudged that the statute 50
adjudges that he entered 90
adjusted and in control 41
adjusted and the balance 74
adjusted and the mixture 47
adjusted and the patient 325
adjusted and the process 401
adjusted for an assumed 147
adjusted for an average 247
adjusted for an increase 49
adjusted for an optimum 124
adjusted for the amounts 45
adjusted for the assumed 143
adjusted for the average 769
adjusted for the balance 49
adjusted for the benefit 260
adjusted for the comfort 62
adjusted for the company 63
adjusted for the control 61
adjusted for the correct 618
adjusted for the current 495
adjusted for the decline 108
adjusted for the decrease 44
adjusted for the degrees 447
adjusted for the desired 1578
adjusted for the differing 173
adjusted for the dilution 53
adjusted for the duration 95
adjusted for the effects 7605
adjusted for the exchange 624
adjusted for the factors 130
adjusted for the following 1052
adjusted for the foreign 130
adjusted for the forward 70
adjusted for the fraction 87
adjusted for the general 206
adjusted for the greatest 40
adjusted for the highest 63
adjusted for the increase 485
adjusted for the largest 54
adjusted for the location 78
adjusted for the maximum 480
adjusted for the minimum 170
adjusted for the nominal 42
adjusted for the occasion 47
adjusted for the optimum 129
adjusted for the overall 99
adjusted for the passage 556
adjusted for the patient 641
adjusted for the percent 47
adjusted for the position 46
adjusted for the premium 125
adjusted for the present 746
adjusted for the previous 68
adjusted for the purpose 771
adjusted for the quality 198
adjusted for the reduced 60
adjusted for the remaining 75
adjusted for the removal 43
adjusted for the seasonal 68
adjusted for the smaller 63
adjusted for the variation 93
adjusted sum of squares 2128
adjusted than at present 81
adjusted than the average 283
adjusted that no current 458
adjusted that the average 146
adjusted that the current 347
adjusted that the greatest 44
adjusted that the machine 131
adjusted that the maximum 173
adjusted that the mercury 86
adjusted that the natural 51
adjusted that the patient 79
adjusted that the pointer 57
adjusted that the product 60
adjusted that the resulting 44
adjusted that the solution 61
adjusted that the surface 53
adjusted that the voltage 66
adjusted using the following 310
adjusted using the formula 52
adjusted with the addition 233
adjusted with the following 81
adjusted with the greatest 415
adjusted with the minimum 50
adjusted with the patient 109
adjusted with the throttle 95
adjuster and the insured 149
adjuster for the company 109
adjutant and the officer 41
adjutant and the sergeant 95
admirals and the general 45
admirers and the censors 53
admirers and the critics 104
admirers than the northern 43
admiringly that the colonel 42
admission and at regular 78
admission and the duration 45
admission and the exhaust 120
admission and the following 47
admission and the patient 270
admission are as follows 286
admission are the following 57
admission can be arranged 110
admission can be avoided 46
admission can be charged 61
admission can be granted 55
admission can be secured 75
admission fee be charged 42
admission fee is charged 4142
admission fee to observe 112
admission for the following 119
admission for the patient 204
admission for the present 99
admission for the purpose 559
admission has an illness 45
admission may be charged 94
admission may be granted 297
admission may be refused 137
admission tax is imposed 152
admission that he himself 345
admission that in certain 45
admission that the ability 67
admission that the account 71
admission that the accused 135
admission that the alleged 98
admission that the article 59
admission that the attempt 82
admission that the average 62
admission that the balance 47
admission that the british 624
admission that the catholic 63
admission that the charges 122
admission that the chinese 121
admission that the clauses 51
admission that the colonial 52
admission that the company 190
admission that the concept 89
admission that the conduct 67
admission that the council 44
admission that the country 182
admission that the current 217
admission that the decision 124
admission that the entries 44
admission that the failure 62
admission that the federal 106
admission that the general 259
admission that the germans 88
admission that the language 80
admission that the marriage 74
admission that the material 44
admission that the measures 41
admission that the members 54
admission that the national 108
admission that the natural 59
admission that the official 174
admission that the patient 132
admission that the position 54
admission that the present 561
admission that the previous 139
admission that the primary 92
admission that the problem 308
admission that the process 99
admission that the product 90
admission that the project 75
admission that the purpose 122
admission that the pursuit 43
admission that the quality 40
admission that the question 227
admission that the relation 45
admission that the results 48
admission that the russians 80
admission that the several 49
admission that the soviets 66
admission that the spanish 42
admission that the spirits 41
admission that the subject 317
admission that the treaties 42
admission that the witness 104
admission was as follows 172
admission was by tickets 136
admission was the quarter 90
admission with the following 41
admitted all the charges 163
admitted all the material 69
admitted and the mixture 48
admitted and the process 67
admitted and the question 67
admitted and the wrongful 71
admitted both by monists 53
admitted but by printed 64
admitted for an abortion 46
admitted for an instant 315
admitted for or against 85
admitted for the benefit 65
admitted for the duration 140
admitted for the following 264
admitted for the limited 973
admitted for the present 382
admitted for the purpose 3201
admitted him to deliver 101
admitted him to familiar 43
admitted him to quarter 49
admitted lying to congress 71
admitted near the persons 61
admitted out of modesty 59
admitted that an attempt 98
admitted that an election 116
admitted that an element 56
admitted that an immense 47
admitted that an increase 167
admitted that an officer 89
admitted that an official 94
admitted that as regards 146
admitted that at certain 72
admitted that at present 788
admitted that by enclosing 61
admitted that he admired 171
admitted that he adopted 40
admitted that he advised 57
admitted that he allowed 185
admitted that he appeared 67
admitted that he applied 53
admitted that he arrived 43
admitted that he assumed 56
admitted that he avoided 50
admitted that he behaved 70
admitted that he belonged 216
admitted that he brought 131
admitted that he carried 195
admitted that he claimed 41
admitted that he decided 56
admitted that he derived 131
admitted that he desired 147
admitted that he doubted 117
admitted that he enjoyed 481
admitted that he entered 144
admitted that he favored 164
admitted that he finally 44
admitted that he himself 3026
admitted that he injured 105
admitted that he knowingly 42
admitted that he managed 60
admitted that he married 45
admitted that he offered 78
admitted that he opposed 120
admitted that he ordered 108
admitted that he partook 82
admitted that he planned 183
admitted that he realized 145
admitted that he refused 96
admitted that he searched 102
admitted that he started 118
admitted that he stopped 60
admitted that he studied 64
admitted that he usually 160
admitted that he violated 112
admitted that he visited 83
admitted that he worried 87
admitted that in addition 215
admitted that in america 81
admitted that in britain 46
admitted that in certain 1088
admitted that in extreme 42
admitted that in general 444
admitted that in germany 42
admitted that in january 85
admitted that in matters 160
admitted that in october 44
admitted that in position 45
admitted that in previous 49
admitted that in private 62
admitted that in relation 49
admitted that in respect 114
admitted that in several 193
admitted that it affords 41
admitted that it appeared 82
admitted that it baffled 48
admitted that it belonged 133
admitted that it depends 56
admitted that it existed 112
admitted that it remains 53
admitted that it sounded 103
admitted that it usually 57
admitted that my refusal 45
admitted that no attempt 107
admitted that no country 106
admitted that no decision 68
admitted that no general 92
admitted that no marriage 45
admitted that no previous 42
admitted that no similar 64
admitted that no tourney 46
admitted that no written 54
admitted that of animals 43
admitted that on account 85
admitted that on certain 54
admitted that on occasion 306
admitted that on several 129
admitted that the ability 206
admitted that the absence 488
admitted that the account 242
admitted that the accused 301
admitted that the addition 110
admitted that the address 46
admitted that the admiral 52
admitted that the adoption 231
admitted that the advance 88
admitted that the aesthetic 73
admitted that the affairs 61
admitted that the african 280
admitted that the agrarian 48
admitted that the alleged 420
admitted that the alliance 163
admitted that the amounts 71
admitted that the analogy 128
admitted that the ancient 448
admitted that the animals 97
admitted that the answers 91
admitted that the apostle 231
admitted that the arrival 79
admitted that the article 342
admitted that the assault 47
admitted that the athenians 53
admitted that the attacks 111
admitted that the attempt 445
admitted that the austrian 232
admitted that the average 1786
admitted that the awakening 46
admitted that the balance 598
admitted that the beginning 135
