am considerably older than 156
an interstellar cloud can 44
an interstellar cloud that 130
an interstellar cloud with 62
an intrauterine fetal death 160
an introductory basis for 83
an introductory class for 58
an introductory dialog box 52
an introductory draft for 47
an introductory essay and 1492
an introductory essay for 420
an introductory essay that 1123
an introductory essay with 52
an introductory guide and 132
an introductory guide for 319
an introductory level and 266
an introductory level are 42
an introductory level for 66
an introductory level with 54
an introductory meeting and 68
an introductory meeting for 52
an introductory meeting with 312
an introductory offer for 51
an introductory paper for 40
an introductory piece for 85
an introductory rather than 43
an introductory reader for 41
an introductory study and 83
an introductory study for 50
an investigation about how 59
an investigation about this 58
an investigation arising out 41
an investigation begun with 50
an investigation calls for 43
an investigation could lead 166
an investigation could not 586
an investigation found that 502
an investigation might lead 106
an investigation might not 41
an investigation rather than 312
an investigation right now 41
an investigation shall not 136
an investigation showing that 186
an investigation shows that 712
an investigation under that 50
an investigation under this 3310
an investigation under way 231
an investigation where one 91
an investigation where they 48
an investigation which can 189
an investigation which did 51
an investigation which does 76
an investigation which had 1055
an investigation which has 909
an investigation which led 320
an investigation which may 350
an investigation which they 159
an investigation which was 1135
an investigation would bring 220
an investigation would lead 384
an investigation would not 1204
an investigator could not 136
an investigator could use 84
an investigator feels that 86
an investigator finds that 252
an investigator found that 363
an investigator knows that 113
an investigator looking for 124
an investigator looks for 46
an investigator might ask 72
an investigator might not 45
an investigator might use 105
an investigator rather than 160
an investigator working for 154
an investigator working with 117
an investigator works with 49
an investigator would not 224
an irregularity which can 185
an irregularity which did 69
an irregularity which does 84
an irregularity which had 63
an irregularity which has 125
an irregularity which may 154
an irregularity which men 45
an irregularity which was 272
an irreplaceable asset for 49
an irreplaceable basis for 43
an irresistible appeal and 93
an irresistible appeal for 1074
an irresistible appeal that 64
an irresistible charm and 243
an irresistible charm for 886
an irresistible charm that 198
an irresistible claim for 64
an irresistible craving and 62
an irresistible craving for 962
an irresistible drive for 61
an irresistible feeling that 407
an irresistible fleet was 49
an irresistible force and 1073
an irresistible force for 529
an irresistible force had 120
an irresistible force has 46
an irresistible force met 221
an irresistible force that 1750
an irresistible force was 246
an irresistible force with 132
an irresistible grace and 56
an irresistible hunger for 83
an irresistible lever for 44
an irresistible model for 77
an irresistible power and 229
an irresistible power for 97
an irresistible power that 345
an irresistible power was 50
an irresistible proof that 394
an irresistible reason for 120
an irresistible sense that 310
an irresistible setting for 44
an irresistible siren song 45
an irresistible smile and 119
an irresistible smile that 50
an irresistible story for 46
an irresistible taste for 251
an irresistible thirst for 123
an irresistible topic for 48
an irresistible yearning for 210
an irresistibly comic air 41
an irreversible change and 125
an irreversible change for 41
an irreversible change had 73
an irreversible change has 130
an irreversible change that 142
an irreversible change with 42
an irreversible event that 133
an irreversible state and 41
an irreversible trend and 88
an irreversible trend that 113
an irritability which was 49
an objectionable smell and 61
an objectionable taste and 184
an observational basis for 171
an observational method for 164
an observational method that 105
an observational rather than 227
an observational scale for 41
an observational study and 327
an observational study are 55
an observational study can 80
an observational study may 95
an observational study that 648
an observational study using 108
an observational study was 81
an observational study with 181
an obsolescence claim with 51
an oscilloscope rather than 49
an oscilloscope which has 53
an outstretched right arm 75
an overestimate rather than 54
an overindulged child who 57
an overwhelmingly large and 62
an overwhelmingly large one 43
an overwhelmingly rural and 254
an overwhelmingly strong and 50
an overwhelmingly strong one 73
an overwhelmingly urban and 61
an overwhelmingly urban one 41
an overwhelmingly white and 62
an oxyacetylene flame and 121
an oxyacetylene torch and 164
an oxyacetylene torch with 50
an unacceptable basis for 299
an unacceptable level and 226
an unacceptable level for 156
an unacceptable method for 87
an unacceptable model for 67
an unacceptable notion and 215
an unacceptable option for 147
an unacceptable price for 186
an unacceptable reason for 177
an unacceptable value for 59
an unanswerable claim for 52
an unanswerable proof that 1469
an unanswerable reason for 412
an unanswerable reason why 138
an unassailable basis for 100
an unattainable model for 57
an unattractive field for 66
an unattractive option and 46
an unattractive option for 424
an unattractive place for 149
an unattractive woman and 86
an unattractive woman far 67
an unattractive woman for 43
an unattractive woman who 109
an unattractive woman with 64
an unbelievable price for 49
an unbelievable speed and 132
an unbelievable story that 52
an unbelievably large and 40
an uncalibrated stereo rig 189
an uncompromising fight for 105
an uncompromising fight with 58
an uncompromising quest for 80
an uncompromising search for 126
an uncompromising stand and 92
an uncompromising stand for 228
an uncompromising stand that 43
an uncompromising stand with 41
an unconditional basis for 112
an unconditional claim for 45
an unconditional moral law 133
an unconditional offer for 59
an unconditional order for 90
an unconditional right for 42
an unconditioned whole and 47
an uncontrolled craving for 55
an uncontrolled growth and 53
an uncontrolled study and 45
an uncontrolled study that 49
an uncontrolled study with 66
an uncultivated field and 53
an uncultivated woman and 75
an undercurrent rather than 44
an undercurrent which was 40
an undetermined period and 49
an undiscovered feeling had 49
an undocumented alien and 55
an undocumented alien who 109
an unemployment level that 51
an unemployment spell and 51
an unexpectedly large and 164
an unexpectedly large sum 114
an unexpectedly rapid and 47
an unexpectedly strong and 63
an unfertilized human egg 112
an unfertilized sheep egg 41
an unforgivable crime and 56
an unforgivable crime for 56
an unfrequented place and 80
an unfrequented route and 51
an unidentified black man 591
an unidentified plane was 64
an unidentified white man 510
an unidentified woman and 137
an unidentified woman had 80
an unidentified woman was 98
an unidentified woman who 233
an unidentified woman with 56
an unimpeachable alibi for 40
an unimpeachable basis for 46
an unimpeachable reason for 46
an unintentional error and 48
an unintentional killing that 47
an unjustifiable action for 46
an unmistakable appeal for 54
an unmistakable feeling for 49
an unmistakable feeling that 334
an unmistakable flair for 67
an unmistakable proof that 793
an unmistakable sense that 319
an unmistakable style and 49
an unmistakable token that 115
an unmistakable trend for 43
an unmistakable voice that 42
an unmistakable voice was 45
an unmistakable warning that 333
an unobstructed field for 83
an unobstructed floor area 52
an unobstructed sweep and 47
an unparalleled breadth and 42
an unparalleled civil war 40
an unparalleled field for 43
an unparalleled scale and 101
an unpardonable crime and 119
an unpardonable crime for 207
an unpardonable crime not 40
an unpardonable error for 64
an unpopularity which they 222
an unpopularity which was 102
an unprejudiced reader that 191
an unprejudiced search for 68
an unpretentious house and 44
an unpretentious house with 56
an unpretentious place that 43
an unpretentious place with 98
an unproductive cough and 75
an unproductive meeting with 58
an unproductive search for 73
an unprofitable chafe you 61
an unprofitable field for 61
an unprofitable level and 50
an unprofitable trade with 52
an unpublicized meeting with 81
an unquenchable craving for 121
an unquenchable greed for 41
an unquenchable hunger for 75
an unquenchable taste for 98
an unquenchable thirst and 228
an unquenchable thirst for 6706
an unquenchable thirst that 59
an unquenchable yearning for 120
an unregistered agent for 77
an unrestrained press has 46
an unrestrained quest for 56
an unrestrained search for 54
an unrestricted field for 59
an unrestricted right and 44
an unrestricted right for 41
an unrestricted search for 63
an unrestricted trade with 185
an unscrupulous dealer who 50
an unscrupulous white man 49
an unscrupulous woman and 87
an unscrupulous woman who 137
an unsuccessful action for 189
an unsuccessful action with 64
an unsuccessful actor and 68
an unsuccessful actor who 54
an unsuccessful appeal for 139
an unsuccessful appeal was 55
an unsuccessful brush with 102
an unsuccessful civil war 68
an unsuccessful claim for 108
an unsuccessful evening for 48
an unsuccessful fight for 91
an unsuccessful fight with 65
an unsuccessful meeting with 180
an unsuccessful motion for 290
an unsuccessful motion that 48
an unsuccessful quest for 298
an unsuccessful rival for 76
an unsuccessful search and 97
an unsuccessful search for 3672
an unsuccessful search was 128
an unsuccessful stint with 41
an unsupervised method for 58
an unsympathetic father and 54
an unsympathetic mother and 49
an unsympathetic world and 46
an unsympathetic world had 47
an untrustworthy guide for 94
as accomplished facts and 61
as agricultural crops and 160
as agricultural crops are 48
as agricultural goods and 77
as agricultural labor and 197
as agricultural lands and 335
as agricultural lands are 113
as agricultural pests and 113
as agricultural rather than 91
as agricultural tools and 105
as alternatives rather than 286
as alternatives which are 44
as antagonistic rather than 132
as anticipatory nausea and 102
as architecture rather than 43
as authoritative rather than 168
as autobiography rather than 44
as beneficiaries rather than 94
as beneficiaries within its 132
as coincidental rather than 123
as collaboration rather than 52
as collaborator rather than 47
as commentators point out 100
as commentators rather than 43
as commissioners under that 56
as communication could not 52
as communication links and 55
as communication links with 68
as communication rather than 216
as communication tools and 63
as communication tools for 92
as compensatory rather than 166
as complications rather than 68
as comprehended under that 59
as concentrated acids and 48
as concentrated loads and 109
as concentration camps and 229
as concentration camps for 94
as concentration ratios and 47
as conclusively proving that 160
as conclusively showing that 117
as configuration files and 44
as confirmatory rather than 122
as confirmatory tests for 232
as conscientious about his 167
as consciousness raising and 117
as consciousness rather than 43
as consequences rather than 246
as conservative leader and 273
as conservative leader was 80
as conservative rather than 466
as considerably longer than 117
as considerably lower than 221
as considerably older than 280
as considerably worse than 165
as conspirators rather than 54
as constituents rather than 54
as constitutive rather than 386
as constructions rather than 124
as constructive rather than 523
as consultative rather than 135
as contaminated water and 69
as contemplated under this 190
as contemplation rather than 61
as contemporary plays and 45
as contemporary rather than 53
as contemporary social and 52
as contributions rather than 88
as contributors rather than 59
as contributory rather than 80
as convalescent homes for 125
as conveniences rather than 47
as coordinators rather than 51
as cosmopolitan rather than 131
as deliberately setting out 106
as demonstrable proof that 113
as demonstrated above and 55
as demonstrated above for 199
as demonstrated above with 97
as demonstrated again and 41
as demonstrated below for 95
as demonstration plots for 47
as demonstration sites for 132
as demonstration units for 89
as diaphragmatic breathing and 66
as diaphragmatic hernia and 68
as disciplinary rather than 105
as discretionary rather than 73
as distributions rather than 94
as distributors rather than 53
as dysfunctional rather than 85
as economically sound and 92
as economically viable and 223
as entertainers rather than 103
as entitlements rather than 76
as exceptionally cruel and 69
as exceptionally strong and 100
as excrescences rather than 85
as expenditures rather than 52
as expenditures which are 55
as experimental facts lead 59
as experimental hosts for 78
as experimental model for 67
as experimental rather than 237
as experimental sites for 143
as experimental tools and 67
as experimental tools for 389
as experimental units and 65
as experimental units for 57
as exploitative rather than 102
as facilitative rather than 221
as facilitators rather than 1310
as functionaries rather than 45
as governmental units and 47
as gravitational force and 43
as hermetically sealed and 50
as hermetically sealed off 247
as heterogeneous rather than 109
as heterosexual women and 83
as heterosexual women are 42
as hierarchical rather than 41
as historically given and 41
as historically valid and 90
as hydroelectric power and 173
as idiosyncratic rather than 184
as illustrations rather than 446
as illustrative rather than 2093
as improvements rather than 44
as incandescent lamps and 96
as inconsistent alike with 296
as inconvenient rather than 48
as incorporated under this 128
as independents rather than 237
as indisputable proof that 458
as inequalities rather than 82
as inextricably bound with 231
as informational rather than 196
as inspirational rather than 45
as institutional bases for 60
as institutional change and 53
as institutional rather than 86
as instructional leader and 91
as instructional tools and 50
as instructional tools for 70
as instrumental music and 297
as instrumental music was 148
as instrumental rather than 626
as insufficient basis for 102
as insufficient cause for 120
as intellectual guide and 56
as intellectual rather than 512
as intellectual tools for 78
as intelligence testing and 107
as intelligence tests and 172
as intelligence tests are 152
as interference rather than 92
as international banking and 133
as international banks and 66
as international crime and 42
as international labor day 48
as international legal and 44
as international money and 85
as international paper and 82
as international rather than 342
as international trade and 1955
as international trade has 116
as international trade law 60
as international trade was 461
as international units per 75
as interpreters rather than 91
as interpretive rather than 81
as interpretive tools for 42
as interrelated rather than 282
as interruptions rather than 47
as intransitive verbs with 44
as introductory texts for 82
as knowledgeable about and 49
as knowledgeable about his 41
as knowledgeable about how 117
as knowledgeable about them 99
as knowledgeable about this 110
as mademoiselle could not 133
as manipulative rather than 47
as manslaughter rather than 134
as manufactured goods and 554
as manufactured goods are 328
as manufactured goods for 122
as mathematicians would say 573
as metaphorical rather than 461
as metaphysical rather than 393
as multinational firms and 43
as observational learning and 86
as organizations rather than 76
as organizations search for 45
as organizations which are 138
as organizations which can 44
as paradigmatic rather than 94
as participants rather than 1351
as particularly cruel and 153
as particularly fitting for 51
as particularly strong and 71
as particularly terse and 181
as particularly under his 216
as partnerships rather than 181
as performances rather than 68
as perpetrators rather than 102
as philosophers rather than 353
as philosophers would say 469
as photoelectric cells and 68
as photovoltaic cells and 95
as physiological needs and 43
as physiological needs are 108
as physiological rather than 246
as practitioners rather than 80
as practitioners working with 43
as prescriptive rather than 214
as productivity gains and 45
as productivity gains are 50
as productivity growth and 69
as productivity rises and 74
as productivity tools for 74
as professionals rather than 388
as professionals working for 55
as professionals working with 128
as protagonists rather than 45
as psychotropic drugs and 66
as quantitative rather than 542
as reciprocally whole and 93
as recombination sites for 41
as relationships rather than 45
as replacements rather than 56
as reproductive rather than 73
as requirements change and 80
as respectively cause and 120
as revolutionary leader and 40
as revolutionary rather than 261
as satisfactory proof that 275
as satisfactory which did 70
as satisfactory which does 288
as schopenhauer calls them 45
as schopenhauer would say 212
as shareholders rather than 65
as socioeconomic class and 146
as socioeconomic level and 102
as specifically human and 131
as standardized testing and 161
as standardized tests and 374
as standardized tests are 133
as statisticians would say 53
as stockholders allow you 46
as subordinates rather than 107
as sufficiently exact for 184
as sufficiently large for 56
as sufficiently strong and 54
as sufficiently strong for 55
as supplemental rather than 72
as technologies change and 79
as transactional rather than 115
as transcendent rather than 117
as transmitters rather than 48
as unanswerable proof that 46
as unemployment falls and 70
as unemployment grows and 49
as unemployment rates and 220
as unemployment rates are 50
as unemployment rates for 41
as unemployment rises and 159
as unmistakable signs that 150
as wittgenstein calls them 40
as wittgenstein might put 62
as wittgenstein might say 109
as wittgenstein would put 111
as wittgenstein would say 864
at agricultural fairs and 126
at agricultural shows and 319
at ambassadorial level and 88
at ambassadorial level with 139
at chesterfield inlet and 76
at communication rather than 48
at concentration camps and 79
at concessionary rates and 104
at concessionary rates for 64
at considerable angles with 45
at considerable depths and 401
at considerable depths are 69
at considerable depths off 41
at considerable human and 48
at considerable labor and 115
at considerable pains and 254
at considerable pains not 47
at considerable social and 124
at considerable speed and 334
at considerable speed for 40
at considerable speed with 57
at considerably below its 43
at considerably lower than 73
at constituency level and 122
at contaminated sites and 84
at contaminated sites are 50
at departmental level and 201
at governmental level and 283
at governmental level for 60
at governmental level that 41
at governmental level was 65
at historically black and 49
at inappropriate times and 953
at inappropriate times are 41
at inappropriate times can 77
at inappropriate times for 44
at inappropriate times may 57
at inconvenient hours and 149
at inconvenient times and 671
at inconvenient times for 184
at independence rather than 49
at inflammatory sites and 104
at institutional level and 131
at international fairs and 255
at international house and 90
at international level and 1747
at international level are 191
at international level but 78
at international level can 71
at international level for 245
at international level had 41
at international level has 156
at international level that 206
at international level was 138
at international level with 147
at international rather than 53
at international trade and 102
at intersections rather than 51
at intersections where they 64
at jacksonville naval air 81
at kindergarten level and 71
at parliamentary level and 50
at postgraduate level and 272
at postgraduate level for 55
at pottawatomie creek and 68
at reconciliation rather than 56
at resuscitation would not 42
at successively lower and 79
at temperatures above and 1248
at temperatures above its 686
at temperatures above one 69
at temperatures above red 49
at temperatures above that 2117
at temperatures above this 680
at temperatures below and 623
at temperatures below but 60
at temperatures below its 1833
at temperatures below red 76
at temperatures below that 3248
at temperatures below this 697
at temperatures lower and 45
at temperatures lower than 20759
at temperatures varying with 54
at temperatures where both 83
at temperatures where they 141
at temperatures which are 5137
at temperatures which can 174
at temperatures which lie 63
at temperatures which may 201
at temperatures which our 88
at temperatures within this 81
at universities rather than 65
at universities where they 93
at universities which are 51
