age distributions were similar 52
are substantially more reliable 110
are substantially more similar 42
are substantially more stringent 93
are substantially more variable 91
are sufficiently like arrests 103
are sufficiently well adapted 101
are sufficiently well behaved 173
are sufficiently well defined 2125
are sufficiently well drained 50
are sufficiently well endowed 72
are sufficiently well founded 80
are sufficiently well matched 60
are sufficiently well studied 54
are sufficiently well trained 208
are superficially very similar 432
are traditionally more closely 48
are traditionally more liberal 42
are transplanted into nursery 54
are tremendously more complex 45
are unidentified flying objects 58
