sailing independently were 50
sugar determinations made 73
sugar determinations were 311
sugar manufacturers have 133
sugar manufacturers were 101
super minicomputers were 126
sweet entertainment their 46
sweet irresponsible life 62
sweet reasonableness from 47
sweet reasonableness were 77
sweet reasonableness when 40
sweet reasonableness will 96
swell significantly when 128
swept appreciatively over 97
swept magnificently past 253
swept remorselessly away 69
swift transformation from 220
swift transformation into 128
swift transportation have 110
