sachems near providence 45
sharply and confronted 44
sharply and consciously 100
sharply and constantly 187
sharply and convincingly 102
sharply and critically 274
sharply and dangerously 52
sharply and decisively 1197
sharply and definitely 825
sharply and delicately 123
sharply and disappeared 246
sharply and discovered 72
sharply and distinctly 3259
sharply and eloquently 53
sharply and emotionally 60
sharply and eventually 110
sharply and explicitly 193
sharply and forcefully 182
sharply and frequently 284
sharply and government 85
sharply and gracefully 41
sharply and humorously 60
sharply and immediately 466
sharply and imperiously 146
sharply and incisively 299
sharply and inexorably 75
sharply and investment 40
sharply and ironically 94
sharply and negatively 145
sharply and personally 93
sharply and poignantly 170
sharply and positively 92
sharply and powerfully 159
sharply and profoundly 307
sharply and remembered 41
sharply and resolutely 199
sharply and rigorously 45
sharply and scornfully 44
sharply and separately 104
sharply and spitefully 48
sharply and succinctly 247
sharply and surprisingly 60
sharply and tragically 60
sharply and vehemently 175
sharply and vigorously 173
sharply but delicately 47
sharply than consumption 55
sharply with comparable 41
sharply with educational 59
sharply with experience 118
sharply with historical 42
sharply with procedures 57
sharply with relatively 42
sharply with statements 41
sharply with subsequent 54
sharply with traditional 903
shatter all resistance 42
shatter and annihilate 44
shatter her completely 48
shatter her confidence 46
shatter his confidence 298
shatter its foundations 132
shatter nor annihilate 41
shatter old assumptions 56
shatter our confidence 153
shatter that confidence 115
shatter them completely 59
shellac and turpentine 524
shelled and cannonaded 102
shelled and demolished 91
shelter and acceptance 43
shelter and apparently 46
shelter and appropriate 94
shelter and assistance 1715
shelter and attachment 42
shelter and background 94
shelter and camouflage 117
shelter and concealment 3733
shelter and consolation 241
shelter and consumption 99
shelter and disappeared 86
shelter and discipline 41
shelter and discovered 155
shelter and educational 142
shelter and employment 2916
shelter and eventually 231
shelter and facilities 563
shelter and fellowship 62
shelter and frequently 42
shelter and friendship 249
shelter and immediately 51
shelter and implements 53
shelter and inadequate 48
shelter and information 272
shelter and inspiration 97
shelter and instruction 143
shelter and investment 46
shelter and livelihood 727
shelter and observation 83
shelter and protective 49
shelter and recreational 45
shelter and rendezvous 44
shelter and retirement 317
shelter and safeguards 53
shelter and settlement 392
shelter and sufficient 204
shelter and supervision 80
shelter and supportive 81
shelter and surroundings 48
shelter and sustenance 11994
shelter and technology 41
shelter and ventilation 48
shelter are considered 74
shelter are inadequate 47
shelter are relatively 65
shelter are sufficient 71
shelter for alcoholics 60
shelter for delinquent 40
shelter for distressed 66
shelter for generations 75
shelter for hibernation 50
shelter for immigrants 114
shelter for individual 62
shelter for multitudes 47
shelter for pedestrians 105
shelter for persecuted 116
shelter for privateers 75
shelter for spectators 58
shelter for transients 139
shelter for unemployed 91
shelter for unnumbered 56
shelter for yourselves 101
shelter her degradation 79
shelter her grandfather 46
shelter its diplomatic 77
shelter its perfections 44
shelter was completely 90
shelter was considered 88
shelter was demolished 52
shelter was discovered 135
shelter was imperative 45
shelter was inadequate 84
shelter was obtainable 51
shelter was originally 44
shelter was sufficient 58
shelter was surrounded 41
shelves and bookstores 40
shelves and containers 218
shelves and cubbyholes 136
shelves and discovered 43
shelves and eventually 48
shelves and pigeonholes 138
shelves and projections 77
shelves and quicksands 111
shelves and restaurant 58
shelves and sideboards 51
shelves and storerooms 50
shelves and warehouses 131
shelves are accessible 65
shelves are adjustable 332
shelves are completely 64
shelves are considered 76
shelves are convenient 44
shelves are frequently 65
shelves are horizontal 52
shelves are preferable 54
shelves are relatively 123
shelves for information 55
shelves that surrounded 83
sherbet and confections 44
sheriff and candidates 50
sheriff and commissary 55
sheriff and constables 715
sheriff and executioner 114
sheriff and magistrate 329
sheriff and postmaster 78
sheriff and prosecutor 166
sheriff being answerable 67
sheriff can physically 50
sheriff for assistance 93
sheriff for destruction 42
sheriff for negligence 58
sheriff had apparently 63
sheriff had disappeared 46
sheriff had discovered 56
sheriff was answerable 54
sheriff was apparently 64
sheriff was considered 56
sheriff was determined 89
sheriff was dispatched 46
sheriff was immediately 91
sheriff was instructed 431
sheriff was interested 117
sheriff was judiciously 86
sheriff was originally 68
sheriff was personally 41
sheriff with instruction 52
shielding and collimation 347
shielding and electrical 124
shielding and mechanical 52
shielding and protective 129
shielding and structural 70
shielding and ventilation 47
shielding for electronic 45
shielding for radioactive 44
shielding gas composition 181
shields and barricades 77
shields and compressed 49
shields and deflectors 57
shields and escutcheons 119
shields and headdresses 116
shields and matchlocks 66
shields and protective 160
shields and supporters 86
shields are considered 101
shields are emblazoned 49
shields are frequently 82
shields are ornamented 53
shields are relatively 85
shields for spacecraft 67
shifted all advantages 99
shifted and alternated 48
shifted and attenuated 105
shifted and disappeared 75
shifted and fluctuated 42
shifted and multiplied 48
shifted and overlapped 64
shifted and reorganized 56
shifted her observation 41
shifted his activities 422
shifted his allegiances 113
shifted his binoculars 48
shifted his encampment 96
shifted his headquarter 50
shifted his ideological 63
shifted his orientation 72
shifted his preference 58
shifted his principles 47
shifted his spectacles 116
shifted his standpoint 55
shifted its activities 360
shifted its application 167
shifted its boundaries 61
shifted its dependence 46
shifted its diplomatic 128
shifted its ideological 103
shifted its investment 110
shifted its objectives 72
shifted its orientation 404
shifted its preference 67
shifted its publishers 48
shifted its traditional 76
shifted off foundations 569
shifted with discomfort 55
shifted with impatience 59
shifter and attenuator 205
shillings and eightpence 25752
shillings and sevenpence 4332
shillings and sovereigns 137
shillings for attendance 100
shillings for instruction 40
shillings per inhabitant 449
shillings was considered 87
shillings was introduced 65
shillings was punishable 75
shillings was sufficient 74
shipped and discharged 389
shipped and reassembled 53
shipped fob destination 1440
shipped for consumption 125
shipped for exportation 2757
shipped for reprocessing 50
shipped off immediately 75
shipped out immediately 228
shipper and wholesaler 52
shipper has contracted 68
shipper has patronized 188
shirked his obligations 69
shirked its obligations 56
shivering and bedraggled 43
shivering and bewildered 66
shivering and chilliness 342
shivering and convulsions 99
shivering and discomfort 154
shivering and downhearted 83
shivering and frightened 980
shivering and peripheral 202
shivering and speechless 86
shivering with excitement 1421
shivering with expectation 57
shivering with impatience 72
shivering with indignation 54
shivers with excitement 122
shivery with excitement 41
shocked and apologetic 68
shocked and astonished 9040
shocked and bewildered 6650
shocked and captivated 44
shocked and complained 121
shocked and completely 400
shocked and confounded 1813
shocked and considered 100
shocked and despondent 59
shocked and devastated 2984
shocked and disapproving 2030
shocked and disbelieving 1318
shocked and dispirited 177
shocked and disquieted 317
shocked and distracted 296
shocked and distraught 964
shocked and distressed 9252
shocked and dumfounded 99
shocked and embittered 1520
shocked and emotionally 182
shocked and fascinated 4586
shocked and frightened 25368
shocked and frustrated 988
shocked and galvanized 312
shocked and heartbroken 735
shocked and hysterical 62
shocked and immediately 762
shocked and interested 167
shocked and mesmerized 112
shocked and nonplussed 46
shocked and profoundly 294
shocked and remorseful 119
shocked and respectful 187
shocked and speechless 2194
shocked and stimulated 296
shocked and sympathetic 648
shocked and terrorized 59
shocked and titillated 1980
shocked and unprepared 456
shocked and vulnerable 135
shocked but fascinated 270
shocked her grandmother 41
shocked her profoundly 305
shocked her speechless 177
shocked him profoundly 1454
shocked him speechless 156
shocked him unspeakably 51
shocked his congregation 142
shocked his conscience 94
shocked his countrymen 121
shocked his imagination 111
shocked his supporters 103
shocked nor astonished 52
shocked nor frightened 55
shocked our forefathers 69
shocked than distressed 45
shocked them profoundly 157
shooter and winchester 105
shootings and subsequent 52
shopped for vegetables 63
shopper and shopkeeper 115
shorten all description 108
shorten and eventually 164
shorten and facilitate 739
shorten and straighten 299
shorten his paragraphs 47
shorten his symbolical 46
shorter and apparently 208
shorter and attenuated 41
shorter and completely 52
shorter and distinctly 172
shorter and eventually 244
shorter and frequently 144
shorter and incomplete 43
shorter and infinitely 58
shorter and presumably 78
shorter and relatively 814
shorter and simplified 178
shorter and straighter 3099
shorter and terminates 55
shorter and ultimately 42
shorter but nonetheless 42
shorter but relatively 40
shorter end connections 76
shorter for subsequent 51
shorter than calculated 103
shorter than comparable 154
shorter than equivalent 97
shorter than heretofore 179
shorter than horizontal 50
shorter than inspiration 79
shorter than microwaves 162
shorter than originally 446
shorter than paragraphs 41
shorter than prescribed 135
shorter than shakespeare 61
shorter than subsequent 69
shorter than traditional 232
shorter than ultraviolet 590
shorter than unaffected 41
shortly and accurately 132
shortly and decisively 258
shortly and distinctly 187
shortly and inevitably 84
shortly and succinctly 279
shortly but distinctly 108
shotgun and cartridges 394
shotgun and flashlight 150
shotgun was discharged 203
shotgun was introduced 67
shouted and brandished 239
shouted and complained 90
shouted and disappeared 70
shouted and discharged 66
shouted and encouraged 66
shouted and flourished 46
shouted and immediately 133
shouted and proclaimed 55
shouted and prostrated 43
shouted for assistance 614
shouted for carpenters 51
shouted for recognition 113
shouted for volunteers 73
shouted his frustration 47
shouted this information 103
shouted with desperation 53
shouted with excitement 1273
shouted with exuberance 103
shouted with frustration 83
shouted with hysterical 52
shouted with impatience 43
shouted with indignation 139
shouted with triumphant 45
shouted with unexpected 45
shovels and bulldozers 369
shovels and excavators 197
shovels and explosives 47
shovels and pitchforks 536
showers and electrical 52
showers and facilities 78
showers and fireplaces 101
showers and hailstorms 98
showers and individual 53
showers and laundromat 75
showers and lavatories 675
showers and telephones 41
showers and washbasins 249
showers are considered 63
showers are frequently 62
showers are preferable 52
showers are relatively 51
showman par excellence 281
showman who advertised 41
showmen and performers 94
shrieking and hysterical 129
shrieking and supplicating 55
shrieking for assistance 425
shrieking with excitement 663
shrieking with hysterical 49
shrieking with indignation 44
shrieks and complaints 52
shrieks and contortions 123
shrieks and convulsions 110
shrieks and hysterical 52
shrieks for assistance 42
shrieks with excitement 48
shrimps and crayfishes 62
shrimps and crustaceans 44
shrimps and vegetables 136
shrimps and watercress 43
shrines and cemeteries 493
shrines and ceremonies 353
shrines and crucifixes 240
shrines and divinities 68
shrines and graveyards 106
shrines and hermitages 210
shrines and historical 198
shrines and mausoleums 124
shrines and miraculous 56
shrines and pilgrimage 705
shrines and processions 43
shrines and residences 67
shrines and sacrifices 205
shrines and sacrificial 42
shrines and sculptures 243
shrines and structures 87
shrines and traditional 49
shrines are considered 96
shrines are everywhere 57
shrines are frequently 126
shrines are identified 57
shrines are maintained 105
shrines are prohibited 48
shrines are surrounded 80
shrines for pilgrimage 131
shrinking and consequent 47
shrinking and contraction 462
shrinking and deteriorating 109
shrinking and effeminate 46
shrinking and eventually 105
shrinking and reluctance 113
shrinking and repugnance 274
shrinking and subsequent 43
shrinking with abhorrence 41
shrinks and compresses 91
shrinks and eventually 508
shrinks and ultimately 220
shrinks with abhorrence 103
shrivel and eventually 116
shudder she remembered 58
shudder with abhorrence 108
shudder with excitement 204
shudder with indignation 231
shuffle and capitulate 49
shuffle and equivocate 155
shuffle and manipulate 145
shuffle our perceptions 63
shuffling and disingenuous 115
shuffling and equivocating 286
shunned and considered 79
shunned and criticized 41
shunned and distrusted 186
shunned and friendless 47
shunned and ostracized 1198
shunned and persecuted 660
shunned going immediately 49
shunned her observation 453
shunned his friendship 49
shunned with abhorrence 111
shunned with scrupulous 54
shunted with resistance 52
shutter for interrupting 42
shutter was interposed 40
shutter was introduced 48
shuttle and expendable 55
shuttle and satellites 45
shuttle bus transports 211
shuttle was introduced 113
shuttle was originally 61
shyness and clumsiness 69
shyness and coarseness 80
shyness and confidence 86
shyness and constraint 174
shyness and dependency 49
shyness and difficulty 293
shyness and diffidence 2056
shyness and discomfort 396
shyness and excitement 114
shyness and fearfulness 444
shyness and gentleness 468
shyness and inadequacy 57
shyness and inferiority 422
shyness and inhibitions 443
shyness and insecurity 1288
shyness and loneliness 1273
shyness and melancholy 151
shyness and negativism 128
shyness and politeness 93
shyness and reluctance 866
shyness and repugnance 75
shyness and resentment 40
shyness and simplicity 86
shyness and sociability 1333
shyness and strangeness 702
shyness and tenderness 78
shyness and trepidation 72
shyness had disappeared 198
shyness had evaporated 69
shyness than politeness 111
shyness was apparently 45
shyster had disappeared 46
sickening and discouraging 90
sickening and disheartening 142
sickening and oppressive 52
sickening and overpowering 53
sickening and overwhelming 44
sickens and eventually 42
sickles and pitchforks 64
sidebar for information 159
sidereal and terrestrial 206
sidereal day represents 40
sighted and aggressive 109
sighted and approached 151
sighted and astigmatic 244
sighted and benevolent 210
sighted and consistent 262
sighted and deliberate 47
sighted and determined 456
sighted and disastrous 267
sighted and discovered 133
sighted and economical 44
sighted and enterprising 657
sighted and enthusiastic 103
sighted and farsighted 280
sighted and identified 421
sighted and inadequate 134
sighted and incomplete 97
sighted and infallible 42
sighted and influential 156
sighted and injudicious 369
sighted and innovative 116
sighted and intolerant 45
sighted and malevolent 209
sighted and oppressive 110
sighted and perceptive 90
sighted and potentially 176
sighted and prejudiced 183
sighted and profoundly 104
sighted and recognized 234
sighted and successful 205
sighted and superficial 638
sighted and sympathetic 165
sighted and ultimately 271
sighted and unpatriotic 192
sighted and unrealistic 197
sighted and vindictive 41
sighted off martinique 48
sighted our destination 85
sighted two destroyers 111
sighted two submarines 58
sightings and encounters 638
sightings and footprints 53
sightings are guaranteed 58
sightings are infrequent 43
sightly and attractive 155
sightly and convenient 85
sigmoid and hyperbolic 144
sigmoid and transverse 2114
signage and information 236
signaling and information 708
signaling and interaction 198
signaling and interlocking 469
signaling and interpreting 314
signaling and management 312
signaling and metabolism 140
signaling and plasticity 55
signaling and recognition 102
signaling and regulatory 560
signaling and structural 73
signaling and subsequent 202
signaling and supervision 442
signaling and suppresses 104
signaling and telegraphy 297
signaling for assistance 224
signaling her acceptance 62
signaling her displeasure 50
signaling his acceptance 93
signaling his commitment 51
signaling his displeasure 51
signaling its commitment 71
signaling its importance 72
signaling may contribute 269
signaling was introduced 108
signals add coherently 82
signals and appropriate 99
signals and attenuates 71
signals and background 169
signals and broadcasting 42
signals and broadcasts 66
signals and calculated 43
signals and calculates 66
signals and components 137
signals and connections 64
signals and consequent 40
signals and continuous 81
signals and conventions 83
signals and correlation 45
signals and determines 156
signals and detonators 51
signals and directional 48
signals and distribute 67
signals and electrical 237
signals and electronic 434
signals and eventually 112
signals and expressions 86
signals and government 149
signals and identifies 48
signals and immediately 59
signals and incentives 3125
signals and indications 164
signals and indicators 219
signals and individual 46
signals and information 4080
signals and instrument 47
signals and integration 49
signals and interfaces 116
signals and interlocking 783
signals and interpreting 71
signals and interprets 179
signals and interrupts 122
signals and measurement 107
signals and mechanical 101
signals and mechanisms 643
signals and multiplexing 46
signals and parameters 200
signals and perceptions 47
signals and procedures 209
signals and recognition 71
signals and references 143
signals and reflections 54
signals and regulations 170
signals and regulatory 95
signals and reinforces 44
signals and relatively 46
signals and represents 132
signals and reproduces 116
signals and retransmit 342
signals and reversible 45
signals and semaphores 155
signals and statements 42
signals and strategies 59
signals and structural 44
signals and structures 137
signals and subjective 101
signals and subsequent 108
signals and substances 125
signals and substrates 46
signals and suggestions 45
signals and symbolizes 108
signals and techniques 71
signals and telegraphs 215
signals and telephones 67
signals and transforms 242
signals and translated 42
signals and translates 131
signals and transmitting 450
signals and ultimately 66
signals and understand 97
signals and watchwords 116
signals are acceptable 65
signals are accessible 84
signals are accurately 94
signals are adequately 60
signals are apparently 91
signals are applicable 53
signals are appropriate 122
signals are attenuated 1678
signals are attributed 120
signals are calculated 406
signals are calibrated 77
signals are classified 277
signals are coherently 79
signals are coincident 118
signals are comparable 165
signals are compatible 240
signals are completely 449
signals are compressed 303
signals are conditioned 165
signals are considered 1314
signals are consistent 271
signals are constantly 280
signals are continuous 759
signals are controlled 1303
signals are convenient 43
signals are correlated 1105
signals are decomposed 117
signals are designated 144
signals are detectable 172
signals are determined 632
signals are diminished 57
signals are dispatched 63
signals are electrical 178
signals are eliminated 335
signals are emphasized 50
signals are equivalent 194
signals are essentially 430
signals are eventually 61
signals are everywhere 75
signals are explicitly 59
signals are frequently 652
signals are guaranteed 46
signals are identified 494
signals are immediately 161
signals are impossible 51
signals are inadequate 66
signals are indicative 96
signals are inevitably 55
signals are influenced 128
signals are inherently 598
signals are inhibitory 45
signals are integrated 2365
signals are interfaced 67
signals are interleaved 298
signals are internally 132
signals are introduced 690
signals are irrelevant 50
signals are maintained 239
signals are multiplied 1090
signals are negligible 47
signals are normalized 866
signals are observable 105
signals are obtainable 101
signals are ordinarily 75
signals are originated 59
signals are physically 82
signals are potentially 58
signals are preferable 74
signals are prescribed 154
signals are presumably 67
signals are programmed 45
signals are prohibited 57
signals are propagated 964
signals are quantified 50
signals are recognized 489
signals are recombined 355
signals are referenced 200
signals are registered 565
signals are reinforced 90
signals are relatively 816
signals are remarkably 63
signals are repetitive 55
signals are reproduced 303
signals are restricted 232
signals are separately 144
signals are sinusoidal 227
signals are specialized 43
signals are stochastic 47
signals are strengthened 97
signals are subtracted 434
signals are sufficient 335
signals are summarized 237
signals are superposed 52
signals are suppressed 793
signals are synthesized 97
signals are temporally 55
signals are terminated 117
signals are translated 704
signals are ultimately 136
signals are unaffected 96
signals are underlined 96
signals are understood 485
signals are vertically 47
signals are visualized 72
signals are vulnerable 108
signals being considered 60
signals can contribute 45
signals can potentially 43
signals for adjustment 54
signals for application 87
signals for appropriate 195
signals for assistance 707
signals for comparison 87
signals for continuous 131
signals for contraction 73
signals for corrective 59
signals for electronic 49
signals for establishing 46
signals for horizontal 64
signals for individual 732
signals for information 122
signals for instrument 93
signals for investment 459
signals for lymphocyte 1440
signals for management 137
signals for measurement 85
signals for particular 103
signals for pedestrians 81
signals for punishment 67
signals for recognition 135
signals for replication 73
signals for stimulation 87
signals for subsequent 190
signals for termination 306
signals for transferring 53
signals for translation 191
signals for transmitting 142
signals had disappeared 67
signals her acceptance 261
signals her recognition 46
signals his acceptance 371
signals his appreciation 45
signals his commitment 155
signals his difference 48
signals his preference 86
signals his recognition 216
signals its acceptance 105
signals its commitment 145
signals its difference 122
signals its importance 486
signals may contribute 108
signals may correspond 41
signals new information 50
signals off satellites 175
signals our commitment 433
signals rna polymerase 134
signals that accurately 85
signals that constitute 297
signals that contradict 71
signals that contribute 250
signals that controlled 133
signals that coordinate 252
signals that correlates 265
signals that correspond 650
signals that determines 73
signals that discourage 48
signals that eventually 141
signals that expressions 198
signals that facilitate 166
signals that government 41
signals that immediately 73
signals that information 57
signals that management 294
signals that ordinarily 62
signals that originated 62
signals that ultimately 228
signals this difference 108
signals this information 105
signals using exponential 76
signals using perceptual 59
signals was calculated 84
signals was considered 84
signals was determined 130
signals was introduced 141
signals with amplitudes 1326
signals with application 61
signals with appropriate 294
signals with components 74
signals with continuous 59
signals with individual 44
signals with information 163
signals with parameters 50
signals with particular 93
signals with relatively 174
signals with sufficient 159
signify all similitude 58
signify any antecedent 312
signify any difference 126
signify any individual 180
signify any particular 1693
signify any remarkable 83
signify her acceptance 165
signify her approbation 130
signify her displeasure 95
signify his acceptance 2833
signify his appreciation 142
signify his approbation 1709
signify his commitment 65
signify his displeasure 265
signify his importance 52
signify his membership 42
signify his particular 44
signify his preference 72
signify his recognition 71
signify his repentance 46
signify his resignation 53
signify his sentiments 162
signify his simplicity 62
signify its acceptance 419
signify its approbation 50
signify its commitment 48
signify its difference 41
signify its displeasure 54
signify its importance 258
signify one individual 144
signify one particular 167
signify our acceptance 125
signify our approbation 151
signify our conceptions 154
signify our recognition 49
signify that particular 278
signify that philosophy 166
signify that resignation 78
signify things appertaining 62
signify things unspeakable 90
signify this difference 121
signify this particular 217
signora was attractive 44
silence all accusations 43
silence all competition 211
silence all complaints 699
silence all discontent 99
silence all gainsayers 138
silence all resistance 99
silence all retaliations 49
silence and abstinence 477
silence and abstracted 175
silence and abstraction 4382
silence and acceptance 467
silence and apparently 248
silence and approached 90
silence and asceticism 112
silence and assistance 101
silence and atmosphere 44
silence and barrenness 169
silence and bitterness 291
silence and censorship 247
silence and cleanliness 348
silence and collective 44
silence and completely 131
silence and complicity 843
silence and compromise 227
silence and concealment 1920
silence and confidence 65
silence and conformity 960
silence and connivance 237
silence and considered 88
silence and constraint 1147
silence and cooperation 371
silence and deliberate 126
silence and destitution 421
silence and destruction 53
silence and detachment 1110
silence and determined 87
silence and disappeared 222
silence and discipline 1485
silence and disclosure 105
silence and discomfort 369
silence and discontent 42
silence and discovered 40
silence and distraction 109
silence and drowsiness 55
silence and efficiency 101
silence and eventually 438
silence and expectancy 838
silence and expectation 1781
silence and experience 315
silence and forbearance 1664
silence and friendship 95
silence and frustration 277
silence and gentleness 135
silence and imagination 119
silence and immediately 272
silence and immobility 7546
silence and immobilize 60
silence and impressive 92
silence and inactivity 4504
silence and inattention 383
silence and indirection 410
silence and individual 42
silence and intimidate 668
silence and introduced 149
silence and loneliness 19091
silence and maintained 52
silence and meditative 42
silence and melancholy 1180
silence and moroseness 97
silence and negativity 41
silence and negligence 98
silence and neutrality 752
silence and obfuscation 86
silence and observation 454
silence and oppressive 52
silence and perplexity 608
silence and politeness 244
silence and proclaimed 216
silence and prostration 166
silence and quiescence 710
silence and regularity 660
silence and reluctance 90
silence and remembered 70
silence and remoteness 623
silence and renunciation 446
silence and resentment 132
silence and resignation 1338
silence and resistance 219
silence and respectful 208
silence and restrained 54
silence and retirement 7594
silence and reverential 49
silence and reverently 87
silence and seriousness 700
silence and simplicity 1148
silence and solidarity 56
silence and speculation 47
silence and speechless 44
silence and strangeness 109
silence and subjugation 127
silence and subsequent 157
silence and subterfuge 320
silence and suddenness 76
silence and sufferance 512
silence and sullenness 296
silence and sultriness 55
silence and suppressed 187
silence and suppression 1744
silence and surrounded 197
silence and tenderness 293
silence and trepidation 41
silence and turbulence 80
silence and ultimately 145
silence and understand 44
silence and understood 127
silence and uniformity 58
silence and unobserved 173
silence and unquestioning 85
silence and wonderment 176
silence are notoriously 68
silence being maintained 198
silence being proclaimed 440
silence but emphasized 73
silence can constitute 119
silence for acceptance 143
silence for affirmation 51
silence for approbation 58
silence for impeachment 308
silence for individual 46
silence for interrupting 83
silence for reluctance 53
silence had disappeared 42
silence had insensibly 56
silence had intervened 135
silence had surrounded 54
silence has surrounded 95
silence her complaints 127
silence her conscience 68
silence him completely 115
silence his antagonist 62
silence his complaints 203
silence his conscience 519
silence his criticisms 68
silence his detractors 487
silence his imagination 180
silence its detractors 43
silence its reproaches 50
silence may constitute 687
silence one collective 49
silence our complaints 170
silence our conscience 95
silence she approached 42
silence she maintained 155
silence than incentives 74
silence that contrasted 121
silence that determines 41
silence that encourages 56
silence that enshrouded 75
silence that eventually 66
silence that frequently 42
silence that frightened 293
silence that immediately 366
silence that inevitably 62
silence that intervened 87
silence that intervenes 41
silence that overwhelms 43
silence that penetrates 42
silence that punctuated 101
silence that punctuates 45
silence that surrounded 5767
silence that transcends 154
silence them completely 89
silence they approached 92
silence they maintained 124
silence this particular 52
silence was absolutely 187
silence was acceptable 43
silence was accidental 46
silence was apparently 78
silence was appropriate 113
silence was attributed 111
silence was calculated 58
silence was completely 96
silence was compounded 58
silence was compulsory 107
silence was considered 326
silence was definitely 58
silence was deliberate 255
silence was dissipated 44
silence was embarrassing 802
silence was emphasized 73
silence was equivalent 114
silence was eventually 202
silence was everywhere 228
silence was expressive 124
silence was frequently 89
silence was guaranteed 41
silence was immediately 269
silence was imperative 216
silence was impossible 404
silence was impressive 376
silence was incredible 68
silence was indicative 85
silence was infinitely 81
silence was intentional 196
silence was intimidating 66
silence was introduced 54
silence was maintained 3712
silence was obligatory 62
silence was oppressive 2250
silence was originally 41
silence was overpowering 430
silence was overwhelming 1099
silence was portentous 53
silence was positively 60
silence was preferable 159
silence was prescribed 52
silence was proclaimed 1014
silence was punctuated 615
silence was reinforced 56
silence was remarkable 142
silence was respectful 43
silence was rigorously 46
silence was sepulchral 67
silence was sufficient 291
silence was tantamount 158
silence was tremendous 67
silence was understood 120
silence with difficulty 145
silence with embarrassing 63
silence with unfettered 83
silencing and suppression 111
silencing her conscience 50
silencing his conscience 65
silicon and molybdenum 699
silicon and phosphorus 10623
silicon and relatively 83
silicon and subsequent 58
silicon are considered 203
silicon are determined 63
silicon are frequently 91
silicon are relatively 101
silicon are summarized 125
silicon for electronic 134
silicon for integrated 67
silicon mos technology 348
silicon mos transistor 110
silicon was calculated 58
silicon was determined 146
silicon was discovered 82
silicon was introduced 44
silicon with impurities 169
silicon with phosphorus 293
silvery and iridescent 198
similar age categories 69
similar age composition 58
similar age difference 136
similar age structures 147
similar and acceptable 137
similar and apparently 401
similar and applicable 41
similar and appropriate 239
similar and attractive 44
similar and coincident 47
similar and comparable 1353
similar and compatible 706
similar and completely 95
similar and concentric 491
similar and concurrent 171
similar and considered 46
similar and consistent 1211
similar and constitute 85
similar and contiguous 284
similar and continuous 302
similar and contrasted 106
similar and controlled 86
similar and convenient 49
similar and convergent 55
similar and correlated 218
similar and correspond 182
similar and culturally 121
similar and cumulative 143
similar and definitely 60
similar and dissimilar 14975
similar and distinctly 73
similar and distinguishing 425
similar and equivalent 1449
similar and essentially 231
similar and eventually 49
similar and frequently 385
similar and homogeneous 325
similar and homologous 187
similar and illustrate 47
similar and immediately 48
similar and individual 113
similar and intimately 42
similar and membranous 127
similar and monotonous 71
similar and persistent 76
similar and physically 49
similar and potentially 236
similar and presumably 164
similar and profoundly 48
similar and reciprocal 196
similar and relatively 775
similar and remarkable 63
similar and remarkably 118
similar and repetitious 50
similar and repetitive 532
similar and represents 52
similar and subsequent 185
similar and substantial 138
similar and substitute 46
similar and successful 276
similar and successive 81
similar and sufficient 76
similar and supportive 76
similar and surprisingly 49
similar and sympathetic 103
similar and systematic 70
similar and temporally 46
similar and traditional 54
similar and trustworthy 43
similar and ultimately 89
similar and unexpected 57
similar both chemically 53
similar both clinically 96
similar both physically 44
similar but abbreviated 150
similar but apparently 334
similar but chemically 127
similar but clinically 47
similar but completely 100
similar but continuous 52
similar but cultivated 47
similar but culturally 178
similar but definitely 89
similar but dissimilar 49
similar but distinctly 230
similar but essentially 239
similar but frequently 47
similar but incomplete 92
similar but individual 78
similar but infinitely 130
similar but irrelevant 62
similar but noncompeting 224
similar but nonetheless 137
similar but oppositely 297
similar but physically 125
similar but potentially 132
similar but presumably 55
similar but profoundly 46
similar but reciprocal 63
similar but relatively 207
similar but restricted 40
similar but reversible 46
similar but separately 40
similar but simplified 362
similar but successful 48
similar but ultimately 112
similar but unrecorded 91
similar for activities 43
similar for comparable 92
similar for comparison 52
similar for continuous 50
similar for equivalent 55
similar for households 58
similar for individual 140
similar for populations 49
similar for subsequent 41
similar heat capacities 43
similar job categories 209
similar job description 73
similar job experience 53
similar law applicable 64
similar law attributed 84
similar low percentage 67
similar men immediately 49
similar new structures 53
similar nor comparable 40
similar nor dissimilar 309
similar one introduced 100
similar one representing 48
similar one undertaken 65
similar red sandstones 43
similar sex difference 529
similar tax advantages 211
similar tax concessions 89
similar tax incentives 124
similar tax structures 61
similar than dissimilar 2139
similar that individual 48
similar this description 78
similar two dimensional 49
similar was discovered 51
similar was introduced 50
similar way individual 51
similar way regardless 102
similar yet dissimilar 146
similar yet distinctly 67
similes and adjectives 41
similes and allegories 388
similes and expressions 130
similes and figurative 78
similes and references 52
similes and sentiments 166
similes are frequently 173
similes are introduced 170
simmering with discontent 422
simmering with excitement 202
simmering with frustration 99
simmering with impatience 70
simmering with indignation 188
simmering with resentment 287
simmering with suppressed 190
simpler and apparently 261
simpler and completely 74
simpler and consistent 51
simpler and convenient 49
simpler and economical 74
simpler and elementary 44
simpler and eliminates 42
simpler and equivalent 81
simpler and essentially 50
simpler and frequently 81
simpler and friendlier 89
simpler and infinitely 127
simpler and physically 72
simpler and potentially 230
simpler and preferable 222
simpler and presumably 164
simpler and profounder 218
simpler and relatively 290
simpler and straighter 114
simpler and sufficient 98
simpler and supposedly 45
simpler and traditional 49
simpler and ultimately 142
simpler but equivalent 293
simpler but nonetheless 54
simpler but potentially 42
simpler for calculation 44
simpler for computation 48
simpler for developers 61
simpler than calculation 51
simpler than comparable 49
simpler than constructing 67
simpler than continuous 40
simpler than establishing 46
