saccharine solutions which 65
statistics reported below 386
statistics reviewed above 40
steadfastly declines telling 48
steadfastly remained loyal 43
steadfastly resisted calls 87
steadfastly resisted change 87
steadfastly resisted every 123
stereotyped american hotel 47
stereotyped attitude about 43
stereotyped behaviors which 70
stereotyped comments about 43
stereotyped concepts about 43
stereotyped feminine roles 95
stereotyped formulas which 53
stereotyped patterns which 122
stereotyped questions about 51
stereotyped questions which 55
stereotyped response which 93
stereotypes concerning black 154
stereotypes concerning older 41
stereotypes concerning women 408
stereotypes mentioned above 264
stereotypes outlined above 45
sterilized annually under 70
sterilized deionized water 166
stevedores staggering under 43
stimulants mentioned above 49
stimulated attitude change 54
stimulated auditory nerve 181
stimulated bacterial growth 118
stimulated clinical trials 53
stimulated concerns about 48
stimulated critical thinking 142
stimulated curiosity about 253
stimulated domestic trade 83
stimulated economic change 46
stimulated economic growth 5323
stimulated effector cells 70
stimulated epithelial cells 54
stimulated immediate action 47
stimulated increased trade 43
stimulated internal trade 141
stimulated isolated human 93
stimulated lymphoid cells 221
stimulated maritime trade 43
stimulated microbial growth 61
stimulated parietal cells 68
stimulated purchasing power 57
stimulated questions about 184
stimulated salivary gland 385
stimulated suburban growth 56
stimulated vascular smooth 212
stimulates abnormal growth 45
stimulates afferent nerve 108
stimulates bacterial growth 215
stimulates cellular growth 135
stimulates critical thinking 606
stimulates curiosity about 116
stimulates economic growth 6580
stimulates epithelial cells 127
stimulates follicle cells 137
stimulates follicle growth 384
stimulates increased blood 93
stimulates increased growth 41
stimulates increased renal 42
stimulates microbial growth 119
stimulates parietal cells 309
stimulates personal growth 266
stimulates prostate growth 60
stimulates questions about 176
stimulates receptor cells 76
stimulates salivary gland 45
stimulates skeletal growth 141
stimulates specific cells 56
stimulates vascular smooth 327
stimulation anywhere within 130
stimulation increases blood 151
stimulation mentioned above 153
stimulation observed after 40
stimulation occurred after 42
stimulation response rates 129
stipulated auxiliary force 82
stipulated contract period 46
stipulated contract price 245
stipulated delivery dates 232
stipulated interest rates 158
stipulated purchase money 120
stipulated purchase price 488
stipulated quantity after 57
stipulated quantity would 47
stipulation mentioned above 58
stochastic approach based 77
stochastic approach which 68
stochastic boundary value 71
stochastic calculus model 56
stochastic computer model 47
stochastic diffusion model 143
stochastic discrete event 268
stochastic elements which 82
stochastic equations which 45
stochastic frontier method 116
stochastic frontier model 1208
stochastic gradient method 223
stochastic gradient search 100
stochastic interest rates 1354
stochastic magnetic field 637
stochastic nonlinear model 43
stochastic processing times 109
stochastic variables which 147
stochastic variables whose 57
stochastic velocity field 80
storefront churches where 88
storefront churches which 62
storytelling tradition which 52
straitened economic times 43
strangeness concerning either 51
strategies children adopt 47
strategies children might 57
strategies commonly found 74
strategies deployed within 43
strategies designed either 117
strategies detailed above 113
strategies embedded within 92
strategies employed under 53
strategies employed within 271
strategies examined above 41
strategies mentioned above 2968
strategies outlined above 4568
strategies outlined below 732
strategies outlined later 40
strategies proposed above 62
strategies reviewed above 121
strategies sketched above 123
strategies students adopt 49
strategies students could 40
strategies students might 82
strategies subsumed under 64
stratified boundary layer 466
stratified columnar cells 330
stratified deposits found 65
stratified deposits occur 149
stratified deposits resting 56
stratified deposits which 573
stratified deposits within 44
stratified deposits would 85
stratified epithelial cells 1064
stratified epithelial layer 212
stratified squamous cells 1584
stratified squamous layer 197
strawberry surprise every 61
streamlined passenger train 298
streamlined railroad train 64
strengthened bargaining power 482
strengthened barracks where 42
strengthened communal bonds 104
strengthened fugitive slave 536
strengthened military power 65
strengthened patriotic feeling 78
strictness scarcely known 148
strictures mentioned above 41
structural adhesive bonding 587
structural adhesive bonds 74
structural adhesive joint 62
structural aircraft parts 74
structural aluminum alloy 198
structural analysis above 50
structural analysis after 41
structural analysis alone 255
structural analysis based 599
structural analysis clues 96
structural analysis codes 146
structural analysis could 267
structural analysis given 53
structural analysis gives 67
structural analysis helps 71
structural analysis makes 78
structural analysis method 298
structural analysis might 179
structural analysis model 237
structural analysis needs 143
structural analysis often 56
structural analysis phase 56
structural analysis rather 121
structural analysis seeks 53
structural analysis seems 86
structural analysis shows 742
structural analysis since 88
structural analysis skill 87
structural analysis takes 56
structural analysis tends 43
structural analysis tools 133
structural analysis under 97
structural analysis where 119
structural analysis which 1181
structural analysis within 201
structural analysis would 574
structural approach alone 46
structural approach based 89
structural approach could 78
structural approach gives 60
structural approach looks 46
structural approach makes 58
structural approach might 70
structural approach seeks 43
structural approach seems 70
structural approach taken 72
structural approach tends 53
structural approach views 73
structural approach where 52
structural approach which 381
structural approach would 271
structural argument about 70
structural barriers exist 95
structural barriers faced 79
structural barriers which 366
structural barriers within 192
structural barriers would 47
structural breakdown under 55
structural cerebral lesion 83
structural collapse which 42
structural concepts which 182
structural concerns about 144
structural concrete block 40
structural concrete floor 129
structural concrete frame 84
structural concrete slabs 90
structural concrete topping 118
structural concrete under 53
structural concrete walls 82
structural concrete which 51
structural condition which 301
structural conflict within 76
structural contexts which 87
structural contexts within 270
structural contours drawn 48
structural controls which 49
structural decisions about 102
structural dimension which 101
structural disorder which 99
structural disorder within 48
structural divisions which 65
structural divisions within 400
structural dynamics model 85
structural dynamics testing 107
structural dynamics which 156
structural dynamics within 60
structural economic change 2980
structural economic model 111
structural economic power 135
structural economic shift 66
structural elements above 191
structural elements after 77
structural elements alone 125
structural elements appear 143
structural elements based 116
structural elements below 140
structural elements change 52
structural elements could 268
structural elements exist 93
structural elements forming 116
structural elements found 444
structural elements known 85
structural elements might 124
structural elements occur 58
structural elements often 122
structural elements rather 134
structural elements serve 72
structural elements shall 54
structural elements shown 98
structural elements under 393
structural elements where 123
structural elements which 4026
structural elements while 82
structural elements whose 200
structural elements within 1632
structural elements would 299
structural engineering field 121
structural engineering firms 188
structural engineering point 99
structural engineering terms 42
structural engineering where 49
structural engineering which 90
structural engineering works 314
structural engineers could 44
structural engineers working 59
structural engineers would 68
structural entities which 124
structural entities within 121
structural equations based 51
structural equations could 43
structural equations might 40
structural equations model 1272
structural equations which 284
structural equations would 59
structural evidence alone 59
structural evidence shows 111
structural evidence which 143
structural evolution which 133
structural evolution within 51
structural failures occur 111
structural failures which 98
structural formation which 44
structural formulas based 46
structural formulas below 60
structural formulas given 202
structural formulas imply 64
structural formulas showing 69
structural formulas shown 164
structural formulas which 166
structural functions which 92
structural functions within 68
structural homology within 43
structural induction theorem 88
structural inflation which 45
structural insulating board 713
structural interval which 80
structural linguistic model 108
structural linkages which 48
structural locations within 77
structural materials based 68
structural materials could 91
structural materials since 61
structural materials under 296
structural materials where 53
structural materials which 506
structural materials within 57
structural materials would 73
structural movement within 42
structural outlines which 52
structural patterns appear 40
structural patterns based 57
structural patterns could 42
structural patterns found 183
structural patterns rather 53
structural patterns which 752
structural patterns within 353
structural policies aimed 143
structural policies could 57
structural policies which 193
structural policies would 87
structural positions rather 43
structural positions where 81
structural positions which 150
structural positions within 595
structural problems arise 107
structural problems arising 233
structural problems arose 48
structural problems began 42
structural problems causing 58
structural problems could 206
structural problems exist 191
structural problems faced 449
structural problems found 54
structural problems might 50
structural problems occur 51
structural problems often 44
structural problems posed 177
structural problems rather 163
structural problems since 70
structural problems still 116
structural problems under 47
structural problems where 63
structural problems which 2285
structural problems while 47
structural problems whose 56
structural problems within 1120
structural problems would 239
structural property which 202
structural proteins appear 51
structural proteins could 80
structural proteins forming 43
structural proteins found 212
structural proteins known 50
structural proteins might 52
structural proteins which 583
structural proteins within 180
structural proteins would 49
structural purposes where 159
structural purposes which 81
structural questions about 325
structural questions which 134
structural realities which 86
structural relations exist 56
structural relations found 54
structural relations holding 67
structural relations linking 55
structural relations model 160
structural relations rather 123
structural relations which 1036
structural relations within 938
structural relations would 58
structural remedies which 50
structural response under 248
structural response which 77
structural rigidity which 77
structural sandwich panel 50
structural sequence which 44
structural silicone glazing 274
structural situation where 86
structural situation which 186
structural situation within 56
structural skeleton which 59
structural societal change 64
structural solutions which 115
structural stresses which 40
structural supports which 92
structural supports within 46
structural symmetry which 73
structural tendency which 61
structural variables alone 94
structural variables appear 43
structural variables could 58
structural variables might 62
structural variables rather 58
structural variables which 689
structural variables within 101
structural variables would 96
structural variations could 40
structural variations exist 66
structural variations found 80
structural variations occur 92
structural variations which 318
structural variations within 353
structural vibration modes 125
structured academic setting 66
structured activity where 42
structured activity which 80
structured analysis method 433
structured analysis tools 235
structured approach based 179
structured approach could 78
structured approach helps 62
structured approach makes 65
structured approach might 105
structured approach taken 43
structured approach where 78
structured approach which 343
structured approach would 449
structured clinical setting 45
structured clinical trials 141
structured database which 88
structured entities which 70
structured exercise class 57
structured formation which 49
structured hospital setting 99
structured internal labor 453
structured magnetic field 110
structured problems often 47
structured problems where 126
structured problems which 119
structured programs aimed 44
structured programs easier 49
structured programs often 85
structured programs which 247
structured questions about 869
structured questions asked 90
structured questions which 288
structured relations within 146
structured situation where 403
structured situation which 110
structured totality which 54
structured treatment setting 165
structured universe where 49
structures actually built 79
structures actually exist 152
structures actually found 91
structures actually occur 44
structures clustering round 46
structures commonly found 484
structures commonly known 150
structures commonly occur 90
structures concerning which 49
structures confined within 40
structures containing atoms 83
structures containing basic 66
structures containing blood 116
structures containing cells 49
structures containing either 151
structures containing large 202
structures containing metal 41
structures containing small 69
structures containing smooth 61
structures containing water 104
structures developing within 52
structures directly above 43
structures directly beneath 44
structures embedded within 355
structures enclosed within 338
structures exhibiting strong 70
structures included under 88
structures included within 145
structures inherent within 61
structures involved would 44
structures mentioned above 4070
structures mentioned below 123
structures normally found 203
structures observed after 98
structures observed today 47
structures observed under 76
structures observed within 121
structures obtained after 164
structures obtained under 81
structures outlined above 890
structures probably would 70
structures produced under 68
structures produced within 54
structures projecting above 99
structures proposed above 45
structures recently built 58
structures remained strong 43
structures resembling small 96
structures resembling viral 70
structures situated above 75
structures situated below 128
structures situated close 52
structures situated within 206
structures specially built 53
structures subsumed under 68
structures undergoing large 57
structures underlying human 261
structures underlying level 43
structures underlying social 105
stubbornly contesting every 324
stubbornly defended every 42
stubbornly disputed every 74
stubbornly rejected every 40
stubbornly remained where 57
stubbornly resisted change 428
stubbornly resisted every 347
stubbornly resisted until 96
stupendous aqueduct whose 49
stupendous conflict which 77
stupendous economic growth 89
stupendous edifices which 72
stupendous energies which 59
stupendous engineering works 117
stupendous explosion which 40
stupendous highways which 96
stupendous machines which 60
stupendous miracles which 395
stupendous monument which 44
stupendous mountain chain 74
stupendous mountain ranges 660
stupendous mountain views 41
stupendous movement which 49
stupendous overhanging rocks 55
stupendous problems which 135
stupendous struggle which 78
subdivision mentioned above 49
subdivision surfaces based 72
subjective accounts which 50
subjective activity which 216
subjective analysis based 58
subjective analysis which 82
subjective analysis would 57
subjective approach based 69
subjective approach which 273
subjective approach would 173
subjective attitude which 198
subjective category which 43
subjective clinical signs 49
subjective comments about 153
subjective concepts which 75
subjective concerns about 112
subjective condition under 489
subjective condition which 401
subjective criterion which 100
subjective decisions about 693
subjective decisions based 166
subjective decisions which 136
subjective dimension which 104
subjective discount rates 392
subjective economic value 58
subjective elements could 64
subjective elements enter 197
subjective elements which 773
subjective elements within 107
subjective elements would 57
subjective emotional feeling 74
subjective emotional state 1152
subjective entities which 60
subjective estimate based 101
subjective estimate which 82
subjective evidence alone 89
subjective evidence which 57
subjective expected value 680
subjective identity which 91
subjective impulses favor 43
subjective impulses which 68
subjective intention which 52
subjective interest which 156
subjective internal state 48
subjective internal world 167
subjective judgment about 1146
subjective judgment alone 94
subjective judgment based 559
subjective judgment calls 173
subjective judgment could 49
subjective judgment plays 203
subjective judgment rather 209
subjective judgment which 366
subjective judgment would 121
subjective loudness level 61
subjective loudness scale 74
subjective marginal value 54
subjective morality which 92
subjective positions within 53
subjective property which 90
subjective questions about 157
subjective realities which 113
subjective relations which 140
subjective religious feeling 251
subjective religious needs 45
subjective response rates 62
subjective response rather 56
subjective response which 192
subjective selection which 48
subjective sensation which 198
subjective standard based 60
subjective standard which 249
subjective standard would 220
subjective symptoms after 138
subjective symptoms alone 151
subjective symptoms appear 107
subjective symptoms arise 50
subjective symptoms could 64
subjective symptoms occur 77
subjective symptoms often 91
subjective symptoms ought 41
subjective symptoms point 112
subjective symptoms until 94
subjective symptoms which 743
subjective temporal order 148
subjective tendency which 87
subjective validity which 46
subjective valuation which 147
subjective variables which 47
subjective workload ratings 187
sublimation pressure curve 140
subliminal memories reaching 72
subliminal messages about 206
subliminal messages could 73
subliminal messages which 93
subliminal messages would 44
submissions received after 44
submissions required under 112
submissive affection which 150
submissive attitude which 159
submissive oriental woman 113
suboptimal solutions which 48
subscripts indicate which 243
subscripts indicating which 99
subsequent abnormal period 54
subsequent accident which 55
subsequent accounting period 1201
subsequent accounts which 55
subsequent activity which 91
subsequent activity would 53
subsequent additions which 65
subsequent advances under 53
subsequent affected child 45
subsequent agencies under 57
subsequent american writing 141
subsequent analysis after 70
subsequent analysis based 161
subsequent analysis could 105
subsequent analysis draws 45
subsequent analysis easier 112
subsequent analysis found 84
subsequent analysis makes 54
subsequent analysis might 52
subsequent analysis phase 52
subsequent analysis rests 92
subsequent analysis shows 592
subsequent analysis since 66
subsequent analysis steps 188
subsequent analysis which 146
subsequent analysis would 336
subsequent argument about 181
subsequent argument shows 46
subsequent argument which 46
subsequent argument would 61
subsequent articles about 109
subsequent articles shall 61
subsequent articles which 145
subsequent assembly steps 55
subsequent attempts which 42
subsequent attempts would 46
subsequent attention given 105
subsequent attitude change 393
subsequent auditors shall 142
subsequent bacterial action 46
subsequent bacterial growth 178
subsequent benefits which 143
subsequent business cycle 51
subsequent business dealings 60
subsequent business meeting 160
subsequent campaign which 48
subsequent cerebral edema 129
subsequent cerebral palsy 375
subsequent chapters about 336
subsequent chapters after 58
subsequent chapters apply 95
subsequent chapters argue 60
subsequent chapters build 89
subsequent chapters could 71
subsequent chapters cover 227
subsequent chapters focus 367
subsequent chapters might 54
subsequent chapters offer 109
subsequent chapters often 43
subsequent chapters refer 86
subsequent chapters reveal 165
subsequent chapters shall 81
subsequent chapters shows 56
subsequent chapters since 69
subsequent chapters trace 112
subsequent chapters treating 53
subsequent chapters under 139
subsequent chapters where 696
subsequent chapters which 754
subsequent chapters within 86
subsequent chapters would 151
subsequent chemical action 162
subsequent chemical change 72
subsequent chemical etching 242
subsequent chemical steps 90
subsequent children after 70
subsequent children under 64
subsequent children until 45
subsequent children would 166
subsequent christian teaching 87
subsequent christian thinking 184
subsequent citations appear 522
subsequent citations refer 364
subsequent climatic change 56
subsequent clinical signs 41
subsequent clinical study 153
subsequent clinical testing 43
subsequent clinical trials 762
subsequent collapse would 52
subsequent collecting banks 160
subsequent commands until 57
subsequent comments about 248
subsequent concerns about 138
subsequent condition under 129
subsequent conflict within 53
subsequent confusion about 160
subsequent confusion which 57
subsequent contract shall 76
subsequent contract which 56
subsequent coronary event 56
subsequent covalent binding 287
subsequent criminal action 256
subsequent criminal cases 68
subsequent criminal trials 180
subsequent critical study 52
subsequent cultural change 72
subsequent daughter cells 174
subsequent decennial period 110
subsequent decisions about 1048
subsequent decisions based 202
subsequent decisions could 54
subsequent decisions holding 49
subsequent decisions taken 147
subsequent decisions under 84
subsequent decisions where 42
subsequent decisions which 323
subsequent decisions would 108
subsequent detailed study 238
subsequent direction given 41
subsequent direction which 59
subsequent disposal thereof 67
subsequent disputes about 179
subsequent disputes arising 48
subsequent disputes which 51
subsequent distress often 67
subsequent district court 221
subsequent divisions occur 64
subsequent divisions which 41
subsequent divisions within 108
subsequent document shall 60
subsequent downward trend 81
subsequent dramatic action 90
subsequent dramatic power 48
subsequent dramatic works 82
subsequent economic change 79
subsequent economic chaos 82
subsequent economic growth 3513
subsequent economic slump 58
subsequent economic thinking 107
subsequent eighteen months 294
subsequent elections after 43
subsequent elections shall 656
subsequent elections under 104
subsequent elections until 191
subsequent elections which 56
subsequent elections would 158
subsequent emotional growth 44
subsequent emotional state 75
subsequent enormous growth 45
subsequent epitaxial growth 157
subsequent evidence could 61
subsequent evidence given 54
subsequent evidence shows 235
subsequent evidence which 42
subsequent evolution under 64
subsequent evolution within 43
subsequent evolution would 72
subsequent exercise bouts 52
subsequent expansion phase 45
subsequent expansion which 52
subsequent expansion would 73
subsequent exposure would 49
subsequent financial panic 66
subsequent fourteen months 54
subsequent graduate study 67
subsequent grantees thereof 54
subsequent guidance easier 74
subsequent historic period 42
subsequent hospital stays 43
subsequent hospital visit 106
subsequent increased blood 61
subsequent infection rates 44
subsequent infection would 54
subsequent inflation rates 60
subsequent inflation would 56
subsequent interest which 78
subsequent invasive breast 145
subsequent irritating scene 43
subsequent iteration steps 182
subsequent juvenile court 107
subsequent lactation period 79
subsequent lectures shall 49
subsequent liability fixed 58
subsequent literary works 202
subsequent medieval period 68
subsequent membrane fusion 95
subsequent messages which 40
subsequent microbial growth 75
subsequent military action 499
subsequent military build 44
subsequent military coups 79
subsequent military defeat 104
subsequent misgivings about 47
subsequent mortgage bonds 90
subsequent mortgage given 55
subsequent movement which 82
subsequent movement within 81
subsequent multiple organ 133
subsequent occasions after 75
subsequent occasions until 83
subsequent occasions where 40
subsequent occasions would 55
subsequent operation after 51
subsequent operation which 74
subsequent operation would 56
subsequent ordinary meeting 71
subsequent oxidation steps 66
subsequent particle growth 65
subsequent passages which 56
subsequent payments shall 155
subsequent payments under 111
subsequent payments until 52
subsequent payments would 116
subsequent phonetic change 48
subsequent physical abuse 62
subsequent physical growth 164
subsequent policies which 40
subsequent positive action 47
subsequent practice under 117
subsequent practice which 80
subsequent prenatal visit 43
subsequent problems arise 44
subsequent problems arising 51
subsequent problems faced 48
subsequent problems might 50
subsequent problems which 122
subsequent problems would 72
subsequent proceeding shall 41
subsequent proceeding under 262
subsequent proceeding where 47
subsequent processing costs 99
subsequent processing easier 49
subsequent processing stage 269
subsequent processing steps 4117
subsequent processing thereof 260
subsequent processing which 61
subsequent processing within 53
subsequent processing would 50
subsequent progress could 45
subsequent progress notes 45
subsequent progress would 50
subsequent projects which 50
subsequent prolonged period 80
subsequent property owner 55
subsequent punitive action 61
subsequent purchase money 79
subsequent purchase order 45
subsequent purchase price 50
subsequent qualifying event 87
subsequent questioning about 40
subsequent questions about 456
subsequent questions arise 47
subsequent questions asked 59
subsequent questions which 117
subsequent questions would 66
subsequent radiative decay 102
subsequent recovery after 200
subsequent recovery period 446
subsequent recovery phase 144
subsequent recovery under 58
subsequent recovery which 49
subsequent recovery would 77
subsequent reduction steps 139
subsequent relative motion 44
subsequent reported cases 65
subsequent requests until 46
subsequent response rates 54
subsequent retention tests 132
subsequent revisions thereof 395
subsequent revisions which 56
subsequent revisions would 46
subsequent saturday night 41
subsequent scholars would 46
subsequent skeletal growth 45
subsequent statutes which 100
subsequent struggle which 49
subsequent survival rates 52
subsequent synthetic steps 59
subsequent systemic spread 40
subsequent transfer tests 72
subsequent transfer thereof 128
subsequent transfer which 120
subsequent transits easier 49
subsequent treatment after 117
subsequent treatment could 56
subsequent treatment cycle 42
subsequent treatment either 40
subsequent treatment given 64
subsequent treatment often 45
subsequent treatment period 66
subsequent treatment phase 52
subsequent treatment plans 160
subsequent treatment steps 97
subsequent treatment under 63
subsequent treatment units 130
subsequent treatment which 222
subsequent treatment would 168
subsequent troubles arose 65
subsequent troubles might 45
subsequent troubles which 85
subsequent troubles would 107
subsequent unstable angina 91
subsequent vigorous growth 51
subsequent violations within 50
subsequent volcanic action 58
subsidence inversion aloft 105
subsidence inversion layer 86
subsidence inversion which 134
subsidence occurred after 41
subsidence occurred where 53
subsidized consumer goods 381
subsidized electric power 117
subsidized imported goods 55
subsidized interest loans 114
subsidized interest rates 9444
subsidized mortgage loans 190
subsidized stafford loans 1467
subsidized steamship lines 591
subsidized suburban housing 125
subspecies mentioned above 99
substances actually exist 231
substances actually found 74
substances commonly added 71
substances commonly found 1429
substances commonly known 251
substances concerning which 50
substances containing amino 167
substances containing atoms 197
substances containing either 230
substances containing fatty 94
substances containing iodine 319
substances containing large 180
substances containing polar 54
substances containing small 64
substances containing sugar 335
substances containing water 1113
substances directly arising 167
substances dissolve easily 45
substances employed really 40
substances enclosed within 64
substances formerly known 48
substances included under 393
substances included within 63
substances mentioned above 4076
substances mentioned below 224
substances mentioned under 117
substances mentioned which 44
substances normally found 1140
substances polarize light 87
substances possessing strong 139
substances prepared within 51
substances presents either 99
substances probably exist 81
substances produced either 149
substances produced minus 45
substances produced under 113
substances produced within 1079
substances properly stand 119
substances remained after 44
substances resembling combs 56
substances transmit light 185
substances transmit sound 63
substances undergoing change 393
substances undergoing decay 62
substances whatever which 51
substantial absolute gains 86
substantial absolute growth 60
substantial academic gains 98
substantial activity within 104
substantial additions which 46
substantial adjusted gross 42
substantial advances since 75
substantial advances which 62
substantial affection which 156
substantial american force 347
substantial american loans 49
substantial american naval 47
substantial american trade 43
substantial american troop 66
substantial argument about 92
substantial argument could 100
substantial articles about 59
substantial articles which 84
substantial attention given 162
substantial attention since 56
substantial attention within 53
substantial attitude change 101
substantial authority calling 121
substantial authority under 109
substantial authority which 51
substantial authority within 104
substantial authority would 58
substantial autonomy under 97
substantial autonomy within 439
substantial bargaining power 1631
substantial barriers exist 74
substantial barriers which 57
substantial benefits after 49
substantial benefits arising 83
substantial benefits could 196
substantial benefits might 81
substantial benefits often 64
substantial benefits under 204
substantial benefits which 1012
substantial benefits while 63
substantial benefits would 414
substantial boundary marks 52
substantial bourgeois house 41
substantial breakfast which 58
substantial business block 54
substantial business dealings 104
substantial business firms 74
substantial business people 59
substantial business reason 319
substantial business risks 62
substantial business value 65
substantial business which 86
substantial business within 83
substantial campaign funds 206
substantial capacity either 5230
substantial chemical change 137
substantial chemical shift 123
substantial citizens whose 60
substantial citizens would 50
substantial climatic change 130
substantial clinical value 56
substantial comforts which 68
substantial computer power 73
substantial concerns about 400
substantial conflict within 85
substantial confusion about 230
substantial consumer goods 50
substantial contacts within 55
substantial contract needs 128
substantial convincing power 42
substantial critical essay 40
substantial critical study 100
substantial cultural change 263
substantial cultural shift 72
substantial decisions about 50
substantial deficits which 51
substantial deviations occur 46
substantial discount below 181
substantial distance above 75
substantial distance apart 82
substantial distance below 154
substantial divisions within 85
substantial document which 70
substantial domestic price 45
substantial domestic savings 51
substantial downward shift 134
substantial downward trend 204
substantial economic asset 69
substantial economic basis 91
substantial economic boost 44
substantial economic change 277
substantial economic clout 47
substantial economic costs 832
substantial economic force 59
substantial economic gains 1219
substantial economic growth 7923
substantial economic links 59
substantial economic power 2198
substantial economic price 55
substantial economic rents 278
substantial economic risks 89
substantial economic savings 235
substantial economic slack 47
substantial economic stake 288
substantial economic value 845
substantial economic waste 94
substantial edifices which 41
substantial electric field 159
substantial electric power 87
substantial elements which 130
substantial elements within 129
substantial employer under 60
substantial engineering works 260
substantial entities which 60
substantial evidence about 457
substantial evidence based 115
substantial evidence comes 52
substantial evidence could 127
substantial evidence either 119
substantial evidence given 43
substantial evidence linking 421
substantial evidence links 63
substantial evidence proving 125
substantial evidence rather 49
substantial evidence shall 235
substantial evidence showing 719
substantial evidence shows 669
substantial evidence tending 360
substantial evidence under 146
substantial evidence where 367
substantial evidence which 1122
substantial evidence within 95
substantial evidence would 152
substantial evolution since 75
substantial expansion since 43
substantial expansion which 56
substantial expansion would 43
substantial external costs 182
substantial external debts 74
substantial external funding 230
substantial external funds 66
substantial financial asset 41
substantial financial award 41
substantial financial backing 3551
substantial financial basis 90
substantial financial clout 41
substantial financial costs 298
substantial financial drain 40
substantial financial flows 93
substantial financial gains 404
substantial financial gifts 97
substantial financial grant 95
substantial financial input 98
substantial financial needs 48
substantial financial power 114
substantial financial risks 310
substantial financial savings 440
substantial financial stake 385
substantial financial value 70
substantial gestation period 43
substantial guidance about 48
substantial hardship which 53
substantial hardship would 56
substantial hydrogen bonding 93
substantial identity which 72
substantial increased costs 62
substantial increases above 62
substantial increases after 82
substantial increases could 60
substantial increases occur 46
substantial increases since 126
substantial increases which 75
substantial increases would 73
substantial indirect costs 273
substantial inflation which 52
substantial informal power 40
substantial inherent power 48
substantial insights about 40
substantial interest costs 79
substantial interest group 170
substantial interest rates 97
substantial interest savings 81
substantial interest shall 144
substantial interest shown 55
substantial interest which 323
substantial interest within 69
substantial interest would 61
substantial internal change 77
substantial internal growth 51
substantial kindness which 56
substantial lifetime gifts 83
substantial literary merit 110
substantial literary works 71
substantial magnetic field 481
substantial majority after 47
substantial majority could 44
substantial majority still 57
substantial majority voted 140
substantial majority which 112
substantial majority within 58
substantial majority would 199
substantial manpower savings 41
substantial marginal costs 49
substantial materials which 47
substantial merchant class 164
substantial merchant fleet 137
substantial migration flows 141
substantial military action 115
substantial military build 152
substantial military force 1395
substantial military gains 64
substantial military might 44
substantial military power 1124
substantial military units 40
substantial military value 48
substantial minority could 55
substantial minority ethnic 55
substantial minority group 234
substantial minority holding 245
substantial minority share 160
substantial minority stake 90
substantial minority still 86
substantial minority stock 89
substantial minority voted 70
substantial minority which 192
substantial minority whose 47
substantial minority within 223
substantial minority would 154
substantial misgivings about 99
substantial mobility within 51
substantial monetary award 160
substantial monetary bonus 52
substantial monetary costs 71
substantial monetary fines 106
substantial monetary gains 69
substantial monetary gifts 74
substantial monetary prize 77
substantial monetary savings 207
substantial monetary value 270
substantial monopoly power 2157
substantial monopoly rents 72
substantial monopoly which 42
substantial mountain ranges 164
substantial movement within 66
substantial negative loading 66
substantial negative trade 47
substantial negative value 269
substantial negotiating power 48
substantial optimism about 57
substantial outright gifts 53
substantial paradigm shift 81
substantial passages which 45
substantial payments under 80
substantial payments which 50
substantial pecuniary value 46
substantial personal costs 101
substantial personal funds 66
substantial personal gifts 53
substantial personal growth 157
substantial personal power 62
substantial personal risks 41
substantial personal savings 94
substantial personal stake 163
substantial physical basis 67
substantial physical change 96
substantial physical force 59
substantial physical plant 62
substantial physical risks 157
substantial positive change 187
substantial positive gains 42
substantial positive growth 70
substantial positive shift 46
substantial positive trade 53
substantial positive value 93
substantial potential gains 154
substantial potential savings 119
substantial potential value 75
substantial premiums above 116
substantial presence tests 62
substantial presence which 55
substantial presence within 110
substantial pressure drops 132
substantial pressure group 50
substantial problems arise 116
substantial problems exist 81
substantial problems still 58
substantial problems which 152
substantial problems within 46
substantial processing power 182
substantial progress after 68
substantial progress could 969
substantial progress might 85
substantial progress seems 58
substantial progress since 712
substantial progress under 182
substantial progress until 217
substantial progress which 441
substantial progress while 62
substantial progress within 225
substantial progress would 271
substantial property owner 268
substantial property right 900
substantial property taxes 112
substantial property which 162
substantial property within 55
substantial property would 45
substantial purchase price 59
substantial purchasing power 1182
substantial questions about 1036
substantial questions arise 40
substantial questions exist 65
substantial questions under 198
substantial questions which 87
substantial realities which 110
substantial recovery after 98
substantial recovery since 63
substantial recovery until 51
substantial reduction below 69
substantial reduction could 118
substantial reduction since 59
substantial reduction which 52
substantial reduction would 158
substantial relative gains 83
substantial relative growth 53
substantial relative price 158
substantial reserves which 118
substantial residual urine 56
substantial residual value 162
substantial resource costs 93
substantial resource rents 53
substantial resource savings 60
substantial retained earnings 141
substantial revenues could 68
substantial revenues which 116
substantial revisions which 49
substantial security risks 69
substantial services under 41
substantial services which 179
substantial societal costs 175
substantial suburban house 52
substantial survival value 69
substantial symbolic value 72
substantial threshold showing 157
substantial transfer costs 81
substantial variations exist 251
substantial variations occur 110
substantial variations which 85
substantial variations within 338
substantial victorian house 69
substantial windfall gains 308
substitute activity which 235
substitute conforming goods 121
substitute consumer goods 95
substitute custodian under 47
substitute domestic goods 186
substitute electric power 123
substitute imported goods 199
substitute materials could 40
substitute materials which 418
substitute materials would 44
substitute military force 712
substitute mystical rites 53
substitute nonsense words 122
substitute physician under 83
substitute pineapple juice 102
substitute products based 44
substitute products could 118
substitute products exist 64
substitute products might 48
substitute products which 537
substitute products would 131
substitute proposal which 187
substitute quotation marks 52
