he and john the baptist 142
he had left the preceding 261
he had left the precious 45
he had left the previous 401
he had left the question 134
he had left the railway 45
he had left the regency 42
he had left the remains 50
he had left the residue 52
he had left the service 1992
he had left the shadows 44
he had left the shelter 91
he had left the society 84
he had left the spanish 121
he had left the subject 145
he had left the supreme 54
he had left the treasury 69
he had left the vehicle 42
he had left the village 1110
he had left the visible 51
he had left the wounded 109
he had left to comfort 47
he had left to command 59
he had left to protect 110
he had lent to support 81
he had lied to congress 99
he had lied to himself 136
he had lied to protect 59
he had life in himself 94
he had lost an election 70
he had lost an immense 47
he had lost in infancy 54
he had lost in mildred 43
he had lost it because 62
he had lost it forever 64
he had lost or mislaid 79
he had lost the ability 1303
he had lost the address 102
he had lost the ambition 41
he had lost the beginning 212
he had lost the benefit 69
he had lost the command 159
he had lost the company 57
he had lost the contest 107
he had lost the control 98
he had lost the country 63
he had lost the courage 71
he had lost the election 711
he had lost the element 169
he had lost the emperor 49
he had lost the faculty 418
he had lost the freedom 76
he had lost the greatest 188
he had lost the loyalty 46
he had lost the mandate 40
he had lost the popular 89
he had lost the position 41
he had lost the precious 68
he had lost the previous 187
he had lost the respect 354
he had lost the support 1366
he had lost the sympathy 136
he had lost the victory 46
he had lots of company 86
he had lots of friends 544
he had lots of stories 47
he had made an addition 63
he had made an address 99
he had made an advance 418
he had made an alliance 644
he had made an allusion 49
he had made an apology 72
he had made an assault 120
he had made an attempt 1685
he had made an average 51
he had made an awkward 56
he had made an election 59
he had made an enviable 99
he had made an especial 67
he had made an example 47
he had made an exchange 56
he had made an express 46
he had made an illegal 61
he had made an immense 226
he had made an incision 77
he had made an inquiry 89
he had made an instant 116
he had made an obscene 60
he had made an official 243
he had made an unhappy 61
he had made an unusual 106
he had made at college 116
he had made at columbia 49
he had made by himself 90
he had made in accepting 58
he had made in advance 131
he had made in america 228
he had made in britain 47
he had made in chicago 111
he had made in college 42
he had made in company 68
he had made in congress 72
he had made in conveying 76
he had made in defense 56
he had made in germany 97
he had made in holland 94
he had made in ireland 91
he had made in january 137
he had made in october 122
he had made in preparing 93
he had made in previous 160
he had made in private 202
he had made in relation 66
he had made in respect 92
he had made in several 148
he had made in support 109
he had made in violation 44
he had made it because 81
he had made it crystal 48
he had made it equally 54
he had made it evident 174
he had made it forfeit 45
he had made it himself 1229
he had made it subject 42
he had made me believe 112
he had made me nervous 41
he had made me promise 375
he had made me several 285
he had made no account 43
he had made no advance 138
he had made no allusion 381
he had made no apology 53
he had made no attempt 3675
he had made no bargain 74
he had made no comment 344
he had made no contact 95
he had made no decision 207
he had made no demands 83
he had made no efforts 98
he had made no enemies 210
he had made no express 136
he had made no friends 325
he had made no inquiry 95
he had made no mistake 2044
he had made no pledges 49
he had made no previous 161
he had made no promise 425
he had made no protest 173
he had made no request 99
he had made no scruple 56
he had made no similar 41
he had made of certain 72
he had made of everything 98
he had made of himself 2446
he had made of several 42
he had made of worldly 41
he had made on account 64
he had made on himself 99
he had made on january 47
he had made on october 66
he had made on previous 88
he had made on purpose 108
he had made on several 79
he had made so capital 48
he had made so painful 43
he had made the alliance 45
he had made the assault 54
he had made the attempt 993
he had made the bargain 345
he had made the baskets 162
he had made the biggest 233
he had made the blunder 61
he had made the british 136
he had made the capital 171
he had made the capture 57
he had made the central 105
he had made the circuit 814
he had made the codicil 77
he had made the comment 174
he had made the company 74
he had made the content 40
he had made the correct 611
he had made the country 148
he had made the decision 3745
he had made the deposit 47
he had made the descent 54
he had made the desired 362
he had made the emperor 249
he had made the essence 46
he had made the exchange 58
he had made the fateful 64
he had made the following 1252
he had made the fortune 111
he had made the fullest 86
he had made the gesture 169
he had made the greatest 497
he had made the highest 51
he had made the inquiry 143
he had made the journey 1779
he had made the language 74
he had made the largest 96
he had made the lightning 54
he had made the mistake 3347
he had made the outward 85
he had made the partner 57
he had made the passage 136
he had made the payment 102
he had made the position 129
he had made the preceding 520
he had made the present 103
he had made the previous 1378
he had made the promise 712
he had made the question 58
he had made the remarks 129
he had made the request 301
he had made the startling 44
he had made the subject 320
he had made the supreme 130
he had made the varsity 109
he had made the venture 53
he had made to abandon 59
he had made to abraham 230
he had made to america 53
he had made to captain 46
he had made to certain 48
he had made to charles 80
he had made to congress 99
he had made to conquer 57
he had made to control 54
he had made to deliver 52
he had made to destroy 67
he had made to explain 47
he had made to francis 47
he had made to friends 46
he had made to general 79
he had made to germany 50
he had made to himself 1795
he had made to improve 101
he had made to ireland 55
he had made to lapland 163
he had made to observe 47
he had made to prevent 223
he had made to procure 51
he had made to promote 68
he had made to protect 135
he had made to provide 66
he had made to receive 68
he had made to recover 75
he had made to relieve 43
he had made to restore 86
he had made to satisfy 59
he had made to support 123
he had made to withdraw 66
he had made up himself 303
he had made us believe 40
he had made us promise 81
he had means to procure 56
he had meant no offense 148
he had meant to benefit 77
he had meant to deliver 75
he had meant to destroy 113
he had meant to discuss 47
he had meant to emulate 59
he had meant to exhaust 80
he had meant to express 59
he had meant to include 86
he had meant to prevent 46
he had meant to propose 94
he had meant to startle 47
he had meant to suggest 105
he had more of bigotry 94
he had more of mercury 41
he had more to contend 65
he had much to commend 61
he had much to contend 264
he had much to discuss 77
he had much to explain 55
he had much to forgive 52
he had none at present 49
he had none in himself 41
he had none of lincoln 46
he had none of walpole 103
he had none to deliver 42
he had none to dispose 42
he had none to furnish 84
he had none to imitate 232
he had none to produce 51
he had nothing at present 64
he had nothing in himself 69
he had nothing to bargain 55
he had nothing to censure 111
he had nothing to command 74
he had nothing to commend 43
he had nothing to compare 190
he had nothing to confess 516
he had nothing to confide 48
he had nothing to console 60
he had nothing to contend 106
he had nothing to declare 296
he had nothing to deliver 65
he had nothing to discuss 140
he had nothing to dispose 43
he had nothing to disturb 63
he had nothing to explain 118
he had nothing to express 59
he had nothing to forgive 238
he had nothing to grumble 51
he had nothing to justify 64
he had nothing to present 94
he had nothing to produce 41
he had nothing to propose 317
he had nothing to protect 108
he had nothing to replace 118
he had nothing to retract 396
he had nothing to shelter 42
he had nothing to suggest 209
he had nothing to support 302
he had nothing to sustain 41
he had nothing to trouble 109
he had nothing to withdraw 48
he had once so admired 131
he had once so strongly 63
he had only an average 83
he had only an instant 71
he had only the bishops 49
he had only the chances 55
he had only the courage 52
he had only the dimmest 116
he had only the greatest 46
he had only the haziest 237
he had only the highest 157
he had only the kindest 99
he had only the previous 55
he had only the saloons 45
he had only the support 53
he had only the vaguest 1126
he had only to advance 166
he had only to approve 44
he had only to believe 54
he had only to collect 64
he had only to command 188
he had only to compare 81
he had only to conduct 53
he had only to consult 278
he had only to contend 156
he had only to declare 247
he had only to deliver 41
he had only to descend 43
he had only to develop 54
he had only to display 97
he had only to examine 99
he had only to execute 56
he had only to explain 78
he had only to express 322
he had only to imagine 83
he had only to imitate 221
he had only to improve 49
he had only to inflate 92
he had only to observe 332
he had only to perform 59
he had only to prepare 58
he had only to present 318
he had only to proceed 70
he had only to produce 84
he had only to promise 61
he had only to propose 96
he had only to provide 129
he had only to publish 55
he had only to receive 57
he had only to request 47
he had only to signify 102
he had only to stretch 595
he had only to suggest 71
he had only to support 53
he had only to whisper 82
he had only to whistle 48
he had only to withdraw 73
he had over the previous 48
he had paid an hundred 46
he had paid an official 45
he had paid in advance 420
he had paid it himself 50
he had paid my relation 42
he had paid on account 122
he had paid the colonel 42
he had paid the company 56
he had paid the deposit 44
he had paid the forfeit 132
he had paid the highest 97
he had paid the penalty 493
he had paid the pointer 108
he had paid the premium 58
he had paid the previous 50
he had paid the tribute 64
he had port in bottles 44
he had quit in disgust 46
he had quit the service 48
he had room to stretch 41
he had said at teheran 42
he had said in charles 72
he had said in council 52
he had said in express 107
he had said in january 88
he had said in october 63
he had said in previous 100
he had said in private 486
he had said in relation 53
he had said in support 41
he had said it because 107
he had said it himself 196
he had said of himself 395
he had said on account 51
he had said on previous 91
he had said on several 98
he had said or implied 40
he had said or written 495
he had said so himself 282
he had said the following 54
he had said the prayers 50
he had said the preceding 63
he had said the previous 618
he had said to anselmo 53
he had said to captain 65
he had said to charles 58
he had said to colonel 73
he had said to general 100
he had said to himself 7831
he had said to madison 48
he had said to produce 197
he had said to provoke 60
he had said to richard 54
he had seen an account 149
he had seen an advance 54
he had seen an ancient 61
he had seen an article 157
he had seen an elderly 47
he had seen an example 79
he had seen an extract 46
he had seen an immense 102
he had seen an incubus 49
he had seen an officer 122
he had seen an unknown 48
he had seen an unusual 58
he had seen at avignon 47
he had seen in america 1293
he had seen in ancient 41
he had seen in antwerp 83
he had seen in belgium 51
he had seen in britain 203
he had seen in british 50
he had seen in central 82
he had seen in certain 51
he had seen in chicago 137
he had seen in company 115
he had seen in distant 88
he had seen in dresden 110
he had seen in engravings 67
he had seen in european 61
he had seen in florida 69
he had seen in foreign 275
he had seen in germany 547
he had seen in himself 54
he had seen in holland 200
he had seen in ireland 341
he had seen in museums 100
he had seen in northern 40
he had seen in paintings 56
he had seen in private 51
he had seen in several 186
he had seen in seville 59
he had seen in shelley 53
he had seen in southern 69
he had seen in vietnam 176
he had seen in virginia 102
he had seen in western 173
he had seen it himself 769
he had seen it needful 42
he had seen it oftener 68
he had seen it several 145
he had seen it written 354
he had seen me conduct 107
he had seen me perform 53
he had seen me several 55
he had seen my husband 154
he had seen my picture 114
he had seen no service 100
he had seen of british 60
he had seen of european 42
he had seen of himself 53
he had seen on display 54
he had seen on previous 63
he had seen on several 106
he had seen so bravely 88
he had seen so briefly 95
he had seen so plainly 45
he had seen so strongly 56
he had seen so vividly 41
he had seen the account 47
he had seen the accused 358
he had seen the address 47
he had seen the ancient 139
he had seen the animals 65
he had seen the arrival 75
he had seen the article 231
he had seen the baronet 57
he had seen the beginning 403
he had seen the beloved 81
he had seen the blessed 141
he had seen the bonnets 65
he had seen the british 537
he had seen the buffalo 179
he had seen the captain 359
he had seen the carriage 98
he had seen the chinese 147
he had seen the colonel 195
he had seen the company 52
he had seen the corpses 62
he had seen the country 219
he had seen the creature 244
he had seen the deceased 366
he had seen the distant 80
he had seen the dreadful 55
he had seen the duchess 171
he had seen the effects 273
he had seen the emperor 1063
he had seen the empress 151
he had seen the failure 142
he had seen the fearless 45
he had seen the figures 67
he had seen the flashes 50
he had seen the flicker 40
he had seen the following 180
he had seen the funeral 53
he had seen the general 600
he had seen the germans 156
he had seen the gesture 49
he had seen the glimmer 61
he had seen the glitter 44
he had seen the glorious 56
he had seen the goddess 85
he had seen the greatest 137
he had seen the heavenly 73
he had seen the horrors 77
he had seen the husband 55
he had seen the illusion 79
he had seen the immense 72
he had seen the interior 138
he had seen the islands 90
he had seen the jamaica 73
he had seen the letters 293
he had seen the lightning 45
he had seen the machine 133
he had seen the marquis 69
he had seen the massive 42
he had seen the material 49
he had seen the medical 44
he had seen the members 43
he had seen the message 86
he had seen the miracle 62
he had seen the monster 164
he had seen the natives 155
he had seen the objects 60
he had seen the officer 78
he had seen the official 149
he had seen the outline 63
he had seen the outside 105
he had seen the pacific 48
he had seen the paintings 59
he had seen the passage 81
he had seen the patient 600
he had seen the perfect 51
he had seen the petition 52
he had seen the phantom 114
he had seen the picture 701
he had seen the position 46
he had seen the posters 42
he had seen the preceding 275
he had seen the present 50
he had seen the previous 1126
he had seen the priests 48
he had seen the printed 47
he had seen the problem 103
he had seen the process 100
he had seen the prophet 399
he had seen the receipt 45
he had seen the records 50
he had seen the remains 526
he had seen the reports 49
he had seen the results 369
he had seen the russians 54
he had seen the sailors 97
he had seen the shadows 536
he had seen the sheriff 74
he had seen the skirted 51
he had seen the soldier 68
he had seen the solution 42
he had seen the spanish 437
he had seen the statues 59
he had seen the steward 56
he had seen the stranger 247
he had seen the streets 44
he had seen the subject 143
he had seen the subtler 63
he had seen the success 231
he had seen the suffering 125
he had seen the treasure 59
he had seen the triumph 85
he had seen the trouble 48
he had seen the victory 59
he had seen the village 86
he had seen the virtual 85
he had seen the visitor 64
he had seen the warrant 59
he had seen the weakness 43
he had seen the wonders 75
he had seen the workmen 45
he had seen the wounded 196
he had seen to admiral 46
he had seen to everything 52
he had seen to himself 84
he had seen us together 63
he had sent an account 130
he had sent an advance 64
he had sent an article 84
he had sent an embassy 731
he had sent an express 583
he had sent an obscure 54
he had sent an officer 333
he had sent an official 55
he had sent by faithful 85
he had sent in advance 441
he had sent in pursuit 84
he had sent in service 81
he had sent no message 102
he had sent the article 48
he had sent the british 47
he had sent the carriage 56
he had sent the flowers 53
he had sent the following 531
he had sent the foreign 48
he had sent the letters 172
he had sent the message 339
he had sent the previous 182
he had sent to america 147
he had sent to captain 93
he had sent to capture 40
he had sent to charles 62
he had sent to collect 118
he had sent to colonel 40
he had sent to comfort 48
he had sent to congress 173
he had sent to conquer 46
he had sent to consult 121
he had sent to examine 62
he had sent to explore 115
he had sent to friends 57
he had sent to general 503
he had sent to germany 99
he had sent to hampton 47
he had sent to harvard 62
he had sent to holland 43
he had sent to inquire 123
he had sent to inspect 69
he had sent to ireland 138
he had sent to procure 124
he had sent to receive 46
he had sent to request 86
he had sent to several 72
he had sent to solicit 49
he had sent to support 52
he had sent to virginia 58
he had shed on receiving 50
he had shot an unarmed 41
he had shot the african 57
he had shot the deceased 279
he had shot the previous 89
he had sold the company 102
he had sold the estates 44
he had sold the officer 60
he had sold the picture 70
he had sold the previous 54
he had soon the command 62
he had soon the pleasure 63
he had such an aversion 235
he had such an exalted 175
he had such an immense 96
he had such an intense 118
he had such an unusual 63
he had time to acquire 93
he had time to address 93
he had time to analyze 98
he had time to collect 701
he had time to comment 63
he had time to compose 210
he had time to consult 91
he had time to correct 40
he had time to deliver 120
he had time to destroy 88
he had time to develop 235
he had time to discuss 92
he had time to dispose 48
he had time to examine 446
he had time to exchange 87
he had time to execute 325
he had time to explain 361
he had time to explore 202
he had time to express 144
he had time to fortify 121
he had time to himself 99
he had time to imprint 85
he had time to indulge 125
he had time to inflict 51
he had time to inquire 63
he had time to inspect 50
he had time to observe 529
he had time to perfect 136
he had time to perform 76
he had time to prepare 713
he had time to present 61
he had time to prevent 100
he had time to proceed 49
he had time to produce 62
he had time to propose 43
he had time to protest 140
he had time to provide 55
he had time to publish 111
he had time to question 134
he had time to receive 225
he had time to recover 1567
he had time to rectify 68
he had time to reflect 2251
he had time to replace 41
he had time to respond 154
he had time to satisfy 55
he had time to swallow 105
he had time to whisper 165
he had time to withdraw 111
he had told it himself 41
he had told me everything 497
he had told me frankly 78
he had told me himself 202
he had told me several 161
he had told me stories 54
he had told the athenians 101
he had told the british 778
he had told the cabinet 204
he had told the captain 211
he had told the chinese 234
he had told the colonel 62
he had told the commons 105
he had told the company 62
he had told the congress 67
he had told the council 95
he had told the country 56
he had told the deceased 87
he had told the doctors 63
he had told the duchess 73
he had told the emperor 454
he had told the foreign 55
he had told the foreman 98
he had told the general 340
he had told the germans 95
he had told the manager 73
he had told the marriage 92
he had told the members 93
he had told the national 73
he had told the officer 92
he had told the parable 133
he had told the patient 161
he had told the previous 43
he had told the russians 102
he had told the savages 45
he had told the sheriff 60
he had told the spanish 96
he had told the stories 43
he had told the viceroy 97
he had upon the incomes 52
he had upon the popular 47
he had upon the subject 211
he had used in america 46
he had used in college 43
he had used in preparing 108
he had used in previous 198
he had used in private 83
he had used in several 47
he had used it against 99
he had used it himself 174
he had used it several 60
he had used no violence 42
he had used on himself 40
he had used on occasion 49
he had used on previous 90
he had used the bathroom 50
he had used the concept 57
he had used the correct 99
he had used the familiar 86
he had used the following 286
he had used the language 244
he had used the machine 47
he had used the material 53
he had used the occasion 135
he had used the phrases 46
he had used the preceding 93
he had used the pretext 81
he had used the previous 366
he had used to achieve 70
he had used to acquire 64
he had used to address 42
he had used to capture 40
he had used to collect 41
he had used to conjure 129
he had used to destroy 62
he had used to develop 41
he had used to explain 170
he had used to express 67
he had used to justify 142
he had used to prepare 58
he had used to procure 74
he had used to produce 87
he had used to promote 67
he had used to protect 102
he had used to support 97
he had what he desired 106
he had what he himself 45
he had when he arrived 407
he had when he brought 54
he had when he crossed 64
he had when he entered 515
he had when he married 67
he had when he retired 79
he had when he started 476
he had when he visited 90
he had worn so proudly 60
he had worn the mourner 44
he had worn the preceding 92
he had worn the previous 470
he had worn the uniform 314
he has also the ability 75
he has also the faculty 49
he has also to contend 43
he has also to perform 40
he has been an adjunct 263
he has been an adviser 155
he has been an amateur 43
he has been an eminent 62
he has been an engineer 63
he has been an example 135
he has been an honored 148
he has been an inspiring 59
he has been an invalid 439
he has been an invited 83
he has been an officer 376
he has been an official 296
he has been an unfailing 76
he has been as careful 59
he has been as faithful 45
he has been at captain 88
he has been at college 94
he has been at cornell 44
he has been at harvard 45
he has been at liberty 126
he has been in america 660
he has been in chicago 79
he has been in college 123
he has been in command 395
he has been in congress 278
he has been in contact 1137
he has been in control 134
he has been in custody 212
he has been in default 48
he has been in despair 57
he has been in foreign 70
he has been in general 104
he has been in germany 48
he has been in holland 50
he has been in ireland 131
he has been in jeopardy 46
he has been in perfect 43
he has been in private 349
he has been in pursuit 121
he has been in receipt 121
he has been in regular 74
he has been in service 309
he has been in several 123
he has been in sympathy 52
he has been in trouble 618
he has been is beginning 76
he has been my greatest 90
he has been my guardian 51
he has been my husband 44
he has been my patient 174
he has been of counsel 53
he has been of immense 53
he has been of service 226
he has been on service 81
he has been on several 101
he has been so advised 63
he has been so careful 239
he has been so charged 52
he has been so closely 221
he has been so cruelly 76
he has been so devoted 47
he has been so elected 109
he has been so faithful 98
he has been so foolish 67
he has been so gracious 41
he has been so happily 58
he has been so helpful 84
he has been so honored 43
he has been so largely 96
he has been so patient 50
he has been so rigidly 174
he has been so strongly 76
he has been so trained 345
he has been so unhappy 101
he has been so unlucky 93
he has been so worried 59
he has been the animating 41
he has been the biggest 45
he has been the central 141
he has been the champion 113
he has been the channel 59
he has been the creature 41
he has been the delight 111
he has been the faithful 74
he has been the founder 156
he has been the general 242
he has been the greatest 425
he has been the hardest 48
he has been the honored 162
he has been the husband 43
he has been the kindest 55
he has been the largest 48
he has been the manager 172
he has been the musical 42
he has been the occasion 200
he has been the official 166
he has been the perfect 59
he has been the presiding 92
he has been the primary 87
he has been the regular 50
he has been the scourge 93
he has been the servant 53
he has been the subject 4921
he has been the supreme 46
he has been the trusted 54
he has been the unwitting 45
he has been the witness 86
he has been to america 125
he has been to college 183
he has been to himself 96
he has been up against 130
he has come in contact 2858
he has come on account 41
he has come on purpose 74
he has come to acquire 86
he has come to america 123
he has come to believe 2946
he has come to certain 48
he has come to cherish 102
he has come to collect 102
he has come to college 55
he has come to conquer 56
he has come to consult 113
he has come to convert 62
he has come to deliver 117
he has come to despise 147
he has come to destroy 115
he has come to discuss 68
he has come to dislike 122
he has come to embrace 86
he has come to fulfill 152
he has come to himself 320
he has come to manhood 63
he has come to observe 78
he has come to perform 96
he has come to possess 251
he has come to prepare 46
he has come to present 74
he has come to propose 45
he has come to protect 75
he has come to question 188
he has come to receive 48
he has come to respect 388
he has come to restore 59
he has come to sounder 75
he has come to suspect 118
he has come to witness 53
he has come to worship 62
he has come up against 355
he has done an hundred 61
he has done an immense 119
he has done in history 122
he has done in preparing 116
he has done in previous 106
he has done in relation 128
he has done in respect 165
he has done in several 103
he has done it because 167
he has done it civilly 48
he has done it himself 440
he has done it justice 55
he has done it knowingly 87
he has done it several 76
he has done no violence 49
he has done on previous 100
he has done on several 98
he has done or intends 66
he has done or omitted 161
he has done so against 41
he has done so because 938
he has done so chiefly 42
he has done so himself 51
he has done the country 65
he has done the following 57
he has done the greatest 144
he has done the reverse 48
he has done the student 45
he has done to advance 42
he has done to deserve 450
he has done to destroy 46
he has done to develop 56
he has done to educate 76
he has done to himself 577
he has done to improve 89
he has done to increase 57
he has done to mankind 40
he has done to prepare 47
he has done to prevent 55
he has done to promote 143
he has done to protect 48
he has done to provoke 56
he has done to relieve 70
he has done to science 46
he has done to society 181
he has faith in himself 302
he has faith to believe 46
he has felt at liberty 88
he has felt of pleasure 55
he has felt the effects 46
he has fled the country 176
he has fled to america 57
he has from the beginning 1150
he has gone in pursuit 44
he has gone on improving 50
he has gone to america 151
he has gone to collect 42
he has gone to college 116
he has gone to comfort 42
he has gone to germany 119
he has gone to holland 100
he has gone to ireland 45
he has gone to prepare 355
he has gone to receive 168
he has gone to vermont 42
he has heard my prayers 84
he has heard of several 42
he has heard the message 49
he has heard the question 57
he has heard the scuffle 63
he has heard the stories 47
he has held in reserve 55
he has held no official 45
he has held the following 293
he has held the highest 115
he has held the offices 206
he has held the position 1053
he has hope of attaining 59
he has hope of obtaining 919
he has into the contest 80
he has kept in contact 79
he has kept in eternal 77
he has kept in reserve 55
he has kept no account 81
he has kept the promise 53
he has kept to himself 243
he has leave of absence 68
he has left an account 571
he has left an example 285
he has left an immense 85
he has left an impress 65
he has left in british 50
he has left in himself 208
he has left in history 75
he has left my picture 102
he has left no account 104
he has left no superior 44
he has left no written 186
he has left of himself 365
he has left the company 138
he has left the country 640
he has left the following 982
he has left the impress 192
he has left the imprint 61
he has left the present 43
he has left the question 156
he has left the science 56
he has left the service 179
he has left the subject 105
he has left the village 100
he has left us forever 57
he has left us pensions 413
he has left us several 73
he has lied to himself 47
he has life in himself 233
he has lost by maggots 42
he has lost in rapture 45
he has lost on account 54
he has lost or mislaid 96
he has lost the ability 974
he has lost the benefit 189
he has lost the courage 60
he has lost the election 95
he has lost the faculty 190
he has lost the freedom 42
he has lost the natural 62
he has lost the respect 202
he has lost the support 216
he has lost the sympathy 61
he has lots of company 74
he has lots of friends 324
he has made an addition 71
he has made an advance 99
he has made an alliance 87
he has made an attempt 506
he has made an election 100
he has made an enviable 140
he has made an equally 46
he has made an especial 49
he has made an express 209
he has made an immense 70
he has made an unusual 51
he has made in america 57
he has made in company 97
he has made in himself 40
he has made in respect 63
he has made it evident 92
he has made it general 262
he has made it himself 158
he has made me company 70
he has made me promise 163
he has made my fortune 46
he has made no advance 125
he has made no allusion 71
he has made no attempt 1294
he has made no decision 67
he has made no election 77
he has made no equally 45
he has made no express 154
he has made no friends 93
he has made no genuine 41
he has made no mistake 379
he has made no previous 54
he has made no promise 205
he has made of chaucer 81
he has made of himself 2257
he has made of several 149
he has made on account 41
he has made on himself 50
he has made so familiar 41
he has made so glorious 41
he has made the account 43
he has made the ancient 61
he has made the attempt 219
he has made the biggest 51
he has made the circuit 174
he has made the correct 257
he has made the country 49
he has made the decision 643
he has made the desired 49
he has made the following 8213
he has made the fullest 65
he has made the general 51
he has made the greatest 240
he has made the history 54
he has made the journey 179
he has made the lowland 63
he has made the mistake 604
he has made the passage 44
he has made the payment 109
he has made the position 46
he has made the present 93
he has made the problem 43
he has made the promise 103
he has made the request 43
he has made the subject 698
he has made the supreme 101
he has made the vehicle 49
he has made the venture 44
he has made to achieve 52
he has made to himself 202
he has made to improve 46
he has made to vibrate 60
he has made up himself 85
he has made us believe 59
he has made us capable 157
he has made us familiar 85
he has much to contend 47
he has much to undergo 52
he has none to attempt 68
he has nothing in himself 156
he has nothing to agitate 72
he has nothing to compare 73
he has nothing to confess 221
he has nothing to declare 44
he has nothing to express 58
he has nothing to forgive 96
he has nothing to justify 47
he has nothing to propose 67
he has nothing to receive 43
he has nothing to retract 65
he has nothing to satisfy 75
he has nothing to suggest 125
he has nothing to support 71
he has only the outward 55
he has only the trouble 63
he has only the vaguest 253
he has only to address 71
he has only to believe 62
he has only to command 106
he has only to compare 205
he has only to consult 300
he has only to contend 67
he has only to declare 69
he has only to elevate 40
he has only to examine 147
he has only to express 137
he has only to imagine 64
he has only to inquire 53
he has only to observe 216
he has only to perform 42
he has only to present 86
he has only to proceed 55
he has only to produce 59
he has only to provide 241
he has only to receive 129
he has only to reflect 244
he has only to request 45
he has only to stretch 103
he has only to suggest 44
he has only to suppose 65
he has only to whistle 51
he has only to withdraw 80
he has over the members 50
he has paid by mistake 66
he has paid in advance 161
he has paid in respect 85
he has paid me certain 62
he has paid on account 165
he has paid or secured 58
he has paid the company 50
he has paid the forfeit 145
he has paid the highest 60
he has paid the penalty 778
he has paid the premium 82
he has paid to mankind 54
he has said in relation 40
he has said is correct 72
he has said it himself 59
he has said of himself 496
he has said on several 51
he has said or written 509
he has said so himself 114
he has said to himself 456
he has seen an account 65
he has seen in america 132
he has seen in foreign 44
he has seen in germany 50
he has seen in himself 58
he has seen it destroy 99
he has seen it himself 147
he has seen it produce 46
he has seen my ballads 50
he has seen no occasion 43
he has seen the country 150
he has seen the females 70
he has seen the following 94
he has seen the goddess 128
he has seen the justice 53
he has seen the largest 100
he has seen the patient 308
he has seen the picture 82
he has seen the present 45
he has seen the problem 47
he has seen the process 50
he has seen the promise 67
he has seen the results 84
he has seen the savages 40
he has seen the thorough 48
he has seen the wonders 79
he has sent an express 284
he has sent an infidel 55
he has sent me several 78
he has sent no message 47
he has sent the following 49
he has sent the message 62
he has sold he becomes 65
he has sold in advance 51
he has sold or pledged 50
he has sold the estates 51
he has such an aversion 73
he has such an unhappy 58
he has time to acquire 63
he has time to collect 42
he has time to develop 88
he has time to discuss 42
he has time to examine 69
he has time to explain 47
he has time to prepare 165
he has time to recover 273
he has time to reflect 282
he has told it himself 80
he has told me everything 613
he has told me himself 328
he has told me several 100
he has told of himself 48
he has told the country 45
he has told the patient 112
he has told us everything 85
he has told us himself 684
he has upon the subject 59
he has used it himself 93
he has used the concept 44
he has used the following 163
he has used the greatest 42
he has used the language 67
he has used the material 126
he has used to achieve 43
he has used to express 65
he has used to justify 49
he has what he desires 62
he hath done to millions 59
he hath left no certain 43
he hath life in himself 69
he hath lost the greatest 42
he hath made me blessed 101
he hath made me drunken 128
he hath made me dutiful 51
he hath made of himself 300
he hath paid the penalty 54
he hath sent an embassy 67
he hath sold the garment 55
he hit upon the correct 86
he hit upon the following 810
he hit upon the perfect 55
he hit upon the solution 196
he lay among the cushions 61
he lay among the flowers 48
he lay down the minimum 65
he lay down to prepare 141
he lay open to assault 75
he lay there in silence 57
he lay till the eleventh 70
he lead into the unknown 85
he led back in triumph 90
he led many to believe 63
he let down the barrier 53
he lie upon the truckle 310
he may also be allowed 67
he may also be charged 70
he may also be enabled 50
he may also be induced 55
he may also be ordered 92
he may also be referring 88
he may also be removed 56
he may also be subject 120
he may come in contact 895
he may come to believe 528
he may come to exclude 160
he may come to himself 102
he may come to possess 64
he may come to question 44
he may come up against 118
he may deem of national 188
he may defy the obloquy 53
he may during the vacation 60
he may even be accused 44
he may even be allowed 106
he may even be ashamed 40
he may even be tempted 109
he may even be unaware 79
he may fail to achieve 110
he may fail to acquire 47
he may fail to develop 160
he may fail to execute 69
he may fail to observe 58
he may fail to perform 67
he may fail to provide 45
he may fail to receive 43
he may fail to respond 80
he may feel at liberty 64
he may feel in himself 43
he may feel the benefit 44
he may file an amended 49
he may find in himself 85
he may find it helpful 311
he may find the bargain 213
he may find the following 176
he may find the solution 51
he may gain an insight 87
he may gain in stature 40
he may give an account 126
he may give in exchange 73
he may give me trouble 129
he may give or receive 51
he may give or withhold 120
he may give the correct 48
he may give the patient 170
he may have an account 49
he may have an ulterior 40
he may have at command 189
he may have in addition 47
he may have in himself 82
he may have in relation 106
he may have in reserve 91
he may have in respect 157
he may have in support 96
he may have no advance 143
he may have no concern 50
he may have no control 217
he may have no occasion 170
he may have no private 74
he may have no relation 58
he may have no religion 43
he may have no trouble 68
he may have of himself 65
he may have the ability 204
he may have the benefit 953
he may have the comfort 50
he may have the command 52
he may have the courage 158
he may have the dignity 48
he may have the freedom 63
he may have the fullest 63
he may have the greatest 141
he may have the highest 51
he may have the kitchen 48
he may have the liberty 177
he may have the pleasure 1281
he may have the refusal 47
he may have the shelter 55
he may have the support 63
he may have to abandon 188
he may have to account 62
he may have to acquire 62
he may have to address 75
he may have to compete 72
he may have to conduct 91
he may have to confess 42
he may have to consult 116
he may have to contend 288
he may have to content 63
he may have to contest 65
he may have to deliver 98
