he am born to tame 199
he is trying to pick 256
he is trying to play 365
he is trying to pull 267
he is trying to pump 55
he is trying to push 230
he is trying to reach 1316
he is trying to ride 53
he is trying to rise 64
he is trying to ruin 60
he is trying to rule 56
he is trying to save 1037
he is trying to sell 1814
he is trying to send 140
he is trying to show 1625
he is trying to shut 70
he is trying to sneak 62
he is trying to sort 90
he is trying to speak 291
he is trying to stay 115
he is trying to steal 246
he is trying to stir 93
he is trying to stop 399
he is trying to take 905
he is trying to talk 422
he is trying to teach 1415
he is trying to tell 2290
he is trying to test 55
he is trying to think 475
he is trying to throw 178
he is trying to trap 71
he is trying to treat 79
he is trying to turn 423
he is trying to undo 54
he is trying to wake 49
he is trying to walk 124
he is trying to ward 43
he is trying to warn 97
he is trying to wash 40
he is trying to work 725
he is ugly is nothing 49
he is upon the heaving 61
he is upon the road 97
he is upon the spot 97
he is used to dealing 166
he is used to giving 68
he is used to hard 42
he is used to having 370
he is used to hearing 228
he is used to living 117
he is used to make 53
he is used to making 102
he is used to reading 53
he is used to seeing 289
he is used to slay 61
he is used to speak 90
he is used to such 139
he is used to taking 95
he is used to wearing 56
he is vain of hearing 119
he is warm or cold 60
he is wearing the same 195
he is wearing the wrong 45
he is weary of life 202
he is weary of living 40
he is weary or idle 91
he is well at home 87
he is well he will 91
he is well in health 129
he is well or sick 55
he is what he says 340
he is what he sees 58
he is what he will 54
he is what we call 676
he is what we have 65
he is what we want 108
he is when he deals 51
he is when he dies 58
he is when he gets 349
he is when he says 161
he is when he sees 157
he is when the time 70
he is whig or tory 111
he is wise as well 59
he is wise he will 1971
he is wise in heart 48
he is wise in loving 47
he is wise to give 117
he is wise to have 44
he is wise to make 45
he is wont to call 244
he is wont to come 66
he is wont to give 142
he is wont to have 96
he is wont to keep 54
he is wont to make 130
he is wont to speak 128
he is wont to take 129
he is wont to tell 67
he is wont to think 51
he is wont to toss 143
he is wont to walk 73
he is worth as much 117
he is worth at least 201
he is worth by what 46
he is worth no more 190
he is worth so many 60
he is worth so much 218
he is worth to make 50
he is wrong he will 85
he is wrong in bringing 62
he is wrong in giving 47
he is wrong in making 142
he is wrong in saying 461
he is wrong in some 51
he is wrong in taking 62
he is wrong in what 110
he is wrong to deny 62
he is wrong to find 56
he is wrong to have 54
he is wrong to hold 51
he is wrong to think 371
he is young he will 73
he is young in years 342
he me into the land 205
he no less at length 171
he no wish to kill 54
he no wish to make 65
he of whom we have 158
he of whom we said 63
he of whom we speak 249
he on whom it fell 45
he on whom the duty 68
he so fell in love 44
he so full of dirt 68
he so much as came 44
he so much as drew 137
he so much as even 105
he so much as heard 164
he so much as hears 50
he so much as hint 201
he so much as knew 149
he so much as know 66
he so much as laid 189
he so much as lays 58
he so much as leave 59
he so much as look 275
he so much as made 208
he so much as once 48
he so much as puts 88
he so much as said 111
he so much as seen 60
he so much as sets 100
he so much as sign 89
he so much as speak 59
he so much as tell 302
he so much as think 104
he so much as throw 48
he so much as took 89
he so much as went 41
he so much as wipe 41
he so much at home 60
he so much in love 116
he so much the more 454
he so took to heart 40
he the best in perth 46
he the heart to take 40
he the last of five 42
he the poor on high 121
he the same as those 107
he to break the news 79
he to come to life 184
he to draw the line 118
he to fall in love 101
he to fawn or seek 145
he to find the means 44
he to find the other 54
he to find the time 47
he to have no other 46
he to have so much 44
he to have the same 52
he to know the truth 85
he to learn the truth 79
he to make the best 88
he to make the most 48
he to make the trial 125
he to note the card 264
he to pass the time 143
he to play the part 56
he to speak by word 43
he to stay at home 91
he to take it into 50
he to talk to such 89
he to tell me what 135
he to tell the truth 97
he to tell us what 61
he to walk in here 47
he to whom he gave 65
he to whom so many 86
he to whom the bill 64
he to whom the debt 69
he to whom the duty 124
he to whom the full 86
he to whom the gift 60
he to whom the gods 42
he to whom the great 69
he to whom the keys 101
he to whom the land 48
he to whom the lord 299
he to whom the mouth 109
he to whom the name 52
he to whom we have 73
he to whom we pray 47
he we have to thank 62
hi is said to have 113
ho is said to have 664
