he all but ran against 61
he was his own engineer 69
he was his own foreign 143
he was his own general 47
he was his own greatest 87
he was his own manager 78
he was his own subject 45
he was hit and knocked 72
he was hot and bothered 48
he was ill and shortly 47
he was ill and suffering 342
he was ill but because 81
he was ill for several 281
he was ill with typhoid 131
he was let off lightly 69
he was mad with despair 83
he was mad with himself 64
he was mad with jealousy 65
he was mean and selfish 44
he was met and defeated 275
he was met and greeted 49
he was met and stopped 90
he was met with derision 85
he was met with hostile 46
he was met with silence 201
he was near being drowned 110
he was near his journey 84
he was near his skipper 50
he was not any happier 187
he was not any relation 76
he was not any smarter 407
he was not any trouble 82
he was not being accused 52
he was not being allowed 470
he was not being careful 64
he was not being carried 86
he was not being charged 106
he was not being cynical 57
he was not being evasive 40
he was not being faithful 58
he was not being foolish 40
he was not being helpful 41
he was not being himself 93
he was not being ignored 59
he was not being imposed 83
he was not being invited 117
he was not being noticed 44
he was not being offered 157
he was not being pressed 49
he was not being pursued 276
he was not being selfish 45
he was not being sincere 91
he was not being totally 149
he was not being trailed 49
he was not being tricked 43
he was not being truthful 254
he was not being watched 1120
he was not dead because 78
he was not doing everything 46
he was not doing exactly 48
he was not doing himself 297
he was not doing justice 100
he was not far distant 244
he was not far removed 428
he was not fit company 163
he was not for himself 50
he was not going against 96
he was not going because 188
he was not going forward 70
he was not going himself 84
he was not going nowhere 79
he was not going outside 49
he was not going towards 51
he was not her husband 1375
he was not her natural 85
he was not her problem 42
he was not his inferior 68
he was not his nephews 53
he was not his parents 67
he was not his servant 116
he was not its founder 143
he was not long allowed 429
he was not long content 146
he was not mad anymore 105
he was not mean himself 56
he was not one himself 375
he was not one hundred 363
he was not put forward 59
he was not that bothered 54
he was not that excited 44
he was not that familiar 102
he was not that foolish 46
he was not that worried 62
he was not then allowed 70
he was not then capable 56
he was not then himself 47
he was not then married 97
he was not then present 222
he was not too alarmed 95
he was not too bothered 123
he was not too careful 131
he was not too certain 219
he was not too closely 81
he was not too excited 290
he was not too familiar 285
he was not too hopeful 140
he was not too popular 215
he was not too sanguine 117
he was not too thrilled 356
he was not too unhappy 150
he was not too worried 1626
he was not yet alarmed 42
he was not yet allowed 169
he was not yet arrived 91
he was not yet assured 133
he was not yet brought 55
he was not yet capable 342
he was not yet certain 811
he was not yet content 148
he was not yet crowned 102
he was not yet decided 71
he was not yet defeated 138
he was not yet dressed 127
he was not yet emperor 95
he was not yet entered 54
he was not yet familiar 375
he was not yet fifteen 737
he was not yet halfway 107
he was not yet himself 106
he was not yet legally 56
he was not yet married 911
he was not yet perfect 176
he was not yet reduced 44
he was not yet released 45
he was not yet satiated 275
he was not yet sixteen 493
he was not yet skilled 66
he was not yet subdued 40
he was not yet supreme 40
he was not yet thirteen 154
he was not yet totally 60
he was now being accused 54
he was now being carried 43
he was now being invited 45
he was now being offered 69
he was now being watched 45
he was now her husband 116
he was now not unwilling 53
he was now one hundred 51
he was off his balance 96
he was old and foolish 176
he was old and perhaps 46
he was old and suffering 44
he was old and useless 47
he was one day attending 48
he was one day invited 107
he was one day ordered 47
he was one day present 47
he was one day returning 101
he was one day surveying 140
he was one day visited 80
he was one day wandering 111
he was one man against 99
he was one who scorned 43
he was one who wrought 148
he was out for himself 76
he was out with friends 107
he was put out because 220
he was read and admired 113
he was read his miranda 173
he was read with peculiar 45
he was red and massive 70
he was sad and unhappy 45
he was shy and awkward 273
he was shy and nervous 106
he was singing her praises 47
he was six his parents 43
he was ten his parents 73
he was that any violence 114
he was that his parents 47
he was that was preparing 69
he was that way because 58
he was that way himself 52
he was then but fifteen 53
he was then but sixteen 78
he was then one hundred 46
he was then using himself 258
he was thin and haggard 93
he was too far distant 280
he was too far forward 57
he was too far removed 466
he was too old himself 60
he was using his official 99
he was using his position 359
he was weak and foolish 94
he was weak and suffering 55
he was weak and trembling 90
he was wet and shivering 76
he was with her because 69
he was with her husband 96
he was with his absence 45
he was with his beloved 119
he was with his brigade 77
he was with his brothers 97
he was with his buddies 48
he was with his command 128
he was with his company 288
he was with his cousins 70
he was with his friends 1017
he was with his journey 126
he was with his parents 450
he was with his sisters 62
he was with his studies 46
he was with this company 67
he was with two bushels 50
he was with two friends 42
he was yet not unwilling 75
he was yet too politic 51
he who beat all enemies 87
he who can not believe 73
he who can not command 78
he who can not conform 133
he who can not control 116
he who can not discern 48
he who can not forgive 44
he who can not protect 59
he who can not receive 78
he who did not believe 179
he who does not abandon 46
he who does not advance 147
he who does not attempt 42
he who does not believe 5228
he who does not condemn 139
he who does not confess 81
he who does not confirm 100
he who does not conform 85
he who does not conquer 45
he who does not control 137
he who does not counsel 50
he who does not deceive 78
he who does not deserve 50
he who does not discern 47
he who does not examine 63
he who does not forgive 66
he who does not fulfill 60
he who does not grapple 76
he who does not himself 98
he who does not imitate 41
he who does not improve 65
he who does not increase 105
he who does not observe 257
he who does not perform 142
he who does not possess 657
he who does not prevent 95
he who does not provide 149
he who does not receive 383
he who does not respect 436
he who does not succeed 55
he who does not worship 62
he who doth not believe 109
he who doth not perform 84
he who had ten talents 65
he who has any respect 53
he who has his quarrel 47
he who has not courage 50
he who has not entered 67
he who has not grasped 55
he who has not himself 57
he who has not leisure 42
he who has not perused 96
he who has not studied 138
he who has put himself 42
he who has this science 44
he who hath his quarrel 227
he who hath thus violated 56
he who led him captive 115
he who led you hurried 68
he who was not against 43
he with his own thoughts 108
he with his two brothers 46
he won all his battles 62
he won for our service 66
he yet can not consent 109
he yet did not approve 57
he yet did not divulge 67
