he all along takes for 65
he had left money with 41
he had left nearly all 48
he had left paris and 145
he had left paris for 247
he had left paris that 49
he had left paris with 58
he had left rather than 41
he had left russia and 59
he had left spain and 58
he had left spain for 42
he had left still rang 56
he had left under his 63
he had left waiting for 47
he had left would not 75
he had left yalta with 77
he had less cause for 64
he had less fancy than 68
he had less money than 115
he had less power than 116
he had less reason for 76
he had less reason than 90
he had less taste for 49
he had lied about being 112
he had lied about his 1381
he had lied about not 93
he had lied about that 164
he had lied about this 59
he had lied again and 65
he had lied under oath 339
he had lost about one 100
he had lost about ten 46
he had lost about two 123
he had lost after his 51
he had lost anything for 42
he had lost caste and 59
he had lost caste with 55
he had lost favor with 241
he had lost flesh and 61
he had lost money and 79
he had lost nearly all 598
he had lost nearly one 142
he had lost nearly two 110
he had lost power and 45
he had lost rather than 121
he had lost seven men 97
he had lost sight for 160
he had lost since his 107
he had lost since our 75
he had lost touch with 3286
he had made about each 53
he had made about her 303
he had made about him 117
he had made about his 471
he had made about them 68
he had made about this 41
he had made after his 269
he had made ample use 58
he had made could not 145
he had made every one 135
he had made known his 1046
he had made known that 141
he had made merry with 61
he had made money and 124
he had made money for 60
he had made money out 208
he had made notes and 46
he had made notes for 118
he had made plain his 83
he had made plans for 588
he had made plans with 79
he had made since his 520
he had made since she 63
he had made since that 52
he had made since they 42
he had made terms with 221
he had made under his 91
he had made under oath 42
he had made which had 59
he had made words say 120
he had made would not 137
he had many dealings with 113
he had many large and 42
he had many plans for 73
he had many talks with 164
he had many times and 49
he had many times that 85
he had many wives and 199
he had more books than 64
he had more cases than 44
he had more cause for 139
he had more cause than 75
he had more class than 42
he had more debts than 44
he had more feeling for 83
he had more feeling than 72
he had more grace than 43
he had more learning than 142
he had more lives than 61
he had more money and 181
he had more money for 43
he had more money than 1739
he had more nerve than 62
he had more often than 71
he had more pluck than 40
he had more power and 84
he had more power than 776
he had more pride than 44
he had more reason for 121
he had more reason than 684
he had more right than 116
he had more scope for 79
he had more sense and 83
he had more sense than 800
he had more space than 45
he had more style than 41
he had more taste for 48
he had more taste than 63
he had more votes than 123
he had more wives than 132
he had most cause for 115
he had most feared had 69
he had most leaned for 70
he had most loved and 171
he had most loved had 98
he had much cause for 145
he had much feeling for 177
he had much learning and 53
he had much money and 41
he had much rather die 44
he had much rather his 206
he had much rather see 53
he had much rather that 49
he had much reason for 77
he had much taste for 114
he had none about him 99
he had nothing about him 330
he had nothing which they 52
he had nothing which was 47
he had nothing worse than 78
he had once again got 45
he had once again put 51
he had once asked for 94
he had once asked her 248
he had once asked him 59
he had once asked his 207
he had once begun his 43
he had once cared for 134
he had once dined with 103
he had once drunk too 72
he had once earned his 64
he had once feared that 85
he had once fixed his 107
he had once found her 51
he had once found his 82
he had once found out 153
he had once found them 61
he had once given any 47
he had once given her 560
he had once given him 109
he had once given his 426
he had once given them 53
he had once given with 81
he had once hoped for 176
he had once hoped that 79
he had once known and 602
he had once known but 113
he had once known had 107
he had once known her 77
he had once known him 41
he had once known them 76
he had once known was 63
he had once known who 62
he had once known with 82
he had once lived and 204
he had once lived for 128
he had once lived with 323
he had once longed for 141
he had once loved and 616
he had once loved but 53
he had once loved her 476
he had once loved his 80
he had once loved was 56
he had once loved with 99
he had once nearly had 92
he had once owned and 100
he had once saved and 54
he had once saved her 84
he had once saved his 70
he had once shown for 78
he had once shown her 109
he had once slept with 72
he had once spent six 43
he had once spent with 81
he had once stood for 81
he had once stood with 49
he had once taken for 286
he had once taken her 125
he had once taken his 218
he had once taken off 46
he had once taken them 70
he had once taken with 122
he had once toyed with 48
he had once voted for 93
he had only about one 220
he had only about six 85
he had only about ten 80
he had only about two 332
he had only acted for 83
he had only acted with 61
he had only asked for 469
he had only asked her 197
he had only asked him 44
he had only begun his 139
he had only drunk one 48
he had only forty men 54
he had only found one 155
he had only found out 125
he had only found two 41
he had only given her 347
he had only given him 201
he had only given his 227
he had only given one 94
he had only given them 187
he had only given way 155
he had only habit and 41
he had only hands and 60
he had only known for 253
he had only known her 436
he had only known him 141
he had only known his 78
he had only known how 989
he had only known one 109
he had only known that 833
he had only known then 49
he had only known this 78
he had only known two 107
he had only lived for 47
he had only lived with 55
he had only louis and 42
he had only loved her 70
he had only saved his 69
he had only scorn for 170
he had only seven men 50
he had only shewn her 43
he had only shown her 93
he had only sixty men 41
he had only slept for 74
he had only slept with 44
he had only spent one 120
he had only spent two 70
he had only spoke out 84
he had only straw for 49
he had only taken her 98
he had only taken his 229
he had only taken off 68
he had only taken one 239
he had only taken out 157
he had only taken that 97
he had only taken them 45
he had only taken this 101
he had only taken two 110
he had only thirty men 72
he had only toyed with 41
he had other cares and 83
he had other plans and 88
he had other plans for 1204
he had other plans that 91
he had other views for 232
he had other women and 53
he had paid dearly for 579
he had paid money for 150
he had quit smoking and 58
he had quit working for 58
he had ready money for 115
he had said about all 52
he had said about being 218
he had said about death 74
he had said about god 61
he had said about going 59
he had said about her 996
he had said about him 225
he had said about his 1073
he had said about not 261
he had said about our 73
he had said about that 149
he had said about them 337
he had said about this 114
he had said after his 70
he had said after that 96
he had said again and 265
he had said again that 41
he had said anything out 157
he had said anything that 722
he had said could not 191
he had said might not 68
he had said rather than 46
he had said since they 51
he had said would not 99
he had seen about her 48
he had seen about him 103
he had seen after his 54
he had seen again and 110
he had seen anything that 45
he had seen bonds for 42
he had seen could not 163
he had seen cyrus dead 51
he had seen every day 248
he had seen every man 58
he had seen every one 128
he had seen fully for 58
he had seen growing old 48
he had seen jesus and 53
he had seen mamie hang 49
he had seen might mean 126
he had seen nearly all 47
he had seen others doing 45
he had seen people that 43
he had seen people who 85
he had seen people with 42
he had seen peter and 54
he had seen praying and 52
he had seen proof that 42
he had seen rather than 43
he had seen running out 40
he had seen signs that 120
he had seen since his 798
he had seen since that 46
he had seen since they 95
he had seen talking with 45
he had seen under her 75
he had seen until then 46
he had seen where six 46
he had seen where they 54
he had seen which had 61
he had seen which was 50
he had seen which way 62
he had seen while lying 42
he had seen white men 197
he had seen women and 54
he had sent after him 41
he had sent money for 61
he had sent thither for 42
he had sent thither with 47
he had sewn boots all 40
he had shed since his 137
he had slung where his 66
he had sold every one 46
he had sold nearly all 53
he had some basis for 165
he had some books and 54
he had some cause for 371
he had some crazy idea 40
he had some dealings with 137
he had some doubt that 40
he had some faint idea 43
he had some feeling for 194
he had some feeling that 97
he had some harsh things 51
he had some hopes that 365
he had some humor and 71
he had some inkling that 244
he had some money and 218
he had some money for 107
he had some money put 56
he had some money that 56
he had some money with 76
he had some months ago 112
he had some moral and 98
he had some notion that 269
he had some people who 43
he had some plans for 69
he had some proof that 115
he had some reason for 1981
he had some sense and 47
he had some sense that 118
he had some skill with 53
he had some taste for 171
he had some vague idea 254
he had some words with 117
he had soon after his 88
he had soon found out 290
he had soon found that 271
he had such power that 112
he had sunk lower and 69
he had swung round and 44
he had their wives and 48
he had thick boots and 58
he had those about him 103
he had three balls then 44
he had three times won 47
he had three wives and 246
he had tied about his 130
he had tied round his 218
he had time given him 83
he had told about had 87
he had told about his 242
he had told about that 67
he had told ellen that 52
he had told every one 54
he had told lewis long 79
he had told others that 96
he had told people that 166
he had told scott that 41
he had used about her 51
he had used about his 43
he had used again and 43
he had used every art 40
he had used since his 187
he had used until then 75
he had very nearly got 84
he had very nearly run 45
he had very quick and 72
he had warm words with 62
he had well earned his 130
he had worn about his 102
he had worn every day 104
he had worn round his 223
he had worn since his 283
he had worn under his 104
he has also asked for 43
he has also carts and 41
he has also drawn his 46
he has also found his 94
he has also found out 77
he has also found that 738
he has also found them 43
he has also given him 127
he has also given his 187
he has also given them 90
he has also given you 175
he has also noted that 268
he has also shown his 87
he has also shown how 171
he has also shown that 1958
he has also taken his 61
he has also tried his 61
he has also within him 84
he has been about all 78
he has been about his 70
he has been about this 42
he has been after all 137
he has been again and 84
he has been agent for 49
he has been aided and 48
he has been alive and 40
he has been alive for 54
he has been alone and 43
he has been alone for 71
he has been alone with 103
he has been anything but 165
he has been arguing for 217
he has been arguing that 173
he has been arguing with 47
he has been armed with 45
he has been asked and 53
he has been asked for 297
he has been asked not 59
he has been awake all 163
he has been awake for 83
he has been aware that 165
he has been backing and 56
he has been beaten and 247
he has been begging for 51
he has been blind for 81
he has been bound and 43
he has been brave and 47
he has been calling for 166
he has been calling her 41
he has been calling out 45
he has been cared for 206
he has been changing his 52
he has been cited for 43
he has been cruel and 42
he has been cured and 61
he has been digging for 51
he has been drawn out 276
he has been dreaming and 52
he has been dreaming that 92
he has been driving for 75
he has been driving his 41
he has been drunk and 73
he has been drunk for 49
he has been drunk ten 41
he has been duped and 204
he has been every day 49
he has been faced with 329
he has been fasting for 69
he has been father and 44
he has been feeling for 51
he has been filling his 41
he has been fined for 56
he has been fired and 43
he has been fired for 63
he has been fishing all 146
he has been fishing for 51
he has been found and 71
he has been found dead 60
he has been found not 121
he has been found out 1269
he has been found with 63
he has been frank and 46
he has been fully and 51
he has been getting all 81
he has been getting for 51
he has been getting his 65
he has been given all 257
he has been given and 518
he has been given any 84
he has been given are 63
he has been given due 52
he has been given for 272
he has been given his 495
he has been given one 246
he has been given that 266
he has been given this 265
he has been given too 195
he has been given two 79
he has been given with 60
he has been groping for 43
he has been handing his 122
he has been handing out 46
he has been hanged for 63
he has been happy and 95
he has been happy with 72
he has been hired and 45
he has been hired for 115
he has been holding and 68
he has been holding for 80
he has been holding his 133
he has been holding out 103
he has been hungry for 44
he has been hunting for 95
he has been keeping for 118
he has been keeping his 144
he has been keeping that 85
he has been known and 202
he has been known for 397
he has been known not 120
he has been learning all 46
he has been learning and 54
he has been learning his 46
he has been learning how 43
he has been looking and 43
he has been looking for 3257
he has been looking out 314
he has been loved and 121
he has been lucky and 60
he has been marking out 48
he has been meeting with 175
he has been missing for 230
he has been named and 65
he has been nearly deaf 41
he has been noted for 188
he has been owner and 44
he has been passing his 76
he has been playing all 78
he has been playing and 97
he has been playing for 198
he has been playing his 64
he has been playing with 612
he has been pleading for 63
he has been pouring out 95
he has been praying and 48
he has been praying for 189
he has been pushing for 44
he has been putting his 94
he has been putting off 149
he has been quiet and 46
he has been quiet for 56
he has been quite ill 82
he has been rather too 80
he has been reared and 119
he has been resting both 59
he has been right all 133
he has been right and 119
he has been roaming for 54
he has been ruled out 51
he has been running for 155
he has been running his 71
he has been saved and 81
he has been seated for 80
he has been seeking all 204
he has been seeking and 73
he has been seeking for 335
he has been selling his 114
he has been sending her 41
he has been sending his 66
he has been sending out 74
he has been serving for 110
he has been serving god 46
he has been serving his 109
he has been serving with 50
he has been sharing his 64
he has been sharing with 71
he has been showing his 48
he has been shown and 59
he has been shown his 53
he has been shown how 215
he has been shown that 233
he has been since his 351
he has been since that 68
he has been since then 56
he has been singled out 2379
he has been sitting all 59
he has been sitting and 99
he has been sitting for 126
he has been sitting with 180
he has been slain and 68
he has been sober for 144
he has been sorry for 48
he has been speaking all 44
he has been speaking and 106
he has been speaking for 111
he has been speaking with 82
he has been staying for 119
he has been staying with 681
he has been sworn and 64
he has been taken and 112
he has been taken for 384
he has been taken ill 423
he has been taken off 194
he has been taken out 582
he has been taken with 76
he has been talking all 47
he has been talking and 79
he has been talking for 89
he has been talking too 40
he has been talking with 687
he has been tapping his 43
he has been taxed with 67
he has been teaching and 238
he has been teaching for 351
he has been teaching his 67
he has been teaching them 88
he has been telling all 59
he has been telling her 96
he has been telling his 150
he has been telling them 180
he has been telling you 285
he has been thinking all 102
he has been thinking and 181
he has been thinking for 83
he has been thinking that 168
he has been thrown off 277
he has been thrown out 656
he has been thrust out 49
he has been toiling for 68
he has been treating for 40
he has been treating her 46
he has been treating his 42
he has been treating with 84
he has been tried and 811
he has been tried for 92
he has been turning his 55
he has been turning out 104
he has been under for 43
he has been until now 262
he has been waiting all 199
he has been waiting and 79
he has been waiting for 3081
he has been walking all 44
he has been walking for 123
he has been walking with 212
he has been wanting for 83
he has been wanting this 59
he has been wasting his 375
he has been willing and 42
he has been wiped out 117
he has been wishing for 67
he has been working all 231
he has been working and 279
he has been working for 2910
he has been working his 100
he has been working out 565
he has been working too 240
he has been working with 2089
he has been worse than 81
he has been writing all 61
he has been writing and 418
he has been writing far 43
he has been writing for 751
he has been writing his 154
he has been writing them 63
he has been writing with 41
he has been yearning for 94
he has cast aside all 53
he has cast aside his 84
he has come after you 98
he has come again and 57
he has come looking for 51
he has come nearer than 68
he has dealt fully with 44
he has done about all 53
he has done again and 44
he has done anything for 190
he has done anything that 310
he has done every day 140
he has done every year 97
he has done rather than 158
he has done right and 81
he has done shall not 120
he has done since has 83
he has done since his 460
he has done since that 59
he has done since then 174
he has done under and 40
he has done until now 105
he has done worse than 52
he has ever asked for 43
he has ever cared for 48
he has ever found his 53
he has ever given any 59
he has ever given her 76
he has ever given his 76
he has ever given one 96
he has ever given them 45
he has ever known and 204
he has ever known her 55
he has ever known that 98
he has ever known them 52
he has ever loved and 75
he has ever shown for 74
he has ever since had 182
he has ever stood for 65
he has felt since his 58
he has felt sorry for 49
he has four wives and 40
he has full power and 126
he has full right and 128
he has gone about his 192
he has gone about with 68
he has gone quite mad 60
he has good cause for 291
he has good looks and 54
he has good reason for 1264
he has good reason not 92
he has good right and 76
he has good sense and 167
he has good taste and 64
he has good taste too 63
he has good title and 46
he has great hopes for 55
he has great plans for 108
he has great power and 132
he has great trust and 60
he has heard about all 40
he has heard about and 72
he has heard about but 43
he has heard about her 120
he has heard about him 97
he has heard about his 100
he has heard about them 163
he has heard about this 82
he has heard about you 62
he has heard others say 282
he has heard others use 79
he has heard people say 76
he has heard rather than 42
he has heard talking bee 100
he has held since his 72
he has held since its 69
he has held since that 190
he has held since then 58
he has held under his 56
he has held until his 42
he has high hopes for 163
he has high hopes that 102
he has ideas which are 58
he has just asked for 46
he has just begun his 100
he has just cause for 156
he has just found out 316
he has just given her 103
he has just given his 100
he has just given them 48
he has just given with 40
he has just given you 94
he has just moved out 131
he has just shown that 128
he has just slept with 55
he has just taken his 122
he has just taken off 209
he has just taken out 168
he has kept watch this 41
he has kind words for 54
he has laid about him 87
he has laid aside all 180
he has laid aside for 49
he has laid aside his 438
he has laid waste and 509
he has left after his 42
he has less money than 64
he has less power than 125
he has less sense than 40
he has less sight than 42
he has lied about his 77
he has lost nearly all 99
he has lost rather than 47
he has lost touch with 1388
he has made about his 167
he has made ample use 61
he has made every one 100
he has made known his 420
he has made known that 81
he has made money and 76
he has made money out 69
he has made naked her 55
he has made plans for 56
he has made poetry out 103
he has made reason and 110
he has made since his 247
he has made since then 70
he has made terms with 46
he has many wives and 59
he has more books than 40
he has more feeling for 41
he has more fully and 260
he has more learning than 58
he has more money and 77
he has more money than 774
he has more often than 84
he has more power and 105
he has more power than 623
he has more reason for 55
he has more reason than 92
he has more right than 92
he has more scope for 56
he has more sense than 669
he has more skill than 48
he has more strings than 51
he has more trust put 173
he has more value and 46
he has more votes than 67
he has more wives than 230
he has much money and 91
he has nothing about him 104
he has nothing which can 67
he has nothing worse than 61
he has once given his 93
he has once thrown off 43
he has only about one 104
he has only added his 40
he has only begun his 75
he has only found one 44
he has only found them 66
he has only scorn for 115
he has only shown that 496
he has other plans for 197
he has paid dearly for 325
he has paid money for 83
he has paid value for 45
he has said about god 62
he has said about her 51
he has said about him 76
he has said about his 235
he has said about them 110
he has said about this 76
he has said about you 78
he has said above that 144
he has said again and 140
he has seen every day 209
he has some basis for 172
he has some cause for 65
he has some feeling for 112
he has some money and 55
he has some notion that 112
he has some reason for 678
he has some vague idea 76
he has some whims and 49
he has such power and 70
he has these extra toes 72
he has those about him 103
he has three wives and 61
he has time given him 62
he has told about his 47
he has well earned his 91
he has worn since his 40
he hath also given them 47
he hath been walking all 86
he hath done shall not 824
he hath done since his 47
he hath nothing about him 76
he lay back again and 84
he lay down again and 751
he lay down again with 106
he lay down rules for 57
he lay down under his 61
he lay there alone for 40
he lay there gasping for 81
he lay there panting and 107
he lay there sending and 46
he lay there smiling and 44
he lay there waiting for 204
he lay very still and 212
he lay very still for 66
he may also apply for 52
he may also change his 44
he may also reply that 50
he may best fight with 66
he may best place them 56
he may best serve his 48
he may cease renting his 84
he may come after you 61
he may come again and 53
he may even admit that 49
he may even change his 53
he may fall below his 160
he may feel about his 66
he may feel sorry for 60
he may find either that 56
he may find fault with 89
he may find later that 110
he may grow strong and 78
he may have about any 40
he may have about him 324
he may have about his 301
he may have acted out 45
he may have acted with 133
he may have added that 125
he may have arising out 46
he may have asked for 235
he may have asked her 41
he may have based his 195
he may have begun his 286
he may have begun with 109
he may have cared for 91
he may have drawn his 204
he may have drunk too 43
he may have earned for 83
he may have earned his 63
he may have ended his 107
he may have feared for 43
he may have feared that 1535
he may have first met 55
he may have found and 77
he may have found for 40
he may have found her 85
he may have found his 479
he may have found one 118
he may have found out 424
he may have found that 982
he may have found them 226
he may have found this 237
he may have given for 130
he may have given her 325
he may have given him 149
he may have given his 451
he may have given that 48
he may have given them 226
he may have given way 114
he may have given you 207
he may have hoped for 466
he may have hoped that 2444
he may have known all 79
he may have known and 130
he may have known for 53
he may have known her 122
he may have known him 132
he may have known his 60
he may have known how 54
he may have known that 2058
he may have known them 144
he may have known this 92
he may have lived and 66
he may have lived for 216
he may have lived with 339
he may have longed for 139
he may have loved her 112
he may have loved him 56
he may have loved his 50
he may have money and 53
he may have moods and 120
he may have noted that 249
he may have power and 303
he may have reason for 52
he may have saved his 92
he may have shown for 87
he may have shown his 85
he may have shown that 40
he may have sided with 46
he may have singled out 501
he may have slept with 47
he may have spent his 236
he may have taken all 53
he may have taken for 256
he may have taken her 96
he may have taken his 582
he may have taken off 49
he may have taken one 121
he may have taken out 178
he may have taken that 141
he may have taken them 176
he may have taken this 247
he may have taken too 80
he may have taken with 147
he may have thrown his 40
he may have thrown out 51
he may have toyed with 112
he may have tried his 94
he may have under any 152
he may have under his 106
he may have under this 117
he may have voted for 59
he may have which are 44
he may have within his 47
he may keep vices out 197
he may know which way 329
he may live longer than 40
he may look about and 43
he may look after her 76
he may look after his 49
he may lose touch with 75
he may make about his 72
he may make known his 44
he may make leases for 59
he may make sport for 49
he may more easily and 52
he may quit telling them 50
he may rise above his 64
he may rise again and 207
he may rise again with 52
he may seem rather too 81
he may show cause why 89
he may show feeling and 80
he may talk about his 74
he may talk about them 43
he may turn round and 150
he may well argue that 50
he may well change his 55
he may well reply that 42
he met ethan allen and 74
he met ezra pound and 63
he met many people and 64
he met many people who 116
he met once again with 46
he met some people who 179
he met some white men 41
he met soon after his 77
he met your mother and 47
he nor those about him 83
he not been aware that 221
he not been drawn out 43
he not been faced with 62
he not been given this 44
he not been holding her 124
he not been looking for 103
he not been praying for 48
he not been taken off 166
he not been waiting for 95
he not fill heaven and 60
he not have acted with 49
he not have added that 110
he not have feared that 85
he not have found that 129
he not have given for 503
he not have given his 53
he not have given them 42
he not have known her 61
he not have known that 620
he not have known this 40
he not have loved her 43
he not know rather that 50
he not more merit than 50
he not only asked for 157
he not only asked him 53
he not only began his 47
he not only broke his 68
he not only broke with 40
he not only cared for 67
he not only could but 161
he not only could not 1005
he not only could see 47
he not only dared not 98
he not only drank his 43
he not only drove his 51
he not only drove them 78
he not only earned his 42
he not only feels his 42
he not only feels that 169
he not only finds his 46
he not only found his 146
he not only found out 46
he not only found that 311
he not only gives his 173
he not only gives them 42
he not only gives you 90
he not only holds his 72
he not only hoped but 46
he not only hoped for 46
he not only keeps his 97
he not only knows all 102
he not only knows but 75
he not only knows his 95
he not only knows how 243
he not only knows that 419
he not only knows them 76
he not only learns how 42
he not only lived but 64
he not only lived with 48
he not only loses all 72
he not only loses his 423
he not only loved but 203
he not only loved her 112
he not only loved his 99
he not only loves but 49
he not only loves you 91
he not only makes his 164
he not only named him 121
he not only never had 97
he not only never saw 54
he not only rules but 44
he not only saved his 253
he not only shows his 100
he not only shows that 158
he not only spent his 101
he not only spoke and 60
he not only spoke but 60
he not only spoke for 41
he not only spoke out 45
he not only spoke with 106
he not only stood for 70
he not only takes off 41
he not only tells his 94
he not only tells them 41
he not only tells you 52
he not only thinks but 56
he not only thinks that 194
he not only urged that 42
he not only voted for 72
he not only works for 44
he not only would not 890
he not only wrote and 123
he not only wrote but 125
he not only wrote his 186
he not upon sword and 58
he not your father who 50
he now gave henry his 69
he now gave proof that 66
he now knew about her 65
he now knew where she 54
he now took under his 124
he now went about his 63
he put down money and 40
he put into action his 55
he put into verse his 74
he put into words his 62
he put into writing his 42
he put those worms was 60
he ran away again and 180
he ran full speed with 66
he ran into people who 42
he ran three times for 41
he read many books and 68
he read more books than 50
he sang songs while his 61
he sat among grave and 46
he sat back again and 65
he sat back waiting for 45
he sat down after his 120
he sat down again and 2753
he sat down again for 43
he sat down again she 51
he sat down again with 459
he sat down where she 64
he sat there alone and 50
he sat there alone with 57
he sat there holding her 58
he sat there holding his 61
he sat there looking out 508
he sat there rubbing his 58
he sat there shaking his 78
he sat there sipping his 99
he sat there smoking and 42
he sat there smoking his 68
he sat there staring out 133
he sat there talking with 56
he sat there waiting for 482
he sat upon women that 54
he sat very still and 205
he sat very still for 133
he sat very still with 66
he saw good reason for 177
he saw land which was 42
he saw many ports and 74
he saw more happy than 53
he saw none about him 74
he saw nothing above him 78
he saw once again that 96
he saw only peter and 54
he saw their faces and 46
he saw their power was 45
he saw what others did 151
he saw what others had 107
he set forth again for 55
he set forth again with 44
he set hard rules for 72
he set more store than 47
he set much value was 90
he set sail again and 94
he set sail again for 300
he set sail again with 69
he that came after him 56
he that lies beneath yon 43
he that made heaven and 88
he that once knows them 93
he that runs might read 74
he that runs races with 291
he that will caper with 103
he then been alive and 127
he then laid aside his 74
he thus lays about him 61
he too late finds his 99
he too were waiting for 86
he was able after all 72
he was able after his 51
he was acting under his 125
he was acting within his 561
he was also agent for 107
he was also arguing that 108
he was also armed with 124
he was also asked for 44
he was also aware that 12012
he was also beset with 42
he was also bound for 63
he was also brave and 122
he was also calling for 60
he was also cruel and 67
he was also cunning and 42
he was also drunk and 50
he was also faced with 369
he was also famed for 66
he was also fired with 41
he was also given his 76
he was also happy that 64
he was also human and 43
he was also keeping his 54
he was also known and 62
he was also known for 1286
he was also learning how 104
he was also learning that 50
he was also liable for 145
he was also looking for 670
he was also looking out 65
he was also meeting with 50
he was also moody and 45
he was also named one 44
he was also noted for 526
he was also older than 50
he was also playing with 77
he was also proud and 130
he was also proud that 57
he was also putting his 64
he was also quiet and 81
he was also quite near 77
he was also right that 42
he was also running for 54
he was also running out 87
he was also serving his 43
he was also showing his 46
he was also smart and 88
he was also sorry for 77
he was also sorry that 48
he was also speaking for 139
he was also strong and 69
he was also taken with 84
he was also talking with 75
he was also thinking that 305
he was also tired and 68
he was also tough and 92
he was also turning his 44
he was also turning out 67
he was also upset that 108
he was also upset with 40
he was also waiting for 193
he was also willing that 44
he was also witty and 41
he was also working for 412
he was also working out 77
he was also working with 237
he was also writing and 74
he was also writing for 191
he was also writing his 173
he was among people who 208
he was angry about being 61
he was angry about her 80
he was angry about his 130
he was angry about that 162
he was angry about this 74
he was asking about her 174
he was asking about his 94
he was asking about was 40
he was asking about you 135
he was asking after you 44
he was away every man 49
he was away longer than 58
he was away looking for 57
he was away working for 41
he was back again and 463
he was back again for 174
he was back again with 2237
he was back sweating and 47
he was back working for 48
he was best known and 455
he was best known for 3599
he was best known was 124
he was best serving his 46
he was bone tired and 55
he was born about two 54
he was born after his 629
he was born again and 154
he was born blind and 116
he was born could not 47
he was born first and 44
he was born knowing how 40
he was born later than 85
he was born rather than 51
he was born under that 81
he was born until his 50
he was born while his 211
he was bringing order out 41
he was busy about his 108
he was busy again with 70
he was busy every day 47
he was busy getting his 102
he was busy helping his 44
he was busy looking for 152
he was busy looking out 44
he was busy night and 65
he was busy packing his 56
he was busy playing with 60
he was busy putting his 48
he was busy sorting out 64
he was busy talking with 96
he was busy working for 44
he was busy working out 145
he was busy working with 48
he was busy writing and 124
he was busy writing his 230
he was calm again and 80
he was cast aside and 45
he was clear about his 238
he was clear about its 46
he was clear about one 77
he was clear about that 77
he was clear about this 54
he was clear about was 102
he was cold sober and 76
he was coming after all 90
he was coming after her 406
he was coming after him 67
he was coming after them 84
he was coming after you 82
he was coming nearer and 122
he was crying about his 42
he was dealing drugs and 40
he was deep within her 75
he was dining alone with 93
he was down again and 108
he was duly tried and 84
he was earning money for 48
he was even aware she 43
he was even aware that 363
he was even calling god 185
he was even later than 45
he was even looking for 69
he was even nicer than 44
he was even older than 163
he was even paler than 267
he was even weaker than 62
he was even willing that 59
he was even worse off 329
he was even worse than 387
he was ever alert and 40
he was ever alert for 41
he was ever anything but 202
he was ever aware that 108
he was ever looking for 101
he was ever where his 90
he was ever willing that 40
he was fast running out 458
he was five months ago 154
he was five months old 769
he was five weeks old 229
he was flat broke and 147
he was four miles out 151
he was four months old 1137
he was four weeks old 184
he was free again and 125
he was from knowing his 82
he was from texas and 136
he was full grown and 71
he was gazing about him 81
he was giving daily and 59
he was giving thanks for 78
he was glad about that 273
he was gone about two 41
he was gone again and 102
he was gone longer than 105
he was gone until she 46
he was good looking and 395
he was good looking but 45
he was half aware that 54
he was half blind and 98
he was half crazy with 52
he was half drunk and 116
he was half indian and 42
he was half naked and 53
he was half white and 45
he was hard again and 51
he was hard working and 136
he was having about her 50
he was having about his 43
he was having built for 123
he was having lunch and 43
he was having lunch with 911
he was having talks with 57
he was heading right for 77
he was heard calling out 64
he was held liable for 909
he was held until his 63
he was here after all 45
he was here alone with 44
he was here every day 118
he was here looking for 131
he was here right now 226
he was here waiting for 60
he was hiding under his 118
he was home again and 283
he was home again was 85
he was home again with 85
he was home alone and 70
he was home alone with 60
he was hurt rather than 47
he was hurt worse than 88
he was idly playing with 62
he was into drugs and 70
he was joking about his 51
he was just about all 159
he was just about dead 56
he was just about going 54
he was just about out 140
he was just blowing off 136
he was just bored and 63
he was just bored with 75
he was just clearing his 60
he was just closing his 40
he was just drunk and 98
he was just feeling his 44
he was just finding his 47
he was just finding out 139
he was just fishing for 47
he was just fucking with 44
he was just getting his 301
he was just getting off 129
he was just getting old 214
he was just getting out 368
he was just getting too 66
he was just happy that 122
he was just helping her 44
he was just helping out 73
he was just hitting his 64
he was just holding his 61
he was just holding out 66
he was just keeping his 45
he was just kidding and 85
he was just learning his 41
he was just learning how 88
he was just letting his 71
he was just letting off 77
he was just letting out 46
he was just looking for 1248
he was just looking out 278
he was just messing with 93
he was just minding his 46
he was just opening his 77
he was just plain mad 70
he was just plain mean 139
he was just plain old 93
he was just playing and 62
he was just playing for 67
he was just playing his 59
he was just playing with 369
he was just pouring his 51
he was just putting his 153
he was just putting off 66
he was just raising his 49
he was just reaching for 101
he was just reaching his 48
he was just right for 144
he was just setting off 388
he was just setting out 1096
he was just shaking his 45
he was just showing his 44
he was just showing off 887
he was just sitting and 56
he was just smiling and 44
he was just sorry that 49
he was just staring out 48
he was just stringing her 54
he was just talking with 53
he was just telling her 53
he was just testing her 49
he was just thinking how 47
he was just thinking out 212
he was just thinking that 173
he was just tired and 238
he was just tired out 95
he was just under six 186
he was just waiting for 2189
he was just wasting his 262
he was kept about two 40
he was kept alive for 136
he was kept awake all 275
he was kept awake for 64
he was kept bound with 207
he was kept until his 71
he was kept waiting for 884
he was laid aside and 58
he was laid aside for 190
he was laid aside with 60
he was last night and 97
he was laying about him 159
he was laying plans for 207
he was leaping about with 104
he was leaving paris and 78
he was leaving paris for 139
he was leaving thrace then 48
he was left alone and 675
he was left alone for 676
he was left alone with 10439
he was left feeling that 49
he was left gasping for 56
he was left naked and 57
he was left waiting for 41
he was less aware than 53
he was less brave than 50
he was less cruel than 65
he was less given than 40
he was less happy than 193
he was less happy with 130
he was less known than 58
he was less lucky than 54
he was less noisy and 43
he was less prone than 44
he was less rigid than 51
he was less sorry for 96
he was less strong than 50
he was less tense and 40
