he and gage fought side 46
he was glad indeed when 57
he was hail fellow well 56
he was half asleep when 84
he was half turned away 63
he was hanging around here 84
he was hanging upside down 698
he was having another heart 70
he was held without bail 126
he was held without trial 77
he was hiding something from 667
he was into something else 41
he was john wilkes booth 174
he was just always there 109
he was just another dumb 51
he was just another face 115
he was just another good 51
he was just another poor 50
he was just another rich 69
he was just another young 125
he was just barely able 183
he was just eleven years 197
he was just emerging from 330
he was just emerging into 50
he was just entering into 57
he was just entering upon 735
he was just escaping from 42
he was just fainting away 42
he was just inches away 192
he was just inches from 85
he was just repeating what 98
he was just settling down 112
he was just settling into 58
he was just standing there 2647
he was just starting from 61
he was just stepping into 153
he was just tumbling down 89
he was just twelve years 356
he was just twenty years 466
he was kept pretty busy 93
he was kept without food 94
he was leading farther down 84
he was leaning heavily upon 49
he was leaving carson city 369
he was leaving public life 52
he was left behind when 161
he was left little time 45
he was left pretty much 294
he was left standing there 359
he was left without even 58
he was left without food 150
he was left without love 57
he was left without means 104
he was less pleased when 135
he was like anyone else 209
he was like nobody else 84
he was losing ground fast 59
he was made second mate 43
he was made second vice 62
he was making pretty good 75
he was mere inches away 95
he was mere inches from 48
he was more intent upon 386
he was more remote from 51
he was more rudely dealt 49
he was most angered came 41
he was most anxious lest 88
he was most intent upon 90
he was most likely born 75
he was most pleased when 64
he was moving farther away 42
he was moving slowly along 42
he was much amused when 87
he was much better able 190
he was much better when 43
he was much changed from 63
he was much farther away 47
he was much farther from 45
he was much further away 49
he was much further from 136
he was much pleased when 247
he was once called upon 167
he was only absent from 81
he was only afraid lest 67
he was only called upon 206
he was only carrying into 50
he was only driven away 59
he was only eleven when 97
he was only eleven years 1857
he was only inches away 364
he was only inches from 272
he was only intent upon 126
he was only looked upon 106
he was only rarely able 49
he was only repeating what 410
he was only roused from 52
he was only standing there 61
he was only twelve when 137
he was only twelve years 3457
he was only twenty feet 88
he was only twenty when 233
he was only twenty years 2712
he was onto something good 44
he was onto something when 43
he was over eighty when 62
he was over eighty years 1087
he was over ninety years 353
he was over twelve years 49
he was over twenty years 220
he was past eighty years 215
he was past middle life 199
he was past ninety years 52
he was past twelve years 43
he was past twenty years 57
he was rich became poor 52
he was riding slowly along 85
he was safe enough from 57
he was sane enough when 93
he was saying something else 298
he was saying something like 204
he was saying something more 116
he was saying something very 178
he was seeing another girl 86
he was seeing someone else 1744
he was seeing something else 287
he was seen drifting away 75
he was seen drinking flip 61
he was seen emerging from 50
he was seen swimming like 66
he was sent legate into 96
he was shot without trial 53
he was slow enough even 40
he was sole editor from 58
he was some little time 67
he was some twenty feet 49
he was some twenty years 195
he was soon called away 254
he was soon called back 288
he was soon called from 70
he was soon called into 122
he was soon called upon 582
he was soon driven back 270
he was soon driven from 254
he was soon forced into 80
he was soon kicked into 40
he was soon looked upon 304
he was soon ousted from 43
he was soon plunged into 75
he was soon proved wrong 113
he was soon roused from 93
he was soon struck down 59
he was sure nobody else 78
he was taking bribes from 59
he was taking orders from 287
he was taking something from 79
he was taking special care 49
he was three leagues from 72
he was told flowed from 78
he was told without asking 70
he was very active during 108
he was very anxious lest 43
he was very averse from 49
he was very coolly leaning 55
he was very hardly used 53
he was very intent upon 70
he was very little more 125
he was very pleased when 395
he was very poorly paid 87
he was very rarely heard 87
he was very richly clad 102
he was very seldom able 189
he was very seldom seen 65
he was very serious when 63
he was very severe upon 120
he was wearing looked like 43
he was wearing someone else 68
he was wearing tennis shoes 98
he was well hidden from 68
he was well looked upon 47
he was well pleased when 261
he was well treated there 45
he was your friend once 41
he who asks equity must 159
he who lies buried there 86
he who must decide what 56
he who runs slowly runs 83
he who says something must 57
he won high praise from 120
hoe and went mumbling into 73
