he accepts his own death 41
he slapped his leg and 157
he slapped his leg with 175
he slashed out with his 49
he slashed with his own 42
he slipped and hit his 99
he slipped his arm out 66
he slipped out and ran 40
he slipped them off and 58
he snapped his jaw and 44
he somehow can not get 77
he spelled out his own 54
he spurned her with his 60
he squared his jaw and 47
he squared this with his 40
he stabbed her with his 119
he stabbed him with his 245
he stabbed with his own 45
he stamped with his own 55
he started but did not 53
he started doing his own 46
he started each day with 52
he started for his car 73
he started for his new 150
he started for his old 55
he started for his own 106
he started going out with 447
he started going with her 41
he started his car and 349
he started his day with 51
he started his new job 325
he started his own car 46
he started his own law 43
he started off for his 103
he started off with her 45
he started off with his 422
he started off with them 45
he started off with two 51
he started out for his 99
he started out one day 45
he started out that way 62
he started out with his 528
he started out with one 71
he started out with that 42
he started out with this 49
he started out with two 44
he started that this was 61
he started them off with 52
he started with all his 75
he started with his own 145
he started with them for 70
he steadied her with his 121
he steadied her with one 46
he steered his way with 45
he steered that way with 57
he stepped out and was 48
he stepped out with his 104
he stirred them with his 48
he stooped and put his 108
he stooped his head and 215
he stopped and did not 156
he stopped and got off 132
he stopped and got out 754
he stopped and let her 87
he stopped and let his 122
he stopped and let out 163
he stopped and let them 47
he stopped and put his 646
he stopped and put out 78
he stopped and ran his 88
he stopped and they all 40
he stopped and with his 40
he stopped but did not 51
he stopped for gas and 131
he stopped her with his 212
he stopped her with one 50
he stopped his car and 370
he stopped his ears and 119
he stopped his ears with 112
he stopped his team and 55
he stopped now and then 362
he strikes her with his 65
he strikes him with his 110
he strikes out with his 63
he strikes them with his 47
he strikes with all his 51
he strives with all his 383
he stroked her arm and 52
he stroked her head and 126
he stroked her with his 224
he stroked them with his 57
he studied both law and 99
he studied for his phd 129
he studied for one year 308
he studied her with his 63
he studied law and then 158
he studied law and was 3770
he studied law for one 79
he studied law for two 211
he studied law with his 456
he studied law with hon 181
he studied with all his 42
he stuffed his ears with 61
he suffers for his own 72
he suggest that they are 55
he suppose that she had 122
he suspect that she had 86
he suspect that she was 122
he swopped with you for 86
he tarried with them and 151
he taunted her with being 41
he testify that his own 53
he thatches his hut with 94
he threatens her with death 45
he threatens her with his 88
he threatens him with his 45
he threatens them with his 56
he toasted her with his 57
he touched her and she 204
he touched her arm and 338
he touched her arm she 113
he touched her arm with 50
he touched her head and 42
he touched her now she 40
he touched her she was 111
he touched her that she 69
he touched her that way 42
he touched her with his 487
he touched him with his 202
he touched his cap and 417
he touched his cap with 64
he touched his ears and 54
he touched his hat and 569
he touched his hat with 178
he touched his head and 101
he touched his head with 87
he touched off his ill 56
he touched them with his 471
he touched with his own 107
he touches her with his 115
he touches his hat with 60
he touches them with his 126
he tripped and hit his 51
he trotted off with his 113
he trouble his head with 45
he trusted and who had 65
he trusted and who was 57
he trusted her with his 156
he trusted her with this 49
he trusted him with his 62
he trusted that god was 47
he trusted that his own 48
he trusted that one and 50
he trusted that they had 42
he trusted them and they 41
he trusted them with his 44
he trusted this man with 57
he trusted you with his 53
he twisted her arm and 60
he twisted his head and 268
he twisted this way and 78
he usually can not get 50
he usually did for his 53
he usually did not get 158
he usually did not say 58
he usually did not use 43
he usually did with his 127
he usually does all things 62
he usually does not get 180
he usually does not mean 45
he usually does not say 56
he usually does not see 65
he usually does not use 45
he usually got his own 104
he usually got his way 305
he usually had his own 84
he usually had his way 150
he usually had with him 75
he usually has his own 122
he usually sat with his 83
he uttered that day has 74
he uttered that was not 172
he uttered with all its 49
he vacated his seat for 70
he violated his oath and 52
he violates his oath and 60
he visited and was being 40
he visited her and her 66
he visited his son and 41
he visited with her and 56
he watched all that was 61
he watched for her and 49
he watched her and his 43
he watched her and saw 47
he watched her and she 47
he watched her get out 50
he watched her head for 49
he watched her put her 46
he watched her run her 42
he watched her that she 87
he watched her with his 179
he watched her with that 51
he watched him and saw 62
he watched his son and 71
he watched his son with 54
he watched them with his 54
he wheeled off with his 87
he whipped off his cap 84
he whipped off his hat 121
he whipped out his gun 140
he whipped out his long 62
he whipped out his own 116
he wielded his pen with 76
he wiggled his toes and 53
he withdrew and did not 51
he withdrew his arm and 185
he withdrew his head and 251
he withdrew his men and 95
he withdrew his own and 224
he withdrew with all his 47
he withdrew with his men 67
he wonders how they can 73
he wonders that they are 69
he wonders why they are 43
he worried that his own 59
he worried that his son 44
he worried that she had 49
he worried that she was 145
he wrestle with god for 53
he wrought all day long 42
he wrought for his own 89
he wrought out his own 41
he wrought with his own 118
