he all along grounds his 68
he has been endowed with 1389
he has been enraged and 40
he has been equated with 67
he has been exalted not 55
he has been expecting for 41
he has been expecting this 40
he has been expecting you 81
he has been exposed and 136
he has been exposed for 74
he has been extending his 62
he has been faithful and 188
he has been familiar for 66
he has been familiar than 42
he has been familiar with 698
he has been faulted for 52
he has been favored with 176
he has been fearless and 46
he has been following all 79
he has been following and 47
he has been following for 81
he has been following his 117
he has been following out 54
he has been following them 44
he has been following this 47
he has been following you 43
he has been foolish and 55
he has been friends with 47
he has been granted his 73
he has been grappling with 56
he has been greeted with 58
he has been heartily beat 67
he has been helpful and 45
he has been honored and 78
he has been honored for 92
he has been honored with 890
he has been humbled and 57
he has been injured and 185
he has been injured but 56
he has been insisting that 174
he has been insured for 90
he has been invited and 69
he has been invited for 51
he has been knocked out 222
he has been lecturing and 52
he has been listening and 68
he has been listening for 75
he has been located for 137
he has been luckier than 52
he has been manager and 52
he has been manager for 44
he has been married and 178
he has been married but 72
he has been married for 914
he has been naughty and 41
he has been obliged each 65
he has been obliged for 182
he has been observing and 127
he has been offered and 98
he has been offered for 52
he has been operating for 58
he has been ordered not 113
he has been painted and 42
he has been patient and 83
he has been patient with 68
he has been plagued with 75
he has been pointed out 88
he has been praised and 88
he has been praised for 548
he has been preparing for 520
he has been preparing his 74
he has been preparing with 79
he has been present and 81
he has been present for 41
he has been present with 51
he has been producing his 42
he has been pursued and 41
he has been pursued with 53
he has been rebuked for 52
he has been receiving and 52
he has been receiving for 55
he has been reduced and 72
he has been released and 64
he has been removed and 45
he has been removed for 74
he has been requiring you 62
he has been rescued and 42
he has been retired for 127
he has been saddled with 227
he has been selfish and 49
he has been settled for 81
he has been sketching any 73
he has been smitten with 101
he has been starved for 88
he has been steadily and 58
he has been stopped for 83
he has been subject for 59
he has been suffering for 309
he has been suffering with 61
he has been tainted with 42
he has been tampering with 76
he has been tempted and 60
he has been thrilled with 224
he has been tinkering with 50
he has been touched and 41
he has been touched with 84
he has been trained and 502
he has been trained for 462
he has been trained not 50
he has been trained with 46
he has been trapped and 59
he has been traveling and 40
he has been traveling for 74
he has been traveling with 51
he has been tricked and 261
he has been tricked out 250
he has been trusted with 124
he has been unhappy and 66
he has been unmanly and 50
he has been useless for 249
he has been visited and 51
he has been visited with 145
he has been wandering for 46
he has been wounded and 183
he has been wrestling with 157
he has been written off 64
he has come forward and 83
he has come forward with 303
he has deep respect for 63
he has done against god 63
he has done against them 50
he has done against you 45
he has done certain things 97
he has done everything but 65
he has done everything for 215
he has done everything that 768
he has done exactly that 268
he has done glorious things 71
he has done himself and 92
he has done justice and 56
he has done penance for 83
he has done research and 75
he has done wonders and 58
he has done wonders for 79
he has done wonders with 111
he has even himself had 77
he has ever realized that 40
he has ever written and 101
he has ever written has 45
he has five brothers and 40
he has four brothers and 61
he has gone outside his 43
he has good grounds for 654
he has good manners and 94
he has good rapport with 45
he has great ability and 48
he has great respect and 52
he has great respect for 709
he has great success with 45
he has great sympathy for 74
he has great sympathy with 43
he has heart trouble and 42
he has held himself out 208
he has hurt himself and 48
he has just arrived and 43
he has just blessed our 53
he has just brought out 198
he has just carried out 139
he has just defeated and 70
he has just grounds for 100
he has just noticed that 116
he has just pointed out 251
he has just realized that 137
he has just stepped out 490
he has just written and 116
he has just written for 62
he has just written his 48
he has kept company with 97
he has kept himself out 72
he has kept silence for 58
he has laid himself out 115
he has left himself with 54
he has less respect for 66
he has lost contact with 831
he has lost control and 97
he has lost everything and 106
he has lost everything that 181
he has lost himself and 98
he has lost respect for 66
he has made between them 51
he has made certain that 185
he has made contact with 470
he has made current and 308
he has made everything that 52
he has made friends with 523
he has made himself and 181
he has made himself fit 83
he has made himself ill 65
he has made himself one 304
he has made himself out 198
he has made trouble for 55
he has many brothers and 45
he has many enemies and 62
he has many enemies who 103
he has many friends and 432
he has many friends who 184
he has many warriors not 75
he has more ability than 135
he has more anxiety for 45
he has more contact with 56
he has more courage than 239
he has more dignity and 52
he has more enemies than 54
he has more freedom than 75
he has more friends than 90
he has more respect for 264
he has more royalty than 68
he has more success with 42
he has more sympathy for 72
he has more sympathy with 178
he has more thoughts than 42
he has more trouble than 43
he has more trouble with 57
he has most occasion for 52
he has much occasion for 71
he has much respect for 100
he has much sympathy for 46
he has much sympathy with 75
he has nothing against him 56
he has nothing against his 53
he has nothing against them 53
he has nothing against you 54
he has nothing remaining but 104
he has once subdued his 49
he has only carried out 111
he has only doubled his 84
he has only himself and 135
he has only touched and 52
he has only touched them 50
he has only written one 48
he has other clients with 48
he has other grounds for 41
he has other motives than 48
he has other passions and 86
he has said against you 49
he has said everything that 47
he has said himself that 125
he has seen everything and 96
he has seen everything that 40
he has seen himself and 55
he has shut himself off 99
he has shut himself out 48
he has sold himself and 41
he has sold himself for 99
he has some contact with 45
he has some control and 48
he has some friends who 56
he has some grounds for 118
he has some respect for 121
he has some sympathy for 89
he has some sympathy with 74
he has some trouble with 128
he has such respect for 53
he has three brothers and 51
he has three hundred and 82
he has time allowed him 45
he has time between this 99
he has time exactly for 58
he has told himself that 130
he has vast compass and 70
he has worn himself out 599
he hath been himself for 60
he hath done against her 49
he hath only trusted with 47
he hath seen tartars and 138
he lay back against her 43
he lay back against his 128
he lay down between them 56
he lay down between two 61
he lay down quietly and 59
he led five hundred men 42
he may ally himself with 60
he may also believe that 317
he may also observe that 43
he may also receive his 101
he may busy himself with 49
he may come forward and 44
he may come forward with 49
he may deem needful for 341
he may even believe that 279
he may even divorce her 55
he may even educate his 101
he may even suggest that 42
he may feel assured that 463
he may feel certain that 255
he may feel himself die 43
he may feel himself his 41
he may feel towards things 48
he may find himself and 107
he may find himself being 119
he may find himself doing 70
he may find himself not 79
he may find himself out 446
he may find himself too 43
he may find himself with 383
he may give himself and 43
he may have adopted this 58
he may have against any 130
he may have against him 95
he may have against his 172
he may have against that 61
he may have against them 44
he may have allowed his 124
he may have altered his 109
he may have applied for 47
he may have arranged for 95
he may have arranged his 81
he may have assumed that 936
he may have brought his 102
he may have brought out 46
he may have brought with 515
he may have carried his 209
he may have carried out 467
he may have carried this 40
he may have carried with 77
he may have contact with 68
he may have damaged his 55
he may have decided not 135
he may have decided that 1434
he may have delight and 55
he may have derived his 541
he may have derived them 46
he may have derived this 72
he may have desired that 229
he may have devoted his 78
he may have doubted that 119
he may have enjoyed his 63
he may have fancied that 446
he may have figured out 118
he may have figured that 106
he may have flirted with 70
he may have friends who 168
he may have gathered that 98
he may have grieved that 101
he may have grounds for 81
he may have guessed that 319
he may have implied that 119
he may have injured his 81
he may have leisure and 69
he may have leisure for 94
he may have limited his 42
he may have married her 67
he may have musical and 44
he may have noticed that 532
he may have noticed with 78
he may have occasion for 834
he may have offered his 59
he may have planned for 46
he may have pointed out 112
he may have pointed with 90
he may have pursued his 87
he may have realized his 45
he may have realized that 1727
he may have reasoned that 520
he may have resided for 50
he may have resumed his 44
he may have revised his 67
he may have shifted his 53
he may have started and 46
he may have started his 77
he may have started out 118
he may have started with 150
he may have striven for 41
he may have studied and 41
he may have studied law 77
he may have studied with 204
he may have trouble with 142
he may have visited his 63
he may have worried that 69
he may have written and 110
he may have written for 146
he may have written his 241
he may have written one 54
he may have written that 51
he may have written them 157
he may have written this 138
he may have written with 51
he may kill persons who 74
he may know exactly how 55
he may know himself and 51
he may less delight his 113
he may look forward and 269
he may look forward ere 43
he may look forward with 124
he may lose contact with 64
he may lose control and 48
he may lose himself and 47
he may make himself and 62
he may make himself out 132
he may rest assured that 5321
he may rest content with 48
he may save himself and 64
he may take counsel with 46
he may take courage and 97
he may take himself off 82
he may take measures for 72
he may tell himself that 253
he may thank himself for 114
he may weary himself with 73
he may well believe that 632
he may well imagine that 138
he may well suspect that 167
he met some friends and 56
he met some friends who 97
he not been advised that 46
he not been assured that 413
he not been blessed with 124
he not been carried off 116
he not been certain that 147
he not been charged with 47
he not been eminent for 54
he not been endowed with 256
he not been familiar with 144
he not been guarded and 66
he not been injured and 48
he not been rescued out 255
he not been saddled with 48
he not been stronger than 59
he not been watched and 114
he not been wounded and 60
he not come forward and 118
he not come forward with 76
he not come himself and 43
he not felt assured that 150
he not have guessed that 66
he not have married her 67
he not have noticed that 43
he not have realized that 188
he not have written for 77
he not only accepts but 95
he not only admired and 46
he not only admired but 67
he not only affirms that 135
he not only allowed but 54
he not only allowed her 71
he not only allowed him 51
he not only allowed his 67
he not only allowed them 78
he not only arranged for 66
he not only asserts that 207
he not only assumed that 45
he not only behaved with 94
he not only betrays his 42
he not only brought his 105
he not only brought out 48
he not only carried his 63
he not only carried out 213
he not only carried with 45
he not only claimed that 185
he not only defeated his 75
he not only desires but 40
he not only devoted his 47
he not only escaped all 42
he not only expects all 40
he not only exposed his 45
he not only forgave her 42
he not only forgave him 142
he not only forgave his 62
he not only forgave our 59
he not only forgave them 223
he not only forgets his 45
he not only granted him 49
he not only granted them 59
he not only groaned and 40
he not only implied that 111
he not only insists that 235
he not only managed his 47
he not only notices but 42
he not only offered his 69
he not only ordered his 41
he not only ordered that 51
he not only permits but 42
he not only planned and 73
he not only planned but 47
he not only pointed out 352
he not only preached but 195
he not only pursued his 59
he not only refused all 92
he not only refused but 127
he not only refused her 40
he not only refused his 65
he not only released him 43
he not only remarks that 53
he not only removed all 40
he not only renewed his 174
he not only repeated his 137
he not only rescued his 58
he not only resumed his 114
he not only revealed his 50
he not only secured all 95
he not only secured his 146
he not only studied but 58
he not only trifled with 59
he not only withdrew his 149
he not only withheld his 68
he not rest content with 45
he not said himself that 61
he not thank himself for 44
he not walk whistling and 44
he now bears himself not 46
he now came forward and 116
he now came forward with 207
he now felt assured that 219
he now felt certain that 332
he now felt certain was 45
he now felt himself out 49
he now gave himself out 93
he now threw himself with 87
he now told himself that 72
he now took counsel with 73
he now very plainly saw 61
he put forth against him 178
he ran into trouble and 73
he ran into trouble for 46
he ran into trouble with 715
he sat bolt upright and 573
he sat bolt upright with 65
he sat down between them 94
he sat down between two 96
he sat down himself and 91
he sat down quickly and 43
he sat down quietly and 163
he sat leaning forward with 103
he sat there flushed with 49
he sat there listening and 40
he sat there quietly and 47
he sat there stooped and 55
he saw coming towards him 892
he saw coming towards them 50
he saw jack bridges and 51
he saw life steadily and 178
he saw more plainly than 48
he saw nothing remaining for 77
he saw their starved and 66
he saw there shocked him 67
he saw three mounted men 40
he saw very plainly that 475
he saw what awaited him 55
he saw what persons they 65
he set foot outside his 138
he set sail eastward for 84
he that arms himself for 40
he that deals between man 216
he that will believe all 95
he that will conduct his 94
he that will contend with 60
he then drew forward two 41
he then show himself for 55
he too must prepare for 51
he was acting against his 335
he was acting outside his 54
he was also adamant that 116
he was also admired for 120
he was also advised that 119
he was also annoyed that 127
he was also annoyed with 74
he was also assured that 289
he was also beginning his 54
he was also blessed with 284
he was also careful not 211
he was also careful that 85
he was also cautious and 89
he was also certain that 1217
he was also charged for 64
he was also charged with 1559
he was also composing his 48
he was also counsel for 67
he was also directing his 43
he was also elected for 58
he was also elected one 53
he was also endowed with 675
he was also extending his 43
he was also familiar with 1857
he was also founder and 60
he was also friends with 67
he was also greeted with 68
he was also honored with 94
he was also hopeful that 85
he was also mindful that 71
he was also patient and 47
he was also popular with 113
he was also praised for 74
he was also preparing for 239
he was also preparing his 58
he was also present and 54
he was also present with 43
he was also saddled with 82
he was also thankful for 41
he was also unaware that 107
he was also unhappy with 70
he was also unwilling that 45
he was also worried that 531
he was also wrestling with 59
he was among friends and 274
he was among friends now 50
he was among friends who 82
he was angry because his 171
he was angry because she 360
he was angry because they 122
he was asking congress for 140
he was asking himself and 40
he was asking himself for 53
he was asking himself how 170
he was asking himself that 151
he was asking himself this 112
he was asking himself was 55
he was asking himself why 182
he was best friends with 112
he was born because his 66
he was busy preparing for 388
he was busy preparing his 191
he was coming against them 40
he was coming forward and 95
he was coming forward with 56
he was coming towards her 301
he was coming towards them 93
he was crying because his 80
he was done forever with 45
he was duly elected and 154
he was duly elected for 53
he was early familiar with 249
he was early smitten with 74
he was even charged with 231
he was even crazier than 42
he was even drunker than 72
he was even familiar with 107
he was even hungrier than 54
he was even plainer than 64
he was even quieter than 81
he was even shorter than 68
he was even smaller than 101
he was even smarter than 44
he was even stronger than 101
he was even unaware that 51
he was ever careful not 60
he was ever charged with 146
he was ever faithful and 75
he was ever mindful that 55
he was ever present with 153
he was facing certain death 63
he was five minutes ago 90
he was flying crashed off 100
he was four hundred and 94
he was from chicago and 85
he was from virginia and 45
he was full dressed for 67
he was gone forever and 54
he was good company and 231
he was good company for 69
he was good friends with 535
he was good material for 42
he was great friends with 122
he was half starved and 64
he was hard pressed and 193
he was hard pressed for 739
he was hard pressed not 71
he was hard pressed with 45
he was having affairs with 270
he was having trouble and 69
he was having trouble doing 96
he was having trouble eating 51
he was having trouble not 63
he was having trouble with 4533
he was heard returning for 76
he was held against his 76
he was held captive and 41
he was held captive for 172
he was held hostage for 47
he was here against his 43
he was here because his 42
he was here because she 47
he was high sheriff for 149
he was hurt because she 44
he was just beginning his 859
he was just finishing his 423
he was just finishing off 50
he was just finishing one 48
he was just following his 74
he was just imagining that 41
he was just imagining things 163
he was just knocked out 82
he was just nervous and 62
he was just preparing for 86
he was just sixteen and 60
he was just thankful that 97
he was just wondering how 66
he was just worried that 43
he was kept against his 80
he was laying himself out 54
he was leading against his 53
he was leading against them 68
he was leading counsel for 89
he was leaning against and 130
he was leaning against her 202
he was leaning against his 113
he was leaning against one 92
he was leaning forward and 206
he was leaning forward with 156
he was leaning towards her 89
he was leaving jericho with 124
he was leaving shortly for 105
he was less capable than 164
he was less careful than 71
he was less cautious than 58
he was less certain than 124
he was less certain that 238
he was less excited than 62
he was less extreme than 50
he was less familiar with 330
he was less hopeful than 41
he was less liberal than 47
he was less patient than 40
he was less popular than 182
he was less popular with 97
he was less radical than 142
he was less sanguine than 130
he was living happily with 120
he was living quietly with 50
he was losing contact with 122
he was losing control and 124
he was made believe that 66
he was made captain and 269
he was made captive and 46
he was made cashier and 69
he was made colonel and 138
he was made familiar with 262
he was made foreman and 47
he was made general and 49
he was made manager and 69
he was made manager for 41
he was made welcome and 147
he was making capital out 47
he was making certain that 76
he was making contact with 132
he was making excuses for 226
he was making friends and 50
he was making friends with 175
he was making himself and 40
he was making himself ill 83
he was making himself out 77
he was making himself too 46
he was making history that 44
he was making studies for 102
he was making trouble for 69
he was more admired for 97
he was more admired than 120
he was more alarmed than 132
he was more ancient than 41
he was more annoyed than 170
he was more annoyed with 60
he was more ashamed than 78
he was more awkward than 62
he was more baffled than 43
he was more beloved than 130
he was more british than 51
he was more capable than 392
he was more careful and 97
he was more careful than 255
he was more careful with 103
he was more catholic than 111
he was more cautious and 265
he was more cautious than 408
he was more cautious with 41
he was more certain than 459
he was more certain that 239
he was more complex than 106
he was more content than 82
he was more content with 73
he was more correct than 127
he was more decided than 52
he was more deserving than 64
he was more devoted than 93
he was more diffuse and 60
he was more distant than 44
he was more enraged than 89
he was more european than 46
he was more exalted than 85
he was more excited than 402
he was more exposed than 78
he was more extreme than 58
he was more faithful than 64
he was more familiar and 67
he was more familiar than 442
he was more familiar with 2162
he was more foolish than 81
he was more grieved for 40
he was more guarded and 52
he was more haggard than 59
he was more himself than 74
he was more hopeful than 148
he was more hopeful that 40
he was more lenient than 69
he was more lenient with 41
he was more liberal and 88
he was more liberal than 568
he was more liberal with 41
he was more logical than 56
he was more nervous and 58
he was more nervous than 583
he was more opposed than 41
he was more orthodox than 113
he was more patient and 74
he was more patient than 118
he was more patient with 86
he was more perfect than 70
he was more poetical than 54
he was more popular and 77
he was more popular than 923
he was more popular with 290
he was more precious than 47
he was more precise than 47
he was more prudent and 79
he was more prudent than 159
he was more prussian than 60
he was more puzzled than 318
he was more radical and 69
he was more radical than 437
he was more refined than 79
he was more regular than 50
he was more relaxed and 300
he was more relaxed now 83
he was more relaxed than 218
he was more relaxed with 68
he was more reliable than 70
he was more sanguine than 135
he was more shocked than 124
he was more sincere than 59
he was more skilful than 77
he was more skilled than 88
he was more sociable than 52
he was more soldier than 46
he was more southern than 45
he was more strongly and 42
he was more stunned than 50
he was more subdued and 90
he was more subdued than 49
he was more thankful for 45
he was more thorough than 44
he was more trouble than 283
he was more typical than 47
he was more unhappy than 154
he was more wayward and 76
he was more welcome than 96
he was more worldly and 40
he was more worldly than 56
he was more worried than 787
he was more worried that 69
he was most admired for 57
he was most affable and 104
he was most careful and 107
he was most careful not 309
he was most careful that 43
he was most cruelly and 43
he was most faithful and 76
he was most familiar and 282
he was most familiar was 80
he was most familiar with 1824
he was most gracious and 129
he was most helpful and 90
he was most liberal and 54
he was most liberal with 45
he was most patient and 47
he was most pleasant and 44
he was most popular with 144
he was most regular and 43
he was most thankful for 109
he was most unhappy and 51
he was most unhappy with 107
he was most unwilling that 65
he was most welcome and 57
he was moving against her 47
he was moving forward and 40
he was moving forward with 120
he was moving quickly and 67
he was moving towards her 111
he was moving towards his 69
he was much admired and 270
he was much admired for 466
he was much against all 51
he was much alarmed and 40
he was much alarmed for 41
he was much annoyed and 51
he was much annoyed that 73
he was much annoyed with 158
he was much beloved and 383
he was much beloved for 161
he was much bruised and 61
he was much excited and 80
he was much grieved and 84
he was much grieved that 211
he was much happier and 78
he was much happier than 185
he was much happier with 117
he was much honored and 70
he was much lighter than 47
he was much noticed and 46
he was much obliged for 270
he was much praised and 61
he was much praised for 127
he was much pressed for 104
he was much pressed with 44
he was much quicker than 48
he was much quieter and 41
he was much quieter than 56
he was much revered and 52
he was much shorter and 51
he was much shorter than 300
he was much smaller and 80
he was much smaller than 319
he was much smarter than 208
he was much stronger and 162
he was much stronger than 901
he was much trusted and 40
he was much wealthier than 40
he was nearing seventy and 58
he was nine hundred and 126
he was once blessed with 41
he was once charged with 98
he was once married and 47
he was once offered ten 51
he was only allowed his 47
he was only allowed one 207
he was only allowed out 46
he was only allowed two 45
he was only answering his 108
he was only beginning his 260
he was only certain that 158
he was only charged with 473
he was only complying with 60
he was only defending his 98
he was only familiar with 188
he was only fifteen and 285
he was only following his 335
he was only following out 155
he was only following with 42
he was only imagining that 112
he was only imagining things 48
he was only imitating his 46
he was only indulging his 46
he was only mimicking with 50
he was only preparing for 92
he was only providing for 46
he was only shocked that 97
he was only sixteen and 392
he was only stunned and 60
he was only thankful that 93
he was only thirteen and 171
he was only wounded and 134
he was over against them 40
he was over seventy and 262
he was past seventy and 102
he was rich because she 43
he was safe against any 40
he was saving himself for 264
he was saying because his 87
he was saying because she 83
he was saying because they 50
he was saying goodbye and 43
he was seen carousing and 50
he was seen returning with 65
he was sent forward with 89
he was sent overseas and 112
he was sent overseas with 76
he was sent together with 54
he was shot outside his 45
he was some obscure man 185
he was soon carried off 54
he was soon charged with 93
he was soon covered with 133
he was soon defeated and 190
he was soon deposed and 72
he was soon dragged out 84
he was soon dropped and 65
he was soon familiar with 62
he was soon laughed out 121
he was soon released and 407
he was sure awaited him 65
he was sure everything was 268
he was taking counsel with 50
he was taking himself out 166
he was taking himself too 64
he was taking maggots out 51
he was taking measures for 132
he was their captain and 75
he was their federal head 51
he was their servant and 81
he was their superior and 46
he was there against his 86
he was there because his 138
he was there because she 95
he was there because they 42
he was there charged with 67
he was there induced him 70
he was three hundred and 71
he was three winters old 68
he was tiring himself out 40
he was told bluntly that 344
he was told frankly that 47
he was told plainly that 230
he was torn between being 52
he was torn between going 54
he was torn between his 1238
he was torn between them 54
he was torn between two 509
he was trying bravely not 40
he was very abusive and 59
he was very affable and 202
he was very annoyed and 140
he was very annoyed that 88
he was very annoyed with 190
he was very athletic and 78
he was very awkward and 70
he was very capable and 100
he was very careful and 312
he was very careful how 49
he was very careful not 2102
he was very careful that 262
he was very careful with 239
he was very cautious and 355
he was very cautious how 63
he was very cautious not 58
he was very certain that 1076
he was very content and 44
he was very content with 101
he was very correct and 49
he was very creative and 45
he was very decided and 42
he was very demanding and 58
he was very devoted and 46
he was very excited and 366
he was very excited that 45
he was very faithful and 164
he was very familiar and 102
he was very familiar with 5592
he was very foolish and 45
he was very fretful and 79
he was very gracious and 199
he was very grieved and 52
he was very helpful and 211
he was very helpful with 93
he was very hopeful and 42
he was very hopeful that 121
he was very lenient with 42
he was very liberal and 103
he was very liberal with 119
he was very musical and 66
he was very naughty and 54
he was very nervous and 742
he was very patient and 364
he was very patient with 363
he was very peaceful and 46
he was very pleasant and 480
he was very pleasant with 54
he was very popular and 573
he was very popular both 46
he was very popular for 57
he was very popular with 2206
he was very prudent and 51
he was very regular and 82
he was very relaxed and 88
he was very selfish and 45
he was very shocked and 40
he was very sincere and 97
he was very sociable and 123
he was very studious and 165
he was very subdued and 53
he was very thankful for 415
he was very thankful that 288
he was very thorough and 56
he was very unhappy and 393
he was very unhappy that 240
he was very unhappy with 396
he was very unwilling that 128
he was very worried and 182
he was very worried that 212
he was waging against his 67
he was ware betwixt two 76
he was wearing glasses and 55
he was wearing himself out 1049
he was wearing sandals and 52
he was well adapted for 160
he was well advised not 41
he was well assured his 84
he was well assured she 69
he was well assured that 3482
he was well behaved and 145
he was well beloved and 42
he was well content that 642
he was well content with 592
he was well covered with 54
he was well dressed and 552
he was well endowed with 188
he was well familiar with 525
he was well groomed and 81
he was well matched with 109
he was well mounted and 86
he was well muscled and 79
he was well stocked with 87
he was well trained and 204
he was well trained for 113
he was your husband and 55
he who acts against his 120
he who cuts himself off 43
he who gave himself for 76
he who sins against his 62
he who sows sparingly and 44
he who ties together all 42
he who will baptize with 163
he who will sustain you 324
he with tears abjured his 94
he won many friends and 46
he won their respect and 162
