he being sent to negotiate 43
he has been so absorbed 69
he has been so adjudged 58
he has been so admitted 108
he has been so careless 64
he has been so declared 63
he has been so deprived 58
he has been so dilatory 73
he has been so educated 46
he has been so employed 173
he has been so engrossed 64
he has been so entirely 41
he has been so examined 117
he has been so generous 179
he has been so informed 216
he has been so notified 72
he has been so occupied 59
he has been so recently 51
he has been so reserved 62
he has been so severely 177
he has been so solemnly 56
he has been so spirited 93
he has been so unjustly 123
he has been the advocate 58
he has been the artistic 47
he has been the associate 157
he has been the chairman 399
he has been the companion 119
he has been the constant 107
he has been the defender 53
he has been the director 1159
he has been the dominant 99
he has been the educator 219
he has been the favorite 54
he has been the foremost 120
he has been the frequent 64
he has been the hercules 59
he has been the initiator 54
he has been the innocent 181
he has been the mainspring 108
he has been the mainstay 80
he has been the minister 70
he has been the murderer 41
he has been the organist 42
he has been the resident 95
he has been the ridicule 52
he has been the strongest 75
he has been the sufferer 88
he has been the treasurer 88
he has cast thy nativity 67
he has come on business 119
he has come to announce 70
he has come to associate 376
he has come to challenge 45
he has come to complain 68
he has come to conceive 40
he has come to conclude 50
he has come to consider 446
he has come to discover 59
he has come to distrust 118
he has come to dominate 95
he has come to exercise 43
he has come to identify 338
he has come to liberate 45
he has come to maturity 75
he has come to mistrust 85
he has come to perceive 185
he has come to proclaim 107
he has come to resemble 137
he has dealt at loathsome 79
he has done an adequate 58
he has done an enormous 56
he has done in developing 57
he has done it honestly 66
he has done or suffered 94
he has done the business 42
he has done the facility 62
he has done the opposite 127
he has done to preserve 88
he has done us services 45
he has felt an interest 58
he has felt the sensation 50
he has gone on broadening 42
he has gone on developing 56
he has gone on swallowing 70
he has gone to australia 42
he has gone to extremes 62
he has gone to quarters 54
he has gone to scotland 71
he has gone to washington 80
he has heard of odysseus 57
he has heard or imagined 44
he has heard the evidence 157
he has heard the sorcerer 41
he has held the positions 209
he has held the property 99
he has kept in constant 49
he has kept in darkness 130
he has left an immortal 50
he has left it entirely 57
he has left no evidence 42
he has left no literary 61
he has left no monument 48
he has left the district 69
he has left the hospital 237
he has left the premises 52
he has left the presence 62
he has left us concerning 61
he has lost in holiness 56
he has lost the argument 83
he has lost the capacity 557
he has lost the original 67
he has lost the physical 60
he has lost the security 91
he has lost the services 45
he has made an absolute 165
he has made an accurate 100
he has made an adequate 92
he has made an admission 63
he has made an analysis 58
he has made an assertion 60
he has made an enormous 191
he has made an erroneous 57
he has made an estimate 76
he has made an exception 123
he has made an improper 48
he has made an informed 45
he has made an invention 67
he has made an original 84
he has made it entirely 61
he has made it explicit 50
he has made it manifest 44
he has made it possible 1125
he has made me desolate 51
he has made me harmless 49
he has made no adequate 49
he has made no causeway 41
he has made no conscious 68
he has made no contract 187
he has made no exception 99
he has made no mistakes 165
he has made no objection 50
he has made no personal 72
he has made no progress 455
he has made no promises 42
he has made no proposal 87
he has made no provision 396
he has made no specific 57
he has made on mortgage 48
he has made the achilles 52
he has made the assertion 40
he has made the complete 52
he has made the conquest 52
he has made the contract 79
he has made the covenant 51
he has made the diagnosis 66
he has made the doctrine 61
he has made the downward 78
he has made the movement 94
he has made the payments 80
he has made the personal 40
he has made the plainest 45
he has made the property 67
he has made the purchase 107
he has made the required 61
he has made the romantic 68
he has made the selection 65
he has made the universe 51
he has made to american 40
he has made us accepted 69
he has made us sensible 47
he has much of interest 121
he has much to distress 62
he has next to consider 55
he has nothing of interest 51
he has nothing to complain 503
he has nothing to conserve 46
he has nothing to consider 50
he has nothing to distract 43
he has nothing to remember 55
he has nothing to reproach 362
he has nothing to restrain 88
he has once so solemnly 111
he has only the faintest 44
he has only to challenge 86
he has only to consider 344
he has only to continue 86
he has only to convince 47
he has only to discover 161
he has only to indicate 40
he has only to persuade 78
he has only to remember 191
he has paid in premiums 75
he has paid no attention 378
he has paid or tendered 161
he has paid the creditor 97
he has paid the expenses 52
he has paid the interest 40
he has paid the premiums 82
he has paid the purchase 620
he has paid the required 132
he has said or declared 46
he has seen an attorney 77
he has seen in pictures 79
he has seen no evidence 155
he has seen or imagined 108
he has seen or otherwise 56
he has seen or supposes 65
he has seen the approach 40
he has seen the autumnal 40
he has seen the beautiful 48
he has seen the children 75
he has seen the disputed 71
he has seen the document 53
he has seen the evidence 59
he has seen the original 289
he has seen the ultimate 40
he has sold or disposed 256
he has sold the property 170
he has such an absolute 46
he has such an enormous 70
he has such an intention 125
he has such an interest 514
he has tens of thousands 49
he has time to complete 41
he has time to consider 151
he has time to discover 45
he has told us concerning 52
he has used in describing 45
he has used the materials 43
he has used the ordinary 43
he has used the original 57
he has used to describe 252
he has what he believes 91
he has what we consider 276
he hath been my constant 56
he hath felt the vanities 44
he hath hope to retrieve 77
he hath made me desolate 207
he hath made us accepted 3411
he hath sold or otherwise 42
he hath told us respecting 72
he hit upon the brilliant 141
he hit upon the strangest 75
he lay along the causeway 49
he let down the barriers 42
he let down the scabbard 53
he may also be compared 80
he may also be conscious 91
he may also be credited 53
he may also be entitled 109
he may also be expected 96
he may also be expressing 57
he may also be indicted 78
he may also be involved 52
he may also be partaker 184
he may also be punished 51
he may also be referred 49
he may also be regarded 163
he may also be required 262
he may also be suggesting 40
he may call the attention 81
he may cease to distress 203
he may come to consider 83
he may deem of interest 72
he may draw the attention 45
he may even be expected 43
he may even be expelled 48
he may even be inclined 41
he may even be prepared 44
he may even be regarded 91
he may even be required 71
he may face the situation 41
he may fail to convince 44
he may fail to discover 42
he may fail to exercise 41
he may fail to identify 44
he may fail to perceive 96
he may feel an interest 155
he may file an objection 65
he may find it possible 346
he may find the situation 40
he may form an estimate 43
he may gain by fidelity 45
he may give in evidence 537
he may have an accident 79
he may have an adequate 52
he may have an appetite 52
he may have an attorney 63
he may have an audience 73
he may have an emotional 44
he may have an entirely 74
he may have an immediate 62
he may have an interest 1131
he may have in committing 48
he may have no children 62
he may have no conscious 72
he may have no distinct 83
he may have no immediate 57
he may have no intention 202
he may have no interest 365
he may have no objection 59
he may have no personal 123
he may have the authority 137
he may have the capacity 96
he may have the felicity 45
he may have the judgment 41
he may have the operation 170
he may have the potential 51
he may have the property 124
he may have the prospect 126
he may have the strongest 51
he may have to complain 44
he may have to confront 45
he may have to consider 326
he may have to continue 130
he may have to convince 42
he may have to exercise 90
he may have to identify 43
he may have to instruct 101
he may have to maintain 65
he may have to negotiate 58
he may have to overcome 133
he may have to persuade 50
he may have to postpone 49
he may have to purchase 84
he may have to renounce 182
he may have to restrict 47
he may have to struggle 131
he may have to transact 62
he may hold the doctrine 76
he may hold the property 97
he may hope to discover 121
he may keep the contract 112
he may keep the property 109
he may lack the capacity 58
he may leave the hospital 67
he may live in idleness 59
he may live to complete 62
he may make an exception 52
he may make an immediate 48
he may make an informed 53
he may make it possible 54
he may make no purchase 94
he may need the services 75
he may need to complete 41
he may need to consider 64
he may need to continue 57
he may rely on suitable 51
he may seem to encroach 51
he may sell or mortgage 182
he may sell or otherwise 106
he may sell or transfer 196
he may sell the property 330
he may send to kentucky 75
he may soon be restored 97
he may take an impartial 83
he may take an interest 61
he may take or alienate 80
he may take the attitude 55
he may take the opposite 46
he may take the property 84
he may treat the contract 297
he may turn it outwards 42
he may urge the apparent 141
he may want to consider 232
he may want to continue 95
he may well be compared 104
he may well be deceived 52
he may well be declared 52
he may well be deterred 43
he may well be entitled 94
he may well be expected 123
he may well be expressing 42
he may well be forgiven 127
he may well be inclined 46
he may well be involved 43
he may well be mistaken 87
he may well be pardoned 287
he may well be prepared 49
he may well be regarded 378
he may well be reminded 51
he may well be required 57
he may well be supposed 241
he may wish it otherwise 51
he may wish to associate 73
he may wish to consider 364
he may wish to continue 79
he may wish to describe 45
he may wish to exercise 114
he may wish to preserve 90
he may wish to purchase 158
he may wish to transfer 57
he met tens of thousands 82
he met when he returned 45
he not been an american 47
he not been as ignorant 53
he not been so absorbed 116
he not been so conscious 48
he not been so deterred 50
he not been so diffused 107
he not been so engrossed 95
he not been so generous 48
he not been so harassed 86
he not been so occupied 46
he not been so stubborn 46
he not have me arrested 46
he not have the beautiful 40
he not seen the scottish 47
he not speak in parables 50
he not think he deserved 45
he not worth the sixteenth 40
he now came to complain 69
he now came to consider 40
he now heard the contrary 42
he now told the iroquois 51
he put among the treasures 54
he put back the receiver 140
he put down the knapsack 73
he put down the magazine 101
he put down the rebellion 201
he put down the receiver 1966
he put down the suitcase 60
he put forth an argument 54
he put into an envelope 133
he put into the business 126
he put into the finances 41
he ran along the corridor 62
he ran along the platform 76
he ran back in distress 57
he ran down the corridor 306
he ran down the driveway 85
he ran down the gangplank 97
he ran down the hillside 113
he ran down the mountain 151
he ran down the platform 68
he ran down the sidewalk 87
he ran down the stairway 49
he ran from the entrance 111
he ran from the magazine 40
he ran into an obstacle 68
he ran into the backyard 44
he ran into the corridor 50
he ran into the darkness 83
he ran into the opposite 241
he ran like an antelope 58
he ran over the contents 77
he read over my shoulder 42
he sat among the captives 80
he sat down he received 53
he sat down in confusion 56
he sat down the applause 62
he sat down the audience 91
he sat down to breakfast 1633
he sat down to complete 214
he sat down to consider 358
he sat down to continue 43
he sat down to describe 94
he sat down to meditate 263
he sat down to negotiate 46
he sat down to scribble 43
he sat till the grimmest 54
he sat upon the judgment 72
he sat upon the platform 52
he sat upon the tribunal 49
he saw amid the darkness 50
he saw from the distance 49
he saw must be attended 67
he saw nothing of interest 143
he saw nothing so beautiful 48
he saw nothing to indicate 175
he saw tens of thousands 43
he saw what he believed 431
he saw what he expected 213
he saw what he imagined 70
he saw what he regarded 63
he saw what he supposed 190
he saw what the situation 58
he saw when he examined 47
he saw when he returned 125
he say when he returned 45
he set down the receiver 113
he set foot in scotland 65
he set foot on american 397
he set forth the christian 86
he set forth the condition 46
he set forth the doctrine 228
he set forth the essential 54
he set forth the situation 69
he that bore it survived 69
he that hears it collects 127
he that held the crucifix 77
he that made the overture 191
he that will be partaker 83
he then kept in brussels 58
he then used to purchase 50
he then went to washington 71
he thus gets it confined 67
he was able he returned 60
he was able to abstract 125
he was able to acquaint 103
he was able to activate 97
he was able to actually 180
he was able to advocate 109
he was able to alleviate 129
he was able to allocate 79
he was able to ambulate 71
he was able to announce 4919
he was able to appraise 159
he was able to approach 1307
he was able to arrogate 42
he was able to assemble 1446
he was able to associate 428
he was able to astonish 90
he was able to authorize 51
he was able to befriend 102
he was able to blockade 51
he was able to campaign 87
he was able to challenge 403
he was able to chastise 54
he was able to classify 471
he was able to commence 353
he was able to complain 78
he was able to complete 12512
he was able to compress 79
he was able to conceive 789
he was able to conclude 1959
he was able to condense 68
he was able to condition 65
he was able to confound 182
he was able to confront 532
he was able to conserve 90
he was able to consider 935
he was able to construe 68
he was able to continue 8047
he was able to contract 254
he was able to contrast 171
he was able to contrive 128
he was able to converse 2110
he was able to convince 7185
he was able to decipher 679
he was able to decorate 64
he was able to dedicate 275
he was able to delegate 237
he was able to delineate 143
he was able to demolish 83
he was able to denounce 110
he was able to describe 3503
he was able to diminish 134
he was able to directly 46
he was able to disappear 67
he was able to disclose 223
he was able to discount 66
he was able to discover 3551
he was able to disengage 203
he was able to disguise 245
he was able to dislodge 109
he was able to dispatch 329
he was able to dispense 938
he was able to disperse 66
he was able to displace 48
he was able to disprove 150
he was able to dissolve 144
he was able to dissuade 146
he was able to distance 193
he was able to distract 121
he was able to document 791
he was able to dominate 777
he was able to download 40
he was able to emigrate 106
he was able to empathize 102
he was able to entrench 41
he was able to enunciate 126
he was able to envisage 145
he was able to estimate 1427
he was able to evacuate 68
he was able to evaluate 393
he was able to excavate 65
he was able to exercise 3044
he was able to exorcise 70
he was able to extinguish 95
he was able to flourish 51
he was able to forecast 239
he was able to foretell 282
he was able to frequent 58
he was able to frighten 57
he was able to generate 992
he was able to graduate 503
he was able to hoodwink 53
he was able to identify 7251
he was able to immunize 108
he was able to indicate 599
he was able to inscribe 47
he was able to instruct 339
he was able to interact 196
he was able to interest 1604
he was able to intimate 201
he was able to intrench 64
he was able to leverage 54
he was able to liberate 157
he was able to localize 87
he was able to maintain 10311
he was able to maneuver 366
he was able to manifest 336
he was able to maximize 50
he was able to meditate 97
he was able to memorize 217
he was able to mentally 53
he was able to minimize 152
he was able to minister 190
he was able to mitigate 125
he was able to mobilize 665
he was able to moderate 301
he was able to modulate 64
he was able to motivate 117
he was able to multiply 166
he was able to navigate 302
he was able to negotiate 1553
he was able to nominate 106
he was able to officiate 90
he was able to organize 1570
he was able to outsmart 54
he was able to overcome 4079
he was able to overlook 254
he was able to override 160
he was able to overrule 53
he was able to overtake 233
he was able to overthrow 238
he was able to partially 86
he was able to perceive 4175
he was able to persuade 7314
he was able to pinpoint 470
he was able to postpone 159
he was able to practice 474
he was able to preserve 1911
he was able to pressure 47
he was able to proclaim 452
he was able to progress 193
he was able to properly 50
he was able to prophesy 133
he was able to propound 55
he was able to protract 55
he was able to purchase 5350
he was able to quantify 85
he was able to redefine 55
he was able to redesign 42
he was able to redirect 88
he was able to register 370
he was able to regulate 179
he was able to relocate 65
he was able to remember 1976
he was able to renounce 83
he was able to repudiate 59
he was able to restrain 565
he was able to restrict 123
he was able to retaliate 40
he was able to retrieve 697
he was able to satirize 56
he was able to schedule 89
he was able to scramble 587
he was able to scribble 52
he was able to separate 2748
he was able to shoulder 215
he was able to sidestep 102
he was able to simplify 118
he was able to simulate 149
he was able to solidify 64
he was able to straddle 77
he was able to strengthen 548
he was able to struggle 316
he was able to submerge 47
he was able to supplant 53
he was able to suppress 764
he was able to surmount 428
he was able to surprise 241
he was able to surround 198
he was able to tolerate 632
he was able to transact 323
he was able to transfer 1299
he was able to transmit 1341
he was able to traverse 137
he was able to unburden 45
he was able to undercut 70
he was able to validate 69
he was able to vanquish 106
he was able to verbally 41
he was able to withstand 867
he was acting as adjutant 43
he was acting as attorney 263
he was acting as chairman 85
he was acting as chaplain 96
he was acting as governor 216
he was acting in collusion 447
he was acting in response 158
he was acting so strangely 398
he was ahead of everyone 59
he was ahead of schedule 178
he was aiming at absolute 53
he was also an academic 41
he was also an activist 116
he was also an adherent 52
he was also an advocate 317
he was also an agreeable 46
he was also an ambitious 161
he was also an american 471
he was also an associate 527
he was also an attorney 75
he was also an authentic 40
he was also an authority 217
he was also an autocrat 49
he was also an economic 46
he was also an educated 102
he was also an educator 77
he was also an eloquent 125
he was also an employee 95
he was also an enthusiast 132
he was also an essayist 47
he was also an explorer 81
he was also an exponent 61
he was also an historian 92
he was also an honorary 201
he was also an inspired 146
he was also an intimate 123
he was also an inventor 243
he was also an investor 48
he was also an observer 41
he was also an opponent 132
he was also an optimist 61
he was also an ordained 116
he was also an original 191
he was also an outsider 102
he was also in business 60
he was also in conflict 51
he was also in constant 101
he was also on friendly 183
he was also on intimate 57
he was also the american 52
he was also the chairman 357
he was also the compiler 62
he was also the composer 160
he was also the defender 100
he was also the designer 119
he was also the director 499
he was also the dominant 56
he was also the exponent 53
he was also the favorite 54
he was also the foremost 126
he was also the governor 48
he was also the grandson 172
he was also the historian 54
he was also the initiator 43
he was also the intimate 79
he was also the inventor 380
he was also the messenger 55
he was also the minister 157
he was also the original 215
he was also the personal 65
he was also the physician 81
he was also the prisoner 49
he was also the producer 101
he was also the religious 72
he was also the strongest 70
he was also the treasurer 62
he was also the ultimate 76
he was also to discover 58
he was among the audience 50
he was among the captives 76
he was among the foremost 2569
he was among the founders 2037
he was among the happiest 52
he was among the hundreds 43
he was among the majority 62
he was among the minority 122
he was among the officers 90
he was among the officials 79
he was among the original 119
he was among the soldiers 62
he was among the strongest 72
he was among the students 42
he was among the thousands 66
he was among the valuable 81
he was among the wealthiest 89
he was asking me questions 434
he was asking the questions 184
he was away in scotland 92
he was away in washington 104
he was away on business 3480
he was away on campaign 136
he was away on military 117
he was back in australia 141
he was back in brooklyn 79
he was back in brussels 86
he was back in business 1457
he was back in calcutta 70
he was back in florence 444
he was back in hartford 52
he was back in honolulu 41
he was back in hospital 214
he was back in illinois 50
he was back in kentucky 80
he was back in louisiana 61
he was back in missouri 61
he was back in normandy 49
he was back in politics 117
he was back in portugal 52
he was back in richmond 87
he was back in scotland 330
he was back in washington 2632
he was back on broadway 173
he was back to business 167
he was beating to windward 41
he was bent on conquering 105
he was bent on continuing 56
he was bent on destroying 362
he was bent on developing 43
he was bent on mischief 150
he was bent on overcoming 40
he was born an american 236
he was born at bethlehem 327
he was born at florence 126
he was born at midnight 54
he was born in aberdeen 97
he was born in appleton 44
he was born in arkansas 116
he was born in australia 223
he was born in barbados 58
he was born in bethlehem 1006
he was born in birmingham 116
he was born in brighton 40
he was born in brittany 65
he was born in brooklyn 416
he was born in brussels 128
he was born in budapest 75
he was born in burgundy 47
he was born in calcutta 253
he was born in colorado 92
he was born in columbus 64
he was born in cornwall 143
he was born in damascus 124
he was born in december 272
he was born in delaware 42
he was born in february 295
he was born in flanders 150
he was born in florence 364
he was born in franklin 67
he was born in hamilton 45
he was born in illinois 119
he was born in istanbul 43
he was born in kentucky 471
he was born in louisiana 133
he was born in macedonia 50
he was born in maryland 222
he was born in michigan 83
he was born in missouri 175
he was born in normandy 152
he was born in november 219
he was born in oklahoma 94
he was born in portland 116
he was born in portugal 73
he was born in richmond 213
he was born in scotland 900
he was born in somerset 42
he was born in syracuse 56
he was born in trinidad 79
he was born in washington 160
he was born is evidence 48
he was born of american 40
he was born of christian 315
he was born on december 888
he was born on february 934
he was born on november 726
he was born or begotten 83
he was born or believes 62
he was born or educated 46
he was born or inhabits 113
he was born to greatness 68
he was busy in collecting 97
he was busy in fortifying 59
he was busy in washington 40
he was buying the property 57
he was clad in complete 44
he was clad in military 60
he was clear of unseemly 76
he was come to acquaint 61
he was come to announce 55
he was come to breakfast 79
he was coming on business 41
he was coming to associate 52
he was coming to breakfast 79
he was coming to consider 44
he was coming to identify 40
he was coming to liberate 53
he was coming to maturity 50
he was coming to resemble 44
he was coming to washington 238
he was deep in politics 46
he was dining he listened 43
he was down at brighton 67
he was down in washington 40
he was duke of clarence 103
he was duke of cornwall 51
he was duke of hamilton 131
he was duke of normandy 362
he was eager to alleviate 40
he was eager to challenge 53
he was eager to commence 70
he was eager to complete 241
he was eager to conclude 42
he was eager to continue 277
he was eager to convince 57
he was eager to discover 190
he was eager to exercise 40
he was eager to maintain 159
he was eager to negotiate 55
he was eager to persuade 72
he was eager to preserve 114
he was eager to proclaim 50
he was even the companion 402
he was ever on business 439
he was ever so grateful 58
he was ever so slightly 116
he was ever the advocate 94
he was ever the foremost 164
he was ever to complete 48
he was facing an opponent 43
he was facing the audience 46
he was facing the direction 46
he was facing the opposite 82
he was facing the prospect 160
he was fain to conclude 41
he was fain to consider 102
he was fain to continue 47
he was fain to intermix 53
he was fain to overcome 42
he was flying an airplane 42
he was flying to washington 122
he was fond of addressing 44
he was fond of argument 69
he was fond of associating 123
he was fond of athletics 41
he was fond of billiards 64
he was fond of children 693
he was fond of collecting 274
he was fond of conversing 114
he was fond of describing 385
he was fond of discussing 234
he was fond of displaying 197
he was fond of exercise 67
he was fond of exercising 110
he was fond of exhibiting 215
he was fond of explaining 144
he was fond of expounding 45
he was fond of expressing 86
he was fond of literary 52
he was fond of luxurious 76
he was fond of military 112
he was fond of mortifying 84
he was fond of pictures 49
he was fond of recounting 137
he was fond of religious 46
he was fond of solitary 68
he was fond of solitude 120
he was free he returned 84
he was free of symptoms 139
he was free to alienate 42
he was free to approach 50
he was free to consider 115
he was free to continue 362
he was free to contract 71
he was free to converse 51
he was free to describe 44
he was free to exercise 256
he was free to maintain 58
he was free to negotiate 74
he was free to organize 54
he was free to practice 75
he was from my hometown 41
he was from the american 53
he was from the mainland 45
he was from the ministry 54
he was from the ordinary 43
he was from the province 70
he was full as valuable 64
he was full of activity 64
he was full of affection 78
he was full of ambitions 60
he was full of anecdote 231
he was full of animation 80
he was full of attention 56
he was full of business 206
he was full of contempt 130
he was full of courtesy 41
he was full of curiosity 223
he was full of eagerness 98
he was full of enthusiasm 1480
he was full of foreboding 200
he was full of generous 118
he was full of goodwill 59
he was full of humility 63
he was full of humorous 40
he was full of interest 234
he was full of kindness 249
he was full of laughter 64
he was full of literary 53
he was full of memories 64
he was full of mischief 228
he was full of misgivings 131
he was full of nonsense 66
he was full of optimism 210
he was full of original 46
he was full of paternal 76
he was full of projects 106
he was full of questions 459
he was full of religious 58
he was full of resource 79
he was full of surprise 42
he was full of suspicion 82
he was full of vitality 103
he was full of vivacity 94
he was giving an accurate 75
he was giving the children 67
he was giving the strongest 42
he was glad it happened 75
he was glad to announce 84
he was glad to associate 44
he was glad to compound 64
he was glad to conclude 275
he was glad to consider 46
he was glad to construe 128
he was glad to continue 51
he was glad to discover 213
he was glad to exercise 44
he was glad to perceive 148
he was glad to postpone 49
he was glad to purchase 326
he was glad to remember 229
he was glad to transfer 52
he was gone as suddenly 104
he was gone the children 67
he was gone the contrary 49
he was gone the landlady 54
he was good at football 54
he was good at languages 51
he was good to everyone 41
he was hard to convince 82
he was having an allergic 66
he was having an argument 393
he was having an audience 55
he was having an intimate 43
he was having an operation 51
he was having me followed 45
he was having to struggle 58
he was heard to complain 286
he was heard to describe 49
he was held as prisoner 73
he was held at gunpoint 70
he was held by everyone 62
he was held by officers 43
he was held by washington 58
he was held in affection 60
he was held in contempt 789
he was held in detention 179
he was held in grateful 67
he was held in isolation 59
he was held in solitary 304
he was held in suspense 47
he was held in suspicion 85
he was held on suspicion 163
he was here in washington 108
he was here no otherwise 69
he was here on business 339
he was here on saturday 43
he was here or somebody 48
he was home on furlough 630
he was home on holidays 55
he was home on weekends 71
he was hoping to complete 170
he was hoping to convince 63
he was hoping to discover 74
he was hoping to persuade 133
he was ivan the terrible 148
he was just an ambitious 45
he was just an american 129
he was just an employee 148
he was just an ignorant 94
he was just an innocent 239
he was just an observer 149
he was just an ordinary 2134
he was just as affected 71
he was just as ambitious 41
he was just as brilliant 49
he was just as cheerful 47
he was just as confused 244
he was just as conscious 40
he was just as critical 101
he was just as dangerous 63
he was just as emphatic 62
he was just as entitled 41
he was just as friendly 141
he was just as generous 83
he was just as handsome 199
he was just as helpless 97
he was just as ignorant 141
he was just as involved 45
he was just as obviously 85
he was just as positive 69
he was just as powerful 51
he was just as relieved 110
he was just as startled 62
he was just as stubborn 109
he was just as vigorous 44
he was just the messenger 102
he was just the opposite 914
he was just the ordinary 60
he was just the sweetest 108
he was keen to continue 62
he was keen to discover 46
he was keen to maintain 73
he was keen to preserve 58
he was kept in complete 61
he was kept in constant 240
he was kept in detention 171
he was kept in hospital 90
he was kept in isolation 193
he was kept in rigorous 65
he was kept in seclusion 74
he was kept in solitary 818
he was kept in suspense 262
he was kind to children 69
he was kind to everyone 59
he was last in scotland 43
he was last in washington 81
he was last so employed 64
he was laying up treasures 41
he was leading the american 55
he was leading the campaign 45
he was leading the children 44
he was leading to execution 42
he was leaving he remarked 41
he was leaving the business 60
he was leaving the district 77
he was leaving the hospital 445
he was leaving the ministry 88
he was leaving the platform 112
he was leaving the premises 128
he was leaving the presence 41
he was left in absolute 91
he was left in complete 125
he was left in darkness 214
he was left in solitary 52
he was left in solitude 86
he was left in unbroken 64
he was left so entirely 41
he was left to continue 82
he was left to discover 64
he was left to exercise 62
he was left to meditate 107
he was left to struggle 263
he was like an american 119
he was like an electric 50
he was like an explorer 45
he was like an imbecile 61
he was like an obedient 46
he was living at richmond 43
he was living in adultery 117
he was living in australia 53
he was living in berkeley 50
he was living in birmingham 53
he was living in brooklyn 111
he was living in brussels 56
he was living in calcutta 42
he was living in colorado 42
he was living in complete 45
he was living in constant 55
he was living in disguise 64
he was living in florence 215
he was living in hartford 47
he was living in kentucky 61
he was living in maryland 41
he was living in missouri 40
he was living in richmond 59
he was living in scotland 67
he was living in seclusion 118
he was living in washington 224
he was living on borrowed 865
he was living the american 45
he was losing an argument 62
he was losing the argument 231
he was losing the attention 45
he was losing the struggle 74
he was lost in darkness 53
he was lost in memories 54
he was lost in richmond 40
he was lost in surprise 65
he was made an adjutant 114
he was made an alderman 137
he was made an associate 1724
he was made an exception 84
he was made an executor 43
he was made an honorary 6282
he was made an ordinary 63
he was made an overseer 85
he was made the chairman 374
he was made the director 205
he was made the governor 263
he was made the minister 109
he was made the treasurer 66
he was made to complain 98
he was made to disgorge 51
he was made to dismount 45
he was made to remember 49
he was made to renounce 51
he was made to resemble 59
he was making an abundant 103
he was making an admission 52
he was making an approach 44
he was making an argument 84
he was making an assertion 101
he was making an enormous 140
he was making an exception 200
he was making an excursion 92
he was making an original 58
he was making it possible 129
he was making no progress 1116
he was making no promises 79
he was making the conquest 48
he was making the decisions 95
he was making the proposal 43
he was making the purchase 99
he was making the situation 50
he was making to maintain 40
he was making to restrain 64
he was more an attorney 43
he was more an observer 82
he was much in evidence 187
he was must the darkened 73
he was next in washington 41
he was next to consider 41
he was nice to everyone 66
he was once an american 56
he was once as beautiful 75
he was once in business 40
he was once in hospital 339
he was once in paradise 42
he was once so constant 89
he was once so flurried 57
he was only an american 80
he was only an attorney 62
he was only an employee 179
he was only an honorary 62
he was only an ignorant 95
he was only an imitator 166
he was only an impostor 96
he was only an incident 47
he was only an innocent 118
he was only an observer 223
he was only an onlooker 77
he was only an ordinary 536
he was only an outsider 63
he was only the business 52
he was only the director 40
he was only the messenger 91
he was only the minister 50
he was only the receiver 82
he was open to argument 114
he was open to consider 48
he was open to discussing 41
he was open to flattery 202
he was open to suspicion 49
he was open to whatever 40
he was over the threshold 232
he was pacing the platform 45
he was paid the advanced 48
he was paid the princely 239
he was paying no attention 791
he was paying the expenses 59
he was prying or spiteful 87
he was raving in delirium 50
he was reading the classics 46
he was reading the situation 47
he was ready to abdicate 272
he was ready to advocate 102
he was ready to announce 508
he was ready to approach 138
he was ready to authorize 46
he was ready to befriend 51
he was ready to challenge 388
he was ready to collapse 206
he was ready to commence 371
he was ready to complete 281
he was ready to conclude 501
he was ready to confront 258
he was ready to consider 1094
he was ready to continue 939
he was ready to converse 89
he was ready to dedicate 104
he was ready to denounce 125
he was ready to describe 93
he was ready to disappear 40
he was ready to disclose 81
he was ready to discover 52
he was ready to dispense 107
he was ready to dissolve 61
he was ready to evacuate 60
he was ready to exercise 75
he was ready to graduate 565
he was ready to identify 49
he was ready to immolate 41
he was ready to instruct 68
he was ready to maintain 631
he was ready to minister 42
he was ready to mobilize 46
he was ready to negotiate 996
he was ready to organize 118
he was ready to overlook 113
he was ready to overthrow 48
he was ready to perceive 73
he was ready to postpone 158
he was ready to practice 161
he was ready to proclaim 279
he was ready to purchase 228
he was ready to renounce 809
he was ready to repudiate 91
he was ready to shoulder 189
he was ready to suppress 43
he was ready to tolerate 104
he was ready to transfer 234
he was ready to transmit 56
he was reaping the benefits 79
he was riding the elevator 49
he was ripe in judgment 56
he was said to exercise 45
he was said to resemble 414
he was saying the opposite 54
he was seen by everyone 43
he was seen to approach 64
he was seen to disappear 46
he was seen to hesitate 67
he was sent as american 99
he was sent as chaplain 54
he was sent as delegate 172
he was sent as governor 274
he was sent as military 58
he was sent as minister 879
he was sent as prisoner 52
he was sent by cardinal 43
he was sent by cromwell 62
he was sent by governor 210
he was sent by monsieur 79
he was sent by washington 103
he was sent in disgrace 49
he was sent on business 140
he was sent to aberdeen 159
he was sent to alcatraz 49
he was sent to announce 178
he was sent to australia 346
he was sent to birmingham 55
he was sent to brittany 105
he was sent to brussels 199
he was sent to budapest 50
he was sent to calcutta 184
he was sent to colorado 61
he was sent to columbus 54
he was sent to complete 840
he was sent to continue 120
he was sent to coventry 284
he was sent to damascus 168
he was sent to discover 79
he was sent to flanders 294
he was sent to florence 263
he was sent to fortress 110
he was sent to hartford 55
he was sent to honolulu 75
he was sent to hospital 587
he was sent to illinois 40
he was sent to instruct 75
he was sent to istanbul 48
he was sent to kentucky 117
he was sent to lombardy 49
he was sent to louisiana 109
he was sent to manchuria 115
he was sent to maryland 40
