he abolish the fair long 47
he grabbed my hair and 211
he grabbed my hand and 1476
he grabbed my hips and 53
he grabbed my left arm 47
he grabbed my neck and 49
he grabbed the ball and 105
he grabbed the book and 48
he grabbed the door and 73
he grabbed the girl and 67
he grabbed the knob and 62
he grabbed the line and 40
he grabbed the mike and 56
he grabbed the other end 40
he grabbed the other man 43
he grabbed the radio and 76
he grabbed the rope and 170
he grabbed the young man 62
he granted to those who 87
he grasped my hand and 819
he grasped my hand with 340
he grasped the fact that 1474
he grasped the knob and 66
he grasped the rail and 55
he grasped the rope and 67
he grasped the rope with 50
he grasped the truth that 118
he grasped the young man 81
he greeted the moon with 194
he greeted the news with 86
he greeted the other man 43
he greeted the young man 160
he grieved at having his 87
he grieved to find him 85
he grieved to think how 41
he grieved to think that 123
he gripped my hand and 190
he gripped the bars and 71
he gripped the rope and 43
he groaned to think that 64
he guessed at many things 55
he guessed at once that 805
he guessed at once who 55
he guessed the truth and 58
he happens to cast his 96
he happens to feel that 125
he happens to find him 93
he happens to find out 89
he happens to find them 300
he happens to have and 43
he happens to have any 258
he happens to have got 97
he happens to have had 202
he happens to have his 181
he happens to have met 44
he happens to have one 483
he happens to have read 91
he happens to have them 46
he happens to have two 105
he happens to have with 117
he happens to know and 116
he happens to know how 41
he happens to know that 798
he happens to like them 60
he happens to live and 57
he happens to live near 121
he happens to lose his 89
he happens to make his 81
he happens to meet her 45
he happens to meet him 194
he happens to meet his 57
he happens to meet them 59
he happens to meet with 370
he happens to pick out 65
he happens to think that 169
he happens to turn his 197
he happens to want them 68
he happens to work for 49
he hazards to call him 56
he himself at their head 78
he himself in fact had 42
he himself is eater and 71
he himself is more than 147
he himself is nothing but 207
he himself is only too 49
he himself is ready for 68
he himself is very far 43
he himself no more than 44
he himself or some one 82
he hoisted it onto his 44
he hoisted it over his 58
he hoisted the sail and 43
he hurried to find his 40
he hurried to help her 70
he hurried to join her 46
he hurried to join his 107
he hurried to join them 74
he hurried to make his 61
he hurried to meet her 176
he hurried to meet him 166
he hurried to meet his 54
he hurried to meet them 100
he hurried to take his 79
he hurried to tell his 53
he ignited the fuse and 51
he ignored the fact that 4160
he ignored the need for 67
he ignored the pain and 192
he ignores the fact that 4736
he imagine in what any 69
he implies the need for 42
he imposed on those who 43
he imputed to their own 91
he imputes to those who 52
he induced to join him 60
he inferior to none that 59
he informs of many men 96
he informs the jury that 83
he insists he will not 84
he insists on citing his 50
he insists on dealing with 52
he insists on having his 230
he insists on hearing how 74
he insists on making his 79
he insists on paying for 88
he insists on saying that 42
he insists on seeing you 240
he insists on taking her 47
he insists on taking his 64
he insists on taking with 44
he insists on wearing his 40
he intends no more than 77
he intends to base his 70
he intends to call any 52
he intends to clear out 149
he intends to come and 78
he intends to draw his 51
he intends to find out 77
he intends to give her 92
he intends to give him 90
he intends to give his 301
he intends to give them 160
he intends to give you 163
he intends to have for 142
he intends to have him 54
he intends to have his 201
he intends to have one 89
he intends to have them 107
he intends to hold for 87
he intends to hold him 116
he intends to hold his 53
he intends to hold them 69
he intends to keep for 46
he intends to keep her 64
he intends to keep him 59
he intends to keep his 325
he intends to keep them 113
he intends to kill her 231
he intends to kill him 79
he intends to kill his 102
he intends to kill them 58
he intends to kill you 223
he intends to leave for 73
he intends to leave her 81
he intends to leave him 75
he intends to leave his 138
he intends to leave them 44
he intends to live and 60
he intends to live with 48
he intends to look for 116
he intends to make and 95
he intends to make any 98
he intends to make for 46
he intends to make her 133
he intends to make him 54
he intends to make his 959
he intends to make that 139
he intends to make them 234
he intends to make this 118
he intends to make use 296
he intends to make war 94
he intends to make you 124
he intends to move for 41
he intends to move his 69
he intends to part with 59
he intends to push this 58
he intends to rape her 46
he intends to rely and 138
he intends to sail for 68
he intends to sell his 137
he intends to sell them 153
he intends to send her 40
he intends to send him 96
he intends to send his 79
he intends to send them 130
he intends to send you 50
he intends to show how 103
he intends to show that 1107
he intends to show them 47
he intends to stay for 121
he intends to stay with 95
he intends to take any 63
he intends to take for 62
he intends to take her 118
he intends to take his 290
he intends to take them 51
he intends to take with 107
he intends to take you 128
he intends to tell his 88
he intends to treat his 75
he intends to treat them 47
he intends to treat this 68
he intends to vote for 258
he intends to work for 96
he intends to work with 120
he invited me back for 50
he invited me down for 40
he invited me home for 68
he invited me home with 64
he invited me into his 1280
he invited me over for 156
he invited my wife and 252
he invited the poor and 47
he invited the young man 395
he invited the young men 186
he invited to come and 153
he invited to dine with 128
he invited to join him 233
he invited to join his 104
he invited to live with 56
he invited to meet him 76
he invited to stay with 55
he invited us into his 425
he invited us over for 42
he invites me into his 60
he invites to come and 49
he invites us into his 96
he kindled it anew with 42
he kindled the fire and 75
he knocked it down with 90
he knocked it over and 59
he knocked me down and 315
he knocked me down with 212
he knocked me over and 40
he knocked the ball out 43
he knocked the breath out 54
he knocked the plug out 150
he knocked the snow off 116
he knocked the wind out 277
he labored so hard and 51
he labored to make his 82
he labored to show that 286
he laments the fact that 2370
he laughed at those who 162
he laughed at what she 46
he laughed so hard his 50
he laughed so hard that 534
he laughed so loud and 57
he laughed so loud that 254
he laughed so much that 552
he laughed to think how 56
he laughed to think that 355
he lighted the fire and 70
he lighted the fuse and 41
he lighted the lamp and 84
he listens to those who 129
he listens to what his 73
he listens to what she 48
he listens to what they 87
he listens to what you 83
he lowered it from his 68
he lowered it into his 40
he lowered the nose and 52
he lowered the sail and 49
he managed in less than 40
he managed in some way 262
he managed so well that 648
he managed to bail out 129
he managed to bale out 100
he managed to bite off 46
he managed to break his 125
he managed to break off 88
he managed to break out 266
he managed to call out 261
he managed to calm her 165
he managed to claw his 52
he managed to clear his 168
he managed to come out 502
he managed to cope with 329
he managed to curb his 73
he managed to doze off 148
he managed to drag her 100
he managed to drag him 41
he managed to drag his 202
he managed to drag out 100
he managed to drag them 56
he managed to draw her 72
he managed to draw his 167
he managed to draw out 282
he managed to drop his 72
he managed to feed and 48
he managed to feel his 41
he managed to fend off 92
he managed to fill his 108
he managed to find all 46
he managed to find and 102
he managed to find her 162
he managed to find him 41
he managed to find his 930
he managed to find one 331
he managed to find out 867
he managed to find them 76
he managed to find two 67
he managed to fire his 61
he managed to fish out 41
he managed to free her 43
he managed to free his 229
he managed to free one 135
he managed to gain his 123
he managed to gasp out 1028
he managed to give each 43
he managed to give her 182
he managed to give him 43
he managed to give his 361
he managed to give them 259
he managed to grab her 123
he managed to grab his 53
he managed to grab one 63
he managed to have all 46
he managed to have her 76
he managed to have his 482
he managed to have one 91
he managed to have them 123
he managed to have this 66
he managed to have two 44
he managed to hide his 433
he managed to hold her 112
he managed to hold his 1231
he managed to hold off 109
he managed to hold out 330
he managed to hold them 202
he managed to hook his 51
he managed to jerk out 48
he managed to jump out 145
he managed to keep all 170
he managed to keep any 43
he managed to keep both 83
he managed to keep going 506
he managed to keep her 272
he managed to keep him 56
he managed to keep his 5822
he managed to keep off 42
he managed to keep one 123
he managed to keep out 775
he managed to keep that 206
he managed to keep them 612
he managed to keep things 71
he managed to keep this 100
he managed to kill her 43
he managed to kill his 75
he managed to kill one 92
he managed to kill two 187
he managed to kiss her 89
he managed to land his 108
he managed to learn all 59
he managed to learn that 90
he managed to leave for 51
he managed to leave his 188
he managed to lift her 72
he managed to lift his 346
he managed to live and 101
he managed to live for 131
he managed to live with 151
he managed to look both 72
he managed to look out 44
he managed to lose his 163
he managed to lose them 55
he managed to make all 95
he managed to make both 82
he managed to make each 41
he managed to make her 343
he managed to make him 43
he managed to make his 2796
he managed to make off 40
he managed to make one 230
he managed to make out 762
he managed to make that 157
he managed to make them 429
he managed to make this 90
he managed to make two 67
he managed to mask his 43
he managed to meet and 52
he managed to meet her 85
he managed to meet his 55
he managed to meet with 66
he managed to move his 206
he managed to open his 398
he managed to open one 56
he managed to open them 58
he managed to pass all 50
he managed to pass his 574
he managed to pick out 217
he managed to pipe out 75
he managed to pull her 141
he managed to pull his 293
he managed to pull off 273
he managed to pull one 41
he managed to pull out 529
he managed to pull them 74
he managed to push her 79
he managed to push his 241
he managed to rasp out 100
he managed to reach and 68
he managed to reach her 104
he managed to reach his 424
he managed to reach out 82
he managed to ride out 41
he managed to rise and 66
he managed to roll off 42
he managed to save his 423
he managed to sell all 47
he managed to sell his 167
he managed to sell one 86
he managed to sell them 80
he managed to send her 79
he managed to send his 186
he managed to send off 59
he managed to send out 244
he managed to show that 171
he managed to slip and 82
he managed to slip his 190
he managed to slip off 95
he managed to slip out 1016
he managed to sneak out 115
he managed to sort out 75
he managed to speak with 123
he managed to spin out 120
he managed to spit out 126
he managed to stay for 45
he managed to stay off 85
he managed to stay out 669
he managed to stay with 94
he managed to stop his 71
he managed to stop them 67
he managed to take her 88
he managed to take his 256
he managed to take off 231
he managed to take one 49
he managed to take out 148
he managed to take them 40
he managed to take two 62
he managed to take with 57
he managed to talk her 60
he managed to talk his 205
he managed to talk with 83
he managed to tell her 224
he managed to tell his 158
he managed to tell them 78
he managed to throw her 68
he managed to throw his 103
he managed to throw off 137
he managed to throw out 40
he managed to turn and 88
he managed to turn her 102
he managed to turn his 587
he managed to turn off 43
he managed to turn out 511
he managed to turn this 95
he managed to walk out 111
he managed to walk with 57
he managed to ward off 134
he managed to work his 600
he managed to work out 372
he managed to work with 118
he managed to worm his 92
he managed to wrap his 85
he manages to come out 120
he manages to cope with 46
he manages to fill out 116
he manages to find his 85
he manages to find out 79
he manages to give his 87
he manages to give them 100
he manages to have his 80
he manages to hide his 68
he manages to hold his 125
he manages to keep going 77
he manages to keep her 40
he manages to keep his 580
he manages to keep out 98
he manages to keep them 84
he manages to live and 44
he manages to make her 43
he manages to make his 450
he manages to make them 129
he manages to make this 47
he manages to reach his 53
he manages to save his 68
he manages to show that 106
he manages to throw off 43
he manages to turn his 45
he manages to turn out 48
he manages to work his 51
he marched at once for 53
he marched at once with 43
he marched at their head 297
he marched on foot and 50
he marched on foot with 72
he marched on rome and 120
he marched on rome with 74
he marched the next day 171
he marched to meet him 49
he marched to meet his 45
he marched to meet them 67
he marches at their head 44
he married no less than 50
he married so soon that 45
he married the girl and 156
he married the girl who 159
he married the lady who 113
he married the next year 131
he married the other two 231
he married the same year 71
he married the young and 74
he marries the girl and 59
he marries the girl who 55
he measured the city with 1513
he measured the length and 67
he measures the length and 40
he mentions by name and 91
he mentions by name are 84
he mentions it more than 62
he mentions no less than 84
he mentions no more than 67
he mentions the fact that 3172
he mentions the need for 112
he merited no kind one 118
he mistook the love for 195
he motioned me into his 40
he mounted the bike and 49
he mounted the dais and 69
he mounted the mare and 97
he mounted the mule and 47
he mourned the fact that 266
he neglect to take his 43
he noticed at once that 876
he noticed the baby was 47
he noticed the door was 182
he noticed the fact that 223
he noticed the moving ears 44
he noticed the other man 84
he noticed the three men 49
he noticed the time and 48
he noticed the young man 161
he notices the fact that 213
he objects to having his 57
he objects to those who 75
he obliged to seek his 56
he obliged to turn his 50
he offered no less than 51
he offered no more all 48
he offered no more than 136
he offered the fact that 92
he offered the full sum 46
he offered the hope that 128
he offered the lady his 43
he offered the theory that 127
he offered the view that 280
he offered the young man 178
he offered to call for 41
he offered to come and 175
he offered to come with 110
he offered to draw his 134
he offered to find out 107
he offered to give any 90
he offered to give her 492
he offered to give him 603
he offered to give his 410
he offered to give one 94
he offered to give them 372
he offered to have her 46
he offered to have his 108
he offered to have them 41
he offered to help her 771
he offered to help him 180
he offered to help his 63
he offered to help out 68
he offered to help them 198
he offered to help with 196
he offered to help you 50
he offered to join his 88
he offered to join them 54
he offered to join with 46
he offered to kiss her 104
he offered to leave his 96
he offered to leave them 96
he offered to leave two 48
he offered to lend her 102
he offered to lend him 242
he offered to lend his 84
he offered to lend them 88
he offered to lend you 42
he offered to lift his 187
he offered to lucy with 40
he offered to make all 42
he offered to make any 74
he offered to make her 230
he offered to make him 375
he offered to make his 116
he offered to make oath 42
he offered to make them 97
he offered to meet him 96
he offered to meet them 65
he offered to meet with 134
he offered to open his 42
he offered to part with 84
he offered to pick her 42
he offered to play for 55
he offered to pray with 40
he offered to sell all 80
he offered to sell for 141
he offered to sell her 71
he offered to sell him 128
he offered to sell his 544
he offered to sell out 69
he offered to sell them 192
he offered to sell this 47
he offered to send for 78
he offered to send her 152
he offered to send him 159
he offered to send his 216
he offered to send one 58
he offered to send them 62
he offered to shew for 42
he offered to show her 217
he offered to show him 65
he offered to show his 119
he offered to show that 220
he offered to show them 203
he offered to stay with 63
he offered to stir out 62
he offered to take all 61
he offered to take any 43
he offered to take her 1198
he offered to take him 606
he offered to take his 369
he offered to take one 48
he offered to take out 41
he offered to take six 41
he offered to take them 470
he offered to take with 42
he offered to take you 91
he offered to teach her 134
he offered to teach him 119
he offered to teach them 50
he offered to these for 40
he offered to those who 127
he offered to throw his 41
he offered to treat with 58
he offered to turn his 41
he offered to vote for 62
he offered to walk her 159
he offered to walk with 93
he offered to work for 286
he offered to work with 89
he omitted it from his 203
he omitted the fact that 198
he omitted to give any 56
he omitted to make any 112
he omitted to note that 142
he opposed the bill for 71
he opposed the plan for 41
he opposed the theory that 117
he opposed the view that 280
he opposes the view that 244
he ordered me from his 46
he ordered no less than 80
he ordered the bags and 40
he ordered the boys and 50
he ordered the gold and 72
he ordered the helm put 43
he ordered the other two 112
he ordered the young man 247
he ordered the young men 46
he ordered to join him 128
he ordered to keep him 50
he ordered to tell him 54
he painted at least one 73
he painted at least two 81
he painted in oils and 62
he painted no less than 136
he painted the town red 47
he parried the blow with 49
he partook of nothing but 57
he perhaps is born who 45
he perhaps is more than 40
he pivoted to face her 61
he planned the next day 44
he planned to base his 61
he planned to call for 52
he planned to call his 76
he planned to come out 90
he planned to find out 131
he planned to give her 238
he planned to give him 60
he planned to give his 207
he planned to give them 121
he planned to have all 57
he planned to have her 143
he planned to have him 131
he planned to have his 369
he planned to have them 115
he planned to have this 49
he planned to have with 101
he planned to join her 63
he planned to join his 74
he planned to join them 71
he planned to keep her 126
he planned to keep his 236
he planned to keep them 55
he planned to kill all 48
he planned to kill her 322
he planned to kill him 132
he planned to kill his 178
he planned to kill them 125
he planned to kill you 62
he planned to kiss her 82
he planned to leave and 43
he planned to leave for 489
he planned to leave her 143
he planned to leave his 227
he planned to leave with 54
he planned to live out 56
he planned to live with 97
he planned to look for 83
he planned to make and 43
he planned to make for 72
he planned to make her 110
he planned to make him 45
he planned to make his 956
he planned to make one 51
he planned to make them 54
he planned to make this 100
he planned to make two 46
he planned to make use 99
he planned to make with 50
he planned to meet her 63
he planned to meet his 83
he planned to meet them 48
he planned to meet with 380
he planned to move his 219
he planned to move out 125
he planned to open his 85
he planned to pull out 47
he planned to sail for 132
he planned to seek out 45
he planned to sell for 49
he planned to sell his 203
he planned to sell them 77
he planned to send for 69
he planned to send her 79
he planned to send him 70
he planned to send his 200
he planned to send out 61
he planned to send them 92
he planned to show her 41
he planned to show them 41
he planned to stay and 65
he planned to stay for 282
he planned to stay out 52
he planned to stay with 176
he planned to stop off 55
he planned to take and 40
he planned to take her 452
he planned to take him 56
he planned to take his 667
he planned to take off 76
he planned to take out 157
he planned to take them 155
he planned to take this 48
he planned to take with 280
he planned to talk with 91
he planned to tell her 226
he planned to tell his 101
he planned to tell them 96
he planned to turn his 71
he planned to vote for 201
he planned to wait for 92
he planned to wipe out 49
he planned to work for 126
he planned to work his 47
he planned to work out 106
he planned to work with 110
he planted the seed and 60
he planted the seed for 44
he planted the seed that 91
he pledged to work for 115
he plotted to kill him 43
he plucked it from her 64
he plucked it from his 49
he plugged the hole with 46
he pointed to what had 45
he pointed to what was 61
he ponders the fact that 47
he possess at least two 48
he possess so much and 56
he pounded the desk with 88
he praised the baby and 58
he praised the book for 42
he praised the fact that 99
he praised the holy one 62
he praised the lord and 81
he praised the lord for 163
he praised the lord with 46
he preached no less than 122
he preached the need for 186
he preached the next day 62
he preached the word with 63
he preached to more than 54
he preached to those who 143
he preaches to young men 49
he prefers the view that 103
he prefers to base his 42
he prefers to call her 43
he prefers to call him 125
he prefers to call his 164
he prefers to call them 1162
he prefers to call this 58
he prefers to draw his 46
he prefers to give his 93
he prefers to give them 44
he prefers to have his 253
he prefers to have them 83
he prefers to hold his 72
he prefers to keep his 496
he prefers to keep them 69
he prefers to leave his 74
he prefers to leave that 96
he prefers to leave them 47
he prefers to live and 56
he prefers to live with 143
he prefers to make his 177
he prefers to make use 40
he prefers to play with 124
he prefers to sell his 40
he prefers to show his 64
he prefers to stay out 127
he prefers to stay with 116
he prefers to take his 268
he prefers to tell his 54
he prefers to think that 329
he prefers to turn his 51
he prefers to wait for 93
he prefers to work for 104
he prefers to work out 41
he prefers to work with 321
he prepare the road for 61
he pressed it down and 41
he pressed it down with 51
he pressed it into her 193
he pressed it into his 84
he pressed it over his 58
he pressed it upon him 94
he pressed it upon his 60
he pressed my hand and 573
he pressed my hand for 47
he pressed my hand with 228
he pressed so hard that 58
he pressed the bell and 115
he pressed the bell for 86
he pressed the case for 211
he pressed the hand that 213
he pressed the need for 46
he pressed the view that 42
he pressed the young man 105
he pressed to know who 52
he presume to think that 52
he pretend to deny that 104
he pretend to have any 93
he pretend to open his 69
he proceed to make his 46
he profess to have any 44
he promise to obey one 84
he pursued the deer and 50
he pursued the same idea 41
he pursues the only one 101
he rattled on their rings 40
he rattled the door and 87
he realized as well that 185
he realized at last that 996
he realized at once how 69
he realized at once that 3216
he realized he knew her 45
he realized he must get 43
he realized he must not 52
he realized he need not 75
he realized he only had 49
he realized in time that 333
he realized the baby was 41
he realized the boat was 45
he realized the door was 113
he realized the fact that 766
he realized the fire was 40
he realized the game was 96
he realized the girl was 101
he realized the need for 977
he realized the only way 81
he realized the other man 45
he realized the room was 121
he realized the ship was 57
he realized the time had 163
he realized the time was 46
he realized the truth and 46
he realized the truth that 140
he realized the young man 77
he realized we were going 41
he realized we were not 140
he realizes at last that 213
he realizes at once that 376
he realizes he will not 127
he realizes the fact that 365
he realizes the need for 245
he realizes the truth that 91
he rebuilt the town and 43
he rebuked it from his 48
he rebuked the wind and 146
he recalls the fact that 869
he recalls to mind his 66
he receive the early and 1474
he recited the fact that 89
he records the fact that 1365
he reduced to form and 46
he refused it from him 53
he refused it saying that 108
he refused to back off 78
he refused to base his 51
he refused to bend his 78
he refused to break his 249
he refused to break off 76
he refused to break with 127
he refused to call any 40
he refused to call for 85
he refused to call her 62
he refused to call him 79
he refused to call his 92
he refused to call off 76
he refused to call out 78
he refused to call them 143
he refused to care for 49
he refused to cease his 49
he refused to clean his 40
he refused to come and 192
he refused to come any 114
he refused to come near 99
he refused to come out 1874
he refused to come with 108
he refused to deny his 236
he refused to deny that 129
he refused to dine with 184
he refused to doff his 49
he refused to draw any 137
he refused to draw his 141
he refused to drop his 86
he refused to even try 52
he refused to face his 55
he refused to fill out 54
he refused to give any 2195
he refused to give her 1410
he refused to give him 836
he refused to give his 2014
he refused to give one 191
he refused to give out 165
he refused to give that 151
he refused to give thee 345
he refused to give them 2001
he refused to give this 179
he refused to give way 644
he refused to give you 163
he refused to hand out 55
he refused to hand them 102
he refused to have any 1403
he refused to have her 185
he refused to have him 101
he refused to have his 1459
he refused to have one 107
he refused to have sex 113
he refused to have them 186
he refused to heed his 73
he refused to help her 295
he refused to help him 111
he refused to help his 117
he refused to help out 56
he refused to help them 239
he refused to help with 84
he refused to hide his 40
he refused to hold any 310
he refused to hold his 49
he refused to hold that 41
he refused to join any 228
he refused to join her 89
he refused to join him 117
he refused to join his 238
he refused to join them 472
he refused to join with 214
he refused to keep his 261
he refused to keep them 87
he refused to kiss her 44
he refused to leave and 180
he refused to leave any 40
he refused to leave for 101
he refused to leave her 408
he refused to leave his 2529
he refused to leave them 123
he refused to leave with 55
he refused to lend any 44
he refused to lend him 61
he refused to lend his 350
he refused to lift his 95
he refused to live with 401
he refused to look for 63
he refused to look her 58
he refused to lose his 96
he refused to make any 2807
he refused to make eye 194
he refused to make her 88
he refused to make him 72
he refused to make his 565
he refused to make one 173
he refused to make out 43
he refused to make that 127
he refused to make them 158
he refused to make this 100
he refused to make use 295
he refused to make war 72
he refused to meet any 86
he refused to meet her 530
he refused to meet him 194
he refused to meet his 112
he refused to meet them 232
he refused to meet with 721
he refused to mend his 67
he refused to mingle with 49
he refused to move and 107
he refused to move his 144
he refused to move out 334
he refused to name any 142
he refused to name him 48
he refused to name his 217
he refused to name them 67
he refused to obey and 111
he refused to obey any 56
he refused to obey god 92
he refused to obey her 103
he refused to obey him 93
he refused to obey his 303
he refused to obey them 172
he refused to obey this 112
he refused to open his 566
he refused to open them 111
he refused to part with 1877
he refused to pass any 49
he refused to pass them 41
he refused to play any 168
he refused to play for 126
he refused to play his 59
he refused to play with 178
he refused to plead for 47
he refused to pose for 49
he refused to pray for 153
he refused to pray with 47
he refused to quit her 57
he refused to quit his 321
he refused to risk his 148
he refused to rule out 207
he refused to save his 172
he refused to sell and 42
he refused to sell any 143
he refused to sell her 68
he refused to sell him 73
he refused to sell his 521
he refused to sell out 125
he refused to sell them 357
he refused to sell you 47
he refused to send any 234
he refused to send for 78
he refused to send her 80
he refused to send him 118
he refused to send his 243
he refused to send out 57
he refused to send them 183
he refused to show any 154
he refused to show her 50
he refused to show him 43
he refused to show his 308
he refused to show them 104
he refused to shut his 87
he refused to side with 141
he refused to sign and 64
he refused to sign any 291
he refused to sign his 259
he refused to sign that 96
he refused to sign them 154
he refused to sign this 66
he refused to sign with 50
he refused to speak and 54
he refused to speak any 49
he refused to speak for 50
he refused to speak out 117
he refused to speak with 364
he refused to stay and 66
he refused to stay any 51
he refused to stay for 53
he refused to stay with 121
he refused to step off 42
he refused to stop and 136
he refused to stop for 73
he refused to stop his 129
he refused to swear that 77
he refused to take all 45
he refused to take any 3828
he refused to take for 74
he refused to take her 890
he refused to take him 247
he refused to take his 1510
he refused to take oath 53
he refused to take off 484
he refused to take one 176
he refused to take out 330
he refused to take pay 105
he refused to take that 268
he refused to take them 839
he refused to take this 318
he refused to take with 51
he refused to talk and 66
he refused to talk with 360
he refused to teach any 46
he refused to teach his 91
he refused to tell her 744
he refused to tell him 126
he refused to tell his 249
he refused to tell them 430
he refused to tell who 87
he refused to think that 101
he refused to throw his 72
he refused to treat for 63
he refused to treat her 78
he refused to treat them 70
he refused to treat with 723
he refused to turn and 45
he refused to turn his 228
he refused to turn them 60
he refused to vote for 671
he refused to wait for 283
he refused to work and 78
he refused to work any 68
he refused to work for 439
he refused to work with 496
he refuses to base his 43
he refuses to break his 54
he refuses to call them 72
he refuses to come and 61
he refuses to come out 328
he refuses to come with 58
he refuses to draw any 47
he refuses to give any 278
he refuses to give her 387
he refuses to give him 68
he refuses to give his 626
he refuses to give them 274
he refuses to give way 77
he refuses to give you 149
he refuses to have any 162
he refuses to have his 173
he refuses to have sex 73
he refuses to help her 99
he refuses to help his 41
he refuses to help them 44
he refuses to hide his 53
he refuses to join his 45
he refuses to join them 58
he refuses to keep his 121
he refuses to leave her 70
he refuses to leave his 301
he refuses to leave you 100
he refuses to lend his 45
he refuses to live with 97
he refuses to look for 48
he refuses to make any 355
he refuses to make his 106
he refuses to make them 43
he refuses to make this 60
he refuses to make use 115
he refuses to meet her 74
he refuses to meet his 48
he refuses to mend his 42
he refuses to move out 40
he refuses to name his 48
he refuses to obey his 98
he refuses to obey its 63
he refuses to open his 225
he refuses to part with 238
he refuses to play his 41
he refuses to play with 58
he refuses to risk his 42
he refuses to save his 46
he refuses to sell his 202
he refuses to send his 70
he refuses to show his 64
he refuses to speak with 54
he refuses to take any 425
he refuses to take for 82
he refuses to take her 182
he refuses to take him 46
he refuses to take his 289
he refuses to take off 90
he refuses to take them 138
he refuses to take this 102
he refuses to talk with 59
he refuses to tell her 139
he refuses to tell his 145
he refuses to tell them 66
he refuses to tell you 61
he refuses to turn his 75
he refuses to wait for 52
he refuses to work and 63
he refuses to work for 136
he refuses to work with 140
he refuted the view that 46
he refutes the view that 110
he regards as good and 75
he regards as just and 47
he regards as lewd and 47
he regards as true and 61
he regards the fact that 179
he regrets the fact that 379
he reigned in peace for 55
he rejects the need for 52
he rejects the theory that 388
he rejects the very idea 113
he rejects the view that 2444
he rejoice at seeing that 68
he related at length his 62
he relates as having had 42
he relates the fact that 51
he relayed the news that 43
he released it from his 56
he released me from his 189
he released my hand and 129
he released the girl and 40
he released the rope and 40
he relieve us from this 138
he remains at home and 94
he remains at work all 42
he remains in love with 42
he remains no more than 99
he remains the only man 76
he remains the only one 243
he remains the same for 41
he remains the same man 165
he reminds us also that 85
he removed it from her 129
he removed it from his 595
he removed it from its 205
he removed the cloth and 53
he removed the coat and 59
he removed the cork and 88
he removed the mask and 45
he removed the tape and 59
he removed to what was 109
he removes it from his 59
he removes it from its 52
he renders it vain and 49
he reopened the door and 70
he repeated it more than 173
he repeated it next day 45
he repeated it over and 556
he repeated it word for 81
he repeated the blow with 101
he repeated the call for 46
he repeated the fact that 59
he repeated the last two 47
he repeated the need for 40
he repeated the next day 70
he repeated the next year 51
he repeated the same cry 40
he repeated the same idea 121
he repeated the same old 68
he repeated the same things 135
he repeated the theme that 54
he repeated the view that 114
he repeated the word with 132
he repents in dust and 61
he replied at last with 42
he replied at once that 555
he replied at once with 104
he replied by saying that 1019
he replied the next day 150
he replied the same day 97
he replied to some one 165
he replied to those who 533
he replies at once that 291
he replies by saying that 139
he replies to those who 152
he rescued the city out 68
he resents the fact that 1086
he resumed at once his 100
he resumed the port and 69
he resumed the whip and 51
he retains the best and 72
he retains the view that 98
he retired on full pay 58
he retired on half pay 237
he retired the next year 143
he retired to give his 43
he retired to live with 68
he retired to make his 75
he retired to make way 50
he retired to rest and 68
he retired to rest his 42
he retired to rest that 192
he retired to rest with 128
he retired to take his 56
he retires to deep and 43
he retires to rest for 73
he returning to break our 74
he returns he will bring 48
he returns he will not 56
he returns no more this 153
he returns the next day 286
he returns the same way 42
he returns to camp and 43
he returns to find her 146
he returns to find his 319
he returns to find that 379
he returns to life and 47
he returns to live with 72
he returns to look for 59
he returns to over and 43
he returns to rome and 77
he returns to take his 84
he returns to tell his 66
he returns to work and 71
he returns to work with 46
he revealed the fact that 1231
he revealed the wealth and 82
he reviews the past and 49
he reviled the mild and 124
he revised the play for 43
he revised the text for 57
he revised the work for 44
he rewards the good and 243
he rewound the tape and 158
he rounded the bend and 122
he rounded the cape and 42
he rounded the desk and 115
he rounded the hood and 50
he ruffled my hair and 68
he saluted my lips with 54
he saluted the spot and 55
he saluted the young earl 83
he saluted the young man 63
he scanned me from head 68
he scanned the room and 149
he scanned the room for 308
he scanned the room with 100
he scoffed at those who 120
he scooped it into his 40
he scooped me into his 49
he scorned to make use 115
he scorned to take any 210
he scoured the city for 41
he scoured the town for 48
he screamed in pain and 144
he screamed so loud that 63
he searched in vain for 1419
he searched my face for 70
he searched my face with 123
he searched the city for 55
he searched the room for 297
he searched the room with 77
he searches in vain for 296
he searches the deep things 56
he secured no less than 44
he secured the love and 71
he settled in rome and 177
he settled in rome for 51
he settled in what was 80
he settled the bill and 78
he severed the ties that 184
he shifted it from one 83
he shifted to face her 83
he shipped the oars and 81
he shouted so loud that 314
he shouted to some men 52
he shouted to those who 55
he sickens or dies his 58
he slammed it down and 58
he slammed it shut and 149
he slammed the door and 2141
he slammed the door with 251
he slapped my face and 120
he slapped my face with 43
he slapped the young man 47
he slipped it from her 50
he slipped it from his 55
he slipped it into her 100
he slipped it into his 1440
he slipped it into one 40
he slipped it onto her 93
he slipped it over her 135
he slipped it over his 290
he slipped on some ice 342
he slipped on some wet 46
he slipped the bars she 47
he smelled of soap and 167
he smelled of sweat and 193
he smoothed it down with 47
he snapped it open and 93
he snapped it shut and 200
he somehow or other got 44
he sounded the call for 114
he sounded the note that 126
he spelled the word out 47
he spotted the fact that 42
he sprayed the room with 63
he spurned me from him 172
he stamped it down with 50
he stamped the snow off 70
he starred in more than 60
