had aged greatly since the 44
had made copious notes of 63
had made copious notes on 49
had made earlier about the 88
had made enough money as 75
had made enough money at 59
had made enough money by 97
had made enough money he 55
had made enough money in 267
had made enough money on 55
had made enough money so 63
had made enough money to 2815
had made enough noise to 143
had made itself known as 42
had made itself known in 74
had made itself known to 243
had made itself liable to 54
had made little appeal to 51
had made little change in 328
had made little sense to 76
had made mental notes of 69
had made myself known to 170
had made myself liable to 63
had made myself stick to 54
had made ninety miles in 64
had made riotous about the 234
had made secret plans to 71
had made special study of 82
had made special trips to 48
had made twenty miles to 40
had many doubts about it 95
had many doubts about the 482
had many little vices of 90
had many qualms about the 58
had many strange tales to 57
had many theories about the 70
had more common sense in 44
had more doubts about the 108
had more rivers drawn on 40
had most kindly given me 96
had most likely taken the 51
had much better reason to 91
had much better spend the 47
had much better stick to 160
had much better taste in 52
had much better trust to 41
had much changed since the 125
had much deeper roots in 185
had much greater cause to 85
had much greater power in 50
had much greater power to 41
had much greater reason to 195
had much higher rates of 955
had nothing alarming about it 40
had nothing bardic about it 40
had nothing dismal about it 70
had nothing special about it 101
had nothing strange about it 43
had once before saved the 55
had once before stood in 45
had once before tried to 122
had once caught sight of 171
had once fallen under the 81
had once formed parts of 64
had once seemed willing to 42
had once seethed about the 42
had once served under the 92
had once talked about the 72
had once thought might be 48
had once thought would be 139
had once vainly tried to 73
had only barely begun to 146
had only become aware of 341
had only become known to 51
had only become legal in 41
had only caught sight of 114
had only created woman to 41
had only dreamed about in 51
had only dreamed about the 189
had only enough funds to 74
had only enough money in 57
had only enough money to 1077
had only enough power to 63
had only enough water to 42
had only gotten worse as 57
had only lately begun to 287
had only lately ceased to 79
had only lately given up 47
had only lately taken up 41
had only learned about it 68
had only learned about the 95
had only slowly begun to 45
had only talked about it 52
had only talked about the 82
had only thought about it 168
had only thought about the 83
had only twelve hours to 82
had only twenty miles to 76
had only twenty yards to 68
had only waited until the 152
had other doubts about the 45
had paid another visit to 466
had paid twenty spies to 52
had quit school after the 133
had said before about the 195
had said earlier about the 335
had said enough about the 63
had said little about it 168
had said little about the 462
had said little since the 68
had said something about an 229
had said something about it 463
had said something about me 157
had said something about my 124
had said something about the 1827
had said something nasty to 42
had said something which he 159
had seen another piece of 55
had seen arrows stuck in 57
had seen carved ivory in 62
had seen engines since the 47
had seen enough action to 49
had seen hardly anything of 95
had seen ladies dance on 89
had seen little action in 57
had seen little change in 139
had seen little point in 71
had seen little reason to 138
had seen little spots of 51
had seen little value in 43
had seen martin luther king 67
had seen prowling about the 44
had seen something about it 63
had seen something about the 51
had seen something under it 53
had seen something which he 107
had sent enough money to 53
had sent slaves after me 41
had shed little light on 65
had some charming rooms in 64
had some choice words to 50
had some costly spoil of 83
had some divine right to 46
had some doubts about it 477
had some doubts about me 42
had some doubts about my 170
had some doubts about the 3923
had some english blood in 47
had some english stuff in 79
had some exciting times in 49
had some feelings about the 56
had some french blood in 60
had some german blood in 54
had some inward feeling or 68
had some jewish blood in 98
had some little piece of 57
had some little reason to 126
had some little share in 124
had some little space of 70
had some little store of 176
had some lively sport at 49
had some notions about the 87
had some qualms about it 91
had some qualms about the 435
had some secret cause of 78
had some secret method of 71
had some secret store of 59
had some serious talking to 54
had some serious thinking to 462
had some slight basis in 57
had some slight claim to 49
had some slight feeling of 71
had some slight notion of 42
had some slight reason to 52
had some slight sense of 110
had some slight share in 213
had some special appeal to 45
had some special claim on 60
had some special claim to 77
had some special reason to 194
had some special right to 92
had some special skill or 48
had some strange power of 57
had some theories about the 67
had some unkind words to 41
had some urgent reason in 88
had soon become aware of 129
had soon become tired of 51
had such joyful tidings to 55
had such native force of 50
had such recent reason to 52
had such severe pains in 41
had talk enough about the 184
had their annual meeting in 45
had their choice either to 68
had their choice which of 46
had their doubts about it 149
had their doubts about me 67
had their doubts about the 1835
had their houses built by 89
had their little round of 60
had their little stock of 119
had their origin about the 179
had their origin after the 84
had their origin either in 244
had their origin rather in 94
had their origin since the 67
had their origin under the 117
had their origin within the 208
had their photos taken in 40
had their places taken by 87
had their proper place in 291
had their proper share of 65
had their second child in 52
had their sights fixed on 85
had their special place in 85
had their starting point in 204
had their steeds begun to 53
had their training under the 57
had their weapons aimed at 55
had their wicked wills of 82
had there seemed aught on 52
had these latter lived in 80
had third degree burns on 53
had three bullet holes in 129
had told anyone about it 73
had told anyone about the 94
had told nobody about it 75
had told someone about the 85
had torn itself apart in 61
had used public funds to 159
had used public money to 94
had used various forms of 67
had used various types of 43
had very kindly asked me 55
had very kindly given me 113
had very little appeal in 46
had very little appeal to 138
had very little basis in 68
had very little blood in 60
had very little cause to 145
had very little change in 48
had very little claim to 196
had very little clothing on 48
had very little doubt as 106
had very little doubt in 77
had very little doubt of 219
had very little doubt the 118
had very little either of 57
had very little feeling in 97
had very little grasp of 124
had very little hopes of 276
had very little input in 81
had very little longer to 51
had very little merit in 55
had very little money as 40
had very little money at 393
had very little money in 485
had very little money of 277
had very little money on 125
had very little money or 94
had very little money so 157
had very little money to 1786
had very little notion of 620
had very little place in 273
had very little power at 65
had very little power in 262
had very little power of 360
had very little power or 96
had very little power to 705
had very little reason to 1236
had very little right to 121
had very little scope to 72
had very little sense of 1503
had very little share in 470
had very little skill in 186
had very little sleep in 162
had very little sleep the 223
had very little space in 51
had very little space to 78
had very little stake in 61
had very little trust in 115
had very little value as 159
had very little value in 146
had very little voice in 311
had very little warning of 52
had very little water in 92
had very little water to 48
had very serious plans in 46
had very strict rules of 48
had very strict views on 69
had well looked round to 47
had what became known as 65
had wide powers under the 41
had years before given up 60
had your doubts about me 40
has also another after it 184
has also another claim to 73
has also arisen about the 44
has also become adept at 48
has also become aware of 325
has also become easier to 115
has also become known as 1091
has also become known in 50
has also caused people to 50
has also changed since the 289
has also changed under the 43
has also clearly shown the 48
has also edited books on 53
has also edited works by 44
has also fallen short of 154
has also fallen under the 137
has also greatly added to 96
has also helped change the 56
has also helped create the 40
has also helped people to 46
has also helped shape the 73
has also helped solve the 73
has also kindly given me 84
has also learned about the 48
has also loomed large in 75
has also spoken about the 135
has also talked about the 128
has also taught writing at 47
has also worked within the 41
has been absent since the 185
has been active since at 60
has been active since the 1323
has been active within the 241
has been agreed shall be 81
has been agreed under the 58
has been agreed within the 65
has been almost alone in 261
has been almost equal to 122
has been almost fatal to 69
has been almost given up 71
has been almost since the 43
has been almost twice as 213
has been already added to 45
has been already cited as 148
has been already cited at 45
has been already cited in 208
has been already drawn by 54
has been already drawn in 62
has been already drawn to 169
has been already drawn up 74
has been already dwelt on 149
has been already fixed by 67
has been already found by 50
has been already found in 170
has been already found to 173
has been already given as 213
has been already given at 287
has been already given by 273
has been already given in 5112
has been already given of 690
has been already given on 483
has been already given to 590
has been already given up 72
has been already named as 90
has been already named in 74
has been already noted as 367
has been already noted by 202
has been already noted in 864
has been already noted on 57
has been already shewn by 67
has been already shewn in 382
has been already shewn to 208
has been already shown at 96
has been already shown by 637
has been already shown in 2264
has been already shown of 42
has been already shown on 50
has been already shown the 59
has been already shown to 1106
has been already speaking of 59
has been already taken by 161
has been already taken in 166
has been already taken of 201
has been already taken to 51
has been already taken up 277
has been already tried in 209
has been already urged in 137
has been always borne by 41
has been always equal to 66
has been always feared by 47
has been always flowing in 40
has been always found in 113
has been always found the 48
has been always found to 178
has been always given by 45
has been always given to 102
has been always known as 96
has been always known to 123
has been always liable to 134
has been always loyal to 52
has been always taken as 40
has been always taken to 53
has been always tending to 45
has been always thinking of 41
has been always under the 74
has been always willing to 113
has been another cause of 396
has been another change in 152
has been another change of 74
has been another focus of 173
has been another group of 46
has been another method of 57
has been another period of 76
has been another point of 111
has been another shift in 69
has been another story of 116
has been another topic of 57
has been anxious about the 91
has been appearing since the 47
has been appearing under the 60
has been argued about the 172
has been argued above in 105
has been argued above is 81
has been argued since the 226
has been argued within the 57
has been around about as 60
has been around nearly as 103
has been around since at 655
has been around since the 10090
has been avowed quite as 76
has been awhile since we 73
has been banned since the 193
has been banned under the 125
has been before shown to 63
has been better known as 467
has been better known by 40
has been better known in 113
has been better known to 85
has been better since the 65
has been boiled until it 82
has been broken apart by 71
has been broken since the 108
has been bubbling under the 55
has been building since the 351
has been buried alive in 108
has been buried beneath the 373
has been buried under an 81
has been buried under the 785
has been buried within the 87
has been butler since my 83
has been called above the 447
has been called above to 150
has been called after it 76
has been called after the 464
has been called again to 54
has been called aside to 47
has been called either the 80
has been called learning by 61
has been called since the 678
has been called taste by 154
has been called under the 51
has been called within the 55
has been candid about the 66
has been carbon dated to 128
has been carrying packs in 49
has been caught cheating at 55
has been caught kissing the 51
has been caught sight of 70
has been caught under the 50
has been caught within the 94
has been caused either by 245
has been center stage in 65
has been changed after the 136
has been changed again to 43
has been changed either by 50
has been changed since he 44
has been changed since it 516
has been changed since my 47
has been changed since the 2161
has been changed twice in 53
has been changed under the 303
has been changed within the 231
has been chosen based on 352
has been chosen equal to 512
has been chosen leader of 51
has been chosen mayor of 43
has been chosen since it 428
has been chosen since the 147
has been chosen under the 83
has been chosen where the 50
has been chosen which is 224
has been chosen within the 42
has been circling about in 92
has been cleared since the 49
has been cleared under the 151
has been cleared within the 53
has been clearly drawn by 74
has been clearly drawn in 67
has been clearly given by 47
has been clearly noted by 56
has been clearly shewn by 158
has been clearly shewn in 66
has been clearly shewn to 48
has been clearly shown as 107
has been clearly shown by 4252
has been clearly shown in 2513
has been clearly shown on 44
has been clearly shown to 2789
has been climbing since the 87
has been closed after the 53
has been closed since the 707
has been common since at 41
has been common since the 808
has been common within the 51
has been cooked until it 53
has been cooled below the 198
has been created about the 201
has been created after the 242
has been created based on 295
has been created either by 121
has been created since the 786
has been created under the 1182
has been created where the 199
has been created which in 40
has been created which is 923
has been created which the 40
has been created within the 1473
has been curious about the 122
has been debate about the 884
has been deemed right to 153
has been deemed wiser to 72
has been deemed worthy of 1399
has been deemed worthy to 199
has been deeply moved by 389
has been denied entry to 73
has been denied since the 93
has been denied under the 70
has been denied where an 47
has been denied where the 457
has been drifting since the 52
has been drinking since he 58
has been driven about by 56
has been driven below the 74
has been driven close to 45
has been driven crazy by 73
has been driven under the 67
has been dropping since the 223
has been eagerly taken up 173
has been edited since it 62
has been edited since the 55
has been edited under the 101
has been emerging since the 378
has been emerging within the 42
has been engaged either in 67
has been engaged since the 539
has been enough killing in 58
has been eroded since the 148
has been evolving since the 957
has been evolving within the 43
has been existing since the 53
has been extant since the 43
has been fairly close to 91
has been fairly earned by 185
has been fairly earned in 46
has been fairly rapid in 87
has been fairly steady at 100
has been fairly steady in 89
has been fairly strong in 75
has been fairly tried by 59
has been fairly tried in 87
has been famous since the 712
has been farmed since the 40
has been fighting since the 168
has been filled after the 51
has been filled since the 72
has been finely tuned to 63
has been firmly based on 145
has been firmly dated to 65
has been firmly fixed in 269
has been firmly fixed on 43
has been firmly under the 60
has been flitting about the 41
has been floating about in 154
has been floating about the 45
has been folded about the 50
has been forced either to 83
has been forced under the 76
has been forged since the 55
has been forged under the 42
has been formed about the 139
has been formed above the 72
has been formed after the 248
has been formed based on 74
has been formed below the 56
has been formed beneath the 73
has been formed close to 52
has been formed either by 66
has been formed known as 54
has been formed round it 43
has been formed round the 117
has been formed since the 679
has been formed under the 2438
has been formed where the 68
has been formed which is 474
has been formed within the 997
has been fought since the 113
has been fought under the 67
has been framed under the 103
has been framed within the 286
has been freely drawn on 223
has been freely given by 252
has been freely given in 75
has been freely given to 432
has been frozen since the 92
has been funded under the 101
has been further added to 102
has been further aided by 238
has been further noted by 42
has been further shown by 377
has been further shown in 88
has been further shown to 74
has been further taken up 40
has been gained about the 751
has been gained makes the 80
has been gained since the 351
has been gained under the 124
has been gained which is 48
has been gained within the 168
has been gathering force in 107
has been gathering since the 62
has been gleaned about the 102
has been greater focus on 87
has been greater since the 158
has been greatly added to 262
has been greatly aided by 4083
has been greatly aided in 322
has been greatly fixed by 49
has been greatly moved by 91
has been greatly taken up 50
has been greatly upset by 129
has been groaning under the 71
has been ground smooth on 50
has been ground under by 41
has been ground under the 44
has been guilty either of 66
has been guilty since the 43
has been halved since the 137
has been handed about in 41
has been heavily based on 116
has been heavily biased in 80
has been heavily drawn on 42
has been heavily taxed by 47
has been hedged about by 157
has been hidden beneath the 105
has been hidden since the 292
has been hidden under the 254
has been hidden within the 88
has been higher since the 75
has been highly rated by 111
has been highly vocal in 43
has been housed since the 40
has been hovering about the 62
has been hunted nearly to 53
has been hunted round the 79
has been ingested within the 57
has been issued about the 52
has been issued after the 104
has been issued shall be 409
has been issued showing the 60
has been issued since the 390
has been issued under the 1623
has been issued which is 52
has been issued within the 451
has been judged right to 52
has been judged worthy of 212
has been judged worthy to 81
has been justly named the 80
has been justly proud of 72
has been keenly alive to 135
has been keenly aware of 547
has been killed since the 98
has been kindly given by 302
has been kindly given me 112
has been kindly given to 154
has been knocking about in 66
has been knocking about the 148
has been laboring under the 157
has been lately added to 231
has been lately built at 65
has been lately built by 137
has been lately built in 45
has been lately drawn to 42
has been lately found at 40
has been lately found by 73
has been lately found in 298
has been lately found to 92
has been lately given by 144
has been lately given in 96
has been lately given to 299
has been lately shewn by 48
has been lately shown by 196
has been lately shown in 96
has been lately shown to 105
has been lately taken by 87
has been lately taken in 153
has been lately taken of 46
has been lately taken up 97
has been lately thrown on 178
has been lately urged in 58
has been latent since the 71
has been learned about it 323
has been learned about the 15211
has been learned since the 567
has been learned under the 45
has been learned within the 135
has been levied shall in 64
has been levied under the 80
has been lifted above the 355
has been listed under the 223
has been little action on 76
has been little action to 62
has been little change at 49
has been little change in 11365
has been little change of 128
has been little change or 73
has been little change to 146
has been little danger of 40
has been little doubt in 45
has been little doubt of 46
has been little focus on 529
has been little growth in 412
has been little growth of 75
has been little known in 255
has been little known or 40
has been little known to 162
has been little noted by 60
has been little noted in 87
has been little point in 47
has been little reason to 336
has been little sense of 155
has been little shift in 125
has been little short of 2503
has been little study of 2052
has been little study on 83
has been little study to 45
has been little testing of 95
has been little trace of 55
has been locked since the 70
has been lodged within the 315
has been longest known to 119
has been looked after by 359
has been looked after in 80
has been loudly echoed by 96
has been mainly about the 121
has been mainly aimed at 141
has been mainly based on 635
has been mainly built up 160
has been mainly found in 63
has been mainly given to 110
has been mainly spent in 81
has been mainly taken up 52
has been mainly under the 62
has been mainly within the 55
has been mapped within the 103
has been marked change in 84
has been marked growth in 110
has been marked since the 273
has been misled about the 100
has been modest growth in 50
has been mooted since the 48
has been mostly about the 51
has been mostly based on 210
has been mostly spent in 81
has been mostly taken up 44
has been mounting since the 108
has been needed since the 68
has been nicely shown by 50
has been noised about in 53
has been normal since the 82
has been obvious since the 370
has been opened above the 49
has been opened again by 43
has been opened either by 47
has been opened since the 176
has been opened under the 233
has been opened where the 42
has been opened which is 41
has been opened within the 151
has been painting since he 40
has been painting since the 70
has been partly based on 238
has been partly built up 76
has been partly given in 49
has been partly shown in 94
has been partly taken by 49
has been passed after the 49
has been passed beneath the 90
has been passed either in 176
has been passed round the 107
has been passed shall be 62
has been passed since the 397
has been passed twice by 56
has been passed under the 660
has been passed which is 103
has been passed within the 183
has been picked whole by 43
has been placed about the 176
has been placed above it 79
has been placed above the 808
has been placed after the 473
has been placed below the 330
has been placed beneath the 306
has been placed close to 219
has been placed either in 68
has been placed either on 75
has been placed equal to 53
has been placed first in 266
has been placed first of 41
has been placed first on 71
has been placed round the 101
has been placed since the 137
has been placed thereon or 49
has been placed under an 247
has been placed under it 79
has been placed under my 168
has been placed under the 6242
has been placed where he 147
has been placed where it 310
has been placed where the 161
has been placed within an 59
has been placed within it 87
has been placed within me 98
has been placed within my 44
has been placed within the 1763
has been placed within us 69
has been played since the 233
has been plowed under by 41
has been posted within the 53
has been preaching about the 60
has been pressing japan to 44
has been pretty close to 87
has been pretty nearly as 42
has been pretty rough on 55
has been prized since the 52
has been proved about the 139
has been proved above in 58
has been proved equal to 232
has been proved false by 287
has been proved false in 63
has been proved right by 202
has been proved right in 239
has been proved since the 75
has been proved under the 160
has been proved valid by 66
has been proved within the 107
has been proved worthy of 40
has been proven about the 46
has been proven false by 153
has been proven false in 107
has been proven right in 65
has been proven twice as 54
has been prowling about the 92
has been prowling round the 41
has been pulled about by 45
has been pulled apart by 50
has been pulled aside to 50
has been pursuing since the 127
has been pushed about as 57
has been pushed above the 53
has been pushed aside as 134
has been pushed aside by 619
has been pushed aside in 224
has been pushed aside to 125
has been pushed below the 48
has been pushed under the 142
has been quoted about the 44
has been quoted above as 190
has been quoted above in 203
has been quoted above is 81
has been quoted above on 56
has been quoted above to 42
has been quoted often as 107
has been quoted often in 72
has been quoted under the 42
has been raised about it 109
has been raised about the 3056
has been raised above sea 113
has been raised above the 1218
has been raised after the 70
has been raised again by 194
has been raised again in 217
has been raised again to 56
has been raised either by 47
has been raised nearly to 52
has been raised often in 57
has been raised since the 507
has been raised under the 257
has been raised until it 83
has been raised until the 74
has been raised where the 43
has been raised which is 124
has been raised within the 486
has been ranked first in 76
has been rarely found in 190
has been rarely found to 44
has been reached about it 48
has been reached about the 950
has been reached after the 211
has been reached based on 86
has been reached either by 63
has been reached shall be 310
has been reached since the 118
has been reached under the 337
has been reached where an 102
has been reached where he 55
has been reached where it 522
has been reached where no 133
has been reached where the 2804
has been reached where we 144
has been reached which is 388
has been reached which the 89
has been reached within the 434
has been reached would be 42
has been readily taken up 64
has been recent growth in 55
has been ripped apart by 148
has been robbed again in 49
has been robbed twice in 49
has been rubbed smooth by 74
has been seized under an 85
has been seized under the 159
has been seized within the 167
has been seldom found in 90
has been seldom known to 99
has been served fails to 151
has been served shall be 74
has been served under the 220
has been served within the 184
has been shaken about in 55
has been shaped quite as 46
has been shaped since the 118
has been shaped under the 114
has been shaped within the 87
has been shoved aside by 79
has been signed below by 156
has been silent about the 166
has been silent since the 124
has been sleeping since the 58
has been sleeping under the 55
has been slipping since the 55
has been slowly built up 1176
has been slowly changing in 69
has been slowly dawning on 182
has been slowly forming in 44
has been slowly gaining in 43
has been slowly growing in 118
has been slowly growing up 131
has been solely based on 69
has been solved either by 49
has been solved under the 64
has been solved within the 105
has been something close to 55
has been something lacking in 121
has been sorely lacking in 282
has been sorely missing in 47
has been sorely tried by 291
has been sorely tried in 64
has been sought after at 81
has been sought after by 385
has been sought after in 63
has been sought since the 132
has been sought under the 85
has been sought within the 49
has been spending money on 81
has been spoken about in 95
has been spoken about the 147
has been spoken since the 94
has been spreading since the 133
has been stable since the 428
has been standing since the 148
has been standing still in 57
has been stated about the 759
has been stated above as 347
has been stated above by 40
has been stated above in 562
has been stated above is 559
has been stated above it 785
has been stated above of 59
has been stated above on 88
has been stated above the 337
has been stated above to 256
has been stated above we 106
has been stated often in 49
has been stated under the 350
has been static since the 45
has been stayed pending the 116
has been stored under the 80
has been stored within the 99
has been striking about the 53
has been struck since the 42
has been struck which is 41
has been studying music in 60
has been talked about as 440
has been talked about at 86
has been talked about by 215
has been talked about in 729
has been talked about it 155
has been talked about on 50
has been talked about so 603
has been talked about the 887
has been tapped under the 61
has been taught about the 319
has been taught never to 94
has been taught since the 281
has been taught under the 79
has been taught within the 43
has been termed above as 44
has been termed above the 74
has been tested since the 57
has been tested under the 197
has been tested within the 205
has been thought about at 40
has been thought about in 113
has been thought about it 56
has been thought about the 122
has been thought equal to 55
has been thought fitting to 48
has been thought right to 1077
has been thought safer to 69
has been thought since the 54
has been thought wiser to 83
has been thought worthy of 2169
has been thought worthy the 120
has been thought worthy to 235
has been through quite an 78
has been tossed about by 195
has been tossed about in 153
has been tossed about on 52
has been traced under the 53
has been traced within the 48
has been treated above as 235
has been treated above in 124
has been treated badly by 153
has been treated either as 412
has been treated either by 44
has been treated fully by 148
has been treated fully in 158
has been treated rather as 79
has been treated since the 128
has been treated under the 482
has been treated within the 192
has been tucked under the 78
has been turned aside by 149
has been turned aside in 51
has been turned aside to 64
has been turned black by 46
has been turned loose in 98
has been turned loose on 86
has been turned loose to 71
has been turned round so 81
has been turned round to 62
has been turned until the 69
has been twelve months in 88
has been unable either to 299
has been unable fully to 123
has been united under the 69
has been upheld since the 47
has been upheld under the 116
has been upheld where it 62
has been upheld where the 223
has been upward since the 99
has been vacant since the 367
has been various forms of 66
has been vastly aided by 44
has been viewed either as 315
has been viewed since the 87
has been viewed within the 121
has been voiced about the 647
has been voiced since the 77
has been warmly taken up 72
has been warmly urged to 46
has been warned about the 172
has been warned never to 40
has been weakening since the 75
has been wholly given to 43
has been wholly given up 89
has been wholly lacking in 48
has been wholly owned by 75
has been wholly spent in 107
has been wholly taken up 105
has been wholly under the 44
has been widely cited as 2064
has been widely cited by 304
has been widely cited in 567
has been widely cited to 72
has been widely echoed by 42
has been widely echoed in 75
has been widely found in 103
has been widely found to 68
has been widely grown in 157
has been widely known as 490
has been widely known in 231
has been widely known to 74
has been widely noted as 282
has been widely noted by 258
has been widely noted in 574
has been widely shown in 140
has been widely shown to 160
has been widely spread by 121
has been widely spread in 151
has been widely taken as 276
has been widely taken to 188
has been widely taken up 753
has been widening since the 169
has been without danger to 46
has been without doubt the 255
has been worked since the 338
has been worked under the 81
has been worked within the 45
has been worrying about it 56
has been worrying about my 46
has been worrying about the 135
has been wrongly given as 46
has been wrongly given to 81
has been wrongly taken as 55
has been wrongly taken by 47
has been wrongly taken to 124
has cast further doubt on 139
has cast serious doubt on 513
has come across cases of 49
has come fairly close to 85
has come pretty close to 167
has done further study at 60
has done hardly anything to 87
has done little about it 53
has done little about the 41
has done little either to 58
has done something about it 368
has done something about the 109
has done something which he 458
has done something which in 75
has done something which is 410
has done something which it 64
has done something which the 128
has done something worthy of 138
has even become aware of 44
has even deeper roots in 106
has even greater power to 122
has even greater reason to 46
has even seemed about to 210
has even thought about it 55
has even thought about the 40
has ever become aware of 42
has ever before dared to 41
has ever before given to 42
has ever before given us 64
has ever before tried to 63
has ever caught sight of 47
has ever fallen under my 458
has ever fallen under the 94
has ever fallen within my 65
has ever proved fatal to 47
has ever talked about it 79
has ever talked about the 63
has ever thought about it 184
has ever thought about the 188
has felt guilty about it 42
has felt itself bound to 141
has gone before seems to 46
has gone beyond copying the 169
has gone further still in 86
has gone through quite an 50
has gone through since the 286
has gone through waves of 49
has good english blood in 48
has great sudden power in 49
has heard enough about the 41
has heard something about it 94
has heard something about the 149
has held center stage in 69
has held fairly steady at 66
has held office since the 84
has held office under the 251
has held public hearings in 66
has held public hearings on 66
has held various posts in 176
has held visiting posts at 93
has here arisen after the 55
has high status within the 68
has just barely begun to 91
has just become aware of 260
has just caught sight of 239
has just enough money to 168
has just enough power to 45
has just enough sense to 42
has just fallen under my 74
has just fallen under the 77
has just learned about the 103
has just passed under the 123
has just spoken about the 62
has just turned under the 77
has kept fairly close to 59
has kept itself alive in 44
has kept itself within the 106
has kept silent about the 66
has laid violent hands on 241
has lain buried beneath the 40
has lain buried since the 45
has lain hidden beneath the 44
has lain hidden since the 46
has left little doubt as 65
has left little doubt in 49
has left little doubt of 40
has left little trace in 352
has left little trace of 152
has left little trace on 70
has length without breadth or 73
has lent itself easily to 91
has lost ground since the 144
has lost market share in 178
has lost market share to 258
has lost someone close to 68
has lost something which he 42
has lost something which is 57
has made common stock of 45
has made enough money in 42
has made enough money to 309
has made itself known as 50
has made itself known in 182
has made itself known to 214
has made itself quite at 54
has made little appeal to 84
has made little change in 179
has made little noise in 48
has made special study of 219
has made striking gains in 40
has many doubts about the 137
has many square miles of 40
has more clearly shown the 78
has most clearly shown the 59
has most kindly given me 200
has most likely taken the 47
has much better grace in 72
has much changed since the 87
has much deeper roots in 157
has much greater power in 50
has much greater power of 56
has much greater power to 84
has much greater reason to 129
has much higher rates of 106
has nothing absurd about it 42
has nothing divine about it 59
has nothing sacred about it 158
has nothing special about it 144
has nothing strange about it 42
has nothing striking about it 131
has once caught sight of 74
has once judged which is 117
has only arisen since the 47
has only barely begun to 138
has only become aware of 67
has only become known in 70
has only become known to 163
has only enough money to 154
has only gotten worse in 46
has only lately begun to 616
has only looked after the 49
has only slowly begun to 99
has only snowed twice in 90
has only talked about the 49
has paid another visit to 44
has said before about the 63
has said earlier about the 79
has said enough about the 125
has said little about the 457
has said something about it 120
has said something about the 351
has said something which is 153
has seen little change in 149
has seen little reason to 52
has seen prince henry do 58
has seen something which he 43
has shed further light on 327
has shed little light on 338
has shed unfading honor by 50
has some choice about the 50
has some direct action on 191
has some doubts about it 55
has some doubts about the 734
has some height above the 40
has some little power in 51
has some little trait of 91
has some market power in 119
has some notions about the 40
has some qualms about it 45
has some secret wound in 40
has some special claim to 61
has some special reason to 46
has some special right to 56
has some special skill or 71
has some striking scene at 82
has such curious turns in 59
has used public funds to 56
has used various forms of 102
has used various types of 77
has very clearly shown in 47
has very clearly shown the 97
has very clearly shown us 52
has very kindly asked me 117
has very kindly drawn my 74
has very kindly given me 662
has very kindly given us 107
has very kindly shown me 55
has very little about the 42
has very little action in 72
has very little action on 322
has very little appeal to 123
has very little basis in 190
has very little claim to 191
has very little grasp of 59
has very little merit in 59
has very little money in 45
has very little money of 58
has very little money to 211
has very little notion of 155
has very little place in 477
has very little power in 216
has very little power of 467
has very little power or 78
has very little power to 579
has very little reason to 235
has very little right to 51
has very little sense of 651
has very little share in 159
has very little value as 640
has very little value if 52
has very little value in 353
has very little value to 88
has very little voice in 82
has very little water in 93
has wide powers under the 136
has your family lived in 271
has your secret hours of 44
has your sister taken the 60
hath been abused under the 44
hath been already noted in 48
hath been already shewn in 54
hath been engaged since the 40
hath been extant since the 133
hath been hunted round the 2156
hath been lately acted by 283
hath left sundry kinds of 64
hath made already forty or 54
hath more spirit within it 47
head just appearing above the 83
head made softer still by 46
head only appearing above the 56
head very little about the 52
head what became known as 89
hear nothing further about it 75
hear nothing further about the 125
hear some secret piece of 106
hear such lovely music as 64
hear their vesper music at 75
hear their voices above the 103
hear their voices calling me 56
hear their voices calling to 55
hear very little about it 279
hear very little about the 461
hear what further might be 44
hear your opinion about it 83
hear your opinion about the 124
heat from inward fires or 42
heat very gently until the 205
her arms twined round the 43
her away without looking at 134
her best chance would be 58
her best course would be 197
her best friend about it 52
her best friend about the 69
her best friend since the 66
her best friend would be 128
her best policy would be 54
her blue waters sleep in 51
her body showed signs of 64
her body writhed under the 56
her book through twice to 52
her clear little voice or 46
her cold little hands in 79
her dark ringlets falling in 50
her desk without looking at 65
her eyes always fixed on 135
her eyes became fixed in 103
her eyes became fixed on 138
her eyes before turning to 53
her eyes caught sight of 875
her eyes closed under the 74
her eyes closed until he 49
her eyes closed until the 133
her eyes closed while he 81
her eyes closed while the 99
her eyes darted about the 163
her eyes firmly fixed on 541
her eyes looked black as 51
her eyes looked sadly at 55
her eyes opened wider as 199
her eyes remain fixed on 92
her eyes roamed round the 58
her eyes seemed about to 113
her eyes seemed fixed on 102
her eyes showed signs of 102
her eyes slowly began to 42
her eyes stayed fixed on 144
her eyes stayed glued to 45
her eyes toward heaven as 42
her eyes turned again to 98
her eyes wander about the 134
her eyes wander round the 115
her eyes without looking at 49
her face before turning to 70
her face buried first in 61
her face expand until it 47
her face hidden beneath the 83
her face hidden under the 68
her face looked white as 40
her face seemed beauty to 42
her face showed signs of 304
her face turned close to 54
her face turned white as 94
her face without shining on 61
her fading spirit which the 46
her fair aspect tames the 131
her feel better about it 148
her feel better about the 303
her feel guilty about it 134
her feel guilty about the 247
her feet barely reaching the 66
her feet barely touch the 49
her feet dangled above the 63
her feet seemed glued to 80
her feet tucked under the 62
her feet uttering words of 50
her finger poised above the 66
her food without tasting it 41
her foot dashed aside the 66
her four little girls to 58
her from another point of 68
her from becoming aware of 58
her from behind while the 55
her from marrying again at 80
her from various parts of 115
her from worrying about the 68
her full breasts beneath the 49
her full rights under the 51
her gaze firmly fixed on 213
her gaze wander about the 45
her great weight below the 57
her hair before opening the 41
her hair before putting on 40
her hair pulled tight in 41
