he any landed property in 46
he was hardly prepared to 368
he was hardly sensible of 50
he was heavily attacked by 102
he was heavily indebted to 261
he was heavily invested in 98
he was heavily involved in 1597
he was highly allergic to 62
he was highly caressed by 51
he was highly censured by 93
he was highly conscious of 313
he was highly critical of 2812
he was highly educated in 71
he was highly esteemed as 494
he was highly esteemed at 65
he was highly esteemed by 1841
he was highly esteemed in 352
he was highly incensed at 146
he was highly indebted to 58
he was highly involved in 42
he was highly offended at 92
he was highly regarded as 1005
he was highly regarded at 42
he was highly regarded by 1382
he was highly regarded in 819
he was highly rejoiced at 47
he was highly sensible of 92
he was highly unlikely to 116
he was hurled helpless as 50
he was ideally equipped to 93
he was ideally situated to 115
he was indeed conscious of 41
he was indeed destined to 65
he was indeed entitled to 71
he was indeed innocent of 58
he was indeed involved in 76
he was indeed prepared to 128
he was indeed regarded as 177
he was indeed resolved to 52
he was jokingly referred to 85
he was justly entitled by 55
he was justly entitled to 839
he was justly esteemed the 57
he was justly provoked to 46
he was justly punished by 59
he was justly regarded as 384
he was keenly conscious of 513
he was keenly desirous of 56
he was keenly sensible of 160
he was keenly sensible to 44
he was kicked sideways by 48
he was kicked upstairs to 110
he was killed outright by 71
he was kindly assisted by 56
he was kindly disposed to 97
he was kindly received at 275
he was kindly received by 3798
he was kindly welcomed by 178
he was lately summoned to 74
he was little affected by 309
he was little conscious of 81
he was little desirous of 42
he was little disposed to 1104
he was little inclined to 841
he was little indebted to 47
he was little involved in 43
he was little prepared to 110
he was little sensible of 52
he was little troubled by 108
he was mainly actuated by 55
he was mainly assisted by 78
he was mainly conscious of 40
he was mainly employed in 74
he was mainly governed by 46
he was mainly indebted to 325
he was mainly inspired by 51
he was mainly involved in 135
he was mainly occupied in 311
he was mainly prompted by 73
he was managing director of 1102
he was master mechanic of 47
he was merely actuated by 45
he was merely attempting to 481
he was merely confined to 53
he was merely conforming to 113
he was merely conscious of 63
he was merely continuing the 168
he was merely deprived of 61
he was merely describing the 115
he was merely desirous of 68
he was merely employed in 215
he was merely endeavoring to 69
he was merely entitled to 46
he was merely exercising the 84
he was merely expressing an 42
he was merely expressing in 50
he was merely expressing the 225
he was merely fulfilling the 51
he was merely mistaken as 41
he was merely postponing the 76
he was merely pretending to 132
he was merely protecting the 72
he was merely reflecting the 159
he was merely regarded as 99
he was merely required to 216
he was merely responding to 187
he was merely supposed to 64
he was mildly critical of 64
he was mobbed wherever he 46
he was mostly confined to 105
he was mostly employed in 65
he was mostly occupied in 48
he was needed urgently at 50
he was neither ignorant of 125
he was neither inclined to 61
he was neither prepared to 83
he was nowise disposed to 46
he was nowise inclined to 80
he was openly attacked by 73
he was openly critical of 476
he was openly employed as 70
he was openly insulted by 45
he was openly rewarded by 59
he was openly scornful of 63
he was overly conscious of 46
he was overly critical of 41
he was painting pictures of 54
he was partly conscious of 46
he was partly educated in 104
he was partly impelled by 52
he was partly indebted to 222
he was partly inspired by 79
he was partly prompted by 101
he was partly reassured by 44
he was pleased modestly to 73
he was pointing directly at 58
he was pointing straight at 48
he was poorly equipped to 94
he was poorly prepared to 85
he was rarely conscious of 90
he was rarely inclined to 60
he was rarely involved in 72
he was rarely mentioned in 57
he was rarely mistaken in 41
he was rarely referred to 47
he was rarely troubled by 51
he was readily accepted as 73
he was readily accepted by 122
he was readily admitted as 45
he was readily admitted to 123
he was readily directed to 58
he was readily diverted by 46
he was richly rewarded by 176
he was rudely assailed by 57
he was rudely awakened by 531
he was rudely awakened to 85
he was safely conveyed to 116
he was safely returned to 74
he was scarce conscious of 50
he was seldom backward to 82
he was seldom deterred by 45
he was seldom inclined to 54
he was seldom mentioned in 81
he was seldom mistaken as 48
he was seldom troubled by 57
he was silent concerning the 69
he was simply actuated by 58
he was simply attempting to 232
he was simply conforming to 42
he was simply continuing the 100
he was simply describing the 57
he was simply desirous of 83
he was simply endeavoring to 68
he was simply exercising the 41
he was simply exploiting the 42
he was simply expressing the 130
he was simply fulfilling the 53
he was simply ignorant of 82
he was simply overcome by 49
he was simply pretending to 46
he was simply referred to 126
he was simply reflecting the 105
he was simply regarded as 65
he was simply relieved to 48
he was simply required to 77
he was simply responding to 232
he was simply startled by 47
he was slowly followed by 84
he was slowly tortured to 57
he was solely actuated by 114
he was solely entitled to 46
he was solely indebted to 81
he was solely occupied in 98
he was sorely hampered by 42
he was sorely troubled by 148
he was sorely troubled in 89
he was standing alongside the 57
he was standing directly in 727
he was standing doggedly by 55
he was standing opposite the 78
he was standing opposite to 50
he was standing straight up 151
he was striving mightily to 53
he was struck suddenly by 77
he was struck violently in 70
he was studying engineering at 65
he was studying medicine at 253
he was studying medicine in 227
he was surely entitled to 229
he was surely mistaken in 40
he was tamely stripped of 74
he was thereby deprived of 161
he was thereby entitled to 78
he was treated shabbily by 59
he was treated unfairly by 110
he was treated unjustly by 43
he was unable entirely to 234
he was unable otherwise to 50
he was unable properly to 157
he was unable therefore to 68
he was unduly dejected in 59
he was vainly attempting to 134
he was vainly endeavoring to 240
he was vastly relieved to 72
he was visiting lecturer at 218
he was visiting lecturer in 168
he was visiting physician to 77
he was warmly attached to 815
he was warmly defended by 50
he was warmly embraced by 57
he was warmly received as 105
he was warmly received at 106
he was warmly received by 2490
he was warmly received in 184
he was warmly received on 42
he was warmly regarded by 53
he was warmly seconded by 813
he was warmly welcomed as 248
he was warmly welcomed at 141
he was warmly welcomed by 2800
he was warmly welcomed in 148
he was warmly welcomed on 54
he was warmly welcomed to 40
he was wholly absorbed by 107
he was wholly absorbed in 662
he was wholly confined to 65
he was wholly deprived of 79
he was wholly employed in 78
he was wholly engrossed by 64
he was wholly engrossed in 61
he was wholly governed by 82
he was wholly ignorant of 1216
he was wholly immersed in 49
he was wholly indebted to 92
he was wholly innocent of 453
he was wholly mistaken in 76
he was wholly occupied in 193
he was wholly overcome by 51
he was wholly unfitted to 103
he was wholly unsuited to 50
he was widely accepted as 187
he was widely believed to 592
he was widely expected to 179
he was widely referred to 53
he was widely regarded as 5088
he was widely regarded by 67
he was widely regarded in 116
he was widely reported to 106
he was widely supposed to 55
he was without authority in 46
he was without authority to 418
he was without exception the 128
he was without interest in 54
he was wrongly punished by 45
he who called attention to 124
he who claims affinity to 44
he who enacts statutes or 853
he who merely imitates an 44
he who quells disorder by 76
he who writes honestly is 56
