had also been badly hurt 44
has these four germs just 64
has these many months lain 53
hath been ever since kept 441
hath been laid aside time 40
hath been made known unto 144
hath been said shall find 50
hath been your chief bringing 188
hath sent some angels into 47
head sank back again upon 69
head upon your bosom rest 149
head very much about good 52
hear from their loved ones 59
hear much more about these 44
hear some more about your 95
hear such kind words from 43
hear these young people talk 43
hear what other people have 272
hear what other people think 206
hear what other people were 115
hear what these people have 76
hear what took place during 55
hear what took place when 44
hear what your father said 114
hear what your father says 128
hear what your mother said 91
hear what your mother says 69
heat from your hands will 43
heat will make coral lose 46
her back time after time 43
her bare arms thrown over 40
her bare feet gleaming like 45
her bare feet sinking into 156
her bare feet thrust into 199
her bare legs dangling over 50
her beads from morning till 48
her beads when healthy young 109
her best india shawl upon 43
her blue eyes fixed upon 93
her blue eyes opening wide 56
her blue eyes shining like 57
her blue eyes shone like 77
her blue eyes which were 56
her body down nearly half 121
her body down twice over 40
her body from every angle 42
her body were swept away 45
her book when giants learn 48
her breath away every time 45
her clear eyes fixed upon 45
her dark eyes alone were 60
her dark eyes fixed upon 179
her dark eyes flash like 55
her dark eyes looking into 42
her dark eyes never left 43
her dark eyes shining like 48
her dark eyes shone like 84
her dark hair drawn back 213
her dark hair falling over 426
her dark hair flowing down 91
her dark hair flowing over 61
her dark hair piled high 165
her dark hair spread over 57
her dark hair swept back 97
her dark hair would weave 46
her during these passing years 58
her eager eyes fixed upon 47
her early life comes from 44
her eyes like green fire 64
her eyes were again full 47
her eyes were brown like 44
her eyes were burning from 49
her eyes were drawn back 583
her eyes were fixed upon 2348
her eyes were fresh from 43
her eyes were fully open 127
her eyes were glazing over 89
her eyes were growing heavy 40
her eyes were light blue 113
her eyes were looking down 62
her eyes were looking into 133
her eyes were looking your 62
her eyes were puffy from 175
her eyes were resting upon 50
her eyes were rolling back 72
her eyes were shining like 457
her eyes were shining when 44
her eyes were staring into 56
her eyes were staring wide 53
her eyes were still bent 350
her eyes were still cast 59
her eyes were still clear 89
her eyes were still dark 47
her eyes were still full 155
her eyes were still heavy 68
her eyes were still open 493
her eyes were still shut 133
her eyes were still there 54
her eyes were still upon 54
her eyes were still very 80
her eyes were still wide 187
her eyes were tight shut 122
her eyes were tired from 59
her face bore every mark 61
her face from every angle 48
her face grew deadly pale 75
her face grew deathly pale 47
her face grow deadly pale 51
her fair face ceased when 71
her fair hair drawn back 42
her fair hair falling over 96
her fair skin might have 89
her feel what might have 68
her feet from morning till 64
her feet were sinking into 47
her feet were still bare 71
her feet were thrust into 185
her folk were never seen 62
her from ever setting foot 41
her from saying anything else 177
her from saying anything more 257
her from what could have 49
her from what might have 89
her from what would have 93
her gaze home again like 43
her gray hair drawn back 40
her great eyes fixed upon 95
her guns were still firing 52
her hair came loose from 83
her hair coming loose from 87
her hair done every week 112
her hair fall loose over 132
her hair flung loose over 52
her hair hanging loose down 78
her hair hanging loose over 79
her hair hanging loose upon 55
her hand come within reach 48
her hand five broad gold 40
her hand from under mine 54
her hand some small lard 186
her ideas were nearly worn 149
her keel into since leaving 44
her knee from morning till 61
her left hand droop from 42
her left hand resting upon 109
her left hand rests upon 59
her left hand still held 42
her legs were spread wide 134
her life been within side 77
her life seen anything like 64
her life were daily seeing 58
her lips were drawn away 68
her lips were drawn back 225
her lips were drawn into 77
her lips were resting upon 57
her lips were still moving 43
her lips were still tingling 47
her lips were turning blue 89
her living room writing some 48
her loving tact which made 125
her making those hours also 48
her many years later when 48
her mind were breaking into 49
her mouth from falling open 140
her mouth like water from 58
her mouth shut about what 154
her mouth shut tight like 45
her mouth three times during 62
her mouth were drawn down 171
her open palm casting down 43
her pale lips burst forth 83
her poor heart would break 164
her reading other books early 43
her rule must needs have 58
her shoes came nearly flat 95
her shoes were laced high 44
her side were miles from 63
her soft hair falling over 59
her sons over every part 50
her speak more fully when 55
her swinging leaps would seem 66
her tears were falling fast 239
her tears were flowing fast 46
her tears were pouring over 90
her tears were running down 86
her tears were wiped away 43
her there were times when 72
her thick dark brown hair 41
her very heart would break 259
her very life would fail 57
her walk soon falls into 55
her wars having either been 130
her when other people were 72
her wide gold wedding band 64
her wild hair blows back 50
her work were still much 46
her young heart would break 41
her young mind might have 49
hid their heads under their 122
him away from spain much 46
him back into human form 43
him back time after time 83
him busy from morning till 66
him come fair within shot 47
him down here right away 65
him during some hours like 103
him during those first days 59
him during those first years 51
him feel good about what 44
him four years later when 76
him from afar might well 85
him from early morning till 66
him from ever falling into 88
him from ever setting foot 55
him from other human beings 229
him from saying anything else 200
him from saying anything more 490
him from seeing anything else 50
him from seeing anything more 124
him from seeing within many 56
him from taking money from 42
him from those happy young 81
him from what could have 84
him from what might have 281
him from what would have 168
him have been taken into 41
him have your cloak also 264
him into cold stone from 48
him know what touch meant 88
him many years later when 101
him over here right away 76
him safe from crete made 77
him seem very funny when 48
him some holy water very 122
him some years later when 72
him there well under fire 96
him there were still many 44
him there were times when 56
him three days after peace 51
him three years later when 65
him upon cold roast beef 41
him very much apart from 42
him very much getting down 40
him very much power over 48
him what their names were 48
him when other people were 60
him when time would come 106
him whom fate shall send 53
him whom their keeping upon 62
his arms were spread over 123
his arms were spread wide 77
his arms were still good 43
his arms were still kept 57
his arms were taken from 75
his arms were thrust into 54
his army from utter rout 103
his bare feet dangling over 65
his bare feet digging into 47
his bare feet peeping from 64
his bare feet sinking into 87
his bare feet thrust into 234
his bare legs dangling down 48
his beds were taken down 106
his best blue serge suit 67
his best plan would have 43
his best work comes only 40
his best work under such 50
his blue eyes blazing into 43
his blue eyes bored into 50
his blue eyes burning into 47
his blue eyes fixed upon 117
his blue eyes glaring from 47
his blue eyes holding hers 43
his blue eyes looking into 62
his blue eyes meeting hers 97
his blue eyes shone like 73
his blue eyes staring into 73
his blue eyes which were 40
his body from falling into 57
his body like water from 47
his bold young widow went 81
his book have every other 54
his book life after life 106
his breath were taken away 140
his camp five miles from 79
his camp three miles from 130
his case only after having 160
his chin down sharp upon 63
his clan were thrown into 64
his coat hanging loose from 73
his crew were holding their 82
his crew were never heard 50
his crew were never more 84
his cubs were taken away 113
his damp dark brown skin 109
his dark eyes bored into 100
his dark eyes burning into 137
his dark eyes darting from 42
his dark eyes fixed upon 227
his dark eyes holding hers 226
his dark eyes looking down 44
his dark eyes looking into 58
his dark eyes meeting hers 159
his dark eyes never leaving 139
his dark eyes never left 65
his dark eyes probing hers 98
his dark eyes shining like 44
his dark eyes staring into 78
his dark eyes swept over 133
his dark gaze holding hers 99
his dark good looks were 54
his dark hair falling over 207
his dark hair still damp 194
his dark hair swept back 70
his days came first three 54
his days into carting from 51
his duty will never have 52
his eager eyes fixed upon 44
his eager gaze fixed upon 44
his early days could have 55
his early life might have 42
his early life would have 50
his early years while there 73
his early years would have 68
his eyes bent close down 152
his eyes boring holes into 69
his eyes ever fixed upon 71
his eyes fell again upon 121
his eyes fell first upon 40
his eyes from looking upon 362
his eyes have never seen 55
his eyes kept darting back 47
his eyes look still upon 162
his eyes swam beneath their 77
his eyes were blood shot 127
his eyes were bulging from 89
his eyes were burning from 58
his eyes were burning into 59
his eyes were burning like 67
his eyes were darting back 71
his eyes were darting from 54
his eyes were drawn back 573
his eyes were drawn down 48
his eyes were fixed full 45
his eyes were fixed upon 7928
his eyes were fully open 291
his eyes were getting heavy 46
his eyes were getting used 68
his eyes were glazing over 174
his eyes were glowing like 58
his eyes were growing used 51
his eyes were light blue 473
his eyes were looking down 46
his eyes were looking into 179
his eyes were looking past 99
his eyes were lowly bent 244
his eyes were moist when 58
his eyes were nearly shut 54
his eyes were never cold 59
his eyes were puffy from 49
his eyes were resting upon 56
his eyes were rolling back 113
his eyes were shining like 133
his eyes were staring into 74
his eyes were staring over 40
his eyes were still angry 69
his eyes were still bent 46
his eyes were still blue 43
his eyes were still clear 112
his eyes were still cold 53
his eyes were still dark 68
his eyes were still full 161
his eyes were still good 66
his eyes were still half 58
his eyes were still hard 56
his eyes were still heavy 89
his eyes were still keen 64
his eyes were still like 100
his eyes were still open 1080
his eyes were still shut 309
his eyes were still upon 115
his eyes were still very 75
his eyes were still wary 44
his eyes were still wide 142
his eyes were still wild 47
his eyes were tight shut 169
his eyes were tired from 52
his face bore every mark 96
his face grew deadly pale 227
his face grew deathly pale 50
his face grew still more 83
his face into every city 868
his face just above hers 136
his face just split open 56
his face were large clear 58
his fair hair blown back 49
his fair hair falling over 53
his fall from grace when 43
his fall from power many 49
his fears were taken away 42
his feet from morning till 67
his feet have never trod 54
his feet last night when 55
his feet only could pass 89
his feet were getting cold 65
his feet were sinking into 50
his feet were still bare 85
his feet were swept from 58
his feet were thrust into 276
his fine blue cloak only 80
his fine deep voice made 102
his free soul whose living 85
his free time after work 41
his game from beneath some 49
his girl were truths well 42
his good angel really been 47
his good luck would have 45
his gray eyes growing hard 79
his great body again aching 79
his great eyes fixed upon 41
his great heart would have 42
his great mind bowed down 181
his great work which deals 45
his great work would have 53
his hair from falling over 40
his hair were white like 310
his hand from beneath hers 354
his hand from under hers 272
his hand shut tight over 47
his hand three times over 62
his hard gaze never leaving 61
his hard heart melts into 68
his having been saved from 119
his having been sixty days 67
his having been taken from 51
his having been taken into 186
his having been thrown from 53
his having been thrown into 58
his having done anything wrong 62
his having heard felix tell 45
his health soon broke down 102
his heart away after other 81
his heart from turning unto 238
his heart like clods upon 48
his heart must often have 49
his heart were fully more 71
his heart will never find 41
his high soul could feel 46
his home some miles away 46
his huge body needs less 123
his ideas came pouring into 44
his ideas have never been 63
his ideas have often been 56
his ideas have since been 92
his ideas have taken root 54
his ideas were based upon 62
his ideas were drawn from 51
his ideas were taken from 53
his keen eyes fixed upon 143
his kind have sharp eyes 62
his kind heart would have 55
his last days would have 71
his last hope would have 43
his last years might have 58
his last years would have 116
his late wife would have 68
his left hand knowing what 54
his left hand never knew 54
his left hand resting upon 487
his left hand rests upon 138
his left hand still upon 49
his left hand thrust into 170
his left hand which held 82
his left hand while making 54
his left hand while trying 71
his left hand would have 103
his legs from morning till 137
his legs were dangling over 90
his legs were dangling some 42
his legs were getting heavy 127
his legs were growing heavy 82
his legs were spread wide 107
his legs were stiff from 89
his legs will never come 58
his life among human beings 44
his life many times during 52
his life many times over 270
his life must first lose 60
his life seen anything like 86
his life time after time 49
his life took place during 63
his life took place when 44
his life were given over 42
his life were spent among 78
his life were spent here 62
his life were spent there 146
his life were spent trying 47
his life were spent upon 78
his life were taken away 55
his life were taken from 70
his life will appear like 138
his life will never teach 50
his life work would have 43
his line having never been 110
his lips from smiling when 61
his lips like music flung 84
his lips like water from 88
his lips time after time 171
his lips were drawn back 716
his lips were drawn into 108
his lips were rather thick 63
his lips were still moving 90
his lips were turning blue 209
his loss many times over 44
his love came round their 46
his lungs were playing like 49
his means were taken into 44
his mind also moved along 53
his mind ever fixed upon 68
his mind from every other 52
his mind from preying upon 131
his mind from running ahead 41
his mind from running upon 46
his mind like water from 64
his mind over every other 86
his mind plan after plan 41
his mind take notes upon 46
his mind were sinking deep 86
his most well known work 95
his mouth from falling open 65
his mouth from morning till 48
his mouth like water from 131
his mouth shut about what 281
his mouth were drawn down 411
his name well known among 59
his neck were split down 42
his next heir shall have 75
his next move would have 84
his next step would have 169
his nose into every bush 54
his nose into every hole 80
his nose into every nook 142
his only living child were 83
his only male issue living 61
his other hand moved down 44
his other hand still held 57
his pale eyes looking down 97
his pale face which made 42
his pate upon saint davy 72
his pens from falling into 79
his poems have never been 48
his poems will appear such 118
his poor soul crept away 67
his poor wife would break 66
his radio play under milk 56
his range over every kind 64
his salt tears falling over 55
his sons were growing into 53
his sons were still very 49
his sons were still young 81
his sons when about four 63
his soul went loose from 115
his tears were falling fast 68
his teeth were bared like 47
his teeth were quite gone 52
his term here would have 72
his text these words from 61
his thick dark brown hair 88
his thick mane falling over 46
his time from morning till 87
his time many others have 47
his very breath would come 90
his very heart would break 74
his very last words were 81
his wife came running from 48
his wife died after giving 96
his wife died eight years 48
his wife died seven years 44
his wife died while giving 58
his wife from looking into 58
his wife have never been 49
his wife have shown their 54
his wife having given birth 54
his wife only looking from 129
his wife soon after their 193
his wife unto moses into 123
his wife went about their 46
his wife were driving along 141
his wife were driving home 63
his wife were feasting their 46
his wife were getting along 74
his wife were getting ready 101
his wife were often seen 66
his wife were raising their 46
his wife were sitting down 99
his wife were sitting over 48
his wife were staying there 87
his wife were still living 285
his wife were still there 84
his wife were taken away 54
his wife were taken from 77
his wife were taken into 128
his wife were thrown into 142
his wife were walking along 170
his wife were walking down 60
his wont when working into 61
his work from morning till 50
his work have never been 44
his work have often been 44
his work left alone from 91
his worth many times over 95
his young wife would have 67
hit home runs every time 47
hit upon some flint lost 63
hot fire from point levi 66
how dull life would have 61
how fast life flies away 46
how fast time flies when 46
how fast your money will 60
how hard their lives were 133
how hard these people work 41
how love held bound into 58
how many ages books were 89
how many data items there 89
how many days would pass 161
how many deaths occur from 50
how many deaths would have 51
how many fine people there 50
how many good people have 47
how many good people there 236
how many have never been 57
how many jews would have 50
how many jobs would have 53
how many kind hearts have 44
how many more lives will 57
how many more might have 302
how many more might there 128
how many more pages there 81
how many more people have 100
how many more people there 164
how many more people were 242
how many more people will 214
how many more texts there 107
how many more times have 64
how many more times must 98
how many more times will 174
how many more would come 61
how many more would have 273
how many more would there 254
how many other cases there 41
how many other pages link 47
how many other people also 69
how many other people feel 49
how many other people felt 64
how many other people have 622
how many other people knew 123
how many other people know 119
how many other people there 280
how many other people were 561
how many other people will 115
how many other sites link 97
how many other times have 44
how many other users there 42
how many other women have 161
how many other women there 104
how many other women were 117
how many poor people have 76
how many poor people there 653
how many sick people there 84
how many such cases have 153
how many such cases there 351
how many such cases were 76
how many such people there 368
how many such units have 42
how many there might have 82
how many there really were 171
how many there would have 48
how many time steps were 60
how many were nearly made 54
how many were still living 73
how many were taken away 58
how many years would have 100
how many years would pass 224
how many young girls have 41
how many young people have 159
how many young people there 74
how many young people were 241
how many young people will 115
how many young women have 101
how many young women were 68
how much disk space will 124
how much disk space your 83
how much evil would have 40
how much food keeps your 40
how much free space there 84
how much good comes from 52
how much good fruit have 67
how much good might have 186
how much good would come 57
how much land would have 46
how much less appeal there 46
how much less shall your 59
how much less would have 94
how much more acute must 70
how much more beauty must 53
how much more cause have 128
how much more could have 410
how much more cruel were 45
how much more easily will 137
how much more fatal must 68
how much more hardy some 137
how much more light will 42
how much more might have 628
how much more money will 178
how much more ought such 44
how much more ought those 97
how much more reason have 351
how much more reason must 78
how much more reason there 62
how much more right have 51
how much more shall their 69
how much more shall these 714
how much more shall those 88
how much more shall your 9611
how much more would have 237
how much more would such 57
how much more would their 66
how much more would those 41
how much more would your 48
how much must needs fall 61
how much other people have 71
how much other people knew 75
how much other people like 53
how much other people will 50
how much rain would have 41
how much some people know 47
how much their lives have 135
how much their lives were 89
how much their minds were 53
how much these items cost 46
how much these people have 110
how much these people knew 47
how much these people were 64
how much these would cost 64
how much those words meant 102
how much time might have 98
how much time people have 58
how much time would have 297
how much time would pass 203
how much work would have 116
how much young people cost 109
how much your child will 71
how much your daddy will 47
how much your money will 57
how soft their hands were 74
how soon your glory will 44
how soon your noble heart 43
how soon youth would fade 76
how such ideas could have 52
how there ever could have 108
how there were times when 74
how these young people were 63
how true these words were 88
how true those words were 194
how very well every part 42
how well their needs were 46
how well these goals have 75
how well these goals were 59
how well your child will 52
how your body feels during 41
how your body feels when 374
how your body reacts when 58
how your face looks when 50
how your hair would look 72
how your heart would have 59
how your life might have 90
how your life would have 110
how your mind works when 99
hung back from really seeing 70
hung down their backs like 108
