hair in readiness to perform 111
have to consider the culture 43
have to consider the current 247
have to consider the decision 47
have to consider the demands 85
have to consider the details 88
have to consider the division 45
have to consider the dynamic 48
have to consider the effects 1127
have to consider the element 105
have to consider the equation 51
have to consider the expense 59
have to consider the factors 152
have to consider the faculty 43
have to consider the following 4222
have to consider the function 104
have to consider the general 785
have to consider the history 148
have to consider the impacts 40
have to consider the increase 47
have to consider the language 73
have to consider the location 61
have to consider the logical 59
have to consider the material 163
have to consider the mortals 61
have to consider the motives 49
have to consider the national 43
have to consider the natural 76
have to consider the opinions 55
have to consider the overall 155
have to consider the patient 89
have to consider the peculiar 81
have to consider the position 556
have to consider the precise 51
have to consider the present 283
have to consider the private 187
have to consider the problem 1062
have to consider the process 139
have to consider the product 43
have to consider the purpose 114
have to consider the quality 433
have to consider the question 6439
have to consider the reactions 73
have to consider the relation 1365
have to consider the remaining 53
have to consider the removal 51
have to consider the results 165
have to consider the several 43
have to consider the sources 78
have to consider the subject 462
have to consider the surface 51
have to consider the terrors 45
have to consider the variation 71
have to consider the welfare 145
have to construe the express 57
have to continue my journey 80
have to continue my studies 43
have to continue the emperor 57
have to continue the journey 50
have to continue the process 113
have to continue to address 71
have to continue to believe 101
have to continue to compete 63
have to continue to contend 47
have to continue to develop 244
have to continue to explore 69
have to continue to finance 57
have to continue to function 258
have to continue to grapple 56
have to continue to improve 171
have to continue to increase 157
have to continue to monitor 82
have to continue to observe 55
have to continue to operate 231
have to continue to perform 134
have to continue to produce 88
have to continue to protest 47
have to continue to provide 397
have to continue to receive 44
have to continue to respond 70
have to continue to satisfy 61
have to continue to support 290
have to convince my parents 49
have to convince the british 45
have to convince the members 48
have to convince the patient 49
have to describe the behavior 41
have to describe the kindred 41
have to describe the process 82
have to discover the precise 45
have to emigrate to america 52
have to estimate as sublime 51
have to estimate the average 113
have to estimate the efforts 46
have to estimate the variance 85
have to evaluate the following 138
have to evaluate the function 47
have to evaluate the precise 44
have to evaluate the quality 81
have to evaluate the results 75
have to exercise the greatest 296
have to forwarding the victory 175
have to identify the correct 105
have to identify the factors 50
have to identify the location 47
have to identify the problem 144
have to identify the sources 47
have to intrench my position 62
have to maintain the balance 53
have to maintain the dignity 42
have to maintain the highest 49
have to maintain the position 43
have to maintain the quality 74
have to minimize the function 44
have to multiply the figures 44
have to organize the material 42
have to overcome the barrier 84
have to overcome the effects 98
have to overcome the following 114
have to overcome the friction 101
have to overcome the natural 122
have to overcome the problem 213
have to overcome to achieve 141
have to override the default 65
have to postpone the pleasure 47
have to purchase the product 57
have to redefine the concept 53
have to redouble my efforts 66
have to register in advance 42
have to remember the context 89
have to remember the correct 50
have to remember the details 99
have to remember the following 234
have to remember the general 94
have to remember the location 49
have to remember the position 55
have to remember to include 154
have to rephrase the question 99
have to shoulder the burdens 102
have to shoulder the expense 47
have to simplify the problem 52
have to strengthen or refresh 58
have to struggle to achieve 319
have to struggle to acquire 63
have to struggle to control 91
have to struggle to develop 80
have to struggle to explain 46
have to struggle to improve 42
have to struggle to prevent 52
have to struggle to produce 48
have to struggle to protect 46
have to struggle to provide 55
have to struggle to repress 59
have to struggle to succeed 41
have to struggle to support 44
have to struggle to survive 588
have to struggle to sustain 40
have to traverse the network 42
have we increased the follies 79
have we profaned thy heavenly 145
having an interest in science 52
having an interest in southeast 40
having an interest in supplying 103
having it confined to himself 113
having no authority to examine 65
having no authority to receive 43
having no evidence to support 95
having no husbands to trouble 65
having no intention of following 57
having no intention of returning 142
having no interest or concern 55
having no parallel in history 53
having no prospect of obtaining 168
having no tendency to produce 43
having or purchasing or receiving 56
having the audacity to attempt 42
having the audacity to question 42
having the audacity to suggest 71
having the authority to appoint 95
having the authority to approve 114
having the authority to control 59
having the authority to enforce 47
having the authority to perform 48
having the capacity of producing 54
having the capacity to achieve 44
having the capacity to acquire 88
having the capacity to consent 81
having the capacity to control 82
having the capacity to deliver 47
having the capacity to destroy 53
having the capacity to develop 118
having the capacity to enhance 50
having the capacity to forgive 44
having the capacity to function 138
having the capacity to inhibit 50
having the capacity to perform 104
having the capacity to produce 395
having the capacity to provide 142
having the capacity to receive 71
having the capacity to reflect 56
having the capacity to respond 123
having the capacity to support 42
having the curiosity to examine 59
having the curiosity to inquire 55
having the direction of affairs 45
having the disorder in question 44
having the execution of process 49
having the intention of executing 43
having the intention to destroy 93
having the intention to perform 42
having the majority in congress 63
having the potential of producing 60
having the potential of providing 40
having the potential to achieve 106
having the potential to address 43
having the potential to attract 44
having the potential to destroy 64
having the potential to develop 241
having the potential to disrupt 80
having the potential to enhance 112
having the potential to improve 190
having the potential to increase 170
having the potential to inspire 40
having the potential to produce 341
having the potential to promote 60
having the potential to provide 278
having the potential to support 51
having the prisoner in custody 164
having the property in question 347
having the property of absorbing 158
having the property of combining 105
having the property of hardening 43
having the property of increasing 40
having the property of producing 81
having the property of retaining 44
having the prospect of certain 73
having the sensation of pleasure 77
having the temerity to question 50
having the temerity to suggest 165
having the tendency to produce 45
having the treatment in question 60
having to confront the problem 84
having to confront the question 71
having to consider or placate 69
having to consider the effects 77
having to consider the question 64
having to overcome the decided 68
having to struggle to survive 65
heading to australia to finally 50
heads of families in general 67
heads of families or persons 64
health is designed to provide 43
health is essential to overall 52
health of children in schools 54
health of hundreds of millions 165
health or minimizing the effects 49
heard by hundreds of millions 45
heard it asserted by persons 56
heard it attested by several 77
heard it computed by skilful 75
heard it objected by anybody 55
heard no evidence in support 81
heard the argument of counsel 157
heard the chattering of monkeys 69
heard the evidence in support 94
heard the explosion of gunfire 44
heard the minister of finance 80
hearing as required by statute 87
hearing is essential to protect 170
hearing is required by statute 498
hearing the argument of counsel 76
hearing the evidence in support 75
hearing the imitation of himself 51
hearing to challenge the content 401
hears the opposite he detests 70
heart at football or cricket 49
heart is arrested in diastole 224
heart is arrested in systole 122
heart is attached to national 112
heart is prepared to receive 111
heart is sensible of pleasure 97
heart of unbelief in departing 792
heart of whomever he chooses 72
heating is required to produce 42
heats of formation of organic 194
heats of formation of several 58
heed the mandates of mankind 52
heir is entitled to receive 77
heir is inclined to dispute 88
heir of provision in general 233
held an interest in several 47
held as security to satisfy 146
held as trophies of victory 46
held at brussels in october 309
held at calcutta in january 71
held at damascus in october 59
held at washington in january 63
held at washington in october 101
held by hundreds of millions 49
held in abeyance on account 135
held in belgrade in january 40
held in belgrade in october 56
held in birmingham in october 73
held in brussels in january 245
held in brussels in october 242
held in brussels on january 44
held in brussels on october 58
held in budapest in october 89
held in calcutta in january 85
held in calcutta in october 92
held in calcutta on january 53
held in canberra in january 117
held in canberra in october 68
held in contempt by society 82
held in contempt of congress 327
held in december or january 116
held in november on election 90
held in readiness at halifax 78
held in readiness at norfolk 42
held in readiness to advance 153
held in readiness to exploit 68
held in readiness to proceed 287
held in readiness to protect 63
held in readiness to receive 105
held in readiness to support 346
held in suspense or reserve 218
held in washington in january 884
held in washington in october 389
held in washington on january 188
held in washington on october 229
held in washington the following 162
held in washington to discuss 140
held on condition of rendering 119
held on condition of service 132
held the attention of congress 47
held the attention of mankind 52
held the attention of millions 52
held the direction of affairs 41
held the district of columbia 72
held the doctrine of election 66
held the doctrine of freedom 117
held the doctrine of passive 382
held the majority in congress 83
held the ministry of foreign 60
held the portfolio of finance 278
held the portfolio of foreign 797
held the portfolio of justice 136
held the positions of general 40
held the practice of slavery 87
held the prisoner in custody 46
held the property as tenants 62
held the property as trustee 98
held the property in question 67
held the provision in italics 42
held to consider the position 88
held to consider the problem 70
held to consider the question 586
held to consider the subject 411
held to maintain the dignity 45
help an organism to survive 141
help in addressing the problem 136
help in alleviating the problem 121
help in assembling the material 139
help in clarifying the position 118
help in clarifying the problem 115
help in collecting the material 328
help in collecting the samples 121
help in completing the project 111
help in conducting the research 148
help in correcting the problem 54
help in developing the ability 120
help in developing the country 116
help in evaluating the patient 60
help in evaluating the quality 56
help in evaluating the results 56
help in organizing the material 191
help in overcoming the problem 284
help in predicting the behavior 42
help in predicting the outcome 165
help in rebuilding the country 56
help in redressing the balance 43
help in unraveling the mystery 45
help me organize my thoughts 116
help me overcome my shyness 41
help the children to achieve 79
help the children to acquire 101
help the children to advance 47
help the children to develop 922
help the children to express 49
help the children to improve 89
help the children to observe 44
help the clinician to diagnose 40
help the employee to improve 105
help the families of victims 58
help the lebanese to rebuild 53
help the ministry of finance 48
help the organism to survive 276
help the physician to diagnose 134
help the progress of mankind 112
help the progress of science 127
help the republic of vietnam 189
help the students to achieve 161
help the students to acquire 215
help the students to develop 738
help the students to explore 83
help the students to improve 96
help the students to prepare 45
help to alleviate or prevent 90
help to alleviate the anxiety 127
help to alleviate the effects 241
help to alleviate the patient 114
help to alleviate the poverty 137
help to alleviate the present 43
help to alleviate the problem 1828
help to alleviate the suffering 291
help to automate the process 123
help to complete the illusion 103
help to complete the picture 2282
help to complete the process 94
help to complete the project 135
help to consider an example 40
help to consider the following 231
help to construe the message 46
help to convince the patient 89
help to diminish the effects 40
help to evaluate the effects 99
help to evaluate the patient 42
help to evaluate the quality 42
help to evaluate the success 85
help to expedite the process 146
help to identify the correct 176
help to identify the effects 46
help to identify the factors 263
help to identify the location 287
help to identify the patient 132
help to identify the position 90
help to identify the precise 44
help to identify the problem 322
help to identify the sources 249
help to identify the species 269
help to identify the strengths 125
help to identify the subject 54
help to indicate the general 93
help to indicate the position 143
help to localize the problem 47
help to maintain an optimal 44
help to maintain or improve 228
help to maintain or increase 238
help to maintain or restore 195
help to maintain the balance 773
help to maintain the correct 139
help to maintain the current 117
help to maintain the desired 139
help to maintain the dignity 43
help to maintain the general 108
help to maintain the illusion 114
help to maintain the natural 148
help to maintain the osmotic 157
help to maintain the overall 104
help to maintain the patient 257
help to maintain the position 259
help to maintain the present 101
help to maintain the quality 391
help to minimize the adverse 83
help to minimize the chances 145
help to minimize the effects 586
help to minimize the problem 339
help to mitigate the effects 580
help to mitigate the problem 285
help to moderate the climate 43
help to motivate the patient 145
help to organize the material 138
help to overcome the current 68
help to overcome the effects 274
help to overcome the language 41
help to overcome the natural 102
help to overcome the present 282
help to overcome the problem 1470
help to overthrow the british 86
help to pinpoint the location 117
help to pinpoint the problem 98
help to preserve the balance 240
help to preserve the natural 142
help to preserve the quality 92
help to preserve the society 120
help to regulate the osmotic 135
help to remember the following 41
help to simplify the problem 181
help to simplify the process 199
help to strengthen the economy 110
help to strengthen the muscles 368
help to strengthen the position 334
help us continue to improve 54
help us continue to provide 77
help us identify the factors 45
herb he finishes by pasturing 46
here be improper to recount 73
here be intended to signify 50
here be mistaken in asserting 166
here he exhibits the earliest 46
here is designed to provide 181
here is directed by holland 42
here is intended to address 42
here is intended to capture 65
here is intended to include 146
here is intended to present 41
here is intended to provide 490
here is intended to reflect 73
here is intended to suggest 182
here is intended to support 44
here it requires the addition 46
here on business or pleasure 246
here the conflict is between 60
here the contrast is between 81
here the presence or absence 52
here the printers in ireland 45
here the relations of kindred 78
here to acquaint the student 53
here to complete the account 56
here to complete the picture 312
here to consider the details 94
here to consider the effects 113
here to consider the following 56
here to consider the general 135
here to consider the problem 76
here to consider the question 262
here to consider the relation 98
here to consider the results 46
here to consider the subject 135
here to consider the thoughts 143
here to delineate the content 82
here to describe the complex 48
here to describe the details 212
here to describe the effects 60
here to describe the general 107
here to describe the history 77
here to describe the process 247
here to describe the results 53
here to describe the several 73
here to indicate in outline 75
here to indicate the general 334
here to indicate the position 50
here to indicate the variety 70
here to simplify the example 56
here to simplify the notation 50
here to simplify the problem 48
high an authority as general 76
high as fourteen or fifteen 67
high as hundreds of millions 57
high as possible in relation 68
high as possible to achieve 77
high as possible to increase 146
high as possible to prevent 167
high as possible to provide 67
high as thousands of dollars 45
high up involves the triceps 40
hill of darjeeling on account 43
hill of paradise the highest 40
hill to overtake the caravan 86
hire an attorney to collect 42
hire an attorney to prepare 63
hire an attorney to protect 61
hire the services of private 41
hold in abeyance the question 287
hold it needless to afflict 44
hold it securely in position 117
hold of children in private 82
hold the assembly in position 50
hold the attention of mankind 53
hold the attention of millions 44
hold the attention of viewers 110
hold the contents of several 40
hold the doctrine in question 93
hold the doctrine of election 62
hold the doctrine of endless 52
hold the doctrine of eternal 79
hold the doctrine of general 46
hold the fragment in position 45
hold the intention of partaking 61
hold the interest of members 45
hold the invaders at defiance 42
hold the portfolio of foreign 42
hold the positions of greatest 47
hold the potential to improve 76
hold the potential to increase 43
hold the potential to provide 99
hold the powerful to account 57
hold the prisoner in custody 120
hold the property as against 174
hold the property as tenants 315
hold the property as trustee 138
hold the property in question 177
hold the property on resulting 85
hold the standard of justice 81
home in displays of bravery 100
home is designed to provide 40
home is expected to increase 53
home is probably the biggest 53
home is probably the largest 66
home to hundreds of millions 106
home to hundreds of species 335
home to thousands of animals 49
home to thousands of species 158
hope is rewarded by fruition 46
hope of alleviating my sorrows 245
hope of alleviating the problem 42
hope of benefiting the patient 90
hope of conquering the country 55
hope of converting the natives 43
hope of destroying the british 103
hope of fulfilling the promise 45
hope of opulence or comfort 40
hope of overtaking the monkeys 84
hope of persuading the british 247
hope of preserving the country 59
hope of preventing the junction 45
hope of preventing the marriage 82
hope of preventing the passage 73
hope of rebellion to despair 57
hope of recovering my liberty 58
hope of recovering the ancient 41
hope of redressing the balance 74
hope of salvation is founded 57
hope of salvation on outward 86
hope of salvation to contend 59
hope of security to consist 43
hope or intention of returning 52
hope or prospect of success 115
hope the minister of finance 213
hope to complete the project 132
hope to continue to deserve 310
hope to continue to develop 99
hope to continue to improve 125
hope to continue to provide 44
hope to continue to receive 101
hope to continue to sponsor 65
hope to dedicate in silence 213
hope to discover in manners 60
hope to extinguish the ambition 160
hope to maintain an ordered 50
hope to maintain it against 75
hope to overcome the immense 81
hope to overcome the problem 112
hoping the reduction of ireland 48
hoping to discover the mystery 68
hoping to persuade the british 281
horn to announce the arrival 62
host is expected to provide 46
host of examples to justify 65
hour is computed as follows 59
hour is required to produce 77
hour of accident or crippling 82
hour of darkness or despair 47
hour to complete the journey 50
hour to complete the process 99
