fabled lost continent of 89
forces were installed in 58
forces were intrusted to 126
forces were mobilized in 114
forces were mobilized to 230
forces were motivated by 47
forces were necessary in 188
forces were necessary to 1226
forces were operative in 337
forces were organized as 283
forces were organized at 40
forces were organized by 111
forces were organized in 1084
forces were organized on 342
forces were organized to 271
forces were overrunning the 68
forces were perceived as 218
forces were permitted to 654
forces were persuaded to 53
forces were positioned in 87
forces were positioned on 43
forces were positioned to 90
forces were powerless to 204
forces were presented as 99
forces were prevented by 98
forces were prominent in 46
forces were protected by 118
forces were quartered at 81
forces were quartered in 286
forces were recruited by 125
forces were recruited in 130
forces were reflected in 126
forces were regrouped in 43
forces were relegated to 74
forces were reluctant to 285
forces were scattered at 44
forces were scattered by 98
forces were scattered in 297
forces were scattered to 66
forces were scheduled to 224
forces were separated by 202
forces were shattered by 65
forces were stretched to 163
forces were subjected to 425
forces were submitted to 43
forces were supported by 979
forces were supported in 42
forces were surpassed by 63
forces were surprised at 45
forces were surprised by 206
forces were suspected of 40
forces were undermining the 152
forces were victorious at 119
forces were victorious in 665
forces were victorious on 52
forces when authorized by 55
forces when necessary to 159
forces will certainly be 82
forces will determine the 1072
forces will eliminate the 55
forces will encourage the 93
forces will generally be 77
forces will increasingly be 56
forces will influence the 467
forces will intervene in 202
forces will reinforce or 47
forces will represent the 40
forces will supervise the 58
forces work secondary re 50
forest areas inhabited by 116
forest areas surrounding the 55
forest areas throughout the 185
forest been submitted to 65
forest fire destroyed the 237
forest fire prevention in 55
forest fire protection in 224
forest fire protection is 151
forest fire throughout the 148
forest hide themselves in 72
forest land available to 54
forest land conversion to 50
forest land converted to 133
forest land incapable of 51
forest land ownership in 127
forest land resources of 54
forest land surrounding the 43
forest land throughout the 118
forest tree nurseries in 55
forest were converted to 120
forest were destroyed by 184
forest were destroyed in 110
forest were destroyed to 41
forged among ourselves in 70
forged over centuries of 123
forges were collected in 125
forget such grossness in 41
forget their admiration of 63
forget their allegiance to 322
forget their character as 275
forget their connection to 45
forget their hostility to 47
forget their instincts in 50
forget their knowledge of 62
forget their obedience to 53
forget their obligation to 276
forget their passwords or 61
forget what diplomacy is 108
forget your engagement to 76
forget your obedience to 56
forget your obligation to 56
forget your parentage to 151
forgot their allegiance to 144
forgot their hostility to 41
forgot their obligation to 79
formal acts necessary to 46
formal means available to 69
formal note addressed to 47
formal peace agreement in 57
formal taking possession of 248
formal theory developed in 41
formal theory presented in 44
formal town glittered in 52
format more conducive to 40
format only submitted as 187
format used throughout the 153
format will determine the 53
formed among themselves an 121
formed among themselves the 114
formed during activation of 95
formed during centuries of 64
formed during combustion by 67
formed during combustion in 76
formed during combustion is 193
formed during combustion of 316
formed during conversion of 127
formed during deposition of 144
formed during extraction of 53
formed during incubation of 157
formed during intervals of 67
formed during irradiation at 44
formed during irradiation of 139
formed during production of 104
formed during pyrolysis of 107
formed during transport to 59
formed four companies of 58
formed from alteration of 64
formed from cellulose by 58
formed from centuries of 44
formed from combustion of 135
formed from compounds of 275
formed from deposition of 64
formed from extensions of 51
formed from fragments of 599
formed from generation to 41
formed from glutamate by 117
formed from irradiation of 55
formed from knowledge of 43
formed from limestone by 98
formed from limestone or 76
formed from molecules in 44
formed from molecules of 183
formed from outgrowths of 67
formed from particles of 430
formed from personnel of 64
formed from prisoners of 106
formed from processes of 51
formed from responses to 80
formed from secretions of 107
formed from sediments of 82
formed from sequences of 83
formed good landmarks by 149
formed into battalions of 190
formed into cataracts by 54
formed into companies as 45
formed into companies by 41
formed into companies in 55
formed into companies of 745
formed into companies on 48
formed into companies or 98
formed into companies to 85
formed into regiments by 60
formed into regiments in 66
formed into regiments of 252
formed into societies or 87
formed into squadrons of 131
formed land companies to 40
formed over centuries by 47
formed over centuries of 263
formed some conception of 620
formed some impression of 122
formed some impression or 161
formed their association in 48
formed their attitudes in 41
formed their conception of 668
formed their estimates of 99
formed their impression of 94
formed their judgments on 92
formed those tentacles by 45
formed three battalions of 68
formed three companies of 113
formed three regiments of 56
formed upon absorption of 43
formed upon adsorption of 74
formed upon incubation of 227
formed upon irradiation of 138
formed upon precisely the 101
formed were collected by 87
formed were separated by 123
formed when acetylene is 52
formed when carbonate of 40
formed when cellulose is 81
formed when limestone is 108
formed when magnesium is 78
formed when molecules of 63
formed when particles of 44
formed when potassium is 111
formed will certainly be 105
formed will generally be 41
formed will represent the 59
former acting president of 294
former acting secretary of 133
former acts empowered to 48
former arab provinces of 222
former arab residents of 69
former army commander in 78
former city solicitor of 56
former days delighted to 67
former free territory of 62
former good character of 82
former great abundance of 47
former great professor of 49
former have attempted to 52
former have continued to 50
former have reference to 64
former having reference to 237
former high standards of 63
former home secretary of 83
former kind exemplify the 62
former lend themselves to 51
former lord president of 86
former mining community of 56
former more difficult to 54
former more especially in 56
former nato commander in 43
former take advantage of 67
former term describes the 62
former their appearance is 44
former time appointed the 42
former took advantage of 242
former took possession of 548
former town conceived the 53
former town destroyed by 79
former town residence of 54
former union republics of 91
former vice president al 1715
former vice president as 101
former vice president at 484
former vice president in 311
former vice president is 54
former vice president of 11903
former vice president to 180
former were addressed to 55
former were appointed by 85
former were attracted by 59
former were christians of 53
former were commanded by 95
former were committed to 84
former were compelled to 315
former were dependent on 51
former were deposited in 60
former were described as 308
former were described by 54
former were described in 50
former were destroyed by 53
former were discussed in 66
former were dominated by 51
former were followers of 53
former were forbidden to 72
former were forgotten or 94
former were generally the 58
former were incapable of 54
former were inhabited by 50
former were necessary to 50
former were perceived as 116
former were perceived to 43
former were permitted to 144
former were possessed of 46
former were protected by 46
former were published by 48
former were published in 123
former were relegated to 41
former were reluctant to 84
former were sentenced to 57
former were subjected to 228
former were supported by 310
former will certainly be 108
former will determine the 250
former will generally be 652
former will influence the 104
former will naturally be 95
former will represent the 139
formic acid contained in 52
forums held throughout the 52
forums were organized by 42
forums were organized in 85
fossil bearing formations in 104
fossil fuel combustion as 167
fossil fuel combustion at 64
fossil fuel combustion by 255
fossil fuel combustion in 594
fossil fuel combustion is 558
fossil fuel combustion on 138
fossil fuel combustion or 111
fossil fuel combustion to 144
fossil fuel continues to 40
fossil fuel production is 45
fossil fuel production of 44
fossil fuel resources by 46
fossil fuel resources in 254
fossil fuel resources is 101
fossil fuel resources of 144
fossil fuel resources on 46
fossil fuel resources to 69
fossil fuel subsidies in 74
foster care continues to 47
foster care placement as 206
foster care placement by 132
foster care placement in 416
foster care placement is 493
foster care placement of 1377
foster care placement on 45
foster care placement or 1136
foster care placement to 176
foster care population in 276
foster care population is 101
foster care providers in 126
foster care throughout the 95
foster clear awareness of 209
foster free expression of 43
foster high standards in 41
foster high standards of 756
foster home placement as 133
foster home placement in 257
foster home placement is 530
foster home placement of 418
foster home placement on 47
foster home placement or 283
foster home placement to 107
foster open discussion of 46
foster their interests in 42
foster these interests of 41
foster these qualities in 107
foster those qualities of 41
fought among themselves as 1058
fought among themselves at 91
fought among themselves in 557
fought among themselves on 163
fought among themselves or 188
fought among themselves so 128
fought among themselves the 48
fought among themselves to 746
fought hard throughout the 66
fought many campaigns in 44
fought most gallantly in 137
fought most gallantly on 57
fought over ownership of 104
fought over political or 41
fought over possession of 315
fought over repeatedly by 47
fought over territory in 47
fought over throughout the 86
fought three campaigns in 40
fought very gallantly in 40
fought well throughout the 99
fought were permitted to 40
founding vice president of 241
framed their arguments in 324
framed their discussion of 49
framed their opposition to 82
framed their responses to 75
framed unto themselves an 61
framed upon foresight of 60
frames were installed in 52
frames were subjected to 84
francs were allocated to 76
francs were collected in 80
frauds upon consumers at 74
frauds upon creditors by 147
frauds were committed by 250
frauds were committed in 447
frauds were practiced in 67
freely among themselves as 130
freely among themselves in 100
freely among themselves of 51
freely among themselves on 46
freely among themselves the 40
freely gave expression to 97
freely gave permission to 64
freely gave themselves the 68
freely gave themselves up 42
freely give expression to 81
freely give ourselves to 53
freely give permission to 54
freely give themselves to 143
freely give themselves up 51
freely help themselves to 63
freely made available the 40
freely made available to 361
freely move throughout the 71
freely moving electrons in 68
freely moving molecules of 41
freely moving particles in 65
freely take advantage of 128
freely took advantage of 120
freely used throughout the 265
freely when subjected to 53
freest from prejudice of 57
freezing rain continued to 49
frenzy took possession of 238
friend cato expresses it 59
friend felt compelled to 55
friend from california to 53
friend from childhood of 113
friend from childhood to 47
friend jack confirmed the 56
friend john burroughs is 45
friend living thereabouts to 49
friend next proceeded to 45
friend once commented to 62
friend once confessed to 72
friend once described as 74
friend once described it 51
friend once described the 85
friend once described to 96
friend once explained to 112
friend once expressed it 53
friend once expressed the 73
friend once suggested to 153
friend took advantage of 157
friend took possession of 98
friend well qualified to 46
friend were abandoned to 49
friend will accompany me 73
friend will appreciate the 42
friend will doubtless be 45
friend will honeycomb in 81
friend will honeycomb is 41
friend will honeycomb to 103
fright took possession of 201
frosts have blackened the 50
frosts have destroyed the 63
frosty peaks glittered as 107
frozen into attitudes of 52
frozen into stillness by 41
fruits from california to 89
fruits from september to 62
fruits lend themselves to 43
fruits were available in 95
fruits were available to 44
fruits were collected in 118
fruits were displayed in 44
fruits were harvested at 99
fruits were harvested by 48
fruits were harvested in 57
fruits were presented to 133
fruits were preserved by 40
fruits were preserved in 44
fruits were subjected to 58
fruits will certainly be 50
fueled their opposition to 51
funded debt authorized to 106
furies took possession of 48
furies were unchained in 44
furious pace throughout the 52
further arms shipments to 402
further been confirmed by 197
further been described as 104
further been described by 52
further been developed by 83
further been developed in 128
further been subjected to 53
further been suggested by 83
further been suggested to 52
further been supported by 164
further bind ourselves to 47
further bind themselves to 132
further clear indication of 152
further cost reductions by 99
further cost reductions in 182
further data available on 43
further data collection in 55
further data collection is 133
further data collection on 48
further data collection or 71
further data collection to 99
further from confounding the 149
further from ourselves to 57
further gave expression to 41
further great advantage in 130
further great advantage is 81
further great advantage of 799
further into discourse of 120
further into discussion of 100
further into opposition to 60
further land purchases by 76
further lend themselves to 41
further made difficult by 432
further made memorable by 155
further reading suggested at 129
further reading suggested in 43
further step necessary to 83
further take advantage of 542
further taking advantage of 122
further their awareness of 42
further their expertise in 46
further their influence in 142
further their interests as 548
further their interests at 505
further their interests by 843
further their interests in 1659
further their interests is 95
further their interests or 227
further their interests to 46
further their knowledge by 52
further their knowledge in 327
further their knowledge of 1824
further their knowledge on 104
further their objective of 145
further their opposition to 46
further their political or 121
further took advantage of 146
further very important to 41
further were necessary to 150
further when considering the 435
further work necessary to 123
further your interests in 129
further your knowledge in 138
further your knowledge of 763
fusions were performed in 66
future best interests of 169
future cash dividends to 107
future club purchases to 53
future czar alexander ii 50
future date specified by 51
future date specified in 161
future earning prospects of 50
future find themselves in 117
future food production in 62
future from knowledge of 53
future less dependent on 48
future lies precisely in 62
future lies primarily in 92
future living conditions of 66
future living standards in 46
future living standards of 121
future lord protector of 40
future mass production of 64
future mining operations in 56
future more difficult to 191
future must recognize the 54
future pope alexander ii 83
future pope alexander vi 180
future pope sylvester ii 123
future take advantage of 145
future term structure of 95
future time entertain it 76
future time reference as 63
future time reference in 225
future time reference is 178
future time specified in 57
future took possession of 91
future vice president of 427
future were contained in 127
future were dependent on 45
future were discussed in 115
future were dispelled by 128
future were expressed by 90
future were expressed in 162
future were forgotten in 122
future were presented to 43
future were reflected in 139
future when considering the 47
future will certainly be 1119
future will determine if 58
future will determine the 578
future will doubtless be 315
future will emphasize the 62
future will generally be 208
future will increasingly be 287
future will influence the 104
future will recognize as 55
future will recognize it 58
future will recognize the 96
future will replicate the 61
future will vindicate the 49
future work astounded me 45
