fable seems invented to 92
first major problems in 51
first major problems to 50
first major producer of 84
first major producer to 44
first major products of 97
first major projects in 56
first major projects of 95
first major projects to 71
first major purchase in 81
first major purchase of 277
first major railroad in 83
first major railroad to 81
first major rebellion of 90
first major recession in 57
first major redesign of 49
first major reduction in 97
first major rejection of 83
first major response to 246
first major retailer to 117
first major reversal in 51
first major reversal of 133
first major revisions of 45
first major sequence of 46
first major shipment of 150
first major skirmish in 78
first major skirmish of 43
first major snowfall of 64
first major stimulus to 83
first major struggle in 40
first major struggle of 47
first major surprise of 86
first major synthesis of 175
first major textbook in 76
first major textbook on 114
first major transfer of 77
first major treatment in 45
first major treatment of 326
first makes explicit the 51
first makes possible an 98
first makes possible the 1230
first meeting attended by 211
first meeting concerning the 53
first meeting convened by 50
first meeting convened in 55
first meeting included the 48
first meeting occurred at 113
first meeting occurred in 214
first meeting occurred on 112
first meeting recorded in 79
first meeting referred to 49
first meeting resulted in 263
first method attempts to 81
first method compares the 61
first method computes the 43
first method consists in 1265
first method consists of 2363
first method employed by 150
first method employed in 201
first method employed to 86
first method includes the 47
first method increases the 50
first method involved the 201
first method involves an 66
first method involves the 1064
first method mentioned in 58
first method mentioned is 52
first method prevails in 682
first method produces the 54
first method proposed by 67
first method provides the 62
first method referred to 81
first method requires an 89
first method requires no 74
first method requires the 365
first method resulted in 68
first method utilizes the 156
first might possibly be 113
first minor attempts at 40
first model attempts to 40
first model consists of 175
first model examines the 103
first model includes the 60
first model involves the 45
first model predicts the 40
first model proposed by 79
first model proposed to 49
first model tenement in 40
first molar occludes in 420
first money received by 110
first money received in 43
first morning business of 45
first morning specimen is 318
first morning specimen of 154
first motion pictures in 130
first motion pictures of 198
first motion pictures to 76
first motor vehicles to 49
first movie directed by 43
first music director of 88
first music festival in 88
first naive attempts to 41
first named consists of 44
first names followed by 233
first naval officers to 231
first nearly parallel to 114
first negro admitted to 170
first negro american to 79
first negro governor of 75
first negro graduate of 370
first negro physician in 70
first negro regiment in 121
first negro regiment to 80
first negro republic in 89
first night amounted to 49
first night audience at 104
first night audience in 91
first night audience of 66
first norse settlers in 41
first noted symptoms of 49
first novel explores the 59
first novel produced in 50
first octet contains the 42
first opera composed by 87
first opera composed in 43
first opera composer to 42
first opera produced in 169
first option consists in 47
first option consists of 61
first option involves the 86
first option requires the 60
first order accuracy in 154
first order accurate in 223
first order analysis is 72
first order analysis of 217
first order approach to 121
first order condition as 202
first order condition in 276
first order condition is 1306
first order condition of 1037
first order condition on 59
first order condition to 188
first order condition we 70
first order consists of 202
first order equations by 116
first order equations in 213
first order equations is 63
first order equations of 166
first order estimate of 585
first order expansion in 70
first order expansion of 376
first order formulas in 58
first order includes the 132
first order kinetics as 241
first order kinetics at 159
first order kinetics in 302
first order kinetics is 258
first order kinetics of 322
first order kinetics the 67
first order kinetics to 99
first order produced by 42
first order received by 58
first order relative to 159
first order response of 41
first order spectrum in 62
first order spectrum is 202
first order spectrum of 181
first order spectrum on 73
first order treatment of 70
first order variations in 63
first order variations of 63
first overt challenge to 125
first overt evidence of 96
first overt instance of 41
first overt symptoms of 45
first panel consists of 55
first panel presents the 61
first paper concerning the 57
first paper currency in 126
first paper currency of 56
first paper describing the 330
first paper examines the 49
first paper included in 77
first paper referred to 56
first party consisting of 77
first party consists of 49
first party platform in 56
first people anywhere to 51
first people involved in 52
first period amounted to 59
first period compared to 46
first period consists of 277
first period contains the 53
first period embraces the 204
first period followed by 99
first period included the 89
first period includes the 418
first period involved the 44
first period occurred in 55
first period referred to 50
first period resulted in 45
first phase attempts to 42
first phase comprising the 42
first phase concerns the 169
first phase consisting of 170
first phase consists in 287
first phase consists of 1803
first phase embraces the 49
first phase followed by 102
first phase followed the 46
first phase included the 242
first phase includes the 325
first phase involved an 53
first phase involved the 551
first phase involves an 78
first phase involves the 718
first phase occurred in 110
first phase required the 43
first phase requires the 69
first phase resulted in 92
first piece consists of 60
first pilot projects in 42
first place affected by 43
first place announce to 61
first place assigned to 106
first place attacked by 70
first place attention is 80
first place concerning the 91
first place concerns the 46
first place confined to 56
first place consider the 578
first place consists in 53
first place consists of 44
first place continue to 96
first place contrary to 57
first place demanded by 40
first place describe the 91
first place designed to 94
first place dictated by 52
first place directed at 54
first place directed to 227
first place essential to 58
first place finishes in 78
first place followed by 373
first place governed by 49
first place inspired by 72
first place intended as 115
first place intended to 243
first place mentioned by 42
first place mentioned in 105
first place mentioned is 48
first place occupied by 184
first place probably by 44
first place produced by 46
first place referred to 68
first place reflects the 40
first place regarded as 44
first place requires the 41
first place succeeds the 59
first place trophies in 52
first plain precepts of 85
first plays produced by 70
first plays produced in 54
first poetic treatment of 42
first point attacked by 65
first point attended to 56
first point concerning the 213
first point concerns the 2022
first point consists in 41
first point insisted on 225
first point involves the 148
first point mentioned by 62
first point mentioned in 140
first point mentioned is 56
first point pertains to 70
first point referred to 102
first point reflects the 51
first point relative to 73
first point requires no 60
first point selected is 58
first point suggests the 59
first point therefore is 85
first power reserved by 227
first prime minister as 44
first prime minister at 56
first prime minister he 44
first prime minister in 3097
first prime minister is 107
first prime minister of 35234
first prime minister on 202
first prime minister pt 53
first prime minister the 47
first prime minister to 2320
first prize captured by 42
first queen elizabeth in 42
first queen elizabeth of 102
first radar detection of 88
first rapid exercise of 73
first rather actuated by 54
first rather friendly to 58
first rather inclined to 216
first reason advanced by 44
first reason assigned by 100
first reason assigned is 82
first reason concerns the 333
first reason involves the 90
first reason pertains to 42
first region consists of 129
first region contains the 50
first region includes the 74
first roman catholics to 76
first roman converts to 51
first roman governor of 188
first roman historian to 75
first roman province in 123
first roman province to 47
first rough analysis of 70
first rough assembly of 40
first rough conquest of 97
first rough estimate of 364
first rough outlines of 182
first rough sketches of 158
first rough sketches to 125
first round consists of 123
first route involves the 48
first royal governor in 156
first royal governor of 1792
first royal governor to 76
first ruler mentioned in 48
first running parallel to 111
first scene consists of 145
first scene presents the 106
first scorn punctilio in 45
first search algorithm in 52
first search algorithm is 160
first search algorithm to 136
first search strategy is 113
first search strategy of 44
first search strategy to 67
first season amounted to 43
first season included the 43
first seems contrary to 64
first semen analysis is 50
first senior officers to 45
first seven articles in 52
first seven articles of 333
first seven carriages of 40
first seven chapters as 107
first seven chapters in 160
first seven chapters is 75
first seven chapters of 4095
first seven chapters to 115
first seven chapters we 51
first seven elements of 94
first seven episodes of 42
first seven husbands of 43
first seven questions of 44
first seven segments of 214
first shell consists of 40
first shell exploded in 77
first shock occurred at 92
first shock occurred in 75
first shock produced by 101
first short cessation in 48
first short interval of 53
first short syllable of 54
first shown interest in 201
first shown pictures of 89
first shown publicly at 86
first shown publicly in 386
first shown symptoms of 97
first shows evidence of 230
first sight beautiful or 166
first sight contrary to 238
first sight entirely the 97
first sight inclined to 205
first sight presents an 48
first sight promises so 41
first sight reminded me 54
first sight resemble the 82
first sight somewhat of 69
first sight suggests the 125
first sight surprising in 167
first sight surprising is 92
first sight surprising to 304
first sight therefore it 97
first slave rebellion in 48
first small additions of 90
first small beginnings in 74
first small beginnings of 653
first small contingent of 87
first small prospect of 53
first small quantity of 132
first small shipment of 64
first snows remained on 90
first social democrat to 128
first social movement in 58
first social movement to 73
first social reformer in 53
first social reformer of 47
first social reformer to 50
first solid evidence of 526
first sound followed by 45
first sound produced by 69
first sound slumbers of 430
first spark spectrum of 73
first split occurred in 111
first spoke directly to 52
first spoke publicly of 48
first staff director of 58
first stage attempts to 51
first stage concerns the 193
first stage consisting in 44
first stage consisting of 288
first stage consists in 1286
first stage consists of 3989
first stage contains the 52
first stage direction in 78
first stage direction is 44
first stage direction of 90
first stage embraces the 72
first stage followed by 687
first stage included the 153
first stage includes the 444
first stage involved an 98
first stage involved the 787
first stage involves an 212
first stage involves the 2004
first stage occurred at 42
first stage occurred in 133
first stage operates at 61
first stage performs the 43
first stage pertains to 46
first stage presents the 41
first stage processing of 62
first stage provides the 96
first stage rehearsal of 51
first stage required the 63
first stage requires the 197
first stage resulted in 76
first stars twinkled in 73
first state actually to 59
first state admitted to 209
first state chairman of 47
first state director of 75
first state elections in 86
first state formally to 43
first state geologist of 359
first state governor in 59
first state governor of 384
first state governor to 61
first state hospital in 56
first steps included the 41
first steps involved in 206
first steps involved the 43
first steps required by 46
first steps required in 110
first steps required to 112
first stock exchanges in 44
first story accepted by 59
first story concerns the 101
first story consists of 135
first story contains the 89
first strong evidence of 191
first strong interest in 107
first study assessed the 45
first study attempting to 65
first study compared the 130
first study concerning the 50
first study concerns the 121
first study consists of 40
first study designed to 120
first study evaluating the 44
first study examined the 358
first study examines the 157
first study explored the 58
first study involved an 43
first study involved the 132
first study involves the 43
first study reported by 67
first study reported in 162
first study resulted in 56
first sugar produced in 48
first sugar refinery in 213
first synod convened in 46
first table consists of 56
first table containing the 54
first table contains the 321
first table exhibits the 54
first table impeaches the 49
first table presents the 110
first taken prisoner by 89
first taken seriously by 300
first taken seriously in 242
first tasks assigned to 195
first teaching hospital in 80
first texas governor to 101
first thirty chapters of 254
first timid attempts at 100
first timid attempts to 319
first timid beginnings of 91
first timid tremblings of 149
first topic concerns the 158
first topic involves the 40
first total syntheses of 44
first total synthesis of 659
first track consists of 44
first trade unionists to 69
first treaty relative to 101
first trend concerns the 58
first trend involves the 55
first under suspicion of 91
first upper premolar is 442
first urine specimen is 52
first vague beginnings of 57
first vague outlines of 201
first value assigned to 128
first value returned by 46
first verse consists of 46
first verse contains the 105
first violin concerto in 46
first visit occurred in 70
first visit resulted in 85
first vivid memories of 46
first warning received by 68
first warning symptoms of 61
first water molecule is 47
first water sparkled in 51
first wedding ceremony in 75
first whale attacked by 59
first which attracts the 42
first which consists in 40
first which consists of 57
first which contains the 196
first which followed the 63
first which occurred in 86
first which occurred to 183
first which received the 60
first which requires the 103
first white american to 189
first white children to 107
first white explorer of 103
first white explorer to 249
first white families to 77
first white musicians to 59
first white resident in 47
first white resident of 127
first white settlers at 152
first white settlers in 4973
first white settlers of 1002
first white settlers on 314
first white settlers to 573
first white visitors to 292
first whose fidelity he 95
first woman actually to 71
first woman admitted as 84
first woman admitted to 1969
first woman assigned to 94
first woman attorney in 80
first woman attorney to 60
first woman chairman of 338
first woman composer to 128
first woman delegate to 289
first woman director in 124
first woman director of 748
first woman director to 68
first woman employed by 48
first woman employed in 60
first woman executed by 122
first woman executed in 314
first woman governor in 574
first woman governor of 823
first woman governor to 58
first woman graduate in 297
first woman graduate of 889
first woman graduate to 49
first woman lecturer at 54
first woman lecturer in 108
first woman lecturer on 49
first woman licensed as 54
first woman licensed to 303
first woman mentioned in 142
first woman minister in 563
first woman minister of 341
first woman minister to 62
first woman novelist in 100
first woman novelist of 102
first woman novelist to 68
first woman ordained as 273
first woman ordained by 191
first woman ordained in 274
first woman ordained to 98
first woman passenger on 63
first woman passenger to 110
first woman physician in 604
first woman physician of 99
first woman physician to 325
first woman promoted to 72
first woman reporter in 87
first woman reporter on 71
first woman reporter to 74
first woman returned to 47
first woman sculptor to 49
first woman selected to 97
first women admitted to 352
first women ordained in 74
first women students at 181
first women students in 86
first women students to 116
first words acquired by 83
first words informed me 112
first words produced by 45
first words reassured me 90
first words recorded in 53
first words referred to 43
first works executed by 74
first works produced by 52
first world assembly of 85
first world consists of 68
first world festival of 282
first would comprise the 62
first would consider the 90
first would indicate the 46
first would obviously be 46
first would probably be 529
fishing boats anchored in 317
fishing boats returned to 55
fishing fleet consists of 426
fitly shall conceive thy 185
fixed action patterns as 127
fixed action patterns by 43
fixed action patterns in 651
fixed action patterns is 198
fixed action patterns of 675
fixed action patterns or 140
fixed action patterns to 163
fixed after consulting the 57
fixed angles relative to 46
fixed asset accounting is 112
fixed asset accounts as 111
fixed asset accounts at 90
fixed asset accounts in 192
fixed asset accounts of 152
fixed asset accounts on 133
fixed asset accounts to 101
fixed asset formation in 1505
fixed asset turnover is 219
fixed asset turnover of 98
fixed bearings attached to 53
fixed calling provided an 64
fixed costs amounted to 233
fixed costs assigned to 222
fixed costs attached to 109
fixed costs compared to 190
fixed costs continue to 138
fixed costs included in 257
fixed costs increased by 45
fixed costs increases the 48
fixed costs incurred at 89
fixed costs incurred by 708
fixed costs incurred in 685
fixed costs incurred to 120
fixed costs inherent in 143
fixed costs involved in 1450
fixed costs relative to 1339
fixed costs required to 342
fixed costs traceable to 202
fixed daily schedule of 50
fixed either sideways or 54
fixed legal concepts in 131
fixed lines observed by 42
fixed money payments to 169
fixed order quantity of 56
fixed place assigned to 64
fixed place relative to 47
fixed plane containing the 65
fixed plane parallel to 94
fixed point approach to 97
fixed point iteration is 58
fixed point parallel to 48
fixed point relative to 449
fixed price contract in 255
fixed price contract is 746
fixed price contract of 47
fixed price contract or 124
fixed price contract the 137
fixed price contract to 336
fixed rules concerning the 202
fixed rules regulating the 51
fixed shall continue to 87
fixed speed relative to 135
fixed stars relative to 66
fixed total pressure of 96
fixed total quantity of 231
fixed total supplies of 47
fixed under authority of 53
fixed value assigned to 151
fixed value relative to 184
fixed value whatever as 63
fixed yearly dividend of 111
flags which indicate the 146
flame burns brightly in 46
flame front relative to 80
flame grows brighter as 53
flame plays directly on 48
flame which consumed it 52
flame which consumed me 103
flame which consumed the 170
flame which consumes it 139
flame which consumes me 48
flame which consumes the 124
flame which devoured me 122
flame which flickers in 62
flame which happened to 65
flame which inspired the 50
flame which produces the 47
flame which threatened to 88
flange which supports the 152
flare which occurred on 149
flash cards containing the 198
flash flood occurred in 47
flash units designed to 42
flash until answered by 52
flask which contains the 238
flask which replaced the 110
flats which surround the 40
fleeing felon resulted in 86
fleet still continuing to 74
fleet which acquired so 42
fleet which attacked the 52
fleet which conveyed the 228
fleet which defended the 87
fleet which escorted the 44
fleet which happened to 65
fleet which included the 50
fleet which occupied the 52
fleet which remained at 45
fleet which threatened the 46
fleet would blockade the 55
fleet would continue to 111
fleet would probably be 133
fleet would therefore be 60
flesh still attached to 151
flesh would probably be 50
flies which followed the 43
flies which infested the 101
flies which transmit the 46
float valve controls the 76
float which controls the 65
float which operates the 52
flood plain adjacent to 152
flood plain consists of 97
flood plain deposits in 144
flood plain deposits of 553
flood plain district is 50
flood which attended an 47
flood which destroys the 51
flood which followed the 129
flood which happened in 131
flood which occurred in 706
flood which occurred on 85
flood which resulted in 47
flood which threatened to 197
flood would inundate the 43
floor framing consists of 106
floor plate induction by 63
floor rests directly on 59
floor rooms occupied by 45
floor space adjacent to 128
floor space allotted to 372
floor space amounted to 53
floor space assigned to 106
floor space compared to 107
floor space increased by 65
floor space occupied by 4425
floor space occupied in 92
floor space occupied is 473
floor space provided by 115
floor space required by 837
floor space required in 122
floor space required is 560
floor space required to 479
floor space underneath the 46
floor under direction of 44
floor which consists of 111
floor which contains the 56
floor which supports the 111
floor while attempting to 55
floor would continue to 53
floor would probably be 99
flora which consists of 41
flour milling business at 45
flour milling business in 92
flour milling industry in 226
flour milling industry is 100
flour milling industry of 60
flour mills operated by 50
flour which contains the 60
flowing folds hundreds of 40
flowing nearly parallel to 64
flowing under pressure in 66
flowing white garments of 46
flows nearly parallel to 346
flows under pressure in 40
flows under pressure to 62
flows which occurred in 53
fluid after exposure to 92
fluid after injection of 42
fluid cells obtained by 267
fluid flowing parallel to 225
fluid flows parallel to 89
fluid gamma globulin in 136
fluid layer adjacent to 328
fluid motion relative to 262
fluid moves parallel to 93
fluid moves relative to 219
fluid often collects in 47
fluid often contains an 47
fluid opioid activity in 67
fluid phase composed of 113
fluid really essential to 43
fluid shows evidence of 54
fluid under pressure in 505
fluid under pressure is 888
fluid under pressure of 45
fluid under pressure or 40
fluid under pressure to 560
fluid which collects in 268
fluid which consists of 187
fluid which contains an 40
fluid which contains in 46
fluid which contains it 49
fluid which contains no 95
fluid which contains the 559
fluid which distends the 182
fluid which envelops the 61
fluid which increases the 52
fluid which moistens the 349
fluid which occupied the 66
fluid which occupies the 387
fluid which permeates the 109
fluid which pervades it 62
fluid which pervades the 153
fluid which prevents the 92
fluid which produced the 43
fluid which produces it 67
fluid which produces the 70
fluid which protects the 107
fluid which provides the 46
fluid which supplies the 52
fluid which supports it 49
fluid whose pressure is 324
fluid whose velocity is 78
fluid would continue to 61
fluid would probably be 58
focal delta activity in 50
focal motor seizures in 178
focal motor seizures of 66
focal plane consists of 64
focal plane detector is 53
focal plane parallel to 66
focal plane relative to 48
focal point provided by 90
focal point relative to 51
focus about education as 77
focus close attention on 133
focus draws attention to 75
focus equal attention on 237
focus extra attention on 103
focus group approach is 206
focus group approach to 173
focus group attention on 82
focus group composed of 293
focus group consisting of 462
focus group consists of 343
focus local attention on 58
focus major attention on 164
focus press attention on 50
focus quite narrowly on 245
focus rather narrowly on 620
focus reader attention on 217
focus sharp attention on 40
focus staff attention on 173
focus still remained on 90
focus total attention on 47
focus undue attention on 413
focus voter attention on 95
focus world attention on 3356
focus would continue to 40
foist tacit approval of 47
folding doors admitted us 104
folding which affected the 129
folding which produced the 198
folds running parallel to 173
folds which encircle the 58
folds which separate the 67
folds which surround the 173
folds which traverse the 45
folks still remember the 65
folly could overreach the 64
folly which continue to 49
foods which irritate the 48
foods would probably be 44
force above referred to 80
force after approval by 207
force after delivery to 72
force black children to 89
force black students to 46
force civil servants to 51
force could actually be 40
force could approach it 40
force could approach the 46
force could continue to 103
force could dislodge the 48
force could maintain the 67
force could overcome the 80
force could possibly be 159
force could probably be 56
force could restrain the 57
force could scarcely be 93
force could therefore be 106
force could withstand the 77
force either directly or 87
force field analysis as 188
force field analysis in 236
force field analysis is 731
force field analysis of 435
force field analysis to 632
force field consisting of 103
force field consists of 45
force field produced by 305
force fully adequate to 110
force fully employed in 112
force indian artisans to 121
force large segments of 43
force level required to 47
force local officials to 398
force makes possible the 58
force might actually be 44
force might overcome the 43
force might possibly be 92
force negro suffrage on 262
force never amounted to 66
force quite adequate to 64
force racial equality on 42
force seems unlikely to 45
force shall continue in 290
force shall continue to 1005
force state officials to 267
force still continuing to 46
force still employed in 73
force still remained at 49
force still remained in 260
force still remained on 44
force still remained to 63
force times distance is 184
force times distance or 129
force today consists of 42
force trading partners to 53
force under authority of 165
force units stationed in 89
force until accepted by 101
force until annulled by 66
force until approved by 473
force until approved of 46
force until assented to 74
force until modified by 109
force until modified in 72
force until modified or 152
force until ratified by 337
force until replaced by 380
force until security is 44
force until withdrawn by 69
force varying directly as 1783
force which actuates the 288
force which advanced on 53
force which advanced to 49
force which affected the 60
force which amounted to 125
force which animated the 68
force which animates it 79
force which animates the 498
force which attaches to 93
force which attacked it 129
force which attacked the 203
force which attempts to 345
force which attracts it 96
force which attracts or 53
force which attracts the 241
force which balances it 54
force which balances the 423
force which captured the 173
force which combined the 40
force which combines the 51
force which commands the 42
force which confined the 42
force which confines it 68
force which confines the 45
force which connects the 70
force which consists in 45
force which consists of 195
force which contains the 61
force which controls it 58
force which controls the 1227
force which converts the 46
force which decreases as 85
force which defended it 78
force which defended the 152
force which deflects it 85
force which deflects the 212
force which destroys the 161
force which develops in 47
force which develops the 54
force which directed the 51
force which disrupts the 48
force which distorts the 42
force which disturbs the 125
force which effected the 55
force which elevated the 82
force which encircle the 42
force which excludes the 51
force which executes the 41
force which expelled the 49
force which explains the 89
force which followed the 93
force which governed the 59
force which happened to 79
force which impelled it 94
force which impelled the 167
force which included the 416
force which includes the 86
force which increased the 68
force which increases as 192
force which increases in 169
force which increases the 214
force which inhibits the 47
force which initiates the 108
force which inspired the 73
force which inspires the 96
force which invested the 41
force which involved the 44
force which involves the 57
force which modifies the 92
force which occasions the 209
force which occupied it 47
force which occupied the 228
force which operated in 161
force which operated on 41
force which operated to 45
force which operates in 417
force which operates on 146
force which operates the 96
force which operates to 164
force which overthrew the 55
force which permeated the 47
force which permeates the 186
force which pervaded the 47
force which pervades it 71
force which pervades the 295
force which prevails in 67
force which prevents it 65
force which prevents the 508
force which prevents us 50
force which produced it 381
force which produced the 1725
force which produces an 366
force which produces in 102
force which produces it 1013
force which produces or 99
force which produces the 2353
force which projects the 49
force which promised to 50
force which promises to 66
force which promotes the 69
force which protects the 124
force which provided the 101
force which provides the 402
force which reflects the 49
force which relieved the 55
force which remained at 97
force which remained in 118
force which remained on 94
force which remained to 231
force which rendered it 67
force which rendered the 47
force which replaces the 67
force which requires the 69
force which resisted the 49
force which respects no 97
force which responds to 54
force which restored in 51
force which restores the 73
force which resulted in 646
force which retained the 85
force which squeezes it 84
force which succeeds in 71
force which suffices to 45
force which supplies the 66
force which supports the 300
force which surround the 134
force which sustains it 119
force which sustains the 406
force which threatened my 45
force which threatened the 174
force which threatened to 507
force while attempting to 137
force while continuing to 55
force while defended by 91
force whose business it 52
force whose direction is 739
force whose potential is 109
force whose presence in 42
force whose presence is 82
force would actually be 113
force would continue in 40
force would continue to 580
force would convince the 72
force would demolish the 43
force would detonate the 83
force would diminish the 50
force would normally be 75
force would obviously be 77
force would otherwise be 90
force would overcome the 95
force would persuade the 55
force would probably be 644
force would strengthen the 69
force would therefore be 237
forcing civil servants to 45
forcing local officials to 125
forcing negro suffrage on 52
forcing stamp officers to 108
forcing state officials to 67
forge every sentence in 133
forming joint ventures in 172
forming joint ventures or 108
forming joint ventures to 77
forming large colonies in 75
forming large colonies of 48
forming lasting memories in 73
forming local branches of 61
forming power treasured up 172
forming small clusters of 54
forming small colonies of 46
forming solid solutions in 58
forming solid solutions of 107
forming solid solutions or 42
forming white colonies on 53
forms above referred to 148
forms could possibly be 93
forms could scarcely be 249
forms dense colonies on 84
forms either directly or 44
forms gives evidence of 59
forms large clusters of 46
forms large colonies in 221
forms large colonies of 99
forms large colonies on 44
forms large crystals of 113
forms might possibly be 58
forms occur commonly in 49
forms often referred to 115
forms small colonies in 47
forms small colonies of 93
forms small crystals of 46
forms solid solutions in 56
forms still retained by 56
forms which approach the 45
forms which comprise the 189
forms which consists of 156
forms which continue to 167
forms which decorate the 192
forms which describe the 70
forms which differed in 51
forms which dominate the 69
forms which exercise the 41
forms which included the 64
forms which includes the 56
forms which indicate the 265
forms which maintain the 41
forms which minister to 56
forms which multiply by 43
forms which occupied the 40
forms which occurred in 271
forms which preceded it 112
forms which preceded the 121
forms which preserve the 81
forms which produced the 50
forms which regulate the 73
forms which resemble it 43
forms which resemble the 198
forms which resulted in 68
forms which supplied the 226
forms which surround it 52
forms which surround the 59
forms which surround us 147
forms which underlie the 84
forms whose presence is 40
forms would continue to 68
forms would indicate the 40
forms would normally be 51
forms would probably be 147
forms would therefore be 47
forts still occupied by 67
forts which defended the 283
forts which surround the 70
forty hours succeeding the 44
forty miles northward of 72
forty miles northwest of 2900
forty miles northwest to 55
forty miles southwest of 2643
forty miles westward of 131
forty miles westward to 54
forty people attended the 147
forty people repaired to 45
forty times promised to 78
forum where problems of 52
forum would otherwise be 65
found after analysis of 56
found after exposure of 90
found after exposure to 354
found after injection of 340
found after thousands of 41
found after treatment of 195
found ample authority in 60
found ample evidence in 281
found ample evidence of 3837
found ample evidence to 640
found ample exercise in 109
found ample materials to 64
found ample supplies of 207
found amply detailed in 78
found anything contrary to 45
found anything directed to 93
found anything positive to 42
found anything terrible in 61
found blood pressure to 41
found booths occupied by 103
found civil treatment at 80
found daily business in 66
found easily possible to 82
found eight examples of 48
found either attached to 117
found either directly or 75
found either embedded in 48
found either isolated or 103
found either solitary or 73
found every evidence of 82
found every gradation of 63
found every particle of 55
found every shepherd an 65
found false security in 47
found filling cavities in 56
found filling fissures in 70
found finer passages in 49
found fresh evidence of 128
found fresh interest in 42
found fully adequate to 387
found fully detailed in 538
found fully prepared to 86
found fully recorded in 114
found fully reported in 104
found gross violations of 44
found growing attached to 126
found growing evidence of 44
found jesus innocent of 41
found large clusters of 49
found large colonies of 76
found large decreases in 64
found large deposits of 391
found large expanses of 70
found large increases in 300
found large supplies of 140
found large variations in 375
found major problems in 63
found mixed evidence of 71
found mixed evidence on 52
found nearly anywhere in 66
found nearly verbatim in 50
found order partially re 114
found others prepared to 48
found people disposed to 41
found plain vestiges of 74
found quick response in 114
found quite adequate to 131
found quite commonly in 645
found quite commonly on 82
found quite possible to 207
found quite recently at 54
found quite recently in 139
found rather commonly in 258
found rather terribly the 89
found reason somewhat to 112
found resting directly on 168
found running parallel to 238
found scant evidence of 162
found sharp increases in 49
found showing evidence of 42
found small clusters of 64
found small colonies of 68
found small crystals of 53
found small deposits of 80
found small increases in 150
found small variations in 50
found solid evidence of 112
found still attached to 484
found still embedded in 74
found strong evidence in 230
found strong evidence of 1658
found strong evidence to 264
found teaching positions in 97
found today anywhere in 87
found until recently in 174
found where authority is 50
found where rainfall is 104
found which approach the 44
found which attempts to 49
found which balances the 44
found which consists of 95
found which contains no 46
found which contains the 178
found which corrects the 55
found which depended on 40
found which describe the 82
found which examined the 60
found which explains the 94
found which includes the 62
found which indicate the 181
found which involved the 59
found which minimize the 52
found which presents the 95
found which produces the 99
found which promised to 44
found which provides the 57
found which referred to 58
found which resemble the 96
found which resulted in 185
found which supports the 162
found while excavating the 73
found while researching the 56
found whole families of 51
found whose portrait he 46
found willing auditors in 44
found willing partners in 124
found within hundreds of 217
found words adequate to 46
found would probably be 93
fourth broad category of 75
fourth class composed of 60
fourth class consisting of 77
fourth class consists of 815
fourth class contains the 118
fourth class embraces the 43
fourth class includes the 168
fourth field contains the 75
fourth floor contains the 60
fourth grade children in 247
fourth grade children of 78
fourth grade children on 53
fourth grade children to 118
fourth grade consists of 50
fourth grade education or 57
fourth grade students at 76
fourth grade students in 396
fourth grade students to 106
fourth group composed of 54
fourth group consisting of 147
fourth group consists of 1929
fourth group contains the 145
fourth group included the 77
fourth group includes the 276
fourth group received no 206
fourth group received the 81
fourth issue concerns the 349
fourth issue involves the 100
fourth layer consists of 280
fourth level consists of 161
fourth level contains the 47
fourth level includes the 42
fourth level involves the 51
fourth lower premolar is 53
fourth major approach to 57
fourth major category is 63
fourth major category of 311
fourth method consists in 172
fourth method consists of 84
fourth method involves the 93
fourth nerve supplies the 172
fourth party politics or 41
fourth period includes the 50
fourth phase consists of 140
fourth phase involves the 57
fourth point concerning the 55
fourth point concerns the 428
fourth prime minister in 187
fourth prime minister of 284
fourth region consists of 76
fourth stage consists in 98
fourth stage consists of 241
fourth stage involves the 210
fourth study examined the 46
fourth terms describe the 60
fourth upper premolar is 118
fourth would probably be 44
frail which respects the 41
frame check sequence is 285
frame check sequence to 67
frame draws attention to 81
frame every sentence in 52
frame fixed relative to 173
frame header contains the 53
frame house adjacent to 41
frame house consisting of 43
frame house occupied by 175
frame house opposite the 52
frame house situated on 69
frame relay networks is 119
frame relay networks to 120
frame relay services in 45
frame rests directly on 42
frame rules regulating the 116
frame shift mutations in 131
frame which connects the 74
frame which consists of 234
frame which contains it 55
frame which contains the 453
frame which encloses it 122
frame which encloses the 231
frame which incloses it 72
frame which includes the 137
frame which protects the 48
frame which provides the 51
frame which receives the 57
frame which supports it 189
frame which supports the 1197
frame would probably be 53
framing which supports the 293
franc fifty centimes on 55
franc fifty centimes to 43
fraud which consists in 82
fraud which resulted in 55
fresh blood obtained by 44
fresh fruit followed by 45
fresh green branches of 63
fresh happy sunshine of 54
fresh paint permeated the 42
fresh shell exploded in 80
fresh urine specimen is 127
fresh water anywhere in 47
fresh water aquifers in 58
fresh water attached to 54
fresh water attracts the 50
fresh water consumed in 51
fresh water containing the 69
fresh water deposits in 59
fresh water deposits of 143
fresh water followed by 67
fresh water formation of 103
fresh water obtained by 64
fresh water prevents the 42
fresh water produced by 236
fresh water produced in 41
fresh water provided by 94
fresh water relative to 63
fresh water replaced it 75
fresh water required by 63
fresh water required to 82
fresh water resulted in 73
fresh water suddenly to 40
fresh water supplied by 232
fresh water supplied to 105
fresh water supplies by 205
fresh water supplies in 222
fresh water supplies is 86
fresh water supplies of 94
fresh water supplies on 61
fresh water supplies to 144
fresh white carnation in 55
fringes running parallel to 103
frogs after exposure to 84
