fan winnows the buxom 192
for bubbles to appear 60
for buckets of water 679
for buildings in cairo 45
for buildings in urban 47
for buildings in which 701
for buildings of every 159
for buildings of large 44
for buildings or parts 55
for buildings or roads 54
for buildings or works 104
for buildings to house 336
for bulgaria to enter 42
for bundles of goods 63
for burdening the reader 53
for calcining or burning 42
for calcium in order 48
for calcium in serum 60
for calcium in urine 73
for calcium is about 126
for calcium is shown 41
for calcium to enter 92
for canceling an order 54
for canceling or changing 95
for candles or lamps 63
for candles to light 221
for capital in order 269
for capital in terms 86
for capital in which 46
for capital is based 46
for capital is equal 150
for capital is given 79
for capital is often 46
for capital or labor 224
for capital to begin 51
for capital to build 239
for capital to carry 182
for capital to create 44
for capital to engage 42
for capital to enter 131
for capital to exist 45
for capital to shift 73
for capital to start 217
for capture of power 195
for capture to occur 83
for capturing an enemy 113
for capturing an image 101
for capturing or killing 365
for capturing the beauty 52
for capturing the enemy 80
for capturing the forts 43
for capturing the hearts 46
for capturing the human 144
for capturing the image 112
for capturing the light 44
for capturing the notion 63
for capturing the power 107
for capturing the reader 45
for capturing the sense 61
for capturing the social 51
for capturing the state 116
for capturing the trade 55
for capturing the value 164
for capturing the voice 42
for capturing the whole 193
for capturing the world 73
for careening the ships 183
for careers in banking 104
for careers in child 104
for careers in civil 73
for careers in either 46
for careers in farming 105
for careers in human 69
for careers in music 357
for careers in nursing 315
for careers in sales 48
for careers in social 174
for careers in teaching 1448
for careers in trade 58
for careers in which 259
for careers of crime 40
for careers of teaching 101
for carlyle to preach 50
for carriage by water 135
for carriage is based 69
for carriage of boats 49
for carriage of cargo 234
for carriage of goods 2711
for carriage of grain 71
for carriage of local 66
for carriage of mails 174
for carriage of water 98
for cartage of goods 49
for cementing the bonds 57
for censoring the press 42
for censure in every 43
for centers in which 53
for centers of power 139
for central or local 200
for certain at which 46
for certain be known 63
for certain by looking 40
for certain by which 47
for certain he could 121
for certain he loved 50
for certain he tried 70
for certain he would 909
for certain in which 245
for certain is known 178
for certain it comes 145
for certain it would 195
for certain my father 57
for certain on which 127
for certain the cause 191
for certain the exact 362
for certain the first 53
for certain the names 82
for certain the reason 69
for certain the value 50
for certain to belong 50
for certain to exist 136
for certain to occur 50
for certain to which 206
for certain we shall 51
for certain we would 66
for cessions of lands 44
for champion to issue 45
for charges of fraud 167
for charges or costs 149
for charity at every 42
for charity in order 74
for charity in which 45
for charity or social 44
for charity to begin 40
for charles in italy 45
for charles of spain 50
for charles the first 4079
for charles to begin 54
for charles to carry 55
for charles to enter 55
for charles to marry 161
for charles to raise 51
for charles to visit 65
for charles to yield 96
for charlie to catch 45
for chicago by train 55
for chicago in order 40
for chicago to begin 45
for chicago to spend 40
for chicago to study 50
for chicago to visit 70
for chinese in china 47
for chinese or indian 125
for chinese to enter 87
for chinese to study 52
for chipped or missing 157
for chronic or acute 210
for citation of cases 63
for clarity in order 45
for clarity in terms 42
for clarity in writing 196
for clarity of roles 50
for clarity of sound 43
for clarity of style 186
for clarity of thinking 335
for clarity of vision 858
for clarity of wording 101
for clarity of writing 46
for clarity we shall 113
for clashes to occur 49
for classes in drawing 43
for classes in junior 69
for classes in music 107
for classes in social 50
for classes in which 487
for classes of cases 577
for classes of drugs 74
for classes of forty 43
for classes of goods 268
for classes of items 68
for classes of people 259
for classes of stock 69
for classes of thirty 85
for classes of users 85
for classes of varying 47
for classes of words 59
for classes the first 47
for classes to begin 485
for classes to change 69
for classes to start 207
for classes to visit 54
for clauses in which 107
for cleavage to occur 167
for clemens to write 44
for clerics to engage 46
for clerics to fight 83
for clients in acute 44
for clients in court 112
for clients in order 101
for clients in terms 78
for clients in which 66
for clients of color 69
for clients of social 59
for clients to appear 76
for clients to apply 57
for clients to begin 167
for clients to build 60
for clients to carry 68
for clients to change 204
for clients to check 54
for clients to create 94
for clients to engage 147
for clients to enter 102
for clients to focus 62
for clients to grasp 51
for clients to query 45
for clients to refer 42
for clients to search 48
for clients to share 187
for clients to spend 58
for clients to start 52
for clients to trust 75
for clients to visit 74
for closure in order 54
for closure of atrial 227
for closure of cleft 277
for closure of facial 237
for closure of large 228
for closure of scalp 57
for closure of small 135
for closure to occur 66
for clutching the reins 60
for coaches of women 55
for codifying the rules 48
for coffins in which 53
for cohorts of women 159
for coinage of money 48
for coiners of false 93
for college at mount 50
for college by teaching 65
for college by working 113
for college in order 54
for college or adult 43
for college or trade 56
for college to begin 56
for college to start 45
for college to study 48
for columns in which 189
for columns of equal 86
for columns of smoke 137
for combating the danger 87
for combating the enemy 78
for combating the evils 111
for combating the growing 58
for combating the growth 84
for combating the power 52
for combating the social 49
for combating the spread 230
for combining in unions 202
for combining the basic 77
for combining the dress 72
for combining the first 40
for combining the force 97
for combining the local 47
for combining the parts 72
for combining the power 145
for combining the roles 60
for combining the study 98
for combining the units 51
for combining the whole 104
for combining the words 86
for combining to lower 108
for combining to raise 202
for comfort at night 84
for comfort at times 78
for comfort in every 107
for comfort in order 107
for comfort in times 287
for comfort in walking 112
for comfort on others 41
for comfort on shore 40
for comfort or beauty 100
for comfort or style 50
for comfort or warmth 46
for comfort the judge 47
for comfort to others 88
for comfort to strong 48
for command of world 50
for comment by others 43
for comment in april 48
for comment in march 71
for commons or teaching 44
for commuting the tithes 54
for company at night 181
for company he could 43
for comparing the action 42
for comparing the child 54
for comparing the color 141
for comparing the costs 665
for comparing the first 67
for comparing the growth 217
for comparing the learning 94
for comparing the lengths 47
for comparing the level 186
for comparing the light 63
for comparing the model 104
for comparing the noise 62
for comparing the phase 46
for comparing the power 137
for comparing the price 178
for comparing the rates 230
for comparing the risks 45
for comparing the shape 46
for comparing the sizes 145
for comparing the social 120
for comparing the speed 59
for comparing the state 87
for comparing the total 149
for comparing the value 855
for comparing the views 48
for comparing the works 42
for competing in today 80
for competing in world 107
for competing on equal 42
for compiling an index 168
for compiling the final 67
for compiling the first 171
for compiling the index 2291
for compiling the lists 105
for compiling the table 48
for complex or large 52
for composing an essay 47
for composing an opera 56
for composing the first 91
for composing the minds 45
for composing the music 193
for composing the story 45
for computing an index 164
for computing an upper 87
for computing the above 173
for computing the after 128
for computing the angles 41
for computing the basic 127
for computing the basis 139
for computing the bending 260
for computing the bonus 86
for computing the change 189
for computing the cooling 59
for computing the costs 196
for computing the cross 170
for computing the daily 85
for computing the earnings 116
for computing the error 196
for computing the exact 410
for computing the field 343
for computing the final 220
for computing the first 333
for computing the fixed 250
for computing the force 268
for computing the fuzzy 71
for computing the gains 44
for computing the grade 101
for computing the gross 173
for computing the group 100
for computing the growth 99
for computing the holding 51
for computing the image 77
for computing the index 352
for computing the inner 50
for computing the input 90
for computing the joint 140
for computing the lengths 47
for computing the level 73
for computing the limit 40
for computing the linear 119
for computing the local 189
for computing the lower 129
for computing the median 850
for computing the mixed 183
for computing the model 137
for computing the motion 122
for computing the orbit 80
for computing the period 395
for computing the phase 111
for computing the point 153
for computing the power 963
for computing the price 557
for computing the rates 99
for computing the ratios 93
for computing the right 79
for computing the roots 155
for computing the sales 57
for computing the scale 93
for computing the score 71
for computing the shape 118
for computing the share 71
for computing the short 128
for computing the sizes 51
for computing the slope 139
for computing the sound 146
for computing the space 106
for computing the speed 204
for computing the state 298
for computing the steady 151
for computing the terms 49
for computing the tidal 48
for computing the times 66
for computing the total 2303
for computing the trend 80
for computing the upper 277
for computing the value 4511
for computing the water 222
for computing the whole 109
for computing the yearly 42
for computing the yield 299
for concealing or denying 50
for concealing the crime 108
for concealing the facts 130
for concealing the goods 83
for concealing the names 63
for concealing the place 96
for concealing the state 44
for conceding the right 194
for concern in light 87
for concern in terms 210
for concern or alarm 56
for concert of action 1011
for concert or opera 89
for condoning the delay 175
for conduct in every 43
for conduct in which 358
for conduct it could 52
for conduct of which 165
for conduct or action 163
for conduct to occur 70
for conduct to which 94
for confiding the power 71
for confining it within 100
for confining the power 84
for confining the right 132
for confining the royal 63
for confining the scope 138
for confining the study 81
for confining the trade 83
for confining the water 66
for confusing the enemy 78
for confusing the issue 208
for confusing the reader 43
for confuting the folly 120
for congress by running 255
for congress in every 69
for congress in georgia 71
for congress in order 122
for congress in texas 66
for congress in which 66
for congress or state 239
for congress the first 108
for congress the power 249
for congress the right 501
for congress to admit 157
for congress to adopt 948
for congress to agree 163
for congress to allow 226
for congress to alter 59
for congress to amend 293
for congress to apply 245
for congress to avoid 113
for congress to begin 136
for congress to block 57
for congress to carry 167
for congress to change 242
for congress to close 54
for congress to create 582
for congress to draft 62
for congress to elect 85
for congress to enact 1803
for congress to enter 63
for congress to exert 52
for congress to focus 47
for congress to force 134
for congress to grant 568
for congress to issue 81
for congress to judge 142
for congress to limit 257
for congress to offer 48
for congress to order 55
for congress to place 96
for congress to point 44
for congress to raise 241
for congress to renew 55
for congress to repeal 261
for congress to solve 66
for congress to spend 206
for congress to start 65
for congress to state 90
for congress to weigh 50
for congress to write 207
for consent to carry 87
for consent to change 66
for consent to marry 156
for consent to search 726
for consuming the smoke 125
for contact to occur 105
for content in order 47
for control by cross 61
for control by local 57
for control by others 43
for control in china 65
for control in every 41
for control in large 46
for control in order 160
for control in pitch 135
for control in terms 86
for control in which 151
for control is based 70
for control is often 218
for control is shown 42
for control is still 41
for control of acadia 57
for control of action 106
for control of acute 1047
for control of adult 396
for control of angina 134
for control of angola 320
for control of apple 554
for control of asthma 438
for control of athens 121
for control of atrial 147
for control of banks 45
for control of basic 53
for control of black 305
for control of blood 2059
for control of bosnia 52
for control of breast 54
for control of breathing 182
for control of broad 70
for control of brown 251
for control of brush 51
for control of cereal 92
for control of child 146
for control of china 2814
for control of civil 91
for control of codling 468
for control of costs 233
for control of cough 77
for control of crime 112
for control of crown 68
for control of damping 355
for control of decay 65
for control of downy 131
for control of drugs 123
for control of dutch 241
for control of edema 123
for control of egypt 283
for control of either 206
for control of engine 112
for control of entry 123
for control of every 93
for control of facial 41
for control of feeding 117
for control of fever 125
for control of field 246
for control of fires 57
for control of fishing 52
for control of flies 177
for control of flood 134
for control of fluid 197
for control of fruit 266
for control of funds 84
for control of fungal 200
for control of fungus 290
for control of graft 156
for control of grain 252
for control of grand 51
for control of grape 142
for control of grass 237
for control of grazing 64
for control of green 78
for control of gross 53
for control of group 81
for control of growth 215
for control of gypsy 197
for control of house 156
for control of human 1082
for control of hunger 58
for control of hunting 123
for control of image 88
for control of indian 391
for control of input 74
for control of iodine 514
for control of israel 52
for control of italy 600
for control of japan 437
for control of joint 221
for control of kabul 144
for control of labor 696
for control of lands 227
for control of large 377
for control of larvae 183
for control of laser 81
for control of light 316
for control of local 1132
for control of loose 60
for control of lower 68
for control of major 332
for control of milan 48
for control of minor 75
for control of mites 215
for control of money 237
for control of motion 108
for control of motor 516
for control of nasal 45
for control of nausea 342
for control of naval 71
for control of newly 88
for control of noise 250
for control of odors 72
for control of others 436
for control of outer 82
for control of paris 45
for control of parts 177
for control of party 206
for control of people 327
for control of persia 50
for control of pests 837
for control of piper 130
for control of pitch 144
for control of plant 1929
for control of power 1078
for control of press 110
for control of rapid 85
for control of renal 84
for control of river 51
for control of round 50
for control of royal 57
for control of rural 99
for control of russia 167
for control of sales 51
for control of samoa 45
for control of scale 386
for control of serum 166
for control of small 384
for control of smoke 103
for control of social 238
for control of solid 92
for control of sound 143
for control of space 425
for control of spain 150
for control of speed 210
for control of state 1796
for control of stock 54
for control of sucking 61
for control of sugar 123
for control of taste 43
for control of texas 122
for control of tibet 43
for control of ticks 112
for control of total 53
for control of towns 40
for control of toxic 155
for control of trade 2066
for control of tumor 186
for control of unions 85
for control of upper 279
for control of urban 341
for control of viral 198
for control of virus 106
for control of vital 103
for control of voiding 69
for control of wages 56
for control of waste 65
for control of water 2578
for control of weeds 950
for control of which 174
for control of white 252
for control of women 256
for control of woody 117
for control of working 139
for control of world 485
for control or power 389
for control to exist 44
for convening the court 194
for convening the first 342
for convening the group 57
for convening the meeting 450
for convening the party 42
for convening the people 75
for conveying an image 47
for conveying in brief 52
for conveying the author 124
for conveying the basic 123
for conveying the blast 50
for conveying the blood 293
for conveying the child 45
for conveying the feeling 60
for conveying the fluid 101
for conveying the gases 92
for conveying the goods 120
for conveying the grain 101
for conveying the heated 138
for conveying the image 56
for conveying the legal 82
for conveying the light 101
for conveying the mails 335
for conveying the money 40
for conveying the notion 79
for conveying the party 49
for conveying the power 164
for conveying the royal 113
for conveying the sense 290
for conveying the smoke 226
for conveying the sound 110
for conveying the stone 48
for conveying the story 71
for conveying the truths 58
for conveying the views 59
for conveying the waste 108
for conveying the water 3240
for conveying the whole 187
for conveying the words 50
for conveying to others 123
for cookies to spread 45
for coolies to carry 65
for council of people 52
for council of state 301
for counsel in every 76
for counsel in order 350
for counsel in times 85
for counsel on every 52
for counsel or action 51
for counsel so acute 70
for counsel to agree 57
for counsel to appear 170
for counsel to argue 186
for counsel to point 41
for counsel to raise 91
for counsel to refer 85
for counsel to state 121
for couples in which 1070
for couples of mixed 51
for couples or singles 59
for couples or small 64
for couples to adopt 92
for couples to agree 40
for couples to avoid 77
for couples to begin 173
for couples to create 47
for couples to dance 80
for couples to delay 49
for couples to engage 66
for couples to enjoy 94
for couples to enter 46
for couples to fight 52
for couples to limit 59
for couples to marry 350
for couples to share 203
for couples to spend 203
for couples to split 72
for couples to stand 68
for couples to start 45
for courage in action 100
for courage in order 43
for courage in others 47
for courage to carry 71
for courage to change 51
for courage to stand 54
for courses at local 49
for courses in adult 98
for courses in basic 61
for courses in black 81
for courses in child 62
for courses in either 41
for courses in ethics 81
for courses in human 94
for courses in latin 143
for courses in music 98
for courses in social 268
for courses in urban 53
for courses in which 687
for courses in women 141
for courses in world 47
for courses of action 2745
for courses of study 1905
for courses of varying 121
for courses on human 55
for courses on social 47
for courses on women 133
for courses to train 48
for cousins to marry 956
for crippling the enemy 115
for criteria by which 547
for criteria on which 96
for criteria to guide 61
for criteria to judge 62
for critics to agree 45
for critics to argue 241
for critics to blame 43
for critics to claim 109
for critics to focus 60
for critics to judge 59
for critics to point 216
for critics to study 48
for critics to write 88
for cruises of about 45
for culture at large 112
for culture in human 42
for culture in latin 164
for culture in order 78
for culture in ponds 52
for culture in which 41
for culture is taken 45
for culture of blood 44
for culture of cells 65
for culture of human 131
for culturing the cells 75
for current in terms 74
for current or later 49
for current to build 55
for cushioning the shock 83
for custody in court 40
for custody of child 306
for custody of minor 492
for custody to either 73
for damaged or loose 51
for damaged or missing 242
for damages at large 73
for damages by either 49
for damages by reason 1760
for damages he would 44
for damages in breach 246
for damages in cases 759
for damages in civil 457
for damages in court 168
for damages in either 184
for damages in favor 1043
for damages in libel 60
for damages in money 56
for damages in order 99
for damages in state 289
for damages in terms 62
for damages in which 637
for damages is based 281
for damages is filed 45
for damages is given 98
for damages is pending 53
for damages is still 63
for damages on breach 250
for damages or breach 168
for damages or costs 479
for damages or extra 60
for damages the court 121
for damages the owner 92
for damages to cargo 154
for damages to cover 254
for damages to crops 213
for damages to goods 417
for damages to growing 76
for damages to lands 87
for damages to others 157
for damages to realty 59
for damages to stock 94
for damages to which 297
for dancers to dance 55
for darkening the ovals 189
for daytime or evening 140
for daytime or night 116
for deadlock to occur 185
for debates in which 48
for debtors to repay 83
for debugging or testing 40
for decades by local 43
for decades in china 81
for decades in every 76
for decades in favor 48
for decades in japan 79
for decades in latin 122
for decades in order 415
for decades in russia 42
for decades in search 43
for decades in spite 142
for decades in terms 66
for decades in which 77
for decades no longer 92
for decades or longer 1056
for decades the chief 59
for decades the major 65
for decades the people 44
for decades the state 158
for decades the world 220
for decades to avoid 65
for decades to build 182
for decades to create 174
for decades to fight 62
for decades to model 40
for decades to raise 49
for decades to serve 41
for decades to solve 56
for decades to study 69
for deceiving an enemy 74
for deceiving the enemy 304
for deceiving the nation 129
for deceiving the people 603
for deceiving the world 61
for decency in human 51
for decision by either 102
for decision in cases 147
for decision in either 219
for decision in every 53
for decision in terms 53
for decision in which 52
for decision is short 45
for decision of cases 62
for decision on appeal 138
for decision on which 92
for decision or action 656
for declaring an array 192
for declaring in favor 82
for declaring the crown 44
for declaring the indian 198
for declaring the right 134
for declaring the state 85
for declaring the stock 71
for declaring the texas 105
for declaring the throne 335
for declaring the whole 247
for decline in value 495
for declining an offer 85
for declining the honor 152
for declining the offer 510
for declining to admit 118
for declining to adopt 108
for declining to allow 120
for declining to appear 69
for declining to apply 153
for declining to avail 51
for declining to carry 78
for declining to dance 70
for declining to engage 133
for declining to enter 293
for declining to fight 119
for declining to grant 181
for declining to issue 55
for declining to marry 99
for declining to offer 98
for declining to order 53
for declining to preach 41
for declining to renew 47
for declining to serve 271
for declining to share 68
for declining to stand 59
for declining to visit 64
for declining to write 104
for declining to yield 64
for decorum is thrown 53
for decrease in value 162
for decreasing the costs 64
for decreasing the level 84
for decreasing the speed 48
for decreasing the total 190
for decreasing the value 75
for deducting the costs 84
for deducting the value 62
for deepening the canal 67
for deepening the clyde 55
for deepening the river 221
for deepening the sense 56
for deepening the water 100
for default of heirs 120
for default of issue 1048
for default of right 314
for default of taxes 66
for default of tongue 85
for default of which 67
for default of yeomen 155
for default or breach 54
for default to occur 42
for defects in chick 57
for defects in fusion 523
for defects in goods 163
for defects in others 65
for defects in title 136
for defects in units 93
for defects in vision 84
for defects of style 47
for defects of title 126
for defects of vision 148
for defects of which 123
for defects to occur 136
for defending an action 95
for defending my honor 66
for defending the action 232
for defending the canal 210
for defending the cause 1063
for defending the civil 88
for defending the claim 135
for defending the coast 421
for defending the gains 88
for defending the group 58
for defending the honor 123
for defending the house 98
for defending the human 59
for defending the kingdom 110
for defending the lives 117
for defending the nation 737
for defending the people 158
for defending the place 375
for defending the regal 143
for defending the region 83
for defending the rhine 48
for defending the right 647
for defending the river 54
for defending the roofs 58
for defending the royal 108
for defending the social 59
for defending the state 980
for defending the thesis 42
for defending the title 163
for defending the value 66
for defending the walls 78
for defending the whole 163
for defense in order 109
for defense in times 93
for defense of human 287
for defense of indian 92
for defense of japan 90
for defense of state 58
for defense of women 67
for defense the world 52
for deferring the opening 45
for deferring to state 149
for defraying the civil 54
for defraying the costs 759
for defraying the debts 51
for defraying the extra 64
for defraying the whole 784
for defraying the working 45
for degrading the laity 93
for degrees in music 128
for deletion by setting 57
for delilah we could 52
for demanding the money 95
for demanding the repeal 48
for demanding the right 520
for dementia in older 69
for density of water 137
for depicting the growth 44
for depicting the human 155
for depicting the lives 44
for depicting the social 47
for depicting the world 130
for depleting the ozone 114
for deporting an alien 52
for deposit in banks 89
for deposit in court 72
for deposit in savings 173
for deposit of funds 183
for deposit of goods 66
for deposit of money 143
for depriving the child 52
for depriving the enemy 175
for depriving the house 62
for depriving the moors 58
for depriving the owner 46
for depriving the people 294
for depriving the queen 52
for depriving the roman 132
for depriving the state 40
for depriving the whole 179
for depriving the world 49
for desalting sea water 301
for deserting the cause 345
for deserting the party 128
for deserting the ranks 50
for deserting the royal 59
for designing the basic 57
for designing the change 84
for designing the cover 970
for designing the final 81
for designing the first 343
for designing the front 129
for designing the house 73
for designing the human 44
for designing the learning 145
for designing the local 58
for designing the model 126
for designing the plant 76
for designing the right 80
for designing the shape 42
for designing the study 110
for designing the whole 141
for designs in which 332
for despising the world 49
for despite the growing 40
for despite the growth 54
for despite the large 82
for dessert at lunch 128
for dessert or cooking 185
for dessert or salad 41
for detaching the force 41
for detailing the above 64
for details he would 52
for details in order 85
for details of action 66
for details of books 49
for details of buses 59
for details of cases 69
for details of color 235
for details of daily 59
for details of dates 45
for details of dress 129
for details of every 84
for details of getting 46
for details of human 103
for details of local 418
for details of method 281
for details of model 60
for details of opening 233
for details of price 47
for details of setting 69
for details of social 48
for details of study 41
for details of style 81
for details of tests 67
for details of times 154
for details of tours 67
for details of trade 89
for details of where 222
for details of which 3568
for details on changing 197
for details on copying 55
for details on creating 1011
for details on editing 162
for details on finding 117
for details on getting 217
for details on local 54
for details on opening 158
for details on renting 45
for details on running 69
for details on setting 1556
for details on state 85
for details on testing 77
for details on times 42
for details on types 42
for details on where 196
for details on which 304
for details on working 319
for details on writing 105
for details or check 81
for details or visit 419
for details or write 196
for details the reader 1052
for details we refer 380
for detaining the crown 43
for detaining the goods 60
for detaining the house 45
for detaining the reader 257
for detecting an enemy 43
for detecting an error 87
for detecting the action 42
for detecting the basic 52
for detecting the binding 52
for detecting the cause 108
for detecting the change 143
for detecting the enemy 55
for detecting the error 84
for detecting the event 91
for detecting the exact 50
for detecting the fault 69
for detecting the first 173
for detecting the fraud 62
for detecting the level 78
for detecting the light 208
for detecting the major 42
for detecting the motion 99
for detecting the onset 347
for detecting the phase 78
for detecting the point 68
for detecting the small 159
for detecting the sound 370
for detecting the start 104
for detecting the state 62
for detecting the virus 131
for detecting the waves 48
for deterring of others 97
for devaluing the rupee 50
for deviance to occur 96
for deviation or delay 228
for devices by which 47
for devices in which 163
for devotion in every 82
for devotion to learning 81
for devotion to party 40
for devotion to study 53
for diagnosing or treating 186
for diagnosing the cause 350
for diagnosing the child 49
for diagnosing the level 76
for diagnosing the needs 48
for diagnosing the state 94
for dialogue in order 87
for dialogue in which 161
for dialogue to occur 168
for dialysis in acute 112
for dialysis of blood 47
for dialysis or renal 89
for diameter at breast 87
for dickens to write 46
for dictating the terms 45
for diffusing the light 711
for dignity of style 63
for dignity or grace 75
for dignity or merit 76
for dilution in water 54
for dilution to occur 58
for dimness of sight 118
for dimness of vision 77
for diogenes the cynic 41
for diploma in social 61
for directing my steps 42
for directing of human 90
for directing the action 225
for directing the child 160
for directing the first 98
for directing the focus 62
for directing the force 46
for directing the group 137
for directing the growth 130
for directing the human 43
for directing the learning 391
for directing the light 363
for directing the lives 54
for directing the motion 42
for directing the nation 128
for directing the odium 40
for directing the party 52
for directing the people 57
for directing the reader 177
for directing the search 142
for directing the social 47
for directing the sound 49
for directing the state 163
for directing the stream 82
for directing the study 143
for directing the teaching 111
for directing the train 47
for directing the views 99
for directing the water 162
for directing the whale 107
for directing the whole 283
for disarming the clans 44
for disarming the people 302
for disarming the queen 42
for disarming the whole 53
for discord to arise 85
for diseases in which 606
for diseases of chest 145
for diseases of every 139
for diseases of which 193
for diseases of women 1392
for diseases to spread 157
for diseases to which 66
for display at fairs 41
for display in class 97
for display in dress 80
for display in every 49
for display in front 163
for display in homes 72
for display in local 55
for display in order 56
for display in paris 55
for display in store 101
for display of angles 433
for display of feeling 44
for display of goods 108
for display of power 47
for display of skill 108
for display on walls 77
for display or editing 128
for display or print 75
for display or study 201
for display to others 52
for display to users 65
for disposing of cases 281
for disposing of dirty 40
for disposing of goods 110
for disposing of human 672
for disposing of lands 100
for disposing of large 237
for disposing of money 64
for disposing of scrap 56
for disposing of small 48
for disposing of solid 295
for disposing of spent 178
for disposing of toxic 157
for disposing of trash 72
for disposing of waste 887
for disposing of water 205
for disposing the hearts 87
for disputing the claim 228
for disputing the power 73
for disputing the right 146
for diverting the enemy 45
for diverting the funds 56
for diverting the people 64
for diverting the river 161
for diverting the stream 151
for diverting the water 1039
for division of costs 57
for division of funds 50
for division of labor 5573
for division of lands 289
for division of large 42
for division of power 145
for division of whole 234
for division of words 87
for division or setting 81
for division to occur 67
for divorce by either 216
for divorce by reason 157
for divorce by women 52
for divorce in april 66
for divorce in cases 225
for divorce in china 40
for divorce in court 72
for divorce in every 132
for divorce in favor 68
for divorce in march 63
for divorce in order 234
for divorce in texas 66
for divorce in which 255
for divorce is based 58
for divorce is filed 216
for divorce is pending 136
for divorce it shall 71
for divorce on april 61
for divorce on march 53
for divorce or legal 316
for divorce the court 154
for divorce to occur 73
for docketing an appeal 162
for docketing the appeal 125
for doctors in rural 69
for doctors to admit 40
for doctors to avoid 53
for doctors to carry 54
for doctors to change 41
for doctors to check 53
for doctors to offer 48
for doctors to refer 71
for doctors to serve 81
for doctors to spend 55
for doctors to study 54
for doctors to visit 60
for doctors to write 63
for dollars in order 237
for dollars in terms 164
for dollars to shift 81
for domains in which 306
for domains to create 105
for dominion in italy 102
for dominoes is about 103
for dominoes or white 42
for donation of blood 42
for dresses or suits 43
for drivers of motor 429
for drivers to avoid 44
for drivers to carry 50
for drivers to drive 51
for drought or flood 116
for duration of action 108
for duration of fever 40
for duration of loading 230
for duration of study 43
for dwellings in which 42
for dwellings of human 58
for economy in drawing 53
for economy in every 209
for economy in first 50
for economy in learning 290
for economy in local 59
for economy in space 168
for economy in state 86
for economy in teaching 55
for economy in water 134
for economy in working 87
for economy of force 80
for economy of human 93
for economy of labor 170
for economy of learning 51
for economy of motion 74
for economy of power 130
for economy of scale 841
for economy of space 4003
for economy of water 225
for economy of words 175
for economy of working 56
for editions of books 41
for editions of latin 50
for editions of works 58
for editors to write 54
for educating me about 225
for educating the adult 90
for educating the alien 63
for educating the black 45
for educating the blind 360
for educating the child 512
for educating the elite 50
for educating the girls 64
for educating the indian 210
for educating the irish 103
for educating the local 54
for educating the lower 110
for educating the moral 42
for educating the nation 208
for educating the negro 117
for educating the people 2227
for educating the rural 111
for educating the staff 44
for educating the whole 566
for educating the women 77
for educating the working 320
for educating the world 131
for educating us about 44
for effecting an entry 44
for effecting it would 43
for effecting of which 47
for effecting or keeping 54
for effecting the above 163
for effecting the change 917
for effecting the final 63
for effecting the first 131
for effecting the fusion 50
for effecting the social 52
for effects of beauty 85
for effects of brain 54
for effects of changing 219
for effects of color 145
for effects of creep 122
for effects of drugs 151
for effects of light 1008
for effects of local 61
for effects of smoking 40
for effects of social 64
for effects of water 46
for effects of which 40
for effects on growth 92
for effects on human 155
for effects to occur 92
for efforts at social 58
for efforts to alter 54
for efforts to apply 50
for efforts to avoid 81
for efforts to build 233
for efforts to carry 50
for efforts to change 323
for efforts to coerce 63
for efforts to create 244
for efforts to fight 50
for efforts to limit 95
for efforts to raise 161
for efforts to solve 92
for effusion of blood 120
for ejection of blood 78
for elderly or blind 51
for elderly or frail 58
for election as chief 325
for election as judge 43
for election as leader 44
for election as local 41
for election as mayor 594
for election as prime 48
for election as state 105
for election at large 98
for election in local 163
for election in march 43
for election in order 141
for election of board 65
for election of local 126
for election of mayor 65
for election of party 50
for election of state 271
for election to either 1578
for election to house 81
for election to local 562
for election to party 92
for election to serve 93
for election to state 228
for election to which 55
for elector at large 85
for elevating the grain 73
for elevating the human 138
for elevating the indian 81
for elevating the level 119
for elevating the lower 63
for elevating the moral 99
for elevating the outer 53
for elevating the people 54
for elevating the social 51
for elevating the upper 67
for elevating the water 74
for elevating the working 84
for eliciting an action 71
for eliciting the child 52
for eliciting the facts 50
for eliciting the views 153
for elongating the upper 81
for embanking the river 77
for embanking the thames 100
for embracing the cause 241
for embracing the weeks 189
for embracing the whole 311
for embracing the world 83
for emerson to write 41
for emission of light 207
for emission to occur 95
for emotions of piety 127
for emotions to occur 45
for emotions to which 64
for employing an agent 67
for employing the first 125
for employing the growing 45
for employing the hands 50
for employing the labor 42
for employing the legion 71
for employing the method 136
for employing the notion 68
for employing the people 141
for employing the power 92
for employing the rural 44
for employing the terms 41
for employing the words 41
for enemies to enter 55
for enemies to fight 49
for enforcing an award 80
for enforcing an order 146
for enforcing the award 134
for enforcing the basic 67
for enforcing the civil 353
for enforcing the claim 225
for enforcing the codes 47
for enforcing the draft 126
for enforcing the edict 42
for enforcing the equal 138
for enforcing the first 46
for enforcing the fourth 124
for enforcing the labor 52
for enforcing the legal 140
for enforcing the monroe 48
for enforcing the moral 77
for enforcing the nation 148
for enforcing the norms 48
for enforcing the order 394
for enforcing the penal 126
for enforcing the right 926
for enforcing the royal 162
for enforcing the rules 1168
for enforcing the social 62
for enforcing the stamp 356
for enforcing the state 355
for enforcing the terms 364
for enforcing the trade 53
for enforcing the treaty 471
for engrossing the whole 160
for enhancing an image 42
for enhancing the basic 57
for enhancing the beauty 198
for enhancing the child 315
for enhancing the glory 41
for enhancing the growth 174
for enhancing the human 317
for enhancing the image 160
for enhancing the learning 663
