fan painted by watteau 65
for believing the former 185
for believing the french 42
for believing the gospel 175
for believing the jewish 49
for believing the latter 488
for believing the letter 70
for believing the novels 44
for believing the person 658
for believing the report 133
for believing the second 141
for believing the strange 94
for believing the system 44
for benefit of another 404
for benefit of clergy 771
for benefit of estate 356
for benefit of family 261
for benefit of future 138
for benefit of indians 51
for benefit of infant 66
for benefit of person 93
for benefit of proper 40
for benefit of public 481
for benefit of school 87
for benefit of spouse 246
for benefit or injury 61
for besides the actual 72
for besides the alarming 54
for besides the common 171
for besides the desire 45
for besides the family 45
for besides the formal 40
for besides the greater 45
for besides the groves 76
for besides the little 104
for besides the lovely 56
for besides the number 62
for besides the obvious 96
for besides the reasons 69
for besides the various 70
for besieging the castle 40
for betraying my secret 134
for betraying the church 42
for betraying the common 51
for betraying the family 49
for betraying the public 180
for betraying the rights 66
for betraying the secret 308
for between the latter 65
for between the various 51
for billeting the troops 88
for billions of pounds 49
for bladder or kidney 50
for borrowing in excess 90
for bravery in battle 2556
for bravery in combat 1111
for bravery in fighting 68
for bravery in france 98
for bravery in mexico 120
for bravery in rescuing 73
for breaches of awards 163
for breaches of church 43
for breaches of custom 67
for breaches of duties 127
for breaches of ethical 47
for breaches of police 43
for breaches of prison 201
for breaches of public 327
for breaches of safety 46
for breaches of school 55
for breaches of tribal 89
for breakage or damage 185
for brevity be called 135
for brevity is called 63
for brevity of speech 95
for brevity the freezing 49
for brevity to denote 74
for brevity we denote 78
for bribery of public 59
for britain in africa 71
for britain in august 46
for britain in europe 545
for britain in greece 52
for britain or france 221
for britain to accept 304
for britain to adjust 56
for britain to assert 55
for britain to assume 127
for britain to become 443
for britain to choose 45
for britain to commit 80
for britain to decide 140
for britain to defend 130
for britain to embark 43
for britain to ensure 53
for britain to expand 56
for britain to export 78
for britain to extend 57
for britain to follow 299
for britain to handle 75
for britain to ignore 73
for britain to import 54
for britain to impose 83
for britain to insist 50
for britain to obtain 185
for britain to occupy 70
for britain to oppose 73
for britain to pursue 270
for britain to reduce 82
for britain to refuse 54
for britain to regain 72
for britain to remain 438
for britain to resist 82
for britain to retain 395
for britain to return 139
for britain to secure 196
for britain to settle 55
for britain to strike 108
for britain to subdue 56
for britain to submit 40
for britain to supply 76
for british or french 469
for british or german 97
for broaching the matter 49
for brokers or dealers 235
for brokers we should 42
for buildings in london 58
for buildings of greater 64
for buildings of public 44
for buildings of special 59
for buildings of various 309
for buildings to become 57
for bunches of grapes 62
for bypassing the united 97
for cadmium in drinking 92
for calcium ion influx 71
for calcium is greater 51
for cancers of various 58
for candles to finish 86
for capital in europe 109
for capital in excess 51
for capital in kenyan 201
for capital in various 42
for capital is greater 109
for capital is likely 81
for capital is scarce 300
for capital to become 158
for capital to enable 49
for capital to expand 324
for capital to invest 315
for capital to remain 67
for capital to secure 46
for capital to supply 62
for capture of thermal 145
for capturing the actual 56
for capturing the design 57
for capturing the effect 79
for capturing the energy 127
for capturing the entire 189
for capturing the flavor 67
for capturing the fleeting 76
for capturing the future 51
for capturing the images 71
for capturing the impact 60
for capturing the market 72
for capturing the moment 48
for capturing the nature 95
for capturing the public 208
for capturing the spatial 44
for capturing the spirit 300
for capturing the unique 45
for capturing the various 49
for capturing the vessel 328
for careers as nurses 47
for careers in aviation 48
for careers in fashion 44
for careers in fields 146
for careers in higher 86
for careers in jewish 213
for careers in public 1349
for careers in special 87
for careers in various 79
for carpeting the ground 101
for carriage is herein 54
for carriage of horses 49
for carriage of timber 56
for carriage to another 48
for carriage to england 42
for carriage to london 200
for carries to ripple 46
for castles or houses 42
for cavalry to attack 65
for cavalry to charge 186
for cavalry to pursue 41
for cementing the joints 50
for censure at visits 82
for censure or hatred 192
for censure or praise 91
for censure to invent 89
for censuring thy friend 78
for certain he should 44
for certain he wanted 61
for certain in future 83
for certain is whether 135
for certain of course 63
for certain on monday 45
for certain the actual 95
for certain the answer 105
for certain the degree 46
for certain the extent 280
for certain the future 43
for certain the moment 40
for certain the nature 215
for certain the number 160
for certain the origin 195
for certain the reasons 60
for certain the source 51
for certain we should 65
for charges in excess 119
for charges of heresy 190
for charges of murder 78
for charges of sexual 109
for charges of treason 155
for charges on income 119
for charity is itself 57
for charity on behalf 84
for charity or public 42
for charity or relief 66
for charles of austria 64
for charles of france 75
for charles of orleans 268
for charles of sweden 83
for charles of valois 252
for charles the county 51
for charles the martyr 62
for charles the second 1960
for charles the seventh 91
for charles the simple 76
for charles to accept 99
for charles to answer 44
for charles to arrive 56
for charles to attack 92
for charles to become 67
for charles to escape 49
for charles to follow 114
for charles to outwit 93
for charles to remain 55
for charles to return 201
for charles to secure 40
for charlie to follow 84
for charlie to return 66
for cheapening the gathering 63
for chicago in august 41
for chicago on friday 48
for chicago on monday 59
for chicago to attend 190
for chicago to become 45
for chicken or turkey 434
for chilled or frozen 130
for chinese or soviet 183
for chinese to become 119
for chinese to obtain 57
for chinese to travel 42
for cholera in adults 72
for chronic ear disease 214
for chronic or severe 48
for circles of radius 55
for circuit in figure 87
for circuit of figure 149
for clarity in defining 74
for clarity in figure 115
for clarity in thought 44
for clarity of design 107
for clarity of detail 105
for clarity of diction 98
for clarity of speech 118
for clarity of thought 2849
for classes in english 710
for classes in french 92
for classes in german 44
for classes in public 45
for classes in school 58
for classes in various 47
for classes of assets 62
for classes of crimes 86
for classes of events 89
for classes of models 43
for classes of noxious 148
for classes of plants 60
for classes of pupils 41
for classes of twenty 77
for classes of various 58
for classes on monday 101
for classes or groups 480
for classes to resume 73
for clients at various 40
for clients by offering 67
for clients in crisis 126
for clients in europe 54
for clients in return 46
for clients in therapy 58
for clients in various 68
for clients of various 75
for clients to accept 159
for clients to access 950
for clients to answer 61
for clients to arrive 55
for clients to assess 58
for clients to assume 72
for clients to attend 90
for clients to become 383
for clients to choose 152
for clients to decide 45
for clients to ensure 50
for clients to expect 48
for clients to follow 154
for clients to invoke 83
for clients to locate 104
for clients to manage 74
for clients to obtain 215
for clients to pursue 47
for clients to realize 111
for clients to remain 81
for clients to report 88
for clients to retain 45
for clients to return 73
for clients to review 86
for clients to select 58
for closure of debate 186
for closure of patent 176
for closure of sacral 116
for closure of wounds 134
for cocaine or heroin 269
for codifying the common 53
for coinage of silver 352
for college by studying 49
for college in another 109
for college in august 61
for college in boston 51
for college of william 49
for college or career 285
for college or school 167
for college or something 53
for college or training 117
for colombo in ceylon 49
for columns in tables 202
for columns of troops 41
for columns of various 79
for combating the crisis 55
for combating the dangers 128
for combating the disease 1111
for combating the forces 66
for combating the menace 88
for combating the plague 72
for combating the various 45
for combining the actions 95
for combining the diamond 51
for combining the effect 67
for combining the inertia 57
for combining the inputs 84
for combining the methods 43
for combining the output 93
for combining the partial 42
for combining the scores 106
for combining the sounds 64
for combining the values 83
for combining the various 449
for combining to obtain 194
for comfort as needed 43
for comfort in sorrow 154
for comfort in summer 127
for comfort in winter 111
for comfort or advice 247
for comfort or luxury 170
for comfort or praise 164
for comfort or relief 179
for comfort or safety 351
for command in battle 50
for command in modern 50
for command of another 42
for command of temper 51
for command of troops 103
for comment in august 94
for comment in release 50
for comment on public 313
for comment on whether 212
for comment or advice 48
for comment to various 53
for commuting to school 119
for company at dinner 44
for company in london 47
for company to arrive 43
for comparing in detail 49
for comparing or measuring 60
for comparing the actual 448
for comparing the amount 306
for comparing the center 63
for comparing the changes 116
for comparing the colors 66
for comparing the degree 305
for comparing the effect 442
for comparing the energy 122
for comparing the extent 167
for comparing the findings 56
for comparing the groups 160
for comparing the impact 195
for comparing the income 63
for comparing the levels 121
for comparing the market 48
for comparing the masses 118
for comparing the merits 247
for comparing the methods 94
for comparing the models 148
for comparing the nature 53
for comparing the number 212
for comparing the output 160
for comparing the prices 91
for comparing the sample 93
for comparing the scores 172
for comparing the spatial 119
for comparing the status 71
for comparing the strength 277
for comparing the thermal 183
for comparing the values 528
for comparing the various 745
for comparing the volume 93
for comparing the weight 67
for compass or square 53
for competing in global 93
for compiling the annual 107
for compiling the budget 60
for compiling the report 93
for compiling the source 90
for compiling the tables 72
for compiling the various 63
for composing the existing 81
for composing the letter 40
for computing in higher 77
for computing the actual 359
for computing the amount 2827
for computing the angular 71
for computing the annual 465
for computing the answer 178
for computing the azimuth 117
for computing the bounds 53
for computing the center 165
for computing the changes 76
for computing the charge 110
for computing the convex 439
for computing the cosine 52
for computing the credit 216
for computing the degree 438
for computing the design 144
for computing the direct 127
for computing the dollar 160
for computing the double 46
for computing the effect 366
for computing the energy 321
for computing the entire 75
for computing the estate 82
for computing the excess 193
for computing the extent 81
for computing the factor 128
for computing the filter 59
for computing the forces 108
for computing the future 503
for computing the global 145
for computing the ground 43
for computing the height 205
for computing the impact 70
for computing the income 772
for computing the initial 204
for computing the latent 49
for computing the latter 54
for computing the limits 53
for computing the losses 43
for computing the margin 50
for computing the matrix 414
for computing the measure 76
for computing the moment 159
for computing the monthly 193
for computing the motions 80
for computing the nickel 91
for computing the normal 168
for computing the number 1466
for computing the orbits 74
for computing the output 229
for computing the parity 58
for computing the partial 173
for computing the pearson 148
for computing the pension 115
for computing the places 55
for computing the portion 59
for computing the prices 40
for computing the profit 266
for computing the proper 106
for computing the radius 58
for computing the result 158
for computing the return 82
for computing the safety 45
for computing the sample 432
for computing the sampling 97
for computing the scores 61
for computing the second 169
for computing the simple 66
for computing the singular 268
for computing the spatial 107
for computing the square 671
for computing the stable 69
for computing the strength 373
for computing the stress 416
for computing the system 89
for computing the target 46
for computing the thermal 141
for computing the values 862
for computing the various 319
for computing the vector 90
for computing the volume 1209
for computing the weight 291
for concave or convex 100
for concealing the actual 41
for concealing the degree 44
for concealing the extent 56
for concealing the matter 49
for concealing the murder 65
for concealing the nature 43
for concern in itself 76
for concern in recent 124
for concern in regard 109
for concern is whether 83
for concern to anyone 43
for conduct in battle 71
for conduct in office 40
for conduct in public 131
for conduct in various 47
for conduct is whether 48
for conduct of another 596
for conduct of meetings 53
for conduct of public 149
for conduct on behalf 99
for confining the insane 42
for confusing the issues 93
for confusing the public 65
for congress by juggling 58
for congress in ballot 65
for congress in boston 58
for congress in indiana 144
for congress in regard 99
for congress is whether 67
for congress or anyone 66
for congress or something 42
for congress to accept 315
for congress to adjust 65
for congress to answer 140
for congress to assert 161
for congress to assess 41
for congress to assign 81
for congress to assume 282
for congress to attach 65
for congress to barter 75
for congress to become 119
for congress to choose 201
for congress to compel 63
for congress to confer 172
for congress to debate 253
for congress to decide 2480
for congress to define 226
for congress to demand 41
for congress to devise 168
for congress to direct 415
for congress to ensure 47
for congress to exempt 55
for congress to expand 71
for congress to expect 41
for congress to extend 220
for congress to follow 270
for congress to forbid 61
for congress to govern 60
for congress to handle 106
for congress to ignore 197
for congress to impose 454
for congress to insist 52
for congress to invoke 63
for congress to modify 47
for congress to obtain 94
for congress to oppose 79
for congress to outlaw 77
for congress to permit 139
for congress to punish 44
for congress to pursue 137
for congress to ratify 95
for congress to realize 48
for congress to reduce 139
for congress to reform 49
for congress to refuse 146
for congress to regain 60
for congress to reject 103
for congress to remain 72
for congress to remedy 47
for congress to remove 136
for congress to resist 126
for congress to retain 60
for congress to rethink 71
for congress to return 66
for congress to review 170
for congress to revise 106
for congress to secure 79
for congress to select 103
for congress to settle 229
for congress to strike 48
for congress to submit 48
for congress to supply 131
for conjuring up scenes 91
for consent to become 43
for consent to revoke 156
for consent to sexual 62
for control is likely 49
for control of access 503
for control of active 103
for control of africa 207
for control of animal 286
for control of annual 418
for control of another 219
for control of aphids 821
for control of armenia 64
for control of assets 74
for control of atomic 1216
for control of barley 95
for control of beirut 97
for control of berlin 55
for control of bleeding 3462
for control of bodily 47
for control of boiler 44
for control of bovine 112
for control of brazil 56
for control of building 151
for control of canada 226
for control of cancer 770
for control of carbon 72
for control of cardiac 264
for control of caries 77
for control of cattle 144
for control of changes 50
for control of church 107
for control of citrus 586
for control of coffee 64
for control of common 323
for control of cotton 624
for control of county 61
for control of cracking 191
for control of credit 76
for control of cyclic 47
for control of cyprus 72
for control of damage 68
for control of delphi 44
for control of dental 210
for control of diarrhea 148
for control of direct 131
for control of disease 1904
for control of eastern 559
for control of emotion 53
for control of energy 380
for control of england 216
for control of enzyme 140
for control of erosion 386
for control of europe 413
for control of events 165
for control of excess 41
for control of existing 221
for control of exotic 57
for control of family 203
for control of female 87
for control of flight 87
for control of floods 306
for control of forest 472
for control of former 41
for control of france 191
for control of french 156
for control of future 159
for control of gambling 107
for control of gaseous 57
for control of german 362
for control of global 265
for control of greece 142
for control of ground 196
for control of herpes 41
for control of higher 74
for control of hudson 121
for control of hungary 164
for control of incoming 97
for control of indoor 73
for control of inputs 44
for control of insect 916
for control of jordan 56
for control of kansas 216
for control of larger 76
for control of lighting 294
for control of lights 46
for control of liquid 136
for control of liquor 61
for control of london 113
for control of malaria 722
for control of marine 257
for control of market 939
for control of mexico 260
for control of middle 105
for control of mildew 103
for control of modern 84
for control of muscle 314
for control of naples 67
for control of native 59
for control of nature 191
for control of normal 463
for control of noxious 94
for control of nuclear 395
for control of office 40
for control of oregon 54
for control of output 121
for control of oxygen 151
for control of pelvic 48
for control of plaque 127
for control of plasma 105
for control of poison 93
for control of police 109
for control of policy 1082
for control of potato 201
for control of prices 324
for control of public 2458
for control of rabies 97
for control of regions 40
for control of relief 43
for control of runoff 143
for control of russian 82
for control of sacred 40
for control of safety 46
for control of scarce 292
for control of school 183
for control of seedling 74
for control of serious 61
for control of severe 686
for control of sexual 155
for control of shifting 112
for control of shipping 235
for control of sicily 230
for control of signal 45
for control of simple 350
for control of slaves 61
for control of sodium 184
for control of something 43
for control of soviet 43
for control of soybean 92
for control of speech 142
for control of spider 219
for control of spruce 96
for control of status 116
for control of stored 147
for control of street 120
for control of stress 62
for control of sulfur 166
for control of supply 81
for control of system 71
for control of therapy 49
for control of thermal 98
for control of thought 152
for control of tissue 128
for control of tomato 177
for control of tsetse 65
for control of tunisia 63
for control of united 105
for control of various 760
for control of vector 72
for control of volume 53
for control of vomiting 147
for control of weapons 44
for control of weight 113
for control of yellow 130
for control to ensure 48
for control to return 83
for convening the geneva 62
for convening the meetings 135
for convening the second 427
for convening the senate 58
for convening the states 100
for conveying the artist 40
for conveying the bodies 40
for conveying the disease 99
for conveying the divine 85
for conveying the effect 65
for conveying the energy 46
for conveying the estate 52
for conveying the feelings 41
for conveying the gospel 105
for conveying the greater 54
for conveying the images 54
for conveying the letter 98
for conveying the liquid 114
for conveying the liquor 52
for conveying the nature 71
for conveying the oxygen 47
for conveying the person 40
for conveying the poison 42
for conveying the public 53
for conveying the sewage 125
for conveying the spirit 81
for conveying the thought 132
for conveying the troops 188
for conveying the values 47
for conveying the various 58
for conveying the waters 118
for conveying the writer 42
for conveying to england 50
for conveying to market 140
for convoking the cortes 49
for convoking the senate 40
for convoking the states 80
for convoys or forage 46
for cookery in england 56
for cornering the market 122
for council of europe 341
for council of states 58
for counsel in regard 73
for counsel on divine 54
for counsel on various 48
for counsel or advice 223
for counsel to accept 48
for counsel to advise 256
for counsel to assist 62
for counsel to assure 50
for counsel to attend 159
for counsel to become 75
for counsel to decide 74
for counsel to defend 181
for counsel to direct 87
for counsel to follow 44
for counsel to obtain 113
for counsel to review 84
for counsel to settle 100
for counsel to submit 95
for country of origin 497
for couples or family 60
for couples or groups 93
for couples to accept 49
for couples to attend 43
for couples to become 139
for couples to choose 110
for couples to decide 92
for couples to follow 53
for couples to obtain 72
for couples to realize 61
for couples to remain 118
for couples to report 52
for courage at something 40
for courage by sneering 99
for courage in battle 308
for courage in combat 62
for courage or strength 42
for courage to endure 101
for courage to follow 45
for courage to remain 41
for courses in biology 57
for courses in civics 91
for courses in english 758
for courses in family 89
for courses in french 130
for courses in higher 102
for courses in mental 40
for courses in methods 49
for courses in modern 64
for courses in public 197
for courses in school 117
for courses in special 53
for courses in speech 50
for courses in theology 56
for courses in various 46
for courses of higher 43
for courses of initial 385
for courses of training 314
for courses of various 72
for cracked or broken 374
for crediting the hearsay 992
for crediting the report 74
for crediting the source 56
for cremating the bodies 43
for criteria to assess 49
for criteria to define 72
for critics of modern 50
for critics of public 48
for critics to accept 157
for critics to accuse 56
for critics to assert 71
for critics to assess 46
for critics to assume 83
for critics to attack 148
for critics to charge 43
for critics to decide 55
for critics to ignore 88
for critics to insist 41
for critics to praise 56
for cruelty to horses 59
for cruelty to slaves 122
for crusade in europe 42
for culture of aerobic 55
for culture of marine 131
for culture or animal 134
for culture to become 92
for current or former 130
for current or future 2956
for current or recent 133
for current to follow 96
for current to travel 74
for cushioning the impact 186
for custody or access 322
for customs or police 145
for cyanide of potash 94
for damaged or broken 153
for damaged or stolen 53
for damages at common 987
for damages by virtue 123
for damages if injury 51
for damages if someone 55
for damages in actions 79
for damages in amount 43
for damages in behalf 56
for damages in deceit 47
for damages in england 57
for damages in excess 1248
for damages is another 41
for damages is barred 67
for damages is merely 78
for damages it caused 49
for damages no matter 85
for damages on behalf 798
for damages or claims 93
for damages or injury 382
for damages or losses 411
for damages the amount 67
for damages to abutting 188
for damages to another 149
for damages to anyone 67
for damages to cattle 60
for damages to english 63
for damages to french 95
for damages to oyster 94
for damages to person 299
for damages to public 107
for damages to remedy 54
for damages to secure 61
for damages to united 47
for debates on issues 62
for debtors to obtain 60
for debugging the system 80
for decades in england 73
for decades in europe 252
for decades in france 77
for decades in mexico 45
for decades in various 165
for decades of future 49
for decades on behalf 73
for decades the center 63
for decades the soviet 52
for decades the united 243
for decades to become 66
for decades to define 76
for decades to detect 66
for decades to ensure 80
for decades to follow 822
for decades to measure 80
for decades to obtain 106
for decades to reduce 85
for decades to secure 83
for deceiving the masses 127
for deceiving the public 640
for decency in public 66
for decimal to binary 183
for decision an actual 43
for decision by courts 76
for decision by judges 41
for decision in another 78
for decision in england 68
for decision in oregon 44
for decision in regard 71
for decision is whether 5894
for decision on merits 54
for decision on remand 123
for decision on whether 132
for decision or report 357
for decision to another 44
for decision to england 63
for declaring an object 56
for declaring my opinion 65
for declaring the person 42
for declaring the result 128
for declaring the rights 828
for declaring the united 209
for decline in market 254
for decline of strength 48
for declining the combat 95
for declining the mission 77
for declining the office 234
for declining to accede 98
for declining to accept 912
for declining to answer 445
for declining to assist 106
for declining to assume 57
for declining to attend 210
for declining to become 175
for declining to comply 351
for declining to decide 57
for declining to depart 60
for declining to expose 50
for declining to extend 77
for declining to follow 261
for declining to permit 65
for declining to ratify 43
for declining to release 53
for declining to review 44
for declining to signal 44
for declining to submit 87
for decreasing the amount 446
for decreasing the degree 53
for decreasing the effect 69
for decreasing the energy 58
for decreasing the number 780
for decreasing the stress 53
for decreasing the volume 80
for deducting the amount 71
for deepening the reform 91
for default of jurors 99
for default or deciding 76
for defects in design 232
for defects in muscle 82
for defects of trivial 180
for defects or damage 89
for defending my sister 44
for defending the border 70
for defending the bridge 66
for defending the castle 60
for defending the church 275
for defending the coasts 96
for defending the colony 184
for defending the common 133
for defending the eastern 51
for defending the empire 166
for defending the english 43
for defending the entire 60
for defending the existing 150
for defending the family 65
for defending the french 166
for defending the horses 65
for defending the indians 69
for defending the island 145
for defending the middle 61
for defending the palace 116
for defending the policy 45
for defending the prince 83
for defending the public 234
for defending the regime 50
for defending the rights 1250
for defending the soviet 157
for defending the status 494
for defending the system 40
for defending the turret 80
for defending the united 533
for defense in europe 54
for defense in fiscal 109
for defense of europe 55
for defense or attack 1247
for defense or escape 275
for defense or flight 99
for defense or retreat 72
for deferring the attack 65
for deferring the matter 47
for deferring the second 40
for defraying the actual 40
for defraying the annual 95
for defraying the arrears 124
for defraying the charge 1967
for defraying the public 2105
for degrees at oxford 117
for degrees in english 50
for degrees in theology 216
for degrees of belief 231
for demanding the recall 211
for demanding the release 83
for demanding the return 160
for dementia by memory 49
for density of states 122
for depending on whether 113
for depending so heavily 40
for depends on whether 73
for depicting the merest 274
for depicting the nature 102
for depicting the spirit 45
for depicting the various 76
for deposit in another 68
for deposit in escrow 56
for deposit of copies 103
for deposit of public 63
for deposit of refuse 43
for depriving the church 60
for depriving the family 45
for depriving the indians 51
for depriving the ladies 94
for depriving the master 43
for depriving the public 224
for derrida is always 42
for descent to brutal 44
for deserting the bottle 82
for deserting the church 50
for deserting the common 96
for deserting the family 95
for deserting the regent 70
for deserting to england 50
for designing an entire 53
for designing an object 50
for designing the actual 43
for designing the building 164
for designing the course 109
for designing the entire 87
for designing the filter 48
for designing the future 284
for designing the initial 57
for designing the jacket 96
for designing the layout 202
for designing the sample 60
for designing the survey 94
for designing the system 585
for designing the training 81
for designing the various 72
for despair is sinful 82
for despising of christ 40
for despite the greater 42
for despite the obvious 62
for despite the recent 49
for dessert at dinner 129
for dessert in summer 53
for dessert or coffee 52
for destiny to decide 67
for details in regard 133
for details of access 65
for details of actual 53
for details of changes 71
for details of design 125
for details of dosage 81
for details of earlier 123
for details of english 88
for details of events 218
for details of family 170
for details of further 112
for details of future 43
for details of german 81
for details of methods 325
for details of places 48
for details of prices 83
for details of public 72
for details of recent 112
for details of sample 104
for details of sampling 186
for details of soviet 63
for details of special 218
for details of therapy 64
for details of training 167
for details of upcoming 119
for details of various 278
for details on applying 51
for details on building 224
for details on choosing 85
for details on enabling 53
for details on entering 60
for details on figuring 71
for details on handling 141
for details on managing 57
for details on methods 147
for details on ordering 74
for details on printing 67
for details on removing 50
for details on resume 40
for details on sample 56
for details on sampling 132
for details on special 89
for details on upcoming 64
for details on various 124
for detaining the english 43
for detaining the person 77
for detaining the troops 52
for detaining the vessel 169
for detecting an effect 84
for detecting an object 53
for detecting or measuring 397
for detecting the amount 93
for detecting the causes 71
for detecting the changes 183
for detecting the degree 108
for detecting the disease 306
for detecting the effect 198
for detecting the enzyme 113
for detecting the errors 54
for detecting the extent 74
for detecting the faults 45
for detecting the guilty 150
for detecting the hidden 96
for detecting the impact 76
for detecting the latter 133
for detecting the minute 55
for detecting the nature 103
for detecting the number 106
for detecting the origin 44
for detecting the poison 78
for detecting the signal 347
for detecting the source 123
for detecting the subtle 74
for detecting the target 156
for detecting the various 141
for detente in europe 276
for deterring the soviet 128
for devaluing the dollar 251
for devices of various 44
for devices to become 49
for devices to measure 61
for devices to reduce 43
for devilry in europe 49
for devotion to christ 70
for devotion to something 45
for diagnosing the causes 196
for diagnosing the degree 47
for diagnosing the disease 468
for diagnosing the extent 63
for diagnosing the nature 136
for diagnosing the source 49
for diagnosing the starving 54
for diagnosing the various 67
for dialogue on issues 96
for dialysis or kidney 47
for diamonds in africa 43
for diamonds in sierra 42
for differing in opinion 536
for differing so widely 73
for diffusing the gospel 226
for digital or analog 189
for digital to analog 215
for dignity is always 90
for dignity of design 42
for dignity of manner 152
for dignity of thought 93
for dilution of famous 107
for diploma or degree 73
for directing me toward 107
for directing my course 46
for directing my friend 329
for directing or managing 41
for directing the actions 147
for directing the battle 61
for directing the building 109
for directing the client 61
for directing the course 812
for directing the design 130
for directing the energy 58
for directing the entire 139
for directing the forces 49
for directing the future 410
for directing the manner 87
for directing the planning 59
for directing the policy 132
for directing the proper 48
for directing the public 212
for directing the school 206
for directing the system 45
for directing the training 40
for directing the various 50
for directing us neither 55
for diseases in humans 49
for diseases of cattle 66
for diseases of horses 101
for diseases of plants 48
for diseases of various 58
for diseases to become 43
for disliking the english 41
for display at public 88
for display at various 65
for display in london 77
for display in public 694
for display in school 51
for display in various 81
for display of images 50
for display on mobile 66
for display on public 53
for display on screen 247
for display on special 68
for display on various 45
for display or effect 51
for display or further 92
for display or output 52
for display or printing 807
for disposing of animal 53
for disposing of assets 81
for disposing of bodies 88
for disposing of claims 42
for disposing of excess 594
for disposing of liquid 182
for disposing of nuclear 213
for disposing of prizes 64
for disposing of public 106
for disposing of refuse 135
for disposing of rights 48
for disposing of sewage 493
for disposing of sludge 79
for disposing of soiled 47
for disposing of stolen 350
for disposing of various 43
for disposing of wastes 330
for disposing the public 43
for dispute or desire 109
for disputing the claims 45
for ditches or canals 136
for diverting the course 214
for diverting the jordan 124
for diverting the public 55
for diverting the sewage 66
for diverting the waters 229
for divines in babbling 70
for division of assets 137
for division of common 98
for division of duties 61
for division of income 108
for division of opinion 138
for division of powers 196
for division of signed 56
for division of spoils 54
for divorce by mutual 782
for divorce in another 193
for divorce in august 68
for divorce in canada 108
for divorce in england 312
for divorce in france 59
for divorce in nevada 167
for divorce is always 41
for divorce on behalf 95
for divorce on ground 141
for divorce or another 75
for divulging the secret 306
for doctors in training 476
for doctors of theology 54
for doctors or nurses 179
for doctors to accept 144
for doctors to advise 110
for doctors to assist 54
for doctors to assume 51
for doctors to attend 90
for doctors to become 141
for doctors to charge 50
for doctors to decide 127
for doctors to follow 95
for doctors to inform 49
for doctors to obtain 77
for doctors to realize 42
for doctors to refuse 112
for doctors to remain 46
for doctors to remove 43
for doctors to report 118
for dollars in brazil 92
for dollars in london 213
for dollars on credit 64
for dollars or pounds 97
for dollars or sterling 42
for dollars to invest 99
for dominion of canada 173
for donation of organs 85
for donation to another 47
for donation to public 51
for douglas to answer 55
for drivers of public 71
for ducklings by robert 410
for dunkirk is already 46
for duration of course 100
for duration of disease 125
for duration of flight 104
for duration of status 544
for duration of therapy 208
for dynamic or static 71
for ecology to become 46
for economy in building 127
for economy in design 191
for economy in handling 93
for economy in printing 98
for economy in public 438
for economy in school 58
for economy in shipping 53
for economy in spending 105
for economy of design 66
for economy of effort 901
for economy of energy 131
for economy of thought 495
for economy of weight 49
for economy the number 51
for editors of papers 54
for educating an artist 83
for educating or training 45
for educating the adults 60
for educating the blacks 43
for educating the clergy 317
for educating the client 85
for educating the common 644
for educating the entire 48
for educating the family 82
for educating the future 270
for educating the gifted 664
for educating the indians 178
for educating the masses 1285
for educating the native 42
for educating the poorer 43
for educating the public 6672
for educating the school 42
for educating the senses 47
for educating the slaves 42
for educating the voters 58
for educating the younger 178
for effecting an arrest 47
for effecting an entire 146
for effecting an escape 139
for effecting an object 191
for effecting my escape 42
for effecting the actual 62
for effecting the arrest 65
for effecting the changes 300
for effecting the design 83
for effecting the entire 126
for effecting the escape 139
for effecting the latter 77
for effecting the merger 43
for effecting the needed 44
for effecting the object 792
for effecting the policy 112
for effecting the proper 41
for effecting the reform 221
for effecting the release 116
for effecting the rescue 46
for effecting the result 55
for effecting the retreat 60
for effecting the return 78
for effecting the scheme 53
for effecting the speedy 51
for effecting the various 68
for effects of another 105
for effects of changes 127
for effects of family 53
for effects of gender 61
for effects of partial 45
for effects of stress 45
for effects on public 43
for effects to become 61
for efforts in behalf 45
for efforts of gaiety 91
for efforts on behalf 243
for efforts to assess 60
for efforts to assist 78
for efforts to attain 52
for efforts to combat 184
for efforts to define 74
for efforts to ensure 173
for efforts to expand 164
for efforts to extend 107
for efforts to foster 44
for efforts to further 42
for efforts to manage 54
for efforts to modify 40
for efforts to obtain 151
for efforts to realize 47
for efforts to reduce 698
for efforts to reform 209
for efforts to remove 82
for efforts to revive 49
for efforts to secure 242
for efforts to tackle 48
for elderly or infirm 485
for election as bishop 48
for election as consul 82
for election as county 96
for election as deputy 542
for election as judges 72
for election as member 716
for election as school 41
for election as speaker 218
for election as united 81
for election by ballot 121
for election by direct 67
for election by secret 69
for election in another 46
for election of county 104
for election of judges 209
for election of member 253
for election of office 65
for election of public 51
for election of school 127
for election of speaker 62
for election of united 178
for election on behalf 52
for election or chosen 62
for election to another 112
for election to become 54
for election to boards 46
for election to county 50
for election to higher 139
for election to office 2254
for election to public 1551
for election to school 232
for election to senate 72
for election to various 110
for elevating or lowering 101
for elevating the masses 123
for elevating the peasant 62
for elevating the status 418
for eliciting an immune 291
for eliciting the opinion 92
for eliciting the papers 157
for eliciting the reflex 248
for embalming the bodies 160
for embarking on another 43
for embarking the troops 474
for embedding an object 56
for embedding the tissue 43
for embodying the militia 375
for embodying the spirit 69
for embracing the gospel 246
for embracing the opinion 56
for embracing the purity 45
for emotions or feelings 45
