fan which circulates air 42
for social acceptance that 122
for social acceptance was 58
for social activities and 2583
for social activities are 91
for social activities but 44
for social activities for 100
for social activities than 51
for social activities that 232
for social activities was 46
for social activities with 105
for social adjustment and 600
for social amelioration and 387
for social amelioration that 43
for social assessment and 45
for social assistance and 690
for social assistance are 79
for social assistance for 111
for social assistance has 42
for social assistance was 80
for social background and 146
for social betterment and 926
for social betterment are 212
for social betterment for 53
for social betterment had 51
for social betterment has 87
for social betterment that 278
for social betterment was 136
for social betterment with 68
for social categories that 88
for social commentary and 252
for social commitment and 113
for social comparison and 271
for social competence and 262
for social competition and 49
for social conformity and 323
for social connections and 64
for social consumption and 91
for social continuity and 153
for social conventions and 239
for social cooperation and 484
for social cooperation that 51
for social democratic and 71
for social deprivation and 56
for social discipline and 257
for social discontent and 124
for social disharmony and 44
for social dislocation and 40
for social distinction and 303
for social efficiency and 249
for social encounters and 77
for social encounters with 54
for social engagements and 63
for social enjoyments and 49
for social experience and 139
for social experiment and 75
for social facilities and 76
for social fellowship and 91
for social identities and 68
for social indicators and 76
for social inequality and 277
for social information and 50
for social injustices and 62
for social integration and 1621
for social integration are 93
for social integration has 46
for social integration than 47
for social integration that 136
for social integration was 56
for social integration with 83
for social interaction and 5810
for social interaction are 510
for social interaction but 126
for social interaction can 139
for social interaction for 186
for social interaction has 96
for social interaction may 151
for social interaction than 134
for social interaction that 1226
for social interaction was 110
for social interaction with 3697
for social interchange and 81
for social investment and 143
for social legislation and 625
for social legislation for 40
for social legislation had 49
for social legislation has 55
for social legislation that 289
for social legislation was 88
for social legitimacy and 72
for social management and 113
for social objectives and 51
for social obligations and 118
for social observation and 165
for social philosophy and 161
for social privileges and 47
for social prominence and 75
for social psychology and 332
for social psychology are 76
for social psychology than 42
for social psychology that 50
for social psychology was 65
for social psychology with 100
for social recognition and 1412
for social recognition are 41
for social recognition can 41
for social recognition for 45
for social recognition may 48
for social recognition that 65
for social recognition was 90
for social reformation and 57
for social researchers and 61
for social resistance and 84
for social scientific and 74
for social scientists and 2727
for social scientists are 144
for social scientists but 86
for social scientists doing 117
for social scientists for 63
for social scientists has 60
for social scientists than 83
for social scientists that 139
for social scientists was 110
for social scientists who 794
for social scientists with 122
for social segregation and 40
for social solidarity and 866
for social solidarity that 86
for social stimulation and 105
for social structures and 259
for social structures that 206
for social usefulness and 82
for solar collectors and 171
for solar collectors are 50
for solid information and 147
for solving scientific and 143
for sound broadcasting and 60
for sound government and 76
for sound information and 68
for sound investment and 43
for sound legislation and 46
for sound management and 236
for sound philosophy and 47
for sound principles and 77
for space activities and 78
for space exploration and 745
for space exploration are 80
for space exploration has 86
for space exploration than 40
for space exploration that 110
for space exploration was 89
for space exploration with 47
for space satellites and 45
for space technology and 66
for space utilization and 54
for speaking engagements and 633
for speaking engagements for 61
for speaking engagements that 57
for sperm penetration and 87
for spore germination and 570
for spore germination are 67
for staff assistance and 49
for staff management and 90
for staff membership and 46
for staff orientation and 69
for staff privileges and 60
for staff supervision and 78
for stage productions and 105
for stamp collectors and 41
for state activities and 44
for state assemblies and 59
for state assistance and 143
for state assistance for 178
for state authorities and 63
for state capitalism and 94
for state ceremonies and 185
for state conventions and 51
for state department and 94
for state employment and 119
for state enterprise and 69
for state government and 375
for state government was 64
for state investment and 57
for state legislation and 186
for state legislation for 44
for state legislation that 271
for state legitimacy and 53
for state management and 57
for state recognition and 148
for state supervision and 286
for state supervision was 44
for steady employment and 313
for steel structures and 132
for steel structures are 86
for steel structures with 56
for stern discipline and 49
for stock appreciation and 80
for stock assessment and 172
for stock management and 62
for stock subscribed for 242
for store management and 45
for storing compressed air 84
for storing foodstuffs and 51
for storing implements and 48
for storing information and 557
for storing information are 68
for storing information for 188
for storing information than 41
for storing information that 802
for storing vegetables and 133
for stream metabolism and 58
for strong characters and 41
for strong convictions and 47
for strong government and 422
for strong government was 106
for strong interaction with 80
for strong management and 41
for strong resistance and 49
for studio executives and 45
for style economizes his 43
for sugar cultivation and 104
for sugar cultivation was 42
for sugar plantations and 172
for sugar refineries and 96
for sweet substances and 47
for table decorations and 126
for teaching activities and 62
for teaching assistants and 225
for teaching assistants who 73
for teaching composition and 68
for teaching discipline and 48
for teaching elementary and 65
for teaching excellence and 398
for teaching experience and 50
for teaching information and 59
for teaching literature and 197
for teaching mathematics and 479
for teaching mathematics are 64
for teaching mathematics that 44
for teaching philosophy and 45
for teaching principles and 51
for teaching statistics and 144
for teaching strategies and 205
for teaching strategies for 48
for teaching strategies that 230
for teaching subtraction with 45
for teaching techniques and 59
for teaching techniques that 43
for teaching vocabulary and 98
for terms coincident with 115
for terms concurrent with 85
for testing applicants for 110
for testing assumptions and 42
for testing candidates for 95
for testing components and 57
for testing procedures and 85
for testing reliability and 56
for thinking critically and 110
for times comparable with 64
for title examination and 54
for total abstinence and 376
for total abstinence than 65
for total abstinence was 157
for total alkalinity and 57
for total commitment and 150
for total consumption and 138
for total destruction and 81
for total disability and 248
for total disability are 77
for total disability due 108
for total disability for 191
for total disability may 51
for total disability was 88
for total employment and 202
for total incapacity and 54
for total incapacity for 60
for total integration with 52
for total investment and 106
for total liabilities and 66
for total phosphorus and 228
for total populations and 45
for total resistance and 46
for toxic pollutants and 106
for toxic substances and 25066
for toxic substances are 96
for toxic substances that 126
for trade advantages and 105
for trade agreements and 157
for trade agreements that 181
for trade agreements with 427
for trade associations and 573
for trade concessions and 152
for trade monopolies and 43
for trade negotiations and 485
for trade negotiations was 67
for trade negotiations with 262
for trade privileges and 54
for trading activities and 69
for trading concessions and 55
for trading greenhouse gas 41
for trading privileges and 105
for trading privileges with 64
for trading securities and 141
for trading securities are 69
for trading securities that 140
for treating alcoholism and 72
for treating rheumatism and 123
for treating separately with 83
for treaty negotiations and 40
for treaty negotiations with 76
for treaty obligations and 116
for tried principles and 49
for troop transports and 100
for troop withdrawals and 125
for tumor progression and 154
for tumor recurrence and 168
for under commonwealth act 56
for undue familiarity with 49
for uniting wickedness and 126
for upper elementary and 965
for upper management and 140
for urban consumption and 288
for urban employment and 139
for urban employment are 46
for urban facilities and 58
for urban governance and 125
for urban government and 59
for urban households and 183
for urban households are 56
for urban households was 76
for urban households with 56
for urban industries and 59
for urban management and 162
for urban populations and 159
for urban populations are 62
for urban residential and 49
for urban settlement and 44
for users registered with 2410
for valid comparison with 41
for valid information and 52
for viral attachment and 59
for viral replication and 662
for viral replication are 102
for viral replication but 69
for virus attachment and 50
for virus propagation and 79
for virus replication and 355
for virus replication are 51
for virus replication but 64
for virus resistance and 64
for vital information and 68
for vital statistics and 152
for vivid description and 117
for vivid experience and 54
for voice recognition and 140
for voicing complaints and 72
for wages sufficient for 46
for washing vegetables and 93
for waste elimination and 43
for waste management and 1098
for waste management are 134
for waste management that 125
for water abstraction and 92
for water activities and 43
for water circulation and 167
for water consumption and 144
for water containers and 63
for water conveyance and 50
for water efficiency and 43
for water evaporation and 47
for water management and 2060
for water management are 143
for water management for 55
for water management has 55
for water management that 122
for water management was 49
for water penetration and 86
for water reclamation and 161
for water reservoirs and 52
for water resistance and 116
for water solubility and 56
for water utilization and 88
for wealthy landowners and 87
for weather information and 104
for weather observation and 113
for weather resistance and 46
for wedding ceremonies and 186
for wedding invitations and 89
for weeks beforehand and 92
for welding electrodes and 78
for which activities and 60
for which activities are 121
for which adjustment has 61
for which advantages are 43
for which agreements are 62
for which allocations are 44
for which allowances are 336
for which allowances had 42
for which antibiotics are 296
for which antibodies are 166
for which apparently they 79
for which applicants are 352
for which application for 806
for which application had 317
for which application has 752
for which application may 97
for which application was 606
for which appraisals are 62
for which arbitration was 80
for which architects and 55
for which architects are 41
for which assistance can 40
for which assistance has 327
for which assistance may 107
for which assistance was 409
for which associations are 55
for which attendance was 69
for which attributes are 64
for which biofeedback has 44
for which businesses are 45
for which candidates are 969
for which candidates had 63
for which collateral was 53
for which collections are 74
for which commissions are 96
for which commissions had 62
for which committees are 60
for which comparison can 72
for which comparison was 66
for which comparison with 86
for which competition may 43
for which competition was 168
for which compliment she 63
for which components are 96
for which compressed air 55
for which concessions are 70
for which concessions had 78
for which conclusions are 60
for which connections are 40
for which conscience was 45
for which consistent and 44
for which convictions are 55
for which copyrights are 47
for which corrections are 199
for which corrections can 116
for which debentures are 57
for which defendants are 187
for which definitions and 204
for which definitions are 162
for which deflections are 65
for which depreciation had 73
for which depreciation has 96
for which depreciation was 58
for which discipline may 49
for which discipline was 62
for which disclosure was 59
for which distresses may 64
for which economists are 60
for which employment and 59
for which employment was 118
for which evaluations are 63
for which executives are 49
for which experience and 151
for which experience can 41
for which experience had 70
for which experience has 268
for which experience was 74
for which expressions are 64
for which extradition can 90
for which extradition had 105
for which extradition has 264
for which extradition may 307
for which extradition was 513
for which facilities are 558
for which facilities for 66
for which familiarity had 51
for which forbearance she 64
for which foreigners are 100
for which franchises are 52
for which generations had 91
for which government and 100
for which government are 76
for which government can 113
for which government had 177
for which government has 427
for which government may 54
for which government now 52
for which government was 1786
for which guarantees are 47
for which guidelines are 141
for which households are 56
for which incentives are 117
for which indications are 56
for which indicators are 150
for which individual and 84
for which indulgence they 66
for which inferences are 155
for which information and 114
for which information can 326
for which information for 55
for which information had 98
for which information has 561
for which information may 227
for which information was 5166
for which instruction was 52
for which interaction with 57
for which interviews are 87
for which invitations are 88
for which invitations had 96
for which khrushchev had 74
for which khrushchev was 58
for which legislation can 54
for which legislation had 50
for which legislation has 130
for which legislation was 192
for which literature has 86
for which machiavelli had 40
for which machiavelli has 61
for which management and 52
for which management can 122
for which management had 48
for which management has 239
for which management was 79
for which mechanisms are 55
for which medications are 134
for which membership was 65
for which metternich had 82
for which montgomery had 45
for which negotiations are 164
for which negotiations had 173
for which newspapers are 54
for which nominations are 181
for which objectives and 43
for which objectives are 149
for which objectives can 56
for which obscuration all 51
for which observation and 40
for which originated with 58
for which palmerston was 47
for which parameters are 187
for which parliaments are 56
for which penicillin was 51
for which permissions are 123
for which philosophy and 47
for which philosophy had 52
for which philosophy has 164
for which philosophy was 57
for which plaintiffs are 74
for which politicians and 76
for which politicians are 77
for which politicians can 44
for which populations are 42
for which precedents are 94
for which precedents can 79
for which predictions are 667
for which predictions can 88
for which preference was 75
for which preparation can 55
for which preparation had 312
for which preparation has 188
for which preparation was 306
for which presumably they 61
for which privileges are 157
for which procedures are 116
for which procedures for 57
for which professors are 46
for which projections are 272
for which properties are 130
for which prosecution was 70
for which providence had 428
for which providence has 474
for which providence hath 56
for which providence was 48
for which psychology has 110
for which publication was 45
for which punishment can 130
for which punishment does 43
for which punishment had 42
for which punishment has 118
for which punishment may 218
for which punishment was 435
for which puritanism had 52
for which quantities are 116
for which recipients are 66
for which recognition and 59
for which recognition was 94
for which references are 361
for which regulations are 663
for which regulations may 303
for which relatively few 214
for which relatively low 61
for which reliability and 135
for which reparations are 72
for which repentance and 40
for which repentance was 49
for which researchers are 73
for which resistance has 55
for which respondent was 118
for which restitution can 50
for which restitution may 68
for which restitution was 97
for which retribution was 61
for which richardson and 41
for which richardson was 80
for which sacrifices are 114
for which scientific and 67
for which scientists and 58
for which scientists are 142
for which scientists had 68
for which securities are 174
for which securities may 251
for which settlement has 67
for which settlement was 48
for which shakespeare and 45
for which shakespeare goes 69
for which shakespeare had 119
for which shakespeare has 162
for which shakespeare was 200
for which specialists are 45
for which statements are 271
for which statistics are 8722
for which statistics can 152
for which statistics for 97
for which stimulants are 42
for which strategies are 65
for which structures are 174
for which suggestions are 80
for which tabulations are 64
for which talleyrand was 57
for which techniques are 82
for which technology and 68
for which technology can 47
for which technology has 151
for which technology was 65
for which tolerances are 68
for which transitions are 56
for which utterances are 73
for which volunteers are 133
for white applicants and 50
for white candidates and 64
for white consumption and 44
for white households and 89
for white households was 122
for white immigrants and 58
for white settlement and 629
for white settlement was 88
for white southerners and 42
for white southerners who 93
for whole afternoons and 49
for whole generations and 60
for whole industries and 73
for whole populations and 58
for whose activities they 55
for whose assistance and 155
for whose assistance they 87
for whose attainment they 68
for whose characters and 95
for whose confidence and 68
for whose delectation they 70
for whose destruction they 251
for whose edification and 45
for whose edification they 157
for whose experience and 52
for whose friendship and 64
for whose government they 106
for whose information and 75
for whose information they 93
for whose information this 43
for whose instruction and 329
for whose instruction they 295
for whose instruction this 95
for whose management they 60
for whose occupations they 70
for whose particular use 75
for whose prosperity and 236
for whose repentance and 60
for whose restoration his 49
for whose restoration they 47
for whose sustenance they 48
for wider acceptance and 40
for wider application and 66
for wider circulation and 132
for wider circulation than 59
for wider cooperation and 42
for wider experience and 99
for wider recognition and 70
for winning confidence and 40
for women alcoholics and 49
for women candidates and 294
for women candidates for 184
for women candidates than 63
for women candidates was 83
for women characters and 44
for women everywhere who 81
for women scientists and 196
for working facilities and 51
for working scientists and 52
for world brotherhood and 122
for world consumption and 49
for world cooperation and 124
for world friendship and 56
for world government and 635
for world government are 100
for world government has 54
for world government that 62
for world government was 172
for world imperialism and 41
for world ministries and 65
for world prosperity and 82
for world recognition and 58
for would inevitably lead 82
for wound contraction and 49
for wound management and 55
for writing activities and 54
for writing assessment and 264
for writing instruction and 118
for writing instruction are 48
for writing objectives and 68
for writing objectives that 42
for writing paragraphs and 96
for yield components and 73
fry until vegetables are 402
fun getting acquainted with 43
fun learning experience for 47
