fan mounted under the 49
for assigning users to 53
for assigning value to 301
for assigning women to 93
for assigning words to 63
for assisting others in 127
for assisting others to 101
for assisting people in 248
for assisting people to 194
for assisting users in 136
for assisting women in 114
for assisting women to 47
for attaching files to 103
for attaching names to 68
for attaching paper to 55
for attaching people to 41
for attaching soles to 108
for attaching value to 95
for attaching wires to 88
for attacking either the 77
for attacking people by 81
for attacking sword in 42
for attacks based on 55
for attaining goals in 52
for attaining goals of 46
for attaining power in 70
for attaining skill in 52
for attaining which it 88
for average costs of 66
for average costs to 92
for average earnings in 61
for average earnings of 81
for average growth in 46
for average hours of 62
for average minds to 72
for average people in 52
for average people to 337
for average power in 60
for average power is 41
for average rates of 166
for average space to 48
for average users to 74
for average value of 117
for average wages in 64
for average wages of 47
for averaging times of 138
for awesome views of 49
for bacteria growing in 70
for bacteria would be 54
for balance sheet or 55
for balance while he 56
for balance while the 75
for balance within the 369
for bananas grown in 52
for bankers trust in 58
for baptism under the 45
for baptism until the 40
for baptism within the 60
for baptism would be 108
for bargain rates at 64
for battles which he 188
for bedside nursing in 65
for beginning signs of 69
for beginning study of 49
for beginning users of 120
for behavior based on 334
for behavior change as 56
for behavior change by 77
for behavior change in 517
for behavior change is 293
for behavior change on 62
for behavior change or 201
for behavior change to 545
for behavior could be 62
for behavior tends to 42
for behavior under the 58
for behavior which he 57
for behavior which is 767
for behavior which the 201
for behavior which we 51
for behavior within the 429
for behavior would be 90
for beliefs about the 678
for beliefs based on 87
for beliefs which he 52
for beliefs which the 43
for believing anything of 90
for believing anything to 43
for believing either in 53
for believing jesus to 126
for believing would be 67
for benefit shall be 87
for benefit under the 445
for bennett lives in 49
for bereaved people to 112
for besides keeping the 58
for besides putting in 47
for bestowing grace on 53
for betraying jesus to 58
for betraying marks of 48
for between seven to 43
for bicycle parking in 72
for bicycle rides in 44
for bighorn sheep in 103
for bighorn sheep on 68
for bizarre forms of 46
for blessings which he 57
for blessings which we 109
for blocked shots in 43
for bonuses based on 178
for booster doses of 67
for borrowing funds to 45
for borrowing money at 171
for borrowing money by 298
for borrowing money in 204
for borrowing money is 184
for borrowing money of 109
for borrowing money on 319
for borrowing money or 192
for borrowing money to 350
for borrowing nearly as 126
for borrowing under the 96
for borrowing would be 103
for bottled water in 160
for bottled water is 136
for bottled water to 57
for brahman which is 67
for branching based on 40
for branded goods as 134
for bravery after the 49
for bravery shown in 69
for brevity refer so 89
for brevity refer to 87
for bribery under the 65
for bridges where the 40
for britain after the 244
for britain alone to 107
for britain based on 82
for britain could be 117
for britain joining the 126
for britain might be 59
for britain since it 65
for britain since the 139
for britain under the 150
for britain until the 96
for britain where he 91
for britain where the 64
for britain which is 59
for britain within the 99
for britain would be 510
for british action in 208
for british action to 61
for british banks to 76
for british bases in 349
for british books in 57
for british dukes to 120
for british entry in 61
for british entry to 248
for british films in 223
for british films of 51
for british films to 104
for british firms in 220
for british firms to 416
for british goods as 248
for british goods at 71
for british goods by 105
for british goods in 1219
for british goods is 205
for british goods on 130
for british goods or 92
for british goods to 234
for british guiana in 101
for british guiana is 43
for british guiana to 89
for british people in 57
for british people to 289
for british power in 268
for british power to 64
for british raids on 62
for british seamen in 80
for british seamen to 47
for british ships in 272
for british ships of 210
for british ships on 75
for british ships the 43
for british ships to 517
for british trade as 148
for british trade at 127
for british trade if 42
for british trade in 660
for british trade on 69
for british trade to 142
for british vogue in 55
for british women in 343
for british women of 45
for british women to 205
for broader forms of 170
for broader ranges of 50
for broader types of 70
for broader views of 97
for brought about it 41
for brownian motion in 105
for brownian motion is 59
for brownian motion of 62
for brownian motion to 68
for buffalo hides in 42
for buffalo robes in 59
for buildings based on 97
for buildings built in 44
for buildings could be 50
for buildings owned by 115
for buildings shall be 142
for buildings under the 76
for buildings where the 175
for buildings within the 158
for buildings would be 82
for bulgaria would be 42
for bullock carts to 43
for burrowing under the 52
for cabinet posts in 52
for calcium binding to 104
for calcium oxide is 60
for calcium salts to 43
for calcium which is 74
for calcium within the 44
for canadian banks to 48
for canadian firms in 79
for canadian firms to 264
for canadian goods in 119
for canadian women in 205
for canadian women to 80
for cancers arising in 64
for capable people to 84
for capital after the 57
for capital based on 52
for capital cases in 58
for capital costs in 117
for capital costs is 71
for capital costs of 272
for capital costs or 40
for capital costs to 101
for capital could be 139
for capital flows in 89
for capital flows is 62
for capital flows to 257
for capital funds in 123
for capital funds is 151
for capital funds to 165
for capital gains as 442
for capital gains at 185
for capital gains by 78
for capital gains if 99
for capital gains in 984
for capital gains is 626
for capital gains of 173
for capital gains on 1240
for capital gains or 455
for capital gains to 220
for capital goods as 856
for capital goods at 199
for capital goods by 491
for capital goods in 1105
for capital goods is 1762
for capital goods of 305
for capital goods on 136
for capital goods or 348
for capital goods the 64
for capital goods to 662
for capital growth in 76
for capital growth or 143
for capital leases is 82
for capital loans to 40
for capital might be 56
for capital needs of 43
for capital ships at 72
for capital ships in 57
for capital ships of 106
for capital ships to 75
for capital since the 45
for capital stock as 93
for capital stock at 64
for capital stock by 51
for capital stock in 488
for capital stock is 243
for capital stock of 577
for capital stock or 102
for capital stock to 80
for capital tends to 74
for capital under the 48
for capital which he 42
for capital which is 187
for capital which the 69
for capital within the 153
for capital works in 136
for capital works is 95
for capital works of 78
for capital works on 53
for capital works to 48
for capital would be 655
for captain brown to 126
for captain jones to 59
for captain louis on 73
for captain scott to 63
for captain sleet to 60
for captain trent or 46
for capturing power in 62
for careening ships of 61
for careers based on 49
for careers within the 91
for careful editing of 133
for careful readings of 195
for careful study as 145
for careful study at 51
for careful study by 356
for careful study in 287
for careful study of 2395
for careful study on 57
for careful study or 42
for careful study to 132
for careful testing of 166
for carlton house in 70
for carriage rides in 63
for carriage shall be 91
for carriage under the 178
for carriage until the 45
for carriage would be 106
for catholic action in 139
for catholic action to 66
for catholic girls in 76
for catholic teaching on 47
for catholic women in 199
for catholic women to 165
for censuring either the 90
for central asians to 52
for central banking in 71
for central banks as 48
for central banks in 579
for central banks is 119
for central banks of 149
for central banks to 1876
for central parts of 77
for central themes in 40
for central vision is 96
for certain about an 55
for certain about it 286
for certain about my 71
for certain about the 9551
for certain action in 59
for certain action to 55
for certain after the 67
for certain angles of 257
for certain bands of 66
for certain bonds of 70
for certain books in 131
for certain books of 108
for certain books or 51
for certain books to 74
for certain cases by 78
for certain cases in 427
for certain cases is 87
for certain cases of 2770
for certain cases or 48
for certain cases the 132
for certain cases to 265
for certain cells in 105
for certain cells of 81
for certain cells or 64
for certain cells to 69
for certain class of 227
for certain costs in 44
for certain costs of 249
for certain costs to 46
for certain crops in 233
for certain crops is 64
for certain crops or 96
for certain crops to 60
for certain dates in 50
for certain debts of 138
for certain deeds at 77
for certain deeds of 61
for certain depths in 141
for certain drugs in 95
for certain drugs or 68
for certain drugs to 146
for certain either the 42
for certain ethnic or 63
for certain facts in 112
for certain facts of 194
for certain facts or 71
for certain facts to 58
for certain firms in 50
for certain firms or 40
for certain firms to 105
for certain foods as 150
for certain foods at 60
for certain foods in 73
for certain foods is 146
for certain foods or 269
for certain foods to 96
for certain forms in 54
for certain forms of 24281
for certain forms or 86
for certain forms to 56
for certain games at 52
for certain genes in 60
for certain genes to 96
for certain gifts of 104
for certain gifts to 193
for certain goals in 48
for certain goods at 77
for certain goods by 50
for certain goods in 222
for certain goods is 136
for certain goods of 78
for certain goods on 77
for certain goods or 508
for certain goods the 43
for certain goods to 199
for certain group of 76
for certain hours at 58
for certain hours in 263
for certain hours of 922
for certain hours on 88
for certain hours or 93
for certain hours the 151
for certain hours to 42
for certain ideals in 96
for certain ideals of 325
for certain items as 109
for certain items at 57
for certain items in 493
for certain items is 92
for certain items of 2993
for certain items on 236
for certain items or 175
for certain items the 45
for certain items to 219
for certain kinds of 125195
for certain kinds or 84
for certain lands at 56
for certain lands in 1159
for certain lands of 128
for certain lands to 69
for certain lengths of 670
for certain level of 52
for certain lines in 117
for certain lines of 1536
for certain lines to 56
for certain lives to 44
for certain loans or 119
for certain loans to 88
for certain makes of 91
for certain marks of 44
for certain minds the 40
for certain minds to 72
for certain minor or 96
for certain modes of 1035
for certain months in 313
for certain months of 388
for certain months or 55
for certain names in 43
for certain names of 43
for certain needs of 178
for certain norms of 42
for certain notes in 74
for certain others he 43
for certain others in 46
for certain others of 66
for certain others to 40
for certain pairs of 740
for certain parts in 145
for certain parts of 17770
for certain parts or 96
for certain parts to 106
for certain people as 289
for certain people at 574
for certain people in 678
for certain people is 74
for certain people it 68
for certain people of 93
for certain people on 69
for certain people or 525
for certain people the 110
for certain people to 3026
for certain period of 474
for certain plans of 58
for certain posts in 125
for certain proof of 48
for certain races of 100
for certain racial or 52
for certain ranges of 1929
for certain rates of 138
for certain ratios of 172
for certain rites it 57
for certain rites of 46
for certain roads in 52
for certain roles in 133
for certain roles or 57
for certain rules of 249
for certain rules to 71
for certain sales by 62
for certain sales of 240
for certain ships to 131
for certain sides of 95
for certain signs in 82
for certain signs of 240
for certain since the 58
for certain sites in 108
for certain sites of 44
for certain sites on 48
for certain sizes of 318
for certain sizes or 40
for certain social or 53
for certain soils in 42
for certain sorts of 5367
for certain steps in 254
for certain steps of 86
for certain steps to 133
for certain strings of 54
for certain tasks as 43
for certain tasks at 45
for certain tasks by 45
for certain tasks in 309
for certain tasks is 101
for certain tasks of 104
for certain tasks or 280
for certain tasks the 49
for certain tasks to 170
for certain taxes on 41
for certain terms in 124
for certain terms of 280
for certain terms to 58
for certain tests of 117
for certain tests or 61
for certain tests to 60
for certain themes in 53
for certain tidings of 52
for certain times at 65
for certain times in 119
for certain times of 635
for certain times or 55
for certain torts in 65
for certain torts of 72
for certain towns in 74
for certain trees to 45
for certain truths of 40
for certain turns of 47
for certain types of 238156
for certain types or 238
for certain types to 48
for certain under the 50
for certain units in 45
for certain units of 228
for certain units to 65
for certain until he 123
for certain until it 82
for certain until the 598
for certain until we 337
for certain users or 93
for certain users to 90
for certain value of 79
for certain views of 93
for certain wages or 88
for certain weeks in 50
for certain where he 670
for certain where it 765
for certain where my 55
for certain where or 126
for certain where the 1579
for certain where to 104
for certain where we 177
for certain which is 416
for certain which it 73
for certain which of 999
for certain women in 79
for certain women of 47
for certain women to 158
for certain words in 303
for certain words is 47
for certain words of 67
for certain words or 422
for certain words to 136
for certain works by 87
for certain works in 113
for certain works of 490
for certain works on 48
for certain works to 80
for certain would be 258
for certain zones of 49
for chamber music at 75
for chamber music in 392
for chamber music is 83
for chamber music of 43
for chamber music or 125
for channel lengths of 51
for chapped hands or 51
for chapter headings in 60
for charges about the 43
for charges above the 53
for charges based on 59
for charges under the 116
for chariots drawn by 73
for charity could be 42
for charity under the 63
for charity which is 54
for charity would be 221
for charles dilly in 62
for chicago after the 47
for chicago board of 102
for chicago where he 258
for chicago where the 44
for chicago would be 72
for chinese banks to 64
for chinese firms in 70
for chinese firms to 209
for chinese girls in 118
for chinese girls to 66
for chinese goods at 47
for chinese goods in 150
for chinese goods to 106
for chinese labor in 146
for chinese people in 140
for chinese people to 461
for chinese women as 56
for chinese women in 467
for chinese women is 83
for chinese women of 43
for chinese women to 496
for choices based on 100
for choices within the 42
for cholera toxin in 44
for cholera toxin is 44
for chronic asthma in 115
for chronic cases of 188
for chronic forms of 124
for chronic ulcer of 80
for circuit clerk of 40
for circuit court of 55
for circuit judge in 180
for circuit judge of 76
for circuit shown in 141
for citizen action in 110
for citizen action to 79
for citizen input in 69
for citizen input on 56
for citizen suits to 119
for civilian needs in 59
for claimed breach of 47
for clarity about the 463
for clarity which is 44
for classes above the 42
for classes based on 65
for classes below the 61
for classes until the 41
for classes where the 91
for classes within the 57
for classes would be 44
for classic signs of 40
for classic works of 42
for clients based on 199
for clients seeking to 86
for clients under the 64
for clients wanting to 46
for clients willing to 74
for clients wishing to 173
for clients within the 181
for clients would be 61
for climate change as 165
for climate change at 60
for climate change in 1139
for climate change is 265
for climate change on 71
for climate change to 135
for closest packing of 50
for closeup views of 44
for closure under the 82
for closure would be 66
for cluster sizes of 61
for coastal trade in 98
for cocaine abuse in 66
for cocaine abuse is 47
for cocaine users to 47
for coercive action by 61
for coercive action in 40
for coercive action to 42
for cognate forms in 44
for cohesion within the 192
for coinage after the 50
for coinage under the 55
for coinage would be 51
for college based on 42
for college costs is 41
for college could be 49
for college girls in 46
for college girls to 46
for college staff to 52
for college study in 104
for college teaching in 151
for college teaching is 138
for college teaching or 72
for college under the 1326
for college while in 52
for college women as 59
for college women at 69
for college women in 637
for college women is 112
for college women on 44
for college women to 171
for college would be 145
for colonel house to 64
for colonel miles to 52
for colonial goods in 47
for colonial power in 68
for colonic cells in 56
for colored folks in 54
for colored folks to 99
for colored girls as 47
for colored girls at 81
for colored girls in 636
for colored girls is 137
for colored girls to 81
for colored people as 158
for colored people at 227
for colored people in 2151
for colored people is 90
for colored people of 58
for colored people on 99
for colored people to 622
for colored women in 143
for colored women to 61
for columbia under the 55
for columns fixed at 67
for columns shall be 88
for columns where the 49
for combating trade in 61
for combining parts of 79
for combining units of 55
for combining words in 114
for combining words to 229
for comfort about the 61
for comfort after the 146
for comfort could be 43
for comfort under the 121
for comfort until the 76
for comfort where he 127
for comfort which the 41
for comfort while the 77
for comfort would be 47
for command which he 73
for comment about the 224
for comment after the 93
for comment parts of 117
for comment under the 42
for comment within the 147
for comment would be 75
for compact discs is 130
for company until the 61
for company while he 66
for company would be 50
for comparing costs of 230
for comparing notes on 77
for comparing pairs of 273
for comparing parts of 53
for comparing rates of 285
for comparing types of 58
for competing firms in 55
for competing firms to 233
for competing forms of 139
for competing modes of 62
for competing views of 69
for compiling lists of 240
for complex calls in 60
for complex cases in 60
for complex cases of 61
for complex forms of 454
for complex modes of 40
for complex roots is 44
for complex roots of 59
for complex tasks in 85
for complex tasks is 63
for complex types of 77
for composing music in 41
for composing music to 41
for composing which he 49
for computing costs of 83
for computing either the 46
for computing power in 92
for computing power is 59
for computing power to 48
for computing rates of 208
for computing roots of 52
for computing value of 54
for concept learning in 170
for concept learning is 55
for concern about an 89
for concern about it 83
for concern about my 48
for concern about the 8352
for concern after the 67
for concern could be 51
for concern given the 143
for concern might be 41
for concern since it 171
for concern since the 296
for concern until the 64
for concern within the 204
for concern would be 93
for concert tours in 54
for conduct based on 70
for conduct tending to 47
for conduct which at 105
for conduct which he 379
for conduct which in 77
for conduct which is 1264
for conduct which it 172
for conduct which the 263
for conduct which we 70
for conduct within the 305
for confining women to 164
for congress after the 90
for congress again in 206
for congress alone to 228
for congress either to 70
for congress ought to 50
for congress under the 272
for congress which the 59
for congress would be 147
for consent shall be 120
for consent under the 134
for consent would be 55
for consuming smoke in 41
for contact angles of 112
for contact times of 85
for contact which is 50
for contact within the 67
for contact would be 44
for content based on 79
for content which is 57
for content within the 55
for context clues in 138
for context clues to 283
for control after the 114
for control based on 195
for control could be 142
for control might be 96
for control seems to 70
for control since the 51
for control tends to 56
for control under the 217
for control until the 55
for control which is 99
for control which it 65
for control which the 55
for control while the 91
for control within the 840
for control would be 266
for conveying goods by 43
for conveying goods in 57
for conveying goods or 88
for conveying goods to 166
for conveying grace to 45
for conveying light to 55
for conveying people to 50
for conveying power to 63
for conveying seeds to 62
for conveying smoke or 115
for conveying sound to 59
for conveying water in 137
for conveying water is 41
for conveying water or 102
for conveying water to 1020
for correct action in 41
for correct folding of 171
for correct forms of 44
for correct method of 66
for correct setting of 52
for correct usage in 97
for correct usage of 254
for correct views of 57
for corrupt dealings in 85
for cottage porch or 48
for council housing in 173
for council housing to 69
for counsel about the 72
for country banks in 81
for country banks to 161
for country music as 103
for country music by 44
for country music in 160
for country music is 47
for country music to 46
for country people as 93
for country people in 141
for country people to 447
for country walks on 48
for country walks or 63
for country which is 88
for couples about to 98
for couples looking to 60
for couples seeking to 131
for couples wanting to 147
for couples where the 623
for couples willing to 103
for couples wishing to 490
for couples would be 42
for courage shown in 51
for courage which he 63
for courage which is 96
for courses about the 43
for courses aimed at 70
for courses based on 136
for courses given at 72
for courses given by 93
for courses given in 80
for courses taken at 376
for courses taken by 152
for courses taken in 357
for courses taken on 92
for courses where the 55
for courses within the 44
for courses would be 48
for creative action by 40
for creative action in 216
for creative action is 68
for creative change in 272
for creative forms of 90
for creative growth in 72
for creative imaging in 84
for creative learning in 52
for creative minds to 118
for creative people by 59
for creative people in 135
for creative people is 56
for creative people of 49
for creative people to 1005
for creative power in 40
for creative power is 108
for creative teaching in 551
for creative thinking as 176
for creative thinking by 85
for creative thinking in 452
for creative thinking is 205
for creative thinking on 173
for creative thinking or 106
for creative thinking to 133
for creative writing as 192
for creative writing at 212
for creative writing by 74
for creative writing in 1432
for creative writing is 153
for creative writing of 62
for creative writing or 151
for creative writing to 68
for credits arising in 43
for crimson light to 45
for criteria based on 84
for crushed stone in 104
for crushed stone is 47
for crushed stone or 52
for crystal growth as 43
for crystal growth at 73
for crystal growth by 134
for crystal growth in 242
for crystal growth is 282
for crystal growth of 223
for crystal growth or 46
for crystal growth to 128
for culture change in 165
for culture change is 70
for culture change to 86
for culture shock is 45
for culture which is 58
for culture within the 64
for culture would be 55
for culturing cells in 47
for current costs of 103
for current flowing in 325
for current forms of 117
for current goods or 47
for current level of 133
for current lists of 45
for current money of 46
for current needs as 49
for current needs in 121
for current needs is 54
for current needs of 149
for current needs or 114
for current rates of 119
for current state of 85
for current thinking on 100
for current types of 62
for current users of 280
for current value of 70
for current views of 82
for current views on 69
for current would be 41
for custody based on 40
for custody pending the 70
for custody under the 107
for customs unions in 71
for customs unions or 49
for damaged goods or 88
for damages above the 46
for damages after an 70
for damages after he 72
for damages after the 379
for damages arising as 94
for damages arising by 73
for damages arising in 111
for damages based on 5150
for damages could be 832
for damages either in 47
for damages equal to 565
for damages filed by 261
for damages filed in 50
for damages might be 342
for damages shall be 1250
for damages since the 87
for damages under an 65
for damages under it 44
for damages under the 6073
for damages until the 143
for damages where an 49
for damages where he 79
for damages where it 65
for damages where no 42
for damages where the 569
for damages which he 565
for damages which in 52
for damages which is 188
for damages which it 144
for damages which the 788
for damages within the 185
for damages would be 1092
for debates about the 837
for debates within the 68
for decades about the 803
for decades acted as 44
for decades after he 184
for decades after it 293
for decades after the 8249
for decades based on 58
for decades began to 151
for decades beneath the 42
for decades could be 64
for decades known as 47
for decades lived in 79
for decades since the 196
for decades thanks to 51
for decades tried to 168
for decades under the 831
for decades until he 42
for decades until it 227
for decades until the 741
for decades while the 193
for decades within the 280
for decades would be 162
for deceiving others or 64
for decision about the 108
for decision after the 153
for decision based on 113
for decision could be 60
for decision either by 54
for decision either to 129
for decision might be 40
for decision seems to 65
for decision shall be 380
for decision since the 41
for decision under the 425
for decision until the 136
for decision where the 54
for decision which he 120
for decision which is 131
for decision which the 118
for decision within the 207
for decision would be 224
for declining rates of 136
for declining rents by 140
for declining terms of 77
for decreasing lengths of 48
for decreasing rates of 82
for default based on 56
for default shall be 132
for default under the 101
for default would be 49
for defects found in 86
for defects known to 61
for defects under the 47
for defects which he 74
for defects which the 43
for defects within the 73
for defending which of 50
for defense after the 76
for defense based on 43
for defense costs in 71
for defense could be 181
for defense might be 96
for defense ought to 42
for defense seems to 73
for defense since the 66
for defense under the 111
for defense until the 52
for defense which he 49
for defense which the 58
for defense while the 57
for defense within the 94
for defense would be 268
for deferring action on 53
for deferring taxes on 52
for defined types of 112
for defraying costs of 100
for degrees could be 55
for degrees under the 41
for delayed onset of 390
for depicting women as 139
for deposit under the 86
for deposit would be 44
for depriving james of 90
for depriving others of 123
for depriving people of 319
for depriving women of 206
for deserting james ii 53
for designs based on 219
for designs shall be 124
for designs where the 90
for desired change in 50
for desired goods or 58
for desired items or 84
for desired level of 125
for desired types of 62
for despair about the 122
for dessert after the 134
for dessert would be 45
for details about an 93
for details about it 84
for details about my 278
for details about the 19203
for details could be 131
for details refer to 1465
for details which he 68
for details which the 55
for details would be 44
for details write to 107
for detecting blood in 137
for detecting cases of 214
for detecting change in 304
for detecting drugs in 65
for detecting drugs of 51
for detecting edges in 89
for detecting flaws in 474
for detecting fraud in 53
for detecting motion in 60
for detecting signs of 254
for detecting sites of 74
for detecting sugar in 97
for detecting virus in 60
for detroit where he 65
for devices based on 827
for devices where the 82
for devolving power to 122
for diabetes would be 52
for diabetic women to 49
for diagnosing cases of 63
for diagrams showing the 42
for dialogue about the 399
for dialogue aimed at 49
for dialogue based on 46
for dialogue which is 47
for dialogue within the 264
for diatomic gases at 64
for diatomic gases in 44
for diatomic gases is 93
for diatomic gases the 46
for dictating terms of 45
for dictating terms to 50
for dietary change in 42
for dietary fiber in 169
for dietary fiber is 64
for differing forms of 227
for differing kinds of 219
for differing lengths of 730
for differing modes of 105
for differing rates of 402
for differing sizes of 80
for differing types of 707
for differing views as 91
for differing views of 196
for differing views on 227
for differing views to 46
for diffuse spasm of 58
for dilution under the 78
for directing action in 54
for directing people to 68
for directing users to 48
for discord within the 50
for diseased people is 54
for diseases known to 91
for diseases spread by 82
for diseases where the 79
for diseases which do 47
for display based on 63
for display space at 49
for display space in 98
for display under the 81
for display which is 46
for display while the 49
for display within the 221
for dispute about the 1153
for dispute within the 69
for dispute would be 61
for disputing about the 250
for dissent since the 55
for dissent within the 257
for dissent would be 42
for distant lands in 101
for distant lands to 87
for distant parts of 392
for distant views of 82
for distant vision is 159
for distant vision of 51
for distant vision the 87
for diverse forms of 827
for diverse kinds of 544
for diverse modes of 122
for diverse people to 110
for diverse roles in 47
for diverse sorts of 70
for diverse types of 719
for diverse views to 155
for diverting funds to 51
for diverting water to 108
for division shall be 215
for division which is 41
for division within the 497
for division would be 57
for divorce after the 178
for divorce based on 728
for divorce could be 252
for divorce filed by 130
for divorce filed in 204
for divorce given by 134
for divorce might be 78
for divorce point to 65
for divorce rates to 46
for divorce shall be 467
for divorce since the 51
for divorce under the 967
for divorce until the 67
for divorce where the 121
for divorce which he 48
for divorce which is 73
for divorce which no 60
for divorce which the 74
for divorce while he 44
for divorce within the 150
for divorce would be 296
for doctors under the 55
for doctors wishing to 106
for doctors working in 325
for doctors would be 44
for dollars spent on 343
for dollars would be 102
for domains where the 101
for doubled rates of 48
for drastic action at 44
for drastic action by 177
for drastic action if 40
for drastic action in 260
for drastic action is 66
for drastic action on 152
for drastic action to 495
for drastic change in 490
for drastic change to 57
for drastic steps to 99
for drivers under the 178
for drunken driving as 98
for drunken driving at 42
for drunken driving by 50
for drunken driving in 499
for drunken driving is 126
for drunken driving on 100
for drunken driving or 232
for durable goods as 180
for durable goods by 69
for durable goods in 298
for durable goods is 485
for durable goods of 63
for durable goods or 92
for durable goods to 109
for durable power of 142
for dynamic binding of 58
for dynamic braking of 61
for dynamic change in 138
for dynamic change of 65
for dynamic growth in 110
for dynamic growth of 79
for dynamic imaging of 98
for dynamic loading of 122
for dynamic routing of 59
for dynamic testing of 306
for dynamic tests of 44
for economy after the 45
for economy which is 59
for economy would be 101
for educating girls in 62
for educating girls to 42
for educating others in 41
for educating people in 291
for educating people of 52
for educating people on 67
for educating people to 196
for educating women as 47
for educating women in 180
for educating women on 42
for educating women to 91
for effecting change at 44
for effecting change in 1577
for effecting change is 103
for effecting change of 73
for effecting change or 57
for effecting sales of 47
for effecting savings in 69
for effecting which the 40
for effects which he 59
for effects which we 49
for efforts aimed at 369
for egyptian women to 61
for elastic waves in 276
for elastic waves to 40
for elderly people as 498
for elderly people at 180
for elderly people by 134
for elderly people in 2671
for elderly people is 781
for elderly people it 40
for elderly people of 222
for elderly people on 218
for elderly people or 715
for elderly people the 60
for elderly people to 3791
for elderly women in 294
for elderly women is 169
for elderly women of 57
for elderly women to 164
for election after the 89
for election again in 196
for election could be 43
for election either to 48
for election fraud in 47
for election shall be 476
for election under the 550
for election within the 94
for election would be 244
for eminent lords or 67
for emission lines in 56
for emission lines of 78
for employing force on 59
for employing force to 50
for employing others to 66
for employing women in 168
for enclosing lands in 69
for endless games of 64
for endless hours as 54
for endless hours at 123
for endless hours in 410
for endless hours of 559
for endless hours on 192
for endless hours the 158
for endless hours to 101
for endless miles in 46
for endless miles of 46
for endorsing books or 50
for enemies while he 63
for enemies within the 58
for enforcing order in 84
for enforcing rules of 108
for enforcing title ix 90
for enforcing title vi 405
for enhancing growth of 48
for enhancing learning in 99
for enlarging holes in 219
for entries under the 150
for enzymes known to 43
for especial study the 43
for eternal bliss in 155
for eternal bliss is 46
for eternal bliss or 109
for eternal glory in 51
for eternal truths of 59
for ethylene oxide in 72
for ethylene oxide is 105
for ethylene oxide to 44
for european action in 61
for european banks to 52
for european firms in 92
for european firms to 333
for european forms of 56
for european goods as 107
for european goods at 63
for european goods by 55
for european goods in 359
for european goods is 73
for european goods of 62
for european goods on 48
for european goods or 66
for european goods to 128
for european jewry in 63
for european minds to 47
for european russia as 154
for european russia is 44
for european ships to 80
for european theater of 47
for european trade in 88
for european unity as 159
for european unity at 54
for european unity in 621
for european unity is 120
for european unity on 43
for european unity to 58
for european women in 133
for european women of 92
for european women to 196
for evasive action in 49
for everything about it 231
for everything about me 114
for everything about the 671
for everything about us 77
for everything above the 85
for everything after the 119
for everything below the 40
for everything beneath the 57
for everything comes to 141
for everything could be 128
for everything exist in 52
for everything human is 50
for everything known to 57
for everything might be 65
for everything ought to 58
for everything seems so 41
for everything seems to 330
for everything shall be 72
for everything short of 183
for everything since the 73
for everything speaks of 46
for everything tending to 60
for everything tends to 79
for everything turns on 49
for everything under the 2695
for everything until the 82
for everything which he 646
for everything which in 134
for everything which is 2537
for everything which it 246
for everything which the 594
for everything which we 306
for everything while the 42
for everything within it 56
for everything within the 371
for everything worthy of 41
for everything would be 393
for everything would go 40
for eviction shall be 58
for eviction under the 58
for evident signs of 74
for exactly twice as 53
for exactly where the 46
for examining cases of 86
for examining change in 109
for example about an 55
for example about the 3579
for example above the 120
for example after an 295
for example after the 1206
for example aimed at 41
for example allow the 52
for example appear in 52
for example appear to 104
for example based on 1121
for example began to 71
for example belong to 68
for example below the 104
for example beneath the 63
for example black or 41
for example breach of 48
for example calling the 41
for example cases in 45
for example cases of 140
for example causing the 40
for example change in 69
for example change of 69
for example change the 97
for example changing the 263
for example close to 188
for example costs of 97
for example could be 1083
for example either by 61
for example either the 49
for example engaging in 101
for example equal to 135
for example failing to 165
for example finding the 79
for example focus on 82
for example forms of 66
for example found in 249
for example found it 57
for example found the 63
for example getting the 43
for example given by 181
for example given in 126
for example gives the 136
for example glass or 43
for example helping to 111
for example holding the 40
for example house of 63
for example keeping the 58
for example knowing the 43
for example learning to 105
for example level of 57
for example lists of 60
for example looking at 224
for example makes it 61
for example makes the 94
for example might be 739
for example names of 77
for example needs to 71
for example notes the 50
for example occur in 89
for example parts of 391
for example people in 88
for example picking up 148
for example placing the 53
for example playing the 54
for example point to 64
for example putting the 52
for example raising the 82
for example rates of 66
for example refer to 300
for example round the 74
for example rules of 44
for example seeking to 49
for example seems to 298
for example serve as 100
for example serving as 89
for example setting the 75
for example setting up 321
for example showing the 112
for example shown by 124
for example shown in 297
for example shows the 277
for example since the 80
for example sitting in 103
for example social or 52
for example speaks of 209
for example spoke of 82
for example takes the 53
for example talking to 41
for example talks of 79
for example taxes on 64
for example telling the 52
for example tells us 132
for example tends to 122
for example though the 43
for example tried to 141
for example tries to 56
for example twice the 45
for example types of 73
for example under an 116
for example under the 2131
for example until the 102
for example wanting to 49
for example wants to 58
for example water in 60
for example water or 103
for example where an 721
for example where he 593
for example where in 41
for example where it 895
for example where no 64
for example where the 6312
for example where to 80
for example where we 161
for example which is 361
for example which the 78
for example which we 44
for example while he 43
for example while the 219
for example within an 120
for example within the 1789
for example women in 78
for example working in 110
for example working on 72
for example works by 120
for example works of 57
for example would be 1455
for example would the 58
for example writing to 43
for example wrote in 159
for example wrote of 48
for example wrote to 45
for exchange based on 77
for exchange could be 46
for exchange rates in 209
for exchange rates is 81
for exchange rates of 90
