fan total pressure and 109
for goods required for 70
for goods returned and 49
for goods suitable for 70
for goods supplied and 339
for goods supplied for 100
for goods vehicles and 92
for gothic churches and 65
for grade promotion and 109
for grading purposes and 109
for graft rejection and 223
for graft survival and 67
for grain boundary and 107
for grain destined for 46
for grain products and 94
for grand gestures and 52
for grand occasions and 72
for grand strategy and 85
for grant purposes and 41
for grave offenses and 53
for grave suspicion that 42
for grazing purposes and 602
for grazing purposes are 65
for grazing purposes but 46
for grazing purposes for 167
for grazing purposes has 47
for grazing purposes than 57
for grazing purposes was 132
for greek mythology and 68
for green pastures and 135
for green products and 121
for gross receipts and 74
for gross receipts tax 77
for group accident and 74
for group activity and 274
for group analysis and 257
for group approval and 104
for group autonomy and 70
for group averages and 42
for group conflict and 53
for group counseling and 201
for group counseling are 46
for group counseling with 126
for group decisions and 117
for group dynamics and 296
for group dynamics was 108
for group formation and 1055
for group formation are 43
for group functioning and 92
for group guidance and 127
for group identity and 491
for group policies and 42
for group practice and 106
for group projects and 168
for group property and 62
for group selection and 58
for group survival and 322
for group survival are 43
for group treatment and 79
for group treatment for 54
for growing chickens and 81
for growing children and 915
for growing children are 83
for growing children than 50
for growing children who 68
for growing crystals and 46
for growing families and 74
for grown children who 40
for growth combined with 48
for growth monitoring and 89
for growth potential and 65
for growth promotion and 349
for growth purposes and 49
for growth suggests that 40
for guest lectures and 45
for guiding children and 50
for guiding decisions and 66
for guiding practice and 60
for habit formation and 83
for habit formation are 49
for happy marriages and 56
for happy relations with 44
for harming relations with 82
for harsh treatment and 108
for hauling materials and 69
for hauling supplies and 150
for healthy behaviors and 65
for healthy children and 278
for healthy children who 63
for healthy controls and 73
for healthy digestion and 72
for healthy emotional and 127
for healthy exercise and 150
for healthy families and 60
for healthy functioning and 111
for healthy newborns and 60
for healthy nutrition and 42
for healthy patients with 70
for healthy personal and 48
for healthy physical and 183
for healthy recreation and 202
for healthy subjects and 156
for healthy subjects are 48
for hedge accounting and 93
for hedge accounting are 164
for hedging purposes and 153
for hedging purposes are 77
for helping children and 517
for helping children deal 251
for helping children get 95
for helping children see 55
for helping children use 60
for helping children who 384
for helping children with 1196
for helping families and 118
for helping families with 168
for helping managers and 44
for helping patients and 212
for helping patients deal 51
for helping patients who 76
for helping patients with 243
for helping students and 205
for helping students deal 85
for helping students get 130
for helping students read 109
for helping students see 155
for helping students use 119
for helping students who 340
for helping students with 847
for helping yourself and 88
for hindu religious and 114
for holding attention and 68
for holding commerce with 42
for holding communion with 334
for holding converse with 189
for holding councils and 100
for holding elections and 268
for holding elections for 493
for holding elections was 56
for holding moisture and 83
for holding otherwise than 69
for holding programs and 49
for holding seminars and 60
for homes designed for 136
for honor students and 45
for hotel purposes and 59
for hours closeted with 76
for hours collecting and 49
for hours conversing with 72
for house builders and 45
for house officers and 78
for house painters and 127
for house purchase and 402
for house purchase are 86
for house purchase was 65
for house servants and 95
for housing compared with 46
for housing expenses and 62
for housing materials and 70
for housing programs and 91
for housing programs for 61
for housing projects and 575
for housing projects for 128
for housing projects that 144
for housing provision and 95
for housing purposes and 323
for housing purposes are 69
for housing purposes was 75
for housing services and 214
for housing services has 44
for housing suitable for 54
for human activity and 628
for human activity are 82
for human activity but 53
for human activity has 45
for human activity that 218
for human affection and 235
for human analysis and 73
for human attention and 507
for human autonomy and 206
for human children and 49
for human clinical use 166
for human cognition and 162
for human contacts and 130
for human curiosity and 50
for human decisions and 52
for human distress and 56
for human economic and 53
for human education and 64
for human elevation and 64
for human engineering and 43
for human equality and 1117
for human evolution and 327
for human evolution are 41
for human evolution has 84
for human evolution that 49
for human evolution was 80
for human execution was 41
for human exposure and 130
for human exposure are 58
for human freedoms and 51
for human functioning and 78
for human genetics and 280
for human geography and 71
for human goodness and 80
for human greatness and 71
for human guidance and 55
for human identity and 144
for human industry and 78
for human infection and 58
for human infection are 53
for human infection with 298
for human interest and 323
for human intimacy and 98
for human judgment and 252
for human kindness and 108
for human medicine and 53
for human morality and 116
for human movement and 100
for human nutrition and 480
for human nutrition are 143
for human nutrition but 48
for human patients with 110
for human physical and 116
for human potential and 207
for human presence and 67
for human problems and 161
for human progress and 1549
for human progress are 95
for human progress but 42
for human progress has 74
for human progress than 148
for human progress that 264
for human progress was 60
for human prudence and 68
for human purposes and 350
for human purposes are 65
for human purposes but 58
for human purposes can 63
for human purposes has 40
for human recreation and 94
for human relations and 1231
for human relations area 139
for human relations are 97
for human relations than 43
for human relations that 190
for human relations was 60
for human relations with 78
for human resource and 379
for human response and 71
for human salvation and 250
for human salvation that 121
for human salvation was 51
for human security and 405
for human services and 607
for human services are 123
for human services for 41
for human services has 93
for human services that 101
for human services was 41
for human struggle and 47
for human subjects and 201
for human subjects are 77
for human subjects set 69
for human subjects who 78
for human subjects with 46
for human sufferings and 93
for human survival and 2117
for human survival are 146
for human survival but 88
for human survival has 48
for human survival may 42
for human survival than 51
for human survival that 184
for human survival was 41
for hungry children and 72
for hunting antelope and 64
for hunting licenses and 43
for hunting purposes and 283
for hunting purposes are 57
for hunting purposes but 42
for hunting purposes was 50
for image analysis and 980
for image analysis are 96
for image analysis that 43
for image formation and 157
for image formation are 61
for image formation with 59
for image processing and 2600
for image processing are 198
for image processing can 71
for image processing has 56
for image processing may 44
for image processing that 145
for image processing with 66
for image synthesis and 46
for imaging patients with 192
for imaging purposes and 58
for indian airlines and 81
for indian children and 708
for indian children are 181
for indian children had 59
for indian children has 71
for indian children that 68
for indian children was 234
for indian children who 141
for indian children with 123
for indian education and 309
for indian education for 49
for indian education was 147
for indian families and 98
for indian identity and 44
for indian industry and 121
for indian languages and 101
for indian officers and 60
for indian politics and 45
for indian presents and 121
for indian products and 188
for indian purposes and 62
for indian railways was 40
for indian scholars and 234
for indian soldiers and 47
for indian students and 274
for indian students for 55
for indian students was 98
for indian students who 102
for indian textiles and 125
for indian tradition and 53
for inner guidance and 56
for inner security and 59
for input supplies and 62
for input variables and 68
for input variables are 44
for irish catholics and 168
for irish catholics was 71
for irish catholics who 59
for israel damascus and 45
for issuing commands and 95
for issuing currency and 90
for issuing licenses and 177
for issuing licenses for 172
for issuing warrants and 87
for issuing warrants for 78
for items intended for 56
for items reserved for 50
for james buchanan and 64
for james buchanan for 116
for japan compared with 52
for japan indicate that 43
for joint activity and 66
for joint activity with 59
for joint american and 53
for joint analysis and 46
for joint attention and 95
for joint decisions and 83
for joint economic and 57
for joint military and 99
for joint operation and 97
for joint operation with 90
for joint products and 111
for joint projects and 144
for joint projects with 320
for joint purchase and 83
for joint ventures and 3278
for joint ventures are 273
for joint ventures for 74
for joint ventures has 78
for joint ventures may 43
for joint ventures than 85
for joint ventures that 329
for joint ventures using 187
for joint ventures was 113
for joint ventures with 1504
for josiah wedgwood and 122
for judging distance and 45
for judging progress and 57
for junior colleges and 337
for junior colleges are 51
for junior colleges was 66
for junior managers and 61
for junior officers and 537
for junior officers was 83
for junior officers who 109
for junior students and 132
for keeping accounts and 469
for keeping accounts with 85
for keeping accurate and 168
for keeping children and 53
for keeping children out 458
for keeping complete and 40
for keeping inflation low 191
for keeping informed and 55
for keeping patients out 89
for keeping politics out 168
for keeping promises and 74
for keeping students out 50
for keeping yourself and 49
for killing children and 43
for killing civilians and 46
for knowing ethnology and 40
for known problems and 71
for korean american and 123
for korean products and 44
for labor analgesia and 123
for labor combined with 53
for labor disputes and 96
for labor education and 832
for labor exchanges and 51
for labor increased and 135
for labor increases and 109
for labor increases with 64
for labor induction and 69
for labor migration and 68
for labor mobility and 116
for labor organizing and 80
for labor relations and 682
for labor relations that 85
for labor relations was 41
for labor services and 312
for labor services are 147
for labor services not 40
for labor services that 104
for labor services was 40
for lakes michigan and 116
for landing supplies and 70
for lands acquired for 79
for lands required for 280
for lands suitable for 87
for large academic and 67
for large aircraft and 86
for large business and 146
for large canvases and 49
for large capacity and 40
for large clusters and 48
for large concerns with 42
for large currents and 94
for large currents are 43
for large deposits and 43
for large diameters and 113
for large domestic and 59
for large economic and 113
for large families and 1307
for large families are 215
for large families has 79
for large families may 78
for large families than 100
for large families that 159
for large families was 165
for large families who 73
for large families with 717
for large furnaces and 45
for large industry and 47
for large machines and 138
for large machines are 49
for large military and 53
for large negative and 54
for large networks and 187
for large networks that 147
for large networks with 215
for large payments and 115
for large peptides and 57
for large pictures and 54
for large positive and 314
for large problems and 169
for large problems that 125
for large problems with 138
for large programs and 103
for large programs that 172
for large programs with 73
for large projects and 521
for large projects are 118
for large projects but 49
for large projects can 48
for large projects for 42
for large projects may 64
for large projects that 552
for large projects with 388
for large surfaces and 96
for large vehicles and 62
for laser medicine and 569
for laser operation and 51
for laser printers and 278
for laser printers are 68
for laser printers that 121
for laser treatment and 54
for later academic and 69
for later additions and 112
for later analysis and 1216
for later analysis for 68
for later analysis using 81
for later analysis with 118
for later chapters and 140
for later chapters that 275
for later decisions and 55
for later delivery and 52
for later economic and 41
for later education and 72
for later emotional and 86
for later expansion and 114
for later maturity and 46
for later medieval and 47
for later personal use 43
for later physical and 53
for later playback and 328
for later possible use 59
for later problems with 52
for later processing and 318
for later recovery and 104
for later scholars and 63
for later treatment and 60
for latin american and 4368
for latin american art 460
for latin american men 56
for latin american raw 326
for learning academic and 166
for learning combined with 40
for learning concepts and 136
for learning disabled and 459
for learning increases with 44
for learning languages and 299
for learning materials and 116
for learning outcomes and 92
for learning outcomes that 126
for learning problems and 150
for learning purposes and 257
for learning requires that 43
for leather products and 54
for legal abortions and 46
for legal abortions are 80
for legal accuracy and 43
for legal analysis and 107
for legal argument and 63
for legal authority and 107
for legal authority for 70
for legal business and 75
for legal decisions and 70
for legal disputes and 56
for legal education and 471
for legal education for 77
for legal entities and 83
for legal equality and 294
for legal equality for 174
for legal equality was 52
for legal equality with 77
for legal expenses and 591
for legal expenses for 49
for legal expenses that 143
for legal guidance and 53
for legal holidays and 43
for legal liability and 73
for legal liability for 106
for legal niceties and 81
for legal practice and 145
for legal problems and 43
for legal purposes and 882
for legal purposes are 133
for legal purposes but 127
for legal purposes can 48
for legal purposes has 59
for legal purposes may 96
for legal purposes than 45
for legal purposes that 158
for legal purposes they 74
for legal purposes was 261
for legal purposes with 44
for legal questions and 52
for legal remedies for 79
for legal scholars and 178
for legal security and 113
for legal services and 1529
for legal services are 585
for legal services but 61
for legal services can 93
for legal services for 621
for legal services had 63
for legal services has 143
for legal services may 146
for legal services not 51
for legal services than 68
for legal services that 1104
for legal services was 302
for legal services with 695
for lending purposes and 75
for lesion detection and 143
for letting yourself get 123
for light aircraft and 142
for light analyzed with 71
for light cruisers and 129
for light delivery and 55
for light detection and 189
for light elements and 258
for light elements are 59
for light elements than 45
for light fixtures and 98
for light harvesting and 84
for light industry and 1309
for light industry are 78
for light industry has 42
for light industry was 118
for light infantry and 162
for light materials and 46
for light pressure and 42
for light railways and 44
for light scattering and 217
for light scattering are 60
for light switches and 75
for light treatment and 489
for light vehicles and 177
for limbs consumed with 58
for linda ronstadt and 42
for linear elements and 55
for linear equations and 121
for linear equations with 150
for linear momentum and 87
for linear operation and 42
for linear operation with 66
for linear polymers and 101
for linear polymers with 46
for linear problems and 87
for linear problems with 63
for linear programs with 68
for linear velocity and 41
for liner materials now 62
for linking attitude and 86
for linking economic and 64
for linking education and 54
for linking education with 57
for lipid analysis and 51
for lipid digestion and 51
for lipid synthesis and 156
for liver ailments and 67
for liver problems and 83
for liver toxicity and 62
for loading programs and 105
for local agencies and 154
for local agencies that 63
for local analysis and 59
for local anesthesia and 346
for local anesthesia are 112
for local anesthesia for 101
for local anesthesia was 46
for local anesthesia with 41
for local artisans and 96
for local assembly and 101
for local authority and 373
for local authority use 50
for local autonomy and 1514
for local autonomy are 56
for local autonomy for 137
for local autonomy had 61
for local autonomy has 63
for local autonomy that 126
for local autonomy was 163
for local autonomy with 50
for local benefits and 108
for local benefits are 181
for local benefits that 205
for local builders and 49
for local business and 482
for local business men 78
for local chapters and 71
for local children and 249
for local children who 51
for local churches and 312
for local citizens and 242
for local citizens who 77
for local colleges and 79
for local commerce and 93
for local concerns and 46
for local councils and 276
for local councils was 42
for local cultural and 122
for local cultures and 238
for local currency and 258
for local currency that 151
for local currency with 44
for local decisions and 86
for local delivery and 184
for local delivery are 42
for local domestic use 196
for local economic and 473
for local education and 137
for local elections and 370
for local elections are 84
for local elections than 49
for local elections was 136
for local expenses and 159
for local extension and 97
for local families and 107
for local families who 40
for local identity and 134
for local industry and 1079
for local industry was 49
for local interest and 80
for local languages and 88
for local managers and 126
for local materials and 148
for local movement and 55
for local musicians and 121
for local networks and 82
for local networks are 55
for local notables and 46
for local officers and 174
for local officials and 1541
for local officials are 57
for local officials was 72
for local officials who 201
for local passenger and 65
for local planners and 95
for local policies and 50
for local politics and 547
for local preachers who 42
for local prestige and 48
for local problems and 142
for local processing and 324
for local products and 542
for local products that 108
for local programs and 153
for local programs that 76
for local projects and 317
for local projects are 40
for local projects that 199
for local property tax 285
for local purposes and 881
for local purposes are 251
for local purposes but 99
for local purposes for 73
for local purposes had 40
for local purposes has 71
for local purposes may 49
for local purposes was 236
for local purposes with 43
for local ranchers and 45
for local recreation and 58
for local religious and 49
for local security and 136
for local services and 723
for local services are 126
for local services for 63
for local services has 44
for local services that 123
for local services was 80
for local solutions and 52
for local students and 311
for local students who 57
for local supplies and 80
for local tradition and 109
for local treatment and 73
for local treatment are 117
for local treatment with 58
for local variables and 397
for local variables are 53
for local variables that 130
for local variations and 170
for lodging expenses and 77
for logging purposes and 82
for logic circuits and 58
for logic programs and 165
for logic programs with 444
for logic synthesis and 73
for longer durations and 181
for longer durations than 407
for longer durations with 48
for longer holidays and 54
for longer journeys and 76
for longer vacations and 73
for looking backward and 109
for louis armstrong and 134
for louis philippe and 134
for louis philippe had 44
for louis philippe was 78
for lower deficits and 99
for lower emissions and 40
for lower energies and 59
for lower inflation and 54
for lower marginal tax 67
for lower salaries and 89
for lower salaries than 284
for lower voltages and 48
for lunch saturday and 51
for lunch tomorrow and 257
for lunch weekdays and 167
for madge wildfire was 63
for major additions and 43
for major anderson and 77
for major business and 50
for major concepts and 48
for major concerts and 50
for major decisions and 281
for major decisions that 133
for major divisions and 41
for major economic and 232
for major elements and 329
for major elements are 45
for major expansion and 55
for major financial and 47
for major highways and 70
for major holidays and 133
for major overhaul and 100
for major policies and 52
for major problems and 80
for major problems that 93
for major products and 166
for major programs and 104
for major projects and 356
for major projects are 78
for major projects that 220
for major projects with 61
for major revisions and 66
for major services and 49
for males compared with 191
for males exceeded that 56
for malting purposes and 47
for mapping purposes and 186
for mapping purposes are 97
for marking incident than 108
for meeting deadlines and 138
for meeting economic and 50
for meeting expenses and 140
for meeting interest and 73
for meeting payrolls and 50
for meeting personal and 74
for meeting physical and 45
for meeting purposes and 104
for melting platinum and 52
for merit increases and 146
for merit increases for 70
for metal processing and 60
for metal products and 172
for metal recovery and 77
for metal surfaces and 95
for methyl chloride and 98
for milking machines and 54
for milking purposes and 50
for milling machines and 55
for milling purposes and 96
for minds cowardly and 45
for minor abrasions and 44
for minor additions and 82
for minor ailments and 472
for minor ailments are 43
for minor children and 478
for minor children are 64
for minor children may 62
for minor children who 123
for minor criminal and 48
for minor injuries and 624
for minor mistakes and 42
for minor offenses and 622
for minor offenses are 126
for minor offenses but 54
for minor offenses for 48
for minor offenses not 70
for minor offenses than 45
for minor offenses that 307
for minor offenses was 123
for minor officials and 44
for minor problems and 172
for minor problems that 130
for minor quarrels and 105
for minor revisions and 73
for minor surgical and 69
for minor variations and 90
for minor variations due 90
for minor violations and 95
for missing children and 130
for missing soldiers and 57
for mixed business and 74
for mixed marriages and 102
for mixed passenger and 47
for model analysis and 70
for model builders and 50
for model reduction and 58
for model selection and 755
for model selection are 90
for model selection can 47
for model selection for 82
for model selection with 55
for money advanced and 426
for money advanced for 383
for money advanced him 48
for money balances and 192
for money balances are 88
for money balances can 48
for money balances for 101
for money borrowed and 368
for money borrowed for 957
for money combined with 75
for money compared with 127
for money expended and 81
for money expended for 236
for money functions and 56
for money functions are 70
for money functions for 61
for money honestly and 110
for money increased and 78
for money increases and 198
for money increases with 162
for money invested and 45
for money laundering and 894
for money laundering are 76
for money laundering was 51
for money managers and 129
for money managers who 40
for money payments and 164
for money payments was 147
for money pervaded our 56
for money received and 257
for money received for 312
for money required for 70
for money suggests that 97
for money unlearned and 143
for money whenever she 71
for money whenever they 73
for money wherever they 56
for moral activity and 46
for moral analysis and 59
for moral approval and 99
for moral argument and 54
for moral authority and 174
for moral autonomy and 153
for moral decisions and 99
for moral direction and 70
for moral education and 1526
for moral education are 139
for moral education for 43
for moral education has 71
for moral education that 115
for moral education was 71
for moral elevation and 66
for moral formation and 56
for moral goodness and 127
for moral greatness and 63
for moral guidance and 1117
for moral judgment and 646
for moral judgment are 55
for moral judgment but 69
for moral judgment that 280
for moral precepts and 52
for moral progress and 188
for moral purposes and 139
for morning assembly and 46
for morning services and 54
for morning sickness and 186
for motion analysis and 51
for motion detection and 147
for motion pictures and 2510
for motion pictures are 153
for motion pictures but 44
for motion pictures can 48
for motion pictures for 72
for motion pictures had 58
for motion pictures has 106
for motion pictures that 424
for motion pictures was 197
for motion pictures with 85
for motion sickness and 401
for motion sickness are 81
for motor activity and 274
for motor carriers and 213
for motor carriers are 52
for motor cyclists and 44
for motor gasoline and 106
for motor operation and 46
for motor starters and 48
for motor vehicles and 7620
for motor vehicles are 400
for motor vehicles but 57
for motor vehicles can 47
for motor vehicles for 277
for motor vehicles had 58
for motor vehicles has 188
for motor vehicles may 91
for motor vehicles that 307
for motor vehicles using 47
for motor vehicles was 405
for motor vehicles with 131
for music concerts and 89
for music designed for 43
for music education and 532
for music education are 52
for music education that 52
for music education was 54
for music intended for 51
for music students and 159
for muted trumpets and 46
for nasal congestion and 160
for naval aircraft and 51
for naval equality with 64
for naval expansion and 333
for naval expansion was 109
for naval officers and 365
for naval officers was 114
for naval officers who 66
for naval purposes and 308
for naval purposes are 63
for naval purposes for 44
for naval purposes had 105
for naval purposes has 85
for naval purposes than 44
for naval purposes was 188
for naval services was 43
for naval supplies and 60
for nearly everyone and 108
for nearly everyone but 46
for nearly everyone had 62
for nearly everyone has 64
for nearly everyone was 114
for nearly everyone who 258
for nearly everyone with 59
for needs analysis and 75
for needy children and 658
for needy children was 46
for needy children who 83
for needy families act 79
for needy families and 479
for needy families tax 50
for needy families was 57
for needy families who 65
for needy families with 194
for needy students and 282
for needy students was 56
for needy students who 162
for needy students with 46
for needy veterans and 42
for negro children and 377
for negro children are 446
for negro children had 48
for negro children than 88
for negro children that 240
for negro children was 339
for negro children who 45
for negro children with 42
for negro citizens who 85
for negro education and 158
for negro education was 121
for negro equality and 184
for negro families and 45
for negro families was 107
for negro movement out 43
for negro patients and 66
for negro soldiers and 60
for negro students and 176
for negro students was 47
for negro students who 101
for negro suffrage and 404
for negro suffrage was 177
for nerve impulses and 63
for nesting purposes and 42
for newly diagnosed and 54
for newly diagnosed cns 73
for night fighters and 49
for night operation and 48
for noble exploits and 59
for noble families and 42
for noble purposes and 521
for noise immunity and 49
for noise pollution and 51
for noise reduction and 443
for noise reduction are 109
for novel products and 71
for nurse education and 56
for nurse managers and 248
for nursing diagnoses and 447
for nursing diagnosis and 253
for nursing education and 1446
for nursing education are 94
for nursing education has 75
for nursing education that 124
for nursing education was 111
for nursing practice and 1898
for nursing practice are 330
for nursing practice can 68
for nursing practice has 150
for nursing practice that 381
for nursing practice was 67
for nursing practice with 105
for nursing programs and 52
for nursing services and 330
for nursing services are 116
for nursing services for 62
for nursing services has 52
for nursing services that 120
for nursing students and 534
for nursing students are 52
for nursing students who 139
for obese children and 275
for obese patients and 190
for obese patients who 74
for obese patients with 502
for ohmic contacts and 59
for older browsers that 213
for older children and 11010
for older children are 1062
for older children but 290
for older children can 311
for older children for 98
for older children has 103
for older children may 260
for older children than 530
for older children that 560
for older children they 54
for older children too 71
for older children was 211
for older children who 1976
for older children with 1088
for older citizens and 122
for older citizens who 87
for older patients and 705
for older patients are 136
for older patients may 70
for older patients than 82
for older patients who 580
for older patients with 2099
for older programs that 97
for older students and 860
for older students are 204
for older students but 48
for older students can 69
for older students may 74
for older students than 99
for older students that 180
for older students was 54
for older students who 860
for older students with 303
for older subjects and 73
for older subjects than 88
for older toddlers and 92
for opening accounts and 56
for opening branches and 40
for opening commerce with 43
for opening relations with 121
for opiate addiction and 56
for opium addiction and 49
for orbit insertion and 75
for order processing and 336
for organ donations and 44
for organ recitals and 73
for others combined with 70
for others involved with 51
for others requires that 220
for others suggests that 87
for others whenever they 40
for outer garments and 83
for outer garments are 57
for ozone depletion and 127
for packing materials and 88
for packing purposes and 85
for paint pigments and 84
for panic disorder and 2774
for panic disorder are 251
for panic disorder but 81
for panic disorder can 42
for panic disorder has 88
for panic disorder may 61
for panic disorder than 55
for panic disorder that 158
for panic disorder was 132
for panic disorder with 1185
for papal authority and 109
for paper currency and 329
for paper products and 258
for parking purposes and 84
for parking vehicles and 54
for party activity and 67
for party autonomy and 43
for party formation and 95
for party intrigue and 43
for party officials and 257
for party policies and 69
for party politics and 369
for party politics was 64
for party positions and 85
for party programs and 49
for party purposes and 483
for party purposes are 63
for party purposes had 46
for party purposes than 43
for party purposes that 222
for party purposes was 94
for passing carriages are 56
for passing messages and 93
for penal sanctions for 85
for penal sanctions has 71
for people affected with 104
for people arrested for 59
for people believed that 173
for people diagnosed with 794
for people eligible for 142
for people infected with 604
for people involved with 339
for people magazine and 85
for people obsessed with 49
for people struggling for 138
for people struggling with 457
for people threatened with 59
for people wherever they 132
for petty offenses and 191
for petty officers and 327
for petty quarrels and 46
for phase contrast and 81
for phase velocity and 46
for phone messages and 67
for picking quarrels with 51
for piety renowned and 43
for pilot programs and 40
for pilot projects and 243
for pilot projects for 99
for pilot projects that 137
for placing children with 177
for placing concrete and 46
for placing mandated and 796
for placing students with 70
for plain concrete and 140
for plane surfaces and 90
for plans nautical and 51
for plant additions and 128
for plant breeders and 176
for plant breeders who 55
for plant closures and 50
for plant collecting and 45
for plant expansion and 789
for plant expansion was 73
for plant genetics and 81
for plant managers and 96
for plant materials and 79
for plant materials that 99
for plant monitoring and 76
for plant nutrition and 356
for plant nutrition are 84
for plant operation and 364
for plant pathogens and 65
for plant pathology and 94
for plant selection and 48
for plant survival and 158
for plant taxonomy and 594
for plato believed that 92
for playing baseball and 62
for playing baseball with 43
for playing football and 124
for playing football with 76
for playing politics and 61
for playing politics with 242
for plays suitable for 45
for please remember that 164
for pleasing yourself with 69
for poetic purposes and 58
for poetry magazine and 52
for point mutations and 64
for pooling provided for 51
for posting messages and 129
for posting questions and 58
for pouring concrete and 43
for power combined with 122
for power distance and 51
for power engineering and 47
for power expansion and 103
for power failures and 48
for power generating and 50
for power politics and 285
for power positions and 49
for power projects and 119
for power purposes and 556
for power purposes are 175
for power purposes but 42
for power purposes for 63
for power purposes has 137
for power purposes may 67
for power purposes than 54
for power purposes was 110
for power relations and 114
for power relations that 40
for power supplies and 202
for power supplies are 60
for power supplies that 123
for power supplies with 45
for press coverage and 112
for press relations and 92
for price controls and 365
for price controls was 45
for price decreases and 43
for price formation and 89
for price increases and 1766
for price increases are 74
for price increases but 65
for price increases can 45
for price increases due 48
for price increases for 160
for price increases than 125
for price increases that 201
for price increases was 126
for price inflation and 118
for price reduction and 44
for price supports and 287
for price supports for 124
for pricing decisions and 125
for pricing products and 45
for pricing purposes and 92
for pricing purposes are 53
for pricing purposes has 55
for prime minister and 1030
for prime minister but 42
for prime minister had 43
for prime minister lee 50
for prime minister was 419
for print materials and 61
for probing questions and 44
for proof positive that 164
for pulling carriages and 56
for pumping purposes and 51
for pupil activity and 57
for pupil guidance and 73
for pupil progress and 40
for putting yourself out 130
for queen caroline and 75
for queen caroline was 57
for queen catherine and 62
for queen elizabeth and 716
for queen elizabeth had 55
for queen elizabeth was 132
for queen isabella and 99
for queen margaret and 61
for query expansion and 66
for query processing and 177
for quick analysis and 98
for quick assembly and 107
for quick decisions and 447
for quick delivery and 151
for quick diagnosis and 63
for quick judgment and 41
for quick movement and 136
for quick promotion and 46
for quick recovery and 164
for quick response and 276
for quick selection and 43
for quick sketches and 113
for quick solutions and 179
for quick turnover and 65
for quiet communion with 104
for quiet lyricism and 113
for quiet operation and 108
for quite sometime and 536
for quite sometime but 117
for quite sometime now 559
for quite sometime that 132
for quite specific and 64
for racial conflict and 106
for racial equality all 42
for racial equality and 4534
for racial equality are 125
for racial equality but 91
for racial equality can 90
for racial equality did 60
for racial equality for 340
for racial equality had 315
for racial equality has 629
for racial equality than 70
for racial equality that 557
for racial equality was 819
for racial equality with 220
for racial exclusion and 45
for racial identity and 100
for racial progress and 94
for racial sameness but 45
for racial survival and 55
for radar detection and 56
for radial velocity and 65
for raising chickens and 113
for raising children and 955
for raising children are 79
for raising children has 72
for raising children may 40
for raising children than 74
for raising children that 115
for raising children was 46
for raising children who 130
for raising children with 126
for raising families and 40
for raising problems and 47
for raising questions and 245
for raising questions that 180
for raising recruits and 103
for raising recruits for 110
for raising revenues and 221
for raising revenues for 117
for raising supplies for 165
for rapid analysis and 385
for rapid assembly and 211
for rapid decisions and 116
for rapid delivery and 93
for rapid detection and 551
for rapid diagnosis and 403
for rapid diffusion and 49
for rapid economic and 862
for rapid expansion and 332
for rapid feedback and 91
for rapid induction and 100
for rapid inflation and 41
for rapid isolation and 117
for rapid movement and 368
for rapid processing and 109
for rapid progress and 194
for rapid progress are 45
for rapid promotion and 142
for rapid recovery and 176
for rapid response and 322
for rapid selection and 44
for rapid turnover and 104
for reaching children and 100
for reaching decisions and 209
for reaching decisions are 43
for reaching decisions that 139
for reader attention and 46
for reader response and 46
for renal excretion and 67
for repeat business and 225
for rifle practice and 81
for right ascension and 251
for right direction and 47
for right judgment and 78
for right relations with 251
for river engineering and 148
for rocky mountain elk 115
for roman catholics and 1577
for roman catholics are 51
for roman catholics but 109
for roman catholics than 70
for roman catholics that 50
for roman catholics was 200
for roman catholics who 181
for roman catholics with 43
for roman citizens and 127
for roman citizens who 84
for roman emperors and 47
for roman numerals are 48
for roman soldiers and 41
for roofing materials and 56
for roofing purposes and 115
for roofing purposes are 80
for rough plastering and 44
for rough surfaces and 114
for rough surfaces with 60
for rough treatment and 46
for route selection and 73
for routing messages and 43
for routing purposes and 77
for royal approval and 47
for royal authority and 224
for royal authority was 93
for royal birthdays and 56
for royal families and 72
for royal marriages and 40
for royal officials and 67
for running expenses and 471
for running expenses for 55
for running expenses was 57
for running programs and 197
for running programs that 169
for rural artisans and 99
for rural children and 590
for rural children was 57
for rural children who 66
for rural churches and 46
for rural cottages and 239
for rural counties and 221
for rural domestic and 66
for rural domestic use 72
for rural drainage and 54
for rural dwellers and 84
for rural economic and 63
for rural education and 567
for rural education was 40
for rural electric and 44
for rural families and 187
for rural families was 42
for rural families who 41
for rural families with 114
for rural highways and 63
for rural industry and 139
for rural landless with 62
for rural manpower and 178
for rural migrants and 103
for rural products and 115
for rural projects and 49
for rural property and 40
for rural pursuits and 67
for rural recreation and 56
for rural services and 60
for rural sociology and 52
for rural students and 42
for rural students who 48
for rural villages and 67
for safer products and 74
for sales analysis and 226
for sales managers and 198
for sales managers who 70
for sales positions and 66
for sales positions are 56
for sales positions with 74
for sales potential and 44
for sales promotion and 1255
for sales promotion are 68
for sales purposes and 55
for sales revenues and 54
for savings accounts and 251
for savings accounts are 44
for savings accounts with 82
for savings deposits and 202
for scale selection and 62
for scalp potential and 58
for scene analysis and 48
for scoring purposes and 44
for search warrants and 216
for search warrants are 56
for search warrants for 77
for seeding purposes and 73
for seeking financial aid 68
for seeking treatment and 185
for seeking treatment for 73
for seeking treatment was 99
for seizing property are 114
for selling expenses and 359
for selling products and 372
for selling products that 222
for selling purposes and 58
for selling services and 52
for sending commands and 60
for sending messages and 390
for sending messages are 47
