fable disputed about the 45
first occurred about the 53
first occurred after the 462
first occurred under the 111
first occurred while he 104
first occurred within the 213
first offender under the 50
first officers under the 132
first operated under the 199
first operation after the 196
first operation gives the 40
first operation under the 85
first operation until the 66
first operation which he 63
first operation which the 78
first operation within the 42
first operation would be 293
first opponent would be 45
first ordained rabbi to 212
first ordained woman in 95
first ordained woman to 103
first ordinary meeting in 260
first ordinary meeting of 586
first organizing meeting in 120
first organizing meeting of 155
first oriental nation to 65
first original drama in 50
first original novel in 86
first original piece of 105
first original right of 94
first overland party of 78
first overland party to 101
first overland route to 185
first overtone bands of 65
first overtone would be 45
first paradigm shift in 57
first passenger liner to 57
first passenger plane to 43
first passenger train in 280
first passenger train of 93
first passenger train on 237
first passenger train to 457
first passover after the 116
first pastoral visit to 189
first patriarch after the 77
first payments under the 156
first peacetime draft in 1253
first pendulum clock in 112
first personal meeting in 47
first personal taste of 55
first personal visit to 94
first persuade people to 45
first pharyngeal pouch is 97
first physical proof of 45
first physical signs of 256
first physician known to 114
first pictures taken by 48
first pictures taken of 60
first pictures which he 41
first pineapple grown in 102
first polished people in 82
first portrait studio in 83
first positive action in 93
first positive bands of 89
first positive group of 145
first positive phase of 55
first positive proof of 215
first positive signs of 113
first positive steps in 177
first positive steps to 84
first positive trace of 43
first positive value of 78
first possessing money of 41
first possible cause is 45
first possible cause of 98
first possible point of 71
first possible reason is 145
first possible train to 73
first powerful ruler of 40
first practice after the 53
first practice round at 40
first premolar which is 63
first prenatal visit at 135
first prenatal visit in 93
first prenatal visit is 189
first prenatal visit of 56
first prenatal visit or 50
first prenatal visit to 242
first prepared under the 181
first princely state to 46
first prisoner taken by 144
first prisoner taken in 71
first probably exist in 64
first probably would be 104
first problems faced by 293
first problems which the 144
first proceeding after the 70
first proceeding under the 52
first proceeding would be 116
first processing stage of 75
first produced about the 106
first produced after the 112
first produced fruit in 52
first produced under the 546
first produced within the 89
first products based on 60
first projects after the 46
first projects under the 67
first projects would be 51
first prolonged period of 271
first prolonged visit to 129
first property owned by 101
first proposal about the 56
first proposal would be 124
first proposed after the 127
first proposed based on 117
first proposed under the 116
first proposed within the 97
first provided under the 166
first province which the 43
first publicly shown at 62
first publicly shown in 89
first publishing house in 171
first publishing house to 98
first pulitzer prize in 325
first purchase under the 49
first purchase would be 64
first quadrant where the 56
first quadrant which is 40
first quartile would be 50
first questions about the 375
first questions after the 44
first questions arising in 69
first questions asked by 1354
first questions asked in 418
first questions asked is 415
first questions asked me 110
first questions asked of 584
first questions asked on 83
first questions asked the 53
first questions might be 51
first questions posed by 102
first questions posed to 50
first questions taken up 41
first questions which he 92
first questions which the 429
first questions which we 97
first questions would be 136
first quotation above is 89
first quotation below is 42
first quotation given in 53
first quotation seems to 44
first quotation shall be 68
first railroad built in 699
first railroad train in 85
first railroad train to 64
first railways built in 54
first realistic novel in 349
first realistic novel of 149
first recalled arthur to 53
first received tidings of 87
first received under the 133
first reception after the 44
first reception given by 68
first reception given to 163
first recession since the 84
first recorded about the 105
first recorded action of 141
first recorded after the 117
first recorded burial in 67
first recorded cases in 93
first recorded cases of 794
first recorded claim of 55
first recorded climb of 77
first recorded entry of 55
first recorded event in 253
first recorded event of 121
first recorded flood of 43
first recorded grant of 82
first recorded group of 41
first recorded landing in 153
first recorded landing of 65
first recorded landing on 312
first recorded match in 67
first recorded meeting in 158
first recorded meeting of 1280
first recorded meeting on 107
first recorded owner of 365
first recorded piece of 106
first recorded ruler of 47
first recorded signs of 100
first recorded story of 60
first recorded study of 120
first recorded under the 175
first recorded usage in 103
first recorded usage of 627
first recorded visit by 313
first recorded visit of 552
first recorded visit to 1564
first recorded words in 154
first recorded words of 1071
first recorded words to 125
first recorded works of 46
first recourse would be 64
first reduction shall be 57
first reformed house of 467
first refugees began to 58
first regarded rather as 101
first relevant point is 54
first religious group in 100
first religious group to 220
first religious house in 114
first religious house of 41
first religious judge in 68
first religious leader in 61
first religious leader of 51
first religious leader to 109
first religious meeting in 80
first religious meeting of 59
first religious order in 88
first religious order of 79
first religious order to 279
first religious stage is 40
first remained loyal to 193
first remained under the 88
first remember where he 60
first reported about the 119
first reported after the 46
first reported cases in 235
first reported cases of 1452
first reported missing in 51
first reported study of 580
first reported study on 65
first reported under the 43
first response after an 68
first response after the 323
first response could be 54
first response given by 71
first response might be 641
first response seems to 81
first response would be 732
first returned thanks to 103
first rigorous proof of 812
first rigorous study of 159
first saturday after he 41
first saturday after my 106
first saturday after the 850
first saturday evening in 137
first saturday evening of 193
first saturday morning in 167
first saturday morning of 168
first saturday night at 100
first saturday night he 43
first saturday night in 501
first saturday night of 437
first saturday night we 60
first scarcely aware of 43
first schedule shall be 54
first selected based on 128
first selected while at 47
first selection below is 220
first selection would be 64
first semester after the 82
first semester would be 71
first sensation after the 52
first sensation which an 111
first sensation which we 46
first sensation would be 57
first sentence about the 134
first sentence above is 377
first sentence above the 60
first sentence after the 320
first sentence below is 146
first sentence below the 99
first sentence could be 313
first sentence given in 41
first sentence gives the 390
first sentence gives us 100
first sentence makes it 147
first sentence makes the 101
first sentence might be 388
first sentence names the 48
first sentence needs to 56
first sentence refer to 57
first sentence seems to 562
first sentence shall be 255
first sentence shows the 120
first sentence speaks of 144
first sentence tells the 181
first sentence tells us 554
first sentence thereof the 91
first sentence under the 271
first sentence until the 68
first sentence where the 98
first sentence which he 128
first sentence which is 185
first sentence would be 525
first sequence after the 72
first sequence shows the 69
first seriously began to 147
first seriously drawn to 60
first seriously taken in 60
first seriously taken up 100
first seriously tried to 40
first settlers after the 142
first settlers appear to 93
first settlers began to 379
first settlers found in 80
first settlers found it 117
first settlers found the 247
first settlers lived in 529
first settlers lived on 105
first settlers moved in 45
first settlers moved to 47
first settlers under the 88
first settlers until the 41
first settlers within the 114
first settlers would be 79
first shipment would be 57
first situated beneath the 68
first situated within the 52
first situation could be 45
first situation might be 70
first situation where the 105
first situation would be 160
first socialist mayor in 53
first socialist mayor of 203
first socialist nation in 55
first socialist party in 286
first socialist party of 43
first socialist party to 75
first socialist state as 124
first socialist state in 2040
first socialist state of 261
first socialist state on 285
first socialist state to 114
first specific study of 57
first specimen found in 59
first specimen known to 82
first specimen which the 181
first speeches after the 77
first standard bearer of 67
first steamboat built at 58
first steamboat built by 60
first steamboat built in 171
first steamboat built on 106
first steamship built in 50
first straight lines he 47
first strategy could be 46
first strategy might be 61
first strategy seems to 52
first strategy which is 40
first strategy would be 196
first stricken field in 143
first struggle would be 47
first students began to 63
first supposed could be 178
first supposed would be 157
first surfaced after the 123
first suspicion falls on 44
first suspicion would be 50
first syllable after the 87
first syllable could be 55
first syllable seems to 60
first syllable which is 134
first syllable while the 44
first syllable would be 90
first symphony until he 58
first symptoms after the 85
first symptoms appear as 141
first symptoms appear at 85
first symptoms appear in 676
first symptoms appear on 120
first symptoms appear the 46
first symptoms appear to 66
first symptoms began to 41
first symptoms either of 87
first symptoms noted by 102
first symptoms noted in 87
first symptoms occur in 53
first symptoms until the 41
first symptoms would be 53
first synaptic relay in 76
first synthetic fiber to 58
first telltale signs of 173
first tendency might be 66
first tendency would be 90
first terrible hours of 81
first terrible months of 65
first terrible shock of 84
first terrible weeks of 80
first terribly upset by 50
first theatrical season in 82
first titration gives the 85
first tourists began to 52
first treatment given to 41
first treatment option in 43
first treatment would be 46
first triennial meeting of 94
first tropical storm of 85
first underlying cause of 78
first untoward event to 81
first valuable power in 71
first vigorous growth of 55
first visceral cleft is 83
first visceral cleft of 51
first visitors after the 47
first visitors began to 62
first wondered about the 161
first workable model of 44
fishing activity within the 60
fishing industry after the 136
fishing industry based in 53
fishing industry based on 414
fishing industry began to 348
fishing industry could be 340
fishing industry might be 199
fishing industry plays an 44
fishing industry seems to 69
fishing industry since the 179
fishing industry which is 401
fishing industry within the 190
fishing industry would be 654
fishing villages began to 53
fishing villages built on 67
fishing villages dotting the 43
fishing villages where the 210
fists clenched under the 45
fists clenched until the 71
fitting additive trees to 53
fitting algorithm based on 47
fitting business under the 46
fitting companion piece to 261
fitting gestures would sing 46
fitting monument could be 45
fitting straight lines to 876
fixed altitude above the 98
fixed attention which the 94
fixed bayonets drove the 43
fixed bayonets gleaming in 132
fixed bayonets lined the 48
fixed bayonets stood at 90
fixed bayonets stood on 84
fixed bayonets while the 40
fixed constant times the 49
fixed contract price of 211
fixed database roles in 101
fixed direction while the 127
fixed directly above the 68
fixed directly under the 104
fixed distance above the 1200
fixed distance apart as 95
fixed distance apart by 413
fixed distance apart in 199
fixed distance apart is 47
fixed distance apart of 48
fixed distance apart on 197
fixed distance below the 423
fixed expenses could be 48
fixed expenses would be 293
fixed fiduciary issue of 160
fixed intention never to 167
fixed interest rates as 44
fixed interest rates at 165
fixed interest rates in 278
fixed interest rates is 122
fixed interest rates of 199
fixed interest rates on 628
fixed interest rates or 242
fixed interest rates to 239
fixed interval after the 383
fixed locations within the 260
fixed magnetic field in 85
fixed magnetic field is 258
fixed magnetic field of 374
fixed magnetic field the 95
fixed magnetic field to 107
fixed nitrogen which is 65
fixed payments based on 139
fixed payments under the 207
fixed payments which the 119
fixed positions while the 92
fixed positions within the 788
fixed positive value of 173
fixed property owned by 46
fixed property within the 148
fixed purchase price of 197
fixed quantity which is 146
fixed salaries shown in 81
fixed schedule based on 149
fixed slightly above the 94
fixed slightly below the 59
fixed somewhat below the 41
fixed standard which is 42
fixed straight lines at 65
fixed straight lines in 57
fixed velocity which is 75
flags fluttering above the 126
flame actually falls as 41
flame directly under the 63
flame solemnly wagging in 236
flank movement round the 86
flank movement which the 73
flaps buttoned under the 91
flask containing water at 120
flask containing water is 53
fleeing westward after an 55
fleet actually began to 99
fleet anchored above the 53
fleet anchored close to 43
fleet anchored under the 80
fleet anchored within the 93
fleet carriers would be 62
fleet concerning which he 56
fleet proceeding either to 115
fleet remained under the 73
fleet returned again to 49
float serenely above the 96
float slightly above the 177
flock curiously about the 49
flock succeeding flock at 47
flock succeeding flock the 59
flood affected people in 155
flood affected people of 214
floor directly above it 46
floor directly above the 417
floor directly below it 52
floor directly below the 475
floor directly beneath it 51
floor directly beneath the 387
floor directly under the 710
floor elevated above the 44
floor extended under the 231
floor slightly below the 42
floor suddenly began to 42
floor surfaces shall be 77
flowing entirely within the 44
flown rhetoric about the 65
flows directly under the 135
flows downhill under the 70
flows downward under the 188
flows downward until it 43
flows entirely within the 149
flows fiercely under the 88
flows northward until it 73
flows northwest until it 81
flows prepared under the 71
flows received after the 87
flows southward until it 81
flows westward until it 93
fluid collecting under the 101
fluid collecting within the 50
fluid collects beneath the 66
fluid collects under the 124
fluid collects within the 256
fluid confined within the 43
fluid containing salts in 41
fluid contains cells of 50
fluid contents within the 46
fluid currents within the 41
fluid directly above the 58
fluid dynamics point of 64
fluid dynamics where the 49
fluid dynamics within the 238
fluid elements within the 93
fluid enclosed within the 79
fluid formation within the 51
fluid inclusion study of 673
fluid injected under the 46
fluid movement within the 768
fluid normally found in 70
fluid obtained after the 59
fluid particle moves in 43
fluid particle which is 129
fluid pressure above the 183
fluid pressure below the 101
fluid pressure could be 132
fluid pressure equal to 178
fluid pressure rises to 153
fluid pressure tends to 193
fluid pressure under the 146
fluid pressure waves in 82
fluid pressure which is 298
fluid pressure within the 2954
fluid pressure would be 164
fluid produced within the 81
fluid property known as 60
fluid retained within the 55
fluid retention within the 255
fluid secreted within the 85
fluid secretion which is 43
fluid suddenly begin to 50
fluid velocity based on 56
fluid velocity field in 96
fluid velocity field is 192
fluid velocity which is 125
fluid velocity within the 348
focal concerns cited so 47
focal distance equal to 100
focal distance within the 292
focal distance would be 51
focus attention again on 348
focus attention either on 68
focus attention first on 697
focus attention where it 402
focus attention within the 161
focus questions about the 176
focus remained fixed on 95
focus semantic value of 477
focus strategy based on 184
foggy december morning in 42
folding occurred after the 118
foods commonly found in 117
foods commonly given to 45
foods containing sugar or 81
fooling yourself about the 41
footing directly under the 117
force activity rates of 106
force approach would be 284
force battered women to 82
force business firms to 109
force commonly known as 69
force constant equal to 124
force constant which is 157
force contains units of 51
force directly under the 302
force domestic firms to 153
force employed within the 43
force entrance until we 45
force increases until it 79
force increases until the 73
force interest rates to 260
force interest rates up 586
force japanese firms to 155
force operated under the 62
force operates under the 41
force operates within the 61
force password change at 131
force pregnant women to 315
force probably would be 41
force produced within the 57
force produces motion in 49
force produces twice the 52
force questions about the 56
force reduction talks in 156
force remained about the 67
force remained fixed in 50
force remained loyal to 87
force remained under the 92
force remained until the 62
force required could be 49
force required under the 60
force required would be 297
force stationed within the 126
force thereafter until the 79
force therefore needs an 50
force workingmen either to 43
forcing business firms to 43
forcing domestic firms to 78
forcing innocent people to 45
forcing interest rates to 115
forcing interest rates up 376
forcing japanese firms to 70
forcing pregnant women to 84
forming alliances based on 52
forming concepts about the 63
forming connecting links in 73
forming covalent bonds to 56
forming essential parts of 143
forming hydrogen bonds in 143
forming hydrogen bonds or 59
forming hydrogen bonds to 278
forming integral parts of 495
forming narcotic drugs as 124
forming opposite sides of 100
forming purposes which we 115
forms actually exist in 110
forms actually found in 238
forms actually occur in 41
forms actually taken by 46
forms clustering about it 42
forms commonly found in 563
forms commonly known as 382
forms covalent bonds to 68
forms crystals melting at 185
forms differed nearly so 81
forms hydrogen bonds to 710
forms included under the 249
forms included within the 85
forms mentioned above in 46
forms mentioned above is 41
forms normally found in 119
forms produced under the 75
forms required either by 265
forms required under the 205
forms subsumed under the 43
forty children under the 46
forty families lived in 44
forty families which he 88
forty semester hours of 63
forty soldiers slain in 41
forum selection might be 122
forum software works as 451
found abundant cause of 48
found abundant cause to 102
found abundant proof of 143
found abundant reason to 352
found abundant scope in 127
found abundant signs of 117
found abundant store in 87
found abundant water in 49
found actually within the 121
found adequate words to 43
found anywhere about the 147
found anywhere round the 47
found anywhere under the 94
found anywhere within the 1144
found attached either to 79
found barriers which in 40
found carriages waiting to 57
found children working in 54
found clinical signs of 64
found clustering round the 63
found commonly growing on 42
found compelling reason to 53
found concealed about the 46
found concealed beneath the 197
found concealed under the 294
found concealed within the 75
found concrete shape in 66
found convincing proof of 92
found decreased rates of 51
found definite proof of 72
found definite signs of 70
found detailed under the 93
found detection limit is 130
found devilish terms of 314
found directly above it 40
found directly above the 403
found directly after the 129
found directly below the 462
found directly beneath the 544
found directly under the 666
found directly within the 90
found distinct signs of 73
found eighteen cases of 41
found eighteen times in 55
found elevated rates of 704
found eligible under the 57
found eloquent words to 79
found embedded within it 48
found embedded within the 324
found enclosed within the 150
found entirely lacking in 64
found entirely wanting in 78
found entirely within the 465
found everyone staring at 57
found evidence about the 42
found evidence linking the 54
found examples where the 89
found financial backing in 46
found fourteen cases of 42
found fourteen times in 153
found frequent cause to 65
found frequent place in 43
found imbedded within the 66
found immediate favor in 70
found included within the 103
found increased rates of 598
found increased risks of 69
found infection rates of 74
found innocent where an 50
found liability under the 55
found lifetime rates of 45
found margaret sitting in 105
found mentally unfit to 97
found mentioned under the 96
found minutely given in 51
found multiple times in 41
found nineteen times in 137
found numerous bands of 47
found numerous bones of 99
found numerous cases in 125
found numerous cases of 381
found numerous flaws in 59
found numerous forms of 46
found numerous herds of 56
found numerous nests of 42
found numerous signs of 113
found numerous times in 216
found positions within the 82
found positive nodes in 47
found positive proof of 61
found positive value in 51
found possible under the 49
found possible within the 80
found probable cause in 55
found probable cause of 56
found probable cause to 967
found projecting above the 73
found questions about the 56
found recorded under the 57
found relative risks of 54
found religious meanings in 175
found response rates of 48
found scarcely anything in 45
found scarcely anything to 56
found secreted under the 45
found security under the 122
found seriously lacking in 42
found seriously wanting in 165
found singularly lacking in 44
found slightly above the 121
found slightly below the 116
found slightly later in 43
found somebody willing to 116
found somewhat below the 55
found somewhat easier to 74
found somewhat lacking in 59
found somewhat later by 40
found somewhat later in 157
found somewhat wanting in 93
found straggling after it 42
found strictly within the 58
found subjects worthy of 44
found unlawful under the 46
found yourself alone in 105
found yourself drawn to 54
found yourself looking at 149
found yourself sitting in 157
found yourself staring at 111
found yourself stuck in 56
found yourself talking to 101
found yourself thinking of 95
found yourself under the 75
found yourself wanting to 122
fourth approach might be 65
fourth approach would be 177
fourth category could be 61
fourth category might be 89
fourth category which is 66
fourth category would be 65
fourth cervical nerve is 49
fourth chapters focus on 45
fourth dimension could be 98
fourth dimension might be 61
fourth dimension seems to 52
fourth dimension where the 52
fourth dimension which he 54
fourth dimension which is 165
fourth dimension which my 47
fourth dimension which we 68
fourth dimension would be 173
fourth district where the 45
fourth harmonic point to 133
fourth instance shall be 45
fourth possible cause of 71
fourth possible method of 57
fourth possible reason is 51
fourth remained seated in 69
fourth smallest state in 48
fourth strongest party in 123
frame cottages found in 57
frame directly above the 89
frame directly below the 56
frame directly under the 61
frame questions about the 401
frame quivered under the 249
frame trembled under the 126
framing questions about the 225
frank audacious faces of 59
frank comments about the 72
frank questions about the 42
fraud requires proof of 97
freed servants stood at 50
freer affection grows up 50
freer movement within the 56
fresh approach based on 87
fresh approach would be 59
fresh blackleg tumor is 57
fresh catalyst while the 66
fresh cilantro juice of 172
fresh cilantro leaves or 50
fresh cilantro leaves vi 50
fresh cilantro place the 76
fresh concerns about the 48
fresh concrete shall be 60
fresh coriander leaves or 118
fresh coriander leaves to 80
fresh disputes about the 42
fresh downpour later in 41
fresh elections could be 145
fresh elections shall be 52
fresh elections under the 149
fresh elections would be 261
fresh evidence about the 172
fresh evidence after the 62
fresh evidence comes to 173
fresh evidence could be 74
fresh evidence shall be 44
fresh evidence turns up 130
fresh fracture shows the 72
fresh insights about the 254
fresh marjoram leaves or 79
fresh mountain water to 45
fresh purchasing power in 40
fresh questions about the 405
fresh rosemary leaves or 251
fresh stimulus given to 47
fresh supplies could be 411
fresh supplies which he 45
fresh supplies which the 47
fresh supplies would be 114
fresh tarragon leaves or 225
fresh troubles arose in 54
fresh vigorous power of 118
fringed buckskin tunic or 41
front doorbell began to 54
front elevation showing the 72
front elevation shows the 80
front elevation would be 44
front entrance faced the 45
front entrance where he 75
front entrance where the 111
front entrance while the 45
front entrance would be 74
front verandah looking at 57
fruit commonly known as 41
fruit processing plant at 45
fruit processing plant in 60
fueling economic growth in 45
fully absorbed within the 118
fully accepted either by 90
fully accepted until the 261
fully accepted within the 300
fully achieved under the 61
fully achieved until the 372
fully achieved within the 124
fully acquired until the 61
fully adequate model of 51
fully adequate study of 54
fully adequate until the 51
fully admitted until the 49
fully answered until the 129
fully answered until we 43
fully apparent after the 169
fully apparent until it 48
fully apparent until the 812
fully apparent until we 82
fully assessed until the 81
fully attained until the 137
fully attended meeting of 77
fully awakened state of 118
fully believed would be 77
fully captured within the 50
fully codified until the 41
fully collated texts of 62
fully complete until the 103
fully composed after the 62
fully confined within the 49
fully conscious about the 96
fully conscious again the 42
fully conscious level of 52
fully conscious sense of 47
fully conscious state of 60
fully conscious until the 73
fully consumed within the 53
fully detailed later in 41
fully detailed study of 45
fully detailed under the 126
fully educated about the 136
fully educated until he 48
fully effected until the 44
fully embedded within the 192
fully embraced within the 44
fully employed until the 65
fully enclosed within the 215
fully equipped corps of 48
fully equipped force of 83
fully examined later in 61
fully examined under the 41
fully excluded under the 69
fully executed about the 43
fully executed within the 74
fully expanded leaves at 52
fully expanded leaves in 59
fully expanded leaves of 518
fully expanded leaves on 85
fully expected never to 107
fully expected would be 413
fully explicit about the 93
fully explicit until the 60
fully explored later in 174
fully explored until the 186
fully explored within the 194
fully extended above the 140
fully extended chain is 50
fully extended until the 45
fully extended while the 87
fully implicit method is 58
fully included within the 186
fully informed about an 50
fully informed about it 417
fully informed about my 138
fully informed about the 13931
fully intended never to 79
fully intended writing to 132
fully invested whale be 153
fully manifest until the 148
fully occupied either in 45
fully occupied until the 239
fully occupied while the 87
fully occupied within the 70
fully ordained monks or 85
fully overcome until the 152
fully possible within the 48
fully prepared either to 56
fully prepared within the 50
fully repaired after the 42
fully replaced until the 47
fully reserved under the 121
fully resolved either to 46
fully resolved never to 657
fully resolved until the 586
fully resolved until we 55
fully resolved within the 115
fully restored after the 262
fully restored under the 41
fully restored until the 222
fully restored within the 56
fully sentient fetus on 89
fully situated within the 64
fully subsumed under the 135
fully subsumed within the 47
fully underway until the 51
fully unfolded until the 100
fully utilized after the 40
fully utilized since the 50
fully utilized under the 103
fully utilized until the 137
fully utilized within the 108
funding agencies about the 114
funding agencies began to 62
funding agencies within the 41
funding agencies would be 51
funding decisions based on 325
funding formulas based on 61
funding problems faced by 94
funding programs aimed at 48
funding projects aimed at 85
funding provided under the 343
funds acquired under the 57
funds actually spent on 72
funds advanced under the 65
funds allotted under the 173
funds borrowed under the 147
funds demanded would be 48
funds earmarked under the 43
funds expended under the 113
funds obtained under the 167
funds provided either by 43
funds provided under the 1661
funds received after the 55
funds received shall be 80
funds received under the 514
funds received would be 69
funds required could be 82
funds required under the 56
funds required would be 141
funds supplied under the 48
funds transfer point of 99
fungal colonies grown on 52
fungal infection known as 157
fungal infection which is 47
fungal infection within the 49
fungus commonly found in 249
fungus commonly found on 47
fungus commonly known as 50
fungus develops within the 66
fungus infection known as 56
fungus normally found in 77
funny anecdote about the 50
funny business about it 42
funny business about the 58
funny comments about the 46
funny epitaphs sprung up 42
funny umbrella looking at 46
fused vertebrae forming the 127
fusion algorithm based on 74
fusion proteins bound to 62
fusion proteins could be 78
fuzzy algorithm belong to 60
fuzzy clustering based on 79
