fabled dart more surely 60
future spot rate should 45
future there will always 221
future there will emerge 41
future there will likely 112
future time there should 107
future took much notice 64
future wars less likely 56
future wars were likely 43
future were more likely 199
future were rising before 47
future what will happen 64
future when there should 83
future will also depend 153
future will come through 135
future will have access 102
future will have become 96
future will have better 99
future will have greater 70
future will have higher 102
future will have little 368
future will have something 107
future will make amends 90
future will more likely 53
future will most likely 1212
future will rely heavily 64
future will rest mainly 43
future will show whether 5339
future will tell whether 3108
future will very likely 295
future work will depend 66
future work will extend 66
future work will further 43
future years will depend 213
