fan located between the 44
for canadian studies at 249
for canadian studies in 1337
for canadian writers to 48
for cancers involving the 50
for capital account or 106
for capital against the 44
for capital because it 79
for capital because of 118
for capital because the 40
for capital budgeting in 115
for capital budgeting is 118
for capital depends on 176
for capital exceeds the 58
for capital exports to 53
for capital financing of 44
for capital imports in 80
for capital inflows in 56
for capital inflows to 116
for capital letters in 123
for capital markets in 124
for capital markets to 178
for capital outlays in 141
for capital outlays is 57
for capital outlays of 46
for capital outlays on 85
for capital outlays or 58
for capital outlays to 61
for capital overhead to 59
for capital repairs of 49
for capital repairs to 66
for capitol records in 192
for capturing aspects of 75
for capturing control of 73
for capturing insects in 54
for careers outside of 90
for careers outside the 369
for careers related to 54
for careful balancing of 138
for careful control of 847
for careful inquiry if 86
for careful listening to 47
for careful recording of 85
for careful removal of 52
for careful reporting of 49
for careful research in 72
for careful research on 105
for careful research to 89
for careful reviews of 81
for careful revision of 184
for careful screening of 147
for careful studies of 280
for carriage between the 111
for carriage subject to 144
for catheter ablation of 496
for catheter removal in 59
for catholic bishops to 75
for catholic members of 96
for catholic missions in 99
for catholic parents to 167
for catholic priests in 148
for catholic priests to 271
for catholic schools as 141
for catholic schools at 42
for catholic schools by 49
for catholic schools in 686
for catholic schools is 161
for catholic schools of 85
for catholic schools on 52
for catholic schools to 265
for catholic studies in 103
for catholic support of 107
for catholic teachers in 73
for catholic teachers to 51
for catholic thinkers to 41
for catholic worship in 149
for catholic writers to 50
for cavalry service in 71
for cementing together the 173
for censure against the 52
for central america as 541
for central america at 79
for central america by 94
for central america in 553
for central america is 318
for central america of 72
for central america on 88
for central america or 70
for central america the 42
for central america to 293
for central aspects of 127
for central bankers in 70
for central bankers to 308
for central control by 80
for central control in 129
for central control is 80
for central control of 1033
for central control or 76
for central control to 108
for central features of 45
for central offices to 42
for central portions of 46
for central stations to 43
for central storage of 66
for certain affairs of 118
for certain amounts of 712
for certain animals in 86
for certain animals or 47
for certain animals to 111
for certain answers to 50
for certain artists to 64
for certain aspects in 86
for certain aspects of 26683
for certain aspects or 51
for certain bacteria in 42
for certain bacteria to 49
for certain because he 137
for certain because it 103
for certain because of 149
for certain because the 248
for certain because we 123
for certain behavior in 63
for certain behavior or 62
for certain beliefs or 55
for certain between the 40
for certain breaches of 524
for certain buildings in 44
for certain cancers in 61
for certain cancers of 58
for certain choices of 565
for certain circles in 63
for certain circles of 46
for certain classes as 77
for certain classes in 248
for certain classes of 51228
for certain classes or 234
for certain classes to 134
for certain clients or 41
for certain clients to 40
for certain courses at 49
for certain courses in 184
for certain courses of 458
for certain courses or 64
for certain defects in 158
for certain defects of 134
for certain degrees of 318
for certain demands of 52
for certain demands on 45
for certain details in 274
for certain details of 1225
for certain details to 80
for certain dialects of 46
for certain diseases in 239
for certain diseases is 110
for certain diseases of 471
for certain diseases or 247
for certain diseases the 49
for certain diseases to 112
for certain domains of 160
for certain effects in 139
for certain effects of 341
for certain effects on 50
for certain effects to 76
for certain entries in 40
for certain enzymes in 40
for certain enzymes to 69
for certain exports to 48
for certain factors in 103
for certain factors of 124
for certain factors to 64
for certain features in 332
for certain features of 2462
for certain features to 70
for certain figures in 47
for certain figures of 44
for certain friends of 99
for certain groupings of 71
for certain imports of 50
for certain islands in 61
for certain islands of 40
for certain letters in 69
for certain letters of 138
for certain letters to 68
for certain material in 57
for certain matters as 196
for certain matters in 184
for certain matters of 313
for certain matters to 190
for certain measures in 54
for certain measures of 352
for certain measures to 241
for certain medical or 64
for certain members in 47
for certain members of 3642
for certain members to 202
for certain moments in 114
for certain moments of 146
for certain moments to 186
for certain motives of 49
for certain muscles of 43
for certain natures to 90
for certain neurons in 58
for certain numbers of 435
for certain objects in 291
for certain objects of 253
for certain objects or 236
for certain objects to 112
for certain offerings by 59
for certain offerings of 68
for certain offerings to 67
for certain offices in 172
for certain offices of 94
for certain offices or 62
for certain offices to 52
for certain parcels of 100
for certain parties in 50
for certain parties to 81
for certain persons as 289
for certain persons at 144
for certain persons by 46
for certain persons in 371
for certain persons is 69
for certain persons of 167
for certain persons or 315
for certain persons to 740
for certain pockets of 47
for certain portions of 5637
for certain procure the 40
for certain reactions in 71
for certain reactions of 67
for certain reactions to 84
for certain records in 43
for certain records of 47
for certain records to 46
for certain reforms in 332
for certain reforms to 61
for certain regarding the 142
for certain remarks in 47
for certain repairs or 43
for certain repairs to 121
for certain results in 40
for certain results of 77
for certain samples of 54
for certain schemes of 59
for certain schools in 143
for certain schools of 173
for certain sections in 62
for certain sections of 3222
for certain sections or 50
for certain sectors in 99
for certain sectors of 1602
for certain sectors or 87
for certain sectors to 50
for certain sources of 521
for certain species as 97
for certain species at 91
for certain species in 243
for certain species is 76
for certain species of 2772
for certain species or 205
for certain species the 53
for certain species to 180
for certain spheres of 160
for certain stations in 85
for certain strains of 708
for certain strands of 73
for certain studies in 72
for certain studies of 124
for certain subsets of 363
for certain systems in 40
for certain systems of 265
for certain systems the 40
for certain systems to 40
for certain teachers to 44
for certain tissues in 84
for certain tissues of 117
for certain tissues or 111
for certain variants of 81
for certain versions of 165
for certain victims of 86
for certain volumes of 83
for certain weights of 49
for certain workers in 102
for certain workers to 62
for certain writers of 46
for certain writers to 83
for cesarean sections in 48
for channel catfish in 97
for channel catfish is 58
for channel members to 82
for chaotic behavior in 96
for charges against the 369
for charges related to 205
for charity towards the 217
for charles because he 44
for charles carroll of 212
for charles dickens in 87
for charles dickens to 88
for charles himself to 72
for charlie because he 40
for charlie chaplin to 42
for charlie company to 55
for charter flights is 77
for charter flights to 265
for charter schools in 191
for charter schools is 172
for charter schools to 223
for chattel slavery in 54
for checked baggage on 68
for chicano studies at 126
for chicano studies in 67
for chinese affairs in 377
for chinese affairs of 60
for chinese affairs to 222
for chinese artists to 54
for chinese control of 81
for chinese culture as 101
for chinese culture in 89
for chinese culture is 49
for chinese culture to 80
for chinese efforts to 76
for chinese exports in 49
for chinese exports of 71
for chinese exports to 146
for chinese farmers to 60
for chinese learners of 58
for chinese parents to 93
for chinese peasants to 49
for chinese schools in 48
for chinese schools to 46
for chinese society as 149
for chinese society in 91
for chinese society to 51
for chinese speakers to 68
for chinese studies at 1033
for chinese studies in 258
for chinese studies is 63
for chinese studies of 381
for chinese studies the 511
for chinese support in 58
for chinese support of 70
for chinese traders in 47
for chinese traders to 52
for chinese vessels to 61
for chinese workers in 127
for chinese workers to 124
for chinese writers to 92
for chronic catarrh of 177
for chronic control of 80
for chronic diseases in 316
for chronic diseases is 123
for chronic diseases of 261
for chronic diseases or 89
for chronic diseases to 63
for chronic effects of 68
for chronic fatigue is 46
for chronic headache in 75
for chronic illness in 115
for chronic illness is 122
for chronic illness or 249
for chronic recording of 54
for citizen control of 91
for citizen support of 45
for civilian aspects of 298
for civilian control in 58
for civilian control of 1217
for civilian control to 46
for civilian defense in 79
for civilian service in 131
for civilian service to 42
for civilian victims of 131
for civilian workers in 174
for claimed violation of 56
for clarity regarding the 91
for clashes between the 225
for classes beginning in 73
for classes defined by 53
for cleavage between the 53
for clients accessing the 51
for clients because it 73
for clients because of 78
for clients because the 53
for clients including the 114
for clients located in 76
for clients outside the 151
for climate control in 109
for clinton because he 64
for clinton because of 44
for closely examining the 136
for closely following the 87
for closely observing the 80
for closure because of 81
for closure effects on 198
for cluster headache is 43
for coastal command to 75
for coastal defense in 140
for coastal studies in 86
for coercive measures in 61
for coercive measures to 152
for cohesion between the 89
for college athletes in 40
for college athletes is 50
for college athletes to 59
for college because he 44
for college because of 97
for college buildings of 75
for college classes in 290
for college classes is 53
for college classes or 72
for college classes to 58
for college coaches to 68
for college courses in 1077
for college courses is 85
for college courses on 173
for college courses or 67
for college degrees in 55
for college faculty in 42
for college faculty to 80
for college studies in 47
for college teachers at 129
for college teachers in 364
for college teachers is 141
for college teachers of 517
for college teachers on 204
for college teachers to 206
for colonel singleton is 52
for colonel webster to 76
for colonial affairs in 272
for colonial affairs to 121
for colonial control of 87
for colonial freedom in 87
for colonial produce in 84
for colonial service in 80
for colonial studies in 76
for colored persons in 108
for colored persons to 125
for colored schools in 71
for colored teachers at 70
for colored teachers in 82
for columbia college in 53
for columbia records in 325
for columns subject to 66
for combating poverty in 74
for combating poverty is 43
for combining ability in 116
for combining against the 155
for combining aspects of 60
for combining factors of 90
for combining measures in 57
for combining measures of 47
for combining results of 100
for combining together the 59
for comfort against the 177
for comfort because of 81
for comfort murders the 54
for comment because it 67
for comment because of 90
for comment regarding the 45
for commune members to 66
for commuting between the 106
for compact storage of 143
for company members to 55
for comparing amounts of 52
for comparing degrees of 100
for comparing effects of 126
for comparing himself to 87
for comparing measures of 43
for comparing results in 41
for comparing results of 266
for comparing samples of 101
for comparing sources of 50
for competing against the 72
for competing parties to 67
for competing versions of 78
for complex aspects of 43
for complex balancing of 101
for complex behavior in 42
for complex numbers as 182
for complex numbers in 126
for complex numbers is 116
for complex objects in 58
for complex systems as 41
for complex systems at 79
for complex systems in 185
for complex systems is 214
for complex systems of 199
for complex systems or 68
for complex systems the 65
for complex systems to 142
for computing answers to 85
for computing damages in 70
for computing degrees of 176
for computing measures of 147
for computing moments of 68
for computing volumes of 62
for concealing himself in 48
for concern because he 42
for concern because it 472
for concern because of 722
for concern because the 578
for concern include the 60
for concern regarding the 811
for concern relates to 81
for concord between the 122
for conduct according to 46
for conduct alleged to 104
for conduct amounting to 145
for conduct because he 60
for conduct covered by 61
for conduct occurring in 63
for conduct outside of 47
for conduct outside the 158
for conduct related to 134
for conduct similar to 239
for conduct unworthy of 250
for confining himself to 409
for congress against an 77
for congress against the 434
for congress because he 136
for congress because it 58
for congress because of 111
for congress members to 70
for congress refused to 59
for congress workers to 53
for consuming alcohol in 52
for contact allergy to 91
for contact between the 5265
for contact comfort is 44
for contact details of 150
for contact outside the 88
for content creators to 48
for content related to 127
for content teachers to 66
for contest details on 78
for context effects in 93
for control according to 47
for control against the 208
for control animals in 40
for control because it 71
for control because of 128
for control because the 86
for control between the 2965
for control depends on 43
for control devices in 50
for control measures in 93
for control measures is 55
for control measures to 190
for control outside the 41
for control signals to 53
for control studies by 56
for control systems in 131
for control systems is 113
for control systems of 87
for control systems to 120
for conveying letters to 81
for conveying persons or 64
for conveying produce to 54
for correct answers as 223
for correct answers in 111
for correct answers is 60
for correct answers on 105
for correct answers or 87
for correct answers to 460
for correct behavior in 152
for correct behavior is 55
for correct conduct in 78
for correct location of 113
for correct position of 115
for correct rendering of 61
for correct solution of 59
for correct targeting of 54
for corrupt conduct in 401
for council members in 60
for council members to 410
for council tenants in 59
for council tenants to 114
for counsel because of 61
for counsel regarding the 62
for country bankers on 117
for country members to 74
for country produce in 72
for country squires to 41
for couples intending to 47
for couples married in 143
for courses beginning in 146
for courses devoted to 49
for courses offered at 84
for courses offered by 308
for courses offered in 230
for courses outside the 74
for courses related to 255
for courtly company as 70
for covered workers in 42
for creative ability in 53
for creative answers to 46
for creative artists in 100
for creative artists of 53
for creative artists to 267
for creative behavior on 59
for creative control of 68
for creative efforts to 51
for creative freedom in 139
for creative inquiry at 57
for creative persons to 57
for creative research in 97
for creative service to 44
for creative studies in 119
for creative workers in 48
for creative writers in 73
for creative writers to 94
for credits amounting to 48
for credits granted by 111
for credits granted to 123
for crosses between the 42
for crusade against the 141
for crusading against the 65
for crustal recycling on 107
for culture because it 64
for culture because of 107
for culture because the 56
for culture results to 45
for current between the 73
for current cohorts of 105
for current control of 87
for current debates in 163
for current debates on 158
for current density in 159
for current density is 113
for current density of 73
for current details of 53
for current efforts at 49
for current efforts in 45
for current efforts to 313
for current material on 43
for current members of 144
for current numbers of 67
for current payment of 123
for current reports on 46
for current research in 472
for current research is 88
for current research on 490
for current studies of 122
for current support of 92
for current taxation of 63
for current versions of 153
for current workers is 40
for current workers to 52
for cursory perusal or 46
for custody because of 53
for cyanide poisoning is 115
for damages according to 359
for damages against an 1445
for damages against it 90
for damages against me 72
for damages against the 37887
for damages alleged to 1570
for damages although the 58
for damages amounting to 800
for damages awarded by 152
for damages awarded in 158
for damages awarded to 106
for damages because he 349
for damages because it 176
for damages because of 3638
for damages because the 639
for damages between the 178
for damages brought by 1691
for damages brought in 273
for damages brought on 161
for damages claimed by 181
for damages claimed to 156
for damages covered by 183
for damages depends on 47
for damages despite the 57
for damages exceeding the 95
for damages following an 53
for damages following the 76
for damages founded on 139
for damages imposed by 97
for damages insured by 152
for damages involving the 55
for damages measured by 477
for damages occurring in 54
for damages occurring to 63
for damages outside the 43
for damages payable by 60
for damages payable to 76
for damages related to 435
for damages resulting in 128
for damages resulting to 551
for damages therefor at 68
for damages wrought by 265
for darkening counsel by 41
for daytime sedation or 61
for debates between the 173
for debugging because it 44
for decades according to 43
for decades against the 386
for decades because he 72
for decades because it 249
for decades because of 1891
for decades because the 215
for decades beginning in 51
for decades between the 274
for decades carried on 42
for decades despite the 177
for decades focused on 56
for decades following the 319
for decades preceding the 77
for decades refused to 92
for decades regarding the 54
for decayed members of 69
for deceased members of 553
for decided measures of 44
for decimal numbers is 50
for decision according to 220
for decision adapted to 54
for decision because the 79
for decision between the 219
for decision betwixt us 79
for decision compels us 79
for decision regarding the 82
for decision support at 58
for decision support by 62
for decision support in 1163
for decision support is 249
for decision support of 55
for decision support on 72
for decision support or 79
for decision support to 73
for declaring against the 128
for declaring election to 88
for declaring himself in 105
for declaring himself the 86
for declaring himself to 69
for declining numbers of 121
for declining service is 86
for decreasing amounts of 163
for decreasing numbers of 80
for decreasing quality of 343
for decreasing returns to 257
for defects involving the 66
for defending against an 109
for defending against the 453
for defending freedom of 143
for defending himself in 153
for defending himself or 52
for defense against an 1581
for defense against it 146
for defense against the 15525
for defense because of 63
for defense counsel in 320
for defense counsel is 123
for defense counsel or 77
for defense counsel to 1481
for defense lawyers in 58
for defense lawyers to 222
for defense studies in 131
for defense workers in 126
for deferring payment of 152
for deficit financing as 44
for deficit financing at 44
for deficit financing by 51
for deficit financing in 202
for deficit financing is 72
for deficit financing of 164
for deficit financing or 58
for deficit financing to 113
for defined classes of 139
for degrading himself to 56
for degrading religion by 57
for degrees awarded by 69
for degrees granted by 60
for delayed closure of 41
for delayed effects of 57
for delayed language in 173
for delayed payment of 409
for delayed reactions to 51
for demanding freedom of 50
for demanding payment in 48
for demanding payment of 130
for demanding service at 332
for demands against the 48
for dementia screening in 69
for departing members of 45
for depends largely on 40
for deposit subject to 95
for depriving germany of 92
for depriving himself of 179
for depriving persons of 67
for depriving workers of 47
for derived classes to 82
for deserving members of 62
for designing persons to 50
for designing research to 53
for designing studies to 58
for designing systems of 103
for designing systems to 114
for designs against the 50
for desired behavior is 76
for desired behavior or 51
for desired objects or 124
for details consult the 75
for details contact the 137
for details regarding the 4107
for details related to 254
for detecting alcohol in 58
for detecting antigen in 49
for detecting arsenic in 78
for detecting bacteria in 98
for detecting defects in 434
for detecting defects of 49
for detecting diseases of 103
for detecting effects of 161
for detecting glucose in 59
for detecting linkage in 155
for detecting objects at 44
for detecting objects in 125
for detecting protein in 40
for detecting radiation in 54
for detecting rhythmic co 40
for detecting signals in 75
for detecting sources of 98
for detecting targets in 67
for detecting variation in 97
for detecting viruses in 205
for detente between the 164
for devices capable of 113
for devices operating at 171
for devices operating in 140
for devoted service to 195
for diabetes because it 42
for diagnosing diabetes in 40
for diagnosing diseases of 138
for dialogue between the 5247
for dietary calcium in 42
for dietary control of 88
for dietary factors in 50
for dietary intakes of 57
for dietary protein in 189
for dietary protein is 66
for dietary sources of 98
for dietary studies in 71
for dieters because it 40
for differing amounts of 458
for differing aspects of 71
for differing classes of 59
for differing degrees of 1025
for differing numbers of 347
for differing opinions as 87
for differing opinions on 114
for diffuse radiation in 42
for diffuse radiation is 53
for digital cameras is 95
for digital cameras to 61
for digital control of 127
for digital recording is 53
for digital recording of 179
for digital signals in 47
for digital signals is 71
for digital storage of 82
for digital systems in 64
for digital systems is 108
for digital systems to 42
for digital versions of 58
for diploma courses in 166
for directing traffic to 55
for disarming papists is 58
for discord between the 264
for diseases affecting the 186
for diseases involving the 86
for diseases peculiar to 180
for diseases related to 188
for display according to 61
for display because it 40
for display outside the 116
for dispute between the 1034
for dispute regarding the 55
for disputing against the 53
for disputing parties to 126
for dissent against the 87
for distant effects of 46
for distant markets in 85
for distant markets is 59
for distant objects as 237
for distant objects by 57
for distant objects in 98
for distant objects is 373
for distant objects of 50
for distant objects the 140
for distant objects to 59
for distant service in 49
for distant service on 53
for diurnal variation in 174
for diurnal variation of 80
for diverse aspects of 197
for diverse classes of 49
for diverse learners in 64
for diverse learners to 51
for diverse members of 45
for diverse opinions to 48
for diverse origins of 69
for diverse persons is 49
for diverse sectors of 54
for diverse sources of 83
for diverse species of 93
for divesting himself of 182
for divesting oneself of 55
for divided counsel or 86
for division according to 209
for division between the 1463
for divorce according to 281
for divorce against the 342
for divorce allowed by 48
for divorce because he 201
for divorce because it 90
for divorce because of 466
for divorce because the 92
for divorce between the 77
for divorce brought by 795
for divorcing couples to 74
for divorcing parents to 144
for doctors trained in 51
for dollars because of 45
for dollars depends on 60
for dollars exceeds the 78
for dominion affairs in 197
for dominion affairs of 75
for dominion affairs on 69
for dominion affairs to 333
for dominion between the 156
for drastic measures in 75
for drastic measures of 197
for drastic measures to 565
for drastic reforms in 304
for drastic reforms of 50
for drastic revision in 49
for drastic revision of 361
for drought control in 760
for drought victims in 224
for dwindling numbers of 54
for dynamic aspects of 104
for dynamic behavior of 63
for dynamic control of 526
for dynamic effects is 61
for dynamic effects of 46
for dynamic studies in 44
for dynamic studies of 335
for dynamic systems in 65
for dynamic systems is 75
for educating farmers in 45
for educating members of 105
for educating millions of 49
for educating teachers in 419
for educating teachers of 98
for educating workers in 52
for effecting control of 45
for effecting economy in 335
for effecting exchange of 191
for effecting reforms in 92
for effecting repairs to 97
for effecting service of 61
for effecting service on 87
for effects related to 145
for effects similar to 87
for efforts related to 72
for efforts towards the 53
for egyptian exports in 48
for egyptian exports to 48
for egyptian support of 43
for egyptian workers in 45
for elastic behavior of 47
for elastic modulus of 55
for elderly clients in 81
for elderly clients to 73
for elderly couples in 44
for elderly members of 281
for elderly parents as 198
for elderly parents at 60
for elderly parents in 250
for elderly parents is 224
for elderly parents or 438
for elderly parents to 227
for elderly persons as 155
for elderly persons at 50
for elderly persons by 45
for elderly persons in 787
for elderly persons is 279
for elderly persons of 97
for elderly persons or 135
for elderly persons to 514
for elderly victims of 110
for elderly workers in 45
for elderly workers to 44
for elected members in 145
for elected members of 310
for elected members to 201
for election according to 119
for election against the 136
for election because he 82
for election because of 124
for election results to 46
for elegant extract or 51
for element recycling in 68
for eliciting choices in 40
for eliciting reports of 44
for embedding tissues in 52
for emerson himself to 42
for eminent service in 119
for eminent service to 62
for eminent success in 78
for emission control in 84
for emission control of 44
for emperor charles iv 133
for emperor charles vi 48
for emperor rudolph ii 86
for employing members of 53
for endeavor towards the 43
for endless amounts of 84
for endless numbers of 97
for endless variety of 108
for enforcing payment as 124
for enforcing payment by 86
for enforcing payment of 1446
for enhancing quality of 233
for enriching himself at 173
for enriching himself by 68
for enriching uranium in 48
for enriching uranium to 74
for enslaving millions of 73
for entangling himself in 60
for entries occurring in 141
for entries related to 72
for enzymes capable of 103
for european affairs at 190
for european affairs in 472
for european affairs of 91
for european affairs on 40
for european affairs to 89
for european artists to 45
for european capital of 80
for european capital to 78
for european control of 98
for european culture as 125
for european culture in 81
for european culture is 62
for european culture to 56
for european efforts to 45
for european exports to 44
for european farmers in 59
for european farmers to 93
for european history as 52
for european history in 242
for european markets in 76
for european markets is 58
for european members of 105
for european society as 97
for european society in 40
for european society to 42
for european studies at 1672
for european studies in 316
for european studies is 54
for european studies of 211
for european support in 44
for european support of 65
for european traders in 51
for european traders to 138
for european workers to 44
for european writers to 53
for everything according to 164
for everything affecting the 71
for everything appeared to 52
for everything because he 114
for everything because it 84
for everything because of 91
for everything because the 52
for everything because we 78
for everything belonged to 57
for everything between the 74
for everything depends on 980
for everything happening in 145
for everything happens to 58
for everything including the 235
for everything involving the 52
for everything occurring in 43
for everything opposed to 84
for everything outside of 156
for everything outside the 181
for everything pointed to 95
for everything printed in 49
for everything related to 767
for everything written by 63
for everything written in 83
for everything written on 44
for eviction against the 50
for evident utility of 280
for examining aspects of 189
for examining closely the 69
for examining details of 70
for examining effects of 115
for examining objects by 76
for examining objects in 60
for examining samples of 54
for examining variation in 70
for example ability to 49
for example absence of 88
for example according to 1200
for example addition of 66
for example affecting the 57
for example against the 682
for example alcohol or 44
for example although the 58
for example applied to 64
for example aspects of 114
for example assessing the 57
for example attempt to 56
for example because an 71
for example because he 410
for example because it 1194
for example because no 133
for example because of 4591
for example because the 2372
for example because we 84
for example belonged to 43
for example between an 173
for example between the 4634
for example certain of 54
for example combining the 46
for example compare the 117
for example comparing the 159
for example consist of 200
for example control of 148
for example decided to 47
for example defined by 71
for example denotes the 45
for example depending on 178
for example depends on 111
for example details of 130
for example diabetes or 44
for example discuss the 43
for example effects of 45
for example effects on 43
for example evident in 51
for example examine the 55
for example examining the 55
for example exchange of 40
for example explain the 60
for example extending the 81
for example failure of 49
for example failure to 256
for example focused on 42
for example following an 101
for example following the 400
for example freedom of 146
for example happens in 67
for example improving the 54
for example include the 165
for example including the 77
for example increase in 66
for example increase the 71
for example increasing the 269
for example induced by 64
for example involve the 52
for example involving the 115
for example journal of 46
for example letters of 57
for example letters to 43
for example listening to 82
for example marriage or 44
for example measured by 70
for example measures of 44
for example members of 542
for example mentions the 43
for example numbers of 60
for example outside the 60
for example payment of 93
for example present in 50
for example provide the 54
for example providing the 52
for example quality of 58
for example records of 48
for example referring to 214
for example refused to 57
for example regarding the 828
for example related to 420
for example removal of 141
for example replacing the 64
for example reports of 72
for example reports on 67
for example require the 45
for example requiring the 79
for example research on 97
for example resulting in 157
for example results in 95
for example reviews by 69
for example several of 89
for example similar to 57
for example species of 209
for example studied the 48
for example studies by 62
for example studies of 232
for example studies on 58
for example suppose we 40
for example towards the 506
for example variation in 43
for exchange against the 103
for exchange because of 101
for exchange between the 2214
for exchange control in 80
for exchange control of 175
for exchange outside the 74
for exchange reactions in 52
for exchange reactions of 50
for excluding members of 118
for excluding persons of 94
for executing vengeance on 85
for exertion evinced by 51
for expanding content as 54
for expanding exports of 182
for expanding exports to 92
for expanding markets in 85
for expanding numbers of 46
for expecting success in 129
for experts trained in 55
for exploding charges of 43
for exploring aspects of 189
for exports according to 48
for exports because of 76
for exports depends on 50
for exports outside the 120
for exports subject to 63
for express charges on 160
for express purpose of 203
for express service on 62
for extending charity to 61
for extending credits to 93
for extending service to 99
for extending support to 240
for extending sympathy to 45
for extreme bravery in 92
for extreme degrees of 127
for extreme economy in 54
for extreme measures in 107
for extreme measures of 93
for extreme measures on 54
for extreme measures to 200
for extreme poverty in 56
for extreme variation in 44
for extreme violence of 104
for factors affecting the 270
for factors outside of 67
for factors outside the 157
for factors peculiar to 43
for factors present in 40
for factors related to 646
for factory overhead is 99
for factory workers as 129
for factory workers at 83
for factory workers by 53
for factory workers in 887
for factory workers is 172
for factory workers of 184
for factory workers on 56
for factory workers or 98
for factory workers to 359
for factual material on 57
for faculty control of 58
for faculty members as 258
for faculty members at 318
for faculty members in 808
for faculty members is 169
for faculty members of 405
for faculty members on 162
for faculty members or 74
for faculty members to 2540
for faculty research at 70
for faculty research in 60
for failure because he 55
for failure because it 69
for failure because of 222
for failure because the 140
for failure include the 63
for faithful members of 65
for faithful service as 119
for faithful service by 116
for faithful service in 378
for faithful service is 61
for faithful service of 55
for faithful service on 62
for faithful service or 129
for faithful service to 763
for familial diseases in 52
for familiar objects in 83
for familiar objects or 65
for farmers because it 92
for farmers because of 134
for farmers because the 75
for farmers outside the 48
for fastening bridles at 53
for fastening together the 278
for fatigue failure in 63
for fatigue failure is 93
for fatigue failure of 103
for fatness similar to 52
for fattening animals is 48
for fattening lawyers in 47
for favored classes or 60
for feasible courses of 45
for features peculiar to 46
for features related to 74
for features similar to 91
for federal buildings in 86
for federal control in 67
for federal control of 1941
for federal dollars to 101
for federal efforts to 251
for federal express in 43
for federal express to 77
for federal financing of 465
for federal licensing of 189
for federal offices in 214
for federal offices to 43
for federal payment of 99
for federal permits to 48
for federal service in 118
for federal subsidy of 91
for federal support in 154
for federal support of 2316
for federal support to 360
for federal takeover of 58
for federal taxation of 78
for federal workers in 90
for federal workers to 65
for females according to 122
for females because it 69
for females because of 225
for females because the 83
for females between the 311
for females exposed to 58
for females outside the 43
for fervent devotion to 86
for fifteen degrees of 50
for fifteen dollars an 179
for fifteen dollars at 85
for fifteen dollars in 185
for fifteen dollars on 45
for fifteen dollars or 92
for fifteen dollars to 168
for fifteen gallons of 42
for fifteen hundred of 63
for fifteen hundred or 143
for fifteen hundred to 88
for fifteen members of 76
for fifteen millions of 880
for fifteen minutes as 1117
for fifteen minutes at 4696
for fifteen minutes by 392
for fifteen minutes he 383
for fifteen minutes if 143
for fifteen minutes in 5323
for fifteen minutes is 385
for fifteen minutes it 153
for fifteen minutes of 1463
for fifteen minutes on 1858
for fifteen minutes or 6233
for fifteen minutes so 604
for fifteen minutes the 712
for fifteen minutes to 3933
for fifteen minutes up 42
for fifteen minutes we 471
for fifteen percent of 367
for fifteen seconds at 159
for fifteen seconds by 48
for fifteen seconds in 158
for fifteen seconds of 59
for fifteen seconds on 97
for fifteen seconds or 420
for fifteen seconds the 45
for fifteen seconds to 147
for fifteen shekels of 149
for fifteen shillings in 50
for fifteen shillings or 55
for fifteen sonnets in 128
for fifteen species of 45
for fighter command to 77
for figures regarding the 46
for finally accepting the 52
for finally achieving the 42
for finally adjusting the 59
for finally disposing of 108
for finally resolving the 60
for finance capital on 102
for finance capital to 61
for finance charges on 62
for financing balance of 100
for financing because of 41
for financing exports of 101
for financing exports to 65
for financing imports of 328
for financing research in 51
for financing schemes of 120
for financing schools in 55
for flannel sausage in 72
for flights between the 168
for focused research on 54
for following closely the 51
for fomenting strikes in 48
for fomenting trouble in 104
for foreign account in 90
for foreign account is 72
for foreign affairs ad 212
for foreign affairs an 131
for foreign affairs as 3017
for foreign affairs at 4264
for foreign affairs be 573
for foreign affairs by 1277
for foreign affairs do 66
for foreign affairs dr 48
for foreign affairs ex 291
for foreign affairs he 704
for foreign affairs if 296
for foreign affairs in 18088
for foreign affairs is 2585
for foreign affairs it 87
for foreign affairs mr 119
for foreign affairs of 28986
for foreign affairs on 4078
for foreign affairs or 1368
for foreign affairs so 99
for foreign affairs the 1691
for foreign affairs to 12389
for foreign artists to 96
for foreign bankers to 54
for foreign borrowing by 80
for foreign borrowing in 44
for foreign borrowing is 48
for foreign borrowing to 55
for foreign capital as 228
for foreign capital at 86
for foreign capital by 143
for foreign capital in 1092
for foreign capital is 397
for foreign capital on 65
for foreign capital or 87
for foreign capital to 1479
for foreign clients in 40
for foreign control of 125
for foreign credits to 45
for foreign debtors to 48
for foreign doctors to 56
for foreign dominion is 70
for foreign editions of 44
for foreign exchange as 704
for foreign exchange at 677
for foreign exchange by 752
for foreign exchange if 45
for foreign exchange in 2430
for foreign exchange is 2127
for foreign exchange of 217
for foreign exchange on 536
for foreign exchange or 442
for foreign exchange so 75
for foreign exchange the 240
for foreign exchange to 2415
for foreign experts to 105
for foreign financing of 68
for foreign holders of 131
for foreign imports in 70
for foreign imports of 101
for foreign imports to 64
for foreign issuers to 94
for foreign language as 40
for foreign language in 67
for foreign language or 53
for foreign lawyers to 64
for foreign learners of 397
for foreign learners to 56
for foreign lenders to 57
for foreign markets as 706
for foreign markets at 87
for foreign markets by 119
for foreign markets in 408
for foreign markets is 381
for foreign markets on 44
for foreign markets or 219
for foreign markets to 697
for foreign material in 101
for foreign material or 60
for foreign material to 66
for foreign missions as 527
for foreign missions at 500
for foreign missions by 53
for foreign missions in 2373
for foreign missions is 308
for foreign missions of 556
