far away countries like 103
for some interesting news 43
for some interesting reading 478
for some interesting work 82
for some intervening years 63
for some intimation from 67
for some limitation upon 47
for some missionary work 53
for some necessary work 65
for some neglected duty 48
for some nutrients such 113
for some observers have 43
for some operations like 42
for some operations such 70
for some opposition from 50
for some patronage from 113
for some perceived wrong 164
for some perfectly good 58
for some permanent form 61
for some plausible means 56
for some political gain 44
for some practical form 65
for some practical help 55
for some practical joke 88
for some practical means 150
for some practical need 40
for some practical tips 54
for some practical work 140
for some prearranged spot 42
for some principle upon 89
for some processes such 55
for some protection from 413
for some quotations from 92
for some reasonable length 88
for some reasonable term 74
for some reasonable time 552
for some regiments upon 55
for some relaxation from 76
for some revelation from 58
for some scrambled eggs 52
for some secondary gain 73
for some seventeen days 44
for some seventeen years 1415
for some sheltered nook 123
for some sheltered spot 75
for some situations such 51
for some situations there 44
for some slightest flaw 98
for some specified length 160
for some specified time 1506
for some specimens from 87
for some spiritual help 43
for some statement from 92
for some substance other 64
for some suggestion from 60
for some surprises when 163
for some technical help 41
for some temporary gain 60
for some temporary help 50
for some temporary whim 62
for some temporary work 49
for some threescore years 172
for some undefined goal 43
for some undefined time 42
for some universal good 261
for some utterance from 47
for some volunteer work 77
for sowing dissension among 84
for steam generator tube 73
for steam navigation from 80
for steam navigation upon 49
for string orchestra from 45
for such additional cost 40
for such additional term 46
for such additional time 515
for such additional work 177
for such adjourned sale 49
for such aggression more 40
for such arguments when 43
for such attentions from 155
for such certified copy 82
for such commercial uses 40
for such companies were 45
for such conditions have 84
for such conditions must 84
for such conditions were 56
for such conditions when 51
for such conditions will 163
for such contracts were 53
for such countless ages 48
for such departure from 80
for such desperate work 40
for such different ends 54
for such difficult work 92
for such documents were 47
for such emergency work 49
for such equipment from 40
for such equipment have 56
for such equipment must 59
for such equipment were 41
for such equipment will 92
for such excursions from 56
for such excursions into 77
for such exercises were 70
for such extensive work 47
for such extremely high 50
for such fractional part 78
for such important areas 75
for such important work 306
for such incidents were 72
for such industrial uses 55
for such inspection must 50
for such inspection such 70
for such insurance have 63
for such insurance must 84
for such insurance were 130
for such insurance will 63
for such intensive work 53
for such knowledge must 61
for such knowledge will 242
for such missionary work 68
for such movements have 68
for such occasional uses 41
for such operations from 45
for such operations have 50
for such operations must 87
for such operations were 183
for such operations when 44
for such operations will 149
for such opposition were 53
for such permission must 135
for such practical work 106
for such practices have 59
for such practices were 111
for such proceedings will 260
for such processes have 93
for such processes were 64
for such processes will 62
for such production were 41
for such protection from 104
for such protection must 103
for such protection will 43
for such purchases were 73
for such purchases will 62
for such qualities there 47
for such reasonable length 62
for such reasonable time 1718
for such regiments there 44
for such resources will 45
for such shipments must 60
for such situations have 57
for such situations will 86
for such specified time 67
for such strenuous work 112
for such suspension other 48
for such technical work 75
for such temporary care 47
for such temporary uses 46
for such temporary work 46
for such terrorist acts 44
for such transfers from 40
for such transfers were 74
for such unexpired term 197
for sure precisely what 40
for taking additional risk 41
for taking excellent care 52
for taking excessive fees 89
for taking excessive toll 54
for taking kickbacks from 170
for taking maternity leave 118
for taking reasonable care 91
for taking specimens from 60
for taking testimony from 89
for taking testimony will 48
for their abdominal pain 64
for their absorption from 68
for their absorption into 369
for their abstention from 262
for their actuality upon 41
for their additional cost 42
for their additional risk 44
for their additional work 85
for their adherents even 71
for their admirable work 137
for their advantage only 76
for their adventure into 59
for their afternoon break 126
for their afternoon naps 534
for their afternoon outing 51
for their afternoon rest 284
for their afternoon ride 96
for their afternoon walk 649
for their afternoon work 53
for their alienation from 308
for their allowance from 93
for their aloofness from 112
for their amusement during 91
for their amusement only 170
for their amusement when 54
for their ancestors among 91
for their ancestors were 335
for their ancestral faith 91
for their ancestral home 210
for their ancestral land 166
for their antenatal care 54
for their antisocial acts 58
for their apostolic work 91
for their appearance from 84
for their appearance here 232
for their appearance next 97
for their appearance there 299
for their appearance upon 124
for their appearance were 83
for their appearance when 250
for their appetites were 100
for their appointed task 87
for their appointed time 270
for their appointed work 391
for their arguments from 105
for their arguments were 61
for their attentive reading 89
for their biological role 56
for their boundless love 139
for their campaigns from 78
for their character upon 208
for their chemistry pick 41
for their christmas card 137
for their christmas feast 71
for their christmas gift 71
for their christmas show 43
for their christmas tree 253
for their clamorous young 87
for their classroom work 96
for their colleagues from 59
for their collection from 49
for their collection were 44
for their committee work 147
for their community from 42
for their community life 128
for their community work 104
for their companies from 64
for their companions when 42
for their competent help 53
for their competent work 49
for their completed work 42
for their completion upon 42
for their completion will 49
for their conception data 50
for their continual help 133
for their continual love 127
for their continued care 103
for their continued faith 164
for their continued good 243
for their continued health 175
for their continued help 577
for their continued hold 47
for their continued life 251
for their continued love 533
for their continued rule 105
for their continued stay 370
for their continued well 366
for their continued work 122
for their conversion from 191
for their conversion into 1611
for their conversion unto 43
for their conversion were 106
for their corporate acts 49
for their corporate life 60
for their correction were 49
for their correction will 66
for their countries from 44
for their countries were 97
for their courageous work 64
for their creditors were 202
for their crucified lord 49
for their customary walk 62
for their customers during 41
for their customers from 132
for their customers were 45
for their customers when 75
for their customers will 68
for their dastardly deed 77
for their daughters also 49
for their daughters among 43
for their daughters during 48
for their daughters even 47
for their daughters from 185
for their daughters have 44
for their daughters such 84
for their daughters were 205
for their daughters what 41
for their daughters when 191
for their daughters will 73
for their dedicated help 90
for their dedicated work 1073
for their definition upon 73
for their delegates were 67
for their departure came 220
for their departure drew 257
for their departure from 3259
for their departure having 84
for their departure home 62
for their departure into 74
for their departure next 109
for their departure upon 109
for their departure went 55
for their departure were 363
for their departure when 73
for their derivation from 161
for their desperate ends 74
for their detective work 51
for their different hues 53
for their different uses 156
for their different ways 90
for their difficult task 338
for their difficult work 140
for their discharge from 322
for their discharge into 55
for their discharge upon 48
for their discussion here 59
for their dismissal from 268
for their dismissal more 42
for their dismissal were 58
for their distances from 72
for their doctrines were 55
for their dominance over 94
for their domination over 123
for their effective help 62
for their effective role 146
for their effective work 126
for their efficient help 244
for their efficient typing 68
for their efficient work 212
for their elopement from 53
for their emergence from 111
for their emergence have 50
for their emergence into 120
for their emergence upon 59
for their emigration from 149
for their empirical work 71
for their employees during 126
for their employees from 158
for their employees have 160
for their employees must 59
for their employees only 56
for their employees such 78
for their employees were 110
for their employees when 131
for their employees will 148
for their employers during 42
for their employers from 80
for their employers more 295
for their employers were 66
for their enactment into 41
for their enjoyment during 43
for their evacuation from 114
for their evaluation must 48
for their everlasting good 349
for their everlasting love 66
for their everlasting peace 143
for their everlasting ruin 49
for their excellent book 117
for their excellent care 114
for their excellent food 58
for their excellent health 73
for their excellent help 326
for their excellent ideas 66
for their excellent laws 45
for their excellent typing 674
for their excellent wine 46
for their excellent work 3478
for their excessive length 49
for their excessive self 103
for their excursions into 115
for their exemplary life 84
for their exemplary work 99
for their existence also 41
for their existence among 96
for their existence during 82
for their existence even 77
for their existence from 291
for their existence have 824
for their existence having 47
for their existence here 93
for their existence lies 165
for their existence more 41
for their existence must 196
for their existence only 330
for their existence other 123
for their existence there 230
for their existence upon 5057
for their existence were 249
for their existence when 107
for their existence will 279
for their expedition into 80
for their expertise when 55
for their expression upon 189
for their expression will 41
for their extensive help 298
for their extensive work 152
for their extinction were 55
for their extraction from 180
for their extremely fine 63
for their extremely hard 45
for their extremely high 302
for their followers from 45
for their followers were 40
for their forbidden love 83
for their formative years 52
for their foundation upon 51
for their functional areas 72
for their functional role 111
for their gallantry during 126
for their generally high 49
for their generally poor 58
for their generation from 62
for their generation what 146
for their geographic areas 56
for their graduation from 45
for their happiness here 86
for their happiness must 52
for their happiness upon 162
for their happiness were 40
for their happiness will 146
for their honeymoon trip 257
for their honorable work 59
for their household gods 187
for their household size 84
for their household work 174
for their imitators their 63
for their important bearing 51
for their important help 121
for their important part 68
for their important role 500
for their important task 207
for their important work 679
for their incessant toil 42
for their incursions into 201
for their industrial life 64
for their industrial work 42
for their influence among 77
for their influence over 382
for their influence upon 1055
for their inquiries into 61
for their insulation from 45
for their integrity upon 97
for their intensity upon 63
for their intentions were 67
for their interests during 44
for their interests even 56
for their interests from 74
for their interests have 46
for their interests only 41
for their interests were 526
for their interests when 80
for their interests will 63
for their intrinsic meaning 51
for their intrinsic truth 77
for their intrinsic worth 4856
for their knowledge base 73
for their knowledge upon 76
for their leadership during 59
for their leadership role 223
for their liberation from 2298
for their liberation were 53
for their liberation will 125
for their livestock during 59
for their livestock from 51
for their livestock were 46
for their medicinal uses 161
for their miserable fate 76
for their missionary task 44
for their missionary work 1601
for their movements were 142
for their murderous acts 44
for their murderous work 114
for their necessary food 211
for their necessary hour 71
for their necessary living 488
for their necessary uses 206
for their necessary work 55
for their negligent acts 1223
for their neighbors just 42
for their neighbors when 42
for their obedience sake 103
for their objective truth 52
for their offensive arms 78
for their operations during 43
for their operations from 211
for their operations have 47
for their operations were 108
for their operations when 73
for their operations will 40
for their opponents were 124
for their opposition lies 79
for their opposition were 130
for their outstanding help 86
for their outstanding work 1111
for their overnight stay 308
for their painstaking care 147
for their painstaking help 74
for their painstaking reading 119
for their painstaking work 593
for their passionate love 67
for their passivity during 46
for their patriotism during 58
for their perceived lack 294
for their perceived loss 51
for their perceived role 58
for their perfection upon 123
for their permanent camp 47
for their permanent care 79
for their permanent cure 44
for their permanent good 94
for their permanent home 476
for their permanent move 42
for their perpetual care 103
for their political acts 151
for their political aims 329
for their political ends 985
for their political faith 129
for their political gain 101
for their political good 89
for their political ideal 84
for their political ideas 397
for their political life 533
for their political news 81
for their political role 106
for their political self 71
for their political sins 115
for their political theory 84
for their political union 55
for their political uses 78
for their political work 315
for their population size 52
for their portraits were 62
for their portraits when 43
for their practical bearing 183
for their practical good 145
for their practical help 386
for their practical life 115
for their practical uses 217
for their practical work 345
for their practical worth 50
for their practices when 65
for their preferred form 59
for their prevention must 42
for their principal food 438
for their principal means 165
for their principal town 45
for their principle heals 44
for their proceedings were 64
for their prodigious size 97
for their production also 57
for their production from 168
for their production have 198
for their production much 150
for their production must 142
for their production upon 272
for their production were 305
for their production when 49
for their production will 189
for their production work 66
for their profession from 44
for their projected life 89
for their prominent role 138
for their proposals from 58
for their protection during 493
for their protection from 2243
for their protection have 218
for their protection must 91
for their protection only 69
for their protection some 44
for their protection till 41
for their protection upon 301
for their protection were 655
for their protection when 271
for their protection will 145
for their provisions were 273
for their published work 112
for their purchases from 340
for their readmission into 76
for their realization have 43
for their realization must 79
for their realization upon 653
for their realization were 141
for their realization will 80
for their reasonable worth 78
for their rebellious acts 66
for their redemption from 385
for their redemption upon 55
for their redemption were 50
for their regulation when 106
for their relatives back 45
for their relatives from 74
for their relatives were 53
for their relatives when 45
for their repetition here 57
for their reputation among 53
for their researches into 212
for their residence during 240
for their residence there 154
for their residence were 51
for their resolution have 45
for their resolution upon 62
for their resolution were 40
for their resources upon 72
for their resources were 106
for their responses were 45
for their restraint during 42
for their scholarly work 157
for their seasonable help 54
for their separation from 1769
for their separation into 145
for their severance from 63
for their soldierly bearing 92
for their sovereign lord 293
for their sovereign once 85
for their sovereign some 62
for their sovereign what 58
for their spiritual care 138
for their spiritual depth 51
for their spiritual food 132
for their spiritual good 2594
for their spiritual health 223
for their spiritual help 49
for their spiritual home 56
for their spiritual life 1439
for their spiritual meaning 72
for their spiritual reading 90
for their spiritual well 1408
for their spiritual work 95
for their stability over 42
for their stability upon 183
for their standards were 44
for their stimulating ideas 123
for their strenuous work 55
for their supremacy over 97
for their surrender were 72
for their surrounding areas 183
for their suspected role 41
for their suspension from 84
for their sympathies were 161
for their technical help 911
for their technical know 70
for their technical work 105
for their television sets 202
for their temporary care 130
for their temporary home 253
for their temporary loss 51
for their temporary stay 103
for their terrorist acts 89
for their thanksgiving feast 83
for their theological work 51
for their theoretical ideas 47
for their theoretical work 88
for their thoughtful reading 265
for their thoughtful work 55
for their tolerance during 78
for their transition from 209
for their transition into 132
for their transport back 108
for their transport from 321
for their transport home 40
for their transport into 86
for their transport were 76
for their unbridled lust 64
for their unexpired term 52
for their unleavened bread 89
for their unmerited fall 149
for their unselfish help 78
for their unselfish love 50
for their unselfish work 87
for their unusually high 146
for their vegetable food 63
for their victories over 390
for their voluntary acts 44
for their voluntary task 51
for their voluntary work 81
for their volunteer work 197
for their withdrawal from 1389
for their withdrawal were 74
for their wonderful help 127
for their wonderful work 270
for there certainly were 161
for there prevailed among 88
for these additional data 46
for these additional days 78
for these additional ones 53
for these afflicted ones 71
for these arguments from 47
for these arguments were 48
for these arguments will 54
for these assertions will 100
for these attitudes were 65
for these chemicals were 48
for these companies have 99
for these companies were 240
for these companies will 116
for these complexes were 45
for these compounds also 48
for these compounds from 59
for these compounds have 262
for these compounds must 57
for these compounds were 397
for these compounds when 67
for these compounds will 75
for these computers have 83
for these conditions also 68
for these conditions during 67
for these conditions from 80
for these conditions have 358
for these conditions lies 61
for these conditions must 221
for these conditions only 46
for these conditions there 69
for these conditions upon 65
for these conditions were 372
for these conditions when 151
for these conditions will 417
for these conflicting data 77
for these conflicts were 75
for these constants have 52
for these constants were 52
for these contracts were 84
for these countries also 93
for these countries during 122
for these countries from 149
for these countries have 354
for these countries must 75
for these countries over 100
for these countries there 103
for these countries were 630
for these countries when 57
for these countries will 379
for these defections from 43
for these determine also 117
for these different acts 142
for these different areas 119
for these different sets 73
for these different time 48
for these different uses 168
for these different ways 125
for these difficult days 68
for these dimensions were 66
for these disorders have 185
for these disorders must 49
for these disorders were 74
for these disorders will 114
for these districts were 113
for these diversions among 60
for these doctrines were 44
for these documents were 80
for these documents will 46
for these emigrants were 42
for these employees were 67
for these employees will 77
for these estimates were 180
for these estimates will 40
for these evidences very 44
for these excellent fish 60
for these exceptions were 41
for these excursions into 131
for these excursions were 46
for these exercises have 55
for these exercises were 83
for these exercises will 87
for these extremely high 81
for these faculties have 84
for these festivals were 50
for these fortunate ones 54
for these fourscore years 183
for these functional areas 51
for these gentlemen have 61
for these gentlemen here 58
for these gentlemen were 201
for these heartwarming love 45
for these histories tell 43
for these hypotheses will 50
for these imaginary beings 63
for these important areas 43
for these important ends 167
for these important jobs 43
for these incursions into 44
for these infections have 41
for these interests were 53
for these libraries were 42
for these magazines were 57
for these migrations were 41
for these miserable beings 74
for these molecules have 100
for these molecules were 69
for these mountains have 86
for these mountains were 41
for these movements came 69
for these movements have 73
for these movements were 137
for these nutrients have 50
for these operations came 59
for these operations from 96
for these operations have 150
for these operations must 138
for these operations were 508
for these operations will 279
for these organisms have 102
for these organisms must 42
for these organisms were 40
for these particles have 61
for these particles were 45
for these passionate days 86
for these phenomena have 234
for these phenomena must 63
for these phenomena only 99
for these phenomena were 135
for these phenomena will 147
for these portraits were 59
for these practical ends 45
for these practices have 46
for these practices were 116
for these practices will 51
for these prisoners were 84
for these proceedings were 66
for these processes also 43
for these processes from 57
for these processes have 339
for these processes must 140
for these processes vary 46
for these processes were 200
for these processes will 208
for these proposals from 47
for these proposals were 93
for these proposals will 49
for these protected areas 51
for these provinces were 123
for these provisions were 71
for these purchases came 89
for these purchases from 49
for these purchases were 159
for these purchases will 45
for these qualities among 46
for these qualities have 84
for these qualities must 50
for these qualities were 174
for these qualities when 122
for these qualities will 114
for these quotations from 76
for these receptors have 100
for these receptors were 48
for these resources from 54
for these resources have 44
for these resources were 64
for these resources will 177
for these responses have 51
for these responses were 106
for these responses will 43
for these selections were 51
for these sensitive areas 47
for these sequences were 48
for these seventeen years 144
for these shipments were 84
for these situations have 49
for these situations will 76
for these societies were 81
for these specimens were 126
for these standards were 50
for these subgroups were 44
for these summaries were 45
for these terrorist acts 60
for these threescore years 59
for these transient pangs 42
for these treatments were 94
for these unusually high 41
for those alienated from 98
for those approaching from 74
for those assembled here 42
for those companies able 41
for those companies having 46
for those compounds having 47
for those concerned only 45
for those conditions have 166
for those conditions were 46
for those considering such 42
for those countries able 48
for those countries also 58
for those countries facing 42
for those countries from 40
for those countries have 65
for those countries having 109
for those countries like 75
for those countries most 59
for those countries must 40
for those countries such 86
for those countries were 120
for those countries will 40
for those creditors only 49
for those criminals were 76
for those currently living 74
for those dependent upon 2288
for those descended from 219
for those different from 177
for those dismissed from 47
for those displaced from 477
for those employees having 55
for those evacuated from 55
for those extremely rare 48
for those formative years 42
for those fortunate ones 129
for those generally were 55
for those gentlemen there 48
for those gentlemen whom 41
for those household heads 52
for those instances when 894
for those interests have 47
for those intervals were 40
for those intervals when 53
for those misguided beings 56
for those mountains were 51
for those originating from 191
for those prevented from 101
for those previously used 62
for those primitive days 50
for those qualities only 40
for those recruited from 48
for those resources will 49
for those separated from 201
for those seventeen years 71
for those situations when 468
for those socialized into 42
for those undertaking such 105
for those unwritten laws 102
for those wonderful days 53
for three additional days 314
for three additional years 1294
for three benchmark years 55
for three centuries back 71
for three centuries been 729
for three centuries during 78
for three centuries from 414
for three centuries gave 48
for three centuries have 786
for three centuries held 58
for three centuries kept 49
for three centuries made 89
for three centuries more 714
for three centuries only 141
for three centuries over 101
for three centuries past 1912
for three centuries prior 104
for three centuries some 40
for three centuries such 44
for three centuries their 92
for three centuries there 328
for three centuries were 270
for three centuries when 78
for three centuries will 53
for three conditions must 63
for three countries only 112
for three different areas 133
for three different cell 66
for three different data 123
for three different days 132
for three different doping 46
for three different film 53
for three different flow 141
for three different gate 51
for three different grid 79
for three different heating 64
for three different ideas 190
for three different jobs 101
for three different load 110
for three different mass 129
for three different media 41
for three different pump 84
for three different runs 82
for three different sets 712
for three different single 84
for three different size 307
for three different soil 93
for three different teams 231
for three different test 187
for three different time 719
for three different uses 44
for three different wall 117
for three different wave 215
for three different ways 174
for three different wind 83
for three different years 594
for three difficult years 62
for three memorable years 57
for three miserable days 89
for three miserable years 86
for three regiments from 42
for three squadrons from 40
for three turbulent years 52
for three wonderful days 44
for three wonderful years 113
for time immemorial been 187
for time immemorial have 148
for time intervals during 42
for time intervals from 82
for time intervals less 117
for time intervals much 41
for time intervals ranging 123
for true believers only 67
for trying different ways 42
for unto whomsoever much 427
for very different ends 1577
for very different ideas 82
for very different sets 60
for very different sums 111
for very different uses 172
for very different ways 52
for very different work 56
for very difficult reading 139
for very existence upon 45
for very important work 85
for very interesting reading 615
for very practical ends 50
for very reasonable fees 98
for very sensitive skin 45
for very tolerable camp 44
for vice president bush 197
for vice president dick 141
for vice president from 62
for vice president gore 488
for vice president john 84
for vice president were 190
for vice president when 124
for vice president will 64
for what americans call 607
for what americans have 44
for what aristotle says 54
for what biologists call 45
for what christians call 89
for what christians have 43
for what customers want 40
for what developed into 325
for what everybody else 234
for what halfpence will 61
for what historians call 57
for what historians have 60
for what imperfect ends 40
for what president bush 49
for what proceeded from 62
for what signifies hiding 56
for when separated from 141
for when september came 116
for whom addresses were 133
for whom conditions were 46
for whom everybody else 151
for whom inherited wealth 59
for whom occupation must 40
for whom petitioner data 58
for whom political life 69
for whom responses were 95
for whom schedules were 65
for whom separation from 87
for will determine what 56
for work completed during 185
for work completed prior 45
for work currently done 57
for work different from 44
for work performed during 1017
for work performed from 62
for work performed over 172
for work performed prior 244
for work performed upon 75
for work previously done 292
for work somewhere else 635
for years abstained from 46
for years afterward many 55
for years afterward there 52
for years afterward were 56
for years afterward when 75
for years previously been 66
for years refrained from 89
for years separated from 96
for young graduates from 46
for young offenders aged 92
for young offenders have 100
for young offenders were 109
for young permanent teeth 77
for your adventure into 41
for your advertising buck 49
for your amusement only 76
for your amusement some 43
for your amusement when 50
for your ancestors were 47
for your appearance here 143
for your appointed task 53
for your appointed time 43
for your boundless love 53
for your chocolate cream 42
for your christmas card 190
for your christmas gift 490
for your christmas tree 255
for your complaint lies 79
for your continued care 66
for your continued good 701
for your continued health 661
for your continued help 133
for your continued life 45
for your continued love 136
for your continued stay 47
for your continued well 104
for your customers during 46
for your customers when 48
for your customers will 60
for your departure from 316
for your departure will 40
for your detective work 58
for your discharge from 48
for your dishonest gain 107
for your dismissal from 58
for your emergency fund 119
for your employees what 121
for your employees will 45
for your everlasting good 109
for your everlasting love 49
for your everlasting peace 42
for your exceedingly kind 299
for your excellent book 247
for your excellent care 45
for your excellent wine 43
for your excellent work 471
for your extremely kind 312
for your happiness from 42
for your happiness have 43
for your happiness here 250
for your happiness made 65
for your happiness more 188
for your happiness will 291
for your honorable body 87
for your household gods 57
for your household size 372
for your hypocrite ways 52
for your hypothesis test 63
for your important work 82
for your influence over 42
for your insolence will 41
for your inspection some 92
for your interesting note 66
for your interests were 46
for your interests will 51
for your judgments have 72
for your knowledge base 63
for your knowledge some 51
for your leadership role 62
for your liberation from 74
for your lordships will 139
for your maternity leave 144
for your merchants were 97
for your microwave oven 58
for your miserable life 106
for your outstanding work 121
for your overnight stay 65
for your personnel file 91
for your political life 46
for your practical work 77
for your premature baby 75
for your protection from 112
for your protection when 50
for your redemption from 54
for your reference list 73
for your reference only 361
for your reference when 65
for your residence among 61
for your scholarly work 46
for your separation from 159
for your spiritual food 53
for your spiritual good 542
for your spiritual health 185
for your spiritual life 875
for your spiritual self 57
for your spiritual well 257
for your strategic plan 133
for your telephone call 694
for your telephone line 55
for your testimony here 158
for your thoughtful gift 108
for your thoughtful note 55
for your victories over 41
for your volunteer work 76
for your withdrawal from 50
for your wonderful book 141
for your wonderful gift 120
for your wonderful help 75
for your wonderful work 152
fox have succeeded best 158
fro their everlasting heads 190
fun like everybody else 56
fur anna magdalena bach 98
