fables concerning the origin 110
former governor of oaxaca 103
former governor of oregon 271
former governor of panama 63
former governor of punjab 292
former governor of sicily 200
former governor of sierra 110
former governor of sonora 119
former governor of taiwan 119
former governor of uganda 174
former governor of yunnan 52
former greatness of austria 45
former husbands or lovers 61
former included the latter 83
former includes the latter 1414
former increases the latter 97
former informed the latter 129
former injuries to milton 76
former instance on record 74
former involves the latter 173
former judgment is merely 61
former judgment or decree 118
former lecturer in english 172
former maharaja of mysore 45
former maharani of jaipur 43
former military or police 43
former minister in charge 134
former minister in london 44
former minister of aviation 95
former minister of energy 248
former minister of france 71
former minister of higher 137
former minister of marine 293
former minister of native 111
former minister of planning 732
former minister of police 376
former minister of public 3071
former minister of supply 88
former minister to austria 43
former minister to england 184
former minister to france 473
former minister to liberia 120
former minister to mexico 198
former minister to turkey 66
former ministry of aviation 64
former ministry of geology 115
former ministry of planning 70
former ministry of public 317
former mistress of edward 69
former monopoly of england 40
former officers of somoza 117
former outweigh the latter 862
former overlaps the latter 115
former patients of mental 100
former practice in england 51
former practice in equity 63
former practice of allowing 174
former practice of applying 47
former practice of electing 40
former practice of granting 58
former practice or former 85
former preceded the latter 1002
former precedes the latter 1430
former presents the system 45
former produced the latter 121
former produces an oracle 88
former produces the latter 204
former protects the latter 85
former provided the latter 131
former provides the latter 166
former province of canada 285
former province of france 205
former province of prussia 58
former province of punjab 147
former province of quebec 142
former received an injury 54
former reflects the latter 115
former regarded the latter 202
former remained of opinion 40
former replaced the latter 114
former replaces the latter 157
former republic of poland 67
former republic of venice 156
former requires the latter 331
former resemble the latter 129
former resembling the stones 42
former resident of boston 80
former returned to england 89
former sickness he called 84
former situation is called 71
former students of robert 40
former students to return 53
former subjects of austria 58
former subjects of england 56
former subjects of france 52
former subsumes the latter 111
former supplied the latter 55
former supporting the latter 117
former supports the latter 133
former therefore to return 78
former threatened to expose 53
fossil evidence on higher 48
foster education by imposing 90
foster nobility of spirit 316
fought alongside the afghan 99
fought alongside the allied 51
fought alongside the allies 326
fought alongside the english 299
fought alongside the french 1088
fought alongside the german 174
fought alongside the greeks 49
fought alongside the indians 48
fought alongside the rebels 48
fought alongside the romans 46
fought alongside the russian 40
fought alongside the soviet 131
fought alongside the troops 42
fought alongside the united 260
fought bitterly to defend 49
fought bitterly to retain 154
fought contrary to orders 268
fought entirely on french 69
fought fiercely to defend 148
fought fiercely to retain 94
fought furiously to rescue 52
fought valiantly on behalf 64
fought valiantly to defend 180
fought valiantly to retain 70
fought valiantly to secure 90
founding chairman of common 47
founding colonies in africa 54
founding colonies in sicily 44
founding condition of female 59
founding document of modern 147
framed pictures of family 198
framed pictures of saints 220
framed pictures of various 47
framed respecting the actions 61
francs annually in direct 71
freely accorded to embalm 50
freely admitted to convey 41
freely differed in opinion 50
freely disclose the nature 79
freely employed to obtain 155
freely employed to secure 43
freely exchanges the fruits 126
freely exercise the rights 55
freely expressing the opinion 59
freely extended to aliens 50
freely indulged in without 49
freely mobilize the masses 58
freely mobilizing the masses 62
freely permeable to carbon 87
freely permeable to cations 50
freely permeable to oxygen 89
freely permeable to sodium 304
freely produced in summer 52
freely provided by nature 128
freely rendered in english 104
freely supplied by nature 78
freely whatever he thought 45
freely wherever he wished 53
freeze remained in effect 54
freezing followed by freeze 324
frenzy provoked by hebert 46
friend conveyed an assent 53
friend declined to commit 51
friend deserted the friend 52
friend happened to mention 118
friend hastened to assure 65
friend monsieur la touche 45
friend procured the wished 133
friend received the letter 43
friend returned to england 51
friend returned to london 75
friend whispering to another 57
frolic deserved no better 62
frozen directly in liquid 127
frozen recesses of hudson 1716
frugal breakfast of coffee 84
fruits therefrom as before 44
fuller accounts of events 51
fuller treatment in another 89
fuller treatment is craved 42
fuller treatment of various 47
funded programs to assist 44
funded vouchers to attend 44
funnel containing the filter 492
furious jacobite as firmly 69
furious outburst of passion 79
furious outburst of temper 68
furious struggle the attack 83
further accession of strength 327
further activity on behalf 46
further additions of alkali 130
further additions of carbon 41
further additions of copper 50
further additions of sodium 47
further additions to income 55
further admission of slaves 69
further advanced by another 91
further advanced in england 208
further advanced in europe 102
further advanced in school 55
further advances in prices 52
further affected by changes 164
further affected by whether 104
further alienate an already 42
further alienating an already 94
further alienating the public 50
further analysis in future 41
further analysis is called 81
further analysis is clearly 62
further analysis is likely 83
further analysis is needed 1716
further analysis it appears 40
further analysis it became 54
further analysis of changes 58
further analysis of existing 135
further analysis of memory 42
further analysis of various 67
further analysis of whether 68
further analyzed by dividing 45
further analyzed by partial 41
further analyzed in detail 194
further analyzed in section 163
further analyzed to obtain 115
further argument be needed 53
further argument is needed 783
further argument on behalf 49
further argument to adduce 63
further assessed by measuring 105
further assisted by another 49
further attempts at coercion 74
further attempts at direct 54
further attempts at escape 383
further attempts at evasion 43
further attempts at flight 66
further attempts at reform 198
further attempts at repair 62
further attempts at rescue 41
further attempts at revolt 143
further attempts at sexual 41
further attempts to answer 57
further attempts to arrest 48
further attempts to arrive 60
further attempts to assert 44
further attempts to assess 45
further attempts to attack 81
further attempts to attain 68
further attempts to become 58
further attempts to defend 126
further attempts to define 191
further attempts to divert 68
further attempts to divide 46
further attempts to effect 99
further attempts to escape 296
further attempts to expand 115
further attempts to extend 245
further attempts to follow 65
further attempts to harass 48
further attempts to impose 133
further attempts to induce 170
further attempts to invade 129
further attempts to locate 119
further attempts to measure 56
further attempts to modify 59
further attempts to molest 59
further attempts to obtain 558
further attempts to occupy 52
further attempts to oppose 44
further attempts to purify 42
further attempts to pursue 66
further attempts to reduce 596
further attempts to refine 114
further attempts to reform 111
further attempts to regain 173
further attempts to relate 51
further attempts to remedy 47
further attempts to remove 205
further attempts to repair 71
further attempts to rescue 74
further attempts to resist 72
further attempts to retain 49
further attempts to return 112
further attempts to revise 48
further attempts to revive 108
further attempts to secure 515
further attempts to settle 184
further attempts to subdue 79
further attempts to summon 44
further attempts to tamper 104
further attention in future 504
further attention in section 56
further attention is needed 377
further attention to myself 48
further attested by another 86
further authority is needed 56
further authority to govern 365
further authority to punish 42
further business by shutting 47
further business to attend 48
further business to detain 148
further clarifying the nature 177
further compound an already 41
further concerning the matter 107
further concerning the merits 63
further concerning the nature 133
further condition is needed 122
further confirms the belief 137
further confirms the earlier 57
further confirms the findings 81
further confirms the opinion 136
further confused an already 299
further confused by another 153
further confused the already 146
further confused the issues 97
further confused the matter 216
further confuses an already 107
further confuses the issues 98
further confuses the matter 95
further confusion is caused 58
further conquest in europe 79
further conquest of nature 92
further consents to assign 279
further consider the effect 165
further consider the impact 50
further consider the matter 930
further consider the nature 197
further criterion is needed 57
further declares the entire 122
further declines in demand 61
further declines in income 57
further declines in market 54
further declines in output 85
further declines in prices 164
further decreased in number 46
further decreased the amount 99
further decreased the demand 48
further decreased the number 237
further decreases in cardiac 99
further decreases in plasma 45
further decreases the amount 243
further decreases the chance 137
further decreases the number 148
further deepened the crisis 356
further degraded to carbon 57
further delineate the extent 186
further delineate the nature 161
further depicted in figure 109
further depleted the already 109
further depleted the supply 40
further depletion of stocks 45
further depressing the already 100
further depressing the market 237
further describe the nature 222
further detailed in figure 76
further detailed in section 209
further developing the existing 183
further developing the skills 45
further developing the system 309
further diagnosis is needed 49
further diffusion of nuclear 92
further diffusion of oxygen 47
further dimension of reality 43
further diminish the already 132
further diminish the amount 125
further diminish the chance 43
further diminish the entire 46
further diminish the impact 99
further diminish the number 135
further directed to assure 124
further directed to employ 46
further directed to inform 460
further directed to pursue 47
further directed to report 204
further directed to submit 164
further disclosing of nature 106
further discussing the matter 268
further distance of twelve 45
further distance of twenty 55
further distance to travel 49
further education in england 570
further education in europe 90
further education in france 53
further education in recent 62
further education is likely 44
further education is needed 129
further education of adults 139
further education of already 59
further education of public 95
further education or career 83
further education or higher 65
further education or training 5252
further education to become 60
further elevated the status 128
further elevation of plasma 104
further emphasis is needed 73
further emphasis is placed 79
further enhanced by allowing 212
further enhanced by another 310
further enhanced by applying 189
further enhanced by changes 119
further enhanced by direct 42
further enhanced by recent 51
further enhanced by reducing 140
further enhanced by various 133
further enhanced by virtue 116
further enhanced in recent 87
further enhanced the already 109
further enhanced the effect 137
further enhanced the powers 138
further enhanced the status 310
further enhances the effect 178
further enlarged the number 45
further enlarged the powers 194
further enriched by another 51
further episodes of bleeding 230
further evaluate the effect 328
further evaluate the extent 167
further evaluate the impact 146
further evaluate the nature 120
further evaluate the safety 106
further evidence be needed 344
further evidence be wanted 97
further evidence in regard 153
further evidence is called 42
further evidence is likely 48
further evidence is needed 3074
further evidence is sought 90
further evidence is wanted 148
further evidence of active 81
further evidence of actual 64
further evidence of another 52
further evidence of bleeding 217
further evidence of cancer 82
further evidence of changes 101
further evidence of common 93
further evidence of damage 48
further evidence of design 41
further evidence of direct 70
further evidence of disease 465
further evidence of divine 84
further evidence of english 104
further evidence of family 46
further evidence of female 41
further evidence of french 103
further evidence of german 204
further evidence of global 41
further evidence of greater 67
further evidence of jewish 76
further evidence of latent 78
further evidence of mental 110
further evidence of public 139
further evidence of recent 70
further evidence of renewing 56
further evidence of russian 50
further evidence of safety 41
further evidence of serious 83
further evidence of something 52
further evidence of soviet 445
further evidence of whether 47
further evidence on behalf 59
further evidence on whether 91
further evidence or further 103
further evidence to assure 46
further evidence to decide 78
further evidence to enable 43
further evidence to refute 60
further evidence to submit 84
further evidence we should 45
further evolution of ammonia 77
further evolution of carbon 157
further evolution of existing 209
further evolution of nitric 133
further evolution of oxygen 73
further evolution to become 110
further examined by studying 42
further examined in detail 200
further examined in figure 40
further examined in future 137
further examined in section 496
further examined the effect 169
further examined the nature 50
further examines the impact 99
further examples in detail 40
further examples of changes 48
further examples of common 54
further examples of direct 59
further examples of english 47
further examples of recent 50
further examples of simple 75
further examples of special 48
further examples of various 40
further expanded the market 138
further expanded the number 130
further expanded the rights 46
further expanded to become 42
further expansion in africa 64
further expansion in demand 67
further expansion in europe 157
further expansion in future 152
further expansion in output 96
further expansion is likely 111
further expansion is needed 68
further expansion of already 102
further expansion of coffee 145
further expansion of cotton 187
further expansion of credit 627
further expansion of demand 419
further expansion of direct 65
further expansion of english 42
further expansion of existing 334
further expansion of export 271
further expansion of france 48
further expansion of french 171
further expansion of german 359
further expansion of global 74
further expansion of higher 270
further expansion of income 52
further expansion of market 152
further expansion of mutual 102
further expansion of nuclear 294
further expansion of output 556
further expansion of polish 61
further expansion of public 733
further expansion of rights 49
further expansion of russian 138
further expansion of soviet 1484
further explaining the nature 48
further explains the nature 224
further explains the reasons 85
further explored in another 135
further explored in future 362
further explored in section 884
further explored the impact 82
further explored the nature 82
further explores the nature 166
further exposure is needed 123
further exposure to silica 51
further extended by allowing 49
further extended by another 490
further extended by mutual 99
further extended by various 45
further extended in recent 89
further extended the empire 60
further extended the limits 90
further extended the powers 206
further extended the rights 110
further extended the sphere 100
further extended the system 174
further extended to another 47
further extended to denote 160
further extended to enable 46
further extended to handle 50
further extended to permit 42
further extension is needed 57
further extension of branch 46
further extension of common 86
further extension of credit 841
further extension of direct 103
further extension of disease 45
further extension of english 49
further extension of existing 140
further extension of female 49
further extension of french 222
further extension of german 266
further extension of jewish 47
further extension of market 113
further extension of modern 96
further extension of powers 54
further extension of public 458
further extension of rights 59
further extension of russian 416
further extension of soviet 536
further extension of united 48
further formation of stones 43
further fragment an already 172
further fragment the already 49
further guidance is issued 500
further guidance is needed 121
further heighten the effect 61
further heighten the tension 92
further identify the nature 180
further identify the source 107
further imparted to calvin 41
further improved by allowing 184
further improved by applying 380
further improved by better 113
further improved by choosing 96
further improved by reducing 386
further improved by removing 101
further improved by repeating 108
further improved by various 46
further improved in recent 83
further improved the design 48
further improved the status 53
further improved the system 146
further incident we reached 67
further increased by allowing 112
further increased by another 512
further increased by applying 151
further increased by changes 53
further increased by reducing 265
further increased by section 45
further increased by various 196
further increased in height 89
further increased in number 237
further increased in recent 204
further increased in strength 194
further increased the already 412
further increased the amount 548
further increased the burden 306
further increased the degree 133
further increased the demand 1212
further increased the desire 113
further increased the duties 48
further increased the effect 48
further increased the extent 134
further increased the family 50
further increased the hatred 124
further increased the market 61
further increased the number 2420
further increased the powers 314
further increased the prices 43
further increased the public 112
further increased the strain 48
further increased the strength 330
further increased the supply 114
further increased the tension 502
further increased the volume 196
further increased the weight 147
further increased to almost 45
further increased to twelve 49
further increased to twenty 118
further increases in already 101
further increases in carbon 46
further increases in cardiac 300
further increases in demand 1331
further increases in direct 41
further increases in dosage 290
further increases in effort 90
further increases in energy 241
further increases in export 49
further increases in female 66
further increases in future 102
further increases in global 90
further increases in height 63
further increases in import 151
further increases in income 1558
further increases in levels 43
further increases in market 152
further increases in muscle 46
further increases in number 47
further increases in output 1157
further increases in oxygen 83
further increases in plasma 188
further increases in prices 510
further increases in public 178
further increases in salary 54
further increases in sample 72
further increases in school 44
further increases in signal 88
further increases in soviet 45
further increases in spending 386
further increases in strength 125
further increases in stress 162
further increases in supply 229
further increases in tension 71
further increases in volume 186
further increases in weight 62
further increases in yields 138
further increases the already 138
further increases the amount 616
further increases the burden 132
further increases the chance 226
further increases the degree 177
further increases the demand 411
further increases the effect 117
further increases the energy 102
further increases the impact 43
further increases the number 1072
further increases the strength 228
further increases the stress 110
further increases the tension 202
further increases the volume 170
further increases the weight 41
further indicate the degree 100
further indicate the extent 174
further indicate the nature 143
further inflamed an already 113
further inflamed the already 47
further inflamed the feelings 46
further inflamed the muslim 45
further inflamed the public 57
further inflation of credit 50
further inflation of prices 63
further informed the chiefs 52
further informed the public 107
further interest in dorothea 77
further interest in public 92
further interest in pursuing 97
further interest the soviet 129
further irritate an already 91
further irritate the already 60
further iteration is needed 58
further messages be spoken 71
further minimize the chance 67
further minimize the effect 48
further minimize the impact 42
further minimize the number 57
further modified by another 111
further modified by applying 42
further modified by assuming 41
further modified by changes 42
further modified by various 41
further modified in various 50
further modified the system 141
further modified to become 111
further modified to obtain 101
further modified to permit 173
further movement is likely 44
further movement of charge 65
further movement of german 51
further movement of thought 168
further movement of troops 156
further multiply the number 42
further objection as futile 41
further objection is raised 286
further obscured by another 42
further observed the liquid 41
further obstruct the airway 99
further operation is needed 56
further optimize the design 50
further outbreaks of disease 47
further outbreaks of fighting 154
further outbreaks of plague 123
further oxidation of sulfur 59
further oxidation to carbon 93
further oxidized to acetic 200
further oxidized to carbon 604
further oxidized to ferric 123
further oxidized to sulfur 131
further partition of poland 150
further physical or mental 106
further polarize an already 40
further possible to define 46
further possible to obtain 45
further practice in applying 68
further practice is needed 170
further precision is needed 64
further prepared the ground 98
further prepares the uterus 41
further presence of soviet 108
further pressure on already 211
further pressure on prices 215
further pressure on public 46
further pressure to reduce 82
further probation or debate 43
further processing by another 96
further processing is needed 298
further processing of visual 41
further processing or blending 43
further processing or refining 46
further processing or resale 64
further processing to become 47
further processing to obtain 164
further processing to remove 211
further progress in building 173
further progress in europe 51
further progress in nuclear 78
further progress in reducing 348
further progress in regard 57
further progress in school 58
further progress in soviet 42
further progress is barred 187
further progress is halted 46
further progress is likely 295
further progress is needed 423
further progress of disease 86
further progress of events 326
further progress of french 51
further progress of heresy 41
further progress of reform 80
further progress of russian 218
further progress of soviet 67
further progress of thought 183
further progress to report 46
further promised to assist 240
further promised to obtain 43
further promises to accept 47
further promotion of mutual 81
further proposed the creation 113
further proposed to extend 176
further provided by section 707
further provided in section 670
further provides in section 41
further provision as appears 67
further provision in regard 69
further provision in section 41
further provision is needed 51
further purchase of silver 165
further purified by another 42
further purified by column 514
further purified by phenol 52
further purified by removing 41
further purified by repeating 53
further purified by vacuum 172
further purified by various 113
further purified to obtain 56
further purified to remove 258
further quantity of alkali 105
further quantity of ammonia 307
further quantity of barium 48
further quantity of carbon 98
further quantity of casein 42
further quantity of liquid 47
further quantity of oxygen 182
further quantity of silver 43
further quantity of sodium 45
further questioning it became 87
further questions he jerked 61
further questions in regard 102
further questions it raises 44
further questions of whether 142
further questions to answer 88
further recesses of nature 129
further recession of plants 93
further reduction in cardiac 235
further reduction in demand 181
further reduction in dosage 56
further reduction in energy 253
further reduction in height 54
further reduction in import 76
further reduction in income 238
further reduction in infant 144
further reduction in number 119
further reduction in output 150
further reduction in oxygen 113
further reduction in plasma 59
further reduction in prices 193
further reduction in public 63
further reduction in rations 74
further reduction in sample 46
further reduction in strength 112
further reduction in tariff 75
further reduction in volume 324
further reduction in weight 250
further reduction is likely 69
further reduction is needed 60
further reduction of already 44
further reduction of cardiac 121
further reduction of duties 354
further reduction of energy 53
further reduction of forces 73
further reduction of import 101
further reduction of income 168
further reduction of infant 103
further reduction of middle 40
further reduction of nuclear 72
further reduction of output 65
further reduction of oxygen 64
further reduction of prices 129
further reduction of public 51
further reduction of rations 59
further reduction of silver 113
further reduction of stocks 61
further reduction of tariff 73
further reduction of tension 62
further reduction of twenty 43
further reduction of united 42
further reduction of volume 91
further reduction of weight 80
further reduction to twenty 44
further relations to relate 40
further required to attend 54
further required to ensure 139
further required to inform 91
further required to obtain 129
further required to report 445
further required to return 60
further required to submit 395
further reserves to itself 67
further restrict the access 46
further restrict the already 123
further restrict the amount 162
further restrict the choice 192
further restrict the domain 62
further restrict the number 498
further restrict the powers 48
further restrict the rights 216
further restrict the sample 132
further restrict the system 41
further retention of carbon 47
further retention of sodium 47
further scrutiny is needed 47
further security to answer 47
further sequence of events 221
further simplify by assuming 84
further simplify the design 120
further simplify the system 208
further specifying the nature 178
further spoliation is dreaded 44
further stimulus to demand 49
further strained an already 101
further strained the already 223
further strengthen the already 238
further strengthen the belief 159
further strengthen the existing 507
further strengthen the family 44
further strengthen the forces 181
further strengthen the public 51
further strengthen the regime 42
further strengthen the soviet 43
further strengthen the system 131
further strengthen the united 44
further suggests the extent 144
further suggests the thought 40
further supplies of troops 43
further supports the belief 308
further supports the earlier 139
further supports the findings 209
further suppress the immune 132
further tightening of credit 256
further tightening of fiscal 102
further tightening of import 106
further transfer of assets 61
further transfer of energy 59
further transfer of german 78
further transfer of powers 158
further transfer to another 228
further treatment is called 54
further treatment is futile 164
further treatment is likely 55
further treatment is needed 1085
further treatment or follow 42
further treatment or further 42
further treatment to reduce 53
further treatment to remove 157
further treatment to render 62
further validate the findings 119
further ventured the opinion 51
further violations of section 80
further worsened the already 149
futile attempts at escape 100
futile attempts at reform 62
futile attempts to adjust 50
futile attempts to answer 126
futile attempts to arrange 41
futile attempts to arrest 46
futile attempts to attain 53
futile attempts to become 69
futile attempts to defend 133
futile attempts to define 92
futile attempts to derive 51
futile attempts to effect 40
futile attempts to enlist 43
futile attempts to escape 654
futile attempts to extend 59
futile attempts to ignore 42
futile attempts to impose 76
futile attempts to induce 123
futile attempts to invade 58
futile attempts to locate 101
futile attempts to master 57
futile attempts to obtain 416
futile attempts to oppose 41
futile attempts to reduce 68
futile attempts to reform 79
futile attempts to regain 198
futile attempts to remove 105
futile attempts to repair 44
futile attempts to rescue 87
futile attempts to resist 118
futile attempts to return 75
futile attempts to revive 121
futile attempts to secure 297
futile attempts to settle 88
futile attempts to strike 45
futile attempts to subdue 42
futile struggle to escape 82
futile struggle to retain 43
futile tributes of regret 243
future absences is vested 42
future admission of slaves 52
future attempts at reform 79
future attempts to define 54
future attempts to extend 56
future attempts to measure 57
future attempts to obtain 115
future attempts to reduce 76
future attempts to reform 46
future attempts to secure 65
future benefits in return 55
future benefits of nuclear 66
future children of slaves 54
future citizens of france 53
future citizens to become 45
future commerce of england 65
future compacts of common 51
future condition of europe 63
future condition of france 66
future condition of states 127
future conflict in europe 154
future conquest of africa 55
future conquest of canada 103
future continue to occupy 41
future countess of wessex 46
future delivery at prices 98
future delivery of cotton 376
future depended on whether 174
future direction of english 154
future direction of europe 80
future direction of events 94
future direction of french 65
future direction of german 158
future direction of global 75
future direction of higher 100
future direction of modern 61
future direction of policy 796
future direction of prices 222
future direction of public 245
future direction of reform 74
future direction of russian 184
future direction of soviet 363
future education or career 52
future education or training 113
future eminence or riches 107
future emissions of carbon 101
future evolution of europe 56
future evolution of events 52
future evolution of future 77
future evolution of prices 49
future evolution of soviet 113
future exercise of powers 100
future exertions in behalf 49
future exertions in pointing 42
future expansion is likely 77
future expansion of demand 59
future expansion of existing 50
future expansion of higher 55
future expansion of nuclear 54
future expansion of output 61
future expansion of public 115
future expansion of soviet 47
future expenses in excess 41
future expenses or losses 87
future fortunes of england 115
future fortunes of europe 46
future fortunes of gerard 83
future fortunes of nations 263
future governor of canada 63
future grandeur of france 61
future greatness of brazil 51
future greatness of canada 52
future greatness of england 170
future greatness of france 106
future greatness of prussia 55
future guardians to regard 163
future historian is likely 75
future historian of england 88
future historian of english 119
future historian of german 105
future historian of greece 82
future historian of modern 42
future historian of russian 242
future historian to assess 194
future historian to decide 46
future historian to record 120
future increases in demand 388
future increases in energy 133
future increases in global 49
future increases in income 347
future increases in output 192
future increases in pension 54
future increases in prices 116
future increases in rental 45
future increases in salary 104
future increases in spending 43
future increases in tuition 46
future interest is called 159
future interest is created 233
future interest is vested 95
future interest or future 78
future interest to another 78
future marshals of france 56
future minister of england 44
future minister of police 112
future minister of public 50
future movement of prices 170
future partition of turkey 51
future patterns of demand 124
future patterns of energy 88
future patterns of travel 44
future payments as corpus 65
future payments in excess 56
future payments of income 219
future physical or mental 525
future politics of europe 96
future presents no cheering 92
future producer or seller 169
future progress is likely 162
future progress of europe 45
future progress of events 98
future province of ontario 63
future relations of canada 62
future relations of church 119
future relations of england 222
future relations of europe 89
future relations of france 99
future security in europe 61
future security is greatly 105
future security is linked 83
future security of europe 431
future security of france 224
future security of supply 80
future security of taiwan 98
future sequence of events 221
future situation is likely 43
future students of english 131
future supplies of energy 147
future supplies of timber 182
future transfer of assets 79
future treatment of cancer 48
future triumphs of christ 64
future violations of section 181
